date,크라우드
2021-06-01,11.76923
2021-06-02,10.46153
2021-06-03,12.84615
2021-06-04,11.23076
2021-06-05,14.61538
2021-06-06,16.46153
2021-06-07,14.76923
2021-06-08,13.30769
2021-06-09,15.38461
2021-06-10,17.6923
2021-06-11,12.53846
2021-06-12,14.53846
2021-06-13,14.6923
2021-06-14,12.6923
2021-06-15,15.23076
2021-06-16,15.53846
2021-06-17,13.76923
2021-06-18,15.0
2021-06-19,20.84615
2021-06-20,22.92307
2021-06-21,16.0
2021-06-22,13.15384
2021-06-23,14.07692
2021-06-24,12.46153
2021-06-25,13.07692
2021-06-26,15.38461
2021-06-27,13.76923
2021-06-28,14.07692
2021-06-29,14.46153
2021-06-30,11.23076
2021-07-01,13.46153
2021-07-02,12.6923
2021-07-03,10.84615
2021-07-04,13.53846
2021-07-05,13.30769
2021-07-06,12.38461
2021-07-07,13.61538
2021-07-08,14.07692
2021-07-09,14.53846
2021-07-10,11.61538
2021-07-11,12.15384
2021-07-12,13.6923
2021-07-13,15.84615
2021-07-14,13.92307
2021-07-15,14.53846
2021-07-16,12.84615
2021-07-17,12.61538
2021-07-18,11.76923
2021-07-19,12.38461
2021-07-20,14.53846
2021-07-21,11.92307
2021-07-22,13.0
2021-07-23,12.07692
2021-07-24,13.07692
2021-07-25,10.6923
2021-07-26,14.23076
2021-07-27,15.23076
2021-07-28,11.84615
2021-07-29,12.61538
2021-07-30,8.92307
2021-07-31,9.38461
2021-08-01,9.30769
2021-08-02,11.76923
2021-08-03,11.38461
2021-08-04,10.84615
2021-08-05,10.30769
2021-08-06,11.15384
2021-08-07,10.76923
2021-08-08,11.92307
2021-08-09,12.6923
2021-08-10,13.38461
2021-08-11,13.46153
2021-08-12,12.6923
2021-08-13,13.76923
2021-08-14,13.53846
2021-08-15,11.07692
2021-08-16,11.0
2021-08-17,11.30769
2021-08-18,10.92307
2021-08-19,13.0
2021-08-20,13.38461
2021-08-21,12.30769
2021-08-22,9.23076
2021-08-23,10.53846
2021-08-24,14.46153
2021-08-25,12.0
2021-08-26,14.07692
2021-08-27,12.61538
2021-08-28,11.6923
2021-08-29,9.07692
2021-08-30,11.30769
2021-08-31,11.15384
2021-09-01,9.61538
2021-09-02,10.84615
2021-09-03,10.92307
2021-09-04,11.23076
2021-09-05,9.30769
2021-09-06,13.92307
2021-09-07,11.38461
2021-09-08,10.92307
2021-09-09,10.30769
2021-09-10,11.84615
2021-09-11,10.46153
2021-09-12,9.76923
2021-09-13,10.53846
2021-09-14,9.84615
2021-09-15,9.15384
2021-09-16,9.0
2021-09-17,9.92307
2021-09-18,9.76923
2021-09-19,8.46153
2021-09-20,7.92307
2021-09-21,7.6923
2021-09-22,8.0
2021-09-23,10.30769
2021-09-24,9.61538
2021-09-25,7.84615
2021-09-26,9.23076
2021-09-27,10.15384
2021-09-28,12.23076
2021-09-29,12.07692
2021-09-30,10.92307
2021-10-01,9.92307
2021-10-02,7.30769
2021-10-03,7.23076
2021-10-04,8.6923
2021-10-05,10.46153
2021-10-06,10.76923
2021-10-07,11.38461
2021-10-08,10.61538
2021-10-09,8.38461
2021-10-10,7.38461
2021-10-11,7.76923
2021-10-12,10.30769
2021-10-13,9.0
2021-10-14,12.0
2021-10-15,10.6923
2021-10-16,7.07692
2021-10-17,7.6923
2021-10-18,9.6923
2021-10-19,9.15384
2021-10-20,9.38461
2021-10-21,10.07692
2021-10-22,9.30769
2021-10-23,5.92307
2021-10-24,6.6923
2021-10-25,10.6923
2021-10-26,10.61538
2021-10-27,9.38461
2021-10-28,8.61538
2021-10-29,8.84615
2021-10-30,8.46153
2021-10-31,8.6923
2021-11-01,9.84615
2021-11-02,9.92307
2021-11-03,10.53846
2021-11-04,8.92307
2021-11-05,10.38461
2021-11-06,7.46153
2021-11-07,6.6923
2021-11-08,10.23076
2021-11-09,12.0
2021-11-10,10.53846
2021-11-11,11.07692
2021-11-12,9.6923
2021-11-13,9.07692
2021-11-14,8.84615
2021-11-15,9.84615
2021-11-16,11.6923
2021-11-17,11.15384
2021-11-18,8.53846
2021-11-19,9.6923
2021-11-20,7.15384
2021-11-21,7.07692
2021-11-22,11.15384
2021-11-23,10.6923
2021-11-24,14.92307
2021-11-25,12.15384
2021-11-26,11.92307
2021-11-27,8.38461
2021-11-28,8.0
2021-11-29,8.0
2021-11-30,10.76923
2021-12-01,8.23076
2021-12-02,10.0
2021-12-03,10.84615
2021-12-04,9.53846
2021-12-05,9.38461
2021-12-06,10.0
2021-12-07,9.23076
2021-12-08,9.76923
2021-12-09,10.23076
2021-12-10,8.23076
2021-12-11,7.6923
2021-12-12,9.76923
2021-12-13,10.38461
2021-12-14,9.0
2021-12-15,10.6923
2021-12-16,9.46153
2021-12-17,10.53846
2021-12-18,9.15384
2021-12-19,6.84615
2021-12-20,7.6923
2021-12-21,9.84615
2021-12-22,10.92307
2021-12-23,8.46153
2021-12-24,9.07692
2021-12-25,8.92307
2021-12-26,7.30769
2021-12-27,11.0
2021-12-28,10.23076
2021-12-29,8.6923
2021-12-30,8.38461
2021-12-31,8.61538
2022-01-01,8.07692
2022-01-02,7.15384
2022-01-03,9.46153
2022-01-04,9.92307
2022-01-05,7.76923
2022-01-06,9.92307
2022-01-07,9.53846
2022-01-08,8.30769
2022-01-09,12.53846
2022-01-10,9.92307
2022-01-11,8.61538
2022-01-12,9.6923
2022-01-13,8.53846
2022-01-14,7.6923
2022-01-15,8.53846
2022-01-16,6.46153
2022-01-17,7.61538
2022-01-18,10.23076
2022-01-19,10.15384
2022-01-20,9.76923
2022-01-21,12.6923
2022-01-22,9.15384
2022-01-23,8.46153
2022-01-24,13.92307
2022-01-25,8.46153
2022-01-26,10.30769
2022-01-27,8.23076
2022-01-28,10.38461
2022-01-29,8.46153
2022-01-30,8.84615
2022-01-31,8.0
2022-02-01,11.30769
2022-02-02,7.53846
2022-02-03,9.15384
2022-02-04,10.76923
2022-02-05,9.76923
2022-02-06,7.76923
2022-02-07,10.30769
2022-02-08,100.0
2022-02-09,55.84615
2022-02-10,35.0
2022-02-11,25.61538
2022-02-12,39.6923
2022-02-13,30.61538
2022-02-14,19.38461
2022-02-15,21.6923
2022-02-16,18.30769
2022-02-17,20.92307
2022-02-18,19.0
2022-02-19,18.92307
2022-02-20,20.92307
2022-02-21,21.0
2022-02-22,20.84615
2022-02-23,17.30769
2022-02-24,15.76923
2022-02-25,17.23076
2022-02-26,13.53846
2022-02-27,12.53846
2022-02-28,15.15384
2022-03-01,16.0
2022-03-02,16.92307
2022-03-03,13.92307
2022-03-04,17.61538
2022-03-05,10.6923
2022-03-06,12.76923
2022-03-07,14.07692
2022-03-08,14.30769
2022-03-09,9.84615
2022-03-10,13.0
2022-03-11,12.84615
2022-03-12,13.0
2022-03-13,17.0
2022-03-14,24.6923
2022-03-15,26.23076
2022-03-16,15.84615
2022-03-17,16.07692
2022-03-18,22.92307
2022-03-19,35.46153
2022-03-20,30.0
2022-03-21,28.76923
2022-03-22,20.07692
2022-03-23,19.0
2022-03-24,15.6923
2022-03-25,17.76923
2022-03-26,12.30769
2022-03-27,15.30769
2022-03-28,16.0
2022-03-29,17.76923
2022-03-30,13.30769
2022-03-31,15.92307
2022-04-01,12.15384
2022-04-02,11.0
2022-04-03,14.38461
2022-04-04,18.07692
2022-04-05,14.46153
2022-04-06,13.38461
2022-04-07,14.53846
2022-04-08,11.38461
2022-04-09,11.76923
2022-04-10,11.30769
2022-04-11,11.30769
2022-04-12,13.92307
2022-04-13,10.46153
2022-04-14,14.15384
2022-04-15,41.38461
2022-04-16,42.0
2022-04-17,19.53846
2022-04-18,20.0
2022-04-19,21.23076
2022-04-20,17.6923
2022-04-21,15.6923
2022-04-22,14.30769
2022-04-23,14.07692
2022-04-24,10.92307
2022-04-25,16.84615
2022-04-26,15.38461
2022-04-27,14.76923
2022-04-28,12.46153
2022-04-29,12.46153
2022-04-30,12.07692
2022-05-01,11.30769
2022-05-02,12.38461
2022-05-03,12.46153
2022-05-04,15.53846
2022-05-05,10.6923
2022-05-06,12.15384
2022-05-07,11.53846
2022-05-08,10.15384
2022-05-09,12.92307
2022-05-10,11.0
2022-05-11,15.6923
2022-05-12,60.76923
2022-05-13,40.0
2022-05-14,22.07692
2022-05-15,18.30769
2022-05-16,20.46153
2022-05-17,22.30769
2022-05-18,22.61538
2022-05-19,20.30769
2022-05-20,17.46153
2022-05-21,12.6923
2022-05-22,12.23076
2022-05-23,16.92307
2022-05-24,17.23076
2022-05-25,16.23076
2022-05-26,18.6923
2022-05-27,25.76923
2022-05-28,18.30769
2022-05-29,21.30769
2022-05-30,46.07692
2022-05-31,19.46153
2022-06-01,14.6923
2022-06-02,13.53846
2022-06-03,13.30769
2022-06-04,11.38461
2022-06-05,11.38461
2022-06-06,10.30769
2022-06-07,12.6923
2022-06-08,11.6923
2022-06-09,12.76923
2022-06-10,13.76923
2022-06-11,11.0
2022-06-12,11.30769
2022-06-13,12.84615
2022-06-14,11.23076
2022-06-15,12.46153
2022-06-16,12.92307
2022-06-17,10.92307
2022-06-18,10.30769
2022-06-19,9.07692
2022-06-20,11.46153
2022-06-21,9.6923
2022-06-22,11.38461
2022-06-23,11.53846
2022-06-24,16.0
2022-06-25,8.6923
2022-06-26,11.76923
2022-06-27,17.46153
2022-06-28,10.92307
2022-06-29,10.46153
2022-06-30,10.15384
2022-07-01,9.30769
2022-07-02,8.38461
2022-07-03,8.38461
2022-07-04,9.46153
2022-07-05,9.76923
2022-07-06,10.6923
2022-07-07,11.07692
2022-07-08,9.76923
2022-07-09,11.30769
2022-07-10,9.61538
2022-07-11,10.15384
2022-07-12,11.07692
2022-07-13,11.15384
2022-07-14,9.23076
2022-07-15,9.30769
2022-07-16,8.92307
2022-07-17,7.76923
2022-07-18,10.46153
2022-07-19,11.61538
2022-07-20,10.92307
2022-07-21,9.76923
2022-07-22,9.0
2022-07-23,7.30769
2022-07-24,8.61538
2022-07-25,8.61538
2022-07-26,9.38461
2022-07-27,10.0
2022-07-28,8.6923
2022-07-29,8.92307
2022-07-30,8.6923
2022-07-31,6.84615
2022-08-01,17.76923
2022-08-02,10.07692
2022-08-03,11.53846
2022-08-04,9.30769
2022-08-05,9.23076
2022-08-06,7.6923
2022-08-07,7.76923
2022-08-08,9.92307
2022-08-09,10.38461
2022-08-10,9.46153
2022-08-11,11.07692
2022-08-12,11.53846
2022-08-13,7.92307
2022-08-14,7.38461
2022-08-15,9.07692
2022-08-16,10.07692
2022-08-17,8.15384
2022-08-18,8.46153
2022-08-19,7.84615
2022-08-20,6.61538
2022-08-21,9.15384
2022-08-22,9.07692
2022-08-23,9.92307
2022-08-24,8.23076
2022-08-25,8.46153
2022-08-26,9.53846
2022-08-27,6.38461
2022-08-28,5.07692
2022-08-29,9.0
2022-08-30,9.53846
2022-08-31,8.6923
2022-09-01,10.38461
2022-09-02,8.76923
2022-09-03,6.6923
2022-09-04,6.38461
2022-09-05,10.07692
2022-09-06,7.92307
2022-09-07,7.07692
2022-09-08,8.92307
2022-09-09,7.61538
2022-09-10,6.15384
2022-09-11,7.0
2022-09-12,8.0
2022-09-13,9.76923
2022-09-14,9.6923
2022-09-15,8.30769
2022-09-16,9.6923
2022-09-17,7.07692
2022-09-18,8.84615
2022-09-19,8.6923
2022-09-20,7.38461
2022-09-21,8.30769
2022-09-22,9.07692
2022-09-23,6.61538
2022-09-24,10.15384
2022-09-25,8.6923
2022-09-26,8.53846
2022-09-27,9.38461
2022-09-28,7.38461
2022-09-29,8.15384
2022-09-30,7.46153
2022-10-01,7.84615
2022-10-02,5.53846
2022-10-03,8.0
2022-10-04,8.6923
2022-10-05,9.38461
2022-10-06,8.92307
2022-10-07,14.92307
2022-10-08,15.30769
2022-10-09,15.53846
2022-10-10,14.53846
2022-10-11,15.84615
2022-10-12,11.61538
2022-10-13,9.07692
2022-10-14,9.53846
2022-10-15,8.0
2022-10-16,8.53846
2022-10-17,12.0
2022-10-18,10.23076
2022-10-19,9.38461
2022-10-20,9.46153
2022-10-21,10.23076
2022-10-22,6.23076
2022-10-23,6.15384
2022-10-24,8.07692
2022-10-25,8.92307
2022-10-26,9.46153
2022-10-27,24.61538
2022-10-28,33.15384
2022-10-29,21.76923
2022-10-30,11.6923
2022-10-31,15.76923
2022-11-01,32.30769
2022-11-02,28.61538
2022-11-03,30.76923
2022-11-04,16.61538
2022-11-05,13.30769
2022-11-06,13.15384
2022-11-07,13.15384
2022-11-08,11.76923
2022-11-09,11.46153
2022-11-10,12.0
2022-11-11,9.76923
2022-11-12,13.38461
2022-11-13,9.6923
2022-11-14,19.23076
2022-11-15,19.84615
2022-11-16,20.07692
2022-11-17,13.07692
2022-11-18,10.30769
2022-11-19,8.61538
2022-11-20,20.30769
2022-11-21,21.6923
2022-11-22,23.84615
2022-11-23,19.38461
2022-11-24,14.30769
2022-11-25,10.84615
2022-11-26,10.46153
2022-11-27,13.15384
2022-11-28,13.38461
2022-11-29,10.6923
2022-11-30,12.61538
2022-12-01,12.84615
2022-12-02,11.38461
2022-12-03,6.92307
2022-12-04,8.0
2022-12-05,9.23076
2022-12-06,7.53846
2022-12-07,11.15384
2022-12-08,12.46153
2022-12-09,15.61538
2022-12-10,8.23076
2022-12-11,7.07692
2022-12-12,11.30769
2022-12-13,13.0
2022-12-14,10.46153
2022-12-15,10.23076
2022-12-16,10.30769
2022-12-17,8.07692
2022-12-18,10.0
2022-12-19,9.92307
2022-12-20,8.84615
2022-12-21,9.53846
2022-12-22,8.6923
2022-12-23,9.76923
2022-12-24,8.84615
2022-12-25,11.38461
2022-12-26,10.76923
2022-12-27,10.0
2022-12-28,9.76923
2022-12-29,15.30769
2022-12-30,9.07692
2022-12-31,11.0
2023-01-01,10.15384
2023-01-02,11.84615
2023-01-03,10.84615
2023-01-04,15.15384
2023-01-05,14.38461
2023-01-06,11.0
2023-01-07,8.61538
2023-01-08,8.92307
2023-01-09,11.46153
2023-01-10,10.15384
2023-01-11,10.15384
2023-01-12,10.92307
2023-01-13,12.15384
2023-01-14,11.76923
2023-01-15,11.0
2023-01-16,9.76923
2023-01-17,9.61538
2023-01-18,10.53846
2023-01-19,12.15384
2023-01-20,8.92307
2023-01-21,10.38461
2023-01-22,10.30769
2023-01-23,10.92307
2023-01-24,12.15384
2023-01-25,12.30769
2023-01-26,14.6923
2023-01-27,12.61538
2023-01-28,11.76923
2023-01-29,10.53846
2023-01-30,12.92307
2023-01-31,12.15384
2023-02-01,12.61538
2023-02-02,11.61538
2023-02-03,11.61538
2023-02-04,11.92307
2023-02-05,11.76923
2023-02-06,10.92307
2023-02-07,11.46153
2023-02-08,12.23076
2023-02-09,11.23076
2023-02-10,11.84615
2023-02-11,8.53846
2023-02-12,9.0
2023-02-13,11.23076
2023-02-14,11.84615
2023-02-15,10.84615
2023-02-16,11.38461
2023-02-17,10.6923
2023-02-18,11.07692
2023-02-19,10.76923
2023-02-20,12.07692
2023-02-21,11.92307
2023-02-22,13.30769
2023-02-23,11.6923
2023-02-24,13.38461
2023-02-25,10.6923
2023-02-26,8.92307
2023-02-27,10.92307
2023-02-28,10.6923
2023-03-01,8.84615
2023-03-02,10.84615
2023-03-03,9.76923
2023-03-04,8.38461
2023-03-05,8.92307
2023-03-06,10.53846
2023-03-07,10.76923
2023-03-08,13.38461
2023-03-09,12.46153
2023-03-10,8.07692
2023-03-11,7.0
2023-03-12,7.38461
2023-03-13,9.84615
2023-03-14,10.38461
2023-03-15,10.61538
2023-03-16,9.61538
2023-03-17,10.30769
2023-03-18,7.92307
2023-03-19,6.92307
2023-03-20,9.84615
2023-03-21,8.53846
2023-03-22,8.84615
2023-03-23,9.15384
2023-03-24,9.92307
2023-03-25,8.15384
2023-03-26,11.84615
2023-03-27,9.92307
2023-03-28,9.15384
2023-03-29,10.76923
2023-03-30,7.53846
2023-03-31,8.53846
2023-04-01,7.30769
2023-04-02,7.0
2023-04-03,7.38461
2023-04-04,8.46153
2023-04-05,10.38461
2023-04-06,8.30769
2023-04-07,8.84615
2023-04-08,7.53846
2023-04-09,8.23076
2023-04-10,8.76923
2023-04-11,8.23076
2023-04-12,8.6923
2023-04-13,7.61538
2023-04-14,9.07692
2023-04-15,9.07692
2023-04-16,9.46153
2023-04-17,8.38461
2023-04-18,11.07692
2023-04-19,9.46153
2023-04-20,8.76923
2023-04-21,9.76923
2023-04-22,6.92307
2023-04-23,8.46153
2023-04-24,8.92307
2023-04-25,11.46153
2023-04-26,9.23076
2023-04-27,10.07692
2023-04-28,8.0
2023-04-29,8.53846
2023-04-30,7.15384
2023-05-01,8.15384
2023-05-02,8.23076
2023-05-03,10.30769
2023-05-04,7.92307
2023-05-05,8.76923
2023-05-06,7.6923
2023-05-07,7.92307
2023-05-08,7.07692
2023-05-09,9.76923
2023-05-10,8.30769
2023-05-11,9.23076
2023-05-12,9.15384
2023-05-13,8.61538
2023-05-14,9.53846
2023-05-15,9.46153
2023-05-16,10.23076
2023-05-17,9.53846
2023-05-18,8.0
2023-05-19,9.84615
2023-05-20,8.84615
2023-05-21,7.76923
2023-05-22,10.30769
2023-05-23,9.23076
2023-05-24,10.30769
2023-05-25,10.30769
2023-05-26,8.30769
2023-05-27,6.76923
2023-05-28,7.15384
2023-05-29,8.6923
2023-05-30,9.23076
2023-05-31,7.76923
2023-06-01,6.46153
2023-06-02,8.38461
2023-06-03,6.15384
2023-06-04,8.46153
2023-06-05,8.46153
