date,모바일신용카드
2020-06-26,15.78947
2020-06-27,11.00478
2020-06-28,13.39712
2020-06-29,19.61722
2020-06-30,12.91866
2020-07-01,21.05263
2020-07-02,12.44019
2020-07-03,10.04784
2020-07-04,12.91866
2020-07-05,14.83253
2020-07-06,14.83253
2020-07-07,11.00478
2020-07-08,11.00478
2020-07-09,13.87559
2020-07-10,12.91866
2020-07-11,14.35406
2020-07-12,6.69856
2020-07-13,17.70334
2020-07-14,13.87559
2020-07-15,19.13875
2020-07-16,11.48325
2020-07-17,12.44019
2020-07-18,15.311
2020-07-19,12.44019
2020-07-20,18.66028
2020-07-21,7.6555
2020-07-22,14.83253
2020-07-23,12.44019
2020-07-24,11.48325
2020-07-25,15.311
2020-07-26,8.13397
2020-07-27,10.52631
2020-07-28,11.96172
2020-07-29,12.91866
2020-07-30,11.00478
2020-07-31,19.13875
2020-08-01,15.78947
2020-08-02,11.00478
2020-08-03,11.48325
2020-08-04,12.91866
2020-08-05,10.04784
2020-08-06,14.83253
2020-08-07,15.311
2020-08-08,7.17703
2020-08-09,19.61722
2020-08-10,19.13875
2020-08-11,20.57416
2020-08-12,26.79425
2020-08-13,17.22488
2020-08-14,24.88038
2020-08-15,13.87559
2020-08-16,12.44019
2020-08-17,15.78947
2020-08-18,17.70334
2020-08-19,14.83253
2020-08-20,14.83253
2020-08-21,16.74641
2020-08-22,12.91866
2020-08-23,12.91866
2020-08-24,14.35406
2020-08-25,11.96172
2020-08-26,26.31578
2020-08-27,18.18181
2020-08-28,15.311
2020-08-29,11.48325
2020-08-30,8.61244
2020-08-31,10.04784
2020-09-01,17.70334
2020-09-02,17.70334
2020-09-03,11.00478
2020-09-04,14.35406
2020-09-05,15.78947
2020-09-06,9.0909
2020-09-07,11.00478
2020-09-08,14.83253
2020-09-09,17.22488
2020-09-10,16.26794
2020-09-11,15.78947
2020-09-12,10.04784
2020-09-13,5.26315
2020-09-14,14.35406
2020-09-15,15.311
2020-09-16,13.39712
2020-09-17,15.78947
2020-09-18,16.74641
2020-09-19,19.61722
2020-09-20,13.87559
2020-09-21,15.78947
2020-09-22,16.26794
2020-09-23,14.35406
2020-09-24,18.18181
2020-09-25,13.39712
2020-09-26,14.35406
2020-09-27,11.96172
2020-09-28,12.44019
2020-09-29,17.22488
2020-09-30,8.61244
2020-10-01,13.39712
2020-10-02,6.22009
2020-10-03,9.0909
2020-10-04,14.83253
2020-10-05,12.91866
2020-10-06,10.52631
2020-10-07,16.74641
2020-10-08,13.39712
2020-10-09,7.17703
2020-10-10,16.74641
2020-10-11,4.30622
2020-10-12,18.18181
2020-10-13,15.311
2020-10-14,10.04784
2020-10-15,13.87559
2020-10-16,5.74162
2020-10-17,14.35406
2020-10-18,11.96172
2020-10-19,13.39712
2020-10-20,22.9665
2020-10-21,18.66028
2020-10-22,20.57416
2020-10-23,18.18181
2020-10-24,13.87559
2020-10-25,11.96172
2020-10-26,13.39712
2020-10-27,18.18181
2020-10-28,8.61244
2020-10-29,18.66028
2020-10-30,11.96172
2020-10-31,16.26794
2020-11-01,13.87559
2020-11-02,12.91866
2020-11-03,21.05263
2020-11-04,20.57416
2020-11-05,18.18181
2020-11-06,18.66028
2020-11-07,13.87559
2020-11-08,5.26315
2020-11-09,18.18181
2020-11-10,28.22966
2020-11-11,22.00956
2020-11-12,14.35406
2020-11-13,13.87559
2020-11-14,9.0909
2020-11-15,19.61722
2020-11-16,18.66028
2020-11-17,14.83253
2020-11-18,9.0909
2020-11-19,10.04784
2020-11-20,12.44019
2020-11-21,14.35406
2020-11-22,11.48325
2020-11-23,23.44497
2020-11-24,21.05263
2020-11-25,17.70334
2020-11-26,23.92344
2020-11-27,27.27272
2020-11-28,16.26794
2020-11-29,11.48325
2020-11-30,19.13875
2020-12-01,14.83253
2020-12-02,16.74641
2020-12-03,17.70334
2020-12-04,11.96172
2020-12-05,11.96172
2020-12-06,9.56937
2020-12-07,11.00478
2020-12-08,10.52631
2020-12-09,21.05263
2020-12-10,13.39712
2020-12-11,22.9665
2020-12-12,22.9665
2020-12-13,9.0909
2020-12-14,16.26794
2020-12-15,15.311
2020-12-16,9.56937
2020-12-17,12.44019
2020-12-18,18.18181
2020-12-19,10.52631
2020-12-20,11.48325
2020-12-21,11.48325
2020-12-22,10.04784
2020-12-23,12.91866
2020-12-24,10.52631
2020-12-25,13.39712
2020-12-26,5.74162
2020-12-27,11.00478
2020-12-28,14.83253
2020-12-29,21.5311
2020-12-30,11.96172
2020-12-31,18.66028
2021-01-01,18.18181
2021-01-02,25.35885
2021-01-03,15.78947
2021-01-04,10.52631
2021-01-05,14.83253
2021-01-06,18.66028
2021-01-07,12.91866
2021-01-08,18.66028
2021-01-09,10.52631
2021-01-10,14.35406
2021-01-11,13.39712
2021-01-12,19.13875
2021-01-13,17.22488
2021-01-14,22.48803
2021-01-15,14.83253
2021-01-16,18.18181
2021-01-17,14.83253
2021-01-18,14.83253
2021-01-19,19.61722
2021-01-20,21.5311
2021-01-21,20.57416
2021-01-22,20.09569
2021-01-23,10.04784
2021-01-24,17.22488
2021-01-25,23.44497
2021-01-26,20.09569
2021-01-27,8.61244
2021-01-28,17.70334
2021-01-29,20.09569
2021-01-30,10.52631
2021-01-31,21.05263
2021-02-01,22.00956
2021-02-02,27.27272
2021-02-03,9.56937
2021-02-04,14.35406
2021-02-05,11.48325
2021-02-06,16.26794
2021-02-07,8.13397
2021-02-08,16.26794
2021-02-09,8.61244
2021-02-10,19.13875
2021-02-11,24.88038
2021-02-12,11.48325
2021-02-13,16.26794
2021-02-14,10.04784
2021-02-15,19.61722
2021-02-16,12.44019
2021-02-17,12.44019
2021-02-18,17.22488
2021-02-19,20.57416
2021-02-20,19.13875
2021-02-21,15.78947
2021-02-22,16.74641
2021-02-23,21.5311
2021-02-24,14.35406
2021-02-25,15.311
2021-02-26,16.74641
2021-02-27,12.44019
2021-02-28,12.44019
2021-03-01,17.22488
2021-03-02,12.44019
2021-03-03,15.311
2021-03-04,12.44019
2021-03-05,18.18181
2021-03-06,21.5311
2021-03-07,9.56937
2021-03-08,11.00478
2021-03-09,22.48803
2021-03-10,12.44019
2021-03-11,26.79425
2021-03-12,17.22488
2021-03-13,13.87559
2021-03-14,5.26315
2021-03-15,19.13875
2021-03-16,19.61722
2021-03-17,9.0909
2021-03-18,18.18181
2021-03-19,10.52631
2021-03-20,10.52631
2021-03-21,10.52631
2021-03-22,13.39712
2021-03-23,16.74641
2021-03-24,14.35406
2021-03-25,22.48803
2021-03-26,15.78947
2021-03-27,16.26794
2021-03-28,13.39712
2021-03-29,14.83253
2021-03-30,9.56937
2021-03-31,22.48803
2021-04-01,20.57416
2021-04-02,18.18181
2021-04-03,11.48325
2021-04-04,9.56937
2021-04-05,18.18181
2021-04-06,23.44497
2021-04-07,11.96172
2021-04-08,19.61722
2021-04-09,23.44497
2021-04-10,14.83253
2021-04-11,15.78947
2021-04-12,18.18181
2021-04-13,13.39712
2021-04-14,17.70334
2021-04-15,16.26794
2021-04-16,15.78947
2021-04-17,8.61244
2021-04-18,11.48325
2021-04-19,19.61722
2021-04-20,21.05263
2021-04-21,8.13397
2021-04-22,14.35406
2021-04-23,16.74641
2021-04-24,10.52631
2021-04-25,15.78947
2021-04-26,14.83253
2021-04-27,19.13875
2021-04-28,13.39712
2021-04-29,11.48325
2021-04-30,11.00478
2021-05-01,25.35885
2021-05-02,11.00478
2021-05-03,22.9665
2021-05-04,16.74641
2021-05-05,15.78947
2021-05-06,11.96172
2021-05-07,19.13875
2021-05-08,15.78947
2021-05-09,9.0909
2021-05-10,15.311
2021-05-11,11.00478
2021-05-12,10.04784
2021-05-13,29.66507
2021-05-14,20.57416
2021-05-15,15.78947
2021-05-16,11.96172
2021-05-17,22.48803
2021-05-18,17.70334
2021-05-19,19.13875
2021-05-20,22.9665
2021-05-21,15.311
2021-05-22,13.87559
2021-05-23,9.56937
2021-05-24,10.04784
2021-05-25,12.91866
2021-05-26,19.13875
2021-05-27,18.18181
2021-05-28,15.78947
2021-05-29,17.70334
2021-05-30,18.66028
2021-05-31,16.74641
2021-06-01,16.74641
2021-06-02,18.18181
2021-06-03,17.22488
2021-06-04,19.61722
2021-06-05,14.83253
2021-06-06,18.66028
2021-06-07,13.87559
2021-06-08,12.44019
2021-06-09,7.6555
2021-06-10,12.44019
2021-06-11,11.48325
2021-06-12,15.311
2021-06-13,11.48325
2021-06-14,16.74641
2021-06-15,24.40191
2021-06-16,17.22488
2021-06-17,18.18181
2021-06-18,10.04784
2021-06-19,14.83253
2021-06-20,10.52631
2021-06-21,11.00478
2021-06-22,11.00478
2021-06-23,16.74641
2021-06-24,12.91866
2021-06-25,13.39712
2021-06-26,11.48325
2021-06-27,12.91866
2021-06-28,17.70334
2021-06-29,17.22488
2021-06-30,16.26794
2021-07-01,14.35406
2021-07-02,13.87559
2021-07-03,10.04784
2021-07-04,4.30622
2021-07-05,9.0909
2021-07-06,11.96172
2021-07-07,15.311
2021-07-08,21.05263
2021-07-09,19.13875
2021-07-10,7.6555
2021-07-11,8.61244
2021-07-12,15.78947
2021-07-13,9.0909
2021-07-14,12.44019
2021-07-15,17.70334
2021-07-16,11.96172
2021-07-17,14.35406
2021-07-18,8.13397
2021-07-19,26.31578
2021-07-20,17.70334
2021-07-21,22.00956
2021-07-22,13.39712
2021-07-23,31.10047
2021-07-24,24.40191
2021-07-25,13.87559
2021-07-26,11.00478
2021-07-27,12.44019
2021-07-28,24.88038
2021-07-29,23.44497
2021-07-30,23.44497
2021-07-31,12.44019
2021-08-01,11.48325
2021-08-02,15.78947
2021-08-03,21.5311
2021-08-04,11.00478
2021-08-05,16.74641
2021-08-06,19.61722
2021-08-07,15.311
2021-08-08,10.04784
2021-08-09,14.35406
2021-08-10,14.83253
2021-08-11,16.26794
2021-08-12,23.92344
2021-08-13,16.74641
2021-08-14,15.78947
2021-08-15,19.61722
2021-08-16,22.9665
2021-08-17,23.44497
2021-08-18,16.74641
2021-08-19,22.00956
2021-08-20,13.39712
2021-08-21,22.9665
2021-08-22,17.70334
2021-08-23,19.61722
2021-08-24,13.39712
2021-08-25,18.66028
2021-08-26,17.22488
2021-08-27,20.09569
2021-08-28,12.91866
2021-08-29,9.56937
2021-08-30,22.00956
2021-08-31,14.83253
2021-09-01,10.52631
2021-09-02,14.83253
2021-09-03,19.13875
2021-09-04,15.78947
2021-09-05,10.04784
2021-09-06,12.91866
2021-09-07,15.311
2021-09-08,16.74641
2021-09-09,22.48803
2021-09-10,23.92344
2021-09-11,14.35406
2021-09-12,9.56937
2021-09-13,14.35406
2021-09-14,17.22488
2021-09-15,18.18181
2021-09-16,23.92344
2021-09-17,16.74641
2021-09-18,15.311
2021-09-19,13.39712
2021-09-20,10.04784
2021-09-21,8.13397
2021-09-22,11.96172
2021-09-23,18.18181
2021-09-24,13.39712
2021-09-25,13.39712
2021-09-26,17.70334
2021-09-27,18.66028
2021-09-28,24.88038
2021-09-29,12.91866
2021-09-30,24.40191
2021-10-01,23.92344
2021-10-02,13.87559
2021-10-03,14.83253
2021-10-04,12.91866
2021-10-05,14.83253
2021-10-06,21.5311
2021-10-07,18.66028
2021-10-08,13.87559
2021-10-09,13.87559
2021-10-10,13.39712
2021-10-11,13.39712
2021-10-12,15.311
2021-10-13,14.83253
2021-10-14,18.66028
2021-10-15,18.66028
2021-10-16,18.66028
2021-10-17,12.44019
2021-10-18,18.66028
2021-10-19,22.48803
2021-10-20,24.88038
2021-10-21,25.83732
2021-10-22,17.70334
2021-10-23,15.311
2021-10-24,15.311
2021-10-25,13.87559
2021-10-26,14.35406
2021-10-27,21.5311
2021-10-28,11.48325
2021-10-29,13.39712
2021-10-30,16.74641
2021-10-31,10.52631
2021-11-01,19.13875
2021-11-02,18.66028
2021-11-03,11.00478
2021-11-04,16.74641
2021-11-05,16.74641
2021-11-06,13.87559
2021-11-07,9.56937
2021-11-08,21.5311
2021-11-09,17.22488
2021-11-10,21.5311
2021-11-11,21.05263
2021-11-12,17.70334
2021-11-13,12.44019
2021-11-14,13.87559
2021-11-15,12.91866
2021-11-16,21.5311
2021-11-17,14.83253
2021-11-18,17.22488
2021-11-19,8.13397
2021-11-20,12.91866
2021-11-21,6.69856
2021-11-22,10.52631
2021-11-23,28.70813
2021-11-24,15.78947
2021-11-25,17.22488
2021-11-26,7.6555
2021-11-27,13.39712
2021-11-28,19.13875
2021-11-29,12.44019
2021-11-30,17.70334
2021-12-01,10.52631
2021-12-02,19.13875
2021-12-03,12.44019
2021-12-04,10.04784
2021-12-05,12.91866
2021-12-06,14.83253
2021-12-07,13.87559
2021-12-08,14.35406
2021-12-09,15.311
2021-12-10,14.83253
2021-12-11,18.66028
2021-12-12,11.96172
2021-12-13,11.48325
2021-12-14,9.56937
2021-12-15,14.35406
2021-12-16,17.70334
2021-12-17,19.13875
2021-12-18,15.78947
2021-12-19,11.48325
2021-12-20,14.83253
2021-12-21,13.39712
2021-12-22,12.91866
2021-12-23,20.57416
2021-12-24,14.35406
2021-12-25,14.83253
2021-12-26,15.311
2021-12-27,11.96172
2021-12-28,12.91866
2021-12-29,12.91866
2021-12-30,13.39712
2021-12-31,9.56937
2022-01-01,11.48325
2022-01-02,11.48325
2022-01-03,20.57416
2022-01-04,15.78947
2022-01-05,14.83253
2022-01-06,12.44019
2022-01-07,19.61722
2022-01-08,10.52631
2022-01-09,12.44019
2022-01-10,9.56937
2022-01-11,17.22488
2022-01-12,10.52631
2022-01-13,8.61244
2022-01-14,18.18181
2022-01-15,21.5311
2022-01-16,17.70334
2022-01-17,13.87559
2022-01-18,13.39712
2022-01-19,15.311
2022-01-20,14.35406
2022-01-21,20.09569
2022-01-22,11.96172
2022-01-23,10.04784
2022-01-24,17.70334
2022-01-25,17.70334
2022-01-26,14.83253
2022-01-27,13.39712
2022-01-28,23.44497
2022-01-29,12.91866
2022-01-30,8.61244
2022-01-31,7.6555
2022-02-01,17.22488
2022-02-02,17.22488
2022-02-03,9.56937
2022-02-04,19.13875
2022-02-05,19.13875
2022-02-06,14.83253
2022-02-07,12.44019
2022-02-08,11.96172
2022-02-09,14.35406
2022-02-10,21.05263
2022-02-11,18.18181
2022-02-12,23.92344
2022-02-13,23.44497
2022-02-14,26.79425
2022-02-15,27.75119
2022-02-16,19.61722
2022-02-17,21.5311
2022-02-18,16.74641
2022-02-19,21.5311
2022-02-20,15.311
2022-02-21,10.04784
2022-02-22,21.5311
2022-02-23,22.48803
2022-02-24,14.83253
2022-02-25,11.96172
2022-02-26,22.9665
2022-02-27,7.6555
2022-02-28,17.22488
2022-03-01,11.48325
2022-03-02,24.88038
2022-03-03,11.48325
2022-03-04,13.87559
2022-03-05,19.13875
2022-03-06,9.56937
2022-03-07,14.35406
2022-03-08,14.83253
2022-03-09,11.48325
2022-03-10,15.78947
2022-03-11,19.61722
2022-03-12,11.00478
2022-03-13,20.57416
2022-03-14,22.48803
2022-03-15,14.35406
2022-03-16,30.622
2022-03-17,21.5311
2022-03-18,15.311
2022-03-19,7.17703
2022-03-20,10.04784
2022-03-21,15.78947
2022-03-22,15.311
2022-03-23,18.18181
2022-03-24,12.91866
2022-03-25,19.13875
2022-03-26,8.13397
2022-03-27,13.87559
2022-03-28,14.83253
2022-03-29,19.13875
2022-03-30,13.87559
2022-03-31,11.00478
2022-04-01,8.13397
2022-04-02,12.91866
2022-04-03,10.52631
2022-04-04,17.70334
2022-04-05,19.61722
2022-04-06,15.78947
2022-04-07,7.17703
2022-04-08,14.35406
2022-04-09,12.91866
2022-04-10,10.04784
2022-04-11,12.91866
2022-04-12,19.61722
2022-04-13,18.18181
2022-04-14,14.83253
2022-04-15,15.311
2022-04-16,17.22488
2022-04-17,12.91866
2022-04-18,18.18181
2022-04-19,9.0909
2022-04-20,13.39712
2022-04-21,11.96172
2022-04-22,12.91866
2022-04-23,12.44019
2022-04-24,18.66028
2022-04-25,17.70334
2022-04-26,13.87559
2022-04-27,15.311
2022-04-28,12.44019
2022-04-29,12.44019
2022-04-30,15.311
2022-05-01,11.96172
2022-05-02,13.87559
2022-05-03,19.13875
2022-05-04,13.87559
2022-05-05,14.83253
2022-05-06,14.35406
2022-05-07,5.74162
2022-05-08,12.91866
2022-05-09,19.13875
2022-05-10,20.09569
2022-05-11,17.70334
2022-05-12,13.39712
2022-05-13,17.22488
2022-05-14,16.74641
2022-05-15,7.17703
2022-05-16,13.87559
2022-05-17,24.88038
2022-05-18,20.09569
2022-05-19,14.35406
2022-05-20,19.13875
2022-05-21,9.0909
2022-05-22,12.44019
2022-05-23,19.13875
2022-05-24,9.56937
2022-05-25,24.40191
2022-05-26,18.66028
2022-05-27,12.91866
2022-05-28,4.30622
2022-05-29,12.91866
2022-05-30,11.96172
2022-05-31,19.61722
2022-06-01,8.13397
2022-06-02,20.09569
2022-06-03,12.91866
2022-06-04,15.311
2022-06-05,10.52631
2022-06-06,18.18181
2022-06-07,11.96172
2022-06-08,13.87559
2022-06-09,10.52631
2022-06-10,12.91866
2022-06-11,16.74641
2022-06-12,12.44019
2022-06-13,20.09569
2022-06-14,11.48325
2022-06-15,15.311
2022-06-16,15.78947
2022-06-17,13.87559
2022-06-18,9.0909
2022-06-19,4.78468
2022-06-20,14.35406
2022-06-21,16.74641
2022-06-22,16.26794
2022-06-23,14.83253
2022-06-24,21.05263
2022-06-25,17.22488
2022-06-26,13.39712
2022-06-27,15.78947
2022-06-28,20.57416
2022-06-29,22.48803
2022-06-30,12.44019
2022-07-01,14.35406
2022-07-02,11.00478
2022-07-03,13.87559
2022-07-04,17.22488
2022-07-05,14.35406
2022-07-06,13.87559
2022-07-07,14.35406
2022-07-08,8.61244
2022-07-09,10.52631
2022-07-10,5.26315
2022-07-11,15.78947
2022-07-12,14.35406
2022-07-13,19.61722
2022-07-14,7.6555
2022-07-15,11.00478
2022-07-16,11.48325
2022-07-17,10.04784
2022-07-18,13.87559
2022-07-19,10.04784
2022-07-20,12.44019
2022-07-21,11.48325
2022-07-22,11.96172
2022-07-23,12.91866
2022-07-24,9.56937
2022-07-25,11.48325
2022-07-26,13.87559
2022-07-27,12.91866
2022-07-28,21.05263
2022-07-29,22.9665
2022-07-30,19.13875
2022-07-31,11.96172
2022-08-01,15.78947
2022-08-02,25.83732
2022-08-03,16.26794
2022-08-04,21.5311
2022-08-05,18.66028
2022-08-06,17.70334
2022-08-07,13.87559
2022-08-08,16.74641
2022-08-09,22.00956
2022-08-10,18.66028
2022-08-11,25.35885
2022-08-12,25.35885
2022-08-13,20.57416
2022-08-14,14.35406
2022-08-15,16.74641
2022-08-16,25.35885
2022-08-17,19.61722
2022-08-18,14.35406
2022-08-19,20.09569
2022-08-20,11.48325
2022-08-21,10.52631
2022-08-22,20.09569
2022-08-23,14.83253
2022-08-24,25.35885
2022-08-25,14.83253
2022-08-26,11.96172
2022-08-27,15.78947
2022-08-28,11.00478
2022-08-29,24.88038
2022-08-30,21.5311
2022-08-31,24.40191
2022-09-01,21.05263
2022-09-02,21.5311
2022-09-03,19.13875
2022-09-04,11.00478
2022-09-05,25.35885
2022-09-06,21.5311
2022-09-07,13.87559
2022-09-08,14.35406
2022-09-09,11.48325
2022-09-10,9.0909
2022-09-11,8.13397
2022-09-12,12.91866
2022-09-13,17.22488
2022-09-14,17.22488
2022-09-15,14.35406
2022-09-16,11.00478
2022-09-17,16.74641
2022-09-18,11.96172
2022-09-19,13.87559
2022-09-20,12.91866
2022-09-21,11.00478
2022-09-22,16.74641
2022-09-23,18.66028
2022-09-24,10.52631
2022-09-25,15.78947
2022-09-26,16.74641
2022-09-27,22.9665
2022-09-28,23.44497
2022-09-29,40.19138
2022-09-30,38.27751
2022-10-01,17.22488
2022-10-02,13.39712
2022-10-03,21.5311
2022-10-04,23.44497
2022-10-05,18.18181
2022-10-06,14.35406
2022-10-07,18.18181
2022-10-08,12.44019
2022-10-09,13.39712
2022-10-10,6.69856
2022-10-11,24.40191
2022-10-12,21.5311
2022-10-13,11.48325
2022-10-14,22.00956
2022-10-15,10.52631
2022-10-16,14.35406
2022-10-17,10.52631
2022-10-18,19.61722
2022-10-19,20.57416
2022-10-20,19.13875
2022-10-21,17.22488
2022-10-22,16.74641
2022-10-23,6.22009
2022-10-24,19.13875
2022-10-25,12.44019
2022-10-26,20.57416
2022-10-27,10.52631
2022-10-28,11.00478
2022-10-29,14.35406
2022-10-30,6.69856
2022-10-31,22.9665
2022-11-01,13.39712
2022-11-02,19.61722
2022-11-03,15.311
2022-11-04,14.35406
2022-11-05,18.18181
2022-11-06,7.6555
2022-11-07,13.39712
2022-11-08,18.18181
2022-11-09,13.87559
2022-11-10,21.5311
2022-11-11,26.79425
2022-11-12,26.31578
2022-11-13,10.52631
2022-11-14,16.74641
2022-11-15,22.48803
2022-11-16,22.00956
2022-11-17,15.78947
2022-11-18,17.70334
2022-11-19,12.91866
2022-11-20,22.48803
2022-11-21,24.40191
2022-11-22,24.88038
2022-11-23,18.66028
2022-11-24,20.57416
2022-11-25,21.05263
2022-11-26,11.96172
2022-11-27,11.48325
2022-11-28,18.66028
2022-11-29,17.22488
2022-11-30,31.10047
2022-12-01,15.78947
2022-12-02,25.83732
2022-12-03,16.74641
2022-12-04,11.96172
2022-12-05,17.70334
2022-12-06,11.48325
2022-12-07,13.39712
2022-12-08,12.44019
2022-12-09,21.05263
2022-12-10,15.311
2022-12-11,9.0909
2022-12-12,19.61722
2022-12-13,30.14354
2022-12-14,19.13875
2022-12-15,30.622
2022-12-16,26.79425
2022-12-17,20.57416
2022-12-18,26.79425
2022-12-19,25.83732
2022-12-20,27.75119
2022-12-21,29.66507
2022-12-22,10.04784
2022-12-23,21.5311
2022-12-24,26.79425
2022-12-25,9.56937
2022-12-26,16.26794
2022-12-27,33.49282
2022-12-28,17.70334
2022-12-29,12.44019
2022-12-30,27.27272
2022-12-31,15.311
2023-01-01,10.04784
2023-01-02,17.22488
2023-01-03,18.18181
2023-01-04,15.78947
2023-01-05,13.87559
2023-01-06,17.70334
2023-01-07,13.87559
2023-01-08,7.6555
2023-01-09,17.22488
2023-01-10,14.35406
2023-01-11,11.48325
2023-01-12,15.311
2023-01-13,16.74641
2023-01-14,11.00478
2023-01-15,13.39712
2023-01-16,19.13875
2023-01-17,17.22488
2023-01-18,15.78947
2023-01-19,14.35406
2023-01-20,9.56937
2023-01-21,8.13397
2023-01-22,8.13397
2023-01-23,11.48325
2023-01-24,9.56937
2023-01-25,13.39712
2023-01-26,16.26794
2023-01-27,12.91866
2023-01-28,9.56937
2023-01-29,13.39712
2023-01-30,19.61722
2023-01-31,21.5311
2023-02-01,20.57416
2023-02-02,13.39712
2023-02-03,16.74641
2023-02-04,21.05263
2023-02-05,14.83253
2023-02-06,20.57416
2023-02-07,23.44497
2023-02-08,18.66028
2023-02-09,12.44019
2023-02-10,18.66028
2023-02-11,16.74641
2023-02-12,10.04784
2023-02-13,26.79425
2023-02-14,13.39712
2023-02-15,15.78947
2023-02-16,16.26794
2023-02-17,20.09569
2023-02-18,16.26794
2023-02-19,9.0909
2023-02-20,13.39712
2023-02-21,18.66028
2023-02-22,10.04784
2023-02-23,14.83253
2023-02-24,19.61722
2023-02-25,25.83732
2023-02-26,19.13875
2023-02-27,24.40191
2023-02-28,23.92344
2023-03-01,25.35885
2023-03-02,22.00956
2023-03-03,23.44497
2023-03-04,18.18181
2023-03-05,16.74641
2023-03-06,19.61722
2023-03-07,12.91866
2023-03-08,17.70334
2023-03-09,15.78947
2023-03-10,17.22488
2023-03-11,17.70334
2023-03-12,15.311
2023-03-13,21.05263
2023-03-14,21.05263
2023-03-15,22.00956
2023-03-16,16.74641
2023-03-17,26.79425
2023-03-18,45.45454
2023-03-19,42.58373
2023-03-20,39.71291
2023-03-21,43.54066
2023-03-22,50.7177
2023-03-23,57.89473
2023-03-24,52.63157
2023-03-25,45.93301
2023-03-26,32.53588
2023-03-27,37.79904
2023-03-28,27.27272
2023-03-29,44.4976
2023-03-30,39.71291
2023-03-31,40.66985
2023-04-01,52.15311
2023-04-02,34.92822
2023-04-03,34.92822
2023-04-04,30.622
2023-04-05,50.7177
2023-04-06,36.36363
2023-04-07,57.41626
2023-04-08,41.14832
2023-04-09,32.53588
2023-04-10,38.75598
2023-04-11,42.58373
2023-04-12,37.32057
2023-04-13,36.36363
2023-04-14,49.76076
2023-04-15,37.32057
2023-04-16,13.39712
2023-04-17,34.44976
2023-04-18,32.53588
2023-04-19,31.57894
2023-04-20,30.622
2023-04-21,35.40669
2023-04-22,40.19138
2023-04-23,30.14354
2023-04-24,21.5311
2023-04-25,31.57894
2023-04-26,30.622
2023-04-27,28.70813
2023-04-28,25.35885
2023-04-29,24.88038
2023-04-30,33.01435
2023-05-01,28.22966
2023-05-02,39.23444
2023-05-03,29.66507
2023-05-04,56.93779
2023-05-05,33.01435
2023-05-06,35.40669
2023-05-07,23.44497
2023-05-08,36.36363
2023-05-09,30.14354
2023-05-10,40.66985
2023-05-11,39.71291
2023-05-12,51.67464
2023-05-13,48.80382
2023-05-14,27.75119
2023-05-15,41.14832
2023-05-16,32.05741
2023-05-17,56.45933
2023-05-18,39.71291
2023-05-19,48.32535
2023-05-20,44.01913
2023-05-21,43.0622
2023-05-22,34.92822
2023-05-23,37.32057
2023-05-24,34.92822
2023-05-25,46.88995
2023-05-26,46.41148
2023-05-27,43.54066
2023-05-28,41.14832
2023-05-29,28.70813
2023-05-30,44.4976
2023-05-31,40.66985
