date,주식캔들
2020-11-23,28.47058
2020-11-24,41.41176
2020-11-25,42.11764
2020-11-26,40.94117
2020-11-27,39.29411
2020-11-28,24.70588
2020-11-29,20.23529
2020-11-30,26.35294
2020-12-01,40.47058
2020-12-02,40.94117
2020-12-03,49.64705
2020-12-04,41.41176
2020-12-05,34.58823
2020-12-06,32.94117
2020-12-07,37.41176
2020-12-08,43.29411
2020-12-09,51.05882
2020-12-10,51.52941
2020-12-11,54.35294
2020-12-12,38.58823
2020-12-13,32.94117
2020-12-14,34.58823
2020-12-15,44.23529
2020-12-16,49.17647
2020-12-17,52.94117
2020-12-18,43.05882
2020-12-19,34.35294
2020-12-20,37.17647
2020-12-21,48.94117
2020-12-22,62.11764
2020-12-23,56.94117
2020-12-24,48.23529
2020-12-25,42.11764
2020-12-26,40.94117
2020-12-27,49.41176
2020-12-28,48.94117
2020-12-29,62.11764
2020-12-30,53.41176
2020-12-31,44.0
2021-01-01,56.23529
2021-01-02,48.94117
2021-01-03,47.7647
2021-01-04,68.94117
2021-01-05,97.64705
2021-01-06,88.0
2021-01-07,93.88235
2021-01-08,88.0
2021-01-09,81.88235
2021-01-10,81.41176
2021-01-11,94.58823
2021-01-12,100.0
2021-01-13,96.47058
2021-01-14,98.35294
2021-01-15,81.64705
2021-01-16,66.35294
2021-01-17,60.70588
2021-01-18,66.11764
2021-01-19,86.58823
2021-01-20,92.94117
2021-01-21,87.29411
2021-01-22,89.41176
2021-01-23,80.47058
2021-01-24,69.64705
2021-01-25,83.7647
2021-01-26,78.58823
2021-01-27,92.23529
2021-01-28,95.29411
2021-01-29,70.82352
2021-01-30,50.35294
2021-01-31,43.7647
2021-02-01,63.05882
2021-02-02,67.29411
2021-02-03,64.47058
2021-02-04,56.94117
2021-02-05,60.94117
2021-02-06,48.94117
2021-02-07,47.29411
2021-02-08,56.70588
2021-02-09,59.52941
2021-02-10,47.7647
2021-02-11,36.23529
2021-02-12,44.70588
2021-02-13,36.70588
2021-02-14,45.88235
2021-02-15,60.70588
2021-02-16,74.58823
2021-02-17,73.41176
2021-02-18,76.70588
2021-02-19,67.52941
2021-02-20,65.88235
2021-02-21,62.11764
2021-02-22,65.64705
2021-02-23,78.35294
2021-02-24,63.05882
2021-02-25,71.7647
2021-02-26,60.0
2021-02-27,47.52941
2021-02-28,36.23529
2021-03-01,36.0
2021-03-02,66.58823
2021-03-03,56.0
2021-03-04,65.88235
2021-03-05,57.17647
2021-03-06,41.41176
2021-03-07,53.17647
2021-03-08,43.05882
2021-03-09,51.05882
2021-03-10,49.17647
2021-03-11,59.7647
2021-03-12,54.58823
2021-03-13,51.05882
2021-03-14,61.17647
2021-03-15,54.58823
2021-03-16,62.35294
2021-03-17,63.52941
2021-03-18,71.05882
2021-03-19,66.82352
2021-03-20,59.29411
2021-03-21,77.41176
2021-03-22,59.7647
2021-03-23,48.47058
2021-03-24,69.17647
2021-03-25,70.35294
2021-03-26,54.82352
2021-03-27,59.52941
2021-03-28,70.11764
2021-03-29,65.41176
2021-03-30,66.82352
2021-03-31,64.23529
2021-04-01,66.58823
2021-04-02,66.82352
2021-04-03,54.82352
2021-04-04,60.70588
2021-04-05,58.11764
2021-04-06,67.52941
2021-04-07,80.47058
2021-04-08,72.94117
2021-04-09,64.47058
2021-04-10,49.88235
2021-04-11,53.88235
2021-04-12,57.41176
2021-04-13,65.17647
2021-04-14,72.0
2021-04-15,70.58823
2021-04-16,73.41176
2021-04-17,68.70588
2021-04-18,55.7647
2021-04-19,65.41176
2021-04-20,71.7647
2021-04-21,70.58823
2021-04-22,61.41176
2021-04-23,62.58823
2021-04-24,47.7647
2021-04-25,49.88235
2021-04-26,63.05882
2021-04-27,70.58823
2021-04-28,65.88235
2021-04-29,71.52941
2021-04-30,63.7647
2021-05-01,49.64705
2021-05-02,40.47058
2021-05-03,48.47058
2021-05-04,60.0
2021-05-05,51.52941
2021-05-06,60.94117
2021-05-07,60.23529
2021-05-08,44.23529
2021-05-09,37.41176
2021-05-10,55.7647
2021-05-11,55.29411
2021-05-12,58.82352
2021-05-13,63.29411
2021-05-14,49.41176
2021-05-15,45.41176
2021-05-16,39.05882
2021-05-17,49.88235
2021-05-18,49.41176
2021-05-19,39.7647
2021-05-20,50.11764
2021-05-21,42.82352
2021-05-22,42.11764
2021-05-23,35.29411
2021-05-24,32.70588
2021-05-25,48.23529
2021-05-26,50.82352
2021-05-27,49.64705
2021-05-28,46.35294
2021-05-29,29.64705
2021-05-30,29.88235
2021-05-31,37.88235
2021-06-01,44.0
2021-06-02,49.41176
2021-06-03,59.29411
2021-06-04,45.17647
2021-06-05,38.11764
2021-06-06,37.64705
2021-06-07,39.52941
2021-06-08,57.41176
2021-06-09,49.41176
2021-06-10,50.11764
2021-06-11,54.35294
2021-06-12,32.23529
2021-06-13,26.82352
2021-06-14,41.64705
2021-06-15,44.23529
2021-06-16,52.70588
2021-06-17,56.0
2021-06-18,37.64705
2021-06-19,25.88235
2021-06-20,20.0
2021-06-21,34.35294
2021-06-22,42.35294
2021-06-23,39.52941
2021-06-24,59.05882
2021-06-25,55.05882
2021-06-26,28.47058
2021-06-27,37.17647
2021-06-28,39.7647
2021-06-29,39.7647
2021-06-30,37.64705
2021-07-01,35.05882
2021-07-02,33.41176
2021-07-03,30.35294
2021-07-04,29.88235
2021-07-05,32.70588
2021-07-06,50.58823
2021-07-07,42.35294
2021-07-08,36.70588
2021-07-09,36.94117
2021-07-10,28.94117
2021-07-11,30.58823
2021-07-12,34.11764
2021-07-13,37.41176
2021-07-14,38.35294
2021-07-15,32.70588
2021-07-16,34.11764
2021-07-17,22.11764
2021-07-18,22.35294
2021-07-19,36.70588
2021-07-20,42.82352
2021-07-21,32.0
2021-07-22,36.0
2021-07-23,28.47058
2021-07-24,21.88235
2021-07-25,20.94117
2021-07-26,23.05882
2021-07-27,32.0
2021-07-28,26.82352
2021-07-29,33.88235
2021-07-30,29.41176
2021-07-31,21.41176
2021-08-01,18.11764
2021-08-02,32.0
2021-08-03,32.23529
2021-08-04,34.82352
2021-08-05,33.41176
2021-08-06,32.70588
2021-08-07,22.35294
2021-08-08,25.64705
2021-08-09,32.94117
2021-08-10,36.23529
2021-08-11,30.35294
2021-08-12,45.88235
2021-08-13,28.0
2021-08-14,26.82352
2021-08-15,22.82352
2021-08-16,27.05882
2021-08-17,33.17647
2021-08-18,42.35294
2021-08-19,33.88235
2021-08-20,34.58823
2021-08-21,23.05882
2021-08-22,17.64705
2021-08-23,29.41176
2021-08-24,38.58823
2021-08-25,45.64705
2021-08-26,43.52941
2021-08-27,31.29411
2021-08-28,21.41176
2021-08-29,26.35294
2021-08-30,34.82352
2021-08-31,29.41176
2021-09-01,35.7647
2021-09-02,34.11764
2021-09-03,38.58823
2021-09-04,24.94117
2021-09-05,23.29411
2021-09-06,37.41176
2021-09-07,32.47058
2021-09-08,35.05882
2021-09-09,33.17647
2021-09-10,32.0
2021-09-11,18.58823
2021-09-12,21.41176
2021-09-13,34.11764
2021-09-14,33.64705
2021-09-15,33.41176
2021-09-16,37.88235
2021-09-17,37.88235
2021-09-18,21.64705
2021-09-19,20.94117
2021-09-20,15.05882
2021-09-21,10.35294
2021-09-22,16.94117
2021-09-23,23.52941
2021-09-24,28.0
2021-09-25,25.64705
2021-09-26,26.35294
2021-09-27,35.29411
2021-09-28,42.35294
2021-09-29,38.82352
2021-09-30,39.52941
2021-10-01,30.11764
2021-10-02,19.29411
2021-10-03,22.11764
2021-10-04,29.88235
2021-10-05,24.94117
2021-10-06,21.41176
2021-10-07,36.23529
2021-10-08,28.70588
2021-10-09,20.23529
2021-10-10,16.23529
2021-10-11,17.88235
2021-10-12,32.47058
2021-10-13,24.70588
2021-10-14,32.0
2021-10-15,30.35294
2021-10-16,23.05882
2021-10-17,20.23529
2021-10-18,21.88235
2021-10-19,35.05882
2021-10-20,33.41176
2021-10-21,27.7647
2021-10-22,24.47058
2021-10-23,20.47058
2021-10-24,16.23529
2021-10-25,25.41176
2021-10-26,24.0
2021-10-27,20.0
2021-10-28,30.82352
2021-10-29,22.82352
2021-10-30,13.88235
2021-10-31,12.94117
2021-11-01,28.23529
2021-11-02,29.17647
2021-11-03,30.35294
2021-11-04,29.88235
2021-11-05,26.58823
2021-11-06,19.05882
2021-11-07,17.41176
2021-11-08,22.82352
2021-11-09,32.47058
2021-11-10,33.64705
2021-11-11,27.7647
2021-11-12,34.35294
2021-11-13,24.47058
2021-11-14,17.88235
2021-11-15,24.94117
2021-11-16,33.88235
2021-11-17,39.05882
2021-11-18,40.47058
2021-11-19,34.11764
2021-11-20,24.94117
2021-11-21,20.47058
2021-11-22,28.0
2021-11-23,43.29411
2021-11-24,39.29411
2021-11-25,36.94117
2021-11-26,27.7647
2021-11-27,20.0
2021-11-28,22.11764
2021-11-29,33.17647
2021-11-30,26.11764
2021-12-01,30.11764
2021-12-02,35.05882
2021-12-03,32.47058
2021-12-04,19.7647
2021-12-05,19.52941
2021-12-06,21.64705
2021-12-07,29.17647
2021-12-08,32.47058
2021-12-09,26.58823
2021-12-10,31.29411
2021-12-11,23.7647
2021-12-12,15.52941
2021-12-13,19.7647
2021-12-14,25.41176
2021-12-15,26.82352
2021-12-16,27.05882
2021-12-17,25.17647
2021-12-18,16.0
2021-12-19,17.41176
2021-12-20,27.05882
2021-12-21,21.64705
2021-12-22,28.0
2021-12-23,25.64705
2021-12-24,23.52941
2021-12-25,12.94117
2021-12-26,17.41176
2021-12-27,19.05882
2021-12-28,23.05882
2021-12-29,28.0
2021-12-30,20.47058
2021-12-31,20.70588
2022-01-01,8.70588
2022-01-02,19.05882
2022-01-03,24.94117
2022-01-04,23.7647
2022-01-05,31.7647
2022-01-06,28.0
2022-01-07,36.70588
2022-01-08,23.52941
2022-01-09,19.05882
2022-01-10,24.94117
2022-01-11,40.70588
2022-01-12,31.52941
2022-01-13,35.52941
2022-01-14,27.29411
2022-01-15,22.35294
2022-01-16,14.58823
2022-01-17,22.11764
2022-01-18,26.58823
2022-01-19,31.7647
2022-01-20,28.0
2022-01-21,25.41176
2022-01-22,17.17647
2022-01-23,16.23529
2022-01-24,26.58823
2022-01-25,21.64705
2022-01-26,16.70588
2022-01-27,26.11764
2022-01-28,24.70588
2022-01-29,16.0
2022-01-30,20.0
2022-01-31,18.58823
2022-02-01,16.94117
2022-02-02,20.94117
2022-02-03,27.29411
2022-02-04,21.64705
2022-02-05,16.47058
2022-02-06,20.0
2022-02-07,23.52941
2022-02-08,31.29411
2022-02-09,36.0
2022-02-10,29.41176
2022-02-11,31.29411
2022-02-12,19.29411
2022-02-13,15.52941
2022-02-14,16.70588
2022-02-15,23.29411
2022-02-16,20.94117
2022-02-17,21.64705
2022-02-18,15.52941
2022-02-19,13.17647
2022-02-20,11.52941
2022-02-21,16.0
2022-02-22,23.29411
2022-02-23,24.23529
2022-02-24,20.47058
2022-02-25,19.29411
2022-02-26,15.52941
2022-02-27,19.29411
2022-02-28,14.11764
2022-03-01,16.0
2022-03-02,18.11764
2022-03-03,15.52941
2022-03-04,17.41176
2022-03-05,15.7647
2022-03-06,13.17647
2022-03-07,17.17647
2022-03-08,21.17647
2022-03-09,18.11764
2022-03-10,25.17647
2022-03-11,19.52941
2022-03-12,19.05882
2022-03-13,13.64705
2022-03-14,16.94117
2022-03-15,21.41176
2022-03-16,26.35294
2022-03-17,26.58823
2022-03-18,25.17647
2022-03-19,16.23529
2022-03-20,16.47058
2022-03-21,24.70588
2022-03-22,24.23529
2022-03-23,23.29411
2022-03-24,25.41176
2022-03-25,24.0
2022-03-26,22.11764
2022-03-27,14.82352
2022-03-28,28.47058
2022-03-29,24.23529
2022-03-30,27.7647
2022-03-31,24.94117
2022-04-01,24.94117
2022-04-02,19.52941
2022-04-03,16.70588
2022-04-04,20.47058
2022-04-05,24.47058
2022-04-06,20.47058
2022-04-07,25.88235
2022-04-08,24.94117
2022-04-09,14.35294
2022-04-10,14.11764
2022-04-11,19.05882
2022-04-12,17.17647
2022-04-13,23.05882
2022-04-14,17.88235
2022-04-15,18.35294
2022-04-16,10.82352
2022-04-17,11.52941
2022-04-18,16.47058
2022-04-19,20.0
2022-04-20,22.82352
2022-04-21,20.0
2022-04-22,20.70588
2022-04-23,11.7647
2022-04-24,14.82352
2022-04-25,20.47058
2022-04-26,19.29411
2022-04-27,28.0
2022-04-28,23.52941
2022-04-29,25.64705
2022-04-30,13.17647
2022-05-01,13.17647
2022-05-02,19.52941
2022-05-03,17.41176
2022-05-04,24.0
2022-05-05,12.70588
2022-05-06,12.47058
2022-05-07,8.47058
2022-05-08,10.11764
2022-05-09,13.41176
2022-05-10,17.41176
2022-05-11,14.82352
2022-05-12,14.35294
2022-05-13,17.64705
2022-05-14,11.7647
2022-05-15,13.64705
2022-05-16,15.7647
2022-05-17,20.70588
2022-05-18,16.70588
2022-05-19,22.82352
2022-05-20,17.64705
2022-05-21,10.58823
2022-05-22,10.35294
2022-05-23,16.47058
2022-05-24,17.41176
2022-05-25,25.64705
2022-05-26,18.35294
2022-05-27,16.0
2022-05-28,15.29411
2022-05-29,13.88235
2022-05-30,16.0
2022-05-31,16.0
2022-06-01,14.58823
2022-06-02,12.0
2022-06-03,20.47058
2022-06-04,9.88235
2022-06-05,11.05882
2022-06-06,11.7647
2022-06-07,12.47058
2022-06-08,18.35294
2022-06-09,25.64705
2022-06-10,14.11764
2022-06-11,12.47058
2022-06-12,9.88235
2022-06-13,10.11764
2022-06-14,20.23529
2022-06-15,19.7647
2022-06-16,19.52941
2022-06-17,17.41176
2022-06-18,11.7647
2022-06-19,8.47058
2022-06-20,11.7647
2022-06-21,14.35294
2022-06-22,11.29411
2022-06-23,15.52941
2022-06-24,15.05882
2022-06-25,8.0
2022-06-26,7.52941
2022-06-27,10.58823
2022-06-28,9.17647
2022-06-29,14.58823
2022-06-30,11.7647
2022-07-01,8.47058
2022-07-02,9.17647
2022-07-03,11.52941
2022-07-04,12.94117
2022-07-05,15.05882
2022-07-06,10.58823
2022-07-07,14.58823
2022-07-08,11.29411
2022-07-09,14.82352
2022-07-10,11.7647
2022-07-11,14.58823
2022-07-12,11.29411
2022-07-13,9.17647
2022-07-14,16.70588
2022-07-15,17.17647
2022-07-16,7.52941
2022-07-17,7.7647
2022-07-18,15.52941
2022-07-19,15.29411
2022-07-20,19.7647
2022-07-21,18.58823
2022-07-22,18.58823
2022-07-23,8.23529
2022-07-24,9.17647
2022-07-25,9.64705
2022-07-26,9.88235
2022-07-27,9.64705
2022-07-28,20.0
2022-07-29,12.0
2022-07-30,10.35294
2022-07-31,7.52941
2022-08-01,13.17647
2022-08-02,13.64705
2022-08-03,14.35294
2022-08-04,17.88235
2022-08-05,12.23529
2022-08-06,8.94117
2022-08-07,10.82352
2022-08-08,12.94117
2022-08-09,15.7647
2022-08-10,16.94117
2022-08-11,20.0
2022-08-12,15.29411
2022-08-13,9.88235
2022-08-14,13.41176
2022-08-15,11.05882
2022-08-16,17.88235
2022-08-17,13.64705
2022-08-18,19.05882
2022-08-19,11.05882
2022-08-20,12.23529
2022-08-21,12.94117
2022-08-22,15.05882
2022-08-23,13.64705
2022-08-24,20.0
2022-08-25,16.70588
2022-08-26,13.41176
2022-08-27,12.23529
2022-08-28,6.11764
2022-08-29,11.52941
2022-08-30,14.35294
2022-08-31,16.70588
2022-09-01,14.82352
2022-09-02,15.05882
2022-09-03,9.17647
2022-09-04,10.35294
2022-09-05,7.7647
2022-09-06,12.47058
2022-09-07,14.58823
2022-09-08,16.70588
2022-09-09,9.64705
2022-09-10,5.17647
2022-09-11,5.88235
2022-09-12,12.94117
2022-09-13,15.29411
2022-09-14,12.23529
2022-09-15,15.05882
2022-09-16,14.82352
2022-09-17,11.29411
2022-09-18,9.41176
2022-09-19,13.88235
2022-09-20,12.70588
2022-09-21,14.58823
2022-09-22,10.58823
2022-09-23,10.82352
2022-09-24,8.94117
2022-09-25,11.52941
2022-09-26,13.17647
2022-09-27,13.88235
2022-09-28,12.47058
2022-09-29,19.7647
2022-09-30,13.17647
2022-10-01,10.35294
2022-10-02,6.11764
2022-10-03,6.11764
2022-10-04,9.88235
2022-10-05,13.64705
2022-10-06,9.88235
2022-10-07,10.35294
2022-10-08,10.35294
2022-10-09,7.7647
2022-10-10,9.64705
2022-10-11,9.17647
2022-10-12,11.52941
2022-10-13,11.05882
2022-10-14,8.47058
2022-10-15,9.88235
2022-10-16,7.52941
2022-10-17,8.23529
2022-10-18,10.82352
2022-10-19,10.58823
2022-10-20,8.0
2022-10-21,6.82352
2022-10-22,9.41176
2022-10-23,5.41176
2022-10-24,9.88235
2022-10-25,9.88235
2022-10-26,10.82352
2022-10-27,15.52941
2022-10-28,9.64705
2022-10-29,9.17647
2022-10-30,10.11764
2022-10-31,12.23529
2022-11-01,8.23529
2022-11-02,16.0
2022-11-03,17.17647
2022-11-04,22.11764
2022-11-05,22.11764
2022-11-06,18.11764
2022-11-07,21.88235
2022-11-08,20.94117
2022-11-09,22.82352
2022-11-10,10.35294
2022-11-11,16.94117
2022-11-12,12.47058
2022-11-13,8.94117
2022-11-14,16.70588
2022-11-15,22.58823
2022-11-16,18.82352
2022-11-17,17.64705
2022-11-18,18.11764
2022-11-19,10.11764
2022-11-20,10.82352
2022-11-21,13.41176
2022-11-22,14.82352
2022-11-23,14.35294
2022-11-24,12.47058
2022-11-25,8.94117
2022-11-26,8.94117
2022-11-27,6.58823
2022-11-28,11.29411
2022-11-29,13.88235
2022-11-30,12.0
2022-12-01,12.0
2022-12-02,10.11764
2022-12-03,5.41176
2022-12-04,8.94117
2022-12-05,11.52941
2022-12-06,12.47058
2022-12-07,23.29411
2022-12-08,12.47058
2022-12-09,10.82352
2022-12-10,8.70588
2022-12-11,6.58823
2022-12-12,13.41176
2022-12-13,11.05882
2022-12-14,19.29411
2022-12-15,12.94117
2022-12-16,11.29411
2022-12-17,8.0
2022-12-18,8.70588
2022-12-19,8.47058
2022-12-20,14.11764
2022-12-21,13.17647
2022-12-22,10.58823
2022-12-23,9.88235
2022-12-24,5.88235
2022-12-25,6.58823
2022-12-26,13.17647
2022-12-27,7.29411
2022-12-28,12.0
2022-12-29,11.05882
2022-12-30,10.35294
2022-12-31,5.41176
2023-01-01,6.58823
2023-01-02,12.47058
2023-01-03,16.70588
2023-01-04,16.47058
2023-01-05,14.58823
2023-01-06,11.52941
2023-01-07,9.41176
2023-01-08,8.0
2023-01-09,11.52941
2023-01-10,11.7647
2023-01-11,16.70588
2023-01-12,15.7647
2023-01-13,15.29411
2023-01-14,10.35294
2023-01-15,11.52941
2023-01-16,12.47058
2023-01-17,16.94117
2023-01-18,18.35294
2023-01-19,14.82352
2023-01-20,14.35294
2023-01-21,11.05882
2023-01-22,8.23529
2023-01-23,10.82352
2023-01-24,9.88235
2023-01-25,14.35294
2023-01-26,15.52941
2023-01-27,19.7647
2023-01-28,17.64705
2023-01-29,15.05882
2023-01-30,15.29411
2023-01-31,17.41176
2023-02-01,22.11764
2023-02-02,25.41176
2023-02-03,18.35294
2023-02-04,14.11764
2023-02-05,14.82352
2023-02-06,20.0
2023-02-07,18.58823
2023-02-08,21.88235
2023-02-09,16.94117
2023-02-10,16.94117
2023-02-11,14.11764
2023-02-12,9.17647
2023-02-13,12.0
2023-02-14,24.47058
2023-02-15,13.64705
2023-02-16,16.0
2023-02-17,20.0
2023-02-18,12.47058
2023-02-19,12.23529
2023-02-20,12.70588
2023-02-21,16.70588
2023-02-22,20.23529
2023-02-23,18.58823
2023-02-24,16.23529
2023-02-25,12.0
2023-02-26,10.35294
2023-02-27,16.0
2023-02-28,18.35294
2023-03-01,13.41176
2023-03-02,16.23529
2023-03-03,14.82352
2023-03-04,14.35294
2023-03-05,6.35294
2023-03-06,18.11764
2023-03-07,17.64705
2023-03-08,17.88235
2023-03-09,23.05882
2023-03-10,16.0
2023-03-11,10.58823
2023-03-12,7.52941
2023-03-13,11.05882
2023-03-14,11.05882
2023-03-15,16.47058
2023-03-16,19.05882
2023-03-17,16.47058
2023-03-18,11.05882
2023-03-19,10.11764
2023-03-20,15.29411
2023-03-21,17.41176
2023-03-22,21.64705
2023-03-23,19.05882
2023-03-24,23.05882
2023-03-25,12.70588
2023-03-26,10.58823
2023-03-27,16.0
2023-03-28,19.52941
2023-03-29,22.11764
2023-03-30,24.70588
2023-03-31,18.35294
2023-04-01,14.35294
2023-04-02,8.94117
2023-04-03,17.88235
2023-04-04,20.47058
2023-04-05,28.47058
2023-04-06,21.17647
2023-04-07,19.05882
2023-04-08,17.88235
2023-04-09,14.82352
2023-04-10,21.64705
2023-04-11,23.29411
2023-04-12,26.11764
2023-04-13,27.7647
2023-04-14,24.47058
2023-04-15,18.82352
2023-04-16,13.88235
2023-04-17,20.0
2023-04-18,34.11764
2023-04-19,30.35294
2023-04-20,27.7647
2023-04-21,20.47058
2023-04-22,12.47058
2023-04-23,10.11764
2023-04-24,21.64705
2023-04-25,18.58823
2023-04-26,19.29411
2023-04-27,17.64705
2023-04-28,21.88235
2023-04-29,14.58823
2023-04-30,8.0
2023-05-01,14.35294
2023-05-02,18.35294
2023-05-03,19.05882
2023-05-04,13.17647
2023-05-05,10.58823
2023-05-06,7.52941
2023-05-07,12.23529
2023-05-08,16.94117
2023-05-09,18.11764
2023-05-10,14.58823
2023-05-11,17.88235
2023-05-12,12.0
2023-05-13,13.41176
2023-05-14,7.29411
2023-05-15,14.35294
2023-05-16,16.70588
2023-05-17,18.35294
2023-05-18,21.41176
2023-05-19,13.64705
2023-05-20,13.88235
2023-05-21,7.52941
2023-05-22,13.64705
2023-05-23,17.17647
2023-05-24,12.70588
2023-05-25,13.64705
2023-05-26,15.05882
2023-05-27,7.52941
2023-05-28,9.17647
2023-05-29,10.35294
2023-05-30,11.52941
2023-05-31,12.23529
2023-06-01,15.29411
2023-06-02,16.94117
2023-06-03,8.94117
2023-06-04,7.52941
