date,백금시세
2020-09-03,33.7114
2020-09-04,36.79899
2020-09-05,29.11153
2020-09-06,34.34152
2020-09-07,44.36042
2020-09-08,34.71959
2020-09-09,35.60176
2020-09-10,42.34404
2020-09-11,38.12224
2020-09-12,37.30308
2020-09-13,32.07309
2020-09-14,36.48393
2020-09-15,32.76622
2020-09-16,36.04284
2020-09-17,34.53056
2020-09-18,32.70321
2020-09-19,33.08128
2020-09-20,30.24574
2020-09-21,33.33333
2020-09-22,32.38815
2020-09-23,33.7114
2020-09-24,35.60176
2020-09-25,39.5085
2020-09-26,39.76055
2020-09-27,31.37996
2020-09-28,64.65028
2020-09-29,47.32199
2020-09-30,33.77441
2020-10-01,35.53875
2020-10-02,34.15248
2020-10-03,61.12161
2020-10-04,48.07813
2020-10-05,44.99054
2020-10-06,42.40705
2020-10-07,37.36609
2020-10-08,41.96597
2020-10-09,32.51417
2020-10-10,30.18273
2020-10-11,27.59924
2020-10-12,38.4373
2020-10-13,39.63453
2020-10-14,35.7908
2020-10-15,34.02646
2020-10-16,32.38815
2020-10-17,32.01008
2020-10-18,26.71707
2020-10-19,31.75803
2020-10-20,31.12791
2020-10-21,30.5608
2020-10-22,33.39634
2020-10-23,27.78827
2020-10-24,26.14996
2020-10-25,24.07057
2020-10-26,34.90863
2020-10-27,43.28922
2020-10-28,33.08128
2020-10-29,31.31695
2020-10-30,29.11153
2020-10-31,26.96912
2020-11-01,23.1884
2020-11-02,30.24574
2020-11-03,25.96093
2020-11-04,28.9855
2020-11-05,28.54442
2020-11-06,28.35538
2020-11-07,27.22117
2020-11-08,25.20478
2020-11-09,33.33333
2020-11-10,30.05671
2020-11-11,29.30056
2020-11-12,34.02646
2020-11-13,30.11972
2020-11-14,29.61562
2020-11-15,26.96912
2020-11-16,31.12791
2020-11-17,29.74165
2020-11-18,35.22369
2020-11-19,33.01827
2020-11-20,30.87586
2020-11-21,28.85948
2020-11-22,24.57466
2020-11-23,35.72778
2020-11-24,30.37177
2020-11-25,34.2155
2020-11-26,32.51417
2020-11-27,27.34719
2020-11-28,32.76622
2020-11-29,28.10333
2020-11-30,66.03654
2020-12-01,100.0
2020-12-02,76.74858
2020-12-03,49.71644
2020-12-04,49.40138
2020-12-05,41.02079
2020-12-06,35.34971
2020-12-07,49.84247
2020-12-08,45.24259
2020-12-09,42.6591
2020-12-10,42.59609
2020-12-11,36.79899
2020-12-12,33.27032
2020-12-13,27.97731
2020-12-14,34.34152
2020-12-15,32.01008
2020-12-16,32.57718
2020-12-17,31.37996
2020-12-18,32.01008
2020-12-19,28.79647
2020-12-20,29.11153
2020-12-21,33.33333
2020-12-22,33.39634
2020-12-23,41.83994
2020-12-24,36.23188
2020-12-25,35.03465
2020-12-26,38.37429
2020-12-27,31.75803
2020-12-28,37.49212
2020-12-29,45.43163
2020-12-30,34.27851
2020-12-31,32.1361
2021-01-01,33.14429
2021-01-02,42.28103
2021-01-03,42.84814
2021-01-04,45.11657
2021-01-05,46.8809
2021-01-06,46.62885
2021-01-07,37.61814
2021-01-08,40.57971
2021-01-09,39.06742
2021-01-10,34.7826
2021-01-11,42.02898
2021-01-12,39.38248
2021-01-13,40.39067
2021-01-14,44.61247
2021-01-15,43.10018
2021-01-16,38.62633
2021-01-17,40.64272
2021-01-18,41.27284
2021-01-19,40.32766
2021-01-20,42.6591
2021-01-21,36.862
2021-01-22,41.90296
2021-01-23,38.75236
2021-01-24,34.34152
2021-01-25,37.49212
2021-01-26,41.52488
2021-01-27,36.54694
2021-01-28,35.53875
2021-01-29,31.82104
2021-01-30,35.91682
2021-01-31,35.16068
2021-02-01,43.47826
2021-02-02,61.18462
2021-02-03,41.96597
2021-02-04,34.59357
2021-02-05,38.56332
2021-02-06,39.69754
2021-02-07,34.65658
2021-02-08,41.5879
2021-02-09,41.71392
2021-02-10,46.06175
2021-02-11,42.72211
2021-02-12,40.32766
2021-02-13,43.47826
2021-02-14,39.82356
2021-02-15,83.04977
2021-02-16,80.08821
2021-02-17,76.43352
2021-02-18,65.46943
2021-02-19,61.56269
2021-02-20,46.69187
2021-02-21,49.52741
2021-02-22,57.4039
2021-02-23,58.53812
2021-02-24,55.95463
2021-02-25,54.82041
2021-02-26,48.51921
2021-02-27,37.74417
2021-02-28,37.61814
2021-03-01,44.10838
2021-03-02,52.80403
2021-03-03,53.37114
2021-03-04,50.0315
2021-03-05,53.1821
2021-03-06,40.26465
2021-03-07,36.16887
2021-03-08,51.92186
2021-03-09,47.95211
2021-03-10,53.11909
2021-03-11,50.09451
2021-03-12,51.54379
2021-03-13,42.47006
2021-03-14,38.62633
2021-03-15,48.89729
2021-03-16,46.18777
2021-03-17,44.2344
2021-03-18,46.56584
2021-03-19,42.59609
2021-03-20,38.18525
2021-03-21,35.34971
2021-03-22,41.96597
2021-03-23,44.99054
2021-03-24,43.85633
2021-03-25,43.79332
2021-03-26,47.25897
2021-03-27,41.39886
2021-03-28,41.0838
2021-03-29,39.31947
2021-03-30,37.87019
2021-03-31,39.06742
2021-04-01,36.16887
2021-04-02,37.87019
2021-04-03,36.16887
2021-04-04,33.77441
2021-04-05,35.03465
2021-04-06,33.08128
2021-04-07,34.65658
2021-04-08,34.65658
2021-04-09,35.66477
2021-04-10,30.68683
2021-04-11,31.88405
2021-04-12,36.3579
2021-04-13,34.97164
2021-04-14,34.02646
2021-04-15,38.31127
2021-04-16,36.67296
2021-04-17,33.52236
2021-04-18,30.81285
2021-04-19,37.74417
2021-04-20,41.65091
2021-04-21,37.17706
2021-04-22,35.66477
2021-04-23,33.7114
2021-04-24,33.27032
2021-04-25,28.48141
2021-04-26,36.42091
2021-04-27,37.36609
2021-04-28,34.02646
2021-04-29,32.1361
2021-04-30,31.88405
2021-05-01,28.22936
2021-05-02,26.90611
2021-05-03,31.82104
2021-05-04,32.6402
2021-05-05,31.12791
2021-05-06,32.26212
2021-05-07,37.80718
2021-05-08,34.59357
2021-05-09,27.9143
2021-05-10,34.97164
2021-05-11,38.37429
2021-05-12,42.6591
2021-05-13,37.61814
2021-05-14,36.10586
2021-05-15,32.70321
2021-05-16,32.07309
2021-05-17,39.13043
2021-05-18,39.94959
2021-05-19,47.19596
2021-05-20,45.3056
2021-05-21,42.53308
2021-05-22,36.67296
2021-05-23,33.01827
2021-05-24,47.25897
2021-05-25,43.54127
2021-05-26,44.04536
2021-05-27,45.87271
2021-05-28,39.19344
2021-05-29,35.03465
2021-05-30,29.30056
2021-05-31,39.44549
2021-06-01,39.69754
2021-06-02,39.63453
2021-06-03,42.97416
2021-06-04,38.31127
2021-06-05,34.40453
2021-06-06,28.29237
2021-06-07,39.44549
2021-06-08,36.42091
2021-06-09,37.80718
2021-06-10,33.08128
2021-06-11,32.07309
2021-06-12,30.5608
2021-06-13,31.94706
2021-06-14,40.64272
2021-06-15,37.24007
2021-06-16,31.00189
2021-06-17,31.56899
2021-06-18,37.30308
2021-06-19,29.93068
2021-06-20,25.96093
2021-06-21,34.46754
2021-06-22,33.14429
2021-06-23,36.42091
2021-06-24,33.96345
2021-06-25,32.70321
2021-06-26,27.66225
2021-06-27,26.8431
2021-06-28,39.13043
2021-06-29,33.64839
2021-06-30,32.89224
2021-07-01,28.10333
2021-07-02,28.67044
2021-07-03,27.78827
2021-07-04,25.64587
2021-07-05,30.30875
2021-07-06,36.79899
2021-07-07,29.93068
2021-07-08,30.05671
2021-07-09,27.72526
2021-07-10,26.14996
2021-07-11,27.28418
2021-07-12,30.74984
2021-07-13,31.44297
2021-07-14,31.63201
2021-07-15,31.00189
2021-07-16,30.93887
2021-07-17,52.99306
2021-07-18,48.39319
2021-07-19,38.87838
2021-07-20,37.30308
2021-07-21,38.05923
2021-07-22,37.36609
2021-07-23,37.61814
2021-07-24,34.84562
2021-07-25,28.85948
2021-07-26,30.93887
2021-07-27,32.70321
2021-07-28,34.59357
2021-07-29,34.2155
2021-07-30,32.82923
2021-07-31,30.62381
2021-08-01,26.78008
2021-08-02,30.81285
2021-08-03,30.30875
2021-08-04,31.88405
2021-08-05,37.49212
2021-08-06,34.84562
2021-08-07,29.61562
2021-08-08,28.9855
2021-08-09,39.13043
2021-08-10,35.16068
2021-08-11,39.94959
2021-08-12,41.27284
2021-08-13,33.52236
2021-08-14,32.57718
2021-08-15,32.45116
2021-08-16,37.61814
2021-08-17,36.60995
2021-08-18,34.2155
2021-08-19,36.16887
2021-08-20,39.69754
2021-08-21,32.45116
2021-08-22,28.54442
2021-08-23,36.16887
2021-08-24,36.10586
2021-08-25,35.16068
2021-08-26,35.97983
2021-08-27,32.70321
2021-08-28,30.5608
2021-08-29,31.50598
2021-08-30,34.2155
2021-08-31,29.93068
2021-09-01,30.74984
2021-09-02,36.862
2021-09-03,33.64839
2021-09-04,28.10333
2021-09-05,29.17454
2021-09-06,30.81285
2021-09-07,32.45116
2021-09-08,33.45935
2021-09-09,30.18273
2021-09-10,32.01008
2021-09-11,31.69502
2021-09-12,28.35538
2021-09-13,35.16068
2021-09-14,32.82923
2021-09-15,37.05103
2021-09-16,33.27032
2021-09-17,30.93887
2021-09-18,27.9143
2021-09-19,23.94454
2021-09-20,25.20478
2021-09-21,29.80466
2021-09-22,30.74984
2021-09-23,42.34404
2021-09-24,35.09766
2021-09-25,31.00189
2021-09-26,27.85129
2021-09-27,33.33333
2021-09-28,30.24574
2021-09-29,35.2867
2021-09-30,32.45116
2021-10-01,31.63201
2021-10-02,32.07309
2021-10-03,32.07309
2021-10-04,36.42091
2021-10-05,36.98802
2021-10-06,38.37429
2021-10-07,35.16068
2021-10-08,35.7908
2021-10-09,29.23755
2021-10-10,29.17454
2021-10-11,32.70321
2021-10-12,35.85381
2021-10-13,31.88405
2021-10-14,39.19344
2021-10-15,33.2073
2021-10-16,28.85948
2021-10-17,27.97731
2021-10-18,29.30056
2021-10-19,32.26212
2021-10-20,34.2155
2021-10-21,31.63201
2021-10-22,33.2073
2021-10-23,34.59357
2021-10-24,25.07876
2021-10-25,34.08947
2021-10-26,31.50598
2021-10-27,29.4896
2021-10-28,34.34152
2021-10-29,27.59924
2021-10-30,26.8431
2021-10-31,25.8349
2021-11-01,30.43478
2021-11-02,29.99369
2021-11-03,32.38815
2021-11-04,32.76622
2021-11-05,29.67863
2021-11-06,25.45683
2021-11-07,23.12539
2021-11-08,32.1361
2021-11-09,31.19092
2021-11-10,34.71959
2021-11-11,31.82104
2021-11-12,33.08128
2021-11-13,26.52804
2021-11-14,28.9855
2021-11-15,37.99621
2021-11-16,37.68115
2021-11-17,33.90044
2021-11-18,33.83742
2021-11-19,30.81285
2021-11-20,25.70888
2021-11-21,24.7637
2021-11-22,30.74984
2021-11-23,29.93068
2021-11-24,29.80466
2021-11-25,29.86767
2021-11-26,32.26212
2021-11-27,27.53623
2021-11-28,27.28418
2021-11-29,35.97983
2021-11-30,34.59357
2021-12-01,31.00189
2021-12-02,30.87586
2021-12-03,31.00189
2021-12-04,28.67044
2021-12-05,26.02394
2021-12-06,35.22369
2021-12-07,35.16068
2021-12-08,32.82923
2021-12-09,36.23188
2021-12-10,31.00189
2021-12-11,29.74165
2021-12-12,23.81852
2021-12-13,31.37996
2021-12-14,35.03465
2021-12-15,31.56899
2021-12-16,31.69502
2021-12-17,30.11972
2021-12-18,28.29237
2021-12-19,27.03213
2021-12-20,32.51417
2021-12-21,30.81285
2021-12-22,32.07309
2021-12-23,31.69502
2021-12-24,29.11153
2021-12-25,23.6925
2021-12-26,28.04032
2021-12-27,31.37996
2021-12-28,33.52236
2021-12-29,33.08128
2021-12-30,31.69502
2021-12-31,30.30875
2022-01-01,28.92249
2022-01-02,25.70888
2022-01-03,34.59357
2022-01-04,34.40453
2022-01-05,35.60176
2022-01-06,42.78512
2022-01-07,36.73597
2022-01-08,33.77441
2022-01-09,31.31695
2022-01-10,40.57971
2022-01-11,41.39886
2022-01-12,35.91682
2022-01-13,36.92501
2022-01-14,30.81285
2022-01-15,34.90863
2022-01-16,29.74165
2022-01-17,33.64839
2022-01-18,35.41272
2022-01-19,36.48393
2022-01-20,42.21802
2022-01-21,36.48393
2022-01-22,34.53056
2022-01-23,33.45935
2022-01-24,45.17958
2022-01-25,42.47006
2022-01-26,44.67548
2022-01-27,44.36042
2022-01-28,41.46187
2022-01-29,32.82923
2022-01-30,27.4102
2022-01-31,25.51984
2022-02-01,33.33333
2022-02-02,42.155
2022-02-03,42.78512
2022-02-04,46.43982
2022-02-05,42.53308
2022-02-06,39.19344
2022-02-07,41.39886
2022-02-08,41.71392
2022-02-09,40.13862
2022-02-10,39.57151
2022-02-11,36.92501
2022-02-12,38.68935
2022-02-13,36.16887
2022-02-14,42.21802
2022-02-15,50.34656
2022-02-16,40.20163
2022-02-17,46.43982
2022-02-18,49.71644
2022-02-19,39.19344
2022-02-20,35.91682
2022-02-21,40.83175
2022-02-22,44.48645
2022-02-23,44.29741
2022-02-24,65.15437
2022-02-25,51.66981
2022-02-26,37.9332
2022-02-27,38.68935
2022-02-28,45.62066
2022-03-01,44.80151
2022-03-02,45.55765
2022-03-03,46.31379
2022-03-04,42.40705
2022-03-05,40.51669
2022-03-06,44.86452
2022-03-07,63.76811
2022-03-08,61.75173
2022-03-09,54.12728
2022-03-10,46.12476
2022-03-11,44.61247
2022-03-12,43.98235
2022-03-13,37.30308
2022-03-14,43.41524
2022-03-15,42.155
2022-03-16,48.83427
2022-03-17,41.27284
2022-03-18,40.13862
2022-03-19,37.61814
2022-03-20,31.94706
2022-03-21,36.60995
2022-03-22,39.31947
2022-03-23,36.23188
2022-03-24,37.55513
2022-03-25,41.14681
2022-03-26,35.41272
2022-03-27,35.47574
2022-03-28,37.17706
2022-03-29,38.87838
2022-03-30,39.63453
2022-03-31,38.87838
2022-04-01,34.02646
2022-04-02,32.89224
2022-04-03,30.62381
2022-04-04,31.31695
2022-04-05,33.14429
2022-04-06,32.76622
2022-04-07,34.2155
2022-04-08,35.97983
2022-04-09,30.37177
2022-04-10,35.2867
2022-04-11,37.11405
2022-04-12,35.97983
2022-04-13,35.16068
2022-04-14,36.3579
2022-04-15,34.34152
2022-04-16,32.01008
2022-04-17,32.01008
2022-04-18,45.43163
2022-04-19,40.39067
2022-04-20,38.62633
2022-04-21,39.69754
2022-04-22,36.42091
2022-04-23,35.91682
2022-04-24,32.6402
2022-04-25,45.43163
2022-04-26,40.07561
2022-04-27,36.48393
2022-04-28,41.90296
2022-04-29,39.31947
2022-04-30,34.59357
2022-05-01,34.08947
2022-05-02,38.18525
2022-05-03,39.94959
2022-05-04,37.87019
2022-05-05,35.53875
2022-05-06,37.87019
2022-05-07,34.27851
2022-05-08,27.59924
2022-05-09,39.44549
2022-05-10,38.05923
2022-05-11,40.89477
2022-05-12,41.52488
2022-05-13,39.25645
2022-05-14,36.16887
2022-05-15,32.70321
2022-05-16,39.82356
2022-05-17,39.25645
2022-05-18,35.2867
2022-05-19,37.30308
2022-05-20,39.63453
2022-05-21,32.26212
2022-05-22,34.46754
2022-05-23,40.07561
2022-05-24,34.27851
2022-05-25,34.46754
2022-05-26,35.85381
2022-05-27,34.08947
2022-05-28,31.69502
2022-05-29,31.56899
2022-05-30,36.60995
2022-05-31,36.60995
2022-06-01,36.10586
2022-06-02,38.4373
2022-06-03,37.80718
2022-06-04,30.43478
2022-06-05,31.31695
2022-06-06,35.16068
2022-06-07,40.39067
2022-06-08,39.44549
2022-06-09,36.73597
2022-06-10,36.73597
2022-06-11,32.6402
2022-06-12,33.58538
2022-06-13,41.90296
2022-06-14,39.38248
2022-06-15,41.83994
2022-06-16,39.38248
2022-06-17,39.63453
2022-06-18,36.60995
2022-06-19,32.07309
2022-06-20,42.53308
2022-06-21,38.05923
2022-06-22,40.0126
2022-06-23,37.99621
2022-06-24,37.42911
2022-06-25,32.6402
2022-06-26,31.82104
2022-06-27,37.9332
2022-06-28,38.75236
2022-06-29,39.63453
2022-06-30,32.38815
2022-07-01,37.05103
2022-07-02,35.47574
2022-07-03,29.99369
2022-07-04,38.31127
2022-07-05,42.47006
2022-07-06,40.89477
2022-07-07,38.56332
2022-07-08,36.67296
2022-07-09,33.45935
2022-07-10,35.03465
2022-07-11,37.55513
2022-07-12,38.18525
2022-07-13,32.38815
2022-07-14,39.19344
2022-07-15,38.12224
2022-07-16,30.18273
2022-07-17,31.88405
2022-07-18,39.19344
2022-07-19,37.74417
2022-07-20,40.45368
2022-07-21,36.29489
2022-07-22,32.76622
2022-07-23,29.61562
2022-07-24,31.88405
2022-07-25,37.30308
2022-07-26,43.85633
2022-07-27,35.66477
2022-07-28,34.46754
2022-07-29,32.01008
2022-07-30,31.75803
2022-07-31,29.74165
2022-08-01,33.64839
2022-08-02,34.65658
2022-08-03,39.06742
2022-08-04,32.95526
2022-08-05,34.90863
2022-08-06,34.15248
2022-08-07,27.47321
2022-08-08,34.02646
2022-08-09,31.37996
2022-08-10,32.6402
2022-08-11,33.01827
2022-08-12,36.60995
2022-08-13,28.41839
2022-08-14,28.48141
2022-08-15,31.63201
2022-08-16,33.77441
2022-08-17,36.23188
2022-08-18,35.2867
2022-08-19,35.47574
2022-08-20,32.82923
2022-08-21,36.92501
2022-08-22,36.54694
2022-08-23,40.39067
2022-08-24,39.63453
2022-08-25,33.7114
2022-08-26,35.53875
2022-08-27,31.00189
2022-08-28,28.48141
2022-08-29,34.97164
2022-08-30,36.42091
2022-08-31,34.71959
2022-09-01,31.56899
2022-09-02,32.51417
2022-09-03,30.74984
2022-09-04,25.20478
2022-09-05,29.80466
2022-09-06,34.08947
2022-09-07,32.45116
2022-09-08,32.01008
2022-09-09,26.65406
2022-09-10,29.55261
2022-09-11,30.5608
2022-09-12,32.76622
2022-09-13,45.11657
2022-09-14,41.14681
2022-09-15,39.25645
2022-09-16,39.94959
2022-09-17,34.71959
2022-09-18,32.1361
2022-09-19,37.24007
2022-09-20,37.24007
2022-09-21,42.53308
2022-09-22,38.94139
2022-09-23,34.84562
2022-09-24,30.43478
2022-09-25,28.04032
2022-09-26,40.89477
2022-09-27,36.16887
2022-09-28,39.31947
2022-09-29,36.67296
2022-09-30,37.11405
2022-10-01,28.73345
2022-10-02,29.61562
2022-10-03,31.44297
2022-10-04,37.74417
2022-10-05,38.4373
2022-10-06,34.84562
2022-10-07,33.14429
2022-10-08,29.61562
2022-10-09,25.70888
2022-10-10,31.19092
2022-10-11,36.79899
2022-10-12,36.42091
2022-10-13,36.04284
2022-10-14,34.84562
2022-10-15,28.04032
2022-10-16,26.65406
2022-10-17,33.64839
2022-10-18,32.51417
2022-10-19,32.19911
2022-10-20,29.23755
2022-10-21,29.17454
2022-10-22,26.78008
2022-10-23,24.51165
2022-10-24,30.11972
2022-10-25,33.2073
2022-10-26,33.01827
2022-10-27,32.1361
2022-10-28,30.62381
2022-10-29,27.15816
2022-10-30,19.34467
2022-10-31,29.30056
2022-11-01,30.43478
2022-11-02,30.62381
2022-11-03,31.50598
2022-11-04,28.41839
2022-11-05,26.65406
2022-11-06,21.67611
2022-11-07,30.24574
2022-11-08,31.88405
2022-11-09,35.72778
2022-11-10,33.39634
2022-11-11,35.72778
2022-11-12,27.85129
2022-11-13,25.70888
2022-11-14,34.15248
2022-11-15,34.65658
2022-11-16,35.47574
2022-11-17,31.37996
2022-11-18,29.4896
2022-11-19,24.2596
2022-11-20,26.52804
2022-11-21,29.67863
2022-11-22,30.11972
2022-11-23,32.51417
2022-11-24,29.61562
2022-11-25,29.99369
2022-11-26,29.67863
2022-11-27,26.40201
2022-11-28,33.01827
2022-11-29,31.56899
2022-11-30,28.92249
2022-12-01,33.77441
2022-12-02,30.87586
2022-12-03,21.48708
2022-12-04,22.93635
2022-12-05,30.18273
2022-12-06,31.75803
2022-12-07,30.5608
2022-12-08,28.41839
2022-12-09,31.75803
2022-12-10,27.22117
2022-12-11,28.22936
2022-12-12,32.45116
2022-12-13,31.12791
2022-12-14,33.52236
2022-12-15,29.30056
2022-12-16,28.04032
2022-12-17,21.86515
2022-12-18,22.24322
2022-12-19,26.96912
2022-12-20,33.52236
2022-12-21,33.77441
2022-12-22,30.81285
2022-12-23,29.17454
2022-12-24,28.54442
2022-12-25,25.2678
2022-12-26,32.45116
2022-12-27,34.02646
2022-12-28,32.45116
2022-12-29,30.18273
2022-12-30,31.82104
2022-12-31,28.16635
2023-01-01,21.6131
2023-01-02,29.17454
2023-01-03,35.03465
2023-01-04,44.29741
2023-01-05,39.76055
2023-01-06,36.54694
2023-01-07,35.22369
2023-01-08,29.99369
2023-01-09,36.92501
2023-01-10,41.90296
2023-01-11,39.76055
2023-01-12,39.00441
2023-01-13,37.49212
2023-01-14,34.7826
2023-01-15,34.84562
2023-01-16,36.98802
2023-01-17,37.87019
2023-01-18,38.12224
2023-01-19,35.97983
2023-01-20,30.87586
2023-01-21,27.72526
2023-01-22,29.99369
2023-01-23,31.75803
2023-01-24,31.94706
2023-01-25,38.81537
2023-01-26,37.9332
2023-01-27,41.46187
2023-01-28,36.3579
2023-01-29,33.7114
2023-01-30,38.75236
2023-01-31,41.77693
2023-02-01,39.06742
2023-02-02,42.09199
2023-02-03,41.02079
2023-02-04,36.10586
2023-02-05,38.12224
2023-02-06,38.75236
2023-02-07,42.91115
2023-02-08,36.79899
2023-02-09,39.06742
2023-02-10,41.71392
2023-02-11,39.88657
2023-02-12,39.94959
2023-02-13,43.41524
2023-02-14,38.18525
2023-02-15,40.0126
2023-02-16,39.19344
2023-02-17,40.89477
2023-02-18,37.17706
2023-02-19,35.97983
2023-02-20,37.17706
2023-02-21,39.31947
2023-02-22,37.55513
2023-02-23,39.38248
2023-02-24,34.84562
2023-02-25,31.63201
2023-02-26,30.11972
2023-02-27,36.48393
2023-02-28,36.54694
2023-03-01,32.45116
2023-03-02,33.58538
2023-03-03,32.76622
2023-03-04,28.04032
2023-03-05,28.9855
2023-03-06,34.15248
2023-03-07,30.68683
2023-03-08,34.34152
2023-03-09,31.19092
2023-03-10,30.49779
2023-03-11,29.11153
2023-03-12,24.88972
2023-03-13,38.37429
2023-03-14,40.95778
2023-03-15,37.49212
2023-03-16,37.55513
2023-03-17,34.59357
2023-03-18,37.9332
2023-03-19,31.50598
2023-03-20,38.62633
2023-03-21,45.68367
2023-03-22,39.88657
2023-03-23,41.39886
2023-03-24,37.68115
2023-03-25,33.39634
2023-03-26,28.9855
2023-03-27,37.99621
2023-03-28,43.41524
2023-03-29,49.08632
2023-03-30,54.00126
2023-03-31,48.58223
2023-04-01,36.3579
2023-04-02,36.862
2023-04-03,47.19596
2023-04-04,43.47826
2023-04-05,55.45053
2023-04-06,64.90233
2023-04-07,56.14366
2023-04-08,44.42344
2023-04-09,53.87523
2023-04-10,61.0586
2023-04-11,54.2533
2023-04-12,57.52993
2023-04-13,48.9603
2023-04-14,65.02835
2023-04-15,47.32199
2023-04-16,41.33585
2023-04-17,61.81474
2023-04-18,53.11909
2023-04-19,52.36294
2023-04-20,48.83427
2023-04-21,51.48078
2023-04-22,40.07561
2023-04-23,35.91682
2023-04-24,48.89729
2023-04-25,47.88909
2023-04-26,49.90548
2023-04-27,47.06994
2023-04-28,43.10018
2023-04-29,35.41272
2023-04-30,38.37429
2023-05-01,39.82356
2023-05-02,44.48645
2023-05-03,44.2344
2023-05-04,47.32199
2023-05-05,44.99054
2023-05-06,36.10586
2023-05-07,38.12224
2023-05-08,46.8809
2023-05-09,47.51102
2023-05-10,53.05608
2023-05-11,49.46439
2023-05-12,46.75488
2023-05-13,39.44549
2023-05-14,37.42911
2023-05-15,46.94391
2023-05-16,49.77945
2023-05-17,47.19596
2023-05-18,43.98235
2023-05-19,42.6591
2023-05-20,43.1632
2023-05-21,37.99621
2023-05-22,43.47826
2023-05-23,41.14681
2023-05-24,40.51669
2023-05-25,38.05923
2023-05-26,35.34971
2023-05-27,31.56899
2023-05-28,30.74984
2023-05-29,33.01827
