date,현대제철주가
2020-09-25,15.35987
2020-09-26,2.09567
2020-09-27,1.57537
2020-09-28,15.28219
2020-09-29,14.81247
2020-09-30,1.81384
2020-10-01,1.37303
2020-10-02,1.23934
2020-10-03,1.1472
2020-10-04,1.18333
2020-10-05,25.75697
2020-10-06,24.24121
2020-10-07,20.15645
2020-10-08,21.42289
2020-10-09,3.11099
2020-10-10,1.87707
2020-10-11,1.70544
2020-10-12,18.92253
2020-10-13,31.62126
2020-10-14,30.23919
2020-10-15,37.52167
2020-10-16,44.55665
2020-10-17,5.46321
2020-10-18,4.65927
2020-10-19,39.45837
2020-10-20,34.72864
2020-10-21,34.02045
2020-10-22,33.14966
2020-10-23,34.07645
2020-10-24,3.74873
2020-10-25,2.91949
2020-10-26,31.33581
2020-10-27,30.96184
2020-10-28,28.97817
2020-10-29,27.2131
2020-10-30,24.87534
2020-10-31,3.02428
2020-11-01,2.32873
2020-11-02,29.43886
2020-11-03,27.00173
2020-11-04,27.74064
2020-11-05,27.23117
2020-11-06,24.03345
2020-11-07,2.82374
2020-11-08,2.47326
2020-11-09,27.77316
2020-11-10,36.18116
2020-11-11,35.66447
2020-11-12,31.97535
2020-11-13,29.4226
2020-11-14,3.25372
2020-11-15,2.53107
2020-11-16,37.07905
2020-11-17,34.08368
2020-11-18,29.34311
2020-11-19,27.05412
2020-11-20,24.87534
2020-11-21,2.62682
2020-11-22,2.17697
2020-11-23,34.06922
2020-11-24,36.17213
2020-11-25,37.73847
2020-11-26,31.29606
2020-11-27,28.06944
2020-11-28,3.10015
2020-11-29,2.75148
2020-11-30,27.12097
2020-12-01,34.21917
2020-12-02,40.75191
2020-12-03,40.93077
2020-12-04,59.01141
2020-12-05,7.64019
2020-12-06,5.7613
2020-12-07,51.7759
2020-12-08,42.88372
2020-12-09,63.84412
2020-12-10,74.729
2020-12-11,62.6102
2020-12-12,7.32945
2020-12-13,5.79744
2020-12-14,53.84267
2020-12-15,48.9377
2020-12-16,46.82034
2020-12-17,42.80242
2020-12-18,41.24873
2020-12-19,4.41899
2020-12-20,3.62046
2020-12-21,38.53157
2020-12-22,36.3004
2020-12-23,41.09517
2020-12-24,39.58664
2020-12-25,4.99168
2020-12-26,3.50664
2020-12-27,3.43077
2020-12-28,38.28587
2020-12-29,42.12855
2020-12-30,45.72553
2020-12-31,9.76477
2021-01-01,4.40453
2021-01-02,3.80293
2021-01-03,3.56988
2021-01-04,55.03324
2021-01-05,71.24042
2021-01-06,68.19446
2021-01-07,77.186
2021-01-08,100.0
2021-01-09,12.1748
2021-01-10,9.54798
2021-01-11,89.39153
2021-01-12,69.29108
2021-01-13,64.48366
2021-01-14,57.78833
2021-01-15,52.09748
2021-01-16,6.01242
2021-01-17,4.57616
2021-01-18,51.06409
2021-01-19,67.37606
2021-01-20,65.94702
2021-01-21,61.4359
2021-01-22,53.64756
2021-01-23,6.50924
2021-01-24,5.00614
2021-01-25,54.19677
2021-01-26,48.69742
2021-01-27,46.37592
2021-01-28,46.26391
2021-01-29,49.17979
2021-01-30,5.68543
2021-01-31,4.84535
2021-02-01,49.78501
2021-02-02,47.59719
2021-02-03,46.27113
2021-02-04,47.10398
2021-02-05,41.35713
2021-02-06,5.54812
2021-02-07,3.76318
2021-02-08,41.28848
2021-02-09,36.61475
2021-02-10,34.09632
2021-02-11,3.91675
2021-02-12,2.78219
2021-02-13,2.95562
2021-02-14,3.06944
2021-02-15,36.53526
2021-02-16,35.11164
2021-02-17,45.91523
2021-02-18,37.9372
2021-02-19,36.02579
2021-02-20,4.25278
2021-02-21,3.35489
2021-02-22,37.05918
2021-02-23,42.61634
2021-02-24,41.41133
2021-02-25,42.38509
2021-02-26,35.87223
2021-02-27,4.30878
2021-02-28,3.68008
2021-03-01,4.08837
2021-03-02,39.77092
2021-03-03,43.17459
2021-03-04,44.93785
2021-03-05,43.72741
2021-03-06,7.0422
2021-03-07,4.73334
2021-03-08,58.67719
2021-03-09,55.72337
2021-03-10,45.68759
2021-03-11,47.77424
2021-03-12,44.38863
2021-03-13,4.47318
2021-03-14,3.6313
2021-03-15,46.26933
2021-03-16,47.7905
2021-03-17,40.63267
2021-03-18,41.38965
2021-03-19,34.87136
2021-03-20,3.79028
2021-03-21,3.18507
2021-03-22,41.40049
2021-03-23,35.6193
2021-03-24,33.24902
2021-03-25,43.40945
2021-03-26,52.52023
2021-03-27,8.97167
2021-03-28,7.24635
2021-03-29,77.66295
2021-03-30,61.32569
2021-03-31,51.04603
2021-04-01,47.43098
2021-04-02,46.00556
2021-04-03,5.82454
2021-04-04,4.8309
2021-04-05,66.93163
2021-04-06,56.96993
2021-04-07,51.81384
2021-04-08,60.93546
2021-04-09,52.07038
2021-04-10,5.61136
2021-04-11,4.86161
2021-04-12,50.23847
2021-04-13,52.66476
2021-04-14,49.66577
2021-04-15,49.37671
2021-04-16,42.04003
2021-04-17,4.85438
2021-04-18,4.13715
2021-04-19,43.29924
2021-04-20,43.61179
2021-04-21,44.14474
2021-04-22,42.7681
2021-04-23,51.77048
2021-04-24,6.89405
2021-04-25,5.40901
2021-04-26,58.00693
2021-04-27,82.22286
2021-04-28,81.87599
2021-04-29,79.98626
2021-04-30,71.38495
2021-05-01,7.55347
2021-05-02,6.07385
2021-05-03,65.19186
2021-05-04,56.16779
2021-05-05,8.03403
2021-05-06,67.32548
2021-05-07,66.96415
2021-05-08,7.21744
2021-05-09,7.33487
2021-05-10,75.53295
2021-05-11,77.73522
2021-05-12,72.63332
2021-05-13,67.02738
2021-05-14,60.5904
2021-05-15,6.29245
2021-05-16,5.74324
2021-05-17,58.78378
2021-05-18,59.51004
2021-05-19,8.25805
2021-05-20,62.28681
2021-05-21,56.7694
2021-05-22,5.36927
2021-05-23,4.40995
2021-05-24,49.75249
2021-05-25,47.52673
2021-05-26,51.15804
2021-05-27,51.09842
2021-05-28,53.14351
2021-05-29,5.40721
2021-05-30,3.99804
2021-05-31,50.54379
2021-06-01,57.51734
2021-06-02,52.53288
2021-06-03,53.45967
2021-06-04,48.04704
2021-06-05,4.72972
2021-06-06,3.88965
2021-06-07,51.16346
2021-06-08,48.16808
2021-06-09,46.53851
2021-06-10,44.6795
2021-06-11,59.04213
2021-06-12,6.09192
2021-06-13,5.44153
2021-06-14,51.1743
2021-06-15,46.60355
2021-06-16,47.40388
2021-06-17,40.17379
2021-06-18,43.79245
2021-06-19,4.531
2021-06-20,3.86797
2021-06-21,38.99768
2021-06-22,50.11562
2021-06-23,48.4174
2021-06-24,54.97723
2021-06-25,53.15797
2021-06-26,5.39275
2021-06-27,4.64301
2021-06-28,51.69099
2021-06-29,44.44645
2021-06-30,43.46003
2021-07-01,38.29491
2021-07-02,41.5143
2021-07-03,5.88235
2021-07-04,3.97456
2021-07-05,42.28212
2021-07-06,38.87845
2021-07-07,38.61829
2021-07-08,43.84484
2021-07-09,40.61822
2021-07-10,4.09018
2021-07-11,2.92491
2021-07-12,46.00195
2021-07-13,41.27764
2021-07-14,35.86139
2021-07-15,39.07175
2021-07-16,35.07009
2021-07-17,3.1941
2021-07-18,2.67921
2021-07-19,34.77561
2021-07-20,36.47926
2021-07-21,35.26701
2021-07-22,42.7952
2021-07-23,41.63535
2021-07-24,3.75054
2021-07-25,2.71534
2021-07-26,36.36544
2021-07-27,48.0362
2021-07-28,46.26391
2021-07-29,38.43582
2021-07-30,40.88921
2021-07-31,3.82461
2021-08-01,2.91407
2021-08-02,35.12068
2021-08-03,40.78624
2021-08-04,39.75104
2021-08-05,34.8262
2021-08-06,31.8507
2021-08-07,3.22662
2021-08-08,2.39557
2021-08-09,33.3809
2021-08-10,30.76672
2021-08-11,33.82533
2021-08-12,32.37462
2021-08-13,31.84347
2021-08-14,2.99356
2021-08-15,1.98908
2021-08-16,5.41805
2021-08-17,31.53996
2021-08-18,33.18398
2021-08-19,35.49103
2021-08-20,32.42701
2021-08-21,3.21036
2021-08-22,2.30885
2021-08-23,34.15956
2021-08-24,37.36269
2021-08-25,38.55145
2021-08-26,33.24541
2021-08-27,30.00794
2021-08-28,2.81651
2021-08-29,1.97282
2021-08-30,36.7918
2021-08-31,36.91104
2021-09-01,33.97528
2021-09-02,33.85604
2021-09-03,33.4062
2021-09-04,3.17603
2021-09-05,2.80929
2021-09-06,31.87057
2021-09-07,44.1068
2021-09-08,44.34347
2021-09-09,37.98056
2021-09-10,35.77648
2021-09-11,3.84809
2021-09-12,2.80026
2021-09-13,36.19381
2021-09-14,35.94088
2021-09-15,31.79288
2021-09-16,31.22561
2021-09-17,29.5057
2021-09-18,3.04234
2021-09-19,1.84817
2021-09-20,1.6386
2021-09-21,2.04509
2021-09-22,2.24562
2021-09-23,35.29953
2021-09-24,33.69887
2021-09-25,3.42173
2021-09-26,2.49132
2021-09-27,30.09647
2021-09-28,28.81377
2021-09-29,30.17415
2021-09-30,28.54639
2021-10-01,27.91588
2021-10-02,2.73522
2021-10-03,1.82287
2021-10-04,4.53822
2021-10-05,29.46776
2021-10-06,28.83545
2021-10-07,30.62761
2021-10-08,29.57616
2021-10-09,2.44977
2021-10-10,1.72351
2021-10-11,3.58252
2021-10-12,27.49313
2021-10-13,30.70891
2021-10-14,31.47311
2021-10-15,28.67285
2021-10-16,2.60153
2021-10-17,2.01618
2021-10-18,24.76875
2021-10-19,24.3189
2021-10-20,23.66671
2021-10-21,25.24028
2021-10-22,24.78862
2021-10-23,2.16794
2021-10-24,1.67654
2021-10-25,26.32967
2021-10-26,27.62501
2021-10-27,24.05152
2021-10-28,25.67206
2021-10-29,25.31254
2021-10-30,2.57081
2021-10-31,1.9674
2021-11-01,24.94399
2021-11-02,28.40547
2021-11-03,24.13101
2021-11-04,25.20053
2021-11-05,26.14539
2021-11-06,2.84181
2021-11-07,2.70631
2021-11-08,26.69099
2021-11-09,24.57002
2021-11-10,23.46256
2021-11-11,24.47246
2021-11-12,29.95555
2021-11-13,2.97911
2021-11-14,2.54914
2021-11-15,27.57443
2021-11-16,24.35142
2021-11-17,22.78508
2021-11-18,23.64864
2021-11-19,23.74078
2021-11-20,2.72076
2021-11-21,2.12277
2021-11-22,28.77402
2021-11-23,28.59517
2021-11-24,25.66302
2021-11-25,22.08592
2021-11-26,21.97752
2021-11-27,2.66476
2021-11-28,2.09025
2021-11-29,24.4562
2021-11-30,27.09387
2021-12-01,29.76947
2021-12-02,39.45837
2021-12-03,33.23818
2021-12-04,3.47774
2021-12-05,2.64489
2021-12-06,32.46314
2021-12-07,34.41971
2021-12-08,33.14966
2021-12-09,29.83632
2021-12-10,27.49132
2021-12-11,3.00982
2021-12-12,2.43532
2021-12-13,30.13079
2021-12-14,25.33061
2021-12-15,26.25018
2021-12-16,25.98822
2021-12-17,32.3692
2021-12-18,3.52652
2021-12-19,3.0026
2021-12-20,27.22756
2021-12-21,26.63318
2021-12-22,25.06684
2021-12-23,24.65493
2021-12-24,23.81847
2021-12-25,2.56178
2021-12-26,2.26911
2021-12-27,23.70826
2021-12-28,22.926
2021-12-29,23.53844
2021-12-30,22.00823
2021-12-31,6.40807
2022-01-01,2.01618
2022-01-02,1.78855
2022-01-03,24.22315
2022-01-04,27.90504
2022-01-05,35.77467
2022-01-06,39.21628
2022-01-07,33.35561
2022-01-08,3.41812
2022-01-09,2.75509
2022-01-10,30.92751
2022-01-11,27.186
2022-01-12,30.57703
2022-01-13,32.80278
2022-01-14,24.87173
2022-01-15,2.67921
2022-01-16,2.15168
2022-01-17,22.66584
2022-01-18,21.94861
2022-01-19,24.41284
2022-01-20,24.71094
2022-01-21,21.00917
2022-01-22,2.34318
2022-01-23,1.96921
2022-01-24,21.99017
2022-01-25,23.3632
2022-01-26,24.13824
2022-01-27,27.04328
2022-01-28,29.7225
2022-01-29,3.09293
2022-01-30,1.81565
2022-01-31,1.71448
2022-02-01,1.86443
2022-02-02,2.25827
2022-02-03,26.66028
2022-02-04,23.55289
2022-02-05,2.68463
2022-02-06,1.96198
2022-02-07,21.51683
2022-02-08,22.14192
2022-02-09,26.23392
2022-02-10,24.8645
2022-02-11,25.11562
2022-02-12,2.65392
2022-02-13,1.80842
2022-02-14,22.50505
2022-02-15,21.80951
2022-02-16,23.9377
2022-02-17,24.28819
2022-02-18,20.96943
2022-02-19,2.13361
2022-02-20,1.77048
2022-02-21,21.03447
2022-02-22,18.76174
2022-02-23,22.96213
2022-02-24,22.77424
2022-02-25,22.58635
2022-02-26,2.61056
2022-02-27,1.73616
2022-02-28,21.80409
2022-03-01,3.05499
2022-03-02,23.88712
2022-03-03,26.2556
2022-03-04,23.36681
2022-03-05,3.1399
2022-03-06,2.27453
2022-03-07,22.12205
2022-03-08,22.74895
2022-03-09,3.0857
2022-03-10,23.59264
2022-03-11,23.04343
2022-03-12,3.60059
2022-03-13,2.70992
2022-03-14,26.19598
2022-03-15,22.38582
2022-03-16,23.08137
2022-03-17,25.29989
2022-03-18,25.06142
2022-03-19,2.56359
2022-03-20,1.91682
2022-03-21,22.56467
2022-03-22,25.09213
2022-03-23,41.87924
2022-03-24,32.2066
2022-03-25,25.22944
2022-03-26,2.94478
2022-03-27,1.85178
2022-03-28,23.63961
2022-03-29,23.28913
2022-03-30,23.09943
2022-03-31,24.30987
2022-04-01,20.34795
2022-04-02,2.19684
2022-04-03,1.71448
2022-04-04,22.49602
2022-04-05,21.11576
2022-04-06,19.82222
2022-04-07,20.62978
2022-04-08,19.64879
2022-04-09,2.45158
2022-04-10,1.70364
2022-04-11,22.54661
2022-04-12,20.04624
2022-04-13,23.30358
2022-04-14,22.926
2022-04-15,20.83032
2022-04-16,2.20046
2022-04-17,1.81745
2022-04-18,20.15464
2022-04-19,27.33776
2022-04-20,27.41725
2022-04-21,36.97788
2022-04-22,29.39731
2022-04-23,3.2754
2022-04-24,2.68463
2022-04-25,25.1391
2022-04-26,26.65305
2022-04-27,24.22676
2022-04-28,32.12711
2022-04-29,27.77677
2022-04-30,2.67741
2022-05-01,2.06135
2022-05-02,25.11923
2022-05-03,24.75068
2022-05-04,23.48243
2022-05-05,3.11461
2022-05-06,20.72553
2022-05-07,2.02702
2022-05-08,1.65305
2022-05-09,20.6081
2022-05-10,20.85561
2022-05-11,20.68759
2022-05-12,21.3434
2022-05-13,21.58368
2022-05-14,2.25104
2022-05-15,1.44529
2022-05-16,19.52232
2022-05-17,19.48981
2022-05-18,18.72199
2022-05-19,18.33538
2022-05-20,20.70747
2022-05-21,2.15529
2022-05-22,1.6946
2022-05-23,19.21881
2022-05-24,19.26217
2022-05-25,18.22698
2022-05-26,19.33444
2022-05-27,18.13845
2022-05-28,1.67112
2022-05-29,1.27727
2022-05-30,19.3525
2022-05-31,17.89275
2022-06-01,2.59249
2022-06-02,18.32454
2022-06-03,18.67321
2022-06-04,1.56995
2022-06-05,1.16888
2022-06-06,1.64221
2022-06-07,15.91993
2022-06-08,17.031
2022-06-09,15.75914
2022-06-10,14.92628
2022-06-11,1.47962
2022-06-12,0.99725
2022-06-13,17.75726
2022-06-14,18.72741
2022-06-15,18.60818
2022-06-16,19.0255
2022-06-17,18.49255
2022-06-18,1.98728
2022-06-19,1.3116
2022-06-20,19.68311
2022-06-21,19.37418
2022-06-22,19.15016
2022-06-23,19.46813
2022-06-24,20.852
2022-06-25,2.08303
2022-06-26,1.46336
2022-06-27,19.60001
2022-06-28,18.25588
2022-06-29,16.61728
2022-06-30,18.19988
2022-07-01,19.31818
2022-07-02,2.0216
2022-07-03,1.28992
2022-07-04,17.74642
2022-07-05,19.32902
2022-07-06,18.61179
2022-07-07,18.73283
2022-07-08,17.69041
2022-07-09,1.52298
2022-07-10,1.19598
2022-07-11,16.16201
2022-07-12,15.00758
2022-07-13,17.7428
2022-07-14,15.90909
2022-07-15,16.50527
2022-07-16,1.68376
2022-07-17,1.20682
2022-07-18,18.21614
2022-07-19,17.04184
2022-07-20,17.84398
2022-07-21,18.20349
2022-07-22,15.63629
2022-07-23,1.31702
2022-07-24,1.13817
2022-07-25,16.704
2022-07-26,16.21621
2022-07-27,16.28486
2022-07-28,17.36341
2022-07-29,18.62082
2022-07-30,1.72893
2022-07-31,1.39832
2022-08-01,16.93705
2022-08-02,15.20992
2022-08-03,16.55947
2022-08-04,16.07891
2022-08-05,17.28754
2022-08-06,1.7199
2022-08-07,1.14359
2022-08-08,16.25596
2022-08-09,17.0581
2022-08-10,17.2785
2022-08-11,20.18897
2022-08-12,20.40757
2022-08-13,2.27453
2022-08-14,1.48865
2022-08-15,2.06857
2022-08-16,20.40034
2022-08-17,17.83856
2022-08-18,16.24692
2022-08-19,15.93799
2022-08-20,1.54285
2022-08-21,1.15442
2022-08-22,15.54054
2022-08-23,14.70226
2022-08-24,16.13491
2022-08-25,16.84672
2022-08-26,16.69497
2022-08-27,1.61873
2022-08-28,1.0659
2022-08-29,14.58483
2022-08-30,16.43843
2022-08-31,15.95786
2022-09-01,13.70682
2022-09-02,14.72394
2022-09-03,1.39471
2022-09-04,1.02435
2022-09-05,17.01112
2022-09-06,15.99038
2022-09-07,18.39499
2022-09-08,16.58295
2022-09-09,1.71628
2022-09-10,1.21043
2022-09-11,2.35402
2022-09-12,2.47868
2022-09-13,34.52811
2022-09-14,25.26918
2022-09-15,21.42289
2022-09-16,19.41393
2022-09-17,2.1571
2022-09-18,1.49588
2022-09-19,16.76723
2022-09-20,16.85395
2022-09-21,14.53786
2022-09-22,14.53786
2022-09-23,14.53967
2022-09-24,1.60608
2022-09-25,1.17249
2022-09-26,16.28125
2022-09-27,16.06807
2022-09-28,15.78985
2022-09-29,15.94522
2022-09-30,14.81247
2022-10-01,1.68196
2022-10-02,1.19778
2022-10-03,1.68015
2022-10-04,18.14749
2022-10-05,15.98496
2022-10-06,16.39145
2022-10-07,15.40504
2022-10-08,1.51033
2022-10-09,0.89066
2022-10-10,1.38387
2022-10-11,13.9218
2022-10-12,15.05094
2022-10-13,13.52254
2022-10-14,15.24606
2022-10-15,1.60789
2022-10-16,1.10926
2022-10-17,15.31471
2022-10-18,16.01568
2022-10-19,15.12682
2022-10-20,13.02211
2022-10-21,13.11063
2022-10-22,1.41819
2022-10-23,0.99002
2022-10-24,13.92722
2022-10-25,13.85677
2022-10-26,14.14944
2022-10-27,15.99038
2022-10-28,16.2144
2022-10-29,1.76868
2022-10-30,1.2014
2022-10-31,16.58295
2022-11-01,16.85214
2022-11-02,15.79888
2022-11-03,14.49631
2022-11-04,13.86038
2022-11-05,1.43626
2022-11-06,1.02435
2022-11-07,19.73189
2022-11-08,18.34802
2022-11-09,19.09958
2022-11-10,16.35171
2022-11-11,20.78696
2022-11-12,2.06315
2022-11-13,1.53923
2022-11-14,23.80763
2022-11-15,20.53042
2022-11-16,18.43835
2022-11-17,15.90547
2022-11-18,15.54957
2022-11-19,1.43264
2022-11-20,1.0659
2022-11-21,14.11873
2022-11-22,14.34455
2022-11-23,15.29664
2022-11-24,14.81427
2022-11-25,13.49906
2022-11-26,1.44348
2022-11-27,1.10203
2022-11-28,13.07269
2022-11-29,14.23435
2022-11-30,15.84224
2022-12-01,17.27308
2022-12-02,13.64178
2022-12-03,1.26463
2022-12-04,1.10926
2022-12-05,14.51076
2022-12-06,12.66801
2022-12-07,13.266
2022-12-08,13.15038
2022-12-09,15.56041
2022-12-10,1.72351
2022-12-11,1.23392
2022-12-12,14.13137
2022-12-13,15.0943
2022-12-14,14.91545
2022-12-15,13.04921
2022-12-16,12.35185
2022-12-17,1.27727
2022-12-18,0.96292
2022-12-19,12.27959
2022-12-20,11.62559
2022-12-21,12.80351
2022-12-22,14.06633
2022-12-23,11.72857
2022-12-24,1.16165
2022-12-25,0.83104
2022-12-26,12.59213
2022-12-27,12.04834
2022-12-28,11.83697
2022-12-29,11.82613
2022-12-30,4.52738
2022-12-31,0.93221
2023-01-01,0.86175
2023-01-02,12.2832
2023-01-03,13.87303
2023-01-04,14.64084
2023-01-05,14.4945
2023-01-06,14.82331
2023-01-07,1.64763
2023-01-08,1.22488
2023-01-09,16.22344
2023-01-10,16.36255
2023-01-11,15.3942
2023-01-12,14.44211
2023-01-13,21.1537
2023-01-14,2.39919
2023-01-15,1.64944
2023-01-16,18.00296
2023-01-17,17.57298
2023-01-18,14.50715
2023-01-19,13.90554
2023-01-20,14.80885
2023-01-21,1.53923
2023-01-22,1.05867
2023-01-23,1.36941
2023-01-24,1.3387
2023-01-25,17.12675
2023-01-26,19.22604
2023-01-27,19.51149
2023-01-28,2.07219
2023-01-29,1.58982
2023-01-30,15.33639
2023-01-31,14.66974
2023-02-01,15.28038
2023-02-02,15.49898
2023-02-03,14.36985
2023-02-04,1.38025
2023-02-05,1.01893
2023-02-06,13.49725
2023-02-07,13.73392
2023-02-08,14.97145
2023-02-09,13.78811
2023-02-10,12.91913
2023-02-11,1.33509
2023-02-12,0.91234
2023-02-13,12.72582
2023-02-14,14.74382
2023-02-15,16.22524
2023-02-16,16.05
2023-02-17,16.74374
2023-02-18,2.38835
2023-02-19,1.87707
2023-02-20,21.02905
2023-02-21,34.91292
2023-02-22,22.79953
2023-02-23,20.12032
2023-02-24,16.46372
2023-02-25,1.59343
2023-02-26,1.40916
2023-02-27,14.82331
2023-02-28,15.05817
2023-03-01,2.35402
2023-03-02,23.13195
2023-03-03,21.04531
2023-03-04,2.36305
2023-03-05,1.68376
2023-03-06,20.38589
2023-03-07,17.60369
2023-03-08,14.94616
2023-03-09,15.22618
2023-03-10,13.00766
2023-03-11,1.41277
2023-03-12,0.99183
2023-03-13,15.13224
2023-03-14,13.44124
2023-03-15,14.87209
2023-03-16,13.32923
2023-03-17,13.99226
2023-03-18,1.37303
2023-03-19,0.97918
2023-03-20,13.2642
2023-03-21,13.06005
2023-03-22,13.55687
2023-03-23,13.649
2023-03-24,12.14228
2023-03-25,1.07132
2023-03-26,0.8202
2023-03-27,11.97427
2023-03-28,13.75198
2023-03-29,13.17748
2023-03-30,13.89651
2023-03-31,15.25509
2023-04-01,1.52117
2023-04-02,1.04241
2023-04-03,14.90099
2023-04-04,14.18557
2023-04-05,14.79982
2023-04-06,12.57768
2023-04-07,13.22445
2023-04-08,1.33689
2023-04-09,0.94486
2023-04-10,14.76008
2023-04-11,18.49797
2023-04-12,19.71021
2023-04-13,16.45649
2023-04-14,16.77084
2023-04-15,2.13
2023-04-16,1.81023
2023-04-17,18.96047
2023-04-18,19.38683
2023-04-19,17.3038
2023-04-20,16.76362
2023-04-21,14.52702
2023-04-22,1.4742
2023-04-23,1.13455
2023-04-24,13.62913
2023-04-25,15.48995
2023-04-26,14.55412
2023-04-27,14.59387
2023-04-28,14.37527
2023-04-29,1.4489
2023-04-30,0.89247
2023-05-01,3.5211
2023-05-02,14.82873
2023-05-03,12.5831
2023-05-04,11.66534
2023-05-05,1.53923
2023-05-06,1.00086
2023-05-07,0.80575
2023-05-08,13.33646
2023-05-09,12.76015
2023-05-10,12.01221
2023-05-11,13.06547
2023-05-12,11.34557
2023-05-13,1.11649
2023-05-14,0.7642
2023-05-15,11.95259
2023-05-16,11.32027
2023-05-17,11.43048
2023-05-18,12.64994
2023-05-19,12.72763
2023-05-20,1.22308
2023-05-21,0.80755
2023-05-22,13.43221
2023-05-23,12.4747
2023-05-24,11.34195
2023-05-25,10.94992
2023-05-26,11.47384
2023-05-27,1.17972
2023-05-28,0.82923
2023-05-29,1.84455
