date,주식초보
2023-05-29,2.51875
2023-05-30,3.32261
2023-05-31,3.00107
2023-06-01,3.00107
2023-06-02,2.57234
2023-06-03,2.46516
2023-06-04,2.14362
2023-06-05,2.89389
2023-06-06,2.57234
2023-06-07,2.46516
2023-06-08,2.89389
2023-06-09,3.3762
2023-06-10,2.67952
2023-06-11,2.67952
2023-06-12,3.48338
2023-06-13,4.07288
2023-06-14,5.25187
2023-06-15,4.01929
2023-06-16,3.75133
2023-06-17,2.19721
2023-06-18,2.14362
2023-06-19,4.34083
2023-06-20,4.39442
2023-06-21,3.9657
2023-06-22,4.12647
2023-06-23,2.35798
2023-06-24,1.60771
2023-06-25,2.57234
2023-06-26,3.3762
2023-06-27,2.89389
2023-06-28,4.5016
2023-06-29,3.21543
2023-06-30,3.59056
2023-07-01,2.30439
2023-07-02,1.98285
2023-07-03,4.60878
2023-07-04,4.01929
2023-07-05,5.30546
2023-07-06,3.9657
2023-07-07,2.62593
2023-07-08,2.19721
2023-07-09,1.76848
2023-07-10,3.42979
2023-07-11,4.34083
2023-07-12,4.12647
2023-07-13,4.34083
2023-07-14,4.39442
2023-07-15,2.89389
2023-07-16,2.30439
2023-07-17,5.03751
2023-07-18,4.39442
2023-07-19,4.34083
2023-07-20,5.6806
2023-07-21,5.41264
2023-07-22,2.51875
2023-07-23,4.28724
2023-07-24,4.60878
2023-07-25,6.69882
2023-07-26,6.59163
2023-07-27,6.37727
2023-07-28,4.71596
2023-07-29,3.32261
2023-07-30,2.8403
2023-07-31,3.59056
2023-08-01,4.55519
2023-08-02,4.93033
2023-08-03,4.34083
2023-08-04,4.12647
2023-08-05,2.14362
2023-08-06,4.34083
2023-08-07,4.87674
2023-08-08,4.23365
2023-08-09,4.23365
2023-08-10,4.44801
2023-08-11,3.64415
2023-08-12,2.89389
2023-08-13,2.67952
2023-08-14,2.94748
2023-08-15,3.85852
2023-08-16,5.46623
2023-08-17,5.19828
2023-08-18,4.01929
2023-08-19,3.42979
2023-08-20,2.46516
2023-08-21,3.75133
2023-08-22,4.66237
2023-08-23,3.69774
2023-08-24,3.9657
2023-08-25,3.9657
2023-08-26,3.05466
2023-08-27,2.35798
2023-08-28,3.53697
2023-08-29,3.53697
2023-08-30,4.34083
2023-08-31,3.91211
2023-09-01,3.9657
2023-09-02,2.2508
2023-09-03,3.05466
2023-09-04,4.98392
2023-09-05,3.42979
2023-09-06,3.91211
2023-09-07,3.48338
2023-09-08,3.05466
2023-09-09,1.76848
2023-09-10,2.62593
2023-09-11,4.18006
2023-09-12,4.23365
2023-09-13,3.69774
2023-09-14,2.73311
2023-09-15,2.94748
2023-09-16,2.2508
2023-09-17,1.98285
2023-09-18,2.8403
2023-09-19,3.85852
2023-09-20,3.21543
2023-09-21,4.07288
2023-09-22,2.41157
2023-09-23,1.82207
2023-09-24,1.92926
2023-09-25,2.41157
2023-09-26,3.53697
2023-09-27,2.51875
2023-09-28,1.07181
2023-09-29,1.6613
2023-09-30,1.44694
2023-10-01,1.71489
2023-10-02,2.19721
2023-10-03,2.62593
2023-10-04,2.89389
2023-10-05,4.01929
2023-10-06,3.3762
2023-10-07,1.76848
2023-10-08,1.71489
2023-10-09,2.7867
2023-10-10,3.91211
2023-10-11,2.89389
2023-10-12,3.16184
2023-10-13,3.26902
2023-10-14,2.03644
2023-10-15,2.94748
2023-10-16,4.66237
2023-10-17,3.85852
2023-10-18,3.48338
2023-10-19,2.73311
2023-10-20,3.48338
2023-10-21,1.60771
2023-10-22,2.14362
2023-10-23,3.32261
2023-10-24,3.64415
2023-10-25,3.69774
2023-10-26,3.3762
2023-10-27,1.98285
2023-10-28,1.28617
2023-10-29,1.23258
2023-10-30,3.3762
2023-10-31,3.26902
2023-11-01,2.46516
2023-11-02,3.85852
2023-11-03,2.7867
2023-11-04,2.41157
2023-11-05,2.30439
2023-11-06,3.80493
2023-11-07,3.69774
2023-11-08,2.94748
2023-11-09,2.94748
2023-11-10,2.41157
2023-11-11,1.6613
2023-11-12,1.44694
2023-11-13,2.51875
2023-11-14,3.21543
2023-11-15,3.48338
2023-11-16,3.48338
2023-11-17,1.87566
2023-11-18,1.28617
2023-11-19,2.14362
2023-11-20,3.10825
2023-11-21,3.21543
2023-11-22,2.89389
2023-11-23,3.05466
2023-11-24,3.75133
2023-11-25,2.57234
2023-11-26,1.71489
2023-11-27,3.3762
2023-11-28,2.51875
2023-11-29,3.69774
2023-11-30,3.85852
2023-12-01,2.30439
2023-12-02,1.98285
2023-12-03,2.7867
2023-12-04,3.48338
2023-12-05,3.69774
2023-12-06,4.93033
2023-12-07,3.91211
2023-12-08,3.00107
2023-12-09,1.98285
2023-12-10,2.89389
2023-12-11,3.21543
2023-12-12,4.28724
2023-12-13,3.32261
2023-12-14,3.64415
2023-12-15,3.26902
2023-12-16,2.8403
2023-12-17,3.05466
2023-12-18,3.64415
2023-12-19,3.75133
2023-12-20,3.85852
2023-12-21,3.48338
2023-12-22,4.12647
2023-12-23,2.03644
2023-12-24,3.16184
2023-12-25,2.62593
2023-12-26,4.39442
2023-12-27,4.66237
2023-12-28,3.26902
2023-12-29,3.05466
2023-12-30,2.8403
2023-12-31,1.98285
2024-01-01,3.42979
2024-01-02,4.01929
2024-01-03,5.25187
2024-01-04,5.46623
2024-01-05,3.3762
2024-01-06,3.48338
2024-01-07,3.69774
2024-01-08,4.34083
2024-01-09,5.78778
2024-01-10,5.30546
2024-01-11,6.10932
2024-01-12,5.41264
2024-01-13,3.75133
2024-01-14,5.46623
2024-01-15,5.19828
2024-01-16,5.57341
2024-01-17,6.10932
2024-01-18,5.73419
2024-01-19,4.12647
2024-01-20,4.18006
2024-01-21,3.05466
2024-01-22,3.64415
2024-01-23,5.46623
2024-01-24,3.80493
2024-01-25,5.30546
2024-01-26,4.23365
2024-01-27,2.94748
2024-01-28,3.21543
2024-01-29,3.64415
2024-01-30,4.18006
2024-01-31,4.44801
2024-02-01,4.66237
2024-02-02,3.75133
2024-02-03,3.00107
2024-02-04,2.67952
2024-02-05,4.5016
2024-02-06,3.9657
2024-02-07,4.07288
2024-02-08,4.76956
2024-02-09,1.82207
2024-02-10,3.10825
2024-02-11,3.05466
2024-02-12,4.18006
2024-02-13,6.43086
2024-02-14,4.76956
2024-02-15,6.75241
2024-02-16,4.66237
2024-02-17,3.21543
2024-02-18,3.10825
2024-02-19,4.44801
2024-02-20,4.76956
2024-02-21,5.84137
2024-02-22,5.73419
2024-02-23,5.25187
2024-02-24,3.85852
2024-02-25,3.26902
2024-02-26,6.48445
2024-02-27,7.02036
2024-02-28,6.32368
2024-02-29,5.03751
2024-03-01,3.26902
2024-03-02,3.48338
2024-03-03,4.34083
2024-03-04,5.94855
2024-03-05,5.51982
2024-03-06,4.93033
2024-03-07,5.41264
2024-03-08,4.07288
2024-03-09,3.64415
2024-03-10,3.00107
2024-03-11,5.03751
2024-03-12,7.07395
2024-03-13,5.6806
2024-03-14,5.51982
2024-03-15,4.66237
2024-03-16,2.35798
2024-03-17,2.30439
2024-03-18,6.10932
2024-03-19,6.00214
2024-03-20,5.03751
