date,법인세
2023-05-29,5.18354
2023-05-30,11.30787
2023-05-31,12.28555
2023-06-01,11.27098
2023-06-02,7.24958
2023-06-03,4.33499
2023-06-04,4.46412
2023-06-05,7.83988
2023-06-06,5.92141
2023-06-07,10.21951
2023-06-08,9.92436
2023-06-09,9.75834
2023-06-10,4.27965
2023-06-11,5.7185
2023-06-12,10.97583
2023-06-13,12.69138
2023-06-14,11.63991
2023-06-15,9.20494
2023-06-16,8.90979
2023-06-17,5.1282
2023-06-18,4.07673
2023-06-19,9.27873
2023-06-20,9.26028
2023-06-21,8.96513
2023-06-22,8.37483
2023-06-23,7.28647
2023-06-24,3.74469
2023-06-25,3.48644
2023-06-26,8.836
2023-06-27,8.81756
2023-06-28,8.74377
2023-06-29,9.13115
2023-06-30,9.16805
2023-07-01,3.89227
2023-07-02,3.28352
2023-07-03,8.78066
2023-07-04,8.30105
2023-07-05,9.83213
2023-07-06,8.89134
2023-07-07,9.33407
2023-07-08,3.6709
2023-07-09,3.68935
2023-07-10,9.62921
2023-07-11,9.1496
2023-07-12,9.20494
2023-07-13,9.03892
2023-07-14,7.76609
2023-07-15,3.87382
2023-07-16,3.7078
2023-07-17,8.52241
2023-07-18,9.703
2023-07-19,9.59232
2023-07-20,9.16805
2023-07-21,8.89134
2023-07-22,3.83693
2023-07-23,3.15439
2023-07-24,9.20494
2023-07-25,9.1496
2023-07-26,8.52241
2023-07-27,13.57683
2023-07-28,9.1127
2023-07-29,3.33886
2023-07-30,3.28352
2023-07-31,9.81368
2023-08-01,10.23796
2023-08-02,9.13115
2023-08-03,9.48164
2023-08-04,8.02434
2023-08-05,2.80391
2023-08-06,3.09905
2023-08-07,10.99428
2023-08-08,11.30787
2023-08-09,10.62534
2023-08-10,10.69913
2023-08-11,9.24183
2023-08-12,3.72624
2023-08-13,3.6709
2023-08-14,8.09813
2023-08-15,4.35344
2023-08-16,13.11566
2023-08-17,14.35159
2023-08-18,10.82826
2023-08-19,3.80003
2023-08-20,3.74469
2023-08-21,13.18944
2023-08-22,12.70983
2023-08-23,12.59915
2023-08-24,13.87197
2023-08-25,12.32244
2023-08-26,4.50101
2023-08-27,3.46799
2023-08-28,11.84283
2023-08-29,12.06419
2023-08-30,13.24478
2023-08-31,15.01567
2023-09-01,9.37096
2023-09-02,4.2612
2023-09-03,4.66703
2023-09-04,12.21176
2023-09-05,10.45932
2023-09-06,10.18262
2023-09-07,10.55155
2023-09-08,8.41173
2023-09-09,3.59712
2023-09-10,5.05441
2023-09-11,11.03117
2023-09-12,10.0166
2023-09-13,9.07581
2023-09-14,9.29717
2023-09-15,9.20494
2023-09-16,4.11363
2023-09-17,4.70392
2023-09-18,13.55838
2023-09-19,14.22246
2023-09-20,11.84283
2023-09-21,9.61077
2023-09-22,7.93211
2023-09-23,4.77771
2023-09-24,4.96218
2023-09-25,9.48164
2023-09-26,10.47777
2023-09-27,7.65541
2023-09-28,3.28352
2023-09-29,3.57867
2023-09-30,3.92916
2023-10-01,3.1175
2023-10-02,3.87382
2023-10-03,4.16897
2023-10-04,10.0166
2023-10-05,9.75834
2023-10-06,9.18649
2023-10-07,4.64858
2023-10-08,3.56022
2023-10-09,4.8146
2023-10-10,9.57387
2023-10-11,9.53698
2023-10-12,11.28942
2023-10-13,9.44475
2023-10-14,4.83305
2023-10-15,4.63014
2023-10-16,9.66611
2023-10-17,10.05349
2023-10-18,10.60689
2023-10-19,11.38166
2023-10-20,11.1603
2023-10-21,5.51558
2023-10-22,4.61169
2023-10-23,10.20106
2023-10-24,11.82438
2023-10-25,11.63991
2023-10-26,10.25641
2023-10-27,8.79911
2023-10-28,4.03984
2023-10-29,4.40878
2023-10-30,9.75834
2023-10-31,12.35934
2023-11-01,11.63991
2023-11-02,10.95738
2023-11-03,8.92824
2023-11-04,4.59324
2023-11-05,4.16897
2023-11-06,8.81756
2023-11-07,8.89134
2023-11-08,10.47777
2023-11-09,10.45932
2023-11-10,9.1127
2023-11-11,3.57867
2023-11-12,3.94761
2023-11-13,9.7399
2023-11-14,10.25641
2023-11-15,9.85058
2023-11-16,9.29717
2023-11-17,8.74377
2023-11-18,3.9845
2023-11-19,3.59712
2023-11-20,10.07194
2023-11-21,9.92436
2023-11-22,10.2933
2023-11-23,10.69913
2023-11-24,8.92824
2023-11-25,3.91071
2023-11-26,4.2612
2023-11-27,9.86902
2023-11-28,11.28942
2023-11-29,11.27098
2023-11-30,10.51466
2023-12-01,8.94668
2023-12-02,3.81848
2023-12-03,4.13207
2023-12-04,9.75834
2023-12-05,10.8467
2023-12-06,11.27098
2023-12-07,11.1234
2023-12-08,10.23796
2023-12-09,4.46412
2023-12-10,3.83693
2023-12-11,10.27485
2023-12-12,10.68068
2023-12-13,11.52923
2023-12-14,11.23408
2023-12-15,9.51853
2023-12-16,4.07673
2023-12-17,4.46412
2023-12-18,11.89817
2023-12-19,10.92049
2023-12-20,10.8836
2023-12-21,9.9797
2023-12-22,7.87677
2023-12-23,3.41265
2023-12-24,2.60099
2023-12-25,3.13595
2023-12-26,11.47389
2023-12-27,10.45932
2023-12-28,12.91274
2023-12-29,9.7399
2023-12-30,4.63014
2023-12-31,4.00295
2024-01-01,3.6709
2024-01-02,11.23408
2024-01-03,12.39623
2024-01-04,14.22246
2024-01-05,11.69525
2024-01-06,4.66703
2024-01-07,4.16897
2024-01-08,10.18262
2024-01-09,14.40693
2024-01-10,14.09334
2024-01-11,11.30787
2024-01-12,9.7399
2024-01-13,4.20586
2024-01-14,3.74469
2024-01-15,11.01272
2024-01-16,12.98653
2024-01-17,13.11566
2024-01-18,12.21176
2024-01-19,11.9904
2024-01-20,4.79616
2024-01-21,4.42722
2024-01-22,12.89429
2024-01-23,14.42538
2024-01-24,13.33702
2024-01-25,14.13023
2024-01-26,11.03117
2024-01-27,4.35344
2024-01-28,4.00295
2024-01-29,11.60302
2024-01-30,12.39623
2024-01-31,12.69138
2024-02-01,13.39236
2024-02-02,10.33019
2024-02-03,4.2612
2024-02-04,4.07673
2024-02-05,11.27098
2024-02-06,10.8836
2024-02-07,12.15642
2024-02-08,8.54085
2024-02-09,2.71167
2024-02-10,4.03984
2024-02-11,3.61556
2024-02-12,4.66703
2024-02-13,13.63217
2024-02-14,13.33702
2024-02-15,14.038
2024-02-16,13.85353
2024-02-17,5.07286
2024-02-18,3.92916
2024-02-19,13.66906
2024-02-20,14.18557
2024-02-21,13.85353
2024-02-22,13.26323
2024-02-23,11.7137
2024-02-24,4.20586
2024-02-25,3.92916
2024-02-26,13.92731
2024-02-27,13.68751
2024-02-28,14.49916
2024-02-29,13.53993
2024-03-01,5.07286
2024-03-02,3.83693
2024-03-03,4.51946
2024-03-04,16.06714
2024-03-05,16.41763
2024-03-06,17.93027
2024-03-07,17.00793
2024-03-08,19.22154
2024-03-09,6.05054
2024-03-10,5.53403
2024-03-11,20.82641
2024-03-12,21.82254
2024-03-13,21.60118
2024-03-14,20.16233
2024-03-15,17.32152
2024-03-16,6.30879
2024-03-17,5.34956
2024-03-18,20.97399
2024-03-19,26.50802
2024-03-20,24.57111
