date,증시휴장일
2020-07-05,1.10582
2020-07-06,2.71429
2020-07-07,2.0776
2020-07-08,2.37919
2020-07-09,2.58695
2020-07-10,2.80812
2020-07-11,1.22645
2020-07-12,0.84444
2020-07-13,2.90865
2020-07-14,2.10441
2020-07-15,2.01729
2020-07-16,2.04409
2020-07-17,2.79471
2020-07-18,1.06561
2020-07-19,0.81763
2020-07-20,1.89665
2020-07-21,2.54674
2020-07-22,2.28536
2020-07-23,2.83493
2020-07-24,4.34957
2020-07-25,1.32028
2020-07-26,0.65679
2020-07-27,2.7545
2020-07-28,2.0709
2020-07-29,1.93686
2020-07-30,2.01058
2020-07-31,3.50512
2020-08-01,1.32028
2020-08-02,0.83104
2020-08-03,2.68078
2020-08-04,2.09101
2020-08-05,1.85644
2020-08-06,2.20494
2020-08-07,3.55874
2020-08-08,1.54815
2020-08-09,1.15273
2020-08-10,4.55063
2020-08-11,4.27585
2020-08-12,8.81978
2020-08-13,8.29032
2020-08-14,11.43355
2020-08-15,4.68467
2020-08-16,9.03424
2020-08-17,32.96025
2020-08-18,4.49701
2020-08-19,3.38449
2020-08-20,2.29207
2020-08-21,2.60706
2020-08-22,1.52804
2020-08-23,0.90476
2020-08-24,2.57355
2020-08-25,2.43281
2020-08-26,1.84304
2020-08-27,2.82822
2020-08-28,2.80142
2020-08-29,1.64868
2020-08-30,1.18624
2020-08-31,3.80001
2020-09-01,3.0896
2020-09-02,3.29736
2020-09-03,2.72769
2020-09-04,7.44588
2020-09-05,3.31077
2020-09-06,2.26526
2020-09-07,10.47516
2020-09-08,7.27833
2020-09-09,4.99296
2020-09-10,4.00107
2020-09-11,4.40319
2020-09-12,1.91676
2020-09-13,1.0455
2020-09-14,2.80142
2020-09-15,2.65397
2020-09-16,1.99048
2020-09-17,2.19824
2020-09-18,3.05609
2020-09-19,1.57496
2020-09-20,1.01199
2020-09-21,3.23034
2020-09-22,4.51042
2020-09-23,3.22364
2020-09-24,5.05998
2020-09-25,5.824
2020-09-26,2.82822
2020-09-27,3.14322
2020-09-28,11.2727
2020-09-29,11.31961
2020-09-30,7.13088
2020-10-01,4.7785
2020-10-02,4.06809
2020-10-03,2.19154
2020-10-04,1.78272
2020-10-05,4.54393
2020-10-06,2.68748
2020-10-07,3.31077
2020-10-08,6.17921
2020-10-09,5.28114
2020-10-10,1.34039
2020-10-11,1.0522
2020-10-12,2.62716
2020-10-13,3.7665
2020-10-14,1.62857
2020-10-15,1.76261
2020-10-16,1.89665
2020-10-17,0.82434
2020-10-18,0.45573
2020-10-19,1.60847
2020-10-20,1.17284
2020-10-21,1.17284
2020-10-22,1.07901
2020-10-23,1.79612
2020-10-24,0.71711
2020-10-25,0.55626
2020-10-26,3.4314
2020-10-27,1.3739
2020-10-28,1.52804
2020-10-29,1.66878
2020-10-30,2.18484
2020-10-31,0.81763
2020-11-01,0.72381
2020-11-02,6.56792
2020-11-03,3.22364
2020-11-04,1.88325
2020-11-05,1.99048
2020-11-06,1.91676
2020-11-07,0.76402
2020-11-08,0.66349
2020-11-09,2.33898
2020-11-10,2.13792
2020-11-11,2.38589
2020-11-12,2.88854
2020-11-13,2.96896
2020-11-14,1.01199
2020-11-15,0.79753
2020-11-16,3.27055
2020-11-17,2.03739
2020-11-18,1.54145
2020-11-19,1.709
2020-11-20,2.53334
2020-11-21,1.23986
2020-11-22,0.90476
2020-11-23,3.00918
2020-11-24,2.27866
2020-11-25,3.93405
2020-11-26,10.5958
2020-11-27,9.33583
2020-11-28,2.81482
2020-11-29,1.46102
2020-11-30,4.30936
2020-12-01,3.45821
2020-12-02,5.05328
2020-12-03,38.02023
2020-12-04,4.52382
2020-12-05,2.29877
2020-12-06,1.48113
2020-12-07,3.41129
2020-12-08,4.26244
2020-12-09,3.39119
2020-12-10,3.86703
2020-12-11,3.53863
2020-12-12,1.79612
2020-12-13,1.34039
2020-12-14,4.22223
2020-12-15,3.31077
2020-12-16,2.90865
2020-12-17,2.91535
2020-12-18,6.27303
2020-12-19,2.85503
2020-12-20,2.49313
2020-12-21,5.95134
2020-12-22,7.20461
2020-12-23,11.10515
2020-12-24,21.68755
2020-12-25,11.06494
2020-12-26,4.37638
2020-12-27,5.22753
2020-12-28,18.75209
2020-12-29,27.83325
2020-12-30,35.81529
2020-12-31,33.22833
2021-01-01,8.545
2021-01-02,3.51182
2021-01-03,3.56544
2021-01-04,39.12606
2021-01-05,6.73547
2021-01-06,5.08008
2021-01-07,4.49031
2021-01-08,13.35031
2021-01-09,7.10408
2021-01-10,3.46491
2021-01-11,11.17217
2021-01-12,5.27444
2021-01-13,5.98485
2021-01-14,6.21272
2021-01-15,7.10408
2021-01-16,4.24904
2021-01-17,2.58025
2021-01-18,15.24026
2021-01-19,11.963
2021-01-20,3.88043
2021-01-21,4.22223
2021-01-22,6.03176
2021-01-23,3.54533
2021-01-24,1.93686
2021-01-25,4.32276
2021-01-26,4.64446
2021-01-27,3.45821
2021-01-28,5.4688
2021-01-29,8.5584
2021-01-30,4.91253
2021-01-31,2.53334
2021-02-01,5.41518
2021-02-02,4.04128
2021-02-03,3.14992
2021-02-04,3.28396
2021-02-05,4.85892
2021-02-06,3.21024
2021-02-07,2.54674
2021-02-08,11.02473
2021-02-09,14.41592
2021-02-10,18.85262
2021-02-11,13.75913
2021-02-12,5.73688
2021-02-13,5.26774
2021-02-14,4.77179
2021-02-15,26.09744
2021-02-16,14.83814
2021-02-17,7.70055
2021-02-18,4.4568
2021-02-19,5.17391
2021-02-20,3.56544
2021-02-21,1.99048
2021-02-22,3.95415
2021-02-23,4.32946
2021-02-24,3.21024
2021-02-25,4.1016
2021-02-26,6.46739
2021-02-27,3.31747
2021-02-28,3.71288
2021-03-01,7.08397
2021-03-02,3.0963
2021-03-03,2.25856
2021-03-04,2.09771
2021-03-05,3.32417
2021-03-06,2.21164
2021-03-07,1.53474
2021-03-08,3.10971
2021-03-09,2.48642
2021-03-10,3.11641
2021-03-11,3.12981
2021-03-12,3.85362
2021-03-13,2.30547
2021-03-14,1.3672
2021-03-15,2.79471
2021-03-16,2.0575
2021-03-17,1.66208
2021-03-18,2.12452
2021-03-19,2.67408
2021-03-20,1.32698
2021-03-21,0.91146
2021-03-22,1.88325
2021-03-23,1.33369
2021-03-24,1.60176
2021-03-25,1.60847
2021-03-26,2.60706
2021-03-27,1.13263
2021-03-28,0.91146
2021-03-29,2.29877
2021-03-30,1.86984
2021-03-31,2.59365
2021-04-01,3.57884
2021-04-02,13.63179
2021-04-03,4.02788
2021-04-04,1.7224
2021-04-05,8.96052
2021-04-06,4.88573
2021-04-07,3.00918
2021-04-08,1.91005
2021-04-09,2.15133
2021-04-10,0.86455
2021-04-11,0.62998
2021-04-12,1.89665
2021-04-13,1.19294
2021-04-14,1.58166
2021-04-15,1.70229
2021-04-16,2.406
2021-04-17,0.89136
2021-04-18,0.50264
2021-04-19,1.80282
2021-04-20,1.62187
2021-04-21,1.78942
2021-04-22,1.57496
2021-04-23,2.29207
2021-04-24,0.93827
2021-04-25,0.91146
2021-04-26,1.86314
2021-04-27,1.55485
2021-04-28,1.94356
2021-04-29,2.3926
2021-04-30,2.85503
2021-05-01,1.3739
2021-05-02,1.13263
2021-05-03,5.20072
2021-05-04,8.59861
2021-05-05,9.51008
2021-05-06,1.99048
2021-05-07,1.66878
2021-05-08,0.91816
2021-05-09,0.62998
2021-05-10,1.76931
2021-05-11,2.01729
2021-05-12,2.4127
2021-05-13,2.51323
2021-05-14,2.01058
2021-05-15,0.97178
2021-05-16,0.67689
2021-05-17,2.02399
2021-05-18,5.27444
2021-05-19,6.23282
2021-05-20,1.65538
2021-05-21,1.57496
2021-05-22,0.73721
2021-05-23,0.48924
2021-05-24,1.54145
2021-05-25,1.42751
2021-05-26,1.31358
2021-05-27,1.54145
2021-05-28,2.31887
2021-05-29,1.21305
2021-05-30,1.09912
2021-05-31,6.42048
2021-06-01,3.67937
2021-06-02,1.30018
2021-06-03,1.46773
2021-06-04,2.01058
2021-06-05,0.93827
2021-06-06,0.97178
2021-06-07,1.95027
2021-06-08,1.40071
2021-06-09,1.55485
2021-06-10,1.54815
2021-06-11,1.7224
2021-06-12,0.60987
2021-06-13,0.49594
2021-06-14,3.7665
2021-06-15,1.28677
2021-06-16,1.17954
2021-06-17,1.11922
2021-06-18,1.80282
2021-06-19,0.62328
2021-06-20,0.40211
2021-06-21,1.42081
2021-06-22,1.11922
2021-06-23,1.10582
2021-06-24,1.3873
2021-06-25,1.62857
2021-06-26,0.67689
2021-06-27,0.47583
2021-06-28,3.30406
2021-06-29,1.23316
2021-06-30,1.68219
2021-07-01,2.44621
2021-07-02,1.63527
2021-07-03,0.94497
2021-07-04,0.75061
2021-07-05,6.94993
2021-07-06,3.12311
2021-07-07,1.45432
2021-07-08,2.87514
2021-07-09,2.0776
2021-07-10,0.83104
2021-07-11,0.48254
2021-07-12,1.30018
2021-07-13,1.01869
2021-07-14,1.29347
2021-07-15,1.11252
2021-07-16,1.3739
2021-07-17,0.64338
2021-07-18,0.63668
2021-07-19,1.30688
2021-07-20,1.14603
2021-07-21,1.21305
2021-07-22,1.43422
2021-07-23,1.54815
2021-07-24,0.81763
2021-07-25,0.58977
2021-07-26,1.95027
2021-07-27,1.30688
2021-07-28,1.32028
2021-07-29,1.3672
2021-07-30,1.78942
2021-07-31,0.60317
2021-08-01,0.64338
2021-08-02,1.68219
2021-08-03,1.17954
2021-08-04,1.20635
2021-08-05,1.44092
2021-08-06,1.90335
2021-08-07,0.56966
2021-08-08,0.60317
2021-08-09,2.23845
2021-08-10,1.77602
2021-08-11,2.60706
2021-08-12,3.55204
2021-08-13,7.56651
2021-08-14,3.52523
2021-08-15,5.52241
2021-08-16,11.2928
2021-08-17,1.88325
2021-08-18,1.45432
2021-08-19,1.56825
2021-08-20,1.67549
2021-08-21,0.73051
2021-08-22,0.56296
2021-08-23,1.43422
2021-08-24,1.48783
2021-08-25,1.29347
2021-08-26,1.15273
2021-08-27,1.68889
2021-08-28,0.98518
2021-08-29,0.7104
2021-08-30,1.70229
2021-08-31,1.7291
2021-09-01,1.60176
2021-09-02,1.74251
2021-09-03,1.86314
2021-09-04,1.00529
2021-09-05,0.97178
2021-09-06,6.90302
2021-09-07,3.52523
2021-09-08,2.0776
2021-09-09,2.10441
2021-09-10,1.50794
2021-09-11,0.95838
2021-09-12,0.65679
2021-09-13,1.7291
2021-09-14,1.59506
2021-09-15,1.62187
2021-09-16,3.00918
2021-09-17,4.97285
2021-09-18,2.02399
2021-09-19,1.87654
2021-09-20,6.56122
2021-09-21,5.68996
2021-09-22,6.04517
2021-09-23,3.88043
2021-09-24,1.95697
2021-09-25,0.93157
2021-09-26,1.06561
2021-09-27,2.17143
2021-09-28,1.92346
2021-09-29,2.57355
2021-09-30,4.21553
2021-10-01,9.36264
2021-10-02,3.88043
2021-10-03,5.45539
2021-10-04,11.60109
2021-10-05,3.38449
2021-10-06,3.23034
2021-10-07,3.11641
2021-10-08,3.47831
2021-10-09,1.70229
2021-10-10,2.3926
2021-10-11,5.4822
2021-10-12,1.58836
2021-10-13,3.06279
2021-10-14,2.60706
2021-10-15,1.68889
2021-10-16,0.71711
2021-10-17,0.53615
2021-10-18,1.3806
2021-10-19,0.99859
2021-10-20,0.99859
2021-10-21,0.91146
2021-10-22,1.11252
2021-10-23,0.75061
2021-10-24,0.46243
2021-10-25,1.34709
2021-10-26,1.27337
2021-10-27,0.97848
2021-10-28,1.21305
2021-10-29,2.02399
2021-10-30,0.83104
2021-10-31,0.73721
2021-11-01,2.58025
2021-11-02,1.75591
2021-11-03,1.85644
2021-11-04,1.42081
2021-11-05,1.77602
2021-11-06,0.91816
2021-11-07,0.83104
2021-11-08,6.64164
2021-11-09,2.3926
2021-11-10,2.58025
2021-11-11,2.45291
2021-11-12,2.09101
2021-11-13,0.94497
2021-11-14,0.73721
2021-11-15,1.95027
2021-11-16,1.74251
2021-11-17,2.86173
2021-11-18,8.78627
2021-11-19,1.95027
2021-11-20,0.90476
2021-11-21,0.85785
2021-11-22,2.68748
2021-11-23,2.09101
2021-11-24,2.33228
2021-11-25,6.73547
2021-11-26,5.89772
2021-11-27,1.98378
2021-11-28,0.93827
2021-11-29,2.67408
2021-11-30,2.26526
2021-12-01,1.68889
2021-12-02,1.42751
2021-12-03,1.65538
2021-12-04,1.15273
2021-12-05,0.84444
2021-12-06,1.95697
2021-12-07,1.58836
2021-12-08,1.92346
2021-12-09,1.69559
2021-12-10,1.81623
2021-12-11,0.99859
2021-12-12,0.77072
2021-12-13,1.7157
2021-12-14,1.64198
2021-12-15,1.67549
2021-12-16,1.52804
2021-12-17,1.92346
2021-12-18,1.17954
2021-12-19,1.31358
2021-12-20,3.22364
2021-12-21,2.96896
2021-12-22,4.02788
2021-12-23,6.92983
2021-12-24,17.12351
2021-12-25,5.38837
2021-12-26,4.87902
2021-12-27,14.12103
2021-12-28,15.33409
2021-12-29,25.09215
2021-12-30,39.82306
2021-12-31,46.06929
2022-01-01,4.41659
2022-01-02,5.05328
2022-01-03,56.18256
2022-01-04,2.37919
2022-01-05,1.98378
2022-01-06,2.20494
2022-01-07,1.82293
2022-01-08,1.12592
2022-01-09,1.01869
2022-01-10,2.67408
2022-01-11,1.53474
2022-01-12,1.86314
2022-01-13,1.7291
2022-01-14,2.09771
2022-01-15,1.21305
2022-01-16,0.96508
2022-01-17,7.37216
2022-01-18,5.20072
2022-01-19,1.48783
2022-01-20,1.7224
2022-01-21,2.36579
2022-01-22,1.36049
2022-01-23,1.25326
2022-01-24,3.70618
2022-01-25,3.95415
2022-01-26,4.16862
2022-01-27,11.80885
2022-01-28,11.29951
2022-01-29,6.18591
2022-01-30,4.49031
2022-01-31,8.96052
2022-02-01,6.01166
2022-02-02,7.35205
2022-02-03,7.80108
2022-02-04,3.54533
2022-02-05,1.45432
2022-02-06,1.3806
2022-02-07,2.66738
2022-02-08,1.44762
2022-02-09,1.59506
2022-02-10,1.86314
2022-02-11,2.49983
2022-02-12,1.51464
2022-02-13,0.96508
2022-02-14,2.08431
2022-02-15,1.44092
2022-02-16,1.46773
2022-02-17,1.42751
2022-02-18,2.54674
2022-02-19,1.45432
2022-02-20,1.32028
2022-02-21,6.94323
2022-02-22,6.17921
2022-02-23,2.3993
2022-02-24,2.04409
2022-02-25,2.64727
2022-02-26,1.709
2022-02-27,1.82963
2022-02-28,6.28644
2022-03-01,4.85222
2022-03-02,1.74921
2022-03-03,1.44762
2022-03-04,1.67549
2022-03-05,1.05891
2022-03-06,0.91146
2022-03-07,2.3926
2022-03-08,5.93123
2022-03-09,5.90442
2022-03-10,1.7224
2022-03-11,1.42751
2022-03-12,1.14603
2022-03-13,0.77742
2022-03-14,1.51464
2022-03-15,1.23316
2022-03-16,1.19294
2022-03-17,1.28677
2022-03-18,1.49453
2022-03-19,1.09912
2022-03-20,0.65009
2022-03-21,2.20494
2022-03-22,1.15273
2022-03-23,1.19294
2022-03-24,1.0321
2022-03-25,1.394
2022-03-26,0.6836
2022-03-27,0.56966
2022-03-28,1.27337
2022-03-29,1.06561
2022-03-30,1.0455
2022-03-31,1.49453
2022-04-01,1.67549
2022-04-02,0.67689
2022-04-03,0.58977
2022-04-04,2.97567
2022-04-05,3.27055
2022-04-06,1.41411
2022-04-07,1.19294
2022-04-08,1.12592
2022-04-09,0.72381
2022-04-10,0.43562
2022-04-11,1.44762
2022-04-12,1.07901
2022-04-13,1.61517
2022-04-14,2.45962
2022-04-15,9.11467
2022-04-16,1.88325
2022-04-17,0.95838
2022-04-18,4.4501
2022-04-19,1.40741
2022-04-20,1.0388
2022-04-21,1.30688
2022-04-22,1.21305
2022-04-23,0.75732
2022-04-24,0.75732
2022-04-25,1.54145
2022-04-26,1.01199
2022-04-27,1.54145
2022-04-28,1.60176
2022-04-29,3.103
2022-04-30,1.52134
2022-05-01,1.60847
2022-05-02,4.4635
2022-05-03,3.29736
2022-05-04,4.73158
2022-05-05,4.37638
2022-05-06,2.43951
2022-05-07,0.84444
2022-05-08,0.77742
2022-05-09,2.27866
2022-05-10,1.40071
2022-05-11,1.06561
2022-05-12,1.66208
2022-05-13,1.21305
2022-05-14,0.66349
2022-05-15,0.56296
2022-05-16,1.44092
2022-05-17,0.81093
2022-05-18,0.89136
2022-05-19,1.27337
2022-05-20,0.97848
2022-05-21,0.52275
2022-05-22,0.7104
2022-05-23,1.17284
2022-05-24,1.0321
2022-05-25,0.90476
2022-05-26,1.25326
2022-05-27,1.64198
2022-05-28,1.30018
2022-05-29,1.34039
2022-05-30,8.5517
2022-05-31,8.06916
2022-06-01,5.24093
2022-06-02,1.46773
2022-06-03,3.52523
2022-06-04,1.11252
2022-06-05,1.15273
2022-06-06,2.13792
2022-06-07,1.0522
2022-06-08,0.92487
2022-06-09,1.01199
2022-06-10,1.06561
2022-06-11,0.49594
2022-06-12,0.61658
2022-06-13,1.46773
2022-06-14,0.95838
2022-06-15,1.06561
2022-06-16,1.13263
2022-06-17,1.78942
2022-06-18,0.91146
2022-06-19,0.6836
2022-06-20,4.63105
2022-06-21,2.76791
2022-06-22,0.84444
2022-06-23,0.93827
2022-06-24,1.09912
2022-06-25,0.47583
2022-06-26,0.48924
2022-06-27,1.15273
2022-06-28,0.78412
2022-06-29,0.85785
2022-06-30,1.17954
2022-07-01,2.30547
2022-07-02,0.89136
2022-07-03,0.57636
2022-07-04,4.20883
2022-07-05,2.25185
2022-07-06,0.75732
2022-07-07,0.80423
2022-07-08,0.65009
2022-07-09,0.38201
2022-07-10,0.3552
2022-07-11,0.83774
2022-07-12,0.64338
2022-07-13,0.77742
2022-07-14,0.78412
2022-07-15,0.84444
2022-07-16,0.42222
2022-07-17,0.65679
2022-07-18,1.64198
2022-07-19,0.57636
2022-07-20,0.58307
2022-07-21,0.56296
2022-07-22,0.95167
2022-07-23,0.48254
2022-07-24,0.31499
2022-07-25,0.93827
2022-07-26,0.61658
2022-07-27,0.57636
2022-07-28,0.85114
2022-07-29,1.16614
2022-07-30,0.55626
2022-07-31,0.44232
2022-08-01,1.22645
2022-08-02,0.67689
2022-08-03,0.78412
2022-08-04,0.61658
2022-08-05,0.57636
2022-08-06,0.3753
2022-08-07,0.20105
2022-08-08,1.0522
2022-08-09,0.75061
2022-08-10,0.89806
2022-08-11,1.41411
2022-08-12,1.25996
2022-08-13,0.77742
2022-08-14,0.90476
2022-08-15,1.93686
2022-08-16,0.75061
2022-08-17,0.76402
2022-08-18,0.6903
2022-08-19,0.89806
2022-08-20,0.54285
2022-08-21,0.30829
2022-08-22,0.80423
2022-08-23,0.57636
2022-08-24,0.51605
2022-08-25,1.33369
2022-08-26,0.93157
2022-08-27,0.47583
2022-08-28,0.47583
2022-08-29,1.62187
2022-08-30,0.62998
2022-08-31,0.84444
2022-09-01,0.93827
2022-09-02,1.33369
2022-09-03,1.10582
2022-09-04,0.99859
2022-09-05,5.41518
2022-09-06,3.00918
2022-09-07,2.94886
2022-09-08,3.73969
2022-09-09,2.63387
2022-09-10,0.87795
2022-09-11,1.0522
2022-09-12,2.99577
2022-09-13,1.25326
2022-09-14,1.01869
2022-09-15,0.59647
2022-09-16,1.11922
2022-09-17,0.54956
2022-09-18,0.39541
2022-09-19,1.36049
2022-09-20,0.6903
2022-09-21,0.66349
2022-09-22,0.697
2022-09-23,1.17954
2022-09-24,0.44232
2022-09-25,0.3552
2022-09-26,1.0254
2022-09-27,0.83104
2022-09-28,1.15273
2022-09-29,1.28677
2022-09-30,1.69559
2022-10-01,1.19965
2022-10-02,1.35379
2022-10-03,3.11641
2022-10-04,2.45291
2022-10-05,1.57496
2022-10-06,1.22645
2022-10-07,2.03069
2022-10-08,1.84974
2022-10-09,1.62187
2022-10-10,5.56933
2022-10-11,1.08571
2022-10-12,0.81093
2022-10-13,0.89806
2022-10-14,0.87795
2022-10-15,0.51605
2022-10-16,0.39541
2022-10-17,1.01869
2022-10-18,0.81093
2022-10-19,0.65009
2022-10-20,0.72381
2022-10-21,0.81093
2022-10-22,0.40881
2022-10-23,0.33509
2022-10-24,0.85114
2022-10-25,0.7037
2022-10-26,0.67689
2022-10-27,0.62998
2022-10-28,0.79083
2022-10-29,0.53615
2022-10-30,0.38201
2022-10-31,1.60847
2022-11-01,0.94497
2022-11-02,0.88465
2022-11-03,1.45432
2022-11-04,0.92487
2022-11-05,0.48254
2022-11-06,0.42222
2022-11-07,6.27303
2022-11-08,2.23845
2022-11-09,1.60176
2022-11-10,1.75591
2022-11-11,2.46632
2022-11-12,0.62998
2022-11-13,0.46243
2022-11-14,1.84974
2022-11-15,1.42081
2022-11-16,2.25856
2022-11-17,11.64801
2022-11-18,1.47443
2022-11-19,0.47583
2022-11-20,0.3686
2022-11-21,1.96367
2022-11-22,2.10441
2022-11-23,2.28536
2022-11-24,4.42999
2022-11-25,4.02117
2022-11-26,1.09912
2022-11-27,0.3686
2022-11-28,1.22645
2022-11-29,1.05891
2022-11-30,1.07231
2022-12-01,1.24656
2022-12-02,1.15943
2022-12-03,0.29488
2022-12-04,0.41552
2022-12-05,1.15273
2022-12-06,1.0522
2022-12-07,0.99189
2022-12-08,1.23986
2022-12-09,1.21305
2022-12-10,0.56296
2022-12-11,0.51605
2022-12-12,1.62187
2022-12-13,1.32028
2022-12-14,1.15943
2022-12-15,1.51464
2022-12-16,1.93686
2022-12-17,0.6836
2022-12-18,0.77742
2022-12-19,2.47972
2022-12-20,1.95027
2022-12-21,2.92205
2022-12-22,3.89384
2022-12-23,8.00884
2022-12-24,3.25045
2022-12-25,3.68608
2022-12-26,17.4318
2022-12-27,14.98559
2022-12-28,24.84417
2022-12-29,36.59272
2022-12-30,53.57549
2022-12-31,4.4501
2023-01-01,10.35453
2023-01-02,89.25675
2023-01-03,7.37216
2023-01-04,1.57496
2023-01-05,1.47443
2023-01-06,1.27337
2023-01-07,0.83774
2023-01-08,0.62998
2023-01-09,2.7411
2023-01-10,1.28007
2023-01-11,1.55485
2023-01-12,1.60176
2023-01-13,1.95027
2023-01-14,1.54145
2023-01-15,1.23986
2023-01-16,8.24341
2023-01-17,6.5076
2023-01-18,4.34287
2023-01-19,8.32383
2023-01-20,7.96193
2023-01-21,3.59895
2023-01-22,2.98237
2023-01-23,7.97533
2023-01-24,7.13088
2023-01-25,5.25433
2023-01-26,2.37249
2023-01-27,2.14462
2023-01-28,1.13263
2023-01-29,0.89136
2023-01-30,2.25856
2023-01-31,1.22645
2023-02-01,1.05891
2023-02-02,1.35379
2023-02-03,1.84974
2023-02-04,0.85114
2023-02-05,0.61658
2023-02-06,2.09101
2023-02-07,1.15943
2023-02-08,1.394
2023-02-09,1.09242
2023-02-10,1.10582
2023-02-11,0.50264
2023-02-12,0.60317
2023-02-13,1.28007
2023-02-14,1.01199
2023-02-15,0.99189
2023-02-16,1.19294
2023-02-17,1.7291
2023-02-18,1.0321
2023-02-19,0.85114
2023-02-20,5.55592
2023-02-21,4.22893
2023-02-22,1.28007
2023-02-23,1.64868
2023-02-24,1.54145
2023-02-25,0.7037
2023-02-26,0.67019
2023-02-27,1.7358
2023-02-28,4.09489
2023-03-01,4.03458
2023-03-02,1.31358
2023-03-03,1.19294
2023-03-04,0.58977
2023-03-05,0.54285
2023-03-06,1.56825
2023-03-07,1.09242
2023-03-08,1.01199
2023-03-09,1.21975
2023-03-10,1.10582
2023-03-11,0.52275
2023-03-12,0.44903
2023-03-13,1.85644
2023-03-14,1.13933
2023-03-15,1.16614
2023-03-16,1.0455
2023-03-17,1.32028
2023-03-18,0.62328
2023-03-19,0.52275
2023-03-20,1.16614
2023-03-21,1.52804
2023-03-22,1.0321
2023-03-23,1.31358
2023-03-24,1.18624
2023-03-25,0.52945
2023-03-26,0.40211
2023-03-27,1.44092
2023-03-28,1.06561
2023-03-29,0.76402
2023-03-30,1.22645
2023-03-31,1.42751
2023-04-01,0.58977
2023-04-02,0.58307
2023-04-03,2.17813
2023-04-04,1.82293
2023-04-05,3.28396
2023-04-06,3.06949
2023-04-07,7.73406
2023-04-08,1.80953
2023-04-09,0.79083
2023-04-10,5.55592
2023-04-11,1.56155
2023-04-12,1.25326
2023-04-13,1.48113
2023-04-14,1.35379
2023-04-15,0.65009
2023-04-16,0.61658
2023-04-17,1.42081
2023-04-18,1.35379
2023-04-19,1.46102
2023-04-20,1.25326
2023-04-21,1.90335
2023-04-22,0.85785
2023-04-23,1.0254
2023-04-24,2.7411
2023-04-25,2.19154
2023-04-26,3.23034
2023-04-27,6.25963
2023-04-28,14.49634
2023-04-29,9.96581
2023-04-30,19.33516
2023-05-01,64.49969
2023-05-02,4.62435
2023-05-03,3.29736
2023-05-04,6.04517
2023-05-05,5.38167
2023-05-06,1.45432
2023-05-07,1.45432
2023-05-08,2.72769
2023-05-09,1.17284
2023-05-10,1.07901
2023-05-11,1.28677
2023-05-12,1.21975
2023-05-13,0.55626
2023-05-14,0.50264
2023-05-15,1.57496
2023-05-16,0.93827
2023-05-17,1.0522
2023-05-18,1.3739
2023-05-19,1.60847
2023-05-20,1.0321
2023-05-21,0.73051
2023-05-22,2.01729
2023-05-23,1.66208
2023-05-24,1.84304
2023-05-25,3.45821
2023-05-26,7.66034
2023-05-27,5.83741
2023-05-28,7.5263
2023-05-29,21.8685
