date,증여세계산기
2021-03-09,33.02546
2021-03-10,32.96949
2021-03-11,33.08144
2021-03-12,28.91127
2021-03-13,25.83263
2021-03-14,28.93926
2021-03-15,40.72208
2021-03-16,45.78785
2021-03-17,41.47774
2021-03-18,39.71452
2021-03-19,39.01483
2021-03-20,32.40973
2021-03-21,33.08144
2021-03-22,42.79317
2021-03-23,34.20095
2021-03-24,33.94906
2021-03-25,33.97705
2021-03-26,30.31066
2021-03-27,27.53988
2021-03-28,29.16316
2021-03-29,38.1752
2021-03-30,34.56479
2021-03-31,34.78869
2021-04-01,33.19339
2021-04-02,28.32353
2021-04-03,25.27287
2021-04-04,24.60117
2021-04-05,36.30002
2021-04-06,32.74559
2021-04-07,33.22138
2021-04-08,32.46571
2021-04-09,31.76602
2021-04-10,25.55275
2021-04-11,24.96501
2021-04-12,39.43464
2021-04-13,34.39686
2021-04-14,35.34844
2021-04-15,35.01259
2021-04-16,31.87797
2021-04-17,27.17604
2021-04-18,28.79932
2021-04-19,51.83319
2021-04-20,54.85586
2021-04-21,46.51553
2021-04-22,42.54128
2021-04-23,36.63588
2021-04-24,33.27735
2021-04-25,41.47774
2021-04-26,50.90959
2021-04-27,49.51021
2021-04-28,49.95801
2021-04-29,43.88469
2021-04-30,36.5799
2021-05-01,31.59809
2021-05-02,34.42485
2021-05-03,42.2614
2021-05-04,40.41421
2021-05-05,33.10943
2021-05-06,47.01931
2021-05-07,38.90288
2021-05-08,37.33557
2021-05-09,37.05569
2021-05-10,50.76966
2021-05-11,47.57906
2021-05-12,47.2712
2021-05-13,42.59725
2021-05-14,39.60257
2021-05-15,37.13965
2021-05-16,33.47327
2021-05-17,56.64707
2021-05-18,46.3476
2021-05-19,39.26672
2021-05-20,48.27875
2021-05-21,43.46487
2021-05-22,35.48838
2021-05-23,34.59277
2021-05-24,52.00111
2021-05-25,47.66302
2021-05-26,46.48754
2021-05-27,47.77497
2021-05-28,40.30226
2021-05-29,33.92107
2021-05-30,45.08816
2021-05-31,66.1349
2021-06-01,62.52448
2021-06-02,52.47691
2021-06-03,46.93534
2021-06-04,42.4853
2021-06-05,36.38399
2021-06-06,35.06856
2021-06-07,53.09263
2021-06-08,49.87405
2021-06-09,45.75986
2021-06-10,44.33249
2021-06-11,36.30002
2021-06-12,33.66918
2021-06-13,34.73271
2021-06-14,47.66302
2021-06-15,43.24097
2021-06-16,40.05037
2021-06-17,37.92331
2021-06-18,37.30758
2021-06-19,33.89308
2021-06-20,39.85446
2021-06-21,47.38315
2021-06-22,44.92023
2021-06-23,38.09123
2021-06-24,36.55191
2021-06-25,32.2698
2021-06-26,28.68737
2021-06-27,36.5799
2021-06-28,42.40134
2021-06-29,43.18499
2021-06-30,40.24629
2021-07-01,34.42485
2021-07-02,32.40973
2021-07-03,26.8122
2021-07-04,34.14497
2021-07-05,43.38091
2021-07-06,38.45507
2021-07-07,36.69185
2021-07-08,40.94598
2021-07-09,32.43772
2021-07-10,28.96725
2021-07-11,31.40218
2021-07-12,39.57458
2021-07-13,43.18499
2021-07-14,38.73495
2021-07-15,35.88021
2021-07-16,31.65407
2021-07-17,30.31066
2021-07-18,34.45284
2021-07-19,45.28407
2021-07-20,43.60481
2021-07-21,41.78561
2021-07-22,46.45955
2021-07-23,35.4324
2021-07-24,30.11474
2021-07-25,42.84914
2021-07-26,39.37867
2021-07-27,40.19031
2021-07-28,43.46487
2021-07-29,38.25916
2021-07-30,42.4853
2021-07-31,34.39686
2021-08-01,30.61852
2021-08-02,47.2712
2021-08-03,50.82563
2021-08-04,43.99664
2021-08-05,40.2183
2021-08-06,37.9513
2021-08-07,41.78561
2021-08-08,37.89532
2021-08-09,49.90204
2021-08-10,46.87937
2021-08-11,48.72656
2021-08-12,40.89
2021-08-13,40.61013
2021-08-14,36.55191
2021-08-15,33.86509
2021-08-16,39.46263
2021-08-17,51.94514
2021-08-18,50.26588
2021-08-19,52.86873
2021-08-20,43.99664
2021-08-21,32.66162
2021-08-22,39.18275
2021-08-23,49.87405
2021-08-24,47.21522
2021-08-25,45.20011
2021-08-26,42.79317
2021-08-27,40.30226
2021-08-28,31.37419
2021-08-29,35.85222
2021-08-30,51.97313
2021-08-31,47.74699
2021-09-01,42.59725
2021-09-02,40.13434
2021-09-03,38.06325
2021-09-04,34.03302
2021-09-05,32.96949
2021-09-06,45.08816
2021-09-07,47.80296
2021-09-08,39.54659
2021-09-09,39.91043
2021-09-10,34.22893
2021-09-11,32.07388
2021-09-12,33.89308
2021-09-13,42.87713
2021-09-14,40.13434
2021-09-15,39.9944
2021-09-16,55.30366
2021-09-17,46.79541
2021-09-18,30.14273
2021-09-19,31.01035
2021-09-20,34.42485
2021-09-21,42.45731
2021-09-22,46.20766
2021-09-23,65.32325
2021-09-24,69.63336
2021-09-25,50.12594
2021-09-26,42.40134
2021-09-27,60.34144
2021-09-28,55.02378
2021-09-29,46.96333
2021-09-30,52.89672
2021-10-01,43.82871
2021-10-02,31.43017
2021-10-03,33.80912
2021-10-04,39.68653
2021-10-05,54.82787
2021-10-06,55.8914
2021-10-07,47.66302
2021-10-08,37.9513
2021-10-09,31.90596
2021-10-10,41.1139
2021-10-11,41.30982
2021-10-12,49.45424
2021-10-13,43.12902
2021-10-14,42.0375
2021-10-15,39.40666
2021-10-16,30.75846
2021-10-17,30.31066
2021-10-18,38.09123
2021-10-19,42.54128
2021-10-20,36.8038
2021-10-21,37.50349
2021-10-22,31.48614
2021-10-23,29.49902
2021-10-24,32.80156
2021-10-25,43.35292
2021-10-26,41.67366
2021-10-27,39.18275
2021-10-28,35.51637
2021-10-29,34.81668
2021-10-30,26.28043
2021-10-31,35.12454
2021-11-01,39.09879
2021-11-02,41.67366
2021-11-03,33.41729
2021-11-04,33.80912
2021-11-05,28.99524
2021-11-06,26.89616
2021-11-07,33.44528
2021-11-08,41.72963
2021-11-09,35.60033
2021-11-10,36.8038
2021-11-11,35.65631
2021-11-12,29.77889
2021-11-13,28.04366
2021-11-14,38.37111
2021-11-15,53.73635
2021-11-16,46.43157
2021-11-17,40.41421
2021-11-18,45.92779
2021-11-19,40.69409
2021-11-20,33.3893
2021-11-21,37.39154
2021-11-22,61.26504
2021-11-23,52.14105
2021-11-24,46.93534
2021-11-25,49.37027
2021-11-26,51.86118
2021-11-27,37.16764
2021-11-28,40.69409
2021-11-29,58.71816
2021-11-30,59.66974
2021-12-01,45.59193
2021-12-02,38.51105
2021-12-03,35.04058
2021-12-04,36.18807
2021-12-05,59.22194
2021-12-06,56.14329
2021-12-07,50.29387
2021-12-08,47.38315
2021-12-09,42.2614
2021-12-10,35.93618
2021-12-11,32.63364
2021-12-12,32.74559
2021-12-13,42.40134
2021-12-14,40.07836
2021-12-15,37.78337
2021-12-16,35.12454
2021-12-17,29.27511
2021-12-18,25.02099
2021-12-19,26.61628
2021-12-20,39.51861
2021-12-21,39.37867
2021-12-22,36.94374
2021-12-23,38.70696
2021-12-24,28.09963
2021-12-25,25.91659
2021-12-26,29.83487
2021-12-27,36.1321
2021-12-28,39.49062
2021-12-29,38.45507
2021-12-30,35.15253
2021-12-31,31.65407
2022-01-01,27.42793
2022-01-02,29.38706
2022-01-03,43.26896
2022-01-04,39.49062
2022-01-05,38.09123
2022-01-06,39.79848
2022-01-07,35.29247
2022-01-08,31.31821
2022-01-09,30.11474
2022-01-10,39.93842
2022-01-11,36.66386
2022-01-12,38.28715
2022-01-13,36.43996
2022-01-14,33.02546
2022-01-15,27.79177
2022-01-16,31.03834
2022-01-17,33.97705
2022-01-18,37.86733
2022-01-19,32.12986
2022-01-20,32.32577
2022-01-21,29.527
2022-01-22,30.70249
2022-01-23,33.69717
2022-01-24,38.48306
2022-01-25,35.2085
2022-01-26,33.92107
2022-01-27,34.36887
2022-01-28,27.31598
2022-01-29,26.22446
2022-01-30,26.72823
2022-01-31,30.47858
2022-02-01,38.3991
2022-02-02,34.62076
2022-02-03,52.56087
2022-02-04,45.70389
2022-02-05,34.78869
2022-02-06,36.21606
2022-02-07,39.29471
2022-02-08,34.48082
2022-02-09,36.66386
2022-02-10,36.1321
2022-02-11,34.42485
2022-02-12,28.12762
2022-02-13,29.49902
2022-02-14,40.55415
2022-02-15,34.64875
2022-02-16,35.32045
2022-02-17,33.44528
2022-02-18,30.25468
2022-02-19,27.14805
2022-02-20,26.8122
2022-02-21,37.47551
2022-02-22,37.64343
2022-02-23,32.77357
2022-02-24,31.87797
2022-02-25,29.80688
2022-02-26,29.80688
2022-02-27,32.40973
2022-02-28,30.25468
2022-03-01,26.50433
2022-03-02,37.13965
2022-03-03,30.31066
2022-03-04,26.02854
2022-03-05,23.22977
2022-03-06,25.55275
2022-03-07,28.93926
2022-03-08,27.93171
2022-03-09,21.52253
2022-03-10,29.16316
2022-03-11,27.76378
2022-03-12,24.85306
2022-03-13,28.99524
2022-03-14,34.70472
2022-03-15,35.9082
2022-03-16,36.83179
2022-03-17,32.4937
2022-03-18,31.15029
2022-03-19,27.7078
2022-03-20,27.09207
2022-03-21,36.60789
2022-03-22,32.04589
2022-03-23,41.25384
2022-03-24,45.22809
2022-03-25,35.15253
2022-03-26,28.99524
2022-03-27,27.90372
2022-03-28,38.03526
2022-03-29,34.45284
2022-03-30,34.3129
2022-03-31,39.23873
2022-04-01,35.60033
2022-04-02,27.95969
2022-04-03,30.4506
2022-04-04,42.12146
2022-04-05,37.69941
2022-04-06,37.19563
2022-04-07,36.1321
2022-04-08,32.82955
2022-04-09,27.87573
2022-04-10,29.55499
2022-04-11,41.95354
2022-04-12,39.32269
2022-04-13,35.9082
2022-04-14,37.41953
2022-04-15,28.15561
2022-04-16,26.05653
2022-04-17,26.22446
2022-04-18,39.09879
2022-04-19,36.16008
2022-04-20,34.5368
2022-04-21,34.95661
2022-04-22,31.71004
2022-04-23,29.02322
2022-04-24,28.04366
2022-04-25,35.76826
2022-04-26,36.02015
2022-04-27,32.12986
2022-04-28,35.09655
2022-04-29,30.03078
2022-04-30,26.36439
2022-05-01,27.51189
2022-05-02,35.99216
2022-05-03,36.49594
2022-05-04,31.76602
2022-05-05,27.00811
2022-05-06,31.1223
2022-05-07,29.35908
2022-05-08,32.10187
2022-05-09,45.95577
2022-05-10,45.47998
2022-05-11,44.72432
2022-05-12,36.63588
2022-05-13,31.26224
2022-05-14,28.57542
2022-05-15,30.03078
2022-05-16,47.13126
2022-05-17,41.25384
2022-05-18,32.38175
2022-05-19,34.48082
2022-05-20,30.31066
2022-05-21,25.8886
2022-05-22,24.57318
2022-05-23,37.36356
2022-05-24,33.97705
2022-05-25,33.36132
2022-05-26,31.23425
2022-05-27,28.09963
2022-05-28,23.50965
2022-05-29,23.42569
2022-05-30,36.55191
2022-05-31,31.96193
2022-06-01,24.74111
2022-06-02,31.03834
2022-06-03,27.87573
2022-06-04,23.34172
2022-06-05,21.69045
2022-06-06,24.96501
2022-06-07,28.32353
2022-06-08,27.39994
2022-06-09,25.02099
2022-06-10,24.0694
2022-06-11,20.34704
2022-06-12,23.59361
2022-06-13,29.21914
2022-06-14,26.44836
2022-06-15,25.77665
2022-06-16,27.28799
2022-06-17,22.05429
2022-06-18,18.75174
2022-06-19,17.66022
2022-06-20,25.94458
2022-06-21,27.34396
2022-06-22,25.02099
2022-06-23,22.67002
2022-06-24,19.87125
2022-06-25,17.15645
2022-06-26,17.46431
2022-06-27,22.64203
2022-06-28,21.18667
2022-06-29,23.06185
2022-06-30,20.54296
2022-07-01,18.91967
2022-07-02,16.76462
2022-07-03,21.29862
2022-07-04,24.90904
2022-07-05,21.24265
2022-07-06,21.1307
2022-07-07,19.89924
2022-07-08,21.71844
2022-07-09,15.95298
2022-07-10,19.0876
2022-07-11,23.48166
2022-07-12,24.15337
2022-07-13,22.44612
2022-07-14,23.36971
2022-07-15,20.54296
2022-07-16,18.69577
2022-07-17,19.47942
2022-07-18,25.27287
2022-07-19,21.5785
2022-07-20,23.06185
2022-07-21,23.1738
2022-07-22,21.32661
2022-07-23,19.84326
2022-07-24,21.24265
2022-07-25,28.71536
2022-07-26,22.19423
2022-07-27,23.42569
2022-07-28,21.8024
2022-07-29,18.19199
2022-07-30,16.54072
2022-07-31,18.47187
2022-08-01,26.11251
2022-08-02,22.44612
2022-08-03,23.06185
2022-08-04,21.66246
2022-08-05,20.82283
2022-08-06,16.45675
2022-08-07,18.33193
2022-08-08,22.86593
2022-08-09,20.40302
2022-08-10,23.31374
2022-08-11,20.79485
2022-08-12,20.06717
2022-08-13,17.29638
2022-08-14,15.86901
2022-08-15,18.75174
2022-08-16,23.34172
2022-08-17,21.83039
2022-08-18,23.59361
2022-08-19,21.66246
2022-08-20,15.70109
2022-08-21,19.25552
2022-08-22,24.7691
2022-08-23,25.41281
2022-08-24,24.7691
2022-08-25,24.88105
2022-08-26,20.9068
2022-08-27,16.5687
2022-08-28,17.2684
2022-08-29,23.59361
2022-08-30,23.64959
2022-08-31,21.3546
2022-09-01,20.06717
2022-09-02,20.87881
2022-09-03,16.59669
2022-09-04,18.77973
2022-09-05,18.89168
2022-09-06,19.87125
2022-09-07,19.3115
2022-09-08,16.26084
2022-09-09,15.98096
2022-09-10,19.7593
2022-09-11,18.61181
2022-09-12,22.13825
2022-09-13,31.93394
2022-09-14,31.65407
2022-09-15,28.21158
2022-09-16,26.50433
2022-09-17,18.72376
2022-09-18,17.88413
2022-09-19,27.76378
2022-09-20,24.12538
2022-09-21,30.08676
2022-09-22,27.45591
2022-09-23,22.53008
2022-09-24,16.42877
2022-09-25,17.52029
2022-09-26,25.63671
2022-09-27,25.72068
2022-09-28,24.18136
2022-09-29,25.55275
2022-09-30,19.11558
2022-10-01,16.03694
2022-10-02,15.33725
2022-10-03,19.22753
2022-10-04,21.63448
2022-10-05,20.76686
2022-10-06,22.86593
2022-10-07,19.42345
2022-10-08,15.05737
2022-10-09,17.82815
2022-10-10,21.07472
2022-10-11,22.97788
2022-10-12,22.89392
2022-10-13,23.98544
2022-10-14,22.19423
2022-10-15,17.2684
2022-10-16,18.61181
2022-10-17,24.15337
2022-10-18,21.85838
2022-10-19,23.6216
2022-10-20,22.27819
2022-10-21,20.01119
2022-10-22,16.00895
2022-10-23,20.99076
2022-10-24,24.93702
2022-10-25,22.80996
2022-10-26,24.62916
2022-10-27,21.24265
2022-10-28,21.32661
2022-10-29,14.44164
2022-10-30,14.49762
2022-10-31,21.85838
2022-11-01,22.69801
2022-11-02,27.67982
2022-11-03,21.99832
2022-11-04,21.8024
2022-11-05,16.70864
2022-11-06,18.44388
2022-11-07,25.86062
2022-11-08,26.25244
2022-11-09,27.45591
2022-11-10,37.11167
2022-11-11,25.38483
2022-11-12,19.92723
2022-11-13,19.36747
2022-11-14,27.98768
2022-11-15,28.77134
2022-11-16,26.14049
2022-11-17,25.46879
2022-11-18,23.92947
2022-11-19,17.66022
2022-11-20,17.40834
2022-11-21,29.94682
2022-11-22,29.89084
2022-11-23,27.14805
2022-11-24,23.08984
2022-11-25,25.24489
2022-11-26,19.00363
2022-11-27,19.56339
2022-11-28,27.65183
2022-11-29,25.27287
2022-11-30,22.47411
2022-12-01,20.93478
2022-12-02,19.7593
2022-12-03,13.79792
2022-12-04,17.52029
2022-12-05,22.92191
2022-12-06,26.08452
2022-12-07,26.02854
2022-12-08,28.04366
2022-12-09,23.8455
2022-12-10,19.45144
2022-12-11,21.49454
2022-12-12,34.25692
2022-12-13,28.68737
2022-12-14,27.73579
2022-12-15,27.62384
2022-12-16,24.20934
2022-12-17,17.57626
2022-12-18,21.27064
2022-12-19,32.32577
2022-12-20,30.42261
2022-12-21,29.86286
2022-12-22,26.14049
2022-12-23,22.27819
2022-12-24,18.19199
2022-12-25,19.05961
2022-12-26,27.26
2022-12-27,27.4839
2022-12-28,24.96501
2022-12-29,25.18891
2022-12-30,21.94234
2022-12-31,15.00139
2023-01-01,21.18667
2023-01-02,24.90904
2023-01-03,24.43324
2023-01-04,23.92947
2023-01-05,23.78953
2023-01-06,22.726
2023-01-07,16.26084
2023-01-08,18.35992
2023-01-09,23.31374
2023-01-10,22.36216
2023-01-11,22.39014
2023-01-12,24.7691
2023-01-13,24.60117
2023-01-14,18.41589
2023-01-15,20.12314
2023-01-16,22.0263
2023-01-17,20.82283
2023-01-18,22.9499
2023-01-19,21.18667
2023-01-20,17.82815
2023-01-21,18.10803
2023-01-22,21.66246
2023-01-23,21.74643
2023-01-24,23.14581
2023-01-25,31.71004
2023-01-26,26.78421
2023-01-27,21.77441
2023-01-28,21.01875
2023-01-29,24.40526
2023-01-30,26.5883
2023-01-31,28.82731
2023-02-01,27.95969
2023-02-02,26.33641
2023-02-03,22.97788
2023-02-04,22.13825
2023-02-05,19.47942
2023-02-06,28.18359
2023-02-07,28.32353
2023-02-08,25.86062
2023-02-09,28.18359
2023-02-10,28.26756
2023-02-11,22.78197
2023-02-12,21.88636
2023-02-13,28.88329
2023-02-14,24.40526
2023-02-15,25.49678
2023-02-16,24.5452
2023-02-17,22.50209
2023-02-18,19.89924
2023-02-19,20.17912
2023-02-20,27.53988
2023-02-21,26.72823
2023-02-22,25.18891
2023-02-23,27.59585
2023-02-24,24.32129
2023-02-25,18.63979
2023-02-26,19.42345
2023-02-27,23.6216
2023-02-28,20.65491
2023-03-01,20.37503
2023-03-02,24.57318
2023-03-03,22.19423
2023-03-04,21.41057
2023-03-05,19.39546
2023-03-06,22.13825
2023-03-07,22.50209
2023-03-08,23.6216
2023-03-09,23.92947
2023-03-10,19.67534
2023-03-11,16.42877
2023-03-12,16.73663
2023-03-13,22.53008
2023-03-14,21.69045
2023-03-15,23.76154
2023-03-16,21.77441
2023-03-17,19.95521
2023-03-18,17.32437
2023-03-19,19.50741
2023-03-20,27.7078
2023-03-21,26.11251
2023-03-22,27.00811
2023-03-23,25.8886
2023-03-24,23.14581
2023-03-25,19.56339
2023-03-26,18.05205
2023-03-27,28.04366
2023-03-28,23.59361
2023-03-29,21.66246
2023-03-30,22.41813
2023-03-31,20.76686
2023-04-01,16.59669
2023-04-02,16.73663
2023-04-03,22.9499
2023-04-04,21.38259
2023-04-05,23.1738
2023-04-06,20.12314
2023-04-07,20.93478
2023-04-08,16.09291
2023-04-09,17.7162
2023-04-10,24.88105
2023-04-11,23.81752
2023-04-12,23.25776
2023-04-13,23.1738
2023-04-14,21.07472
2023-04-15,18.35992
2023-04-16,19.73131
2023-04-17,26.02854
2023-04-18,23.98544
2023-04-19,21.66246
2023-04-20,24.23733
2023-04-21,20.06717
2023-04-22,16.00895
2023-04-23,16.37279
2023-04-24,24.90904
2023-04-25,22.78197
2023-04-26,22.44612
2023-04-27,21.32661
2023-04-28,20.93478
2023-04-29,18.27595
2023-04-30,18.30394
2023-05-01,21.24265
2023-05-02,26.5883
2023-05-03,23.76154
2023-05-04,28.71536
2023-05-05,22.61404
2023-05-06,23.42569
2023-05-07,23.31374
2023-05-08,30.05877
2023-05-09,28.04366
2023-05-10,29.33109
2023-05-11,27.59585
2023-05-12,23.11782
2023-05-13,17.54827
2023-05-14,18.83571
2023-05-15,40.58214
2023-05-16,26.70025
2023-05-17,25.46879
2023-05-18,24.62916
2023-05-19,23.98544
2023-05-20,18.41589
2023-05-21,19.47942
2023-05-22,27.42793
2023-05-23,27.0361
2023-05-24,26.67226
2023-05-25,23.42569
2023-05-26,22.67002
2023-05-27,18.33193
2023-05-28,17.12846
