date,주식차트보는법
2020-12-12,32.36442
2020-12-13,28.6334
2020-12-14,41.04121
2020-12-15,43.68763
2020-12-16,48.67678
2020-12-17,49.06724
2020-12-18,46.33405
2020-12-19,34.3167
2020-12-20,34.79392
2020-12-21,42.03904
2020-12-22,49.9783
2020-12-23,51.93058
2020-12-24,45.63991
2020-12-25,35.05422
2020-12-26,34.36008
2020-12-27,38.74186
2020-12-28,43.73101
2020-12-29,52.32104
2020-12-30,56.09544
2020-12-31,42.6898
2021-01-01,36.13882
2021-01-02,37.87418
2021-01-03,40.39045
2021-01-04,59.73969
2021-01-05,72.75488
2021-01-06,86.24728
2021-01-07,91.0629
2021-01-08,93.62255
2021-01-09,74.27331
2021-01-10,69.19739
2021-01-11,98.04772
2021-01-12,99.82646
2021-01-13,100.0
2021-01-14,98.48156
2021-01-15,87.11496
2021-01-16,61.77874
2021-01-17,59.91323
2021-01-18,74.96746
2021-01-19,80.91106
2021-01-20,87.67895
2021-01-21,97.87418
2021-01-22,89.32754
2021-01-23,70.8026
2021-01-24,60.39045
2021-01-25,77.78741
2021-01-26,83.08026
2021-01-27,88.06941
2021-01-28,84.55531
2021-01-29,75.22776
2021-01-30,49.32754
2021-01-31,45.07592
2021-02-01,67.11496
2021-02-02,77.26681
2021-02-03,72.88503
2021-02-04,72.49457
2021-02-05,70.8026
2021-02-06,58.17787
2021-02-07,53.2321
2021-02-08,61.64859
2021-02-09,62.29934
2021-02-10,56.4859
2021-02-11,40.82429
2021-02-12,39.91323
2021-02-13,39.00216
2021-02-14,44.0347
2021-02-15,63.47071
2021-02-16,70.88937
2021-02-17,75.87852
2021-02-18,84.859
2021-02-19,77.31019
2021-02-20,59.1757
2021-02-21,54.01301
2021-02-22,70.41214
2021-02-23,74.27331
2021-02-24,71.8872
2021-02-25,69.28416
2021-02-26,58.00433
2021-02-27,42.47288
2021-02-28,35.31453
2021-03-01,37.74403
2021-03-02,45.63991
2021-03-03,52.9718
2021-03-04,48.8937
2021-03-05,46.2039
2021-03-06,34.577
2021-03-07,36.78958
2021-03-08,45.68329
2021-03-09,50.41214
2021-03-10,50.10845
2021-03-11,53.01518
2021-03-12,56.18221
2021-03-13,42.21258
2021-03-14,39.26247
2021-03-15,50.23861
2021-03-16,54.01301
2021-03-17,57.22342
2021-03-18,61.69197
2021-03-19,59.47939
2021-03-20,51.23644
2021-03-21,41.51843
2021-03-22,49.84815
2021-03-23,50.32537
2021-03-24,54.27331
2021-03-25,54.53362
2021-03-26,50.67245
2021-03-27,44.20824
2021-03-28,40.60737
2021-03-29,47.50542
2021-03-30,54.49023
2021-03-31,55.57483
2021-04-01,54.18655
2021-04-02,56.70281
2021-04-03,51.36659
2021-04-04,41.17136
2021-04-05,53.92624
2021-04-06,61.69197
2021-04-07,61.43167
2021-04-08,64.07809
2021-04-09,63.90455
2021-04-10,40.47722
2021-04-11,34.49023
2021-04-12,52.71149
2021-04-13,56.44251
2021-04-14,63.16702
2021-04-15,67.15835
2021-04-16,64.81561
2021-04-17,50.67245
2021-04-18,43.25379
2021-04-19,51.40997
2021-04-20,56.91973
2021-04-21,57.61388
2021-04-22,53.4924
2021-04-23,52.58134
2021-04-24,37.65726
2021-04-25,35.22776
2021-04-26,46.89804
2021-04-27,54.44685
2021-04-28,51.75704
2021-04-29,50.62906
2021-04-30,46.4642
2021-05-01,32.66811
2021-05-02,29.84815
2021-05-03,34.75054
2021-05-04,38.69848
2021-05-05,31.93058
2021-05-06,39.08893
2021-05-07,38.30802
2021-05-08,31.27982
2021-05-09,28.41648
2021-05-10,41.21475
2021-05-11,41.8655
2021-05-12,44.51193
2021-05-13,41.6052
2021-05-14,36.7462
2021-05-15,29.58785
2021-05-16,29.28416
2021-05-17,34.01301
2021-05-18,37.18004
2021-05-19,29.58785
2021-05-20,36.4859
2021-05-21,34.70715
2021-05-22,23.60086
2021-05-23,23.60086
2021-05-24,30.36876
2021-05-25,34.14316
2021-05-26,40.39045
2021-05-27,40.13015
2021-05-28,34.49023
2021-05-29,26.72451
2021-05-30,20.2603
2021-05-31,32.10412
2021-06-01,35.35791
2021-06-02,37.22342
2021-06-03,41.12798
2021-06-04,35.79175
2021-06-05,30.32537
2021-06-06,26.33405
2021-06-07,35.35791
2021-06-08,44.46854
2021-06-09,40.82429
2021-06-10,39.56616
2021-06-11,37.31019
2021-06-12,27.63557
2021-06-13,28.50325
2021-06-14,31.36659
2021-06-15,37.39696
2021-06-16,39.82646
2021-06-17,37.39696
2021-06-18,33.70932
2021-06-19,24.859
2021-06-20,21.6052
2021-06-21,28.54663
2021-06-22,35.48806
2021-06-23,40.39045
2021-06-24,41.43167
2021-06-25,35.53145
2021-06-26,23.60086
2021-06-27,19.86984
2021-06-28,25.98698
2021-06-29,28.15618
2021-06-30,31.14967
2021-07-01,29.9783
2021-07-02,26.16052
2021-07-03,23.60086
2021-07-04,21.30151
2021-07-05,27.24511
2021-07-06,30.06507
2021-07-07,32.71149
2021-07-08,30.06507
2021-07-09,22.77657
2021-07-10,16.70281
2021-07-11,15.83514
2021-07-12,21.82212
2021-07-13,26.24728
2021-07-14,26.07375
2021-07-15,26.33405
2021-07-16,25.20607
2021-07-17,17.52711
2021-07-18,15.61822
2021-07-19,19.56616
2021-07-20,27.02819
2021-07-21,24.29501
2021-07-22,24.12147
2021-07-23,23.12364
2021-07-24,15.09761
2021-07-25,13.05856
2021-07-26,17.61388
2021-07-27,20.91106
2021-07-28,23.12364
2021-07-29,23.90455
2021-07-30,19.95661
2021-07-31,13.01518
2021-08-01,15.05422
2021-08-02,16.39913
2021-08-03,22.81995
2021-08-04,24.07809
2021-08-05,23.81778
2021-08-06,25.24945
2021-08-07,15.87852
2021-08-08,16.00867
2021-08-09,23.94793
2021-08-10,30.45553
2021-08-11,28.8937
2021-08-12,33.01518
2021-08-13,29.37093
2021-08-14,18.30802
2021-08-15,16.87635
2021-08-16,20.30368
2021-08-17,22.25596
2021-08-18,25.72668
2021-08-19,28.59002
2021-08-20,25.29284
2021-08-21,18.39479
2021-08-22,15.83514
2021-08-23,20.2603
2021-08-24,26.33405
2021-08-25,28.93709
2021-08-26,30.54229
2021-08-27,29.11062
2021-08-28,17.31019
2021-08-29,15.44468
2021-08-30,22.60303
2021-08-31,26.59436
2021-09-01,27.20173
2021-09-02,28.85032
2021-09-03,27.59219
2021-09-04,19.56616
2021-09-05,16.70281
2021-09-06,23.08026
2021-09-07,25.81344
2021-09-08,22.99349
2021-09-09,24.94577
2021-09-10,23.47071
2021-09-11,15.83514
2021-09-12,13.88286
2021-09-13,19.82646
2021-09-14,22.03904
2021-09-15,23.51409
2021-09-16,21.43167
2021-09-17,20.86767
2021-09-18,13.10195
2021-09-19,10.84598
2021-09-20,8.59002
2021-09-21,10.8026
2021-09-22,11.97396
2021-09-23,19.56616
2021-09-24,20.0
2021-09-25,19.1757
2021-09-26,15.48806
2021-09-27,23.25379
2021-09-28,19.69631
2021-09-29,27.15835
2021-09-30,23.12364
2021-10-01,20.56399
2021-10-02,14.14316
2021-10-03,11.10629
2021-10-04,12.27765
2021-10-05,17.48373
2021-10-06,19.60954
2021-10-07,19.95661
2021-10-08,16.22559
2021-10-09,13.18872
2021-10-10,11.10629
2021-10-11,10.45553
2021-10-12,15.74837
2021-10-13,19.26247
2021-10-14,20.30368
2021-10-15,18.78524
2021-10-16,12.79826
2021-10-17,9.32754
2021-10-18,14.49023
2021-10-19,16.78958
2021-10-20,17.13665
2021-10-21,17.18004
2021-10-22,14.96746
2021-10-23,10.41214
2021-10-24,11.93058
2021-10-25,13.92624
2021-10-26,17.13665
2021-10-27,18.3514
2021-10-28,20.47722
2021-10-29,16.39913
2021-10-30,13.62255
2021-10-31,12.01735
2021-11-01,15.35791
2021-11-02,18.87201
2021-11-03,22.25596
2021-11-04,21.77874
2021-11-05,20.65075
2021-11-06,11.97396
2021-11-07,12.06073
2021-11-08,16.96312
2021-11-09,22.34273
2021-11-10,21.69197
2021-11-11,23.29718
2021-11-12,20.17353
2021-11-13,15.6616
2021-11-14,14.3167
2021-11-15,20.17353
2021-11-16,24.07809
2021-11-17,26.4642
2021-11-18,29.54446
2021-11-19,23.7744
2021-11-20,18.69848
2021-11-21,18.17787
2021-11-22,22.4295
2021-11-23,28.3731
2021-11-24,26.68112
2021-11-25,24.42516
2021-11-26,21.43167
2021-11-27,15.22776
2021-11-28,12.9718
2021-11-29,20.08676
2021-11-30,20.17353
2021-12-01,19.21908
2021-12-02,18.3514
2021-12-03,19.1757
2021-12-04,15.22776
2021-12-05,12.75488
2021-12-06,15.01084
2021-12-07,19.26247
2021-12-08,23.25379
2021-12-09,23.94793
2021-12-10,20.47722
2021-12-11,14.22993
2021-12-12,11.54013
2021-12-13,17.48373
2021-12-14,18.9154
2021-12-15,17.78741
2021-12-16,18.43817
2021-12-17,17.39696
2021-12-18,12.23427
2021-12-19,11.75704
2021-12-20,13.44902
2021-12-21,16.4859
2021-12-22,20.04338
2021-12-23,19.04555
2021-12-24,14.92407
2021-12-25,11.23644
2021-12-26,11.27982
2021-12-27,14.577
2021-12-28,16.26898
2021-12-29,18.22125
2021-12-30,16.31236
2021-12-31,11.40997
2022-01-01,9.76138
2022-01-02,10.84598
2022-01-03,15.53145
2022-01-04,17.18004
2022-01-05,20.95444
2022-01-06,22.4295
2022-01-07,21.38828
2022-01-08,15.31453
2022-01-09,13.18872
2022-01-10,16.7462
2022-01-11,20.73752
2022-01-12,19.65292
2022-01-13,21.64859
2022-01-14,16.61605
2022-01-15,13.75271
2022-01-16,11.75704
2022-01-17,14.70715
2022-01-18,15.9219
2022-01-19,20.78091
2022-01-20,22.55965
2022-01-21,19.95661
2022-01-22,16.00867
2022-01-23,13.18872
2022-01-24,16.05206
2022-01-25,17.78741
2022-01-26,19.00216
2022-01-27,31.67028
2022-01-28,21.77874
2022-01-29,15.9219
2022-01-30,12.27765
2022-01-31,12.92841
2022-02-01,12.06073
2022-02-02,17.04989
2022-02-03,23.99132
2022-02-04,23.55748
2022-02-05,18.30802
2022-02-06,15.74837
2022-02-07,21.12798
2022-02-08,25.16268
2022-02-09,23.47071
2022-02-10,23.81778
2022-02-11,20.30368
2022-02-12,14.62039
2022-02-13,9.89154
2022-02-14,14.36008
2022-02-15,16.13882
2022-02-16,18.78524
2022-02-17,19.52277
2022-02-18,17.78741
2022-02-19,12.84164
2022-02-20,14.66377
2022-02-21,15.61822
2022-02-22,16.00867
2022-02-23,18.00433
2022-02-24,17.09327
2022-02-25,15.22776
2022-02-26,12.01735
2022-02-27,11.0629
2022-02-28,12.88503
2022-03-01,11.97396
2022-03-02,13.96963
2022-03-03,16.09544
2022-03-04,14.40347
2022-03-05,12.36442
2022-03-06,11.27982
2022-03-07,14.01301
2022-03-08,12.53796
2022-03-09,10.71583
2022-03-10,11.62689
2022-03-11,15.22776
2022-03-12,10.84598
2022-03-13,11.62689
2022-03-14,14.14316
2022-03-15,14.83731
2022-03-16,16.00867
2022-03-17,18.48156
2022-03-18,16.52928
2022-03-19,16.00867
2022-03-20,12.58134
2022-03-21,16.7462
2022-03-22,17.8308
2022-03-23,17.22342
2022-03-24,21.51843
2022-03-25,21.95227
2022-03-26,15.9219
2022-03-27,13.70932
2022-03-28,15.57483
2022-03-29,19.13232
2022-03-30,18.48156
2022-03-31,19.69631
2022-04-01,16.18221
2022-04-02,12.62472
2022-04-03,10.62906
2022-04-04,13.2321
2022-04-05,18.43817
2022-04-06,15.74837
2022-04-07,17.91757
2022-04-08,13.40563
2022-04-09,11.71366
2022-04-10,8.85032
2022-04-11,12.75488
2022-04-12,14.14316
2022-04-13,12.88503
2022-04-14,14.36008
2022-04-15,14.36008
2022-04-16,9.89154
2022-04-17,7.11496
2022-04-18,12.06073
2022-04-19,13.18872
2022-04-20,14.577
2022-04-21,16.05206
2022-04-22,13.62255
2022-04-23,10.62906
2022-04-24,7.5488
2022-04-25,11.54013
2022-04-26,13.66594
2022-04-27,15.4013
2022-04-28,15.57483
2022-04-29,14.01301
2022-04-30,9.84815
2022-05-01,6.89804
2022-05-02,11.23644
2022-05-03,12.92841
2022-05-04,12.36442
2022-05-05,9.24078
2022-05-06,4.38177
2022-05-07,6.37744
2022-05-08,6.94143
2022-05-09,10.02169
2022-05-10,10.32537
2022-05-11,9.9783
2022-05-12,11.14967
2022-05-13,8.59002
2022-05-14,6.85466
2022-05-15,7.98264
2022-05-16,8.80694
2022-05-17,11.23644
2022-05-18,11.58351
2022-05-19,11.36659
2022-05-20,10.32537
2022-05-21,6.98481
2022-05-22,6.11713
2022-05-23,9.06724
2022-05-24,10.97613
2022-05-25,10.41214
2022-05-26,9.54446
2022-05-27,12.27765
2022-05-28,7.2885
2022-05-29,8.06941
2022-05-30,8.24295
2022-05-31,9.718
2022-06-01,7.20173
2022-06-02,9.41431
2022-06-03,9.37093
2022-06-04,7.20173
2022-06-05,6.33405
2022-06-06,6.98481
2022-06-07,8.11279
2022-06-08,9.32754
2022-06-09,3.94793
2022-06-10,7.63557
2022-06-11,5.90021
2022-06-12,6.2039
2022-06-13,8.24295
2022-06-14,9.93492
2022-06-15,9.718
2022-06-16,10.19522
2022-06-17,9.84815
2022-06-18,7.02819
2022-06-19,5.98698
2022-06-20,7.2885
2022-06-21,7.46203
2022-06-22,8.72017
2022-06-23,8.98047
2022-06-24,7.63557
2022-06-25,5.29284
2022-06-26,5.55314
2022-06-27,9.15401
2022-06-28,8.19956
2022-06-29,7.98264
2022-06-30,7.41865
2022-07-01,5.68329
2022-07-02,3.90455
2022-07-03,3.7744
2022-07-04,5.98698
2022-07-05,6.2039
2022-07-06,7.5488
2022-07-07,8.06941
2022-07-08,8.8937
2022-07-09,5.50976
2022-07-10,4.16485
2022-07-11,6.2039
2022-07-12,7.07158
2022-07-13,2.73318
2022-07-14,8.41648
2022-07-15,7.15835
2022-07-16,4.98915
2022-07-17,4.20824
2022-07-18,6.68112
2022-07-19,7.46203
2022-07-20,8.11279
2022-07-21,7.50542
2022-07-22,7.07158
2022-07-23,3.94793
2022-07-24,4.12147
2022-07-25,7.46203
2022-07-26,6.37744
2022-07-27,6.33405
2022-07-28,7.59219
2022-07-29,7.37527
2022-07-30,4.94577
2022-07-31,5.68329
2022-08-01,7.07158
2022-08-02,7.85249
2022-08-03,8.6334
2022-08-04,9.93492
2022-08-05,8.59002
2022-08-06,6.03036
2022-08-07,5.81344
2022-08-08,7.80911
2022-08-09,8.3731
2022-08-10,8.67678
2022-08-11,10.15184
2022-08-12,8.3731
2022-08-13,5.77006
2022-08-14,5.20607
2022-08-15,6.37744
2022-08-16,7.41865
2022-08-17,8.19956
2022-08-18,7.07158
2022-08-19,6.94143
2022-08-20,4.59869
2022-08-21,4.859
2022-08-22,6.63774
2022-08-23,7.02819
2022-08-24,8.24295
2022-08-25,7.67895
2022-08-26,7.67895
2022-08-27,1.95227
2022-08-28,3.12364
2022-08-29,6.59436
2022-08-30,6.55097
2022-08-31,2.34273
2022-09-01,2.51626
2022-09-02,5.98698
2022-09-03,3.7744
2022-09-04,4.42516
2022-09-05,5.9436
2022-09-06,6.72451
2022-09-07,6.37744
2022-09-08,4.859
2022-09-09,3.81778
2022-09-10,2.6898
2022-09-11,3.29718
2022-09-12,3.86117
2022-09-13,7.67895
2022-09-14,7.46203
2022-09-15,6.81127
2022-09-16,7.33188
2022-09-17,3.7744
2022-09-18,4.55531
2022-09-19,4.81561
2022-09-20,7.50542
2022-09-21,6.63774
2022-09-22,6.98481
2022-09-23,5.42299
2022-09-24,3.51409
2022-09-25,4.07809
2022-09-26,3.99132
2022-09-27,5.72668
2022-09-28,2.77657
2022-09-29,4.38177
2022-09-30,4.59869
2022-10-01,2.6898
2022-10-02,2.03904
2022-10-03,2.60303
2022-10-04,3.68763
2022-10-05,5.85683
2022-10-06,4.81561
2022-10-07,4.81561
2022-10-08,2.9501
2022-10-09,3.51409
2022-10-10,2.73318
2022-10-11,3.51409
2022-10-12,4.0347
2022-10-13,4.59869
2022-10-14,5.63991
2022-10-15,2.81995
2022-10-16,3.34056
2022-10-17,4.64208
2022-10-18,5.1193
2022-10-19,5.16268
2022-10-20,4.55531
2022-10-21,4.72885
2022-10-22,3.47071
2022-10-23,2.12581
2022-10-24,3.47071
2022-10-25,4.859
2022-10-26,5.55314
2022-10-27,5.68329
2022-10-28,5.42299
2022-10-29,2.51626
2022-10-30,3.08026
2022-10-31,3.47071
2022-11-01,4.94577
2022-11-02,5.50976
2022-11-03,6.24728
2022-11-04,5.07592
2022-11-05,3.64425
2022-11-06,2.9501
2022-11-07,4.25162
2022-11-08,4.72885
2022-11-09,5.03253
2022-11-10,7.24511
2022-11-11,7.41865
2022-11-12,5.46637
2022-11-13,3.81778
2022-11-14,5.55314
2022-11-15,8.06941
2022-11-16,8.11279
2022-11-17,7.59219
2022-11-18,7.41865
2022-11-19,3.7744
2022-11-20,4.0347
2022-11-21,4.90238
2022-11-22,5.90021
2022-11-23,6.81127
2022-11-24,5.1193
2022-11-25,4.859
2022-11-26,2.38611
2022-11-27,2.99349
2022-11-28,5.03253
2022-11-29,4.72885
2022-11-30,5.55314
2022-12-01,5.07592
2022-12-02,4.29501
2022-12-03,2.60303
2022-12-04,2.64642
2022-12-05,5.24945
2022-12-06,5.81344
2022-12-07,6.07375
2022-12-08,6.81127
2022-12-09,5.50976
2022-12-10,3.12364
2022-12-11,3.29718
2022-12-12,4.77223
2022-12-13,5.85683
2022-12-14,6.50759
2022-12-15,7.02819
2022-12-16,4.98915
2022-12-17,3.86117
2022-12-18,3.03687
2022-12-19,4.12147
2022-12-20,4.38177
2022-12-21,4.38177
2022-12-22,5.55314
2022-12-23,4.33839
2022-12-24,3.03687
2022-12-25,2.38611
2022-12-26,5.07592
2022-12-27,3.99132
2022-12-28,5.50976
2022-12-29,4.16485
2022-12-30,3.29718
2022-12-31,1.64859
2023-01-01,1.99566
2023-01-02,4.77223
2023-01-03,5.03253
2023-01-04,6.11713
2023-01-05,5.50976
2023-01-06,3.90455
2023-01-07,3.68763
2023-01-08,2.73318
2023-01-09,5.24945
2023-01-10,4.38177
2023-01-11,6.03036
2023-01-12,6.55097
2023-01-13,5.24945
2023-01-14,4.38177
2023-01-15,5.55314
2023-01-16,5.81344
2023-01-17,6.98481
2023-01-18,6.68112
2023-01-19,7.5488
2023-01-20,7.07158
2023-01-21,3.99132
2023-01-22,4.859
2023-01-23,4.81561
2023-01-24,4.64208
2023-01-25,8.15618
2023-01-26,9.4577
2023-01-27,9.32754
2023-01-28,5.50976
2023-01-29,6.33405
2023-01-30,7.11496
2023-01-31,8.72017
2023-02-01,8.3731
2023-02-02,10.32537
2023-02-03,9.93492
2023-02-04,6.68112
2023-02-05,6.63774
2023-02-06,9.15401
2023-02-07,9.54446
2023-02-08,9.80477
2023-02-09,9.93492
2023-02-10,11.84381
2023-02-11,7.89587
2023-02-12,6.37744
2023-02-13,10.67245
2023-02-14,10.23861
2023-02-15,9.67462
2023-02-16,12.62472
2023-02-17,9.84815
2023-02-18,7.15835
2023-02-19,6.59436
2023-02-20,8.93709
2023-02-21,8.98047
2023-02-22,8.98047
2023-02-23,9.06724
2023-02-24,8.8937
2023-02-25,5.33622
2023-02-26,5.03253
2023-02-27,8.32971
2023-02-28,7.5488
2023-03-01,6.4642
2023-03-02,7.07158
2023-03-03,6.2039
2023-03-04,5.81344
2023-03-05,6.4642
2023-03-06,7.72234
2023-03-07,10.45553
2023-03-08,10.06507
2023-03-09,8.8937
2023-03-10,8.41648
2023-03-11,5.81344
2023-03-12,4.77223
2023-03-13,6.89804
2023-03-14,6.68112
2023-03-15,8.54663
2023-03-16,8.02603
2023-03-17,9.28416
2023-03-18,6.24728
2023-03-19,3.7744
2023-03-20,7.37527
2023-03-21,8.45986
2023-03-22,9.54446
2023-03-23,8.80694
2023-03-24,10.62906
2023-03-25,6.81127
2023-03-26,5.77006
2023-03-27,9.718
2023-03-28,10.15184
2023-03-29,10.84598
2023-03-30,12.01735
2023-03-31,11.01952
2023-04-01,7.02819
2023-04-02,5.63991
2023-04-03,9.02386
2023-04-04,10.54229
2023-04-05,13.27548
2023-04-06,12.79826
2023-04-07,10.41214
2023-04-08,7.02819
2023-04-09,6.11713
2023-04-10,10.88937
2023-04-11,13.75271
2023-04-12,14.09978
2023-04-13,15.74837
2023-04-14,13.92624
2023-04-15,8.93709
2023-04-16,7.80911
2023-04-17,11.23644
2023-04-18,14.36008
2023-04-19,14.3167
2023-04-20,14.75054
2023-04-21,13.01518
2023-04-22,8.3731
2023-04-23,7.2885
2023-04-24,11.14967
2023-04-25,10.75921
2023-04-26,10.45553
2023-04-27,10.36876
2023-04-28,9.76138
2023-04-29,7.89587
2023-04-30,5.3796
2023-05-01,5.90021
2023-05-02,8.02603
2023-05-03,7.85249
2023-05-04,9.32754
2023-05-05,7.63557
2023-05-06,5.3796
2023-05-07,5.46637
2023-05-08,7.2885
2023-05-09,8.80694
2023-05-10,8.02603
2023-05-11,9.37093
2023-05-12,7.07158
2023-05-13,5.98698
2023-05-14,3.86117
2023-05-15,6.63774
2023-05-16,8.72017
2023-05-17,8.72017
2023-05-18,10.06507
2023-05-19,8.67678
2023-05-20,6.42082
2023-05-21,4.20824
2023-05-22,7.37527
2023-05-23,9.67462
2023-05-24,9.4577
2023-05-25,7.37527
2023-05-26,8.28633
2023-05-27,5.46637
2023-05-28,4.72885
2023-05-29,4.94577
