date,지급명령신청
2020-11-20,53.89988
2020-11-21,26.19324
2020-11-22,27.35739
2020-11-23,67.7532
2020-11-24,64.72642
2020-11-25,61.93247
2020-11-26,61.46682
2020-11-27,62.1653
2020-11-28,27.70663
2020-11-29,24.33061
2020-11-30,74.15599
2020-12-01,72.6426
2020-12-02,67.63678
2020-12-03,66.00698
2020-12-04,57.04307
2020-12-05,25.844
2020-12-06,23.05005
2020-12-07,64.61001
2020-12-08,68.5681
2020-12-09,68.45168
2020-12-10,61.58323
2020-12-11,63.79511
2020-12-12,30.84982
2020-12-13,25.0291
2020-12-14,66.00698
2020-12-15,70.08149
2020-12-16,71.71129
2020-12-17,66.35622
2020-12-18,56.461
2020-12-19,34.34225
2020-12-20,27.24097
2020-12-21,70.77997
2020-12-22,70.54714
2020-12-23,59.02211
2020-12-24,55.29685
2020-12-25,30.26775
2020-12-26,27.4738
2020-12-27,34.22584
2020-12-28,77.99767
2020-12-29,68.10244
2020-12-30,69.84866
2020-12-31,57.97438
2021-01-01,38.766
2021-01-02,33.76018
2021-01-03,37.9511
2021-01-04,80.55878
2021-01-05,80.32596
2021-01-06,73.22467
2021-01-07,60.18626
2021-01-08,56.57741
2021-01-09,33.17811
2021-01-10,40.16298
2021-01-11,77.06635
2021-01-12,70.77997
2021-01-13,73.80675
2021-01-14,81.4901
2021-01-15,69.03376
2021-01-16,30.73341
2021-01-17,38.18393
2021-01-18,68.10244
2021-01-19,69.84866
2021-01-20,69.96507
2021-01-21,72.29336
2021-01-22,64.72642
2021-01-23,32.94528
2021-01-24,32.24679
2021-01-25,76.36786
2021-01-26,73.69033
2021-01-27,73.4575
2021-01-28,69.26658
2021-01-29,61.69965
2021-01-30,39.11525
2021-01-31,37.71827
2021-02-01,79.62747
2021-02-02,73.69033
2021-02-03,65.30849
2021-02-04,68.68451
2021-02-05,57.50873
2021-02-06,33.76018
2021-02-07,37.1362
2021-02-08,73.69033
2021-02-09,69.49941
2021-02-10,57.2759
2021-02-11,28.98719
2021-02-12,27.70663
2021-02-13,23.51571
2021-02-14,32.13038
2021-02-15,76.94994
2021-02-16,70.54714
2021-02-17,67.17112
2021-02-18,71.71129
2021-02-19,58.0908
2021-02-20,32.24679
2021-02-21,33.8766
2021-02-22,72.40977
2021-02-23,74.50523
2021-02-24,62.51455
2021-02-25,68.91734
2021-02-26,61.11757
2021-02-27,33.64377
2021-02-28,31.89755
2021-03-01,37.71827
2021-03-02,71.71129
2021-03-03,70.43073
2021-03-04,66.82188
2021-03-05,58.67287
2021-03-06,32.24679
2021-03-07,28.17229
2021-03-08,75.08731
2021-03-09,66.23981
2021-03-10,66.47264
2021-03-11,77.06635
2021-03-12,61.69965
2021-03-13,27.4738
2021-03-14,33.76018
2021-03-15,74.03958
2021-03-16,64.72642
2021-03-17,79.74388
2021-03-18,66.9383
2021-03-19,57.39231
2021-03-20,33.17811
2021-03-21,29.45285
2021-03-22,61.00116
2021-03-23,65.89057
2021-03-24,66.82188
2021-03-25,62.9802
2021-03-26,54.24912
2021-03-27,35.62281
2021-03-28,30.03492
2021-03-29,67.17112
2021-03-30,66.23981
2021-03-31,74.03958
2021-04-01,67.28754
2021-04-02,56.92665
2021-04-03,32.24679
2021-04-04,28.17229
2021-04-05,71.12922
2021-04-06,68.21885
2021-04-07,58.44004
2021-04-08,56.57741
2021-04-09,53.55064
2021-04-10,28.40512
2021-04-11,27.82305
2021-04-12,64.14435
2021-04-13,64.72642
2021-04-14,62.63096
2021-04-15,60.18626
2021-04-16,54.59837
2021-04-17,41.21071
2021-04-18,28.52153
2021-04-19,72.17694
2021-04-20,68.68451
2021-04-21,68.21885
2021-04-22,67.05471
2021-04-23,52.15366
2021-04-24,27.93946
2021-04-25,28.05587
2021-04-26,66.82188
2021-04-27,60.30267
2021-04-28,64.14435
2021-04-29,59.48777
2021-04-30,60.18626
2021-05-01,42.95692
2021-05-02,39.5809
2021-05-03,79.27823
2021-05-04,69.73224
2021-05-05,36.78696
2021-05-06,65.30849
2021-05-07,53.66705
2021-05-08,28.87077
2021-05-09,29.80209
2021-05-10,74.38882
2021-05-11,67.05471
2021-05-12,58.78928
2021-05-13,64.14435
2021-05-14,50.17462
2021-05-15,31.43189
2021-05-16,30.84982
2021-05-17,64.61001
2021-05-18,62.86379
2021-05-19,30.50058
2021-05-20,60.18626
2021-05-21,59.95343
2021-05-22,27.24097
2021-05-23,25.96041
2021-05-24,66.23981
2021-05-25,70.1979
2021-05-26,66.58905
2021-05-27,63.44586
2021-05-28,56.92665
2021-05-29,26.30966
2021-05-30,28.40512
2021-05-31,75.55296
2021-06-01,72.17694
2021-06-02,64.72642
2021-06-03,61.11757
2021-06-04,57.74155
2021-06-05,26.30966
2021-06-06,33.06169
2021-06-07,67.7532
2021-06-08,65.77415
2021-06-09,63.79511
2021-06-10,64.14435
2021-06-11,62.1653
2021-06-12,32.71245
2021-06-13,26.89173
2021-06-14,67.98603
2021-06-15,69.15017
2021-06-16,64.14435
2021-06-17,67.17112
2021-06-18,56.461
2021-06-19,37.01979
2021-06-20,28.52153
2021-06-21,72.99185
2021-06-22,62.1653
2021-06-23,66.47264
2021-06-24,62.04889
2021-06-25,58.67287
2021-06-26,30.38416
2021-06-27,24.56344
2021-06-28,69.84866
2021-06-29,69.84866
2021-06-30,74.50523
2021-07-01,70.08149
2021-07-02,61.00116
2021-07-03,30.73341
2021-07-04,30.15133
2021-07-05,70.89639
2021-07-06,72.40977
2021-07-07,66.70547
2021-07-08,59.02211
2021-07-09,53.08498
2021-07-10,30.50058
2021-07-11,30.84982
2021-07-12,67.05471
2021-07-13,72.75902
2021-07-14,69.26658
2021-07-15,62.28172
2021-07-16,60.18626
2021-07-17,27.70663
2021-07-18,30.50058
2021-07-19,67.40395
2021-07-20,75.32013
2021-07-21,67.28754
2021-07-22,66.58905
2021-07-23,55.52968
2021-07-24,27.82305
2021-07-25,27.00814
2021-07-26,63.09662
2021-07-27,66.12339
2021-07-28,61.58323
2021-07-29,61.46682
2021-07-30,54.24912
2021-07-31,47.38067
2021-08-01,37.25261
2021-08-02,66.47264
2021-08-03,71.12922
2021-08-04,61.3504
2021-08-05,55.29685
2021-08-06,53.20139
2021-08-07,24.91268
2021-08-08,25.96041
2021-08-09,65.07566
2021-08-10,60.88474
2021-08-11,62.74738
2021-08-12,63.21303
2021-08-13,56.11175
2021-08-14,23.28288
2021-08-15,26.42607
2021-08-16,32.13038
2021-08-17,59.95343
2021-08-18,65.30849
2021-08-19,57.50873
2021-08-20,61.00116
2021-08-21,30.15133
2021-08-22,33.8766
2021-08-23,65.42491
2021-08-24,67.28754
2021-08-25,65.19208
2021-08-26,59.02211
2021-08-27,52.73573
2021-08-28,27.35739
2021-08-29,30.61699
2021-08-30,63.44586
2021-08-31,70.31431
2021-09-01,72.17694
2021-09-02,61.23399
2021-09-03,56.461
2021-09-04,29.1036
2021-09-05,25.96041
2021-09-06,63.21303
2021-09-07,61.58323
2021-09-08,62.04889
2021-09-09,58.67287
2021-09-10,48.89406
2021-09-11,27.59022
2021-09-12,26.30966
2021-09-13,62.74738
2021-09-14,60.65192
2021-09-15,61.11757
2021-09-16,57.62514
2021-09-17,45.05238
2021-09-18,22.46798
2021-09-19,17.69499
2021-09-20,13.62048
2021-09-21,13.03841
2021-09-22,24.2142
2021-09-23,57.2759
2021-09-24,54.24912
2021-09-25,24.67986
2021-09-26,19.79045
2021-09-27,59.13853
2021-09-28,57.62514
2021-09-29,59.13853
2021-09-30,57.85797
2021-10-01,55.99534
2021-10-02,30.84982
2021-10-03,20.60535
2021-10-04,35.73923
2021-10-05,67.40395
2021-10-06,65.65774
2021-10-07,53.55064
2021-10-08,55.99534
2021-10-09,25.49476
2021-10-10,21.07101
2021-10-11,41.09429
2021-10-12,64.95925
2021-10-13,63.67869
2021-10-14,65.07566
2021-10-15,52.96856
2021-10-16,23.28288
2021-10-17,30.61699
2021-10-18,62.51455
2021-10-19,56.461
2021-10-20,57.62514
2021-10-21,50.8731
2021-10-22,49.12689
2021-10-23,23.98137
2021-10-24,25.844
2021-10-25,61.93247
2021-10-26,60.5355
2021-10-27,63.32945
2021-10-28,55.52968
2021-10-29,51.22235
2021-10-30,27.59022
2021-10-31,29.45285
2021-11-01,64.02793
2021-11-02,65.19208
2021-11-03,59.37136
2021-11-04,59.13853
2021-11-05,50.29103
2021-11-06,23.63213
2021-11-07,22.11874
2021-11-08,60.76833
2021-11-09,60.18626
2021-11-10,57.85797
2021-11-11,59.02211
2021-11-12,53.31781
2021-11-13,25.49476
2021-11-14,25.61117
2021-11-15,60.76833
2021-11-16,62.63096
2021-11-17,62.63096
2021-11-18,59.02211
2021-11-19,50.52386
2021-11-20,25.61117
2021-11-21,26.77532
2021-11-22,59.02211
2021-11-23,58.78928
2021-11-24,55.87892
2021-11-25,54.48195
2021-11-26,49.12689
2021-11-27,23.51571
2021-11-28,20.60535
2021-11-29,56.34458
2021-11-30,63.67869
2021-12-01,68.68451
2021-12-02,66.9383
2021-12-03,54.01629
2021-12-04,30.15133
2021-12-05,33.17811
2021-12-06,66.00698
2021-12-07,63.09662
2021-12-08,55.29685
2021-12-09,59.7206
2021-12-10,55.99534
2021-12-11,27.82305
2021-12-12,25.844
2021-12-13,62.74738
2021-12-14,60.30267
2021-12-15,59.37136
2021-12-16,58.9057
2021-12-17,53.89988
2021-12-18,26.19324
2021-12-19,25.72759
2021-12-20,65.30849
2021-12-21,60.76833
2021-12-22,59.95343
2021-12-23,60.5355
2021-12-24,47.03143
2021-12-25,24.56344
2021-12-26,26.30966
2021-12-27,59.13853
2021-12-28,67.7532
2021-12-29,62.86379
2021-12-30,60.88474
2021-12-31,47.72991
2022-01-01,23.74854
2022-01-02,31.43189
2022-01-03,74.62165
2022-01-04,66.35622
2022-01-05,61.23399
2022-01-06,64.37718
2022-01-07,57.15948
2022-01-08,34.45867
2022-01-09,35.15715
2022-01-10,74.15599
2022-01-11,72.6426
2022-01-12,64.49359
2022-01-13,61.81606
2022-01-14,59.60419
2022-01-15,30.96623
2022-01-16,29.80209
2022-01-17,62.28172
2022-01-18,63.79511
2022-01-19,62.28172
2022-01-20,57.50873
2022-01-21,55.76251
2022-01-22,32.13038
2022-01-23,30.03492
2022-01-24,61.3504
2022-01-25,61.00116
2022-01-26,63.21303
2022-01-27,55.76251
2022-01-28,54.83119
2022-01-29,32.24679
2022-01-30,25.844
2022-01-31,23.98137
2022-02-01,23.98137
2022-02-02,33.64377
2022-02-03,63.32945
2022-02-04,67.28754
2022-02-05,37.36903
2022-02-06,35.15715
2022-02-07,66.82188
2022-02-08,64.95925
2022-02-09,66.70547
2022-02-10,66.58905
2022-02-11,57.50873
2022-02-12,33.64377
2022-02-13,29.56926
2022-02-14,70.31431
2022-02-15,75.90221
2022-02-16,76.13504
2022-02-17,58.78928
2022-02-18,54.13271
2022-02-19,32.36321
2022-02-20,29.68568
2022-02-21,70.77997
2022-02-22,75.90221
2022-02-23,67.40395
2022-02-24,64.95925
2022-02-25,59.13853
2022-02-26,28.2887
2022-02-27,32.94528
2022-02-28,67.17112
2022-03-01,44.93597
2022-03-02,66.35622
2022-03-03,77.53201
2022-03-04,62.04889
2022-03-05,32.82887
2022-03-06,34.80791
2022-03-07,67.98603
2022-03-08,61.93247
2022-03-09,29.56926
2022-03-10,56.57741
2022-03-11,62.04889
2022-03-12,29.56926
2022-03-13,36.55413
2022-03-14,71.94412
2022-03-15,67.17112
2022-03-16,68.33527
2022-03-17,59.25494
2022-03-18,55.41327
2022-03-19,32.01396
2022-03-20,26.54249
2022-03-21,68.33527
2022-03-22,64.49359
2022-03-23,60.5355
2022-03-24,56.34458
2022-03-25,53.55064
2022-03-26,27.4738
2022-03-27,24.44703
2022-03-28,60.65192
2022-03-29,61.00116
2022-03-30,66.70547
2022-03-31,64.49359
2022-04-01,59.37136
2022-04-02,34.45867
2022-04-03,30.84982
2022-04-04,67.05471
2022-04-05,74.97089
2022-04-06,67.98603
2022-04-07,71.0128
2022-04-08,57.39231
2022-04-09,32.59604
2022-04-10,24.91268
2022-04-11,70.1979
2022-04-12,69.61583
2022-04-13,63.21303
2022-04-14,55.18044
2022-04-15,58.9057
2022-04-16,34.34225
2022-04-17,27.82305
2022-04-18,68.10244
2022-04-19,66.12339
2022-04-20,68.5681
2022-04-21,62.1653
2022-04-22,55.52968
2022-04-23,35.27357
2022-04-24,33.76018
2022-04-25,70.31431
2022-04-26,67.63678
2022-04-27,61.93247
2022-04-28,75.43655
2022-04-29,70.43073
2022-04-30,31.54831
2022-05-01,25.72759
2022-05-02,62.86379
2022-05-03,62.63096
2022-05-04,66.70547
2022-05-05,31.66472
2022-05-06,53.20139
2022-05-07,31.78114
2022-05-08,31.08265
2022-05-09,74.03958
2022-05-10,65.30849
2022-05-11,67.52037
2022-05-12,68.33527
2022-05-13,56.57741
2022-05-14,31.66472
2022-05-15,30.61699
2022-05-16,77.64842
2022-05-17,65.30849
2022-05-18,59.95343
2022-05-19,63.56228
2022-05-20,58.0908
2022-05-21,29.56926
2022-05-22,28.2887
2022-05-23,68.5681
2022-05-24,62.04889
2022-05-25,67.86961
2022-05-26,57.74155
2022-05-27,55.29685
2022-05-28,30.61699
2022-05-29,27.70663
2022-05-30,68.45168
2022-05-31,75.32013
2022-06-01,38.06752
2022-06-02,63.32945
2022-06-03,57.04307
2022-06-04,31.89755
2022-06-05,30.38416
2022-06-06,34.34225
2022-06-07,62.74738
2022-06-08,74.2724
2022-06-09,62.74738
2022-06-10,68.68451
2022-06-11,29.80209
2022-06-12,30.50058
2022-06-13,61.69965
2022-06-14,72.29336
2022-06-15,77.76484
2022-06-16,69.84866
2022-06-17,66.82188
2022-06-18,33.8766
2022-06-19,32.59604
2022-06-20,68.5681
2022-06-21,68.21885
2022-06-22,62.9802
2022-06-23,58.44004
2022-06-24,52.38649
2022-06-25,28.2887
2022-06-26,28.87077
2022-06-27,71.24563
2022-06-28,77.88125
2022-06-29,62.04889
2022-06-30,68.10244
2022-07-01,53.66705
2022-07-02,31.08265
2022-07-03,31.89755
2022-07-04,73.80675
2022-07-05,69.15017
2022-07-06,61.81606
2022-07-07,66.58905
2022-07-08,59.48777
2022-07-09,29.1036
2022-07-10,31.19906
2022-07-11,68.21885
2022-07-12,64.72642
2022-07-13,68.80093
2022-07-14,69.96507
2022-07-15,77.18277
2022-07-16,34.45867
2022-07-17,30.50058
2022-07-18,70.1979
2022-07-19,71.8277
2022-07-20,71.47846
2022-07-21,64.26076
2022-07-22,57.62514
2022-07-23,29.68568
2022-07-24,29.1036
2022-07-25,68.21885
2022-07-26,70.89639
2022-07-27,66.00698
2022-07-28,69.61583
2022-07-29,69.96507
2022-07-30,35.38998
2022-07-31,32.59604
2022-08-01,73.22467
2022-08-02,73.22467
2022-08-03,66.58905
2022-08-04,61.58323
2022-08-05,67.17112
2022-08-06,36.43771
2022-08-07,33.06169
2022-08-08,70.31431
2022-08-09,73.22467
2022-08-10,68.10244
2022-08-11,79.27823
2022-08-12,69.73224
2022-08-13,36.55413
2022-08-14,27.59022
2022-08-15,37.01979
2022-08-16,71.12922
2022-08-17,76.01862
2022-08-18,72.87543
2022-08-19,60.18626
2022-08-20,36.55413
2022-08-21,33.41094
2022-08-22,74.62165
2022-08-23,74.15599
2022-08-24,69.61583
2022-08-25,74.03958
2022-08-26,62.9802
2022-08-27,34.34225
2022-08-28,33.17811
2022-08-29,71.0128
2022-08-30,72.99185
2022-08-31,74.97089
2022-09-01,74.15599
2022-09-02,65.30849
2022-09-03,31.43189
2022-09-04,29.1036
2022-09-05,60.65192
2022-09-06,62.86379
2022-09-07,56.81024
2022-09-08,47.6135
2022-09-09,23.16647
2022-09-10,20.02328
2022-09-11,19.32479
2022-09-12,29.68568
2022-09-13,73.4575
2022-09-14,74.50523
2022-09-15,79.74388
2022-09-16,63.56228
2022-09-17,32.01396
2022-09-18,30.61699
2022-09-19,74.15599
2022-09-20,73.69033
2022-09-21,64.61001
2022-09-22,65.54132
2022-09-23,47.03143
2022-09-24,25.844
2022-09-25,25.96041
2022-09-26,67.7532
2022-09-27,69.61583
2022-09-28,73.4575
2022-09-29,67.98603
2022-09-30,60.76833
2022-10-01,29.45285
2022-10-02,29.56926
2022-10-03,34.80791
2022-10-04,76.13504
2022-10-05,65.07566
2022-10-06,63.09662
2022-10-07,55.87892
2022-10-08,24.56344
2022-10-09,23.74854
2022-10-10,40.27939
2022-10-11,70.89639
2022-10-12,70.66356
2022-10-13,60.18626
2022-10-14,66.00698
2022-10-15,26.19324
2022-10-16,26.30966
2022-10-17,73.22467
2022-10-18,71.12922
2022-10-19,68.10244
2022-10-20,64.61001
2022-10-21,53.66705
2022-10-22,27.70663
2022-10-23,24.67986
2022-10-24,68.91734
2022-10-25,71.24563
2022-10-26,61.23399
2022-10-27,65.42491
2022-10-28,58.20721
2022-10-29,27.82305
2022-10-30,26.19324
2022-10-31,75.78579
2022-11-01,82.88707
2022-11-02,72.17694
2022-11-03,69.73224
2022-11-04,61.00116
2022-11-05,29.45285
2022-11-06,25.14551
2022-11-07,73.80675
2022-11-08,70.08149
2022-11-09,69.84866
2022-11-10,70.66356
2022-11-11,59.13853
2022-11-12,32.82887
2022-11-13,29.33643
2022-11-14,67.98603
2022-11-15,72.52619
2022-11-16,68.10244
2022-11-17,60.18626
2022-11-18,59.13853
2022-11-19,28.63795
2022-11-20,29.80209
2022-11-21,73.4575
2022-11-22,66.12339
2022-11-23,73.4575
2022-11-24,62.39813
2022-11-25,52.73573
2022-11-26,28.05587
2022-11-27,30.38416
2022-11-28,62.28172
2022-11-29,67.7532
2022-11-30,73.4575
2022-12-01,69.383
2022-12-02,57.39231
2022-12-03,27.4738
2022-12-04,30.73341
2022-12-05,63.79511
2022-12-06,67.28754
2022-12-07,71.71129
2022-12-08,70.66356
2022-12-09,65.07566
2022-12-10,32.01396
2022-12-11,29.45285
2022-12-12,75.08731
2022-12-13,72.75902
2022-12-14,71.36204
2022-12-15,69.26658
2022-12-16,63.79511
2022-12-17,31.78114
2022-12-18,34.10942
2022-12-19,79.51105
2022-12-20,72.87543
2022-12-21,68.45168
2022-12-22,64.72642
2022-12-23,61.93247
2022-12-24,29.1036
2022-12-25,24.79627
2022-12-26,74.73806
2022-12-27,67.98603
2022-12-28,67.28754
2022-12-29,72.06053
2022-12-30,62.74738
2022-12-31,34.80791
2023-01-01,32.94528
2023-01-02,80.20954
2023-01-03,78.81257
2023-01-04,76.48428
2023-01-05,83.00349
2023-01-06,66.70547
2023-01-07,35.73923
2023-01-08,41.32712
2023-01-09,83.81839
2023-01-10,76.94994
2023-01-11,77.06635
2023-01-12,73.22467
2023-01-13,64.49359
2023-01-14,42.37485
2023-01-15,37.83469
2023-01-16,77.06635
2023-01-17,81.02444
2023-01-18,68.21885
2023-01-19,72.6426
2023-01-20,56.22817
2023-01-21,30.15133
2023-01-22,20.83818
2023-01-23,22.35157
2023-01-24,31.89755
2023-01-25,83.00349
2023-01-26,77.99767
2023-01-27,76.13504
2023-01-28,33.41094
2023-01-29,33.41094
2023-01-30,88.35855
2023-01-31,78.34691
2023-02-01,89.17345
2023-02-02,84.51688
2023-02-03,74.62165
2023-02-04,41.55995
2023-02-05,38.99883
2023-02-06,82.305
2023-02-07,83.46915
2023-02-08,76.01862
2023-02-09,74.50523
2023-02-10,76.01862
2023-02-11,38.18393
2023-02-12,35.04074
2023-02-13,82.18859
2023-02-14,77.99767
2023-02-15,87.31082
2023-02-16,74.50523
2023-02-17,67.63678
2023-02-18,40.97788
2023-02-19,37.83469
2023-02-20,81.37369
2023-02-21,83.58556
2023-02-22,76.13504
2023-02-23,77.18277
2023-02-24,66.58905
2023-02-25,37.83469
2023-02-26,36.43771
2023-02-27,76.13504
2023-02-28,78.11408
2023-03-01,50.52386
2023-03-02,83.9348
2023-03-03,76.36786
2023-03-04,37.9511
2023-03-05,31.78114
2023-03-06,81.83934
2023-03-07,80.90803
2023-03-08,77.06635
2023-03-09,69.26658
2023-03-10,62.9802
2023-03-11,34.80791
2023-03-12,34.80791
2023-03-13,83.35273
2023-03-14,81.4901
2023-03-15,82.88707
2023-03-16,69.26658
2023-03-17,71.8277
2023-03-18,40.16298
2023-03-19,34.80791
2023-03-20,82.18859
2023-03-21,79.39464
2023-03-22,78.81257
2023-03-23,74.15599
2023-03-24,66.9383
2023-03-25,33.41094
2023-03-26,33.8766
2023-03-27,83.00349
2023-03-28,89.5227
2023-03-29,76.71711
2023-03-30,76.71711
2023-03-31,73.69033
2023-04-01,40.27939
2023-04-02,50.52386
2023-04-03,92.31664
2023-04-04,83.81839
2023-04-05,74.50523
2023-04-06,78.81257
2023-04-07,68.33527
2023-04-08,27.93946
2023-04-09,27.82305
2023-04-10,83.58556
2023-04-11,84.51688
2023-04-12,76.36786
2023-04-13,81.14086
2023-04-14,68.68451
2023-04-15,37.83469
2023-04-16,36.67054
2023-04-17,82.42142
2023-04-18,79.16181
2023-04-19,80.55878
2023-04-20,74.85448
2023-04-21,71.59487
2023-04-22,37.60186
2023-04-23,33.99301
2023-04-24,82.07217
2023-04-25,83.70197
2023-04-26,75.90221
2023-04-27,77.64842
2023-04-28,72.6426
2023-04-29,39.69732
2023-04-30,36.78696
2023-05-01,61.3504
2023-05-02,84.86612
2023-05-03,84.7497
2023-05-04,77.41559
2023-05-05,37.60186
2023-05-06,36.55413
2023-05-07,35.97206
2023-05-08,77.53201
2023-05-09,83.58556
2023-05-10,88.70779
2023-05-11,76.71711
2023-05-12,75.55296
2023-05-13,45.86728
2023-05-14,52.38649
2023-05-15,93.5972
2023-05-16,88.00931
2023-05-17,86.37951
2023-05-18,78.11408
2023-05-19,76.25145
2023-05-20,36.08847
2023-05-21,39.34807
2023-05-22,81.60651
2023-05-23,87.89289
2023-05-24,87.07799
2023-05-25,86.84516
2023-05-26,77.76484
2023-05-27,32.13038
2023-05-28,30.50058
2023-05-29,40.16298
