date,양자컴퓨터관련주
2020-10-27,0.35767
2020-10-28,0.53651
2020-10-29,0.38748
2020-10-30,0.38748
2020-10-31,0.18628
2020-11-01,0.2757
2020-11-02,0.31296
2020-11-03,0.39493
2020-11-04,0.25335
2020-11-05,0.2459
2020-11-06,0.26825
2020-11-07,0.2608
2020-11-08,0.40983
2020-11-09,0.37257
2020-11-10,0.93144
2020-11-11,0.41728
2020-11-12,0.32786
2020-11-13,0.31296
2020-11-14,0.21609
2020-11-15,0.20119
2020-11-16,0.36512
2020-11-17,0.33532
2020-11-18,0.38748
2020-11-19,0.40238
2020-11-20,0.40983
2020-11-21,0.38002
2020-11-22,0.34277
2020-11-23,0.43219
2020-11-24,0.40238
2020-11-25,0.44709
2020-11-26,0.53651
2020-11-27,0.38748
2020-11-28,0.35767
2020-11-29,0.52906
2020-11-30,0.58122
2020-12-01,0.46944
2020-12-02,0.49925
2020-12-03,0.67064
2020-12-04,1.83308
2020-12-05,1.6766
2020-12-06,1.10283
2020-12-07,0.87183
2020-12-08,0.54396
2020-12-09,0.7228
2020-12-10,0.54396
2020-12-11,0.42473
2020-12-12,0.25335
2020-12-13,0.59612
2020-12-14,0.43219
2020-12-15,0.34277
2020-12-16,1.54992
2020-12-17,0.67809
2020-12-18,0.81967
2020-12-19,1.68405
2020-12-20,1.32637
2020-12-21,0.68554
2020-12-22,1.33383
2020-12-23,1.00596
2020-12-24,0.64083
2020-12-25,0.70044
2020-12-26,0.60357
2020-12-27,0.63338
2020-12-28,1.18479
2020-12-29,0.7377
2020-12-30,0.86438
2020-12-31,0.81967
2021-01-01,0.93889
2021-01-02,0.93144
2021-01-03,2.20566
2021-01-04,1.23695
2021-01-05,0.81222
2021-01-06,1.11773
2021-01-07,1.18479
2021-01-08,1.16989
2021-01-09,1.78837
2021-01-10,1.50521
2021-01-11,1.05812
2021-01-12,1.16989
2021-01-13,1.58718
2021-01-14,1.98956
2021-01-15,1.42324
2021-01-16,0.9538
2021-01-17,1.29657
2021-01-18,0.70044
2021-01-19,1.11773
2021-01-20,1.20715
2021-01-21,1.2295
2021-01-22,1.25931
2021-01-23,1.04321
2021-01-24,0.94634
2021-01-25,1.35618
2021-01-26,1.66169
2021-01-27,1.05812
2021-01-28,1.19225
2021-01-29,0.89418
2021-01-30,0.66318
2021-01-31,0.68554
2021-02-01,0.67809
2021-02-02,1.52757
2021-02-03,1.06557
2021-02-04,1.6915
2021-02-05,1.87779
2021-02-06,2.72727
2021-02-07,2.14605
2021-02-08,1.9225
2021-02-09,1.4754
2021-02-10,1.51266
2021-02-11,1.83308
2021-02-12,1.52757
2021-02-13,1.68405
2021-02-14,2.44411
2021-02-15,2.29508
2021-02-16,1.98211
2021-02-17,2.10879
2021-02-18,1.75111
2021-02-19,1.97466
2021-02-20,1.78837
2021-02-21,1.4605
2021-02-22,1.24441
2021-02-23,1.11773
2021-02-24,0.93889
2021-02-25,0.78986
2021-02-26,0.73025
2021-02-27,0.67064
2021-02-28,0.78241
2021-03-01,0.79731
2021-03-02,0.62593
2021-03-03,0.63338
2021-03-04,0.70789
2021-03-05,0.58867
2021-03-06,0.45454
2021-03-07,1.05812
2021-03-08,0.94634
2021-03-09,3.65871
2021-03-10,9.03129
2021-03-11,4.02384
2021-03-12,1.96721
2021-03-13,0.94634
2021-03-14,0.97615
2021-03-15,1.4456
2021-03-16,1.4456
2021-03-17,2.69001
2021-03-18,1.51266
2021-03-19,1.05067
2021-03-20,0.84202
2021-03-21,0.64083
2021-03-22,0.93889
2021-03-23,0.82712
2021-03-24,0.85692
2021-03-25,0.7228
2021-03-26,0.9836
2021-03-27,0.7228
2021-03-28,0.76751
2021-03-29,0.83457
2021-03-30,0.63338
2021-03-31,0.4769
2021-04-01,1.38599
2021-04-02,0.96125
2021-04-03,0.68554
2021-04-04,0.61102
2021-04-05,0.79731
2021-04-06,0.82712
2021-04-07,0.70789
2021-04-08,0.62593
2021-04-09,0.67809
2021-04-10,0.37257
2021-04-11,0.74515
2021-04-12,0.63338
2021-04-13,0.60357
2021-04-14,0.56631
2021-04-15,1.75111
2021-04-16,1.23695
2021-04-17,1.31892
2021-04-18,1.31147
2021-04-19,1.14008
2021-04-20,0.88673
2021-04-21,0.92399
2021-04-22,0.70044
2021-04-23,0.57377
2021-04-24,0.49925
2021-04-25,0.54396
2021-04-26,0.46199
2021-04-27,0.68554
2021-04-28,0.9538
2021-04-29,0.74515
2021-04-30,1.26676
2021-05-01,0.89418
2021-05-02,0.71535
2021-05-03,0.53651
2021-05-04,0.51415
2021-05-05,0.5216
2021-05-06,0.74515
2021-05-07,0.99105
2021-05-08,0.52906
2021-05-09,0.66318
2021-05-10,0.7377
2021-05-11,0.54396
2021-05-12,0.60357
2021-05-13,0.4769
2021-05-14,0.26825
2021-05-15,0.35767
2021-05-16,0.54396
2021-05-17,0.49925
2021-05-18,0.32786
2021-05-19,0.38748
2021-05-20,0.51415
2021-05-21,0.43219
2021-05-22,0.45454
2021-05-23,0.43964
2021-05-24,0.53651
2021-05-25,0.78241
2021-05-26,1.57973
2021-05-27,0.88673
2021-05-28,0.63338
2021-05-29,0.61102
2021-05-30,0.70789
2021-05-31,0.73025
2021-06-01,0.54396
2021-06-02,0.97615
2021-06-03,0.89418
2021-06-04,0.51415
2021-06-05,0.43964
2021-06-06,0.80476
2021-06-07,0.9687
2021-06-08,0.85692
2021-06-09,0.73025
2021-06-10,0.60357
2021-06-11,0.4769
2021-06-12,0.38002
2021-06-13,0.40238
2021-06-14,0.74515
2021-06-15,0.48435
2021-06-16,0.68554
2021-06-17,0.45454
2021-06-18,0.67064
2021-06-19,0.38002
2021-06-20,0.91654
2021-06-21,4.11326
2021-06-22,3.86736
2021-06-23,1.36363
2021-06-24,0.76751
2021-06-25,0.69299
2021-06-26,1.20715
2021-06-27,3.92697
2021-06-28,11.06557
2021-06-29,3.77049
2021-06-30,3.65126
2021-07-01,2.89865
2021-07-02,1.24441
2021-07-03,1.37108
2021-07-04,0.9985
2021-07-05,0.94634
2021-07-06,0.87183
2021-07-07,0.58122
2021-07-08,0.67064
2021-07-09,0.5216
2021-07-10,0.7377
2021-07-11,0.61102
2021-07-12,0.67064
2021-07-13,0.5067
2021-07-14,0.74515
2021-07-15,0.89418
2021-07-16,0.64083
2021-07-17,0.38748
2021-07-18,1.50521
2021-07-19,2.6304
2021-07-20,1.13263
2021-07-21,0.89418
2021-07-22,0.81967
2021-07-23,0.71535
2021-07-24,0.45454
2021-07-25,0.61847
2021-07-26,2.22801
2021-07-27,2.3994
2021-07-28,1.4754
2021-07-29,0.96125
2021-07-30,0.89418
2021-07-31,0.48435
2021-08-01,0.4918
2021-08-02,0.41728
2021-08-03,30.45454
2021-08-04,53.87481
2021-08-05,36.89269
2021-08-06,49.57526
2021-08-07,52.09388
2021-08-08,31.60208
2021-08-09,25.57377
2021-08-10,15.57377
2021-08-11,11.7064
2021-08-12,8.37555
2021-08-13,6.56482
2021-08-14,5.05216
2021-08-15,4.62742
2021-08-16,3.86736
2021-08-17,3.80774
2021-08-18,4.23248
2021-08-19,5.10432
2021-08-20,4.00149
2021-08-21,3.56184
2021-08-22,3.52459
2021-08-23,4.19523
2021-08-24,4.2921
2021-08-25,3.47988
2021-08-26,4.01639
2021-08-27,4.06855
2021-08-28,2.73472
2021-08-29,4.11326
2021-08-30,4.08345
2021-08-31,3.89716
2021-09-01,4.23248
2021-09-02,3.87481
2021-09-03,3.56929
2021-09-04,3.78539
2021-09-05,4.45603
2021-09-06,4.64232
2021-09-07,4.91803
2021-09-08,4.68703
2021-09-09,3.39791
2021-09-10,2.98807
2021-09-11,2.95081
2021-09-12,4.44113
2021-09-13,4.18032
2021-09-14,3.79284
2021-09-15,4.06855
2021-09-16,4.64977
2021-09-17,3.52459
2021-09-18,2.71982
2021-09-19,2.39195
2021-09-20,2.16095
2021-09-21,2.50372
2021-09-22,4.00894
2021-09-23,4.79135
2021-09-24,3.68852
2021-09-25,3.29359
2021-09-26,3.39046
2021-09-27,4.15797
2021-09-28,4.05365
2021-09-29,3.68107
2021-09-30,3.16691
2021-10-01,3.42771
2021-10-02,3.1073
2021-10-03,4.12816
2021-10-04,4.5678
2021-10-05,6.46795
2021-10-06,6.91505
2021-10-07,5.29806
2021-10-08,4.38152
2021-10-09,3.71833
2021-10-10,3.21162
2021-10-11,3.70342
2021-10-12,3.75558
2021-10-13,3.88971
2021-10-14,3.78539
2021-10-15,4.20268
2021-10-16,3.21162
2021-10-17,3.05514
2021-10-18,3.21162
2021-10-19,3.78539
2021-10-20,3.31594
2021-10-21,3.30849
2021-10-22,3.56184
2021-10-23,2.25782
2021-10-24,2.10879
2021-10-25,3.24888
2021-10-26,3.78539
2021-10-27,3.75558
2021-10-28,4.60506
2021-10-29,11.11773
2021-10-30,8.83755
2021-10-31,5.81967
2021-11-01,7.75707
2021-11-02,7.08643
2021-11-03,5.63338
2021-11-04,6.35618
2021-11-05,8.42771
2021-11-06,10.07451
2021-11-07,6.84053
2021-11-08,8.73323
2021-11-09,9.70193
2021-11-10,7.69746
2021-11-11,6.87779
2021-11-12,5.40983
2021-11-13,5.68554
2021-11-14,5.29061
2021-11-15,7.68256
2021-11-16,6.31147
2021-11-17,12.1833
2021-11-18,13.3383
2021-11-19,8.1371
2021-11-20,5.2608
2021-11-21,5.58122
2021-11-22,6.9225
2021-11-23,7.3994
2021-11-24,6.20715
2021-11-25,8.50223
2021-11-26,4.58271
2021-11-27,3.16691
2021-11-28,3.29359
2021-11-29,4.0909
2021-11-30,4.90312
2021-12-01,4.64977
2021-12-02,5.16393
2021-12-03,4.03129
2021-12-04,3.95678
2021-12-05,3.38301
2021-12-06,3.77794
2021-12-07,3.87481
2021-12-08,4.49329
2021-12-09,4.70938
2021-12-10,5.66318
2021-12-11,7.60804
2021-12-12,5.38002
2021-12-13,5.41728
2021-12-14,7.20566
2021-12-15,10.06706
2021-12-16,6.30402
2021-12-17,4.54545
2021-12-18,3.30104
2021-12-19,4.0611
2021-12-20,3.86736
2021-12-21,3.42771
2021-12-22,4.37406
2021-12-23,7.55588
2021-12-24,4.40387
2021-12-25,3.1073
2021-12-26,3.55439
2021-12-27,3.42026
2021-12-28,4.73919
2021-12-29,4.80625
2021-12-30,4.23248
2021-12-31,3.28614
2022-01-01,2.6453
2022-01-02,2.98807
2022-01-03,3.12965
2022-01-04,4.80625
2022-01-05,3.83755
2022-01-06,4.91058
2022-01-07,2.94336
2022-01-08,2.34724
2022-01-09,2.31743
2022-01-10,4.60506
2022-01-11,3.97913
2022-01-12,4.06855
2022-01-13,3.85991
2022-01-14,1.90014
2022-01-15,1.6915
2022-01-16,2.35469
2022-01-17,2.44411
2022-01-18,2.85394
2022-01-19,2.33233
2022-01-20,3.30104
2022-01-21,5.15648
2022-01-22,2.52608
2022-01-23,6.9225
2022-01-24,5.70044
2022-01-25,3.03278
2022-01-26,3.88226
2022-01-27,3.30849
2022-01-28,2.44411
2022-01-29,2.1833
2022-01-30,1.87779
2022-01-31,1.57973
2022-02-01,2.30998
2022-02-02,3.16691
2022-02-03,3.73323
2022-02-04,3.23397
2022-02-05,3.09985
2022-02-06,2.04918
2022-02-07,2.39195
2022-02-08,2.3845
2022-02-09,2.47391
2022-02-10,2.57824
2022-02-11,2.6602
2022-02-12,3.52459
2022-02-13,2.73472
2022-02-14,2.37704
2022-02-15,2.27272
2022-02-16,2.57824
2022-02-17,7.09388
2022-02-18,4.70193
2022-02-19,1.82563
2022-02-20,1.68405
2022-02-21,2.28017
2022-02-22,2.74217
2022-02-23,2.22056
2022-02-24,1.9523
2022-02-25,2.21311
2022-02-26,1.4605
2022-02-27,1.86289
2022-02-28,2.48137
2022-03-01,2.09388
2022-03-02,2.01937
2022-03-03,1.54992
2022-03-04,1.54247
2022-03-05,1.68405
2022-03-06,1.31147
2022-03-07,1.37108
2022-03-08,1.26676
2022-03-09,1.29657
2022-03-10,1.14754
2022-03-11,1.65424
2022-03-12,1.43815
2022-03-13,1.54247
2022-03-14,1.83308
2022-03-15,1.92995
2022-03-16,1.97466
2022-03-17,2.44411
2022-03-18,2.40685
2022-03-19,2.70491
2022-03-20,2.80923
2022-03-21,2.30253
2022-03-22,2.10879
2022-03-23,2.93591
2022-03-24,2.00447
2022-03-25,2.08643
2022-03-26,2.10879
2022-03-27,2.50372
2022-03-28,2.95827
2022-03-29,2.48137
2022-03-30,2.21311
2022-03-31,11.15499
2022-04-01,4.26974
2022-04-02,4.74664
2022-04-03,6.64679
2022-04-04,3.64381
2022-04-05,3.95678
2022-04-06,2.80178
2022-04-07,2.19076
2022-04-08,2.22801
2022-04-09,1.51266
2022-04-10,1.49031
2022-04-11,1.40089
2022-04-12,3.02533
2022-04-13,3.79284
2022-04-14,2.01937
2022-04-15,1.82563
2022-04-16,3.71833
2022-04-17,5.68554
2022-04-18,3.71087
2022-04-19,3.50968
2022-04-20,4.64977
2022-04-21,4.41132
2022-04-22,4.09836
2022-04-23,2.86885
2022-04-24,2.54843
2022-04-25,2.60059
2022-04-26,2.60059
2022-04-27,2.28763
2022-04-28,1.80327
2022-04-29,1.82563
2022-04-30,1.78092
2022-05-01,1.77347
2022-05-02,1.81818
2022-05-03,2.24292
2022-05-04,2.96572
2022-05-05,2.90611
2022-05-06,3.06259
2022-05-07,2.04172
2022-05-08,1.73621
2022-05-09,2.05663
2022-05-10,1.85543
2022-05-11,1.52011
2022-05-12,2.28017
2022-05-13,1.66169
2022-05-14,1.41579
2022-05-15,3.23397
2022-05-16,2.51117
2022-05-17,1.69895
2022-05-18,1.61698
2022-05-19,1.45305
2022-05-20,1.41579
2022-05-21,1.39344
2022-05-22,1.39344
2022-05-23,1.61698
2022-05-24,1.4754
2022-05-25,2.42921
2022-05-26,1.74366
2022-05-27,2.17585
2022-05-28,1.4456
2022-05-29,1.36363
2022-05-30,2.36959
2022-05-31,1.62444
2022-06-01,1.34873
2022-06-02,1.42324
2022-06-03,2.1535
2022-06-04,1.81073
2022-06-05,1.78837
2022-06-06,1.66915
2022-06-07,1.57973
2022-06-08,1.56482
2022-06-09,4.36661
2022-06-10,3.66616
2022-06-11,2.04918
2022-06-12,1.7064
2022-06-13,1.74366
2022-06-14,1.72131
2022-06-15,1.75856
2022-06-16,1.52757
2022-06-17,1.57973
2022-06-18,2.09388
2022-06-19,1.42324
2022-06-20,1.49776
2022-06-21,2.07898
2022-06-22,1.91505
2022-06-23,1.59463
2022-06-24,1.29657
2022-06-25,1.29657
2022-06-26,1.19225
2022-06-27,1.05067
2022-06-28,1.62444
2022-06-29,1.52011
2022-06-30,1.22205
2022-07-01,1.38599
2022-07-02,1.05067
2022-07-03,0.82712
2022-07-04,0.84947
2022-07-05,0.69299
2022-07-06,1.15499
2022-07-07,0.7526
2022-07-08,0.90909
2022-07-09,0.69299
2022-07-10,0.61102
2022-07-11,0.90163
2022-07-12,0.84202
2022-07-13,0.80476
2022-07-14,0.86438
2022-07-15,0.89418
2022-07-16,0.59612
2022-07-17,0.82712
2022-07-18,1.09538
2022-07-19,0.97615
2022-07-20,1.14754
2022-07-21,1.06557
2022-07-22,1.50521
2022-07-23,0.87928
2022-07-24,0.68554
2022-07-25,3.37555
2022-07-26,1.04321
2022-07-27,0.67064
2022-07-28,0.85692
2022-07-29,1.50521
2022-07-30,0.99105
2022-07-31,0.86438
2022-08-01,1.08047
2022-08-02,1.63189
2022-08-03,1.48286
2022-08-04,1.46795
2022-08-05,1.2146
2022-08-06,1.13263
2022-08-07,0.9985
2022-08-08,1.26676
2022-08-09,1.20715
2022-08-10,0.87928
2022-08-11,1.35618
2022-08-12,1.4605
2022-08-13,0.93889
2022-08-14,0.76751
2022-08-15,1.01341
2022-08-16,1.87779
2022-08-17,3.21162
2022-08-18,1.28166
2022-08-19,1.07302
2022-08-20,0.84947
2022-08-21,1.40089
2022-08-22,1.48286
2022-08-23,1.28912
2022-08-24,0.99105
2022-08-25,1.00596
2022-08-26,1.23695
2022-08-27,0.90163
2022-08-28,0.90909
2022-08-29,0.62593
2022-08-30,1.76602
2022-08-31,1.2295
2022-09-01,0.7377
2022-09-02,0.91654
2022-09-03,0.7377
2022-09-04,0.76751
2022-09-05,0.81967
2022-09-06,0.81967
2022-09-07,0.81222
2022-09-08,0.7526
2022-09-09,0.67809
2022-09-10,0.59612
2022-09-11,0.68554
2022-09-12,0.90163
2022-09-13,1.35618
2022-09-14,1.78092
2022-09-15,1.85543
2022-09-16,1.75856
2022-09-17,1.61698
2022-09-18,1.40089
2022-09-19,1.08792
2022-09-20,1.6915
2022-09-21,1.40089
2022-09-22,1.40834
2022-09-23,1.40089
2022-09-24,1.19225
2022-09-25,3.38301
2022-09-26,1.82563
2022-09-27,1.36363
2022-09-28,1.16989
2022-09-29,1.16244
2022-09-30,0.97615
2022-10-01,1.07302
2022-10-02,0.7377
2022-10-03,2.45901
2022-10-04,6.1997
2022-10-05,2.69746
2022-10-06,1.27421
2022-10-07,1.05067
2022-10-08,0.82712
2022-10-09,0.84947
2022-10-10,0.9985
2022-10-11,1.39344
2022-10-12,2.33979
2022-10-13,1.12518
2022-10-14,1.11028
2022-10-15,1.71385
2022-10-16,1.08047
2022-10-17,2.1535
2022-10-18,1.4754
2022-10-19,1.01341
2022-10-20,2.04918
2022-10-21,2.26527
2022-10-22,1.2146
2022-10-23,0.92399
2022-10-24,0.89418
2022-10-25,1.9076
2022-10-26,1.06557
2022-10-27,1.11028
2022-10-28,2.11624
2022-10-29,1.77347
2022-10-30,0.93144
2022-10-31,0.93144
2022-11-01,1.02086
2022-11-02,0.78986
2022-11-03,0.81967
2022-11-04,0.97615
2022-11-05,0.64828
2022-11-06,0.58867
2022-11-07,0.60357
2022-11-08,1.09538
2022-11-09,1.17734
2022-11-10,0.87183
2022-11-11,1.07302
2022-11-12,1.16989
2022-11-13,0.97615
2022-11-14,0.97615
2022-11-15,1.06557
2022-11-16,1.05067
2022-11-17,0.79731
2022-11-18,0.60357
2022-11-19,0.51415
2022-11-20,0.54396
2022-11-21,0.55141
2022-11-22,0.70044
2022-11-23,0.74515
2022-11-24,1.29657
2022-11-25,1.6915
2022-11-26,0.9836
2022-11-27,0.67809
2022-11-28,0.69299
2022-11-29,0.80476
2022-11-30,0.84202
2022-12-01,0.87183
2022-12-02,0.90163
2022-12-03,0.58867
2022-12-04,3.50223
2022-12-05,1.69895
2022-12-06,0.78986
2022-12-07,1.05067
2022-12-08,1.17734
2022-12-09,0.99105
2022-12-10,0.87928
2022-12-11,0.67809
2022-12-12,0.70789
2022-12-13,0.77496
2022-12-14,0.81222
2022-12-15,0.7377
2022-12-16,0.67809
2022-12-17,0.38748
2022-12-18,0.53651
2022-12-19,1.09538
2022-12-20,0.82712
2022-12-21,0.93144
2022-12-22,0.84947
2022-12-23,0.97615
2022-12-24,0.65573
2022-12-25,1.98211
2022-12-26,0.84947
2022-12-27,0.71535
2022-12-28,1.39344
2022-12-29,1.37108
2022-12-30,0.92399
2022-12-31,0.81967
2023-01-01,0.97615
2023-01-02,1.16989
2023-01-03,1.96721
2023-01-04,1.50521
2023-01-05,1.23695
2023-01-06,1.18479
2023-01-07,1.11028
2023-01-08,1.34128
2023-01-09,1.08047
2023-01-10,2.1833
2023-01-11,1.81073
2023-01-12,2.47391
2023-01-13,1.72131
2023-01-14,1.4307
2023-01-15,1.28166
2023-01-16,1.75856
2023-01-17,1.4754
2023-01-18,1.57973
2023-01-19,2.71982
2023-01-20,6.73621
2023-01-21,4.63487
2023-01-22,2.28017
2023-01-23,1.83308
2023-01-24,8.54694
2023-01-25,7.26527
2023-01-26,8.39791
2023-01-27,3.55439
2023-01-28,2.23546
2023-01-29,3.38301
2023-01-30,4.50819
2023-01-31,3.04769
2023-02-01,2.48882
2023-02-02,7.1684
2023-02-03,8.68107
2023-02-04,4.25484
2023-02-05,4.076
2023-02-06,4.64977
2023-02-07,6.34128
2023-02-08,5.17138
2023-02-09,5.18628
2023-02-10,3.79284
2023-02-11,2.98807
2023-02-12,2.34724
2023-02-13,2.50372
2023-02-14,2.49627
2023-02-15,1.72876
2023-02-16,2.13859
2023-02-17,1.57973
2023-02-18,1.08792
2023-02-19,1.27421
2023-02-20,1.99701
2023-02-21,3.01788
2023-02-22,1.35618
2023-02-23,2.35469
2023-02-24,2.08643
2023-02-25,1.25931
2023-02-26,1.32637
2023-02-27,1.52011
2023-02-28,2.1684
2023-03-01,1.42324
2023-03-02,1.20715
2023-03-03,2.07153
2023-03-04,3.24888
2023-03-05,2.23546
2023-03-06,2.6304
2023-03-07,2.57078
2023-03-08,4.72429
2023-03-09,13.90461
2023-03-10,7.66766
2023-03-11,4.58271
2023-03-12,3.94187
2023-03-13,2.68256
2023-03-14,1.65424
2023-03-15,1.63189
2023-03-16,3.06259
2023-03-17,2.55588
2023-03-18,1.98211
2023-03-19,1.63189
2023-03-20,3.37555
2023-03-21,1.74366
2023-03-22,3.16691
2023-03-23,3.79284
2023-03-24,3.53949
2023-03-25,3.30849
2023-03-26,3.14456
2023-03-27,4.99254
2023-03-28,4.50819
2023-03-29,1.92995
2023-03-30,1.6915
2023-03-31,1.84053
2023-04-01,2.6304
2023-04-02,2.06408
2023-04-03,2.16095
2023-04-04,1.90014
2023-04-05,3.50968
2023-04-06,1.81073
2023-04-07,1.40089
2023-04-08,1.28166
2023-04-09,1.05812
2023-04-10,2.00447
2023-04-11,1.85543
2023-04-12,2.78688
2023-04-13,2.6602
2023-04-14,1.76602
2023-04-15,1.20715
2023-04-16,0.9538
2023-04-17,1.52757
2023-04-18,1.34873
2023-04-19,1.73621
2023-04-20,1.51266
2023-04-21,1.37853
2023-04-22,0.9538
2023-04-23,0.66318
2023-04-24,1.08047
2023-04-25,1.1997
2023-04-26,1.95976
2023-04-27,1.55737
2023-04-28,1.11028
2023-04-29,0.79731
2023-04-30,0.64083
2023-05-01,0.4918
2023-05-02,0.7526
2023-05-03,0.91654
2023-05-04,0.81967
2023-05-05,1.25931
2023-05-06,2.04172
2023-05-07,0.9687
2023-05-08,1.56482
2023-05-09,1.50521
2023-05-10,1.60953
2023-05-11,6.61698
2023-05-12,14.05365
2023-05-13,1.79582
2023-05-14,1.99701
2023-05-15,2.16095
2023-05-16,1.69895
2023-05-17,2.48137
2023-05-18,6.49031
2023-05-19,3.65871
2023-05-20,2.77943
2023-05-21,2.88375
2023-05-22,2.76453
2023-05-23,8.23397
2023-05-24,3.27868
2023-05-25,3.27868
2023-05-26,2.57078
2023-05-27,2.8614
