date,알바
2020-08-03,63.7022
2020-08-04,62.83314
2020-08-05,61.87717
2020-08-06,60.58806
2020-08-07,55.19988
2020-08-08,43.53997
2020-08-09,48.26187
2020-08-10,71.97276
2020-08-11,66.83082
2020-08-12,63.87601
2020-08-13,62.13789
2020-08-14,55.48957
2020-08-15,45.40845
2020-08-16,44.59733
2020-08-17,56.80764
2020-08-18,65.77346
2020-08-19,64.88991
2020-08-20,62.42757
2020-08-21,59.03823
2020-08-22,47.98667
2020-08-23,49.82618
2020-08-24,70.49536
2020-08-25,66.71494
2020-08-26,64.61471
2020-08-27,66.43974
2020-08-28,61.21089
2020-08-29,48.4212
2020-08-30,52.17265
2020-08-31,75.43453
2020-09-01,70.61123
2020-09-02,66.30938
2020-09-03,62.25376
2020-09-04,62.83314
2020-09-05,49.05851
2020-09-06,54.47566
2020-09-07,71.5672
2020-09-08,68.25028
2020-09-09,65.59965
2020-09-10,65.28099
2020-09-11,55.88064
2020-09-12,44.24971
2020-09-13,50.04345
2020-09-14,69.85805
2020-09-15,69.01796
2020-09-16,67.04808
2020-09-17,62.93453
2020-09-18,56.30069
2020-09-19,43.90208
2020-09-20,47.05967
2020-09-21,66.90324
2020-09-22,61.68887
2020-09-23,57.89397
2020-09-24,62.15237
2020-09-25,54.05561
2020-09-26,43.511
2020-09-27,44.46697
2020-09-28,59.84936
2020-09-29,46.62514
2020-09-30,34.82039
2020-10-01,32.44495
2020-10-02,37.13789
2020-10-03,42.06257
2020-10-04,51.05735
2020-10-05,72.65353
2020-10-06,68.62688
2020-10-07,64.65816
2020-10-08,55.63441
2020-10-09,47.19003
2020-10-10,45.78505
2020-10-11,50.86906
2020-10-12,71.49478
2020-10-13,66.2949
2020-10-14,62.47103
2020-10-15,60.51564
2020-10-16,56.24275
2020-10-17,46.98725
2020-10-18,51.60776
2020-10-19,73.82676
2020-10-20,65.78794
2020-10-21,65.75898
2020-10-22,61.573
2020-10-23,56.67728
2020-10-24,44.01796
2020-10-25,50.85457
2020-10-26,70.69814
2020-10-27,69.97392
2020-10-28,68.32271
2020-10-29,62.70278
2020-10-30,55.98203
2020-10-31,44.64078
2020-11-01,54.01216
2020-11-02,73.04461
2020-11-03,69.17728
2020-11-04,64.04982
2020-11-05,62.3117
2020-11-06,54.70741
2020-11-07,45.91541
2020-11-08,49.69582
2020-11-09,74.31923
2020-11-10,71.65411
2020-11-11,66.32387
2020-11-12,68.35168
2020-11-13,60.39976
2020-11-14,50.8256
2020-11-15,54.89571
2020-11-16,78.6066
2020-11-17,71.55272
2020-11-18,65.46929
2020-11-19,66.91772
2020-11-20,59.64658
2020-11-21,47.91425
2020-11-22,54.33082
2020-11-23,72.23348
2020-11-24,68.33719
2020-11-25,68.14889
2020-11-26,64.58574
2020-11-27,59.86384
2020-11-28,48.11703
2020-11-29,52.34646
2020-11-30,72.74044
2020-12-01,68.84414
2020-12-02,65.73001
2020-12-03,69.04692
2020-12-04,73.13151
2020-12-05,58.86442
2020-12-06,72.05967
2020-12-07,88.7891
2020-12-08,78.20104
2020-12-09,77.25955
2020-12-10,75.72421
2020-12-11,69.65527
2020-12-12,54.35979
2020-12-13,58.5168
2020-12-14,82.63325
2020-12-15,76.73812
2020-12-16,75.81112
2020-12-17,69.84356
2020-12-18,64.6292
2020-12-19,55.14194
2020-12-20,60.55909
2020-12-21,79.93916
2020-12-22,73.55156
2020-12-23,71.90034
2020-12-24,59.64658
2020-12-25,49.073
2020-12-26,55.59096
2020-12-27,67.1205
2020-12-28,89.84646
2020-12-29,79.92468
2020-12-30,81.77867
2020-12-31,59.89281
2021-01-01,57.01042
2021-01-02,71.39339
2021-01-03,79.01216
2021-01-04,100.0
2021-01-05,95.42294
2021-01-06,83.35747
2021-01-07,74.33371
2021-01-08,71.42236
2021-01-09,60.29837
2021-01-10,65.84588
2021-01-11,87.5
2021-01-12,79.46118
2021-01-13,79.75086
2021-01-14,86.45712
2021-01-15,76.83951
2021-01-16,64.26709
2021-01-17,66.91772
2021-01-18,85.02317
2021-01-19,84.19756
2021-01-20,80.06952
2021-01-21,79.30185
2021-01-22,72.85631
2021-01-23,59.97972
2021-01-24,60.86326
2021-01-25,83.19814
2021-01-26,80.61993
2021-01-27,77.83893
2021-01-28,71.292
2021-01-29,71.55272
2021-01-30,57.73464
2021-01-31,60.79084
2021-02-01,81.82213
2021-02-02,75.43453
2021-02-03,68.62688
2021-02-04,62.5869
2021-02-05,60.68945
2021-02-06,49.60892
2021-02-07,51.95538
2021-02-08,65.8314
2021-02-09,56.99594
2021-02-10,52.11471
2021-02-11,38.91946
2021-02-12,35.12456
2021-02-13,40.80243
2021-02-14,50.28968
2021-02-15,73.81228
2021-02-16,75.40556
2021-02-17,69.49594
2021-02-18,67.62746
2021-02-19,58.74855
2021-02-20,47.74044
2021-02-21,53.09965
2021-02-22,69.30764
2021-02-23,67.27983
2021-02-24,65.78794
2021-02-25,65.1796
2021-02-26,62.00753
2021-02-27,48.00115
2021-02-28,49.14542
2021-03-01,58.77752
2021-03-02,72.85631
2021-03-03,66.04866
2021-03-04,63.61529
2021-03-05,59.35689
2021-03-06,45.61123
2021-03-07,53.54866
2021-03-08,72.56662
2021-03-09,66.80185
2021-03-10,65.48377
2021-03-11,60.60254
2021-03-12,54.31633
2021-03-13,43.33719
2021-03-14,48.10254
2021-03-15,70.16222
2021-03-16,66.80185
2021-03-17,63.29663
2021-03-18,60.12456
2021-03-19,53.89629
2021-03-20,42.72885
2021-03-21,47.85631
2021-03-22,69.36558
2021-03-23,63.52838
2021-03-24,61.54403
2021-03-25,62.65932
2021-03-26,51.7526
2021-03-27,42.42468
2021-03-28,47.47972
2021-03-29,67.39571
2021-03-30,59.4438
2021-03-31,61.16743
2021-04-01,54.67844
2021-04-02,50.78215
2021-04-03,42.46813
2021-04-04,44.24971
2021-04-05,60.77636
2021-04-06,56.46002
2021-04-07,55.95307
2021-04-08,53.09965
2021-04-09,45.84298
2021-04-10,39.06431
2021-04-11,40.96176
2021-04-12,59.63209
2021-04-13,56.11239
2021-04-14,55.37369
2021-04-15,54.54808
2021-04-16,49.21784
2021-04-17,38.83256
2021-04-18,45.26361
2021-04-19,58.83545
2021-04-20,57.3146
2021-04-21,54.67844
2021-04-22,51.17323
2021-04-23,46.49478
2021-04-24,41.33835
2021-04-25,44.17728
2021-04-26,60.53012
2021-04-27,57.02491
2021-04-28,56.64831
2021-04-29,52.24507
2021-04-30,49.92757
2021-05-01,39.46987
2021-05-02,41.55561
2021-05-03,58.31402
2021-05-04,51.57879
2021-05-05,39.58574
2021-05-06,53.56315
2021-05-07,48.43568
2021-05-08,39.57126
2021-05-09,44.87253
2021-05-10,65.10718
2021-05-11,59.05272
2021-05-12,56.79316
2021-05-13,55.25782
2021-05-14,47.63904
2021-05-15,41.67149
2021-05-16,46.23406
2021-05-17,63.13731
2021-05-18,53.86732
2021-05-19,42.81575
2021-05-20,57.6767
2021-05-21,55.22885
2021-05-22,41.91772
2021-05-23,44.58285
2021-05-24,66.03418
2021-05-25,61.08053
2021-05-26,58.27056
2021-05-27,56.09791
2021-05-28,50.3621
2021-05-29,39.7161
2021-05-30,43.27925
2021-05-31,65.49826
2021-06-01,58.63267
2021-06-02,57.1263
2021-06-03,55.64889
2021-06-04,49.24681
2021-06-05,41.58458
2021-06-06,47.47972
2021-06-07,63.58632
2021-06-08,60.58806
2021-06-09,57.2132
2021-06-10,56.80764
2021-06-11,48.91367
2021-06-12,39.88991
2021-06-13,44.52491
2021-06-14,65.4548
2021-06-15,64.33951
2021-06-16,60.67497
2021-06-17,62.18134
2021-06-18,53.75144
2021-06-19,41.81633
2021-06-20,48.50811
2021-06-21,70.39397
2021-06-22,70.1767
2021-06-23,64.67265
2021-06-24,62.35515
2021-06-25,57.79258
2021-06-26,46.14716
2021-06-27,48.4212
2021-06-28,67.26535
2021-06-29,65.09269
2021-06-30,61.64542
2021-07-01,60.66048
2021-07-02,52.04229
2021-07-03,43.20683
2021-07-04,45.68366
2021-07-05,64.81749
2021-07-06,59.02375
2021-07-07,59.15411
2021-07-08,53.92526
2021-07-09,48.46465
2021-07-10,41.3818
2021-07-11,43.22132
2021-07-12,64.57126
2021-07-13,62.47103
2021-07-14,59.87833
2021-07-15,53.6066
2021-07-16,50.97045
2021-07-17,42.7723
2021-07-18,44.58285
2021-07-19,62.42757
2021-07-20,55.82271
2021-07-21,53.72247
2021-07-22,53.28794
2021-07-23,52.6796
2021-07-24,36.81923
2021-07-25,41.83082
2021-07-26,56.96697
2021-07-27,55.69235
2021-07-28,51.86848
2021-07-29,50.0
2021-07-30,44.78563
2021-07-31,38.10834
2021-08-01,40.10718
2021-08-02,56.12688
2021-08-03,51.92641
2021-08-04,50.56488
2021-08-05,53.62108
2021-08-06,46.42236
2021-08-07,41.17902
2021-08-08,41.13557
2021-08-09,57.44495
2021-08-10,60.37079
2021-08-11,57.92294
2021-08-12,54.86674
2021-08-13,47.63904
2021-08-14,39.12224
2021-08-15,41.96118
2021-08-16,52.78099
2021-08-17,61.8482
2021-08-18,56.88006
2021-08-19,55.34472
2021-08-20,53.23001
2021-08-21,44.48146
2021-08-22,46.98725
2021-08-23,63.87601
2021-08-24,58.99478
2021-08-25,58.61819
2021-08-26,57.09733
2021-08-27,53.20104
2021-08-28,39.78852
2021-08-29,44.39455
2021-08-30,63.91946
2021-08-31,58.31402
2021-09-01,56.64831
2021-09-02,56.22827
2021-09-03,49.3482
2021-09-04,40.00579
2021-09-05,43.09096
2021-09-06,56.35863
2021-09-07,51.83951
2021-09-08,51.78157
2021-09-09,48.73986
2021-09-10,44.97392
2021-09-11,36.573
2021-09-12,37.18134
2021-09-13,52.73754
2021-09-14,49.49304
2021-09-15,48.59501
2021-09-16,46.292
2021-09-17,38.49942
2021-09-18,30.67786
2021-09-19,28.83835
2021-09-20,25.75318
2021-09-21,25.17381
2021-09-22,36.45712
2021-09-23,54.30185
2021-09-24,48.49362
2021-09-25,39.22363
2021-09-26,43.61239
2021-09-27,63.15179
2021-09-28,57.11181
2021-09-29,57.19872
2021-09-30,53.02723
2021-10-01,49.10196
2021-10-02,37.13789
2021-10-03,39.32502
2021-10-04,49.55098
2021-10-05,58.28505
2021-10-06,57.66222
2021-10-07,54.64947
2021-10-08,47.219
2021-10-09,38.80359
2021-10-10,40.52723
2021-10-11,49.6234
2021-10-12,56.25724
2021-10-13,55.11297
2021-10-14,51.59327
2021-10-15,45.77056
2021-10-16,36.54403
2021-10-17,40.73001
2021-10-18,55.06952
2021-10-19,50.59385
2021-10-20,54.14252
2021-10-21,52.56373
2021-10-22,47.29142
2021-10-23,38.20973
2021-10-24,39.86095
2021-10-25,62.36964
2021-10-26,57.24217
2021-10-27,56.17033
2021-10-28,52.30301
2021-10-29,47.94322
2021-10-30,40.51274
2021-10-31,45.07531
2021-11-01,65.97624
2021-11-02,61.05156
2021-11-03,56.56141
2021-11-04,55.93858
2021-11-05,51.49188
2021-11-06,40.55619
2021-11-07,45.35052
2021-11-08,62.06546
2021-11-09,59.21205
2021-11-10,58.25608
2021-11-11,55.85168
2021-11-12,52.60718
2021-11-13,42.23638
2021-11-14,47.47972
2021-11-15,66.78736
2021-11-16,61.573
2021-11-17,57.03939
2021-11-18,59.31344
2021-11-19,69.11935
2021-11-20,50.13035
2021-11-21,52.36095
2021-11-22,75.39107
2021-11-23,64.64368
2021-11-24,63.10834
2021-11-25,65.9183
2021-11-26,60.39976
2021-11-27,47.26245
2021-11-28,52.66512
2021-11-29,69.93047
2021-11-30,71.63962
2021-12-01,63.22421
2021-12-02,63.00695
2021-12-03,55.63441
2021-12-04,46.78447
2021-12-05,51.05735
2021-12-06,70.13325
2021-12-07,64.06431
2021-12-08,59.12514
2021-12-09,62.23928
2021-12-10,56.86558
2021-12-11,48.2329
2021-12-12,52.82444
2021-12-13,64.86095
2021-12-14,63.15179
2021-12-15,62.89107
2021-12-16,59.11066
2021-12-17,54.05561
2021-12-18,46.26303
2021-12-19,51.91193
2021-12-20,69.45249
2021-12-21,65.35341
2021-12-22,60.66048
2021-12-23,57.69119
2021-12-24,45.30706
2021-12-25,37.41309
2021-12-26,45.30706
2021-12-27,65.8314
2021-12-28,64.22363
2021-12-29,60.1825
2021-12-30,59.60312
2021-12-31,47.33487
2022-01-01,43.40961
2022-01-02,57.77809
2022-01-03,78.66454
2022-01-04,75.63731
2022-01-05,70.95886
2022-01-06,70.19119
2022-01-07,61.16743
2022-01-08,49.33371
2022-01-09,56.41657
2022-01-10,75.49246
2022-01-11,70.16222
2022-01-12,65.42584
2022-01-13,64.41193
2022-01-14,55.61993
2022-01-15,46.4803
2022-01-16,50.66628
2022-01-17,65.59965
2022-01-18,62.73174
2022-01-19,66.43974
2022-01-20,59.63209
2022-01-21,57.54634
2022-01-22,47.53765
2022-01-23,52.10023
2022-01-24,65.23754
2022-01-25,61.87717
2022-01-26,59.00926
2022-01-27,54.93916
2022-01-28,48.6964
2022-01-29,40.04924
2022-01-30,36.54403
2022-01-31,32.865
2022-02-01,33.50231
2022-02-02,46.87137
2022-02-03,60.02317
2022-02-04,54.18597
2022-02-05,45.0898
2022-02-06,49.50753
2022-02-07,65.4548
2022-02-08,59.26998
2022-02-09,56.12688
2022-02-10,58.18366
2022-02-11,54.47566
2022-02-12,42.52607
2022-02-13,46.1037
2022-02-14,62.38412
2022-02-15,59.70451
2022-02-16,59.02375
2022-02-17,58.18366
2022-02-18,53.98319
2022-02-19,45.27809
2022-02-20,48.94264
2022-02-21,68.94553
2022-02-22,64.67265
2022-02-23,61.61645
2022-02-24,60.02317
2022-02-25,54.54808
2022-02-26,45.71263
2022-02-27,46.30648
2022-02-28,61.48609
2022-03-01,55.61993
2022-03-02,60.80533
2022-03-03,61.13847
2022-03-04,54.37427
2022-03-05,44.78563
2022-03-06,49.49304
2022-03-07,65.03476
2022-03-08,55.084
2022-03-09,39.70162
2022-03-10,54.96813
2022-03-11,54.31633
2022-03-12,47.04519
2022-03-13,52.69409
2022-03-14,64.51332
2022-03-15,58.02433
2022-03-16,59.64658
2022-03-17,54.66396
2022-03-18,52.70857
2022-03-19,43.38064
2022-03-20,49.01506
2022-03-21,63.16628
2022-03-22,60.19698
2022-03-23,60.35631
2022-03-24,57.16975
2022-03-25,52.99826
2022-03-26,43.64136
2022-03-27,45.53881
2022-03-28,61.573
2022-03-29,55.4606
2022-03-30,56.18482
2022-03-31,56.05446
2022-04-01,51.30359
2022-04-02,41.78736
2022-04-03,41.80185
2022-04-04,60.83429
2022-04-05,56.48899
2022-04-06,52.6796
2022-04-07,50.05793
2022-04-08,47.61008
2022-04-09,38.25318
2022-04-10,40.94727
2022-04-11,60.84878
2022-04-12,58.21263
2022-04-13,57.99536
2022-04-14,55.85168
2022-04-15,52.33198
2022-04-16,40.78794
2022-04-17,49.31923
2022-04-18,70.14774
2022-04-19,66.55561
2022-04-20,61.55851
2022-04-21,59.13962
2022-04-22,54.11355
2022-04-23,45.04634
2022-04-24,47.74044
2022-04-25,69.68424
2022-04-26,64.67265
2022-04-27,65.16512
2022-04-28,59.22653
2022-04-29,53.65005
2022-04-30,43.90208
2022-05-01,49.073
2022-05-02,69.77114
2022-05-03,60.47219
2022-05-04,55.88064
2022-05-05,42.56952
2022-05-06,51.0139
2022-05-07,40.80243
2022-05-08,46.27752
2022-05-09,70.59675
2022-05-10,68.75724
2022-05-11,63.3256
2022-05-12,62.26825
2022-05-13,51.05735
2022-05-14,44.14831
2022-05-15,47.85631
2022-05-16,69.74217
2022-05-17,63.34009
2022-05-18,59.26998
2022-05-19,59.83487
2022-05-20,53.93974
2022-05-21,43.35168
2022-05-22,48.36326
2022-05-23,66.52665
2022-05-24,66.87427
2022-05-25,63.3256
2022-05-26,62.18134
2022-05-27,56.4745
2022-05-28,43.33719
2022-05-29,50.98493
2022-05-30,67.67091
2022-05-31,62.35515
2022-06-01,50.24623
2022-06-02,62.7752
2022-06-03,56.70625
2022-06-04,42.29432
2022-06-05,44.6263
2022-06-06,54.27288
2022-06-07,65.90382
2022-06-08,64.97682
2022-06-09,62.64484
2022-06-10,54.96813
2022-06-11,44.61181
2022-06-12,49.73928
2022-06-13,70.48088
2022-06-14,70.5533
2022-06-15,70.40845
2022-06-16,63.77462
2022-06-17,60.35631
2022-06-18,50.13035
2022-06-19,58.69061
2022-06-20,79.11355
2022-06-21,76.99884
2022-06-22,74.46407
2022-06-23,69.78563
2022-06-24,60.83429
2022-06-25,49.72479
2022-06-26,55.59096
2022-06-27,82.11181
2022-06-28,77.27404
2022-06-29,73.20393
2022-06-30,74.00057
2022-07-01,65.06373
2022-07-02,53.46176
2022-07-03,56.17033
2022-07-04,79.3453
2022-07-05,75.14484
2022-07-06,74.04403
2022-07-07,66.30938
2022-07-08,60.66048
2022-07-09,44.11935
2022-07-10,51.2891
2022-07-11,73.75434
2022-07-12,69.39455
2022-07-13,61.41367
2022-07-14,60.41425
2022-07-15,55.89513
2022-07-16,44.438
2022-07-17,52.34646
2022-07-18,73.78331
2022-07-19,63.81807
2022-07-20,63.68771
2022-07-21,61.25434
2022-07-22,52.43337
2022-07-23,43.30822
2022-07-24,47.79837
2022-07-25,67.93163
2022-07-26,62.68829
2022-07-27,60.03765
2022-07-28,53.4183
2022-07-29,49.10196
2022-07-30,41.80185
2022-07-31,43.80069
2022-08-01,58.03881
2022-08-02,58.06778
2022-08-03,57.11181
2022-08-04,54.69293
2022-08-05,53.44727
2022-08-06,44.78563
2022-08-07,44.64078
2022-08-08,62.00753
2022-08-09,53.95422
2022-08-10,58.57473
2022-08-11,56.46002
2022-08-12,52.66512
2022-08-13,42.09154
2022-08-14,42.52607
2022-08-15,51.72363
2022-08-16,68.43858
2022-08-17,64.93337
2022-08-18,59.22653
2022-08-19,53.09965
2022-08-20,43.25028
2022-08-21,50.26071
2022-08-22,68.65585
2022-08-23,64.74507
2022-08-24,63.54287
2022-08-25,61.05156
2022-08-26,55.25782
2022-08-27,42.20741
2022-08-28,45.88644
2022-08-29,65.96176
2022-08-30,64.32502
2022-08-31,60.13904
2022-09-01,61.39918
2022-09-02,50.50695
2022-09-03,41.80185
2022-09-04,44.14831
2022-09-05,55.75028
2022-09-06,51.10081
2022-09-07,50.37659
2022-09-08,41.23696
2022-09-09,28.27346
2022-09-10,30.43163
2022-09-11,34.54519
2022-09-12,47.4942
2022-09-13,68.93105
2022-09-14,66.35283
2022-09-15,59.95075
2022-09-16,56.59038
2022-09-17,43.53997
2022-09-18,48.31981
2022-09-19,70.56778
2022-09-20,64.4409
2022-09-21,63.28215
2022-09-22,58.69061
2022-09-23,52.62166
2022-09-24,43.9745
2022-09-25,47.36384
2022-09-26,71.79895
2022-09-27,69.58285
2022-09-28,64.42641
2022-09-29,60.61703
2022-09-30,54.35979
2022-10-01,41.26593
2022-10-02,43.87311
2022-10-03,55.77925
2022-10-04,70.52433
2022-10-05,64.09327
2022-10-06,58.67612
2022-10-07,52.4044
2022-10-08,38.28215
2022-10-09,42.19293
2022-10-10,50.50695
2022-10-11,65.93279
2022-10-12,62.99246
2022-10-13,61.8482
2022-10-14,52.72305
2022-10-15,47.17555
2022-10-16,46.84241
2022-10-17,67.7723
2022-10-18,63.81807
2022-10-19,62.16685
2022-10-20,58.70509
2022-10-21,53.6066
2022-10-22,41.77288
2022-10-23,49.95654
2022-10-24,69.00347
2022-10-25,67.25086
2022-10-26,65.74449
2022-10-27,63.5139
2022-10-28,52.98377
2022-10-29,42.27983
2022-10-30,41.1066
2022-10-31,68.49652
2022-11-01,67.74333
2022-11-02,65.51274
2022-11-03,62.29721
2022-11-04,54.7219
2022-11-05,45.79953
2022-11-06,51.52085
2022-11-07,74.86964
2022-11-08,67.04808
2022-11-09,68.77172
2022-11-10,67.38122
2022-11-11,59.45828
2022-11-12,47.01622
2022-11-13,53.92526
2022-11-14,73.26187
2022-11-15,72.08864
2022-11-16,68.01853
2022-11-17,69.98841
2022-11-18,70.8285
2022-11-19,54.37427
2022-11-20,58.80648
2022-11-21,85.87775
2022-11-22,79.09907
2022-11-23,74.57995
2022-11-24,71.19061
2022-11-25,63.44148
2022-11-26,49.49304
2022-11-27,55.34472
2022-11-28,76.30359
2022-11-29,73.79779
2022-11-30,74.97103
2022-12-01,74.02954
2022-12-02,62.73174
2022-12-03,46.78447
2022-12-04,54.24391
2022-12-05,73.89918
2022-12-06,72.65353
2022-12-07,74.02954
2022-12-08,70.75608
2022-12-09,64.49884
2022-12-10,51.7526
2022-12-11,57.82155
2022-12-12,80.61993
2022-12-13,73.45017
2022-12-14,69.11935
2022-12-15,67.64194
2022-12-16,63.90498
2022-12-17,51.53534
2022-12-18,57.85052
2022-12-19,78.89629
2022-12-20,75.99942
2022-12-21,71.50926
2022-12-22,70.52433
2022-12-23,59.05272
2022-12-24,46.39339
2022-12-25,50.15932
2022-12-26,80.12746
2022-12-27,76.91193
2022-12-28,75.59385
2022-12-29,73.6964
2022-12-30,62.55793
2022-12-31,49.3482
2023-01-01,56.98146
2023-01-02,91.3818
2023-01-03,86.90614
2023-01-04,82.14078
2023-01-05,75.95596
2023-01-06,71.9438
2023-01-07,60.83429
2023-01-08,64.86095
2023-01-09,87.18134
2023-01-10,81.70625
2023-01-11,79.91019
2023-01-12,73.01564
2023-01-13,65.94727
2023-01-14,53.96871
2023-01-15,57.11181
2023-01-16,75.85457
2023-01-17,71.78447
2023-01-18,62.81865
2023-01-19,59.47276
2023-01-20,50.20278
2023-01-21,37.34067
2023-01-22,32.90845
2023-01-23,40.35341
2023-01-24,51.86848
2023-01-25,68.91657
2023-01-26,68.82966
2023-01-27,62.07995
2023-01-28,49.69582
2023-01-29,53.85283
2023-01-30,76.41946
2023-01-31,73.39223
2023-02-01,74.44959
2023-02-02,67.14947
2023-02-03,61.41367
2023-02-04,46.23406
2023-02-05,50.50695
2023-02-06,74.08748
2023-02-07,67.00463
2023-02-08,64.32502
2023-02-09,60.58806
2023-02-10,59.9942
2023-02-11,44.66975
2023-02-12,51.46292
2023-02-13,71.65411
2023-02-14,66.25144
2023-02-15,66.48319
2023-02-16,61.92062
2023-02-17,55.4606
2023-02-18,47.69698
2023-02-19,50.39107
2023-02-20,70.79953
2023-02-21,67.16396
2023-02-22,64.75955
2023-02-23,63.67323
2023-02-24,59.26998
2023-02-25,44.82908
2023-02-26,52.18713
2023-02-27,68.30822
2023-02-28,67.0336
2023-03-01,59.86384
2023-03-02,69.82908
2023-03-03,62.60139
2023-03-04,52.37543
2023-03-05,54.79432
2023-03-06,76.49188
2023-03-07,67.07705
2023-03-08,62.45654
2023-03-09,63.12282
2023-03-10,51.54982
2023-03-11,42.39571
2023-03-12,49.08748
2023-03-13,69.33661
2023-03-14,67.0336
2023-03-15,63.25318
2023-03-16,66.17902
2023-03-17,57.08285
2023-03-18,45.13325
2023-03-19,50.59385
2023-03-20,69.88702
2023-03-21,65.09269
2023-03-22,60.22595
2023-03-23,58.64716
2023-03-24,55.43163
2023-03-25,43.06199
2023-03-26,48.10254
2023-03-27,69.24971
2023-03-28,63.90498
2023-03-29,62.90556
2023-03-30,58.1402
2023-03-31,53.72247
2023-04-01,37.48551
2023-04-02,44.98841
2023-04-03,64.94785
2023-04-04,61.86268
2023-04-05,61.34125
2023-04-06,59.35689
2023-04-07,50.81112
2023-04-08,39.60023
2023-04-09,40.62862
2023-04-10,67.81575
2023-04-11,61.39918
2023-04-12,61.1095
2023-04-13,59.55967
2023-04-14,52.14368
2023-04-15,42.13499
2023-04-16,47.37833
2023-04-17,68.0475
2023-04-18,62.65932
2023-04-19,57.44495
2023-04-20,54.98261
2023-04-21,51.0139
2023-04-22,39.06431
2023-04-23,44.53939
2023-04-24,67.43916
2023-04-25,66.17902
2023-04-26,62.5869
2023-04-27,61.90614
2023-04-28,54.12804
2023-04-29,42.56952
2023-04-30,44.93047
2023-05-01,56.53244
2023-05-02,67.38122
2023-05-03,61.54403
2023-05-04,56.89455
2023-05-05,41.90324
2023-05-06,38.80359
2023-05-07,45.87195
2023-05-08,66.00521
2023-05-09,60.81981
2023-05-10,60.61703
2023-05-11,57.30011
2023-05-12,46.59617
2023-05-13,37.47103
2023-05-14,44.74217
2023-05-15,66.03418
2023-05-16,61.18192
2023-05-17,57.92294
2023-05-18,56.51796
2023-05-19,51.24565
2023-05-20,39.84646
2023-05-21,43.81517
2023-05-22,64.00637
2023-05-23,63.15179
2023-05-24,59.48725
2023-05-25,61.47161
2023-05-26,51.89745
2023-05-27,40.38238
2023-05-28,41.81633
2023-05-29,54.27288
2023-05-30,69.00347
