date,성형어플
2020-09-28,20.40133
2020-09-29,20.40133
2020-09-30,12.70903
2020-10-01,12.70903
2020-10-02,21.73913
2020-10-03,21.40468
2020-10-04,20.73578
2020-10-05,20.06688
2020-10-06,23.74581
2020-10-07,22.07357
2020-10-08,18.0602
2020-10-09,17.05685
2020-10-10,18.39464
2020-10-11,23.41137
2020-10-12,23.07692
2020-10-13,19.39799
2020-10-14,15.38461
2020-10-15,14.71571
2020-10-16,10.03344
2020-10-17,18.39464
2020-10-18,16.38795
2020-10-19,18.72909
2020-10-20,22.74247
2020-10-21,17.05685
2020-10-22,15.71906
2020-10-23,16.38795
2020-10-24,20.40133
2020-10-25,19.39799
2020-10-26,20.73578
2020-10-27,16.05351
2020-10-28,21.73913
2020-10-29,21.40468
2020-10-30,17.3913
2020-10-31,15.38461
2020-11-01,20.73578
2020-11-02,23.41137
2020-11-03,21.40468
2020-11-04,20.73578
2020-11-05,19.39799
2020-11-06,16.38795
2020-11-07,10.70234
2020-11-08,24.74916
2020-11-09,21.07023
2020-11-10,19.39799
2020-11-11,20.06688
2020-11-12,19.39799
2020-11-13,18.0602
2020-11-14,17.72575
2020-11-15,15.71906
2020-11-16,20.06688
2020-11-17,27.42474
2020-11-18,24.74916
2020-11-19,20.73578
2020-11-20,14.38127
2020-11-21,22.07357
2020-11-22,23.74581
2020-11-23,23.41137
2020-11-24,22.40802
2020-11-25,24.41471
2020-11-26,22.40802
2020-11-27,25.7525
2020-11-28,16.05351
2020-11-29,21.07023
2020-11-30,18.72909
2020-12-01,25.08361
2020-12-02,25.08361
2020-12-03,23.74581
2020-12-04,21.07023
2020-12-05,24.74916
2020-12-06,20.73578
2020-12-07,26.4214
2020-12-08,24.08026
2020-12-09,22.07357
2020-12-10,21.73913
2020-12-11,23.07692
2020-12-12,16.7224
2020-12-13,21.07023
2020-12-14,23.74581
2020-12-15,18.0602
2020-12-16,22.74247
2020-12-17,27.0903
2020-12-18,18.39464
2020-12-19,18.72909
2020-12-20,25.08361
2020-12-21,26.08695
2020-12-22,24.74916
2020-12-23,21.73913
2020-12-24,20.73578
2020-12-25,23.74581
2020-12-26,17.72575
2020-12-27,29.43143
2020-12-28,20.40133
2020-12-29,23.07692
2020-12-30,23.07692
2020-12-31,22.40802
2021-01-01,21.73913
2021-01-02,23.41137
2021-01-03,35.4515
2021-01-04,27.0903
2021-01-05,30.43478
2021-01-06,21.40468
2021-01-07,21.07023
2021-01-08,20.06688
2021-01-09,20.06688
2021-01-10,25.7525
2021-01-11,27.75919
2021-01-12,25.41806
2021-01-13,26.08695
2021-01-14,23.74581
2021-01-15,26.08695
2021-01-16,21.40468
2021-01-17,26.75585
2021-01-18,24.74916
2021-01-19,30.10033
2021-01-20,31.43812
2021-01-21,32.10702
2021-01-22,35.4515
2021-01-23,24.08026
2021-01-24,34.11371
2021-01-25,36.78929
2021-01-26,39.79933
2021-01-27,34.44816
2021-01-28,31.10367
2021-01-29,30.43478
2021-01-30,24.74916
2021-01-31,29.76588
2021-02-01,32.44147
2021-02-02,28.42809
2021-02-03,26.75585
2021-02-04,29.09698
2021-02-05,26.4214
2021-02-06,27.0903
2021-02-07,30.10033
2021-02-08,26.4214
2021-02-09,25.08361
2021-02-10,28.42809
2021-02-11,28.09364
2021-02-12,27.42474
2021-02-13,24.74916
2021-02-14,27.42474
2021-02-15,31.43812
2021-02-16,30.10033
2021-02-17,31.43812
2021-02-18,31.10367
2021-02-19,27.42474
2021-02-20,21.73913
2021-02-21,23.07692
2021-02-22,39.13043
2021-02-23,26.4214
2021-02-24,34.11371
2021-02-25,28.76254
2021-02-26,23.07692
2021-02-27,21.40468
2021-02-28,22.74247
2021-03-01,26.75585
2021-03-02,28.42809
2021-03-03,30.10033
2021-03-04,27.42474
2021-03-05,29.09698
2021-03-06,28.09364
2021-03-07,30.76923
2021-03-08,30.43478
2021-03-09,32.10702
2021-03-10,33.11036
2021-03-11,26.75585
2021-03-12,28.76254
2021-03-13,25.08361
2021-03-14,25.41806
2021-03-15,22.74247
2021-03-16,24.41471
2021-03-17,25.08361
2021-03-18,25.41806
2021-03-19,25.08361
2021-03-20,20.06688
2021-03-21,27.0903
2021-03-22,28.09364
2021-03-23,34.11371
2021-03-24,31.10367
2021-03-25,28.76254
2021-03-26,28.76254
2021-03-27,27.75919
2021-03-28,26.4214
2021-03-29,31.10367
2021-03-30,24.74916
2021-03-31,30.76923
2021-04-01,26.75585
2021-04-02,22.07357
2021-04-03,31.43812
2021-04-04,31.77257
2021-04-05,20.73578
2021-04-06,26.08695
2021-04-07,22.74247
2021-04-08,33.77926
2021-04-09,28.76254
2021-04-10,27.75919
2021-04-11,26.75585
2021-04-12,28.09364
2021-04-13,24.08026
2021-04-14,30.76923
2021-04-15,28.42809
2021-04-16,30.10033
2021-04-17,26.08695
2021-04-18,25.7525
2021-04-19,24.08026
2021-04-20,25.7525
2021-04-21,23.41137
2021-04-22,24.74916
2021-04-23,20.06688
2021-04-24,26.08695
2021-04-25,25.08361
2021-04-26,29.09698
2021-04-27,25.7525
2021-04-28,25.41806
2021-04-29,24.41471
2021-04-30,25.41806
2021-05-01,18.39464
2021-05-02,25.7525
2021-05-03,28.09364
2021-05-04,18.39464
2021-05-05,23.07692
2021-05-06,27.0903
2021-05-07,27.0903
2021-05-08,24.74916
2021-05-09,24.41471
2021-05-10,29.43143
2021-05-11,31.77257
2021-05-12,29.09698
2021-05-13,24.08026
2021-05-14,30.10033
2021-05-15,32.44147
2021-05-16,35.11705
2021-05-17,36.1204
2021-05-18,27.42474
2021-05-19,42.80936
2021-05-20,33.77926
2021-05-21,32.10702
2021-05-22,26.08695
2021-05-23,32.10702
2021-05-24,27.0903
2021-05-25,27.75919
2021-05-26,30.10033
2021-05-27,29.09698
2021-05-28,27.75919
2021-05-29,23.07692
2021-05-30,26.08695
2021-05-31,35.11705
2021-06-01,33.11036
2021-06-02,34.7826
2021-06-03,27.75919
2021-06-04,30.76923
2021-06-05,33.44481
2021-06-06,25.7525
2021-06-07,38.12709
2021-06-08,26.4214
2021-06-09,31.10367
2021-06-10,29.43143
2021-06-11,21.73913
2021-06-12,23.41137
2021-06-13,32.10702
2021-06-14,40.46822
2021-06-15,33.11036
2021-06-16,25.41806
2021-06-17,25.08361
2021-06-18,26.08695
2021-06-19,30.43478
2021-06-20,30.43478
2021-06-21,31.10367
2021-06-22,31.77257
2021-06-23,30.76923
2021-06-24,32.10702
2021-06-25,20.40133
2021-06-26,27.75919
2021-06-27,37.45819
2021-06-28,33.11036
2021-06-29,37.79264
2021-06-30,21.07023
2021-07-01,28.09364
2021-07-02,33.11036
2021-07-03,23.74581
2021-07-04,23.41137
2021-07-05,34.11371
2021-07-06,31.77257
2021-07-07,28.76254
2021-07-08,43.14381
2021-07-09,43.47826
2021-07-10,26.75585
2021-07-11,33.11036
2021-07-12,39.13043
2021-07-13,34.44816
2021-07-14,26.08695
2021-07-15,25.7525
2021-07-16,23.74581
2021-07-17,25.41806
2021-07-18,32.44147
2021-07-19,26.75585
2021-07-20,28.42809
2021-07-21,20.06688
2021-07-22,26.08695
2021-07-23,30.76923
2021-07-24,20.73578
2021-07-25,23.41137
2021-07-26,20.06688
2021-07-27,18.72909
2021-07-28,21.40468
2021-07-29,20.06688
2021-07-30,25.7525
2021-07-31,21.73913
2021-08-01,21.07023
2021-08-02,25.41806
2021-08-03,25.08361
2021-08-04,24.08026
2021-08-05,25.08361
2021-08-06,23.41137
2021-08-07,21.40468
2021-08-08,22.07357
2021-08-09,26.4214
2021-08-10,30.10033
2021-08-11,29.43143
2021-08-12,17.05685
2021-08-13,28.09364
2021-08-14,27.42474
2021-08-15,26.75585
2021-08-16,28.42809
2021-08-17,25.41806
2021-08-18,29.09698
2021-08-19,24.41471
2021-08-20,23.07692
2021-08-21,22.74247
2021-08-22,20.40133
2021-08-23,26.4214
2021-08-24,26.4214
2021-08-25,30.76923
2021-08-26,30.10033
2021-08-27,21.73913
2021-08-28,29.76588
2021-08-29,47.49163
2021-08-30,91.97324
2021-08-31,100.0
2021-09-01,70.23411
2021-09-02,51.17056
2021-09-03,33.77926
2021-09-04,32.77591
2021-09-05,28.76254
2021-09-06,26.08695
2021-09-07,31.77257
2021-09-08,27.75919
2021-09-09,28.09364
2021-09-10,28.42809
2021-09-11,32.77591
2021-09-12,36.78929
2021-09-13,33.11036
2021-09-14,26.4214
2021-09-15,28.09364
2021-09-16,34.7826
2021-09-17,21.07023
2021-09-18,21.07023
2021-09-19,21.07023
2021-09-20,21.73913
2021-09-21,22.40802
2021-09-22,31.10367
2021-09-23,31.77257
2021-09-24,26.4214
2021-09-25,29.43143
2021-09-26,22.07357
2021-09-27,34.44816
2021-09-28,29.76588
2021-09-29,24.08026
2021-09-30,24.74916
2021-10-01,25.08361
2021-10-02,30.10033
2021-10-03,28.42809
2021-10-04,35.11705
2021-10-05,35.11705
2021-10-06,20.40133
2021-10-07,29.76588
2021-10-08,25.41806
2021-10-09,24.74916
2021-10-10,32.10702
2021-10-11,29.09698
2021-10-12,30.10033
2021-10-13,27.75919
2021-10-14,29.43143
2021-10-15,24.74916
2021-10-16,26.08695
2021-10-17,27.0903
2021-10-18,29.43143
2021-10-19,25.7525
2021-10-20,21.73913
2021-10-21,21.07023
2021-10-22,20.73578
2021-10-23,20.40133
2021-10-24,28.42809
2021-10-25,23.41137
2021-10-26,25.7525
2021-10-27,27.75919
2021-10-28,27.75919
2021-10-29,30.76923
2021-10-30,22.74247
2021-10-31,29.76588
2021-11-01,34.7826
2021-11-02,26.4214
2021-11-03,30.10033
2021-11-04,26.75585
2021-11-05,25.7525
2021-11-06,23.07692
2021-11-07,21.40468
2021-11-08,26.4214
2021-11-09,33.44481
2021-11-10,27.75919
2021-11-11,29.43143
2021-11-12,28.09364
2021-11-13,22.07357
2021-11-14,34.7826
2021-11-15,29.76588
2021-11-16,26.4214
2021-11-17,31.10367
2021-11-18,27.42474
2021-11-19,29.76588
2021-11-20,23.07692
2021-11-21,27.0903
2021-11-22,39.13043
2021-11-23,34.7826
2021-11-24,33.11036
2021-11-25,34.11371
2021-11-26,29.76588
2021-11-27,33.44481
2021-11-28,23.07692
2021-11-29,33.77926
2021-11-30,29.76588
2021-12-01,34.44816
2021-12-02,32.44147
2021-12-03,32.10702
2021-12-04,34.44816
2021-12-05,31.43812
2021-12-06,39.13043
2021-12-07,36.45484
2021-12-08,30.76923
2021-12-09,31.43812
2021-12-10,33.11036
2021-12-11,41.47157
2021-12-12,28.76254
2021-12-13,35.4515
2021-12-14,32.77591
2021-12-15,33.44481
2021-12-16,34.11371
2021-12-17,28.09364
2021-12-18,26.4214
2021-12-19,27.0903
2021-12-20,31.10367
2021-12-21,27.75919
2021-12-22,27.42474
2021-12-23,28.76254
2021-12-24,21.40468
2021-12-25,20.06688
2021-12-26,26.75585
2021-12-27,40.13377
2021-12-28,36.78929
2021-12-29,35.11705
2021-12-30,30.76923
2021-12-31,31.77257
2022-01-01,27.42474
2022-01-02,34.44816
2022-01-03,39.79933
2022-01-04,38.79598
2022-01-05,35.78595
2022-01-06,44.81605
2022-01-07,44.4816
2022-01-08,31.10367
2022-01-09,34.44816
2022-01-10,39.13043
2022-01-11,35.11705
2022-01-12,41.80602
2022-01-13,43.8127
2022-01-14,35.78595
2022-01-15,68.56187
2022-01-16,49.83277
2022-01-17,45.81939
2022-01-18,31.10367
2022-01-19,28.76254
2022-01-20,32.77591
2022-01-21,32.10702
2022-01-22,33.44481
2022-01-23,29.76588
2022-01-24,33.11036
2022-01-25,30.43478
2022-01-26,26.75585
2022-01-27,30.10033
2022-01-28,27.42474
2022-01-29,30.43478
2022-01-30,29.76588
2022-01-31,28.76254
2022-02-01,29.43143
2022-02-02,31.77257
2022-02-03,39.46488
2022-02-04,33.44481
2022-02-05,32.77591
2022-02-06,30.43478
2022-02-07,35.4515
2022-02-08,35.11705
2022-02-09,33.11036
2022-02-10,37.12374
2022-02-11,26.75585
2022-02-12,37.45819
2022-02-13,34.44816
2022-02-14,27.42474
2022-02-15,28.42809
2022-02-16,27.42474
2022-02-17,32.10702
2022-02-18,27.0903
2022-02-19,27.0903
2022-02-20,27.0903
2022-02-21,32.77591
2022-02-22,29.09698
2022-02-23,25.7525
2022-02-24,30.76923
2022-02-25,27.42474
2022-02-26,29.09698
2022-02-27,29.09698
2022-02-28,23.41137
2022-03-01,22.40802
2022-03-02,29.43143
2022-03-03,28.09364
2022-03-04,26.4214
2022-03-05,24.74916
2022-03-06,30.43478
2022-03-07,23.41137
2022-03-08,25.08361
2022-03-09,22.07357
2022-03-10,25.41806
2022-03-11,25.08361
2022-03-12,25.7525
2022-03-13,28.76254
2022-03-14,24.74916
2022-03-15,30.43478
2022-03-16,34.7826
2022-03-17,28.42809
2022-03-18,33.11036
2022-03-19,29.43143
2022-03-20,27.0903
2022-03-21,28.76254
2022-03-22,34.11371
2022-03-23,28.76254
2022-03-24,24.41471
2022-03-25,27.0903
2022-03-26,30.10033
2022-03-27,25.41806
2022-03-28,27.42474
2022-03-29,31.10367
2022-03-30,30.43478
2022-03-31,26.4214
2022-04-01,29.43143
2022-04-02,19.39799
2022-04-03,25.41806
2022-04-04,30.43478
2022-04-05,27.75919
2022-04-06,27.42474
2022-04-07,24.74916
2022-04-08,28.42809
2022-04-09,28.09364
2022-04-10,30.76923
2022-04-11,33.11036
2022-04-12,26.4214
2022-04-13,27.75919
2022-04-14,29.76588
2022-04-15,30.76923
2022-04-16,29.76588
2022-04-17,24.41471
2022-04-18,28.09364
2022-04-19,33.44481
2022-04-20,33.77926
2022-04-21,31.10367
2022-04-22,24.41471
2022-04-23,23.07692
2022-04-24,31.43812
2022-04-25,24.74916
2022-04-26,35.4515
2022-04-27,27.75919
2022-04-28,27.42474
2022-04-29,20.73578
2022-04-30,28.09364
2022-05-01,30.10033
2022-05-02,34.7826
2022-05-03,31.10367
2022-05-04,31.43812
2022-05-05,22.07357
2022-05-06,26.08695
2022-05-07,21.07023
2022-05-08,34.11371
2022-05-09,33.44481
2022-05-10,26.08695
2022-05-11,29.09698
2022-05-12,23.41137
2022-05-13,28.76254
2022-05-14,19.39799
2022-05-15,27.75919
2022-05-16,35.11705
2022-05-17,35.4515
2022-05-18,25.7525
2022-05-19,23.41137
2022-05-20,28.09364
2022-05-21,31.77257
2022-05-22,36.45484
2022-05-23,37.45819
2022-05-24,30.43478
2022-05-25,22.40802
2022-05-26,23.07692
2022-05-27,20.40133
2022-05-28,28.42809
2022-05-29,35.4515
2022-05-30,42.47491
2022-05-31,37.45819
2022-06-01,31.43812
2022-06-02,27.75919
2022-06-03,29.09698
2022-06-04,27.75919
2022-06-05,22.74247
2022-06-06,35.11705
2022-06-07,27.75919
2022-06-08,27.75919
2022-06-09,28.42809
2022-06-10,24.41471
2022-06-11,28.42809
2022-06-12,33.77926
2022-06-13,61.53846
2022-06-14,42.47491
2022-06-15,36.1204
2022-06-16,27.75919
2022-06-17,24.08026
2022-06-18,23.41137
2022-06-19,29.43143
2022-06-20,35.11705
2022-06-21,31.77257
2022-06-22,29.09698
2022-06-23,24.74916
2022-06-24,30.10033
2022-06-25,22.40802
2022-06-26,27.75919
2022-06-27,30.10033
2022-06-28,33.44481
2022-06-29,37.45819
2022-06-30,30.76923
2022-07-01,26.08695
2022-07-02,21.73913
2022-07-03,20.73578
2022-07-04,27.42474
2022-07-05,21.73913
2022-07-06,22.40802
2022-07-07,20.73578
2022-07-08,26.4214
2022-07-09,27.0903
2022-07-10,27.75919
2022-07-11,23.07692
2022-07-12,31.77257
2022-07-13,26.08695
2022-07-14,22.74247
2022-07-15,25.08361
2022-07-16,24.08026
2022-07-17,20.06688
2022-07-18,27.75919
2022-07-19,21.40468
2022-07-20,22.07357
2022-07-21,28.09364
2022-07-22,20.06688
2022-07-23,20.06688
2022-07-24,26.08695
2022-07-25,25.41806
2022-07-26,23.07692
2022-07-27,25.41806
2022-07-28,22.07357
2022-07-29,26.08695
2022-07-30,22.07357
2022-07-31,22.07357
2022-08-01,26.4214
2022-08-02,21.73913
2022-08-03,29.76588
2022-08-04,32.44147
2022-08-05,22.07357
2022-08-06,22.07357
2022-08-07,23.74581
2022-08-08,29.76588
2022-08-09,26.4214
2022-08-10,25.7525
2022-08-11,26.08695
2022-08-12,28.76254
2022-08-13,21.40468
2022-08-14,27.75919
2022-08-15,24.74916
2022-08-16,32.10702
2022-08-17,25.7525
2022-08-18,24.41471
2022-08-19,23.41137
2022-08-20,22.40802
2022-08-21,25.08361
2022-08-22,31.10367
2022-08-23,26.08695
2022-08-24,22.74247
2022-08-25,24.41471
2022-08-26,22.07357
2022-08-27,20.06688
2022-08-28,19.39799
2022-08-29,27.42474
2022-08-30,21.73913
2022-08-31,21.07023
2022-09-01,26.08695
2022-09-02,19.39799
2022-09-03,20.06688
2022-09-04,21.07023
2022-09-05,24.08026
2022-09-06,22.74247
2022-09-07,21.40468
2022-09-08,21.73913
2022-09-09,20.73578
2022-09-10,17.3913
2022-09-11,17.72575
2022-09-12,25.7525
2022-09-13,32.44147
2022-09-14,29.43143
2022-09-15,31.43812
2022-09-16,30.43478
2022-09-17,21.73913
2022-09-18,23.74581
2022-09-19,21.40468
2022-09-20,32.10702
2022-09-21,24.74916
2022-09-22,27.0903
2022-09-23,24.74916
2022-09-24,21.40468
2022-09-25,19.39799
2022-09-26,27.42474
2022-09-27,26.08695
2022-09-28,22.07357
2022-09-29,22.40802
2022-09-30,26.08695
2022-10-01,33.44481
2022-10-02,30.10033
2022-10-03,32.10702
2022-10-04,27.42474
2022-10-05,31.43812
2022-10-06,23.74581
2022-10-07,24.74916
2022-10-08,19.06354
2022-10-09,23.07692
2022-10-10,27.42474
2022-10-11,27.0903
2022-10-12,26.08695
2022-10-13,23.41137
2022-10-14,20.06688
2022-10-15,23.41137
2022-10-16,24.41471
2022-10-17,32.44147
2022-10-18,30.43478
2022-10-19,33.44481
2022-10-20,25.41806
2022-10-21,29.43143
2022-10-22,28.09364
2022-10-23,30.43478
2022-10-24,28.76254
2022-10-25,23.41137
2022-10-26,18.39464
2022-10-27,26.75585
2022-10-28,27.75919
2022-10-29,27.42474
2022-10-30,24.08026
2022-10-31,27.42474
2022-11-01,39.13043
2022-11-02,30.10033
2022-11-03,27.0903
2022-11-04,24.74916
2022-11-05,25.7525
2022-11-06,24.08026
2022-11-07,26.4214
2022-11-08,26.75585
2022-11-09,23.74581
2022-11-10,33.11036
2022-11-11,21.40468
2022-11-12,24.08026
2022-11-13,26.75585
2022-11-14,29.09698
2022-11-15,30.10033
2022-11-16,28.42809
2022-11-17,25.7525
2022-11-18,24.74916
2022-11-19,31.10367
2022-11-20,27.42474
2022-11-21,29.09698
2022-11-22,30.10033
2022-11-23,33.11036
2022-11-24,28.09364
2022-11-25,27.0903
2022-11-26,18.72909
2022-11-27,25.7525
2022-11-28,32.77591
2022-11-29,31.77257
2022-11-30,27.42474
2022-12-01,22.40802
2022-12-02,27.0903
2022-12-03,21.07023
2022-12-04,28.76254
2022-12-05,27.0903
2022-12-06,30.10033
2022-12-07,30.76923
2022-12-08,29.76588
2022-12-09,30.10033
2022-12-10,22.07357
2022-12-11,31.77257
2022-12-12,32.77591
2022-12-13,28.76254
2022-12-14,25.41806
2022-12-15,32.77591
2022-12-16,25.7525
2022-12-17,22.40802
2022-12-18,24.08026
2022-12-19,25.41806
2022-12-20,24.74916
2022-12-21,28.42809
2022-12-22,26.75585
2022-12-23,23.07692
2022-12-24,20.06688
2022-12-25,28.42809
2022-12-26,33.44481
2022-12-27,30.76923
2022-12-28,26.75585
2022-12-29,21.73913
2022-12-30,25.7525
2022-12-31,31.43812
2023-01-01,32.77591
2023-01-02,33.44481
2023-01-03,36.45484
2023-01-04,28.42809
2023-01-05,28.76254
2023-01-06,31.43812
2023-01-07,34.7826
2023-01-08,38.46153
2023-01-09,47.82608
2023-01-10,45.48494
2023-01-11,43.14381
2023-01-12,48.16053
2023-01-13,33.44481
2023-01-14,35.11705
2023-01-15,33.11036
2023-01-16,41.47157
2023-01-17,36.78929
2023-01-18,41.80602
2023-01-19,37.12374
2023-01-20,26.4214
2023-01-21,27.0903
2023-01-22,33.11036
2023-01-23,30.76923
2023-01-24,39.13043
2023-01-25,39.79933
2023-01-26,37.45819
2023-01-27,40.46822
2023-01-28,35.4515
2023-01-29,32.10702
2023-01-30,39.79933
2023-01-31,40.46822
2023-02-01,41.47157
2023-02-02,43.47826
2023-02-03,23.74581
2023-02-04,29.43143
2023-02-05,29.43143
2023-02-06,34.11371
2023-02-07,37.45819
2023-02-08,37.12374
2023-02-09,35.4515
2023-02-10,30.76923
2023-02-11,28.42809
2023-02-12,32.44147
2023-02-13,39.46488
2023-02-14,41.13712
2023-02-15,29.43143
2023-02-16,34.7826
2023-02-17,31.10367
2023-02-18,25.41806
2023-02-19,29.76588
2023-02-20,39.46488
2023-02-21,33.44481
2023-02-22,36.78929
2023-02-23,31.43812
2023-02-24,34.7826
2023-02-25,27.0903
2023-02-26,31.10367
2023-02-27,35.78595
2023-02-28,29.43143
2023-03-01,24.41471
2023-03-02,31.43812
2023-03-03,27.0903
2023-03-04,31.77257
2023-03-05,33.44481
2023-03-06,30.10033
2023-03-07,49.83277
2023-03-08,36.1204
2023-03-09,23.07692
2023-03-10,26.08695
2023-03-11,20.06688
2023-03-12,19.39799
2023-03-13,19.06354
2023-03-14,19.06354
2023-03-15,25.08361
2023-03-16,24.74916
2023-03-17,18.39464
2023-03-18,19.73244
2023-03-19,24.74916
2023-03-20,27.0903
2023-03-21,22.40802
2023-03-22,21.07023
2023-03-23,22.07357
2023-03-24,23.07692
2023-03-25,19.73244
2023-03-26,24.41471
2023-03-27,20.06688
2023-03-28,24.74916
2023-03-29,23.41137
2023-03-30,20.73578
2023-03-31,18.0602
2023-04-01,18.39464
2023-04-02,23.07692
2023-04-03,22.74247
2023-04-04,36.78929
2023-04-05,24.08026
2023-04-06,18.72909
2023-04-07,17.72575
2023-04-08,26.75585
2023-04-09,23.07692
2023-04-10,21.07023
2023-04-11,16.05351
2023-04-12,23.74581
2023-04-13,17.3913
2023-04-14,20.73578
2023-04-15,14.71571
2023-04-16,20.40133
2023-04-17,27.75919
2023-04-18,22.07357
2023-04-19,19.06354
2023-04-20,19.06354
2023-04-21,19.73244
2023-04-22,19.06354
2023-04-23,21.07023
2023-04-24,23.41137
2023-04-25,20.73578
2023-04-26,19.73244
2023-04-27,21.73913
2023-04-28,20.40133
2023-04-29,21.73913
2023-04-30,20.73578
2023-05-01,26.75585
2023-05-02,22.07357
2023-05-03,21.73913
2023-05-04,19.73244
2023-05-05,17.05685
2023-05-06,14.04682
2023-05-07,18.72909
2023-05-08,21.73913
2023-05-09,22.74247
2023-05-10,18.0602
2023-05-11,21.40468
2023-05-12,15.71906
2023-05-13,20.40133
2023-05-14,22.40802
2023-05-15,25.41806
2023-05-16,29.43143
2023-05-17,17.05685
2023-05-18,23.41137
2023-05-19,18.0602
2023-05-20,26.4214
2023-05-21,18.72909
2023-05-22,24.08026
2023-05-23,48.16053
2023-05-24,22.40802
2023-05-25,23.41137
2023-05-26,18.39464
2023-05-27,13.04347
2023-05-28,20.06688
