date,기업정보사이트
2020-11-22,11.5942
2020-11-23,16.66666
2020-11-24,5.7971
2020-11-25,26.08695
2020-11-26,28.26086
2020-11-27,10.86956
2020-11-28,10.14492
2020-11-29,4.34782
2020-11-30,13.04347
2020-12-01,18.84057
2020-12-02,17.3913
2020-12-03,16.66666
2020-12-04,27.53623
2020-12-05,5.7971
2020-12-06,12.31884
2020-12-07,18.11594
2020-12-08,35.50724
2020-12-09,15.21739
2020-12-10,26.81159
2020-12-11,10.86956
2020-12-12,8.69565
2020-12-13,3.62318
2020-12-14,18.11594
2020-12-15,31.88405
2020-12-16,42.75362
2020-12-17,36.23188
2020-12-18,27.53623
2020-12-19,14.49275
2020-12-20,5.07246
2020-12-21,12.31884
2020-12-22,34.05797
2020-12-23,32.60869
2020-12-24,29.71014
2020-12-25,5.07246
2020-12-26,4.34782
2020-12-27,5.07246
2020-12-28,17.3913
2020-12-29,17.3913
2020-12-30,15.94202
2020-12-31,10.86956
2021-01-01,11.5942
2021-01-02,7.24637
2021-01-03,11.5942
2021-01-04,12.31884
2021-01-05,23.91304
2021-01-06,29.71014
2021-01-07,28.26086
2021-01-08,21.01449
2021-01-10,4.34782
2021-01-11,9.42028
2021-01-12,21.01449
2021-01-13,29.71014
2021-01-14,34.7826
2021-01-15,23.1884
2021-01-16,10.86956
2021-01-17,15.94202
2021-01-18,13.76811
2021-01-19,17.3913
2021-01-20,15.94202
2021-01-21,9.42028
2021-01-22,10.14492
2021-01-23,7.97101
2021-01-24,10.14492
2021-01-25,13.04347
2021-01-26,13.76811
2021-01-27,19.56521
2021-01-28,12.31884
2021-01-29,10.86956
2021-01-30,5.07246
2021-02-01,15.94202
2021-02-02,16.66666
2021-02-03,15.94202
2021-02-04,18.84057
2021-02-05,5.07246
2021-02-08,6.52173
2021-02-09,5.07246
2021-02-15,11.5942
2021-02-16,14.49275
2021-02-17,9.42028
2021-02-18,8.69565
2021-02-19,16.66666
2021-02-20,3.62318
2021-02-22,3.62318
2021-02-23,9.42028
2021-02-24,4.34782
2021-02-25,10.86956
2021-02-26,10.86956
2021-02-28,3.62318
2021-03-01,3.62318
2021-03-02,7.24637
2021-03-03,9.42028
2021-03-04,10.86956
2021-03-05,6.52173
2021-03-08,5.7971
2021-03-09,11.5942
2021-03-10,11.5942
2021-03-11,10.86956
2021-03-12,7.24637
2021-03-13,5.07246
2021-03-14,5.7971
2021-03-15,14.49275
2021-03-16,18.84057
2021-03-17,8.69565
2021-03-18,5.7971
2021-03-19,7.97101
2021-03-20,3.62318
2021-03-21,7.24637
2021-03-22,5.7971
2021-03-23,3.62318
2021-03-24,13.04347
2021-03-25,14.49275
2021-03-26,7.97101
2021-03-28,5.7971
2021-03-29,13.04347
2021-03-30,14.49275
2021-04-01,3.62318
2021-04-02,6.52173
2021-04-04,11.5942
2021-04-05,4.34782
2021-04-06,9.42028
2021-04-07,7.97101
2021-04-09,4.34782
2021-04-10,5.07246
2021-04-11,5.07246
2021-04-12,12.31884
2021-04-13,4.34782
2021-04-14,5.7971
2021-04-15,7.97101
2021-04-16,5.07246
2021-04-18,7.97101
2021-04-19,9.42028
2021-04-20,10.86956
2021-04-21,7.97101
2021-04-22,10.14492
2021-04-23,13.04347
2021-04-24,3.62318
2021-04-25,5.7971
2021-04-26,5.07246
2021-04-27,13.76811
2021-04-28,20.28985
2021-04-29,16.66666
2021-04-30,9.42028
2021-05-02,3.62318
2021-05-03,10.86956
2021-05-04,10.14492
2021-05-05,4.34782
2021-05-06,8.69565
2021-05-07,3.62318
2021-05-10,6.52173
2021-05-11,8.69565
2021-05-12,13.76811
2021-05-13,8.69565
2021-05-14,3.62318
2021-05-15,4.34782
2021-05-17,12.31884
2021-05-18,6.52173
2021-05-19,5.07246
2021-05-20,7.24637
2021-05-21,4.34782
2021-05-22,3.62318
2021-05-23,4.34782
2021-05-24,7.24637
2021-05-25,5.07246
2021-05-26,5.07246
2021-05-27,7.97101
2021-05-28,5.07246
2021-05-31,13.04347
2021-06-01,18.84057
2021-06-02,13.76811
2021-06-03,9.42028
2021-06-04,6.52173
2021-06-05,4.34782
2021-06-07,15.21739
2021-06-08,8.69565
2021-06-09,9.42028
2021-06-10,10.14492
2021-06-11,8.69565
2021-06-12,5.07246
2021-06-13,5.7971
2021-06-14,9.42028
2021-06-15,3.62318
2021-06-16,13.04347
2021-06-17,7.24637
2021-06-18,13.76811
2021-06-19,7.97101
2021-06-21,4.34782
2021-06-22,6.52173
2021-06-23,11.5942
2021-06-24,5.7971
2021-06-25,10.86956
2021-06-28,5.07246
2021-06-29,10.86956
2021-06-30,4.34782
2021-07-02,6.52173
2021-07-05,7.24637
2021-07-06,8.69565
2021-07-07,5.07246
2021-07-08,5.7971
2021-07-09,5.7971
2021-07-10,3.62318
2021-07-11,3.62318
2021-07-12,4.34782
2021-07-13,6.52173
2021-07-14,8.69565
2021-07-15,13.04347
2021-07-16,3.62318
2021-07-18,3.62318
2021-07-19,6.52173
2021-07-20,7.24637
2021-07-21,5.07246
2021-07-22,4.34782
2021-07-23,8.69565
2021-07-24,4.34782
2021-07-26,5.7971
2021-07-27,9.42028
2021-07-29,10.86956
2021-07-31,5.07246
2021-08-01,3.62318
2021-08-03,4.34782
2021-08-04,15.21739
2021-08-05,10.14492
2021-08-06,5.07246
2021-08-07,6.52173
2021-08-08,3.62318
2021-08-09,9.42028
2021-08-10,5.07246
2021-08-11,12.31884
2021-08-12,18.84057
2021-08-13,3.62318
2021-08-14,4.34782
2021-08-15,4.34782
2021-08-16,3.62318
2021-08-17,5.7971
2021-08-18,5.07246
2021-08-19,5.07246
2021-08-20,7.24637
2021-08-22,4.34782
2021-08-23,10.14492
2021-08-24,7.97101
2021-08-25,3.62318
2021-08-26,8.69565
2021-08-27,6.52173
2021-08-29,3.62318
2021-08-30,15.94202
2021-09-01,4.34782
2021-09-02,9.42028
2021-09-03,11.5942
2021-09-04,3.62318
2021-09-06,13.04347
2021-09-07,7.24637
2021-09-11,3.62318
2021-09-12,6.52173
2021-09-13,12.31884
2021-09-14,9.42028
2021-09-15,9.42028
2021-09-16,7.97101
2021-09-17,7.24637
2021-09-22,3.62318
2021-09-24,5.07246
2021-09-25,8.69565
2021-09-27,8.69565
2021-09-28,10.86956
2021-09-29,6.52173
2021-09-30,15.21739
2021-10-04,4.34782
2021-10-05,6.52173
2021-10-07,10.14492
2021-10-08,4.34782
2021-10-09,3.62318
2021-10-11,4.34782
2021-10-12,3.62318
2021-10-13,8.69565
2021-10-14,13.04347
2021-10-15,8.69565
2021-10-18,4.34782
2021-10-19,9.42028
2021-10-20,5.7971
2021-10-21,10.14492
2021-10-22,6.52173
2021-10-23,7.97101
2021-10-25,11.5942
2021-10-26,11.5942
2021-10-27,13.76811
2021-10-28,10.14492
2021-10-29,6.52173
2021-11-01,3.62318
2021-11-03,8.69565
2021-11-04,7.97101
2021-11-06,5.07246
2021-11-07,8.69565
2021-11-08,7.24637
2021-11-09,13.76811
2021-11-10,6.52173
2021-11-11,6.52173
2021-11-12,10.14492
2021-11-13,5.07246
2021-11-14,5.07246
2021-11-15,8.69565
2021-11-16,11.5942
2021-11-17,12.31884
2021-11-18,5.07246
2021-11-19,5.07246
2021-11-23,10.86956
2021-11-24,10.14492
2021-11-25,7.97101
2021-11-26,7.24637
2021-11-27,5.7971
2021-11-28,4.34782
2021-11-29,10.86956
2021-11-30,12.31884
2021-12-01,10.14492
2021-12-02,13.04347
2021-12-06,11.5942
2021-12-08,7.97101
2021-12-09,5.07246
2021-12-12,3.62318
2021-12-13,13.04347
2021-12-14,6.52173
2021-12-15,9.42028
2021-12-16,7.24637
2021-12-17,5.7971
2021-12-19,6.52173
2021-12-20,7.97101
2021-12-21,4.34782
2021-12-22,5.07246
2021-12-23,7.97101
2021-12-27,3.62318
2021-12-28,9.42028
2021-12-30,7.24637
2021-12-31,4.34782
2022-01-04,7.97101
2022-01-05,7.24637
2022-01-06,13.04347
2022-01-07,5.07246
2022-01-09,3.62318
2022-01-10,8.69565
2022-01-11,7.97101
2022-01-12,9.42028
2022-01-13,11.5942
2022-01-14,4.34782
2022-01-15,3.62318
2022-01-17,12.31884
2022-01-18,7.24637
2022-01-19,7.24637
2022-01-20,5.07246
2022-01-22,4.34782
2022-01-24,6.52173
2022-01-25,8.69565
2022-01-26,6.52173
2022-01-27,7.97101
2022-01-28,8.69565
2022-02-03,7.97101
2022-02-04,4.34782
2022-02-06,5.07246
2022-02-07,5.07246
2022-02-08,6.52173
2022-02-09,7.24637
2022-02-10,5.7971
2022-02-11,7.24637
2022-02-14,10.14492
2022-02-15,7.24637
2022-02-16,3.62318
2022-02-17,5.07246
2022-02-19,4.34782
2022-02-21,3.62318
2022-02-22,4.34782
2022-02-23,7.24637
2022-02-24,10.14492
2022-02-25,5.07246
2022-03-03,4.34782
2022-03-04,11.5942
2022-03-07,7.97101
2022-03-10,5.7971
2022-03-11,3.62318
2022-03-14,3.62318
2022-03-15,5.07246
2022-03-16,3.62318
2022-03-17,4.34782
2022-03-21,4.34782
2022-03-22,7.24637
2022-03-23,8.69565
2022-03-24,7.97101
2022-03-25,3.62318
2022-03-28,7.97101
2022-03-29,8.69565
2022-03-30,12.31884
2022-03-31,5.7971
2022-04-01,5.7971
2022-04-03,5.07246
2022-04-04,6.52173
2022-04-05,4.34782
2022-04-06,8.69565
2022-04-07,8.69565
2022-04-08,5.07246
2022-04-09,8.69565
2022-04-10,5.7971
2022-04-11,5.7971
2022-04-12,13.04347
2022-04-13,7.97101
2022-04-14,7.97101
2022-04-18,9.42028
2022-04-19,8.69565
2022-04-20,6.52173
2022-04-22,5.07246
2022-04-23,6.52173
2022-04-25,6.52173
2022-04-26,11.5942
2022-04-27,11.5942
2022-05-02,4.34782
2022-05-03,7.97101
2022-05-06,4.34782
2022-05-08,7.24637
2022-05-09,7.97101
2022-05-10,8.69565
2022-05-12,13.04347
2022-05-13,4.34782
2022-05-14,4.34782
2022-05-15,3.62318
2022-05-16,4.34782
2022-05-17,10.86956
2022-05-18,7.24637
2022-05-19,7.97101
2022-05-20,12.31884
2022-05-22,3.62318
2022-05-23,4.34782
2022-05-24,8.69565
2022-05-25,6.52173
2022-05-26,5.07246
2022-05-27,8.69565
2022-05-28,4.34782
2022-05-30,7.97101
2022-05-31,7.97101
2022-06-01,3.62318
2022-06-02,9.42028
2022-06-03,10.86956
2022-06-05,4.34782
2022-06-07,5.07246
2022-06-08,5.7971
2022-06-09,10.86956
2022-06-10,6.52173
2022-06-13,7.97101
2022-06-14,8.69565
2022-06-15,5.07246
2022-06-16,6.52173
2022-06-17,10.86956
2022-06-21,11.5942
2022-06-22,9.42028
2022-06-23,5.07246
2022-06-25,3.62318
2022-06-27,5.07246
2022-06-29,4.34782
2022-06-30,4.34782
2022-07-01,4.34782
2022-07-04,6.52173
2022-07-05,7.97101
2022-07-06,4.34782
2022-07-07,10.14492
2022-07-11,4.34782
2022-07-12,4.34782
2022-07-13,8.69565
2022-07-14,12.31884
2022-07-15,5.07246
2022-07-19,5.7971
2022-07-20,7.97101
2022-07-22,5.07246
2022-07-23,4.34782
2022-07-25,4.34782
2022-07-26,3.62318
2022-07-27,5.7971
2022-07-28,4.34782
2022-07-29,5.07246
2022-08-01,5.07246
2022-08-02,4.34782
2022-08-04,7.97101
2022-08-05,7.24637
2022-08-08,5.07246
2022-08-11,5.7971
2022-08-12,7.97101
2022-08-16,9.42028
2022-08-17,3.62318
2022-08-19,3.62318
2022-08-22,7.97101
2022-08-23,6.52173
2022-08-24,5.07246
2022-08-25,5.07246
2022-08-26,3.62318
2022-08-31,5.07246
2022-09-02,5.07246
2022-09-03,3.62318
2022-09-06,10.14492
2022-09-08,4.34782
2022-09-12,3.62318
2022-09-14,9.42028
2022-09-15,7.97101
2022-09-16,13.04347
2022-09-17,3.62318
2022-09-18,4.34782
2022-09-19,5.07246
2022-09-20,14.49275
2022-09-21,10.14492
2022-09-22,4.34782
2022-09-24,3.62318
2022-09-25,3.62318
2022-09-28,12.31884
2022-09-29,8.69565
2022-09-30,17.3913
2022-10-01,12.31884
2022-10-02,10.86956
2022-10-03,15.94202
2022-10-04,39.85507
2022-10-05,29.71014
2022-10-06,32.60869
2022-10-07,28.9855
2022-10-08,10.14492
2022-10-09,9.42028
2022-10-10,13.04347
2022-10-11,36.23188
2022-10-12,36.95652
2022-10-13,26.81159
2022-10-14,42.02898
2022-10-15,25.36231
2022-10-16,15.94202
2022-10-17,36.23188
2022-10-18,37.68115
2022-10-19,47.10144
2022-10-20,26.08695
2022-10-21,28.26086
2022-10-22,23.1884
2022-10-23,19.56521
2022-10-24,39.13043
2022-10-25,44.92753
2022-10-26,33.33333
2022-10-27,30.43478
2022-10-28,39.85507
2022-10-29,15.21739
2022-10-30,10.86956
2022-10-31,42.75362
2022-11-01,47.82608
2022-11-02,36.23188
2022-11-03,34.05797
2022-11-04,41.30434
2022-11-05,10.86956
2022-11-06,5.07246
2022-11-07,33.33333
2022-11-08,39.13043
2022-11-09,44.20289
2022-11-10,30.43478
2022-11-11,24.63768
2022-11-12,17.3913
2022-11-13,14.49275
2022-11-14,40.57971
2022-11-15,47.82608
2022-11-16,44.92753
2022-11-17,44.20289
2022-11-18,30.43478
2022-11-19,15.21739
2022-11-20,15.94202
2022-11-21,44.20289
2022-11-22,40.57971
2022-11-23,36.95652
2022-11-24,36.23188
2022-11-25,35.50724
2022-11-26,17.3913
2022-11-27,15.21739
2022-11-28,44.20289
2022-11-29,29.71014
2022-11-30,45.65217
2022-12-01,42.75362
2022-12-02,39.85507
2022-12-03,18.11594
2022-12-04,31.15942
2022-12-05,50.72463
2022-12-06,61.5942
2022-12-07,80.43478
2022-12-08,41.30434
2022-12-09,29.71014
2022-12-10,24.63768
2022-12-11,21.01449
2022-12-12,52.17391
2022-12-13,44.20289
2022-12-14,42.02898
2022-12-15,37.68115
2022-12-16,31.88405
2022-12-17,10.86956
2022-12-18,12.31884
2022-12-19,31.88405
2022-12-20,42.75362
2022-12-21,29.71014
2022-12-22,41.30434
2022-12-23,29.71014
2022-12-24,15.21739
2022-12-25,10.86956
2022-12-26,36.95652
2022-12-27,44.92753
2022-12-28,39.13043
2022-12-29,31.15942
2022-12-30,33.33333
2022-12-31,11.5942
2023-01-01,6.52173
2023-01-02,40.57971
2023-01-03,49.27536
2023-01-04,37.68115
2023-01-05,47.10144
2023-01-06,39.13043
2023-01-07,21.01449
2023-01-08,23.1884
2023-01-09,44.20289
2023-01-10,51.44927
2023-01-11,52.89855
2023-01-12,48.55072
2023-01-13,36.23188
2023-01-14,15.94202
2023-01-15,16.66666
2023-01-16,34.7826
2023-01-17,34.7826
2023-01-18,54.34782
2023-01-19,34.7826
2023-01-20,30.43478
2023-01-21,17.3913
2023-01-22,13.04347
2023-01-23,14.49275
2023-01-24,18.11594
2023-01-25,36.23188
2023-01-26,39.85507
2023-01-27,33.33333
2023-01-28,16.66666
2023-01-29,16.66666
2023-01-30,36.95652
2023-01-31,31.88405
2023-02-01,38.40579
2023-02-02,66.66666
2023-02-03,100.0
2023-02-04,21.73913
2023-02-05,26.08695
2023-02-06,44.92753
2023-02-07,46.37681
2023-02-08,40.57971
2023-02-09,47.82608
2023-02-10,33.33333
2023-02-11,23.91304
2023-02-12,22.46376
2023-02-13,54.34782
2023-02-14,47.82608
2023-02-15,42.75362
2023-02-16,66.66666
2023-02-17,44.20289
2023-02-18,22.46376
2023-02-19,23.91304
2023-02-20,28.26086
2023-02-21,48.55072
2023-02-22,38.40579
2023-02-23,47.82608
2023-02-24,36.95652
2023-02-25,18.11594
2023-02-26,25.36231
2023-02-27,32.60869
2023-02-28,42.75362
2023-03-01,35.50724
2023-03-02,45.65217
2023-03-03,34.7826
2023-03-04,15.21739
2023-03-05,19.56521
2023-03-06,36.23188
2023-03-07,30.43478
2023-03-08,34.05797
2023-03-09,49.27536
2023-03-10,40.57971
2023-03-11,21.01449
2023-03-12,20.28985
2023-03-13,35.50724
2023-03-14,50.0
2023-03-15,39.13043
2023-03-16,47.10144
2023-03-17,49.27536
2023-03-18,22.46376
2023-03-19,18.11594
2023-03-20,46.37681
2023-03-21,52.89855
2023-03-22,55.07246
2023-03-23,49.27536
2023-03-24,40.57971
2023-03-25,15.21739
2023-03-26,15.21739
2023-03-27,47.10144
2023-03-28,48.55072
2023-03-29,55.07246
2023-03-30,38.40579
2023-03-31,35.50724
2023-04-01,14.49275
2023-04-02,22.46376
2023-04-03,50.0
2023-04-04,36.23188
2023-04-05,28.26086
2023-04-06,43.47826
2023-04-07,76.08695
2023-04-08,17.3913
2023-04-09,16.66666
2023-04-10,44.20289
2023-04-11,71.01449
2023-04-12,40.57971
2023-04-13,48.55072
2023-04-14,41.30434
2023-04-15,22.46376
2023-04-16,21.01449
2023-04-17,51.44927
2023-04-18,72.46376
2023-04-19,47.82608
2023-04-20,51.44927
2023-04-21,36.23188
2023-04-22,15.21739
2023-04-23,17.3913
2023-04-24,39.13043
2023-04-25,42.75362
2023-04-26,49.27536
2023-04-27,47.82608
2023-04-28,43.47826
2023-04-29,36.23188
2023-04-30,26.81159
2023-05-01,20.28985
2023-05-02,38.40579
2023-05-03,44.92753
2023-05-04,27.53623
2023-05-05,15.21739
2023-05-06,15.21739
2023-05-07,20.28985
2023-05-08,39.13043
2023-05-09,32.60869
2023-05-10,44.92753
2023-05-11,39.13043
2023-05-12,43.47826
2023-05-13,15.21739
2023-05-14,17.3913
2023-05-15,28.9855
2023-05-16,46.37681
2023-05-17,46.37681
2023-05-18,39.13043
2023-05-19,33.33333
2023-05-20,13.76811
2023-05-21,21.01449
2023-05-22,37.68115
2023-05-23,47.10144
2023-05-24,36.23188
2023-05-25,31.88405
2023-05-26,34.7826
2023-05-27,18.11594
2023-05-28,21.73913
2023-05-29,22.46376
2023-05-30,55.7971
2023-05-31,89.85507
2023-06-01,56.52173
2023-06-02,50.0
2023-06-03,22.46376
2023-06-04,22.46376
2023-06-05,41.30434
2023-06-06,21.73913
2023-06-07,48.55072
2023-06-08,47.10144
2023-06-09,58.69565
2023-06-10,20.28985
2023-06-11,20.28985
2023-06-12,48.55072
2023-06-13,48.55072
2023-06-14,50.0
2023-06-15,50.0
2023-06-16,35.50724
2023-06-17,22.46376
2023-06-18,21.01449
2023-06-19,36.95652
2023-06-20,43.47826
2023-06-21,35.50724
2023-06-22,44.92753
2023-06-23,41.30434
2023-06-24,14.49275
2023-06-25,15.94202
2023-06-26,37.68115
2023-06-27,46.37681
2023-06-28,29.71014
2023-06-29,50.0
2023-06-30,40.57971
2023-07-01,15.94202
2023-07-02,24.63768
2023-07-03,37.68115
2023-07-04,53.62318
2023-07-05,37.68115
2023-07-06,50.0
2023-07-07,50.0
2023-07-08,11.5942
2023-07-09,18.11594
2023-07-10,49.27536
2023-07-11,47.10144
2023-07-12,47.82608
2023-07-13,40.57971
2023-07-14,45.65217
2023-07-15,23.91304
2023-07-16,15.94202
2023-07-17,50.72463
2023-07-18,41.30434
2023-07-19,44.92753
2023-07-20,55.07246
2023-07-21,49.27536
2023-07-22,27.53623
2023-07-23,14.49275
2023-07-24,60.86956
2023-07-25,57.97101
2023-07-26,47.82608
2023-07-27,49.27536
2023-07-28,48.55072
2023-07-29,31.15942
2023-07-30,26.81159
2023-07-31,62.31884
2023-08-01,37.68115
2023-08-02,52.89855
2023-08-03,44.92753
2023-08-04,42.02898
2023-08-05,17.3913
2023-08-06,18.84057
2023-08-07,66.66666
2023-08-08,55.07246
2023-08-09,44.92753
2023-08-10,55.7971
2023-08-11,36.23188
2023-08-12,21.73913
2023-08-13,7.97101
2023-08-14,36.23188
2023-08-15,23.91304
2023-08-16,36.95652
2023-08-17,36.95652
2023-08-18,42.02898
2023-08-19,19.56521
2023-08-20,15.94202
2023-08-21,40.57971
2023-08-22,45.65217
2023-08-23,42.02898
2023-08-24,32.60869
2023-08-25,44.92753
2023-08-26,23.91304
2023-08-27,24.63768
2023-08-28,50.72463
2023-08-29,53.62318
2023-08-30,62.31884
2023-08-31,50.72463
2023-09-01,49.27536
2023-09-02,28.26086
2023-09-03,29.71014
2023-09-04,48.55072
2023-09-05,39.13043
2023-09-06,59.42028
2023-09-07,60.86956
2023-09-08,51.44927
2023-09-09,20.28985
2023-09-10,31.88405
2023-09-11,43.47826
2023-09-12,55.7971
2023-09-13,55.7971
2023-09-14,55.7971
2023-09-15,44.92753
2023-09-16,22.46376
2023-09-17,32.60869
2023-09-18,43.47826
2023-09-19,44.20289
2023-09-20,52.89855
2023-09-21,51.44927
2023-09-22,44.20289
2023-09-23,27.53623
2023-09-24,15.94202
2023-09-25,47.10144
2023-09-26,47.10144
2023-09-27,27.53623
2023-09-28,11.5942
2023-09-29,10.14492
2023-09-30,5.07246
2023-10-01,17.3913
2023-10-02,20.28985
2023-10-03,26.81159
2023-10-04,52.17391
2023-10-05,60.86956
2023-10-06,52.89855
2023-10-07,20.28985
2023-10-08,23.91304
2023-10-09,18.84057
2023-10-10,40.57971
2023-10-11,45.65217
2023-10-12,52.17391
2023-10-13,60.14492
2023-10-14,20.28985
2023-10-15,26.81159
2023-10-16,39.85507
2023-10-17,57.24637
2023-10-18,52.89855
2023-10-19,61.5942
2023-10-20,47.10144
2023-10-21,15.94202
2023-10-22,19.56521
2023-10-23,57.24637
2023-10-24,55.07246
2023-10-25,51.44927
2023-10-26,51.44927
2023-10-27,42.02898
2023-10-28,26.81159
2023-10-29,26.08695
2023-10-30,39.13043
2023-10-31,57.97101
2023-11-01,54.34782
2023-11-02,45.65217
2023-11-03,42.02898
2023-11-04,28.9855
2023-11-05,24.63768
2023-11-06,55.7971
2023-11-07,45.65217
2023-11-08,52.17391
2023-11-09,46.37681
2023-11-10,33.33333
2023-11-11,23.91304
2023-11-12,20.28985
2023-11-13,47.82608
2023-11-14,57.97101
2023-11-15,49.27536
2023-11-16,35.50724
2023-11-17,42.75362
2023-11-18,15.94202
2023-11-19,21.73913
2023-11-20,55.07246
2023-11-21,55.07246
2023-11-22,67.3913
2023-11-23,52.17391
2023-11-24,45.65217
2023-11-25,19.56521
2023-11-26,31.88405
2023-11-27,53.62318
2023-11-28,62.31884
2023-11-29,58.69565
2023-11-30,43.47826
