date,오늘주식시황
2023-05-27,0.44278
2023-05-28,0.22139
2023-05-29,1.25916
2023-05-30,2.22775
2023-05-31,2.47682
2023-06-01,2.50449
2023-06-02,2.40763
2023-06-03,0.55348
2023-06-04,0.29057
2023-06-05,1.84032
2023-06-06,0.73336
2023-06-07,2.546
2023-06-08,2.546
2023-06-09,2.49066
2023-06-10,0.44278
2023-06-11,0.20755
2023-06-12,2.53217
2023-06-13,2.47682
2023-06-14,6.4342
2023-06-15,3.22402
2023-06-16,2.37996
2023-06-17,0.51196
2023-06-18,0.27674
2023-06-19,2.53217
2023-06-20,2.67054
2023-06-21,3.23785
2023-06-22,2.7674
2023-06-23,2.42147
2023-06-24,0.5258
2023-06-25,0.17988
2023-06-26,2.3938
2023-06-27,2.9196
2023-06-28,3.18251
2023-06-29,2.67054
2023-06-30,2.57368
2023-07-01,0.55348
2023-07-02,0.23522
2023-07-03,2.72588
2023-07-04,2.6567
2023-07-05,2.3938
2023-07-06,4.55237
2023-07-07,4.23412
2023-07-08,0.48429
2023-07-09,0.1522
2023-07-10,2.40763
2023-07-11,2.87809
2023-07-12,2.97495
2023-07-13,2.7674
2023-07-14,2.51833
2023-07-15,0.58115
2023-07-16,0.06918
2023-07-17,2.21392
2023-07-18,2.87809
2023-07-19,3.08565
2023-07-20,2.69821
2023-07-21,2.72588
2023-07-22,0.41511
2023-07-23,0.30441
2023-07-24,2.9196
2023-07-25,3.23785
2023-07-26,22.07001
2023-07-27,5.18887
2023-07-28,3.4039
2023-07-29,0.41511
2023-07-30,0.20755
2023-07-31,4.31714
2023-08-01,3.58378
2023-08-02,9.21544
2023-08-03,4.70458
2023-08-04,3.25169
2023-08-05,0.66417
2023-08-06,0.22139
2023-08-07,3.97121
2023-08-08,3.83284
2023-08-09,2.72588
2023-08-10,3.09948
2023-08-11,2.80891
2023-08-12,0.55348
2023-08-13,0.27674
2023-08-14,3.39006
2023-08-15,1.12079
2023-08-16,5.23038
2023-08-17,4.02656
2023-08-18,3.11332
2023-08-19,0.65033
2023-08-20,0.35976
2023-08-21,2.97495
2023-08-22,2.69821
2023-08-23,2.98879
2023-08-24,2.85042
2023-08-25,3.16867
2023-08-26,0.53964
2023-08-27,0.31825
2023-08-28,2.58751
2023-08-29,2.72588
2023-08-30,2.55984
2023-08-31,3.01646
2023-09-01,2.94728
2023-09-02,0.49813
2023-09-03,0.62266
2023-09-04,2.46298
2023-09-05,2.46298
2023-09-06,3.22402
2023-09-07,3.34855
2023-09-08,2.51833
2023-09-09,0.55348
2023-09-10,0.30441
2023-09-11,2.42147
2023-09-12,4.01273
2023-09-13,3.32088
2023-09-14,2.40763
2023-09-15,2.06171
2023-09-16,0.35976
2023-09-18,1.96485
2023-09-19,1.88183
2023-09-20,2.07555
2023-09-21,2.18624
2023-09-22,2.49066
2023-09-23,0.38743
2023-09-24,0.08302
2023-09-25,2.36612
2023-09-26,3.05797
2023-09-27,2.43531
2023-09-28,0.38743
2023-09-29,0.38743
2023-09-30,0.41511
2023-10-01,0.42894
2023-10-02,0.6365
2023-10-03,0.58115
2023-10-04,6.37885
2023-10-05,2.94728
2023-10-06,2.7674
2023-10-07,0.56731
2023-10-08,0.20755
2023-10-09,0.65033
2023-10-10,3.58378
2023-10-11,2.98879
2023-10-12,2.87809
2023-10-13,2.80891
2023-10-14,0.47045
2023-10-15,0.1522
2023-10-16,2.46298
2023-10-17,2.42147
2023-10-18,2.26926
2023-10-19,4.38632
2023-10-20,3.72215
2023-10-21,0.45662
2023-10-22,0.16604
2023-10-23,2.24159
2023-10-24,3.34855
2023-10-25,3.50076
2023-10-26,5.88072
2023-10-27,3.45925
2023-10-28,0.56731
2023-10-29,0.27674
2023-10-30,2.546
2023-10-31,4.84295
2023-11-01,2.96111
2023-11-02,3.12716
2023-11-03,2.62903
2023-11-04,0.53964
2023-11-05,0.22139
2023-11-06,3.63913
2023-11-07,5.81154
2023-11-08,3.41773
2023-11-09,3.04414
2023-11-10,3.18251
2023-11-11,0.60882
2023-11-12,0.1522
2023-11-13,3.25169
2023-11-14,2.96111
2023-11-15,3.95738
2023-11-16,13.40805
2023-11-17,3.11332
2023-11-18,0.53964
2023-11-19,0.17988
2023-11-20,3.07181
2023-11-21,2.86425
2023-11-22,2.62903
2023-11-23,2.62903
2023-11-24,2.69821
2023-11-25,0.40127
2023-11-26,0.16604
2023-11-27,2.42147
2023-11-28,2.29694
2023-11-29,2.46298
2023-11-30,2.35229
2023-12-01,2.69821
2023-12-02,0.48429
2023-12-03,0.09685
2023-12-04,2.11706
2023-12-05,2.08938
2023-12-06,2.36612
2023-12-07,2.42147
2023-12-08,2.22775
2023-12-09,0.44278
2023-12-10,0.23522
2023-12-11,2.31077
2023-12-12,1.93718
2023-12-13,2.60135
2023-12-14,2.21392
2023-12-15,2.25543
2023-12-16,0.48429
2023-12-17,0.13837
2023-12-18,2.29694
2023-12-19,2.37996
2023-12-20,2.22775
2023-12-21,2.85042
2023-12-22,2.46298
2023-12-23,0.37359
2023-12-24,0.17988
2023-12-25,0.31825
2023-12-26,2.55984
2023-12-27,2.37996
2023-12-28,2.7674
2023-12-29,2.1724
2023-12-30,0.1522
2023-12-31,0.27674
2024-01-01,0.1522
2024-01-02,2.83658
2024-01-03,3.50076
2024-01-04,2.50449
2024-01-05,2.22775
2024-01-06,0.48429
2024-01-07,0.11069
2024-01-08,1.75729
2024-01-09,2.37996
2024-01-10,2.82274
2024-01-11,2.08938
2024-01-12,2.96111
2024-01-13,0.53964
2024-01-14,0.09685
2024-01-15,2.50449
2024-01-16,3.12716
2024-01-17,11.09727
2024-01-18,3.07181
2024-01-19,2.89193
2024-01-20,0.70568
2024-01-21,0.17988
2024-01-22,2.69821
2024-01-23,3.01646
2024-01-24,2.67054
2024-01-25,3.32088
2024-01-26,2.50449
2024-01-27,0.47045
2024-01-28,0.19371
2024-01-29,2.86425
2024-01-30,2.67054
2024-01-31,3.37622
2024-02-01,3.19634
2024-02-02,4.45551
2024-02-03,0.58115
2024-02-04,0.22139
2024-02-05,2.79507
2024-02-06,2.90577
2024-02-07,2.50449
2024-02-08,2.15857
2024-02-09,0.47045
2024-02-10,0.19371
2024-02-11,0.08302
2024-02-12,0.23522
2024-02-13,1.89566
2024-02-14,2.37996
2024-02-15,2.11706
2024-02-16,2.13089
2024-02-17,0.40127
2024-02-18,0.11069
2024-02-19,2.00636
2024-02-20,2.1724
2024-02-21,2.26926
2024-02-22,1.85415
2024-02-23,1.77113
2024-02-24,0.2629
2024-02-25,0.11069
2024-02-26,1.84032
2024-02-27,2.10322
2024-02-28,2.21392
2024-02-29,2.24159
2024-03-01,0.34592
2024-03-02,0.29057
2024-03-03,0.11069
2024-03-04,1.74346
2024-03-05,2.14473
2024-03-06,2.06171
2024-03-07,1.59125
2024-03-08,1.56358
2024-03-09,0.31825
2024-03-10,0.08302
2024-03-11,1.68811
2024-03-12,2.04787
2024-03-13,2.546
2024-03-14,2.29694
2024-03-15,3.5561
2024-03-16,0.35976
2024-03-17,0.19371
2024-03-18,2.03403
2024-03-19,3.62529
2024-03-20,2.50449
