date,밀크코인
2021-07-11,2.0584
2021-07-12,4.2682
2021-07-13,2.32211
2021-07-14,1.62865
2021-07-15,31.88699
2021-07-16,18.00556
2021-07-17,6.38032
2021-07-18,3.55276
2021-07-19,4.63935
2021-07-20,4.19739
2021-07-21,2.72989
2021-07-22,2.55164
2021-07-23,4.33657
2021-07-24,2.61024
2021-07-25,1.90457
2021-07-26,2.74454
2021-07-27,2.15363
2021-07-28,2.02178
2021-07-29,2.82023
2021-07-30,3.03267
2021-07-31,1.73609
2021-08-01,1.87771
2021-08-02,1.67993
2021-08-03,1.77027
2021-08-04,1.3918
2021-08-05,2.01445
2021-08-06,4.41959
2021-08-07,3.29638
2021-08-08,2.03398
2021-08-09,1.93387
2021-08-10,2.51257
2021-08-11,2.70059
2021-08-12,2.5028
2021-08-13,2.36362
2021-08-14,2.4149
2021-08-15,5.73326
2021-08-16,3.25975
2021-08-17,2.26107
2021-08-18,1.67993
2021-08-19,1.73609
2021-08-20,1.67505
2021-08-21,1.59691
2021-08-22,1.88504
2021-08-23,2.72745
2021-08-24,4.39029
2021-08-25,2.39537
2021-08-26,1.80934
2021-08-27,1.48947
2021-08-28,1.39668
2021-08-29,1.63109
2021-08-30,1.63109
2021-08-31,1.82888
2021-09-01,6.44381
2021-09-02,3.07906
2021-09-03,2.42222
2021-09-04,4.52214
2021-09-05,4.90306
2021-09-06,3.74078
2021-09-07,2.95941
2021-09-08,2.53699
2021-09-09,1.98515
2021-09-10,1.58714
2021-09-11,1.34541
2021-09-12,1.63842
2021-09-13,1.45529
2021-09-14,1.88015
2021-09-15,5.20584
2021-09-16,3.92147
2021-09-17,2.52478
2021-09-18,1.36494
2021-09-19,1.18425
2021-09-20,1.17693
2021-09-21,1.08414
2021-09-22,1.50656
2021-09-23,1.47726
2021-09-24,1.30878
2021-09-25,2.31723
2021-09-26,1.05484
2021-09-27,1.06949
2021-09-28,1.2575
2021-09-29,2.68594
2021-09-30,0.94984
2021-10-01,1.04507
2021-10-02,0.96938
2021-10-03,1.13053
2021-10-04,1.21111
2021-10-05,1.69946
2021-10-06,1.72876
2021-10-07,2.70547
2021-10-08,2.03887
2021-10-09,2.66152
2021-10-10,1.72144
2021-10-11,1.54075
2021-10-12,2.39537
2021-10-13,1.44796
2021-10-14,9.45939
2021-10-15,4.32436
2021-10-16,1.6897
2021-10-17,1.15251
2021-10-18,1.70435
2021-10-19,1.57737
2021-10-20,4.99584
2021-10-21,2.725
2021-10-22,1.61644
2021-10-23,1.03286
2021-10-24,1.46017
2021-10-25,1.93387
2021-10-26,1.69702
2021-10-27,1.84841
2021-10-28,1.71167
2021-10-29,1.62133
2021-10-30,1.47238
2021-10-31,3.14743
2021-11-01,2.38316
2021-11-02,8.20676
2021-11-03,16.6162
2021-11-04,5.86023
2021-11-05,3.44288
2021-11-06,2.09259
2021-11-07,1.85574
2021-11-08,2.54431
2021-11-09,2.56873
2021-11-10,2.43199
2021-11-11,1.87039
2021-11-12,1.85818
2021-11-13,1.64819
2021-11-14,1.85818
2021-11-15,3.48928
2021-11-16,5.03735
2021-11-17,5.74302
2021-11-18,7.74283
2021-11-19,3.48683
2021-11-20,2.7421
2021-11-21,2.69326
2021-11-22,4.24134
2021-11-23,3.35986
2021-11-24,5.95302
2021-11-25,21.37031
2021-11-26,6.70996
2021-11-27,3.43556
2021-11-28,2.36118
2021-11-29,2.86663
2021-11-30,3.04976
2021-12-01,2.66152
2021-12-02,14.86545
2021-12-03,17.20222
2021-12-04,12.74112
2021-12-05,5.54036
2021-12-06,100.0
2021-12-07,26.70313
2021-12-08,14.15002
2021-12-09,12.34067
2021-12-10,10.69248
2021-12-11,4.92992
2021-12-12,4.15588
2021-12-13,18.4109
2021-12-14,8.14084
2021-12-15,6.08731
2021-12-16,5.54524
2021-12-17,3.90682
2021-12-18,2.66884
2021-12-19,2.48571
2021-12-20,3.73834
2021-12-21,3.42091
2021-12-22,3.50637
2021-12-23,3.50148
2021-12-24,3.45997
2021-12-25,2.48815
2021-12-26,2.52966
2021-12-27,3.39893
2021-12-28,9.89646
2021-12-29,4.55877
2021-12-30,3.08638
2021-12-31,2.23177
2022-01-01,2.13898
2022-01-02,2.36851
2022-01-03,4.30238
2022-01-04,2.97895
2022-01-05,2.42955
2022-01-06,2.92523
2022-01-07,2.58094
2022-01-08,1.84597
2022-01-09,2.36606
2022-01-10,3.33056
2022-01-11,2.94965
2022-01-12,2.327
2022-01-13,1.9412
2022-01-14,1.71656
2022-01-15,1.15983
2022-01-16,1.32099
2022-01-17,1.48703
2022-01-18,1.58714
2022-01-19,1.62621
2022-01-20,1.53586
2022-01-21,1.9241
2022-01-22,2.70059
2022-01-23,1.93143
2022-01-24,2.02666
2022-01-25,1.614
2022-01-26,1.71167
2022-01-27,1.90457
2022-01-28,1.22088
2022-01-29,1.60668
2022-01-30,1.01333
2022-01-31,0.99623
2022-02-01,1.04019
2022-02-02,1.08902
2022-02-03,1.64819
2022-02-04,1.50412
2022-02-05,1.85818
2022-02-06,1.67993
2022-02-07,1.95341
2022-02-08,4.50993
2022-02-09,2.20735
2022-02-10,1.3039
2022-02-11,1.2575
2022-02-12,0.90345
2022-02-13,0.90345
2022-02-14,1.05484
2022-02-15,1.24041
2022-02-16,1.45529
2022-02-17,1.41622
2022-02-18,1.29169
2022-02-19,1.13053
2022-02-20,1.15739
2022-02-21,5.45001
2022-02-22,2.09747
2022-02-23,1.62621
2022-02-24,1.61156
2022-02-25,1.40645
2022-02-26,1.05972
2022-02-27,0.92787
2022-02-28,0.94496
2022-03-01,1.18181
2022-03-02,1.31366
2022-03-03,0.9474
2022-03-04,0.77648
2022-03-05,0.57381
2022-03-06,0.62997
2022-03-07,0.76915
2022-03-08,0.77403
2022-03-09,0.59579
2022-03-10,0.8717
2022-03-11,1.18425
2022-03-12,0.83264
2022-03-13,0.80822
2022-03-14,0.8131
2022-03-15,0.96938
2022-03-16,0.8888
2022-03-17,0.95717
2022-03-18,0.93275
2022-03-19,1.13542
2022-03-20,1.09391
2022-03-21,1.05972
2022-03-22,1.29901
2022-03-23,1.35029
2022-03-24,1.88748
2022-03-25,4.92992
2022-03-26,1.2575
2022-03-27,1.20867
2022-03-28,2.26595
2022-03-29,1.89725
2022-03-30,1.46261
2022-03-31,1.99736
2022-04-01,1.47482
2022-04-02,2.20002
2022-04-03,1.82888
2022-04-04,1.88504
2022-04-05,1.41378
2022-04-06,1.43575
2022-04-07,1.18669
2022-04-08,0.93763
2022-04-09,0.7545
2022-04-10,0.66904
2022-04-11,1.04751
2022-04-12,0.9181
2022-04-13,1.63109
2022-04-14,1.09635
2022-04-15,0.86926
2022-04-16,0.56893
2022-04-17,0.60311
2022-04-18,0.94984
2022-04-19,0.98647
2022-04-20,0.9767
2022-04-21,1.00356
2022-04-22,10.12843
2022-04-23,2.86907
2022-04-24,1.35273
2022-04-25,1.76783
2022-04-26,2.66884
2022-04-27,1.43575
2022-04-28,1.68237
2022-04-29,1.03042
2022-04-30,0.67636
2022-05-01,1.06705
2022-05-02,1.00356
2022-05-03,1.07681
2022-05-04,0.98647
2022-05-05,0.82043
2022-05-06,0.92787
2022-05-07,0.67881
2022-05-08,0.83508
2022-05-09,1.27704
2022-05-10,1.15495
2022-05-11,1.53342
2022-05-12,2.53943
2022-05-13,1.71167
2022-05-14,1.23797
2022-05-15,0.8888
2022-05-16,1.15495
2022-05-17,1.04751
2022-05-18,0.80578
2022-05-19,2.45641
2022-05-20,0.85217
2022-05-21,0.78868
2022-05-22,3.25242
2022-05-23,0.96693
2022-05-24,0.90345
2022-05-25,0.83264
2022-05-26,0.94252
2022-05-27,0.90833
2022-05-28,0.6202
2022-05-29,0.62264
2022-05-30,0.94984
2022-05-31,1.00356
2022-06-01,0.81066
2022-06-02,1.10611
2022-06-03,0.6202
2022-06-04,0.41754
2022-06-05,0.59334
2022-06-06,0.66904
2022-06-07,0.61776
2022-06-08,1.14518
2022-06-09,1.20867
2022-06-10,0.73497
2022-06-11,0.58602
2022-06-12,0.83508
2022-06-13,1.09879
2022-06-14,0.96693
2022-06-15,1.2282
2022-06-16,1.57249
2022-06-17,0.66415
2022-06-18,0.63485
2022-06-19,0.77403
2022-06-20,0.68613
2022-06-21,0.65683
2022-06-22,0.53718
2022-06-23,0.52986
2022-06-24,0.56404
2022-06-25,0.46393
2022-06-26,0.46393
2022-06-27,0.65195
2022-06-28,0.63485
2022-06-29,0.56648
2022-06-30,0.59823
2022-07-01,0.72276
2022-07-02,0.64462
2022-07-03,1.10856
2022-07-04,0.62997
2022-07-05,0.47126
2022-07-06,0.47614
2022-07-07,0.60067
2022-07-08,0.47614
2022-07-09,0.32963
2022-07-10,0.48102
2022-07-11,0.46149
2022-07-12,0.47614
2022-07-13,0.42242
2022-07-14,0.503
2022-07-15,0.35161
2022-07-16,0.3687
2022-07-17,0.38579
2022-07-18,0.48591
2022-07-19,0.52009
2022-07-20,0.57625
2022-07-21,0.47126
2022-07-22,0.41509
2022-07-23,0.27836
2022-07-24,0.29789
2022-07-25,0.72764
2022-07-26,0.52742
2022-07-27,0.39068
2022-07-28,0.49323
2022-07-29,0.56893
2022-07-30,0.41021
2022-07-31,0.55916
2022-08-01,0.96205
2022-08-02,1.1403
2022-08-03,0.62997
2022-08-04,0.55428
2022-08-05,0.47858
2022-08-06,0.37603
2022-08-07,0.35405
2022-08-08,0.42975
2022-08-09,0.52497
2022-08-10,0.45416
2022-08-11,0.59823
2022-08-12,0.61044
2022-08-13,0.41509
2022-08-14,0.43951
2022-08-15,0.43951
2022-08-16,0.56893
2022-08-17,0.45905
2022-08-18,0.48591
2022-08-19,0.38579
2022-08-20,0.30277
2022-08-21,0.39068
2022-08-22,0.47614
2022-08-23,0.41021
2022-08-24,0.41509
2022-08-25,0.36626
2022-08-26,0.39556
2022-08-27,0.31254
2022-08-28,0.26126
2022-08-29,0.35161
2022-08-30,0.48835
2022-08-31,0.40533
2022-09-01,0.38091
2022-09-02,0.82043
2022-09-03,0.27347
2022-09-04,0.25638
2022-09-05,0.31742
2022-09-06,0.4273
2022-09-07,0.29545
2022-09-08,0.2515
2022-09-09,0.31742
2022-09-10,0.21975
2022-09-11,0.27103
2022-09-12,0.34184
2022-09-13,0.41021
2022-09-14,0.31742
2022-09-15,0.32719
2022-09-16,0.34184
2022-09-17,0.2808
2022-09-18,0.27347
2022-09-19,0.48102
2022-09-20,0.8595
2022-09-21,0.46637
2022-09-22,0.36382
2022-09-23,0.38824
2022-09-24,0.28812
2022-09-25,0.20999
2022-09-26,0.41998
2022-09-27,0.31987
2022-09-28,0.31987
2022-09-29,0.34917
2022-09-30,0.35649
2022-10-01,0.27591
2022-10-02,0.25394
2022-10-03,0.35161
2022-10-04,0.398
2022-10-05,0.42975
2022-10-06,0.38091
2022-10-07,0.33696
2022-10-08,0.28324
2022-10-09,0.26126
2022-10-10,0.35405
2022-10-11,0.38091
2022-10-12,0.40533
2022-10-13,0.55183
2022-10-14,0.35649
2022-10-15,0.46149
2022-10-16,0.32963
2022-10-17,0.36138
2022-10-18,0.34917
2022-10-19,0.36138
2022-10-20,0.33207
2022-10-21,3.03755
2022-10-22,0.83019
2022-10-23,0.55916
2022-10-24,2.45885
2022-10-25,11.95243
2022-10-26,5.08619
2022-10-27,1.7776
2022-10-28,1.05484
2022-10-29,0.68613
2022-10-30,0.76671
2022-10-31,1.02309
2022-11-01,2.17561
2022-11-02,1.05484
2022-11-03,0.8717
2022-11-04,0.52497
2022-11-05,0.53474
2022-11-06,0.49567
2022-11-07,0.59823
2022-11-08,0.50056
2022-11-09,0.74717
2022-11-10,0.96449
2022-11-11,0.53962
2022-11-12,0.48346
2022-11-13,0.43707
2022-11-14,0.75694
2022-11-15,0.52497
2022-11-16,0.44928
2022-11-17,0.38579
2022-11-18,0.28568
2022-11-19,0.30766
2022-11-20,0.26615
2022-11-21,0.36626
2022-11-22,0.35893
2022-11-23,0.5323
2022-11-24,0.34184
2022-11-25,0.56893
2022-11-26,0.32963
2022-11-27,0.30277
2022-11-28,0.35649
2022-11-29,0.35649
2022-11-30,0.29789
2022-12-01,0.44928
2022-12-02,0.35649
2022-12-03,0.2344
2022-12-04,0.3101
2022-12-05,0.34917
2022-12-06,0.24173
2022-12-07,0.37114
2022-12-08,0.5616
2022-12-09,0.36138
2022-12-10,0.26615
2022-12-11,0.25882
2022-12-12,0.44684
2022-12-13,0.35893
2022-12-14,0.30277
2022-12-15,0.34673
2022-12-16,0.35649
2022-12-17,0.34917
2022-12-18,0.29056
2022-12-19,0.48346
2022-12-20,0.62264
2022-12-21,0.35893
2022-12-22,0.41265
2022-12-23,0.32231
2022-12-24,0.31742
2022-12-25,0.27347
2022-12-26,0.36626
2022-12-27,0.40777
2022-12-28,0.55183
2022-12-29,0.42975
2022-12-30,0.45172
2022-12-31,0.28568
2023-01-01,0.27103
2023-01-02,0.35405
2023-01-03,0.33696
2023-01-04,0.2808
2023-01-05,0.30033
2023-01-06,0.42242
2023-01-07,0.37847
2023-01-08,0.34673
2023-01-09,0.60799
2023-01-10,0.503
2023-01-11,0.38335
2023-01-12,0.34184
2023-01-13,0.40289
2023-01-14,0.57625
2023-01-15,0.53962
2023-01-16,0.60067
2023-01-17,0.52497
2023-01-18,0.47126
2023-01-19,0.31498
2023-01-20,0.54207
2023-01-21,0.46637
2023-01-22,0.31742
2023-01-23,0.39068
2023-01-24,0.91566
2023-01-25,0.49323
2023-01-26,0.94252
2023-01-27,0.45905
2023-01-28,0.31498
2023-01-29,0.42486
2023-01-30,0.35405
2023-01-31,0.31498
2023-02-01,0.41998
2023-02-02,0.45416
2023-02-03,0.38579
2023-02-04,0.39312
2023-02-05,0.55672
2023-02-06,0.71055
2023-02-07,0.72032
2023-02-08,0.63241
2023-02-09,0.40044
2023-02-10,0.37603
2023-02-11,0.2808
2023-02-12,0.26859
2023-02-13,0.39312
2023-02-14,0.34428
2023-02-15,0.39312
2023-02-16,0.59823
2023-02-17,0.44195
2023-02-18,0.49811
2023-02-19,0.37847
2023-02-20,0.67392
2023-02-21,0.64462
2023-02-22,0.36382
2023-02-23,0.51765
2023-02-24,0.59579
2023-02-25,0.4737
2023-02-26,0.27836
2023-02-27,0.33452
2023-02-28,0.33452
2023-03-01,0.41754
2023-03-02,0.34184
2023-03-03,0.31498
2023-03-04,0.24661
2023-03-05,0.27591
2023-03-06,0.32475
2023-03-07,0.33207
2023-03-08,0.31254
2023-03-09,0.26371
2023-03-10,0.30277
2023-03-11,0.21487
2023-03-12,0.23685
2023-03-13,0.37114
2023-03-14,0.44928
2023-03-15,0.33696
2023-03-16,0.28812
2023-03-17,0.39068
2023-03-18,0.30522
2023-03-19,0.25882
2023-03-20,0.36626
2023-03-21,0.35405
2023-03-22,0.31254
2023-03-23,0.30766
2023-03-24,0.27103
2023-03-25,0.20999
2023-03-26,0.2051
2023-03-27,0.3687
2023-03-28,0.99379
2023-03-29,0.59579
2023-03-30,0.48102
2023-03-31,0.44195
2023-04-01,0.63974
2023-04-02,0.43707
2023-04-03,1.40645
2023-04-04,2.00468
2023-04-05,20.09571
2023-04-06,36.23577
2023-04-07,13.99374
2023-04-08,6.28021
2023-04-09,7.32773
2023-04-10,11.5178
2023-04-11,6.268
2023-04-12,4.28285
2023-04-13,3.98251
2023-04-14,3.18894
2023-04-15,3.22557
2023-04-16,2.39292
2023-04-17,2.55408
2023-04-18,2.66884
2023-04-19,2.46862
2023-04-20,2.14386
2023-04-21,2.71524
2023-04-22,1.93631
2023-04-23,5.56233
2023-04-24,9.25672
2023-04-25,3.0815
2023-04-26,2.30258
2023-04-27,1.76295
2023-04-28,2.39048
2023-04-29,1.56517
2023-04-30,1.50412
2023-05-01,1.30146
2023-05-02,1.39668
2023-05-03,1.41378
2023-05-04,1.3625
2023-05-05,1.27704
2023-05-06,1.04019
2023-05-07,1.03286
2023-05-08,1.74586
2023-05-09,1.37715
2023-05-10,1.32587
2023-05-11,1.40645
2023-05-12,1.58958
2023-05-13,0.92054
2023-05-14,1.00844
2023-05-15,5.04712
2023-05-16,12.75821
2023-05-17,5.73814
2023-05-18,2.79826
2023-05-19,2.14142
2023-05-20,2.62977
2023-05-21,1.76051
2023-05-22,2.13654
2023-05-23,1.60179
2023-05-24,1.58226
2023-05-25,1.39913
2023-05-26,1.72388
2023-05-27,1.12076
2023-05-28,1.03774
2023-05-29,1.24041
