date,골절보험
2023-07-12,52.17391
2023-07-13,52.17391
2023-07-14,41.30434
2023-07-15,28.26086
2023-07-16,21.73913
2023-07-17,69.56521
2023-07-18,41.30434
2023-07-19,26.08695
2023-07-20,36.95652
2023-07-21,43.47826
2023-07-22,19.56521
2023-07-23,39.13043
2023-07-24,39.13043
2023-07-25,41.30434
2023-07-26,39.13043
2023-07-27,28.26086
2023-07-28,34.7826
2023-07-29,23.91304
2023-07-30,21.73913
2023-07-31,52.17391
2023-08-01,39.13043
2023-08-02,32.60869
2023-08-03,32.60869
2023-08-04,43.47826
2023-08-05,19.56521
2023-08-06,21.73913
2023-08-07,32.60869
2023-08-08,28.26086
2023-08-09,43.47826
2023-08-10,32.60869
2023-08-11,56.52173
2023-08-12,39.13043
2023-08-13,34.7826
2023-08-14,36.95652
2023-08-15,32.60869
2023-08-16,56.52173
2023-08-17,45.65217
2023-08-18,60.86956
2023-08-19,43.47826
2023-08-20,21.73913
2023-08-21,43.47826
2023-08-22,47.82608
2023-08-23,73.91304
2023-08-24,39.13043
2023-08-25,43.47826
2023-08-26,23.91304
2023-08-27,28.26086
2023-08-28,73.91304
2023-08-29,58.69565
2023-08-30,28.26086
2023-08-31,39.13043
2023-09-01,52.17391
2023-09-02,21.73913
2023-09-03,26.08695
2023-09-04,60.86956
2023-09-05,43.47826
2023-09-06,36.95652
2023-09-07,45.65217
2023-09-08,36.95652
2023-09-09,19.56521
2023-09-10,23.91304
2023-09-11,67.3913
2023-09-12,50.0
2023-09-13,41.30434
2023-09-14,52.17391
2023-09-15,30.43478
2023-09-16,28.26086
2023-09-17,21.73913
2023-09-18,32.60869
2023-09-19,34.7826
2023-09-20,54.34782
2023-09-21,43.47826
2023-09-22,34.7826
2023-09-23,17.3913
2023-09-24,15.21739
2023-09-25,67.3913
2023-09-26,60.86956
2023-09-27,36.95652
2023-09-28,19.56521
2023-09-30,26.08695
2023-10-01,23.91304
2023-10-02,58.69565
2023-10-03,34.7826
2023-10-04,63.04347
2023-10-05,43.47826
2023-10-06,50.0
2023-10-07,30.43478
2023-10-08,23.91304
2023-10-09,30.43478
2023-10-10,58.69565
2023-10-11,52.17391
2023-10-12,45.65217
2023-10-13,58.69565
2023-10-14,30.43478
2023-10-15,32.60869
2023-10-16,41.30434
2023-10-17,50.0
2023-10-18,52.17391
2023-10-19,69.56521
2023-10-20,36.95652
2023-10-21,28.26086
2023-10-22,26.08695
2023-10-23,50.0
2023-10-24,54.34782
2023-10-25,52.17391
2023-10-26,34.7826
2023-10-27,32.60869
2023-10-28,39.13043
2023-10-29,39.13043
2023-10-30,58.69565
2023-10-31,65.21739
2023-11-01,47.82608
2023-11-02,45.65217
2023-11-03,23.91304
2023-11-04,34.7826
2023-11-05,21.73913
2023-11-06,80.43478
2023-11-07,65.21739
2023-11-08,71.73913
2023-11-09,54.34782
2023-11-10,39.13043
2023-11-11,23.91304
2023-11-13,28.26086
2023-11-14,54.34782
2023-11-15,52.17391
2023-11-16,19.56521
2023-11-17,19.56521
2023-11-18,15.21739
2023-11-19,13.04347
2023-11-20,63.04347
2023-11-21,47.82608
2023-11-22,41.30434
2023-11-23,39.13043
2023-11-24,52.17391
2023-11-25,26.08695
2023-11-26,10.86956
2023-11-27,56.52173
2023-11-28,32.60869
2023-11-29,41.30434
2023-11-30,58.69565
2023-12-01,43.47826
2023-12-02,19.56521
2023-12-03,23.91304
2023-12-04,34.7826
2023-12-05,60.86956
2023-12-06,39.13043
2023-12-07,41.30434
2023-12-08,39.13043
2023-12-09,30.43478
2023-12-10,21.73913
2023-12-11,34.7826
2023-12-12,65.21739
2023-12-13,50.0
2023-12-14,54.34782
2023-12-15,65.21739
2023-12-16,17.3913
2023-12-17,30.43478
2023-12-18,39.13043
2023-12-19,73.91304
2023-12-20,58.69565
2023-12-21,71.73913
2023-12-22,36.95652
2023-12-23,41.30434
2023-12-24,30.43478
2023-12-25,26.08695
2023-12-26,56.52173
2023-12-27,78.26086
2023-12-28,56.52173
2023-12-29,45.65217
2023-12-30,36.95652
2023-12-31,32.60869
2024-01-02,56.52173
2024-01-03,36.95652
2024-01-04,41.30434
2024-01-05,47.82608
2024-01-06,34.7826
2024-01-07,21.73913
2024-01-08,58.69565
2024-01-09,47.82608
2024-01-10,60.86956
2024-01-11,60.86956
2024-01-12,47.82608
2024-01-13,36.95652
2024-01-14,39.13043
2024-01-15,65.21739
2024-01-16,100.0
2024-01-17,58.69565
2024-01-18,84.7826
2024-01-19,76.08695
2024-01-20,41.30434
2024-01-21,32.60869
2024-01-22,54.34782
2024-01-23,50.0
2024-01-24,67.3913
2024-01-25,41.30434
2024-01-26,47.82608
2024-01-27,26.08695
2024-01-28,28.26086
2024-01-29,65.21739
2024-01-30,54.34782
2024-01-31,91.30434
2024-02-01,54.34782
2024-02-02,65.21739
2024-02-03,23.91304
2024-02-04,23.91304
2024-02-05,65.21739
2024-02-06,54.34782
2024-02-07,52.17391
2024-02-08,43.47826
2024-02-09,21.73913
2024-02-10,28.26086
2024-02-11,26.08695
2024-02-12,36.95652
2024-02-13,84.7826
2024-02-14,67.3913
2024-02-15,47.82608
2024-02-16,58.69565
2024-02-17,43.47826
2024-02-18,19.56521
2024-02-19,58.69565
2024-02-20,63.04347
2024-02-21,41.30434
2024-02-22,45.65217
2024-02-23,34.7826
2024-02-24,41.30434
2024-02-25,28.26086
2024-02-26,60.86956
2024-02-27,60.86956
2024-02-28,63.04347
2024-02-29,60.86956
2024-03-01,30.43478
2024-03-02,23.91304
2024-03-03,26.08695
2024-03-04,76.08695
2024-03-05,32.60869
2024-03-06,50.0
2024-03-07,65.21739
2024-03-08,41.30434
2024-03-09,50.0
2024-03-10,36.95652
2024-03-11,67.3913
2024-03-12,54.34782
2024-03-13,36.95652
2024-03-14,52.17391
2024-03-15,39.13043
2024-03-16,26.08695
2024-03-17,21.73913
2024-03-18,67.3913
2024-03-19,43.47826
2024-03-20,47.82608
