date,국내배당주순위
2021-03-06,0.47169
2021-03-07,0.33193
2021-03-08,0.83857
2021-03-09,0.73375
2021-03-10,0.50663
2021-03-11,0.50663
2021-03-12,0.8211
2021-03-13,0.61146
2021-03-14,0.61146
2021-03-15,0.73375
2021-03-16,0.75122
2021-03-17,0.9958
2021-03-18,1.31027
2021-03-19,1.08315
2021-03-20,0.55904
2021-03-21,0.48916
2021-03-22,0.83857
2021-03-23,0.8211
2021-03-24,0.78616
2021-03-25,0.75122
2021-03-26,0.80363
2021-03-27,0.87351
2021-03-28,0.73375
2021-03-29,0.90845
2021-03-30,2.86512
2021-03-31,3.7037
2021-04-01,3.98322
2021-04-02,3.56394
2021-04-03,3.21453
2021-04-04,3.91334
2021-04-05,4.89168
2021-04-06,4.54227
2021-04-07,7.80922
2021-04-08,7.09294
2021-04-09,8.8225
2021-04-10,6.13207
2021-04-11,8.19357
2021-04-12,12.78825
2021-04-13,15.33892
2021-04-14,20.85953
2021-04-15,25.9958
2021-04-16,36.11111
2021-04-17,23.42767
2021-04-18,18.99021
2021-04-19,24.61565
2021-04-20,24.38853
2021-04-21,25.87351
2021-04-22,24.98252
2021-04-23,25.1747
2021-04-24,17.43535
2021-04-25,15.51362
2021-04-26,21.57582
2021-04-27,20.98183
2021-04-28,20.75471
2021-04-29,19.86373
2021-04-30,18.02935
2021-05-01,14.08106
2021-05-02,12.84067
2021-05-03,16.19496
2021-05-04,20.14325
2021-05-05,30.57302
2021-05-06,19.33962
2021-05-07,21.36617
2021-05-08,19.14744
2021-05-09,24.61565
2021-05-10,23.46261
2021-05-11,28.49406
2021-05-12,20.31795
2021-05-13,19.32215
2021-05-14,18.60587
2021-05-15,14.88469
2021-05-16,16.26484
2021-05-17,18.88539
2021-05-18,21.85534
2021-05-19,41.66666
2021-05-20,24.80782
2021-05-21,22.08245
2021-05-22,17.85464
2021-05-23,21.66317
2021-05-24,21.20894
2021-05-25,30.45073
2021-05-26,23.4102
2021-05-27,22.41439
2021-05-28,21.96016
2021-05-29,16.9986
2021-05-30,21.71558
2021-05-31,21.83787
2021-06-01,23.25296
2021-06-02,24.0566
2021-06-03,26.01327
2021-06-04,21.13906
2021-06-05,16.3522
2021-06-06,19.25227
2021-06-07,23.21802
2021-06-08,26.83438
2021-06-09,23.56743
2021-06-10,22.71139
2021-06-11,25.80363
2021-06-12,17.4703
2021-06-13,18.18658
2021-06-14,23.93431
2021-06-15,28.35429
2021-06-16,27.25366
2021-06-17,38.6443
2021-06-18,28.61635
2021-06-19,16.09014
2021-06-20,16.26484
2021-06-21,27.44584
2021-06-22,29.01816
2021-06-23,28.68623
2021-06-24,28.54647
2021-06-25,26.62473
2021-06-26,19.67155
2021-06-27,20.96436
2021-06-28,54.57721
2021-06-29,24.0566
2021-06-30,22.36198
2021-07-01,19.74143
2021-07-02,18.79804
2021-07-03,15.77568
2021-07-04,20.85953
2021-07-05,23.95178
2021-07-06,26.78197
2021-07-07,24.2313
2021-07-08,18.48357
2021-07-09,15.95038
2021-07-10,14.04612
2021-07-11,14.18588
2021-07-12,16.36967
2021-07-13,16.89378
2021-07-14,16.16002
2021-07-15,16.84136
2021-07-16,16.10761
2021-07-17,11.35569
2021-07-18,12.7009
2021-07-19,17.12089
2021-07-20,15.32145
2021-07-21,15.65338
2021-07-22,17.69741
2021-07-23,17.4703
2021-07-24,12.15932
2021-07-25,10.74423
2021-07-26,13.74912
2021-07-27,14.83228
2021-07-28,15.32145
2021-07-29,24.33612
2021-07-30,16.56184
2021-07-31,10.9364
2021-08-01,10.42976
2021-08-02,15.30398
2021-08-03,17.67994
2021-08-04,20.5276
2021-08-05,20.14325
2021-08-06,20.78965
2021-08-07,14.81481
2021-08-08,13.25995
2021-08-09,19.5842
2021-08-10,19.02515
2021-08-11,23.25296
2021-08-12,24.63312
2021-08-13,22.23969
2021-08-14,16.29979
2021-08-15,16.07267
2021-08-16,15.04192
2021-08-17,25.40181
2021-08-18,30.08385
2021-08-19,31.95317
2021-08-20,24.44095
2021-08-21,20.09084
2021-08-22,16.78895
2021-08-23,20.17819
2021-08-24,22.62403
2021-08-25,22.09993
2021-08-26,20.17819
2021-08-27,22.04751
2021-08-28,15.04192
2021-08-29,15.26904
2021-08-30,18.51851
2021-08-31,21.24388
2021-09-01,22.62403
2021-09-02,27.34102
2021-09-03,23.49755
2021-09-04,15.53109
2021-09-05,15.86303
2021-09-06,19.79385
2021-09-07,23.00838
2021-09-08,20.51013
2021-09-09,36.82739
2021-09-10,23.89937
2021-09-11,15.1118
2021-09-12,16.00279
2021-09-13,23.00838
2021-09-14,21.50593
2021-09-15,21.08665
2021-09-16,24.16142
2021-09-17,20.77218
2021-09-18,15.47868
2021-09-19,12.94549
2021-09-20,12.38644
2021-09-21,15.1118
2021-09-22,19.18238
2021-09-23,38.78406
2021-09-24,28.75611
2021-09-25,19.30468
2021-09-26,17.38294
2021-09-27,27.48078
2021-09-28,26.04821
2021-09-29,29.15793
2021-09-30,24.86023
2021-10-01,20.78965
2021-10-02,14.88469
2021-10-03,17.19077
2021-10-04,17.05101
2021-10-05,24.58071
2021-10-06,23.68972
2021-10-07,21.71558
2021-10-08,21.54088
2021-10-09,15.46121
2021-10-10,14.65758
2021-10-11,14.41299
2021-10-12,20.44025
2021-10-13,28.10971
2021-10-14,29.08805
2021-10-15,25.69881
2021-10-16,16.59678
2021-10-17,19.56673
2021-10-18,24.54577
2021-10-19,28.26694
2021-10-20,23.46261
2021-10-21,23.35779
2021-10-22,22.7638
2021-10-23,13.1726
2021-10-24,14.64011
2021-10-25,22.51921
2021-10-26,23.65478
2021-10-27,21.66317
2021-10-28,26.9392
2021-10-29,21.20894
2021-10-30,13.88888
2021-10-31,13.97624
2021-11-01,19.30468
2021-11-02,22.92103
2021-11-03,21.29629
2021-11-04,21.48846
2021-11-05,24.14395
2021-11-06,13.88888
2021-11-07,13.50454
2021-11-08,20.21313
2021-11-09,20.94689
2021-11-10,19.53179
2021-11-11,18.36128
2021-11-12,20.07337
2021-11-13,12.68343
2021-11-14,13.59189
2021-11-15,22.01257
2021-11-16,21.54088
2021-11-17,25.05241
2021-11-18,20.24807
2021-11-19,18.71069
2021-11-20,11.18099
2021-11-21,11.63522
2021-11-22,21.73305
2021-11-23,21.96016
2021-11-24,20.2306
2021-11-25,21.36617
2021-11-26,19.46191
2021-11-27,11.4081
2021-11-28,15.74074
2021-11-29,24.56324
2021-11-30,26.79944
2021-12-01,23.56743
2021-12-02,24.31865
2021-12-03,25.87351
2021-12-04,22.22222
2021-12-05,15.98532
2021-12-06,25.62893
2021-12-07,29.69951
2021-12-08,31.72606
2021-12-09,29.68204
2021-12-10,27.37596
2021-12-11,14.36058
2021-12-12,14.116
2021-12-13,30.74772
2021-12-14,30.24109
2021-12-15,26.51991
2021-12-16,25.92592
2021-12-17,29.50733
2021-12-18,15.16422
2021-12-19,17.45283
2021-12-20,26.97414
2021-12-21,29.40251
2021-12-22,29.47239
2021-12-23,35.86652
2021-12-24,41.38714
2021-12-25,21.27882
2021-12-26,27.39343
2021-12-27,80.59049
2021-12-28,100.0
2021-12-29,34.87071
2021-12-30,17.59259
2021-12-31,9.39902
2022-01-01,8.15863
2022-01-02,7.82669
2022-01-03,12.49126
2022-01-04,10.32494
2022-01-05,9.20684
2022-01-06,10.25506
2022-01-07,8.90985
2022-01-08,7.84416
2022-01-09,8.22851
2022-01-10,9.99301
2022-01-11,8.77009
2022-01-12,9.03214
2022-01-13,9.71348
2022-01-14,8.75262
2022-01-15,7.21523
2022-01-16,7.89657
2022-01-17,9.18937
2022-01-18,9.48637
2022-01-19,9.45143
2022-01-20,14.30817
2022-01-21,11.42557
2022-01-22,8.0538
2022-01-23,8.71767
2022-01-24,9.66107
2022-01-25,11.51292
2022-01-26,19.42697
2022-01-27,18.83298
2022-01-28,17.94199
2022-01-29,15.8805
2022-01-30,12.96296
2022-01-31,11.82739
2022-02-01,11.47798
2022-02-02,11.35569
2022-02-03,16.31726
2022-02-04,16.87631
2022-02-05,12.7009
2022-02-06,12.38644
2022-02-07,14.97204
2022-02-08,15.02445
2022-02-09,18.74563
2022-02-10,16.85883
2022-02-11,15.35639
2022-02-12,11.42557
2022-02-13,13.27742
2022-02-14,16.33473
2022-02-15,16.7016
2022-02-16,17.05101
2022-02-17,17.13836
2022-02-18,15.2341
2022-02-19,10.4647
2022-02-20,11.68763
2022-02-21,13.55695
2022-02-22,14.79734
2022-02-23,17.50524
2022-02-24,17.48777
2022-02-25,22.9385
2022-02-26,14.88469
2022-02-27,12.57861
2022-02-28,15.75821
2022-03-01,16.61425
2022-03-02,15.35639
2022-03-03,17.12089
2022-03-04,16.10761
2022-03-05,11.91474
2022-03-06,11.98462
2022-03-07,14.15094
2022-03-08,14.06359
2022-03-09,13.69671
2022-03-10,12.78825
2022-03-11,15.46121
2022-03-12,11.07617
2022-03-13,13.38225
2022-03-14,16.00279
2022-03-15,15.96785
2022-03-16,14.84975
2022-03-17,19.35709
2022-03-18,18.81551
2022-03-19,14.22082
2022-03-20,13.43466
2022-03-21,15.51362
2022-03-22,14.50034
2022-03-23,15.35639
2022-03-24,15.16422
2022-03-25,15.79315
2022-03-26,15.49615
2022-03-27,14.06359
2022-03-28,16.9986
2022-03-29,16.33473
2022-03-30,20.2306
2022-03-31,19.44444
2022-04-01,17.31306
2022-04-02,12.9979
2022-04-03,14.22082
2022-04-04,17.348
2022-04-05,19.06009
2022-04-06,22.1174
2022-04-07,28.17959
2022-04-08,29.90915
2022-04-09,23.32285
2022-04-10,20.10831
2022-04-11,21.87281
2022-04-12,20.96436
2022-04-13,21.8204
2022-04-14,23.5849
2022-04-15,23.91684
2022-04-16,14.34311
2022-04-17,11.79245
2022-04-18,18.55345
2022-04-19,19.09503
2022-04-20,24.28371
2022-04-21,32.2327
2022-04-22,25.83857
2022-04-23,14.25576
2022-04-24,13.4696
2022-04-25,16.00279
2022-04-26,17.95946
2022-04-27,20.92941
2022-04-28,17.90705
2022-04-29,20.75471
2022-04-30,13.06778
2022-05-01,12.94549
2022-05-02,14.57023
2022-05-03,17.38294
2022-05-04,15.04192
2022-05-05,12.17679
2022-05-06,12.24668
2022-05-07,9.36408
2022-05-08,9.39902
2022-05-09,11.4081
2022-05-10,16.03773
2022-05-11,12.73584
2022-05-12,14.60517
2022-05-13,15.1118
2022-05-14,9.60866
2022-05-15,9.36408
2022-05-16,12.42138
2022-05-17,16.45702
2022-05-18,14.50034
2022-05-19,12.80573
2022-05-20,12.38644
2022-05-21,9.90566
2022-05-22,9.50384
2022-05-23,12.15932
2022-05-24,13.87141
2022-05-25,16.77148
2022-05-26,15.00698
2022-05-27,14.88469
2022-05-28,10.02795
2022-05-29,10.20265
2022-05-30,14.36058
2022-05-31,15.95038
2022-06-01,16.10761
2022-06-02,15.46121
2022-06-03,13.73165
2022-06-04,10.65688
2022-06-05,9.76589
2022-06-06,10.35988
2022-06-07,12.66596
2022-06-08,13.27742
2022-06-09,13.80153
2022-06-10,11.94968
2022-06-11,9.11949
2022-06-12,8.36827
2022-06-13,14.77987
2022-06-14,16.71907
2022-06-15,15.8805
2022-06-16,14.69252
2022-06-17,19.60167
2022-06-18,13.12019
2022-06-19,10.56953
2022-06-20,17.69741
2022-06-21,15.42627
2022-06-22,16.82389
2022-06-23,17.27812
2022-06-24,19.21733
2022-06-25,12.15932
2022-06-26,8.64779
2022-06-27,12.94549
2022-06-28,15.07686
2022-06-29,12.19426
2022-06-30,12.19426
2022-07-01,10.20265
2022-07-02,7.00559
2022-07-03,7.58211
2022-07-04,9.99301
2022-07-05,11.14605
2022-07-06,11.79245
2022-07-07,9.67854
2022-07-08,9.92313
2022-07-09,6.60377
2022-07-10,6.5863
2022-07-11,9.8183
2022-07-12,9.39902
2022-07-13,9.8183
2022-07-14,9.4689
2022-07-15,10.06289
2022-07-16,7.33752
2022-07-17,7.52969
2022-07-18,8.68273
2022-07-19,9.27672
2022-07-20,10.56953
2022-07-21,10.9364
2022-07-22,10.4647
2022-07-23,8.77009
2022-07-24,10.86652
2022-07-25,14.48287
2022-07-26,12.98043
2022-07-27,13.22501
2022-07-28,11.54786
2022-07-29,11.21593
2022-07-30,7.63452
2022-07-31,8.01886
2022-08-01,11.04122
2022-08-02,13.31236
2022-08-03,11.89727
2022-08-04,12.08944
2022-08-05,11.63522
2022-08-06,7.7044
2022-08-07,7.51222
2022-08-08,16.87631
2022-08-09,14.16841
2022-08-10,12.96296
2022-08-11,12.19426
2022-08-12,11.75751
2022-08-13,14.2907
2022-08-14,13.19007
2022-08-15,10.83158
2022-08-16,20.37037
2022-08-17,18.04682
2022-08-18,16.87631
2022-08-19,15.89797
2022-08-20,10.70929
2022-08-21,10.41229
2022-08-22,14.84975
2022-08-23,14.22082
2022-08-24,13.10272
2022-08-25,15.26904
2022-08-26,14.01118
2022-08-27,8.43815
2022-08-28,9.57372
2022-08-29,14.5877
2022-08-30,16.5269
2022-08-31,15.72327
2022-09-01,13.25995
2022-09-02,12.26415
2022-09-03,9.18937
2022-09-04,9.53878
2022-09-05,13.22501
2022-09-06,13.38225
2022-09-07,12.96296
2022-09-08,11.12858
2022-09-09,6.98812
2022-09-10,7.51222
2022-09-11,8.56044
2022-09-12,16.17749
2022-09-13,15.79315
2022-09-14,18.90286
2022-09-15,17.29559
2022-09-16,15.05939
2022-09-17,10.37735
2022-09-18,10.77917
2022-09-19,13.53948
2022-09-20,16.14255
2022-09-21,13.819
2022-09-22,11.93221
2022-09-23,13.66177
2022-09-24,7.77428
2022-09-25,9.85324
2022-09-26,16.5269
2022-09-27,16.43955
2022-09-28,17.94199
2022-09-29,14.48287
2022-09-30,10.29
2022-10-01,2.48078
2022-10-02,2.69042
2022-10-03,3.24947
2022-10-04,4.0531
2022-10-05,3.59888
2022-10-06,3.31935
2022-10-07,3.58141
2022-10-08,2.32354
2022-10-09,2.65548
2022-10-10,2.14884
2022-10-11,3.91334
2022-10-12,3.75611
2022-10-13,3.44164
2022-10-14,3.0573
2022-10-15,1.90426
2022-10-16,1.95667
2022-10-17,3.26694
2022-10-18,3.4067
2022-10-19,2.56813
2022-10-20,2.65548
2022-10-21,2.55066
2022-10-22,1.83438
2022-10-23,1.25786
2022-10-24,1.92173
2022-10-25,2.04402
2022-10-26,1.95667
2022-10-27,2.35849
2022-10-28,2.16631
2022-10-29,1.38015
2022-10-30,1.27533
2022-10-31,1.62473
2022-11-01,1.36268
2022-11-02,2.1139
2022-11-03,1.25786
2022-11-04,1.20545
2022-11-05,0.80363
2022-11-06,0.66387
2022-11-07,1.27533
2022-11-08,1.71208
2022-11-09,1.55485
2022-11-10,1.24039
2022-11-11,1.57232
2022-11-12,0.9958
2022-11-13,0.78616
2022-11-14,1.25786
2022-11-15,1.36268
2022-11-16,1.55485
2022-11-17,1.24039
2022-11-18,1.03074
2022-11-19,0.48916
2022-11-20,0.66387
2022-11-21,0.85604
2022-11-22,1.27533
2022-11-23,1.18798
2022-11-24,0.92592
2022-11-25,1.22292
2022-11-26,0.73375
2022-11-27,0.78616
2022-11-28,1.20545
2022-11-29,1.43256
2022-11-30,1.60726
2022-12-01,1.45003
2022-12-02,0.92592
2022-12-03,0.47169
2022-12-04,0.57651
2022-12-05,1.11809
2022-12-06,1.43256
2022-12-07,1.04821
2022-12-08,0.9958
2022-12-09,1.11809
2022-12-10,0.73375
2022-12-11,0.80363
2022-12-12,0.97833
2022-12-13,1.06568
2022-12-14,1.25786
2022-12-15,1.38015
2022-12-16,1.08315
2022-12-17,0.54157
2022-12-18,0.48916
2022-12-19,1.34521
2022-12-20,1.13556
2022-12-21,1.31027
2022-12-22,1.27533
2022-12-23,1.22292
2022-12-24,0.89098
2022-12-25,0.78616
2022-12-26,1.90426
2022-12-27,2.55066
2022-12-28,1.34521
2022-12-29,0.71628
2022-12-30,0.50663
2022-12-31,0.57651
2023-01-01,0.33193
2023-01-02,0.76869
2023-01-03,0.50663
2023-01-04,0.62893
2023-01-05,0.6464
2023-01-06,0.83857
2023-01-07,0.87351
2023-01-08,0.43675
2023-01-09,1.01327
2023-01-10,0.59399
2023-01-11,0.76869
2023-01-12,0.55904
2023-01-13,0.8211
2023-01-14,0.5241
2023-01-15,0.76869
2023-01-16,0.8211
2023-01-17,0.75122
2023-01-18,0.78616
2023-01-19,0.6464
2023-01-20,0.90845
2023-01-21,0.36687
2023-01-22,0.43675
2023-01-23,0.54157
2023-01-24,0.62893
2023-01-25,1.08315
2023-01-26,1.01327
2023-01-27,1.51991
2023-01-28,0.8211
2023-01-29,1.10062
2023-01-30,1.10062
2023-01-31,1.83438
2023-02-01,1.74703
2023-02-02,1.81691
2023-02-03,1.50244
2023-02-04,0.87351
2023-02-05,0.96086
2023-02-06,1.2928
2023-02-07,0.87351
2023-02-08,1.10062
2023-02-09,0.87351
2023-02-10,1.13556
2023-02-11,0.92592
2023-02-12,1.01327
2023-02-13,1.43256
2023-02-14,1.15303
2023-02-15,1.11809
2023-02-16,1.22292
2023-02-17,0.94339
2023-02-18,0.78616
2023-02-19,0.78616
2023-02-20,1.4675
2023-02-21,1.2928
2023-02-22,1.22292
2023-02-23,1.31027
2023-02-24,1.18798
2023-02-25,0.9958
2023-02-26,1.2928
2023-02-27,1.67714
2023-02-28,1.55485
2023-03-01,1.67714
2023-03-02,1.6422
2023-03-03,1.50244
2023-03-04,1.04821
2023-03-05,1.08315
2023-03-06,1.38015
2023-03-07,1.90426
2023-03-08,1.43256
2023-03-09,1.55485
2023-03-10,1.38015
2023-03-11,0.75122
2023-03-12,0.8211
2023-03-13,1.27533
2023-03-14,1.2928
2023-03-15,1.57232
2023-03-16,1.39762
2023-03-17,1.10062
2023-03-18,0.75122
2023-03-19,1.25786
2023-03-20,0.87351
2023-03-21,1.22292
2023-03-22,1.45003
2023-03-23,1.48497
2023-03-24,1.45003
2023-03-25,1.36268
2023-03-26,0.97833
2023-03-27,1.2928
2023-03-28,1.88679
2023-03-29,1.71208
2023-03-30,1.83438
2023-03-31,2.62054
2023-04-01,1.20545
2023-04-02,1.39762
2023-04-03,1.90426
2023-04-04,1.65967
2023-04-05,1.99161
2023-04-06,2.18378
2023-04-07,2.06149
2023-04-08,1.04821
2023-04-09,0.9958
2023-04-10,1.95667
2023-04-11,1.69461
2023-04-12,2.1139
2023-04-13,1.97414
2023-04-14,2.77777
2023-04-15,1.43256
2023-04-16,1.36268
2023-04-17,2.06149
2023-04-18,2.34102
2023-04-19,1.99161
2023-04-20,2.18378
2023-04-21,2.00908
2023-04-22,1.43256
2023-04-23,1.25786
2023-04-24,1.22292
2023-04-25,1.4675
2023-04-26,1.60726
2023-04-27,1.34521
2023-04-28,1.31027
2023-04-29,1.18798
2023-04-30,0.9958
2023-05-01,1.03074
2023-05-02,1.04821
2023-05-03,1.6422
2023-05-04,1.36268
2023-05-05,1.11809
2023-05-06,1.04821
2023-05-07,0.83857
2023-05-08,1.41509
2023-05-09,1.6422
2023-05-10,1.6422
2023-05-11,1.18798
2023-05-12,1.51991
2023-05-13,1.15303
2023-05-14,1.08315
2023-05-15,1.38015
2023-05-16,1.60726
2023-05-17,1.78197
2023-05-18,1.81691
2023-05-19,1.78197
2023-05-20,0.89098
2023-05-21,1.13556
2023-05-22,1.67714
2023-05-23,1.79944
2023-05-24,1.43256
2023-05-25,1.22292
2023-05-26,1.31027
2023-05-27,1.03074
2023-05-28,1.24039
2023-05-29,1.08315
2023-05-30,1.65967
2023-05-31,1.88679
2023-06-01,1.85185
2023-06-02,1.71208
2023-06-03,1.10062
2023-06-04,0.89098
2023-06-05,1.15303
2023-06-06,1.17051
2023-06-07,1.86932
