date,신용점수등급
2020-07-31,0.58264
2020-08-01,0.24532
2020-08-02,0.30665
2020-08-03,0.7053
2020-08-04,0.58264
2020-08-05,0.52131
2020-08-06,0.45998
2020-08-07,0.49064
2020-08-08,0.36798
2020-08-09,0.21465
2020-08-10,0.7053
2020-08-11,0.6133
2020-08-12,0.73597
2020-08-13,0.49064
2020-08-14,0.58264
2020-08-15,0.7053
2020-08-16,0.58264
2020-08-17,0.7973
2020-08-18,0.95062
2020-08-19,1.5026
2020-08-20,1.22661
2020-08-21,1.13462
2020-08-22,0.45998
2020-08-23,0.33731
2020-08-24,1.13462
2020-08-25,0.95062
2020-08-26,1.07329
2020-08-27,1.28794
2020-08-28,0.88929
2020-08-29,0.6133
2020-08-30,0.52131
2020-08-31,1.22661
2020-09-01,0.7973
2020-09-02,0.73597
2020-09-03,0.91996
2020-09-04,0.91996
2020-09-05,0.24532
2020-09-06,0.27598
2020-09-07,0.45998
2020-09-08,0.95062
2020-09-09,0.95062
2020-09-10,0.98129
2020-09-11,1.10395
2020-09-12,0.58264
2020-09-13,0.36798
2020-09-14,0.88929
2020-09-15,2.11591
2020-09-16,1.87059
2020-09-17,1.07329
2020-09-18,1.10395
2020-09-19,0.58264
2020-09-20,0.58264
2020-09-21,0.73597
2020-09-22,1.07329
2020-09-23,0.7973
2020-09-24,1.19595
2020-09-25,0.91996
2020-09-26,0.45998
2020-09-27,0.45998
2020-09-28,0.73597
2020-09-29,0.82796
2020-09-30,0.7053
2020-10-01,0.36798
2020-10-02,0.36798
2020-10-03,0.42931
2020-10-04,0.42931
2020-10-05,1.25728
2020-10-06,1.34927
2020-10-07,1.68659
2020-10-08,1.28794
2020-10-09,0.67463
2020-10-10,0.55197
2020-10-11,0.39865
2020-10-12,1.13462
2020-10-13,0.7973
2020-10-14,1.04262
2020-10-15,2.4839
2020-10-16,0.95062
2020-10-17,0.42931
2020-10-18,0.27598
2020-10-19,0.67463
2020-10-20,0.7973
2020-10-21,1.5026
2020-10-22,0.42931
2020-10-23,1.31861
2020-10-24,0.33731
2020-10-25,0.24532
2020-10-26,0.91996
2020-10-27,1.16528
2020-10-28,0.7973
2020-10-29,0.85863
2020-10-30,0.76663
2020-10-31,0.42931
2020-11-01,0.27598
2020-11-02,0.49064
2020-11-03,0.85863
2020-11-04,1.31861
2020-11-05,1.56393
2020-11-06,1.01195
2020-11-07,0.45998
2020-11-08,0.55197
2020-11-09,1.31861
2020-11-10,0.64397
2020-11-11,0.76663
2020-11-12,0.98129
2020-11-13,0.85863
2020-11-14,0.30665
2020-11-15,1.01195
2020-11-16,2.17724
2020-11-17,2.02391
2020-11-18,1.04262
2020-11-19,1.31861
2020-11-20,0.95062
2020-11-21,0.15332
2020-11-22,0.52131
2020-11-23,0.58264
2020-11-24,1.19595
2020-11-25,1.07329
2020-11-26,1.22661
2020-11-27,0.30665
2020-11-28,0.7053
2020-11-30,0.24532
2020-12-01,0.73597
2020-12-02,0.67463
2020-12-03,1.07329
2020-12-04,1.10395
2020-12-05,1.04262
2020-12-06,1.13462
2020-12-07,2.66789
2020-12-08,2.2999
2020-12-09,3.74118
2020-12-10,5.39711
2020-12-11,7.11438
2020-12-12,4.32382
2020-12-13,4.84513
2020-12-14,17.23397
2020-12-15,17.63262
2020-12-16,21.03649
2020-12-17,24.44035
2020-12-18,33.24133
2020-12-19,18.58325
2020-12-20,15.85403
2020-12-21,36.06255
2020-12-22,35.90923
2020-12-23,33.51732
2020-12-24,28.05887
2020-12-25,16.43667
2020-12-26,16.00735
2020-12-27,24.19503
2020-12-28,42.37963
2020-12-29,50.01533
2020-12-30,58.60165
2020-12-31,57.71235
2021-01-01,32.75068
2021-01-02,39.89573
2021-01-03,43.2996
2021-01-04,78.2582
2021-01-05,49.89267
2021-01-06,53.26586
2021-01-07,46.61146
2021-01-08,50.26065
2021-01-09,32.99601
2021-01-10,28.39619
2021-01-11,57.55903
2021-01-12,46.79546
2021-01-13,49.40202
2021-01-14,59.0923
2021-01-15,58.90831
2021-01-16,29.68414
2021-01-17,29.16283
2021-01-18,54.46182
2021-01-19,43.63692
2021-01-20,53.78718
2021-01-21,56.5164
2021-01-22,43.1156
2021-01-23,27.90555
2021-01-24,27.62956
2021-01-25,57.92701
2021-01-26,44.61821
2021-01-27,45.44618
2021-01-28,51.36461
2021-01-29,44.46488
2021-01-30,25.45231
2021-01-31,25.11499
2021-02-01,50.93529
2021-02-02,41.24501
2021-02-03,43.79024
2021-02-04,48.66605
2021-02-05,43.02361
2021-02-06,24.0417
2021-02-07,24.59368
2021-02-08,47.93008
2021-02-09,43.75958
2021-02-10,41.15302
2021-02-11,25.7283
2021-02-12,21.58846
2021-02-13,20.08586
2021-02-14,27.23091
2021-02-15,81.32474
2021-02-16,61.14688
2021-02-17,70.19319
2021-02-18,75.95829
2021-02-19,60.31892
2021-02-20,31.89205
2021-02-21,32.72002
2021-02-22,59.42962
2021-02-23,56.6084
2021-02-24,59.9816
2021-02-25,66.72799
2021-02-26,56.17908
2021-02-27,32.26004
2021-02-28,29.19349
2021-03-01,32.4747
2021-03-02,61.72953
2021-03-03,48.0834
2021-03-04,59.64428
2021-03-05,66.85065
2021-03-06,27.66022
2021-03-07,28.33486
2021-03-08,56.33241
2021-03-09,56.91505
2021-03-10,59.30696
2021-03-11,58.35633
2021-03-12,50.6593
2021-03-13,32.96534
2021-03-14,28.82551
2021-03-15,85.6179
2021-03-16,64.1521
2021-03-17,65.7467
2021-03-18,72.92241
2021-03-19,66.26801
2021-03-20,34.34529
2021-03-21,31.30941
2021-03-22,70.86783
2021-03-23,63.75344
2021-03-24,71.91045
2021-03-25,76.72493
2021-03-26,68.01594
2021-03-27,37.47316
2021-03-28,35.7559
2021-03-29,79.54615
2021-03-30,64.73474
2021-03-31,67.98528
2021-04-01,62.89481
2021-04-02,58.84697
2021-04-03,36.36921
2021-04-04,36.67586
2021-04-05,76.54093
2021-04-06,63.63078
2021-04-07,65.53204
2021-04-08,67.80128
2021-04-09,55.44311
2021-04-10,33.30266
2021-04-11,31.89205
2021-04-12,66.57467
2021-04-13,64.33609
2021-04-14,71.29714
2021-04-15,97.36277
2021-04-16,78.01287
2021-04-17,46.18215
2021-04-18,40.17172
2021-04-19,84.9126
2021-04-20,76.29561
2021-04-21,86.16988
2021-04-22,69.70254
2021-04-23,68.75191
2021-04-24,36.76786
2021-04-25,37.56516
2021-04-26,77.55289
2021-04-27,62.98681
2021-04-28,68.53725
2021-04-29,77.61422
2021-04-30,61.97485
2021-05-01,36.49187
2021-05-02,32.16804
2021-05-03,67.89328
2021-05-04,63.69211
2021-05-05,38.66911
2021-05-06,83.83931
2021-05-07,55.90309
2021-05-08,37.87181
2021-05-09,33.70131
2021-05-10,77.2769
2021-05-11,65.10272
2021-05-12,68.87457
2021-05-13,63.99877
2021-05-14,61.11622
2021-05-15,45.10886
2021-05-16,41.12235
2021-05-17,80.25145
2021-05-18,64.91873
2021-05-19,44.61821
2021-05-20,93.19227
2021-05-21,64.82674
2021-05-22,38.08647
2021-05-23,31.46274
2021-05-24,77.55289
2021-05-25,73.44372
2021-05-26,74.51701
2021-05-27,75.49831
2021-05-28,70.83716
2021-05-29,37.50383
2021-05-30,30.20545
2021-05-31,71.81846
2021-06-01,57.98834
2021-06-02,67.52529
2021-06-03,69.15056
2021-06-04,54.43115
2021-06-05,31.43207
2021-06-06,29.71481
2021-06-07,65.13339
2021-06-08,63.53879
2021-06-09,63.60012
2021-06-10,61.54553
2021-06-11,53.57252
2021-06-12,32.35203
2021-06-13,28.97884
2021-06-14,73.81171
2021-06-15,74.91567
2021-06-16,76.63293
2021-06-17,70.07053
2021-06-18,66.20668
2021-06-19,34.25329
2021-06-20,28.76418
2021-06-21,65.77736
2021-06-22,65.10272
2021-06-23,65.96136
2021-06-24,67.00398
2021-06-25,55.87243
2021-06-26,32.87335
2021-06-27,31.12542
2021-06-28,62.40417
2021-06-29,52.40723
2021-06-30,63.14014
2021-07-01,63.20147
2021-07-02,56.36307
2021-07-03,33.11867
2021-07-04,29.92946
2021-07-05,72.73842
2021-07-06,63.69211
2021-07-07,63.60012
2021-07-08,64.02943
2021-07-09,51.79392
2021-07-10,29.43882
2021-07-11,26.58693
2021-07-12,64.39742
2021-07-13,54.86047
2021-07-14,57.92701
2021-07-15,84.72861
2021-07-16,65.56271
2021-07-17,36.30788
2021-07-18,31.4934
2021-07-19,69.15056
2021-07-20,63.84544
2021-07-21,78.59552
2021-07-22,71.11315
2021-07-23,65.7467
2021-07-24,35.84789
2021-07-25,34.25329
2021-07-26,69.85587
2021-07-27,58.111
2021-07-28,59.64428
2021-07-29,63.14014
2021-07-30,52.98988
2021-07-31,27.29224
2021-08-01,29.8988
2021-08-02,58.87764
2021-08-03,55.87243
2021-08-04,58.93897
2021-08-05,65.83869
2021-08-06,59.85893
2021-08-07,33.33333
2021-08-08,30.26678
2021-08-09,66.636
2021-08-10,65.62404
2021-08-11,68.65992
2021-08-12,72.09444
2021-08-13,61.30021
2021-08-14,33.33333
2021-08-15,42.16498
2021-08-16,47.56209
2021-08-17,80.37411
2021-08-18,70.53051
2021-08-19,73.07574
2021-08-20,81.60073
2021-08-21,38.05581
2021-08-22,34.31462
2021-08-23,75.62097
2021-08-24,67.61729
2021-08-25,74.02637
2021-08-26,73.04507
2021-08-27,61.91352
2021-08-28,43.63692
2021-08-29,35.35725
2021-08-30,88.16314
2021-08-31,70.25452
2021-09-01,70.89849
2021-09-02,66.75866
2021-09-03,60.87089
2021-09-04,36.89052
2021-09-05,43.33026
2021-09-06,71.20515
2021-09-07,69.1199
2021-09-08,63.47746
2021-09-09,63.35479
2021-09-10,51.11928
2021-09-11,31.55473
2021-09-12,27.4149
2021-09-13,56.79239
2021-09-14,53.26586
2021-09-15,68.2306
2021-09-16,68.65992
2021-09-17,49.24869
2021-09-18,30.26678
2021-09-19,24.1337
2021-09-20,24.22569
2021-09-21,22.93774
2021-09-22,34.59061
2021-09-23,72.12511
2021-09-24,59.52161
2021-09-25,37.16651
2021-09-26,36.03189
2021-09-27,84.08463
2021-09-28,64.79607
2021-09-29,73.38239
2021-09-30,69.70254
2021-10-01,59.24563
2021-10-02,30.05213
2021-10-03,25.23765
2021-10-04,34.65194
2021-10-05,75.7743
2021-10-06,62.03618
2021-10-07,62.25084
2021-10-08,60.90156
2021-10-09,30.29745
2021-10-10,25.60564
2021-10-11,32.07605
2021-10-12,81.93805
2021-10-13,68.65992
2021-10-14,68.29193
2021-10-15,92.02698
2021-10-16,40.84636
2021-10-17,38.11714
2021-10-18,75.40631
2021-10-19,72.61576
2021-10-20,86.56853
2021-10-21,77.85955
2021-10-22,67.55596
2021-10-23,52.4379
2021-10-24,46.76479
2021-10-25,86.53787
2021-10-26,70.19319
2021-10-27,69.61054
2021-10-28,73.65838
2021-10-29,63.84544
2021-10-30,44.0969
2021-10-31,41.55167
2021-11-01,70.56117
2021-11-02,58.01901
2021-11-03,63.41613
2021-11-04,67.89328
2021-11-05,57.12971
2021-11-06,28.02821
2021-11-07,26.28028
2021-11-08,53.44986
2021-11-09,52.40723
2021-11-10,55.25912
2021-11-11,50.62864
2021-11-12,47.68475
2021-11-13,29.34682
2021-11-14,27.38423
2021-11-15,76.08095
2021-11-16,58.54032
2021-11-17,56.30174
2021-11-18,66.81999
2021-11-19,66.42134
2021-11-20,29.59214
2021-11-21,25.42164
2021-11-22,59.92026
2021-11-23,67.89328
2021-11-24,54.00183
2021-11-25,61.85219
2021-11-26,48.1754
2021-11-27,27.59889
2021-11-28,25.48298
2021-11-29,64.02943
2021-11-30,53.81784
2021-12-01,54.73781
2021-12-02,51.91659
2021-12-03,50.38331
2021-12-04,28.42686
2021-12-05,24.90033
2021-12-06,55.8111
2021-12-07,49.27936
2021-12-08,57.19104
2021-12-09,52.77522
2021-12-10,43.26893
2021-12-11,23.82704
2021-12-12,23.09107
2021-12-13,47.62342
2021-12-14,46.15148
2021-12-15,63.53879
2021-12-16,53.60318
2021-12-17,44.52621
2021-12-18,25.45231
2021-12-19,23.9497
2021-12-20,57.4977
2021-12-21,50.93529
2021-12-22,54.40049
2021-12-23,49.58601
2021-12-24,36.00122
2021-12-25,20.51517
2021-12-26,22.90708
2021-12-27,47.3781
2021-12-28,51.97792
2021-12-29,49.92333
2021-12-30,56.70039
2021-12-31,45.93682
2022-01-01,25.91229
2022-01-02,30.35878
2022-01-03,72.73842
2022-01-04,55.59644
2022-01-05,69.33455
2022-01-06,60.47224
2022-01-07,56.14842
2022-01-08,33.14934
2022-01-09,28.33486
2022-01-10,60.90156
2022-01-11,53.87917
2022-01-12,56.82306
2022-01-13,58.01901
2022-01-14,50.93529
2022-01-15,36.73719
2022-01-16,31.21741
2022-01-17,60.7789
2022-01-18,57.09904
2022-01-19,58.60165
2022-01-20,69.18123
2022-01-21,51.5486
2022-01-22,31.61606
2022-01-23,31.86139
2022-01-24,65.53204
2022-01-25,58.96964
2022-01-26,62.92548
2022-01-27,54.64581
2022-01-28,53.2352
2022-01-29,27.93621
2022-01-30,20.26985
2022-01-31,19.90187
2022-02-01,18.06194
2022-02-02,22.96841
2022-02-03,66.36001
2022-02-04,51.48727
2022-02-05,33.36399
2022-02-06,30.54277
2022-02-07,70.13186
2022-02-08,50.47531
2022-02-09,54.79914
2022-02-10,55.01379
2022-02-11,50.99662
2022-02-12,31.95338
2022-02-13,29.04017
2022-02-14,62.80282
2022-02-15,66.36001
2022-02-16,63.56945
2022-02-17,60.56424
2022-02-18,54.36982
2022-02-19,30.17479
2022-02-20,29.56148
2022-02-21,60.93222
2022-02-22,63.38546
2022-02-23,64.98006
2022-02-24,63.9681
2022-02-25,55.22845
2022-02-26,28.54952
2022-02-27,22.81508
2022-02-28,52.16191
2022-03-01,32.84268
2022-03-02,55.19779
2022-03-03,46.82612
2022-03-04,54.9218
2022-03-05,27.23091
2022-03-06,23.70438
2022-03-07,59.12296
2022-03-08,45.99816
2022-03-09,28.45752
2022-03-10,49.64734
2022-03-11,40.60104
2022-03-12,28.36553
2022-03-13,22.69242
2022-03-14,53.60318
2022-03-15,59.82827
2022-03-16,56.17908
2022-03-17,54.00183
2022-03-18,48.81938
2022-03-19,26.55627
2022-03-20,25.29898
2022-03-21,53.08187
2022-03-22,54.9218
2022-03-23,53.84851
2022-03-24,53.69518
2022-03-25,44.0969
2022-03-26,26.98558
2022-03-27,23.2444
2022-03-28,48.60472
2022-03-29,41.88899
2022-03-30,51.02729
2022-03-31,53.90984
2022-04-01,43.08494
2022-04-02,24.44035
2022-04-03,21.68046
2022-04-04,53.29653
2022-04-05,54.49248
2022-04-06,55.8111
2022-04-07,51.05795
2022-04-08,44.43422
2022-04-09,22.60042
2022-04-10,21.49647
2022-04-11,50.29132
2022-04-12,45.93682
2022-04-13,50.38331
2022-04-14,56.17908
2022-04-15,60.41091
2022-04-16,28.3042
2022-04-17,25.39098
2022-04-18,56.85372
2022-04-19,53.05121
2022-04-20,58.75498
2022-04-21,55.22845
2022-04-22,49.89267
2022-04-23,25.11499
2022-04-24,21.4658
2022-04-25,57.52836
2022-04-26,46.39681
2022-04-27,49.70867
2022-04-28,59.55228
2022-04-29,44.86353
2022-04-30,24.71634
2022-05-01,21.03649
2022-05-02,56.5164
2022-05-03,50.6593
2022-05-04,54.33915
2022-05-05,23.27506
2022-05-06,51.18061
2022-05-07,21.92578
2022-05-08,18.58325
2022-05-09,49.24869
2022-05-10,47.56209
2022-05-11,52.86721
2022-05-12,57.95768
2022-05-13,48.11407
2022-05-14,23.76571
2022-05-15,27.47623
2022-05-16,59.73627
2022-05-17,49.27936
2022-05-18,53.38853
2022-05-19,67.31064
2022-05-20,55.59644
2022-05-21,25.7283
2022-05-22,24.86967
2022-05-23,55.7191
2022-05-24,51.24195
2022-05-25,64.82674
2022-05-26,63.38546
2022-05-27,47.22477
2022-05-28,24.90033
2022-05-29,21.37381
2022-05-30,67.31064
2022-05-31,45.90616
2022-06-01,30.45078
2022-06-02,61.17755
2022-06-03,42.68629
2022-06-04,24.47102
2022-06-05,20.14719
2022-06-06,21.4658
2022-06-07,61.30021
2022-06-08,53.11254
2022-06-09,53.11254
2022-06-10,51.48727
2022-06-11,21.98712
2022-06-12,23.21373
2022-06-13,57.16038
2022-06-14,47.83808
2022-06-15,69.24256
2022-06-16,59.70561
2022-06-17,48.75804
2022-06-18,25.85096
2022-06-19,22.10978
2022-06-20,63.20147
2022-06-21,51.57927
2022-06-22,56.08708
2022-06-23,57.09904
2022-06-24,45.26218
2022-06-25,22.17111
2022-06-26,18.95124
2022-06-27,52.95921
2022-06-28,43.69825
2022-06-29,47.13278
2022-06-30,55.10579
2022-07-01,43.17693
2022-07-02,24.0417
2022-07-03,22.87641
2022-07-04,54.9218
2022-07-05,56.66973
2022-07-06,59.64428
2022-07-07,50.96596
2022-07-08,45.13952
2022-07-09,23.70438
2022-07-10,19.90187
2022-07-11,51.57927
2022-07-12,47.89941
2022-07-13,47.40877
2022-07-14,53.66452
2022-07-15,61.45354
2022-07-16,28.94817
2022-07-17,24.28702
2022-07-18,60.53357
2022-07-19,58.44832
2022-07-20,68.01594
2022-07-21,62.43483
2022-07-22,46.21281
2022-07-23,25.69763
2022-07-24,23.85771
2022-07-25,64.42808
2022-07-26,50.56731
2022-07-27,51.94725
2022-07-28,56.73106
2022-07-29,48.39006
2022-07-30,22.47776
2022-07-31,19.93253
2022-08-01,51.36461
2022-08-02,44.06623
2022-08-03,61.5762
2022-08-04,54.33915
2022-08-05,46.51947
2022-08-06,21.95645
2022-08-07,21.40447
2022-08-08,58.01901
2022-08-09,46.30481
2022-08-10,54.43115
2022-08-11,52.46856
2022-08-12,49.12603
2022-08-13,27.10824
2022-08-14,20.69917
2022-08-15,32.44403
2022-08-16,69.08923
2022-08-17,54.70714
2022-08-18,62.18951
2022-08-19,65.86936
2022-08-20,27.01625
2022-08-21,23.82704
2022-08-22,68.01594
2022-08-23,58.111
2022-08-24,60.93222
2022-08-25,66.60533
2022-08-26,55.07513
2022-08-27,23.1524
2022-08-28,23.70438
2022-08-29,64.24409
2022-08-30,46.51947
2022-08-31,54.09383
2022-09-01,54.58448
2022-09-02,43.69825
2022-09-03,24.0417
2022-09-04,22.66176
2022-09-05,59.58295
2022-09-06,46.39681
2022-09-07,51.79392
2022-09-08,43.14627
2022-09-09,19.0739
2022-09-10,17.63262
2022-09-11,17.08065
2022-09-12,21.06715
2022-09-13,60.04293
2022-09-14,54.79914
2022-09-15,74.51701
2022-09-16,62.15884
2022-09-17,30.14412
2022-09-18,25.85096
2022-09-19,70.83716
2022-09-20,57.25237
2022-09-21,62.00551
2022-09-22,51.39527
2022-09-23,50.29132
2022-09-24,22.72309
2022-09-25,20.91383
2022-09-26,56.14842
2022-09-27,43.1156
2022-09-28,51.14995
2022-09-29,58.90831
2022-09-30,46.79546
2022-10-01,25.05366
2022-10-02,17.44863
2022-10-03,23.73505
2022-10-04,56.5164
2022-10-05,52.92854
2022-10-06,62.61882
2022-10-07,46.70346
2022-10-08,21.15915
2022-10-09,17.69395
2022-10-10,27.07758
2022-10-11,56.6084
2022-10-12,46.18215
2022-10-13,52.28457
2022-10-14,51.57927
2022-10-15,31.09475
2022-10-16,25.6363
2022-10-17,60.34958
2022-10-18,61.05489
2022-10-19,60.16559
2022-10-20,62.06685
2022-10-21,48.69671
2022-10-22,24.1337
2022-10-23,20.63784
2022-10-24,55.96442
2022-10-25,48.0834
2022-10-26,56.30174
2022-10-27,54.58448
2022-10-28,51.08862
2022-10-29,23.91904
2022-10-30,17.50996
2022-10-31,50.62864
2022-11-01,42.56363
2022-11-02,50.87396
2022-11-03,61.76019
2022-11-04,43.79024
2022-11-05,21.52713
2022-11-06,20.94449
2022-11-07,49.92333
2022-11-08,42.77828
2022-11-09,51.57927
2022-11-10,49.0647
2022-11-11,38.82244
2022-11-12,21.18981
2022-11-13,19.28856
2022-11-14,50.72063
2022-11-15,53.57252
2022-11-16,54.86047
2022-11-17,49.77
2022-11-18,41.82766
2022-11-19,19.38055
2022-11-20,18.33793
2022-11-21,44.8942
2022-11-22,42.77828
2022-11-23,47.16344
2022-11-24,42.04231
2022-11-25,52.74455
2022-11-26,18.95124
2022-11-27,17.75528
2022-11-28,39.40509
2022-11-29,32.53603
2022-11-30,42.10364
2022-12-01,40.84636
2022-12-02,34.8666
2022-12-03,15.11806
2022-12-04,16.19135
2022-12-05,47.07145
2022-12-06,36.5532
2022-12-07,49.18736
2022-12-08,41.70499
2022-12-09,37.59582
2022-12-10,19.50321
2022-12-11,18.39926
2022-12-12,40.29438
2022-12-13,34.19196
2022-12-14,39.80374
2022-12-15,50.07666
2022-12-16,40.66237
2022-12-17,20.63784
2022-12-18,17.60196
2022-12-19,40.78503
2022-12-20,39.74241
2022-12-21,43.05427
2022-12-22,36.73719
2022-12-23,36.5532
2022-12-24,17.04998
2022-12-25,17.50996
2022-12-26,46.97945
2022-12-27,52.37657
2022-12-28,42.10364
2022-12-29,46.18215
2022-12-30,37.81048
2022-12-31,17.08065
2023-01-01,17.35663
2023-01-02,41.88899
2023-01-03,46.51947
2023-01-04,51.33394
2023-01-05,56.73106
2023-01-06,37.07451
2023-01-07,24.96166
2023-01-08,20.42318
2023-01-09,47.40877
2023-01-10,44.06623
2023-01-11,53.02054
2023-01-12,51.73259
2023-01-13,47.68475
2023-01-14,25.66697
2023-01-15,30.29745
2023-01-16,59.52161
2023-01-17,47.62342
2023-01-18,54.9218
2023-01-19,56.6084
2023-01-20,50.96596
2023-01-21,22.56976
2023-01-22,16.62066
2023-01-23,17.17264
2023-01-24,23.58172
2023-01-25,79.66881
2023-01-26,50.32198
2023-01-27,56.63906
2023-01-28,27.50689
2023-01-29,25.8203
2023-01-30,65.40938
2023-01-31,46.39681
2023-02-01,55.07513
2023-02-02,52.16191
2023-02-03,52.2539
2023-02-04,27.01625
2023-02-05,22.66176
2023-02-06,52.92854
2023-02-07,53.72585
2023-02-08,54.79914
2023-02-09,49.80067
2023-02-10,46.30481
2023-02-11,24.28702
2023-02-12,22.01778
2023-02-13,49.58601
2023-02-14,43.75958
2023-02-15,68.44526
2023-02-16,57.68169
2023-02-17,45.7835
2023-02-18,26.95492
2023-02-19,23.27506
2023-02-20,62.34283
2023-02-21,56.08708
2023-02-22,82.03005
2023-02-23,59.24563
2023-02-24,50.78196
2023-02-25,25.78963
2023-02-26,21.4658
2023-02-27,62.74149
2023-02-28,49.954
2023-03-01,30.6961
2023-03-02,57.03771
2023-03-03,42.34897
2023-03-04,25.20699
2023-03-05,22.50843
2023-03-06,64.12143
2023-03-07,52.40723
2023-03-08,51.82459
2023-03-09,45.7835
2023-03-10,43.72891
2023-03-11,22.17111
2023-03-12,23.12174
2023-03-13,51.02729
2023-03-14,46.33547
2023-03-15,65.01073
2023-03-16,59.42962
2023-03-17,48.88071
2023-03-18,28.76418
2023-03-19,25.20699
2023-03-20,63.1708
2023-03-21,64.82674
2023-03-22,75.00766
2023-03-23,61.79086
2023-03-24,55.16712
2023-03-25,24.16436
2023-03-26,23.91904
2023-03-27,53.81784
2023-03-28,44.95553
2023-03-29,50.6593
2023-03-30,54.21649
2023-03-31,42.4103
2023-04-01,23.91904
2023-04-02,21.74179
2023-04-03,55.19779
2023-04-04,48.69671
2023-04-05,62.00551
2023-04-06,52.2539
2023-04-07,44.92486
2023-04-08,22.78442
2023-04-09,20.91383
2023-04-10,52.16191
2023-04-11,45.75283
2023-04-12,63.78411
2023-04-13,54.76847
2023-04-14,48.88071
2023-04-15,32.16804
2023-04-16,27.66022
2023-04-17,62.31217
2023-04-18,49.09536
2023-04-19,55.90309
2023-04-20,57.62036
2023-04-21,51.57927
2023-04-22,23.45906
2023-04-23,19.99386
2023-04-24,68.35326
2023-04-25,45.56884
2023-04-26,55.10579
2023-04-27,53.72585
2023-04-28,52.31524
2023-04-29,21.68046
2023-04-30,19.62588
2023-05-01,26.46427
2023-05-02,57.34437
2023-05-03,48.94204
2023-05-04,51.24195
2023-05-05,25.17632
2023-05-06,18.95124
2023-05-07,19.38055
2023-05-08,56.54707
2023-05-09,56.05642
2023-05-10,51.67126
2023-05-11,51.5486
2023-05-12,46.15148
2023-05-13,24.22569
2023-05-14,21.18981
2023-05-15,63.9681
2023-05-16,47.83808
2023-05-17,52.89788
2023-05-18,57.16038
2023-05-19,47.16344
2023-05-20,20.69917
2023-05-21,16.92732
2023-05-22,64.30542
2023-05-23,44.37289
2023-05-24,53.69518
2023-05-25,52.56056
2023-05-26,45.87549
2023-05-27,22.23244
2023-05-28,17.96994
2023-05-29,20.6685
2023-05-30,51.42594
