date,자동차보험
2023-05-26,56.12357
2023-05-27,32.51978
2023-05-28,29.71635
2023-05-29,43.71152
2023-05-30,80.26605
2023-05-31,71.65787
2023-06-01,66.17194
2023-06-02,61.47757
2023-06-03,36.74142
2023-06-04,36.40061
2023-06-05,66.47977
2023-06-06,41.74362
2023-06-07,73.88962
2023-06-08,71.89973
2023-06-09,63.64335
2023-06-10,34.9824
2023-06-11,37.6759
2023-06-12,75.80255
2023-06-13,69.30518
2023-06-14,66.25989
2023-06-15,66.38082
2023-06-16,62.69788
2023-06-17,36.2357
2023-06-18,38.52242
2023-06-19,74.72515
2023-06-20,67.28232
2023-06-21,64.78671
2023-06-22,60.8839
2023-06-23,55.04617
2023-06-24,33.60817
2023-06-25,35.27924
2023-06-26,71.7788
2023-06-27,68.35971
2023-06-28,64.72075
2023-06-29,64.75373
2023-06-30,61.55452
2023-07-01,37.73087
2023-07-02,35.25725
2023-07-03,73.28496
2023-07-04,67.75505
2023-07-05,63.90721
2023-07-06,62.91776
2023-07-07,58.98197
2023-07-08,33.17941
2023-07-09,35.43315
2023-07-10,72.15259
2023-07-11,68.10686
2023-07-12,64.64379
2023-07-13,64.4569
2023-07-14,55.31002
2023-07-15,34.26781
2023-07-16,36.44459
2023-07-17,70.66842
2023-07-18,67.29331
2023-07-19,63.3795
2023-07-20,62.62093
2023-07-21,56.15655
2023-07-22,31.68425
2023-07-23,33.53122
2023-07-24,67.23834
2023-07-25,64.76473
2023-07-26,61.60949
2023-07-27,57.29991
2023-07-28,52.56156
2023-07-29,33.70712
2023-07-30,35.09234
2023-07-31,69.8109
2023-08-01,62.24714
2023-08-02,59.69656
2023-08-03,61.16974
2023-08-04,51.08839
2023-08-05,34.41072
2023-08-06,35.37818
2023-08-07,66.19393
2023-08-08,61.0598
2023-08-09,59.58663
2023-08-10,59.54265
2023-08-11,57.56376
2023-08-12,35.21328
2023-08-13,34.89445
2023-08-14,63.14863
2023-08-15,40.10554
2023-08-16,69.43711
2023-08-17,66.65567
2023-08-18,60.21328
2023-08-19,35.23526
2023-08-20,37.46701
2023-08-21,71.19613
2023-08-22,66.47977
2023-08-23,58.41029
2023-08-24,59.37774
2023-08-25,58.88302
2023-08-26,34.58663
2023-08-27,38.65435
2023-08-28,71.52594
2023-08-29,66.01802
2023-08-30,65.20448
2023-08-31,68.46965
2023-09-01,58.39929
2023-09-02,36.5985
2023-09-03,37.81882
2023-09-04,72.57036
2023-09-05,66.43579
2023-09-06,63.52242
2023-09-07,59.34476
2023-09-08,55.98065
2023-09-09,32.71767
2023-09-10,35.94986
2023-09-11,66.7766
2023-09-12,63.3795
2023-09-13,60.80694
2023-09-14,58.35532
2023-09-15,56.43139
2023-09-16,33.98197
2023-09-17,36.7744
2023-09-18,65.56728
2023-09-19,61.70844
2023-09-20,59.76253
2023-09-21,56.64028
2023-09-22,54.95822
2023-09-23,33.34432
2023-09-24,31.35444
2023-09-25,65.96306
2023-09-26,64.02814
2023-09-27,55.73878
2023-09-28,31.90413
2023-09-29,28.70492
2023-09-30,30.93667
2023-10-01,33.28935
2023-10-02,35.67502
2023-10-03,42.1284
2023-10-04,82.86059
2023-10-05,75.67062
2023-10-06,66.43579
2023-10-07,33.46525
2023-10-08,31.57431
2023-10-09,41.7766
2023-10-10,80.354
2023-10-11,71.47097
2023-10-12,67.4912
2023-10-13,62.06024
2023-10-14,38.97317
2023-10-15,39.59982
2023-10-16,80.14511
2023-10-17,73.51583
2023-10-18,66.4248
2023-10-19,63.76429
2023-10-20,57.64072
2023-10-21,35.92788
2023-10-22,38.90721
2023-10-23,70.55848
2023-10-24,69.79991
2023-10-25,66.51275
2023-10-26,62.76385
2023-10-27,58.7401
2023-10-28,34.48768
2023-10-29,36.58751
2023-10-30,72.75725
2023-10-31,74.03254
2023-11-01,68.94239
2023-11-02,66.44678
2023-11-03,61.55452
2023-11-04,38.83025
2023-11-05,45.26165
2023-11-06,75.24186
2023-11-07,68.84344
2023-11-08,68.57959
2023-11-09,63.63236
2023-11-10,67.68909
2023-11-11,42.48021
2023-11-12,43.05189
2023-11-13,74.12049
2023-11-14,70.89929
2023-11-15,66.99648
2023-11-16,61.15875
2023-11-17,58.87203
2023-11-18,39.35795
2023-11-19,41.40281
2023-11-20,75.53869
2023-11-21,72.40545
2023-11-22,65.78715
2023-11-23,61.53254
2023-11-24,56.76121
2023-11-25,35.25725
2023-11-26,36.51055
2023-11-27,68.27176
2023-11-28,63.01671
2023-11-29,61.46657
2023-11-30,62.63192
2023-12-01,59.31178
2023-12-02,38.99516
2023-12-03,42.854
2023-12-04,75.94547
2023-12-05,65.06156
2023-12-06,66.46877
2023-12-07,62.44503
2023-12-08,56.51934
2023-12-09,38.34652
2023-12-10,41.80958
2023-12-11,71.58091
2023-12-12,69.07431
2023-12-13,64.97361
2023-12-14,65.78715
2023-12-15,59.1029
2023-12-16,37.11521
2023-12-17,44.54705
2023-12-18,71.80079
2023-12-19,71.63588
2023-12-20,72.83421
2023-12-21,63.14863
2023-12-22,59.61961
2023-12-23,38.12664
2023-12-24,32.08003
2023-12-25,38.00571
2023-12-26,73.26297
2023-12-27,67.3153
2023-12-28,61.81838
2023-12-29,62.04925
2023-12-30,36.0598
2023-12-31,37.11521
2024-01-01,42.33729
2024-01-02,81.44239
2024-01-03,74.48328
2024-01-04,70.29463
2024-01-05,64.16007
2024-01-06,43.19481
2024-01-07,43.76649
2024-01-08,69.38214
2024-01-09,67.86499
2024-01-10,67.3153
2024-01-11,64.46789
2024-01-12,56.32145
2024-01-13,40.27044
2024-01-14,42.04045
2024-01-15,75.71459
2024-01-16,71.82277
2024-01-17,66.16094
2024-01-18,66.08399
2024-01-19,86.74142
2024-01-20,44.9978
2024-01-21,47.93315
2024-01-22,79.05672
2024-01-23,69.75593
2024-01-24,64.88566
2024-01-25,63.61037
2024-01-26,57.00307
2024-01-27,40.43535
2024-01-28,44.55804
2024-01-29,74.72515
2024-01-30,69.39313
2024-01-31,65.20448
2024-02-01,65.21547
2024-02-02,58.82805
2024-02-03,38.92919
2024-02-04,43.00791
2024-02-05,74.4613
2024-02-06,65.74318
2024-02-07,62.1372
2024-02-08,58.2014
2024-02-09,39.11609
2024-02-10,37.95074
2024-02-11,38.3905
2024-02-12,46.61389
2024-02-13,87.60993
2024-02-14,77.12181
2024-02-15,76.94591
2024-02-16,70.10773
2024-02-17,45.99824
2024-02-18,46.65787
2024-02-19,83.33333
2024-02-20,73.0211
2024-02-21,79.47449
2024-02-22,69.56904
2024-02-23,63.97317
2024-02-24,43.59058
2024-02-25,45.97625
2024-02-26,76.72603
2024-02-27,74.68117
2024-02-28,70.89929
2024-02-29,67.83201
2024-03-01,47.38346
2024-03-02,46.07519
2024-03-03,46.84476
2024-03-04,90.7102
2024-03-05,83.04749
2024-03-06,77.47361
2024-03-07,77.23175
2024-03-08,71.63588
2024-03-09,47.47141
2024-03-10,51.42919
2024-03-11,82.08003
2024-03-12,81.38742
2024-03-13,79.12269
2024-03-14,75.54969
2024-03-15,68.06288
2024-03-16,44.19525
2024-03-17,50.8905
2024-03-18,86.87335
2024-03-19,77.95734
2024-03-20,77.12181
