date,중국주식
2020-09-26,9.06344
2020-09-27,8.24773
2020-09-28,17.55287
2020-09-29,18.91238
2020-09-30,12.47734
2020-10-01,13.11178
2020-10-02,14.10876
2020-10-03,10.03021
2020-10-04,9.60725
2020-10-05,19.4864
2020-10-06,18.15709
2020-10-07,16.0725
2020-10-08,16.46525
2020-10-09,14.41087
2020-10-10,9.18429
2020-10-11,7.9154
2020-10-12,26.76737
2020-10-13,29.45619
2020-10-14,26.91842
2020-10-15,27.70392
2020-10-16,20.45317
2020-10-17,7.43202
2020-10-18,8.39879
2020-10-19,26.61631
2020-10-20,27.9154
2020-10-21,29.33534
2020-10-22,24.29003
2020-10-23,22.59818
2020-10-24,8.79154
2020-10-25,7.40181
2020-10-26,21.6012
2020-10-27,21.8429
2020-10-28,27.16012
2020-10-29,25.67975
2020-10-30,22.08459
2020-10-31,8.85196
2020-11-01,8.06646
2020-11-02,18.67069
2020-11-03,20.78549
2020-11-04,26.73716
2020-11-05,28.7009
2020-11-06,26.49546
2020-11-07,11.48036
2020-11-08,11.63141
2020-11-09,32.3867
2020-11-10,31.11782
2020-11-11,31.38972
2020-11-12,29.66767
2020-11-13,26.91842
2020-11-14,10.63444
2020-11-15,9.36555
2020-11-16,29.2145
2020-11-17,28.09667
2020-11-18,27.70392
2020-11-19,24.38066
2020-11-20,27.25075
2020-11-21,11.69184
2020-11-22,13.26283
2020-11-23,29.81873
2020-11-24,30.21148
2020-11-25,31.08761
2020-11-26,29.96978
2020-11-27,26.49546
2020-11-28,16.43504
2020-11-29,13.53474
2020-11-30,29.45619
2020-12-01,30.51359
2020-12-02,35.25679
2020-12-03,30.15105
2020-12-04,29.30513
2020-12-05,18.94259
2020-12-06,13.92749
2020-12-07,27.19033
2020-12-08,28.58006
2020-12-09,29.87915
2020-12-10,27.43202
2020-12-11,28.91238
2020-12-12,13.98791
2020-12-13,14.07854
2020-12-14,27.19033
2020-12-15,24.10876
2020-12-16,25.22658
2020-12-17,27.73413
2020-12-18,28.79154
2020-12-19,20.0
2020-12-20,12.32628
2020-12-21,24.71299
2020-12-22,27.55287
2020-12-23,26.82779
2020-12-24,27.1299
2020-12-25,14.04833
2020-12-26,20.90634
2020-12-27,16.94864
2020-12-28,32.56797
2020-12-29,32.05438
2020-12-30,35.83081
2020-12-31,33.47432
2021-01-01,21.51057
2021-01-02,29.18429
2021-01-03,22.56797
2021-01-04,45.86102
2021-01-05,47.16012
2021-01-06,49.18429
2021-01-07,53.74622
2021-01-08,64.2296
2021-01-09,32.14501
2021-01-10,34.38066
2021-01-11,65.74018
2021-01-12,60.15105
2021-01-13,61.41993
2021-01-14,55.287
2021-01-15,51.35951
2021-01-16,24.71299
2021-01-17,22.23564
2021-01-18,73.71601
2021-01-19,63.11178
2021-01-20,55.89123
2021-01-21,54.77341
2021-01-22,50.51359
2021-01-23,35.10574
2021-01-24,26.43504
2021-01-25,62.26586
2021-01-26,68.30815
2021-01-27,57.52265
2021-01-28,54.13897
2021-01-29,56.82779
2021-01-30,22.17522
2021-01-31,18.82175
2021-02-01,46.22356
2021-02-02,47.85498
2021-02-03,49.00302
2021-02-04,43.59516
2021-02-05,48.30815
2021-02-06,29.54682
2021-02-07,30.51359
2021-02-08,48.85196
2021-02-09,49.15407
2021-02-10,52.3867
2021-02-11,31.90332
2021-02-12,27.46223
2021-02-13,26.61631
2021-02-14,28.85196
2021-02-15,56.52567
2021-02-16,52.1148
2021-02-17,66.73716
2021-02-18,76.858
2021-02-19,62.3867
2021-02-20,20.0
2021-02-21,17.76435
2021-02-22,61.54078
2021-02-23,59.06344
2021-02-24,100.0
2021-02-25,79.72809
2021-02-26,61.8429
2021-02-27,16.91842
2021-02-28,14.83383
2021-03-01,40.87613
2021-03-02,48.7009
2021-03-03,47.34138
2021-03-04,57.28096
2021-03-05,53.38368
2021-03-06,13.14199
2021-03-07,12.26586
2021-03-08,70.12084
2021-03-09,63.08157
2021-03-10,62.26586
2021-03-11,44.01812
2021-03-12,43.59516
2021-03-13,14.77341
2021-03-14,13.02114
2021-03-15,41.48036
2021-03-16,37.97583
2021-03-17,35.10574
2021-03-18,32.35649
2021-03-19,29.72809
2021-03-20,10.45317
2021-03-21,9.84894
2021-03-22,32.23564
2021-03-23,37.85498
2021-03-24,35.34743
2021-03-25,36.5861
2021-03-26,36.64652
2021-03-27,14.01812
2021-03-28,15.10574
2021-03-29,40.18126
2021-03-30,30.87613
2021-03-31,32.59818
2021-04-01,29.93957
2021-04-02,29.45619
2021-04-03,10.15105
2021-04-04,10.51359
2021-04-05,35.40785
2021-04-06,30.69486
2021-04-07,30.42296
2021-04-08,25.55891
2021-04-09,26.5861
2021-04-10,10.60422
2021-04-11,10.0
2021-04-12,32.53776
2021-04-13,30.45317
2021-04-14,26.5861
2021-04-15,28.12688
2021-04-16,31.23867
2021-04-17,11.99395
2021-04-18,8.85196
2021-04-19,28.12688
2021-04-20,28.58006
2021-04-21,26.94864
2021-04-22,26.79758
2021-04-23,26.91842
2021-04-24,9.12386
2021-04-25,7.61329
2021-04-26,26.28398
2021-04-27,27.79456
2021-04-28,26.82779
2021-04-29,25.46827
2021-04-30,22.02416
2021-05-01,7.55287
2021-05-02,7.6435
2021-05-03,21.11782
2021-05-04,17.1299
2021-05-05,10.30211
2021-05-06,20.60422
2021-05-07,22.32628
2021-05-08,8.33836
2021-05-09,7.09969
2021-05-10,23.59516
2021-05-11,24.50151
2021-05-12,24.41087
2021-05-13,25.287
2021-05-14,22.35649
2021-05-15,8.58006
2021-05-16,7.09969
2021-05-17,32.1148
2021-05-18,24.04833
2021-05-19,16.858
2021-05-20,24.35045
2021-05-21,22.47734
2021-05-22,11.11782
2021-05-23,6.10271
2021-05-24,20.75528
2021-05-25,29.63746
2021-05-26,26.76737
2021-05-27,25.13595
2021-05-28,24.53172
2021-05-29,7.25075
2021-05-30,6.01208
2021-05-31,24.98489
2021-06-01,28.36858
2021-06-02,24.92447
2021-06-03,25.19637
2021-06-04,22.44712
2021-06-05,7.9154
2021-06-06,5.49848
2021-06-07,23.11178
2021-06-08,22.32628
2021-06-09,21.38972
2021-06-10,21.23867
2021-06-11,24.2296
2021-06-12,6.94864
2021-06-13,6.52567
2021-06-14,24.32024
2021-06-15,22.32628
2021-06-16,27.9154
2021-06-17,22.77945
2021-06-18,20.96676
2021-06-19,6.16314
2021-06-20,4.77341
2021-06-21,20.12084
2021-06-22,22.65861
2021-06-23,21.66163
2021-06-24,23.62537
2021-06-25,22.02416
2021-06-26,6.40483
2021-06-27,6.91842
2021-06-28,24.25981
2021-06-29,23.77643
2021-06-30,22.05438
2021-07-01,22.17522
2021-07-02,31.38972
2021-07-03,8.36858
2021-07-04,7.16012
2021-07-05,25.98187
2021-07-06,25.25679
2021-07-07,25.95166
2021-07-08,30.8157
2021-07-09,24.32024
2021-07-10,7.28096
2021-07-11,7.00906
2021-07-12,20.24169
2021-07-13,20.93655
2021-07-14,21.14803
2021-07-15,21.99395
2021-07-16,18.51963
2021-07-17,6.13293
2021-07-18,5.43806
2021-07-19,16.88821
2021-07-20,17.40181
2021-07-21,19.15407
2021-07-22,18.91238
2021-07-23,24.44108
2021-07-24,12.59818
2021-07-25,6.82779
2021-07-26,64.25981
2021-07-27,97.22054
2021-07-28,93.05135
2021-07-29,54.47129
2021-07-30,41.96374
2021-07-31,12.02416
2021-08-01,12.3867
2021-08-02,34.32024
2021-08-03,35.16616
2021-08-04,28.33836
2021-08-05,24.32024
2021-08-06,25.0151
2021-08-07,10.18126
2021-08-08,9.45619
2021-08-09,24.86404
2021-08-10,23.74622
2021-08-11,27.16012
2021-08-12,23.74622
2021-08-13,25.92145
2021-08-14,10.30211
2021-08-15,7.55287
2021-08-16,23.6858
2021-08-17,37.94561
2021-08-18,28.03625
2021-08-19,30.60422
2021-08-20,35.67975
2021-08-21,9.7583
2021-08-22,9.7583
2021-08-23,28.67069
2021-08-24,30.84592
2021-08-25,30.75528
2021-08-26,29.72809
2021-08-27,23.50453
2021-08-28,9.42598
2021-08-29,7.28096
2021-08-30,22.87009
2021-08-31,25.43806
2021-09-01,26.61631
2021-09-02,24.07854
2021-09-03,22.56797
2021-09-04,8.15709
2021-09-05,14.89425
2021-09-06,27.9154
2021-09-07,27.58308
2021-09-08,27.76435
2021-09-09,26.34441
2021-09-10,23.77643
2021-09-11,7.40181
2021-09-12,7.31117
2021-09-13,21.66163
2021-09-14,20.99697
2021-09-15,24.80362
2021-09-16,30.33232
2021-09-17,25.64954
2021-09-18,9.00302
2021-09-19,7.46223
2021-09-20,37.1299
2021-09-21,59.7583
2021-09-22,64.7432
2021-09-23,49.12386
2021-09-24,30.93655
2021-09-25,10.72507
2021-09-26,8.39879
2021-09-27,25.58912
2021-09-28,28.429
2021-09-29,28.00604
2021-09-30,22.20543
2021-10-01,22.17522
2021-10-02,7.52265
2021-10-03,6.04229
2021-10-04,23.4441
2021-10-05,28.39879
2021-10-06,29.45619
2021-10-07,25.04531
2021-10-08,38.64048
2021-10-09,7.09969
2021-10-10,6.13293
2021-10-11,20.69486
2021-10-12,21.0574
2021-10-13,18.03625
2021-10-14,17.73413
2021-10-15,15.77039
2021-10-16,6.70694
2021-10-17,4.59214
2021-10-18,16.73716
2021-10-19,15.287
2021-10-20,17.16012
2021-10-21,16.10271
2021-10-22,14.80362
2021-10-23,4.65256
2021-10-24,4.50151
2021-10-25,13.29305
2021-10-26,15.5287
2021-10-27,18.82175
2021-10-28,14.83383
2021-10-29,14.01812
2021-10-30,6.52567
2021-10-31,5.95166
2021-11-01,14.98489
2021-11-02,18.7009
2021-11-03,16.73716
2021-11-04,17.82477
2021-11-05,14.13897
2021-11-06,6.82779
2021-11-07,5.86102
2021-11-08,15.8006
2021-11-09,17.82477
2021-11-10,17.40181
2021-11-11,17.03927
2021-11-12,15.37764
2021-11-13,6.0725
2021-11-14,5.61933
2021-11-15,17.9154
2021-11-16,20.09063
2021-11-17,16.28398
2021-11-18,17.1299
2021-11-19,15.64954
2021-11-20,6.73716
2021-11-21,5.10574
2021-11-22,14.53172
2021-11-23,14.07854
2021-11-24,13.59516
2021-11-25,13.80664
2021-11-26,14.80362
2021-11-27,4.56193
2021-11-28,3.86706
2021-11-29,13.53474
2021-11-30,16.52567
2021-12-01,14.53172
2021-12-02,12.96072
2021-12-03,17.76435
2021-12-04,12.26586
2021-12-05,7.1299
2021-12-06,22.68882
2021-12-07,18.64048
2021-12-08,18.429
2021-12-09,16.40483
2021-12-10,13.98791
2021-12-11,5.34743
2021-12-12,7.3716
2021-12-13,15.07552
2021-12-14,14.32024
2021-12-15,14.50151
2021-12-16,16.46525
2021-12-17,16.04229
2021-12-18,5.16616
2021-12-19,4.83383
2021-12-20,13.53474
2021-12-21,15.74018
2021-12-22,16.91842
2021-12-23,15.8006
2021-12-24,13.98791
2021-12-25,4.62235
2021-12-26,5.04531
2021-12-27,13.32326
2021-12-28,15.287
2021-12-29,15.07552
2021-12-30,16.49546
2021-12-31,17.00906
2022-01-01,6.28398
2022-01-02,6.46525
2022-01-03,20.75528
2022-01-04,18.88217
2022-01-05,19.87915
2022-01-06,18.429
2022-01-07,16.04229
2022-01-08,7.03927
2022-01-09,7.97583
2022-01-10,17.00906
2022-01-11,14.89425
2022-01-12,15.07552
2022-01-13,15.19637
2022-01-14,13.38368
2022-01-15,5.74018
2022-01-16,7.79456
2022-01-17,13.53474
2022-01-18,14.95468
2022-01-19,14.62235
2022-01-20,15.74018
2022-01-21,15.55891
2022-01-22,7.22054
2022-01-23,5.34743
2022-01-24,16.76737
2022-01-25,19.87915
2022-01-26,15.43806
2022-01-27,18.21752
2022-01-28,18.24773
2022-01-29,8.91238
2022-01-30,7.79456
2022-01-31,9.00302
2022-02-01,11.75226
2022-02-02,14.38066
2022-02-03,18.58006
2022-02-04,16.01208
2022-02-05,9.57703
2022-02-06,7.28096
2022-02-07,19.42598
2022-02-08,22.59818
2022-02-09,17.6435
2022-02-10,14.56193
2022-02-11,14.10876
2022-02-12,6.16314
2022-02-13,5.92145
2022-02-14,12.23564
2022-02-15,13.98791
2022-02-16,13.92749
2022-02-17,14.29003
2022-02-18,13.59516
2022-02-19,5.55891
2022-02-20,7.16012
2022-02-21,14.7432
2022-02-22,14.10876
2022-02-23,14.47129
2022-02-24,20.63444
2022-02-25,16.34441
2022-02-26,6.52567
2022-02-27,5.287
2022-02-28,11.81268
2022-03-01,10.33232
2022-03-02,11.81268
2022-03-03,12.35649
2022-03-04,12.53776
2022-03-05,5.40785
2022-03-06,4.59214
2022-03-07,14.44108
2022-03-08,13.9577
2022-03-09,12.93051
2022-03-10,12.44712
2022-03-11,21.51057
2022-03-12,13.92749
2022-03-13,7.25075
2022-03-14,28.15709
2022-03-15,45.92145
2022-03-16,51.57099
2022-03-17,44.98489
2022-03-18,24.47129
2022-03-19,11.08761
2022-03-20,9.2145
2022-03-21,20.33232
2022-03-22,17.49244
2022-03-23,19.33534
2022-03-24,17.55287
2022-03-25,20.90634
2022-03-26,9.39577
2022-03-27,6.82779
2022-03-28,15.5287
2022-03-29,14.56193
2022-03-30,16.858
2022-03-31,16.40483
2022-04-01,17.19033
2022-04-02,5.46827
2022-04-03,5.25679
2022-04-04,16.64652
2022-04-05,18.79154
2022-04-06,15.40785
2022-04-07,13.05135
2022-04-08,13.50453
2022-04-09,5.13595
2022-04-10,4.7432
2022-04-11,18.85196
2022-04-12,17.46223
2022-04-13,15.67975
2022-04-14,15.98187
2022-04-15,14.95468
2022-04-16,4.98489
2022-04-17,4.7432
2022-04-18,15.77039
2022-04-19,13.6858
2022-04-20,14.19939
2022-04-21,21.17824
2022-04-22,17.19033
2022-04-23,7.00906
2022-04-24,4.65256
2022-04-25,28.45921
2022-04-26,24.62235
2022-04-27,25.92145
2022-04-28,18.15709
2022-04-29,18.429
2022-04-30,8.79154
2022-05-01,6.0725
2022-05-02,15.95166
2022-05-03,12.74924
2022-05-04,11.26888
2022-05-05,11.11782
2022-05-06,14.80362
2022-05-07,5.46827
2022-05-08,3.83685
2022-05-09,14.13897
2022-05-10,16.43504
2022-05-11,16.40483
2022-05-12,15.07552
2022-05-13,11.66163
2022-05-14,4.65256
2022-05-15,3.80664
2022-05-16,14.04833
2022-05-17,13.05135
2022-05-18,13.6858
2022-05-19,15.0151
2022-05-20,13.20241
2022-05-21,4.89425
2022-05-22,3.77643
2022-05-23,12.32628
2022-05-24,13.56495
2022-05-25,12.26586
2022-05-26,12.65861
2022-05-27,11.14803
2022-05-28,3.50453
2022-05-29,3.47432
2022-05-30,12.56797
2022-05-31,14.53172
2022-06-01,10.60422
2022-06-02,11.45015
2022-06-03,11.0574
2022-06-04,3.6858
2022-06-05,3.47432
2022-06-06,12.41691
2022-06-07,13.59516
2022-06-08,14.29003
2022-06-09,17.19033
2022-06-10,16.34441
2022-06-11,5.77039
2022-06-12,4.71299
2022-06-13,19.54682
2022-06-14,19.2145
2022-06-15,23.32326
2022-06-16,17.58308
2022-06-17,20.72507
2022-06-18,5.83081
2022-06-19,5.31722
2022-06-20,25.34743
2022-06-21,17.76435
2022-06-22,19.2145
2022-06-23,21.78247
2022-06-24,19.45619
2022-06-25,6.22356
2022-06-26,6.31419
2022-06-27,17.58308
2022-06-28,18.45921
2022-06-29,17.16012
2022-06-30,18.06646
2022-07-01,20.8157
2022-07-02,7.09969
2022-07-03,5.74018
2022-07-04,19.03323
2022-07-05,20.03021
2022-07-06,18.61027
2022-07-07,17.31117
2022-07-08,15.19637
2022-07-09,5.25679
2022-07-10,4.19939
2022-07-11,22.47734
2022-07-12,16.82779
2022-07-13,15.19637
2022-07-14,12.65861
2022-07-15,13.14199
2022-07-16,3.53474
2022-07-17,5.0151
2022-07-18,13.9577
2022-07-19,14.2296
2022-07-20,13.62537
2022-07-21,12.47734
2022-07-22,11.99395
2022-07-23,3.74622
2022-07-24,2.35649
2022-07-25,10.66465
2022-07-26,10.24169
2022-07-27,10.99697
2022-07-28,10.90634
2022-07-29,12.53776
2022-07-30,4.77341
2022-07-31,3.86706
2022-08-01,11.35951
2022-08-02,17.61329
2022-08-03,13.4441
2022-08-04,11.90332
2022-08-05,10.87613
2022-08-06,4.01812
2022-08-07,4.44108
2022-08-08,10.45317
2022-08-09,10.06042
2022-08-10,9.54682
2022-08-11,10.93655
2022-08-12,11.20845
2022-08-13,4.19939
2022-08-14,3.62537
2022-08-15,10.42296
2022-08-16,13.23262
2022-08-17,12.87009
2022-08-18,11.17824
2022-08-19,9.78851
2022-08-20,3.77643
2022-08-21,4.19939
2022-08-22,11.02719
2022-08-23,12.41691
2022-08-24,13.50453
2022-08-25,14.25981
2022-08-26,13.41389
2022-08-27,3.59516
2022-08-28,3.65558
2022-08-29,11.8429
2022-08-30,12.17522
2022-08-31,12.29607
2022-09-01,10.18126
2022-09-02,10.39274
2022-09-03,3.47432
2022-09-04,4.80362
2022-09-05,10.48338
2022-09-06,9.2145
2022-09-07,10.72507
2022-09-08,8.429
2022-09-09,5.67975
2022-09-10,3.86706
2022-09-11,3.83685
2022-09-12,6.52567
2022-09-13,11.75226
2022-09-14,10.2719
2022-09-15,12.3867
2022-09-16,10.33232
2022-09-17,3.71601
2022-09-18,3.9577
2022-09-19,9.90936
2022-09-20,9.54682
2022-09-21,8.9728
2022-09-22,10.39274
2022-09-23,9.51661
2022-09-24,3.6858
2022-09-25,3.4441
2022-09-26,12.50755
2022-09-27,9.93957
2022-09-28,13.14199
2022-09-29,9.69788
2022-09-30,9.81873
2022-10-01,3.05135
2022-10-02,2.9003
2022-10-03,6.91842
2022-10-04,9.09365
2022-10-05,9.39577
2022-10-06,8.45921
2022-10-07,7.70392
2022-10-08,3.62537
2022-10-09,3.20241
2022-10-10,10.24169
2022-10-11,11.41993
2022-10-12,10.90634
2022-10-13,10.42296
2022-10-14,10.69486
2022-10-15,4.47129
2022-10-16,4.80362
2022-10-17,10.8157
2022-10-18,11.66163
2022-10-19,10.51359
2022-10-20,11.48036
2022-10-21,7.58308
2022-10-22,3.08157
2022-10-23,3.47432
2022-10-24,39.09365
2022-10-25,29.57703
2022-10-26,16.01208
2022-10-27,12.93051
2022-10-28,14.68277
2022-10-29,5.64954
2022-10-30,3.14199
2022-10-31,12.32628
2022-11-01,13.26283
2022-11-02,11.75226
2022-11-03,9.57703
2022-11-04,17.52265
2022-11-05,6.37462
2022-11-06,4.98489
2022-11-07,14.71299
2022-11-08,11.45015
2022-11-09,10.63444
2022-11-10,9.63746
2022-11-11,13.53474
2022-11-12,5.67975
2022-11-13,3.71601
2022-11-14,12.3867
2022-11-15,12.56797
2022-11-16,11.29909
2022-11-17,10.24169
2022-11-18,11.99395
2022-11-19,3.50453
2022-11-20,3.6858
2022-11-21,8.54984
2022-11-22,9.03323
2022-11-23,8.30815
2022-11-24,8.429
2022-11-25,8.33836
2022-11-26,3.29305
2022-11-27,2.62839
2022-11-28,11.72205
2022-11-29,14.16918
2022-11-30,13.74622
2022-12-01,13.80664
2022-12-02,9.30513
2022-12-03,4.16918
2022-12-04,3.23262
2022-12-05,17.09969
2022-12-06,14.16918
2022-12-07,15.86102
2022-12-08,17.34138
2022-12-09,15.16616
2022-12-10,5.83081
2022-12-11,5.89123
2022-12-12,12.32628
2022-12-13,12.14501
2022-12-14,12.26586
2022-12-15,11.72205
2022-12-16,10.51359
2022-12-17,4.56193
2022-12-18,5.25679
2022-12-19,9.12386
2022-12-20,10.48338
2022-12-21,10.15105
2022-12-22,9.7583
2022-12-23,9.15407
2022-12-24,3.92749
2022-12-25,3.80664
2022-12-26,9.63746
2022-12-27,11.29909
2022-12-28,11.81268
2022-12-29,9.15407
2022-12-30,7.88519
2022-12-31,3.47432
2023-01-01,5.61933
2023-01-02,11.45015
2023-01-03,11.23867
2023-01-04,13.38368
2023-01-05,14.35045
2023-01-06,14.80362
2023-01-07,5.61933
2023-01-08,4.98489
2023-01-09,13.38368
2023-01-10,13.80664
2023-01-11,11.90332
2023-01-12,11.75226
2023-01-13,13.35347
2023-01-14,5.5287
2023-01-15,5.37764
2023-01-16,13.08157
2023-01-17,12.77945
2023-01-18,12.59818
2023-01-19,13.11178
2023-01-20,16.25377
2023-01-21,6.49546
2023-01-22,4.86404
2023-01-23,8.429
2023-01-24,8.85196
2023-01-25,14.2296
2023-01-26,13.92749
2023-01-27,14.01812
2023-01-28,7.3716
2023-01-29,6.55589
2023-01-30,16.88821
2023-01-31,12.87009
2023-02-01,14.56193
2023-02-02,14.53172
2023-02-03,13.83685
2023-02-04,6.858
2023-02-05,6.34441
2023-02-06,13.77643
2023-02-07,11.38972
2023-02-08,11.75226
2023-02-09,12.26586
2023-02-10,12.1148
2023-02-11,4.65256
2023-02-12,3.41389
2023-02-13,11.17824
2023-02-14,9.72809
2023-02-15,11.54078
2023-02-16,13.14199
2023-02-17,10.66465
2023-02-18,4.01812
2023-02-19,4.53172
2023-02-20,11.48036
2023-02-21,14.41087
2023-02-22,12.74924
2023-02-23,10.06042
2023-02-24,10.0
2023-02-25,4.47129
2023-02-26,2.83987
2023-02-27,9.87915
2023-02-28,9.39577
2023-03-01,12.77945
2023-03-02,14.2296
2023-03-03,11.20845
2023-03-04,5.86102
2023-03-05,5.04531
2023-03-06,11.35951
2023-03-07,10.84592
2023-03-08,10.24169
2023-03-09,9.66767
2023-03-10,10.33232
2023-03-11,3.32326
2023-03-12,3.56495
2023-03-13,9.96978
2023-03-14,11.14803
2023-03-15,9.57703
2023-03-16,9.66767
2023-03-17,8.76132
2023-03-18,4.2296
2023-03-19,3.62537
2023-03-20,8.73111
2023-03-21,10.03021
2023-03-22,9.4864
2023-03-23,9.54682
2023-03-24,8.27794
2023-03-25,2.99093
2023-03-26,3.20241
2023-03-27,8.45921
2023-03-28,9.15407
2023-03-29,8.79154
2023-03-30,10.18126
2023-03-31,7.94561
2023-04-01,4.47129
2023-04-02,3.02114
2023-04-03,10.57401
2023-04-04,10.87613
2023-04-05,11.54078
2023-04-06,9.7583
2023-04-07,11.26888
2023-04-08,4.32024
2023-04-09,4.86404
2023-04-10,11.69184
2023-04-11,11.63141
2023-04-12,11.51057
2023-04-13,10.99697
2023-04-14,9.03323
2023-04-15,4.25981
2023-04-16,4.29003
2023-04-17,10.87613
2023-04-18,14.71299
2023-04-19,12.77945
2023-04-20,10.87613
2023-04-21,11.87311
2023-04-22,5.58912
2023-04-23,5.89123
2023-04-24,11.63141
2023-04-25,11.75226
2023-04-26,11.0574
2023-04-27,10.48338
2023-04-28,12.20543
2023-04-29,6.79758
2023-04-30,5.37764
2023-05-01,10.60422
2023-05-02,14.04833
2023-05-03,11.87311
2023-05-04,9.54682
2023-05-05,6.01208
2023-05-06,4.98489
2023-05-07,3.29305
2023-05-08,9.60725
2023-05-09,10.93655
2023-05-10,9.69788
2023-05-11,9.33534
2023-05-12,7.97583
2023-05-13,3.05135
2023-05-14,3.83685
2023-05-15,8.88217
2023-05-16,9.4864
2023-05-17,9.30513
2023-05-18,9.18429
2023-05-19,10.18126
2023-05-20,4.50151
2023-05-21,3.53474
2023-05-22,8.88217
2023-05-23,10.93655
2023-05-24,9.24471
2023-05-25,10.5438
2023-05-26,10.75528
2023-05-27,4.04833
2023-05-28,3.20241
2023-05-29,8.58006
2023-05-30,12.59818
