date,중소기업청년지원금
2023-05-25,13.7495
2023-05-26,11.93204
2023-05-27,4.93875
2023-05-28,6.00553
2023-05-29,6.99328
2023-05-30,13.7495
2023-05-31,14.69774
2023-06-01,13.82852
2023-06-02,10.86527
2023-06-03,5.37337
2023-06-04,6.32161
2023-06-05,10.43065
2023-06-06,8.96878
2023-06-07,12.20861
2023-06-08,11.69498
2023-06-09,12.24812
2023-06-10,6.24259
2023-06-11,6.91426
2023-06-12,14.1446
2023-06-13,15.25088
2023-06-14,13.7495
2023-06-15,19.79454
2023-06-16,25.99762
2023-06-17,6.63769
2023-06-18,7.15132
2023-06-19,14.26313
2023-06-20,13.86803
2023-06-21,12.72224
2023-06-22,12.28763
2023-06-23,11.10233
2023-06-24,5.1363
2023-06-25,4.89924
2023-06-26,10.31212
2023-06-27,13.51244
2023-06-28,12.72224
2023-06-29,10.03555
2023-06-30,10.9838
2023-07-01,6.44014
2023-07-02,6.79573
2023-07-03,13.7495
2023-07-04,13.7495
2023-07-05,14.26313
2023-07-06,12.5642
2023-07-07,12.36665
2023-07-08,5.4919
2023-07-09,6.32161
2023-07-10,14.65823
2023-07-11,15.17186
2023-07-12,13.70999
2023-07-13,11.93204
2023-07-14,13.27538
2023-07-15,5.887
2023-07-16,6.04504
2023-07-17,11.85302
2023-07-18,10.74674
2023-07-19,11.18135
2023-07-20,10.07506
2023-07-21,7.11181
2023-07-22,5.1363
2023-07-23,4.93875
2023-07-24,9.40339
2023-07-25,12.24812
2023-07-26,9.56143
2023-07-27,12.32714
2023-07-28,8.49466
2023-07-29,4.93875
2023-07-30,4.85973
2023-07-31,9.32437
2023-08-01,12.1691
2023-08-02,12.5642
2023-08-03,11.10233
2023-08-04,8.69221
2023-08-05,4.97826
2023-08-06,5.25483
2023-08-07,12.44567
2023-08-08,12.01106
2023-08-09,12.72224
2023-08-10,11.33939
2023-08-11,9.0478
2023-08-12,5.45239
2023-08-13,5.09679
2023-08-14,9.20584
2023-08-15,6.51916
2023-08-16,10.70723
2023-08-17,11.3789
2023-08-18,10.94429
2023-08-19,4.82022
2023-08-20,6.08455
2023-08-21,11.61596
2023-08-22,14.1446
2023-08-23,11.02331
2023-08-24,10.94429
2023-08-25,9.99604
2023-08-26,5.09679
2023-08-27,5.05728
2023-08-28,14.26313
2023-08-29,15.96207
2023-08-30,14.5397
2023-08-31,14.10509
2023-09-01,24.18016
2023-09-02,9.48241
2023-09-03,9.87751
2023-09-04,22.83682
2023-09-05,25.36546
2023-09-06,24.93085
2023-09-07,19.35993
2023-09-08,16.39668
2023-09-09,9.00829
2023-09-10,10.50967
2023-09-11,19.28091
2023-09-12,18.96483
2023-09-13,19.83405
2023-09-14,17.54247
2023-09-15,16.91031
2023-09-16,8.37613
2023-09-17,7.42789
2023-09-18,14.9348
2023-09-19,14.02607
2023-09-20,13.90754
2023-09-21,10.82576
2023-09-22,9.32437
2023-09-23,5.29435
2023-09-24,6.24259
2023-09-25,12.40616
2023-09-26,12.68273
2023-09-27,8.45515
2023-09-28,5.21532
2023-09-29,4.89924
2023-09-30,3.83247
2023-10-01,4.46463
2023-10-02,5.64994
2023-10-03,6.79573
2023-10-04,13.98656
2023-10-05,13.23587
2023-10-06,11.02331
2023-10-07,5.45239
2023-10-08,5.887
2023-10-09,6.36112
2023-10-10,15.52745
2023-10-11,15.56696
2023-10-12,13.63097
2023-10-13,11.41841
2023-10-14,4.7412
2023-10-15,6.59818
2023-10-16,14.34215
2023-10-17,14.73725
2023-10-18,11.10233
2023-10-19,12.12959
2023-10-20,23.31094
2023-10-21,6.08455
2023-10-22,6.71671
2023-10-23,12.72224
2023-10-24,13.47293
2023-10-25,13.86803
2023-10-26,11.45792
2023-10-27,9.838
2023-10-28,5.1363
2023-10-29,6.59818
2023-10-30,14.06558
2023-10-31,13.47293
2023-11-01,15.56696
2023-11-02,13.86803
2023-11-03,13.70999
2023-11-04,6.00553
2023-11-05,6.79573
2023-11-06,14.85578
2023-11-07,14.9348
2023-11-08,14.1446
2023-11-09,13.78901
2023-11-10,12.28763
2023-11-11,5.53141
2023-11-12,6.71671
2023-11-13,14.30264
2023-11-14,14.18411
2023-11-15,15.01382
2023-11-16,13.82852
2023-11-17,12.24812
2023-11-18,5.92651
2023-11-19,5.09679
2023-11-20,12.24812
2023-11-21,11.61596
2023-11-22,12.09008
2023-11-23,11.45792
2023-11-24,9.67996
2023-11-25,6.00553
2023-11-26,6.00553
2023-11-27,12.84077
2023-11-28,13.59146
2023-11-29,11.02331
2023-11-30,12.40616
2023-12-01,11.61596
2023-12-02,5.92651
2023-12-03,5.76847
2023-12-04,13.94705
2023-12-05,15.88305
2023-12-06,15.29039
2023-12-07,14.65823
2023-12-08,11.18135
2023-12-09,7.19083
2023-12-10,8.6527
2023-12-11,13.3544
2023-12-12,14.34215
2023-12-13,14.06558
2023-12-14,12.28763
2023-12-15,11.14184
2023-12-16,6.79573
2023-12-17,6.20308
2023-12-18,12.84077
2023-12-19,12.84077
2023-12-20,13.78901
2023-12-21,12.9593
2023-12-22,11.18135
2023-12-23,6.55867
2023-12-24,5.09679
2023-12-25,6.63769
2023-12-26,14.77676
2023-12-27,15.21137
2023-12-28,13.23587
2023-12-29,10.11457
2023-12-30,6.12406
2023-12-31,6.40063
2024-01-01,10.54919
2024-01-02,19.83405
2024-01-03,19.39944
2024-01-04,19.32042
2024-01-05,17.14737
2024-01-06,9.08731
2024-01-07,8.45515
2024-01-08,18.0561
2024-01-09,16.75227
2024-01-10,19.55748
2024-01-11,16.8708
2024-01-12,14.89529
2024-01-13,7.30936
2024-01-14,9.00829
2024-01-15,18.49071
2024-01-16,17.50296
2024-01-17,18.96483
2024-01-18,16.75227
2024-01-19,13.67048
2024-01-20,8.21809
2024-01-21,9.4429
2024-01-22,19.28091
2024-01-23,23.58751
2024-01-24,20.58474
2024-01-25,22.08613
2024-01-26,15.84354
2024-01-27,10.07506
2024-01-28,9.75898
2024-01-29,22.52074
2024-01-30,20.58474
2024-01-31,19.59699
2024-02-01,17.661
2024-02-02,17.54247
2024-02-03,8.61319
2024-02-04,7.94152
2024-02-05,15.09284
2024-02-06,15.3299
2024-02-07,14.81627
2024-02-08,13.59146
2024-02-09,6.36112
2024-02-10,6.91426
2024-02-11,7.0723
2024-02-12,7.19083
2024-02-13,16.59423
2024-02-14,15.76451
2024-02-15,13.51244
2024-02-16,13.15685
2024-02-17,7.90201
2024-02-18,6.2821
2024-02-19,14.81627
2024-02-20,15.05333
2024-02-21,18.01659
2024-02-22,15.29039
2024-02-23,15.96207
2024-02-24,6.75622
2024-02-25,9.00829
2024-02-26,16.4757
2024-02-27,15.40892
2024-02-28,14.85578
2024-02-29,16.19913
2024-03-01,8.85025
2024-03-02,7.70446
2024-03-03,9.0478
2024-03-04,21.25642
2024-03-05,21.80956
2024-03-06,20.15013
2024-03-07,18.13512
2024-03-08,18.33267
2024-03-09,8.69221
2024-03-10,10.11457
2024-03-11,20.54523
2024-03-12,25.76056
2024-03-13,25.95811
2024-03-14,19.2414
2024-03-15,16.67325
2024-03-16,7.54642
2024-03-17,8.57368
2024-03-18,23.35045
2024-03-19,23.90359
2024-03-20,19.04385
