date,ISA계좌이벤트
2021-08-10,32.05741
2021-08-11,34.21052
2021-08-12,32.29665
2021-08-13,27.51196
2021-08-14,11.96172
2021-08-15,13.15789
2021-08-16,25.11961
2021-08-17,31.57894
2021-08-18,29.66507
2021-08-19,30.622
2021-08-20,22.00956
2021-08-21,15.78947
2021-08-22,16.26794
2021-08-23,25.11961
2021-08-24,22.2488
2021-08-25,28.70813
2021-08-26,26.31578
2021-08-27,20.81339
2021-08-28,11.72248
2021-08-29,14.11483
2021-08-30,24.40191
2021-08-31,26.31578
2021-09-01,27.75119
2021-09-02,26.07655
2021-09-03,29.66507
2021-09-04,13.15789
2021-09-05,20.57416
2021-09-06,20.33492
2021-09-07,17.22488
2021-09-08,22.2488
2021-09-09,20.57416
2021-09-10,16.74641
2021-09-11,10.52631
2021-09-12,12.91866
2021-09-13,19.13875
2021-09-14,17.22488
2021-09-15,11.48325
2021-09-16,14.5933
2021-09-17,18.89952
2021-09-18,11.72248
2021-09-19,10.52631
2021-09-20,10.28708
2021-09-21,8.13397
2021-09-22,15.55023
2021-09-23,21.77033
2021-09-24,22.00956
2021-09-25,14.5933
2021-09-26,15.311
2021-09-27,22.72727
2021-09-28,22.00956
2021-09-29,24.40191
2021-09-30,25.11961
2021-10-01,21.05263
2021-10-02,7.41626
2021-10-03,9.56937
2021-10-04,14.5933
2021-10-05,14.11483
2021-10-06,13.63636
2021-10-07,17.46411
2021-10-08,11.72248
2021-10-09,10.28708
2021-10-10,7.6555
2021-10-11,10.28708
2021-10-12,16.50717
2021-10-13,17.46411
2021-10-14,16.74641
2021-10-15,14.5933
2021-10-16,7.17703
2021-10-17,8.13397
2021-10-18,10.52631
2021-10-19,15.311
2021-10-20,16.26794
2021-10-21,10.52631
2021-10-22,11.72248
2021-10-23,9.80861
2021-10-24,6.69856
2021-10-25,7.6555
2021-10-26,12.91866
2021-10-27,15.311
2021-10-28,11.72248
2021-10-29,11.96172
2021-10-30,11.00478
2021-10-31,8.13397
2021-11-01,16.50717
2021-11-02,17.46411
2021-11-03,17.46411
2021-11-04,18.18181
2021-11-05,15.55023
2021-11-06,4.78468
2021-11-07,11.72248
2021-11-08,13.63636
2021-11-09,18.89952
2021-11-10,12.20095
2021-11-11,15.78947
2021-11-12,13.15789
2021-11-13,5.50239
2021-11-14,12.20095
2021-11-15,16.74641
2021-11-16,20.33492
2021-11-17,26.31578
2021-11-18,21.05263
2021-11-19,17.46411
2021-11-20,11.48325
2021-11-21,11.72248
2021-11-22,26.07655
2021-11-23,19.13875
2021-11-24,16.50717
2021-11-25,16.0287
2021-11-26,13.39712
2021-11-27,7.17703
2021-11-28,14.11483
2021-11-29,17.46411
2021-11-30,18.18181
2021-12-01,21.05263
2021-12-02,15.311
2021-12-03,17.94258
2021-12-04,9.0909
2021-12-05,11.24401
2021-12-06,19.37799
2021-12-07,18.66028
2021-12-08,19.85645
2021-12-09,18.89952
2021-12-10,16.74641
2021-12-11,10.76555
2021-12-12,10.28708
2021-12-13,14.83253
2021-12-14,12.67942
2021-12-15,19.85645
2021-12-16,21.29186
2021-12-17,19.13875
2021-12-18,9.0909
2021-12-19,14.11483
2021-12-20,28.70813
2021-12-21,20.57416
2021-12-22,22.2488
2021-12-23,44.73684
2021-12-24,81.81818
2021-12-25,33.97129
2021-12-26,48.80382
2021-12-27,60.04784
2021-12-28,77.99043
2021-12-29,79.66507
2021-12-30,93.54066
2021-12-31,100.0
2022-01-01,8.85167
2022-01-02,10.76555
2022-01-03,15.78947
2022-01-04,15.07177
2022-01-05,16.26794
2022-01-06,10.28708
2022-01-07,11.00478
2022-01-08,12.44019
2022-01-09,14.35406
2022-01-10,13.39712
2022-01-11,11.48325
2022-01-12,19.37799
2022-01-13,9.0909
2022-01-14,11.24401
2022-01-15,6.22009
2022-01-16,10.52631
2022-01-17,14.11483
2022-01-18,14.83253
2022-01-19,10.52631
2022-01-20,5.98086
2022-01-21,6.69856
2022-01-22,7.89473
2022-01-23,6.93779
2022-01-24,8.13397
2022-01-25,10.28708
2022-01-26,10.28708
2022-01-27,8.85167
2022-01-28,8.13397
2022-01-29,3.11004
2022-01-30,3.58851
2022-01-31,7.41626
2022-02-01,9.80861
2022-02-02,12.67942
2022-02-03,11.24401
2022-02-04,11.00478
2022-02-05,6.93779
2022-02-06,4.06698
2022-02-07,9.80861
2022-02-08,9.33014
2022-02-09,6.93779
2022-02-10,9.56937
2022-02-11,9.80861
2022-02-12,7.17703
2022-02-13,4.78468
2022-02-14,12.91866
2022-02-15,13.39712
2022-02-16,10.28708
2022-02-17,9.0909
2022-02-18,9.56937
2022-02-19,6.45933
2022-02-20,14.11483
2022-02-21,19.85645
2022-02-22,16.50717
2022-02-23,14.83253
2022-02-24,18.18181
2022-02-25,14.5933
2022-02-26,7.17703
2022-02-27,11.24401
2022-02-28,17.70334
2022-03-01,14.35406
2022-03-02,14.11483
2022-03-03,12.20095
2022-03-04,14.83253
2022-03-05,6.69856
2022-03-06,10.52631
2022-03-07,13.39712
2022-03-08,12.44019
2022-03-09,5.02392
2022-03-10,8.85167
2022-03-11,11.00478
2022-03-12,8.85167
2022-03-13,8.61244
2022-03-14,11.48325
2022-03-15,11.96172
2022-03-16,12.20095
2022-03-17,15.07177
2022-03-18,9.56937
2022-03-19,9.56937
2022-03-20,10.04784
2022-03-21,9.56937
2022-03-22,9.80861
2022-03-23,12.67942
2022-03-24,9.33014
2022-03-25,12.67942
2022-03-26,6.93779
2022-03-27,8.13397
2022-03-28,8.13397
2022-03-29,10.76555
2022-03-30,11.72248
2022-03-31,10.76555
2022-04-01,12.67942
2022-04-02,4.78468
2022-04-03,8.85167
2022-04-04,10.52631
2022-04-05,5.74162
2022-04-06,10.28708
2022-04-07,5.50239
2022-04-08,13.63636
2022-04-09,4.78468
2022-04-10,4.30622
2022-04-11,11.00478
2022-04-12,10.28708
2022-04-13,10.04784
2022-04-14,11.48325
2022-04-15,8.3732
2022-04-16,10.28708
2022-04-17,6.45933
2022-04-18,8.3732
2022-04-19,10.04784
2022-04-20,11.00478
2022-04-21,8.61244
2022-04-22,9.80861
2022-04-23,5.26315
2022-04-24,5.50239
2022-04-25,7.17703
2022-04-26,12.91866
2022-04-27,16.50717
2022-04-28,6.93779
2022-04-29,5.02392
2022-04-30,3.11004
2022-05-01,6.93779
2022-05-02,7.41626
2022-05-03,7.89473
2022-05-04,4.78468
2022-05-05,4.06698
2022-05-06,7.6555
2022-05-07,5.02392
2022-05-08,2.39234
2022-05-09,5.50239
2022-05-10,4.06698
2022-05-11,6.45933
2022-05-12,5.74162
2022-05-13,5.26315
2022-05-14,1.67464
2022-05-15,5.02392
2022-05-16,2.63157
2022-05-17,1.19617
2022-05-18,3.11004
2022-05-19,3.11004
2022-05-22,1.67464
2022-05-23,2.15311
2022-05-25,1.67464
2022-05-26,1.91387
2022-05-27,3.58851
2022-05-28,5.98086
2022-05-29,3.11004
2022-05-30,8.3732
2022-05-31,9.0909
2022-06-01,8.13397
2022-06-02,5.26315
2022-06-03,2.63157
2022-06-04,1.19617
2022-06-06,2.63157
2022-06-07,1.19617
2022-06-09,1.4354
2022-06-10,3.34928
2022-06-12,2.15311
2022-06-13,2.39234
2022-06-14,3.11004
2022-06-15,2.15311
2022-06-16,2.87081
2022-06-17,3.11004
2022-06-18,2.15311
2022-06-19,1.91387
2022-06-21,5.02392
2022-06-22,2.87081
2022-06-23,7.41626
2022-06-24,5.50239
2022-06-25,2.87081
2022-06-26,2.15311
2022-06-27,4.78468
2022-06-28,5.02392
2022-06-29,4.54545
2022-06-30,7.6555
2022-07-01,4.30622
2022-07-02,4.06698
2022-07-04,2.63157
2022-07-05,2.63157
2022-07-07,2.39234
2022-07-09,2.15311
2022-07-10,2.63157
2022-07-11,2.15311
2022-07-12,2.63157
2022-07-13,1.91387
2022-07-14,3.82775
2022-07-15,4.54545
2022-07-17,1.19617
2022-07-18,2.15311
2022-07-19,1.67464
2022-07-21,2.39234
2022-07-22,2.39234
2022-07-24,1.91387
2022-07-25,2.63157
2022-07-27,2.63157
2022-07-28,1.67464
2022-08-01,3.11004
2022-08-02,2.39234
2022-08-04,3.82775
2022-08-05,1.91387
2022-08-06,1.4354
2022-08-08,1.19617
2022-08-10,3.82775
2022-08-11,3.82775
2022-08-12,1.4354
2022-08-14,1.91387
2022-08-15,1.19617
2022-08-16,3.82775
2022-08-17,3.34928
2022-08-18,4.06698
2022-08-19,2.87081
2022-08-20,3.34928
2022-08-22,3.82775
2022-08-23,3.82775
2022-08-24,3.58851
2022-08-25,2.15311
2022-08-26,2.15311
2022-08-28,3.11004
2022-08-29,4.06698
2022-08-30,4.30622
2022-08-31,1.19617
2022-09-01,3.34928
2022-09-02,1.91387
2022-09-06,4.78468
2022-09-09,1.4354
2022-09-10,1.19617
2022-09-12,1.67464
2022-09-13,3.58851
2022-09-14,3.11004
2022-09-15,1.67464
2022-09-16,1.4354
2022-09-18,1.4354
2022-09-20,1.91387
2022-09-21,1.4354
2022-09-22,1.19617
2022-09-26,4.06698
2022-09-27,2.39234
2022-09-29,1.67464
2022-09-30,1.91387
2022-10-03,1.4354
2022-10-05,3.82775
2022-10-06,1.91387
2022-10-09,1.4354
2022-10-10,2.39234
2022-10-11,1.67464
2022-10-17,1.91387
2022-10-21,1.19617
2022-10-25,1.19617
2022-10-26,1.19617
2022-10-27,2.63157
2022-10-29,1.19617
2022-10-30,1.19617
2022-11-01,1.4354
2022-11-02,1.4354
2022-11-03,1.4354
2022-11-06,2.15311
2022-11-07,2.15311
2022-11-08,1.91387
2022-11-09,1.19617
2022-11-10,2.63157
2022-11-11,1.91387
2022-11-12,1.19617
2022-11-13,1.19617
2022-11-14,5.74162
2022-11-15,5.50239
2022-11-16,3.11004
2022-11-17,1.67464
2022-11-18,2.39234
2022-11-19,2.15311
2022-11-20,1.4354
2022-11-21,1.4354
2022-11-22,1.19617
2022-11-23,1.4354
2022-11-24,2.15311
2022-11-27,1.19617
2022-11-28,2.87081
2022-11-29,1.4354
2022-12-01,2.87081
2022-12-03,2.63157
2022-12-04,3.11004
2022-12-05,1.91387
2022-12-06,4.78468
2022-12-07,1.4354
2022-12-08,1.91387
2022-12-09,1.19617
2022-12-12,2.87081
2022-12-13,1.19617
2022-12-14,1.4354
2022-12-15,1.91387
2022-12-16,4.54545
2022-12-18,1.67464
2022-12-19,2.15311
2022-12-20,4.78468
2022-12-21,8.3732
2022-12-22,8.85167
2022-12-23,6.45933
2022-12-24,2.87081
2022-12-25,4.06698
2022-12-26,8.3732
2022-12-27,10.76555
2022-12-28,8.85167
2022-12-29,7.6555
2022-12-30,9.56937
2022-12-31,2.15311
2023-01-01,1.91387
2023-01-02,1.67464
2023-01-03,3.11004
2023-01-04,2.15311
2023-01-05,4.06698
2023-01-06,5.50239
2023-01-07,1.67464
2023-01-08,3.34928
2023-01-09,4.30622
2023-01-10,2.39234
2023-01-11,4.06698
2023-01-12,1.4354
2023-01-13,4.78468
2023-01-14,2.39234
2023-01-15,2.15311
2023-01-16,4.06698
2023-01-17,3.82775
2023-01-18,2.87081
2023-01-19,4.30622
2023-01-20,4.78468
2023-01-21,2.39234
2023-01-22,2.63157
2023-01-23,2.15311
2023-01-24,2.15311
2023-01-25,3.11004
2023-01-26,6.45933
2023-01-27,3.82775
2023-01-28,2.15311
2023-01-29,5.02392
2023-01-30,4.06698
2023-01-31,6.69856
2023-02-01,4.54545
2023-02-02,7.41626
2023-02-03,5.50239
2023-02-04,2.15311
2023-02-05,4.78468
2023-02-06,7.17703
2023-02-07,4.78468
2023-02-08,5.50239
2023-02-09,5.02392
2023-02-10,4.06698
2023-02-11,5.02392
2023-02-12,4.06698
2023-02-13,5.26315
2023-02-14,5.02392
2023-02-15,3.58851
2023-02-16,6.45933
2023-02-17,7.6555
2023-02-18,1.91387
2023-02-19,4.06698
2023-02-20,5.98086
2023-02-21,5.02392
2023-02-22,3.58851
2023-02-23,5.02392
2023-02-24,3.11004
2023-02-25,1.4354
2023-02-26,5.26315
2023-02-27,9.0909
2023-02-28,4.78468
2023-03-01,5.26315
2023-03-02,4.78468
2023-03-03,3.82775
2023-03-04,3.34928
2023-03-05,4.78468
2023-03-06,4.54545
2023-03-07,7.6555
2023-03-08,4.78468
2023-03-09,2.87081
2023-03-10,2.87081
2023-03-11,2.15311
2023-03-13,2.15311
2023-03-14,3.11004
2023-03-15,4.78468
2023-03-16,8.85167
2023-03-17,2.63157
2023-03-18,1.91387
2023-03-19,3.82775
2023-03-20,2.87081
2023-03-21,3.82775
2023-03-22,2.39234
2023-03-23,2.15311
2023-03-24,5.02392
2023-03-25,2.15311
2023-03-27,2.39234
2023-03-28,3.11004
2023-03-29,5.74162
2023-03-30,5.02392
2023-03-31,3.82775
2023-04-01,3.58851
2023-04-03,2.87081
2023-04-04,4.06698
2023-04-05,4.78468
2023-04-06,3.34928
2023-04-07,3.11004
2023-04-08,2.63157
2023-04-09,4.54545
2023-04-11,4.06698
2023-04-12,2.87081
2023-04-13,3.82775
2023-04-14,3.58851
2023-04-15,4.06698
2023-04-16,5.74162
2023-04-17,9.0909
2023-04-18,6.22009
2023-04-19,4.78468
2023-04-20,7.6555
2023-04-21,6.22009
2023-04-22,1.4354
2023-04-23,6.45933
2023-04-24,6.93779
2023-04-25,4.30622
2023-04-26,6.22009
2023-04-27,5.26315
2023-04-28,3.58851
2023-04-29,3.34928
2023-04-30,1.19617
2023-05-01,5.26315
2023-05-02,6.45933
2023-05-03,6.22009
2023-05-04,6.69856
2023-05-05,6.69856
2023-05-06,5.98086
2023-05-07,6.69856
2023-05-08,5.74162
2023-05-09,7.17703
2023-05-10,8.13397
2023-05-11,6.22009
2023-05-12,5.74162
2023-05-13,4.54545
2023-05-14,5.50239
2023-05-15,6.45933
2023-05-16,7.6555
2023-05-17,7.6555
2023-05-18,5.26315
2023-05-19,5.02392
2023-05-20,2.63157
2023-05-21,6.69856
2023-05-22,5.74162
2023-05-23,6.93779
2023-05-24,5.02392
2023-05-25,3.34928
2023-05-26,4.30622
2023-05-27,5.74162
2023-05-28,8.85167
2023-05-29,8.85167
2023-05-30,8.3732
2023-05-31,6.93779
2023-06-01,6.93779
2023-06-02,4.06698
2023-06-03,5.50239
2023-06-04,5.02392
2023-06-05,7.17703
2023-06-06,5.02392
2023-06-07,8.61244
2023-06-08,5.98086
2023-06-09,4.54545
2023-06-10,4.06698
2023-06-11,2.39234
2023-06-12,6.69856
2023-06-13,4.30622
2023-06-14,7.6555
2023-06-15,4.78468
2023-06-16,9.33014
2023-06-17,1.91387
2023-06-18,4.54545
2023-06-19,7.89473
2023-06-20,7.41626
2023-06-21,5.74162
2023-06-22,7.17703
2023-06-23,7.6555
2023-06-24,5.02392
2023-06-25,3.34928
2023-06-26,5.74162
2023-06-27,5.98086
2023-06-28,9.33014
2023-06-29,5.02392
2023-06-30,5.02392
2023-07-01,5.26315
2023-07-02,2.87081
2023-07-03,7.6555
2023-07-04,8.85167
2023-07-05,9.33014
2023-07-06,5.74162
2023-07-07,3.34928
2023-07-08,1.91387
2023-07-09,4.78468
2023-07-10,6.22009
2023-07-11,7.17703
2023-07-12,6.22009
2023-07-13,2.15311
2023-07-14,4.54545
2023-07-15,1.67464
2023-07-16,2.87081
2023-07-17,1.4354
2023-07-18,4.78468
2023-07-19,5.26315
2023-07-20,6.69856
2023-07-21,4.06698
2023-07-22,1.19617
2023-07-23,4.06698
2023-07-24,5.98086
2023-07-25,5.74162
2023-07-26,3.82775
2023-07-27,5.98086
2023-07-28,8.13397
2023-07-29,1.4354
2023-07-30,2.39234
2023-07-31,5.50239
2023-08-01,4.78468
2023-08-02,8.61244
2023-08-03,8.3732
2023-08-04,4.54545
2023-08-05,2.39234
2023-08-06,4.06698
2023-08-07,3.82775
2023-08-08,1.4354
2023-08-09,4.78468
2023-08-10,7.41626
2023-08-11,6.69856
2023-08-12,3.11004
2023-08-13,6.69856
2023-08-14,8.3732
2023-08-15,3.11004
2023-08-16,5.26315
2023-08-17,4.06698
2023-08-18,6.22009
2023-08-19,3.58851
2023-08-20,3.34928
2023-08-21,5.02392
2023-08-22,8.61244
2023-08-23,5.50239
2023-08-24,9.0909
2023-08-25,9.80861
2023-08-26,2.63157
2023-08-27,1.67464
2023-08-28,2.15311
2023-08-29,5.98086
2023-08-30,6.69856
2023-08-31,1.91387
2023-09-01,2.87081
2023-09-02,2.63157
2023-09-03,3.34928
2023-09-04,3.58851
2023-09-05,2.39234
2023-09-06,4.54545
2023-09-07,3.11004
2023-09-08,3.11004
2023-09-09,1.91387
2023-09-10,4.06698
2023-09-11,2.87081
2023-09-12,2.15311
2023-09-13,4.06698
2023-09-14,6.22009
2023-09-15,2.63157
2023-09-17,1.67464
2023-09-18,1.4354
2023-09-19,3.58851
2023-09-20,1.19617
2023-09-21,1.19617
2023-09-22,1.19617
2023-09-25,2.63157
2023-09-26,1.4354
2023-09-27,2.87081
2023-09-28,2.39234
2023-09-29,1.19617
2023-09-30,1.19617
2023-10-01,1.91387
2023-10-02,5.26315
2023-10-03,4.54545
2023-10-04,4.78468
2023-10-05,2.87081
2023-10-06,4.06698
2023-10-07,4.06698
2023-10-08,1.19617
2023-10-09,4.30622
2023-10-10,6.22009
2023-10-11,3.82775
2023-10-12,2.63157
2023-10-13,1.67464
2023-10-14,1.67464
2023-10-17,1.67464
2023-10-18,4.06698
2023-10-19,2.87081
2023-10-20,1.4354
2023-10-21,1.67464
2023-10-22,2.87081
2023-10-23,5.74162
2023-10-24,5.02392
2023-10-25,5.26315
2023-10-26,1.4354
2023-10-27,5.98086
2023-10-28,1.19617
2023-10-29,1.4354
2023-10-30,4.30622
2023-10-31,3.82775
2023-11-01,5.74162
2023-11-02,2.87081
2023-11-03,4.30622
2023-11-04,3.82775
2023-11-05,1.4354
2023-11-06,5.74162
2023-11-07,4.30622
2023-11-08,5.26315
2023-11-09,1.91387
2023-11-10,4.30622
2023-11-12,1.4354
2023-11-13,3.58851
2023-11-14,3.34928
2023-11-15,4.54545
2023-11-16,5.02392
2023-11-17,3.34928
2023-11-18,2.63157
2023-11-19,2.39234
2023-11-20,6.22009
2023-11-21,9.0909
2023-11-22,5.02392
2023-11-23,5.26315
2023-11-24,8.13397
2023-11-25,6.45933
2023-11-26,7.17703
2023-11-27,10.04784
2023-11-28,8.13397
2023-11-29,7.17703
2023-11-30,8.3732
2023-12-01,8.13397
2023-12-02,3.34928
2023-12-03,5.50239
2023-12-04,10.04784
2023-12-05,10.04784
2023-12-06,12.91866
2023-12-07,5.26315
2023-12-08,6.93779
2023-12-09,2.39234
2023-12-10,5.98086
2023-12-11,8.61244
2023-12-12,10.04784
2023-12-13,7.17703
2023-12-14,6.45933
2023-12-15,8.13397
2023-12-16,6.69856
2023-12-17,6.93779
2023-12-18,11.24401
2023-12-19,10.76555
2023-12-20,12.44019
2023-12-21,7.89473
2023-12-22,9.80861
2023-12-23,3.34928
2023-12-24,6.22009
2023-12-25,9.33014
2023-12-26,16.50717
2023-12-27,16.0287
2023-12-28,16.0287
2023-12-29,12.44019
2023-12-30,4.30622
2023-12-31,9.0909
2024-01-01,5.02392
2024-01-02,12.44019
2024-01-03,9.56937
2024-01-04,9.33014
2024-01-05,8.61244
2024-01-06,5.98086
2024-01-07,6.69856
2024-01-08,9.80861
2024-01-09,8.61244
2024-01-10,11.48325
2024-01-11,9.0909
2024-01-12,10.04784
2024-01-13,4.30622
2024-01-14,6.93779
2024-01-15,9.0909
2024-01-16,8.61244
2024-01-17,16.26794
2024-01-18,19.85645
2024-01-19,15.55023
2024-01-20,12.91866
2024-01-21,14.83253
2024-01-22,15.311
2024-01-23,14.35406
2024-01-24,11.24401
2024-01-25,8.85167
2024-01-26,11.72248
2024-01-27,6.69856
2024-01-28,11.00478
2024-01-29,13.39712
2024-01-30,17.94258
2024-01-31,18.89952
2024-02-01,16.50717
2024-02-02,13.87559
2024-02-03,10.52631
2024-02-04,15.07177
2024-02-05,23.44497
2024-02-06,22.48803
2024-02-07,18.89952
2024-02-08,14.83253
2024-02-09,12.20095
2024-02-10,9.33014
2024-02-11,13.87559
2024-02-12,16.26794
2024-02-13,27.75119
2024-02-14,16.26794
2024-02-15,16.98564
2024-02-16,18.18181
2024-02-17,13.87559
2024-02-18,17.22488
2024-02-19,19.85645
2024-02-20,22.48803
2024-02-21,24.88038
2024-02-22,28.46889
2024-02-23,21.29186
2024-02-24,16.98564
2024-02-25,21.77033
2024-02-26,26.07655
2024-02-27,24.88038
2024-02-28,19.37799
2024-02-29,21.77033
2024-03-01,13.63636
2024-03-02,10.28708
2024-03-03,17.94258
2024-03-04,26.31578
2024-03-05,25.11961
2024-03-06,18.89952
2024-03-07,14.35406
2024-03-08,14.83253
2024-03-09,12.67942
2024-03-10,16.26794
2024-03-11,17.46411
2024-03-12,21.05263
2024-03-13,19.61722
2024-03-14,17.70334
2024-03-15,16.0287
2024-03-16,10.52631
2024-03-17,12.44019
2024-03-18,16.26794
2024-03-19,17.94258
2024-03-20,17.94258
