date,IOT
2020-08-13,61.55165
2020-08-14,50.27861
2020-08-15,22.6318
2020-08-16,22.71753
2020-08-17,29.53279
2020-08-18,47.74967
2020-08-19,52.8504
2020-08-20,51.95027
2020-08-21,40.37719
2020-08-22,24.51778
2020-08-23,26.66095
2020-08-24,58.29404
2020-08-25,60.18002
2020-08-26,55.25075
2020-08-27,58.85126
2020-08-28,47.23531
2020-08-29,30.90441
2020-08-30,42.99185
2020-08-31,78.31118
2020-09-01,89.027
2020-09-02,88.5555
2020-09-03,76.89669
2020-09-04,68.45263
2020-09-05,38.36262
2020-09-06,43.93484
2020-09-07,83.92627
2020-09-08,90.14144
2020-09-09,93.2276
2020-09-10,82.94042
2020-09-11,73.76768
2020-09-12,46.72096
2020-09-13,57.26532
2020-09-14,90.61294
2020-09-15,79.55422
2020-09-16,78.56836
2020-09-17,74.79639
2020-09-18,68.66695
2020-09-19,34.29061
2020-09-20,43.59194
2020-09-21,70.08144
2020-09-22,71.15302
2020-09-23,70.81011
2020-09-24,66.90955
2020-09-25,58.16545
2020-09-26,35.14787
2020-09-27,49.33561
2020-09-28,68.75267
2020-09-29,57.77968
2020-09-30,25.2036
2020-10-01,21.86026
2020-10-02,25.80368
2020-10-03,33.1333
2020-10-04,42.69181
2020-10-05,75.39648
2020-10-06,74.23917
2020-10-07,66.56665
2020-10-08,61.29447
2020-10-09,32.83326
2020-10-10,36.5195
2020-10-11,42.56322
2020-10-12,71.36733
2020-10-13,68.40977
2020-10-14,74.71067
2020-10-15,64.76639
2020-10-16,57.99399
2020-10-17,31.5045
2020-10-18,40.46292
2020-10-19,78.73981
2020-10-20,78.91127
2020-10-21,80.28289
2020-10-22,79.46849
2020-10-23,64.33776
2020-10-24,38.19117
2020-10-25,47.23531
2020-10-26,71.49592
2020-10-27,75.48221
2020-10-28,68.66695
2020-10-29,71.53879
2020-10-30,56.06515
2020-10-31,33.64766
2020-11-01,37.59108
2020-11-02,64.55207
2020-11-03,69.78139
2020-11-04,65.53793
2020-11-05,64.6378
2020-11-06,56.06515
2020-11-07,36.00514
2020-11-08,40.50578
2020-11-09,70.81011
2020-11-10,67.80968
2020-11-11,68.92413
2020-11-12,67.80968
2020-11-13,57.47963
2020-11-14,37.03386
2020-11-15,42.52036
2020-11-16,72.73896
2020-11-17,70.85297
2020-11-18,68.15259
2020-11-19,75.91084
2020-11-20,66.39519
2020-11-21,39.4342
2020-11-22,43.33476
2020-11-23,70.08144
2020-11-24,68.3669
2020-11-25,64.29489
2020-11-26,63.26618
2020-11-27,61.38019
2020-11-28,37.89112
2020-11-29,43.50621
2020-11-30,64.85212
2020-12-01,64.72353
2020-12-02,65.66652
2020-12-03,60.65152
2020-12-04,63.69481
2020-12-05,38.6198
2020-12-06,45.17788
2020-12-07,76.03943
2020-12-08,79.08272
2020-12-09,79.42563
2020-12-10,76.63951
2020-12-11,71.19588
2020-12-12,44.23489
2020-12-13,41.10587
2020-12-14,67.68109
2020-12-15,72.09601
2020-12-16,73.25332
2020-12-17,66.90955
2020-12-18,59.6228
2020-12-19,33.56193
2020-12-20,37.03386
2020-12-21,60.05143
2020-12-22,57.17959
2020-12-23,53.79339
2020-12-24,40.20574
2020-12-25,22.11744
2020-12-26,26.8324
2020-12-27,32.70467
2020-12-28,56.57951
2020-12-29,52.37891
2020-12-30,51.73596
2020-12-31,37.97685
2021-01-01,24.04629
2021-01-02,26.48949
2021-01-03,31.46163
2021-01-04,55.03643
2021-01-05,65.23789
2021-01-06,64.12344
2021-01-07,60.73724
2021-01-08,50.83583
2021-01-09,28.63266
2021-01-10,34.71924
2021-01-11,62.79468
2021-01-12,62.92327
2021-01-13,59.06558
2021-01-14,60.18002
2021-01-15,53.45049
2021-01-16,31.59022
2021-01-17,32.23317
2021-01-18,52.67895
2021-01-19,54.26489
2021-01-20,60.69438
2021-01-21,56.62237
2021-01-22,54.9507
2021-01-23,28.41834
2021-01-24,29.96142
2021-01-25,49.72138
2021-01-26,59.53707
2021-01-27,56.79382
2021-01-28,50.23574
2021-01-29,48.3069
2021-01-30,24.21774
2021-01-31,31.16159
2021-02-01,52.37891
2021-02-02,60.95156
2021-02-03,50.06429
2021-02-04,53.45049
2021-02-05,44.79211
2021-02-06,24.60351
2021-02-07,27.34676
2021-02-08,48.00685
2021-02-09,47.66395
2021-02-10,37.63394
2021-02-11,22.54607
2021-02-12,20.31718
2021-02-13,22.6318
2021-02-14,26.48949
2021-02-15,53.79339
2021-02-16,58.16545
2021-02-17,58.72267
2021-02-18,50.02143
2021-02-19,43.20617
2021-02-20,23.78911
2021-02-21,29.36133
2021-02-22,45.82083
2021-02-23,47.32104
2021-02-24,45.7351
2021-02-25,47.06386
2021-02-26,38.36262
2021-02-27,21.98885
2021-02-28,21.64594
2021-03-01,32.01885
2021-03-02,66.52378
2021-03-03,78.61123
2021-03-04,77.11101
2021-03-05,66.95242
2021-03-06,37.29104
2021-03-07,43.46335
2021-03-08,90.3129
2021-03-09,91.51307
2021-03-10,92.62751
2021-03-11,91.04157
2021-03-12,72.61037
2021-03-13,38.19117
2021-03-14,44.74924
2021-03-15,85.1693
2021-03-16,80.45435
2021-03-17,84.012
2021-03-18,79.72567
2021-03-19,68.75267
2021-03-20,38.83411
2021-03-21,49.59279
2021-03-22,84.99785
2021-03-23,69.48135
2021-03-24,67.98114
2021-03-25,66.69524
2021-03-26,58.76553
2021-03-27,34.16202
2021-03-28,38.83411
2021-03-29,68.10972
2021-03-30,68.70981
2021-03-31,70.63866
2021-04-01,68.45263
2021-04-02,54.09344
2021-04-03,33.51907
2021-04-04,39.77711
2021-04-05,68.45263
2021-04-06,64.6378
2021-04-07,62.66609
2021-04-08,61.93741
2021-04-09,53.53621
2021-04-10,31.97599
2021-04-11,36.69095
2021-04-12,66.13801
2021-04-13,66.69524
2021-04-14,68.53836
2021-04-15,65.53793
2021-04-16,55.7651
2021-04-17,32.70467
2021-04-18,36.81954
2021-04-19,69.3099
2021-04-20,74.6678
2021-04-21,93.69909
2021-04-22,100.0
2021-04-23,62.75182
2021-04-24,37.03386
2021-04-25,46.5495
2021-04-26,62.96613
2021-04-27,62.92327
2021-04-28,70.42434
2021-04-29,63.18045
2021-04-30,55.85083
2021-05-01,24.43206
2021-05-02,31.16159
2021-05-03,53.87912
2021-05-04,53.96485
2021-05-05,31.37591
2021-05-06,55.50792
2021-05-07,52.55036
2021-05-08,30.99014
2021-05-09,35.91941
2021-05-10,68.024
2021-05-11,65.02357
2021-05-12,65.1093
2021-05-13,67.93827
2021-05-14,57.43677
2021-05-15,29.57565
2021-05-16,38.79125
2021-05-17,62.49464
2021-05-18,58.37976
2021-05-19,36.94813
2021-05-20,65.23789
2021-05-21,61.33733
2021-05-22,31.16159
2021-05-23,35.01928
2021-05-24,70.33861
2021-05-25,66.43806
2021-05-26,67.46678
2021-05-27,67.85255
2021-05-28,54.30775
2021-05-29,35.10501
2021-05-30,41.83454
2021-05-31,64.42348
2021-06-01,70.25289
2021-06-02,67.59537
2021-06-03,68.53836
2021-06-04,61.46592
2021-06-05,42.60608
2021-06-06,47.23531
2021-06-07,83.84054
2021-06-08,75.35362
2021-06-09,68.92413
2021-06-10,65.83797
2021-06-11,63.43763
2021-06-12,36.00514
2021-06-13,44.19202
2021-06-14,69.86712
2021-06-15,68.23831
2021-06-16,70.21003
2021-06-17,59.83711
2021-06-18,51.30732
2021-06-19,25.67509
2021-06-20,27.60394
2021-06-21,49.80711
2021-06-22,61.98028
2021-06-23,49.50707
2021-06-24,47.92113
2021-06-25,45.77796
2021-06-26,21.56022
2021-06-27,25.24646
2021-06-28,43.07758
2021-06-29,40.20574
2021-06-30,42.39177
2021-07-01,42.86326
2021-07-02,38.27689
2021-07-03,22.33176
2021-07-04,25.07501
2021-07-05,47.40677
2021-07-06,53.02186
2021-07-07,55.97942
2021-07-08,62.15173
2021-07-09,51.99314
2021-07-10,29.14702
2021-07-11,35.40505
2021-07-12,69.09558
2021-07-13,66.22374
2021-07-14,65.06643
2021-07-15,60.9087
2021-07-16,46.16373
2021-07-17,24.64637
2021-07-18,34.67638
2021-07-19,58.46549
2021-07-20,50.10715
2021-07-21,50.62151
2021-07-22,48.22117
2021-07-23,43.6348
2021-07-24,27.26103
2021-07-25,27.3039
2021-07-26,47.53536
2021-07-27,49.1213
2021-07-28,47.53536
2021-07-29,48.22117
2021-07-30,38.74839
2021-07-31,24.30347
2021-08-01,23.14616
2021-08-02,43.97771
2021-08-03,46.80668
2021-08-04,46.29232
2021-08-05,42.64894
2021-08-06,36.81954
2021-08-07,24.2606
2021-08-08,24.04629
2021-08-09,46.89241
2021-08-10,42.73467
2021-08-11,43.89198
2021-08-12,44.53493
2021-08-13,35.49078
2021-08-14,23.70338
2021-08-15,25.63223
2021-08-16,28.20402
2021-08-17,47.79254
2021-08-18,48.26403
2021-08-19,58.29404
2021-08-20,41.10587
2021-08-21,23.06043
2021-08-22,27.00385
2021-08-23,51.90741
2021-08-24,56.2366
2021-08-25,52.89327
2021-08-26,50.66438
2021-08-27,41.79168
2021-08-28,21.17445
2021-08-29,24.98928
2021-08-30,52.80754
2021-08-31,55.29361
2021-09-01,61.89455
2021-09-02,61.55165
2021-09-03,53.53621
2021-09-04,28.67552
2021-09-05,34.33347
2021-09-06,55.4222
2021-09-07,64.68066
2021-09-08,70.81011
2021-09-09,66.52378
2021-09-10,56.96528
2021-09-11,36.47663
2021-09-12,43.84912
2021-09-13,81.56879
2021-09-14,71.23874
2021-09-15,60.99442
2021-09-16,54.65066
2021-09-17,37.8054
2021-09-18,22.6318
2021-09-19,21.68881
2021-09-20,18.21688
2021-09-21,21.04586
2021-09-22,25.58936
2021-09-23,50.49292
2021-09-24,46.89241
2021-09-25,28.1183
2021-09-26,34.93356
2021-09-27,51.95027
2021-09-28,56.2366
2021-09-29,57.56536
2021-09-30,56.87955
2021-10-01,41.49164
2021-10-02,24.38919
2021-10-03,22.37462
2021-10-04,35.14787
2021-10-05,52.63609
2021-10-06,54.65066
2021-10-07,53.57908
2021-10-08,44.66352
2021-10-09,24.47492
2021-10-10,27.17531
2021-10-11,33.9477
2021-10-12,59.27989
2021-10-13,58.63694
2021-10-14,66.69524
2021-10-15,51.43591
2021-10-16,33.47621
2021-10-17,38.01971
2021-10-18,61.38019
2021-10-19,64.03771
2021-10-20,68.8384
2021-10-21,66.05229
2021-10-22,55.7651
2021-10-23,33.9477
2021-10-24,35.06215
2021-10-25,59.9657
2021-10-26,65.58079
2021-10-27,69.09558
2021-10-28,63.30904
2021-10-29,48.94984
2021-10-30,30.60437
2021-10-31,33.26189
2021-11-01,51.77882
2021-11-02,65.06643
2021-11-03,56.10801
2021-11-04,58.72267
2021-11-05,47.32104
2021-11-06,28.76125
2021-11-07,32.83326
2021-11-08,58.97985
2021-11-09,56.79382
2021-11-10,56.32233
2021-11-11,55.4222
2021-11-12,55.20788
2021-11-13,27.08958
2021-11-14,35.40505
2021-11-15,58.59408
2021-11-16,66.90955
2021-11-17,60.69438
2021-11-18,55.03643
2021-11-19,53.36476
2021-11-20,35.44792
2021-11-21,39.56279
2021-11-22,61.20874
2021-11-23,65.28075
2021-11-24,72.18174
2021-11-25,63.99485
2021-11-26,55.72224
2021-11-27,37.54822
2021-11-28,37.16245
2021-11-29,61.20874
2021-11-30,62.79468
2021-12-01,58.3369
2021-12-02,61.80882
2021-12-03,51.30732
2021-12-04,33.1333
2021-12-05,32.01885
2021-12-06,55.33647
2021-12-07,60.95156
2021-12-08,57.17959
2021-12-09,59.75139
2021-12-10,51.13587
2021-12-11,29.70424
2021-12-12,33.9477
2021-12-13,55.20788
2021-12-14,59.23703
2021-12-15,58.3369
2021-12-16,53.23617
2021-12-17,46.97813
2021-12-18,23.14616
2021-12-19,29.27561
2021-12-20,49.67852
2021-12-21,54.05057
2021-12-22,48.26403
2021-12-23,46.93527
2021-12-24,30.17573
2021-12-25,16.15945
2021-12-26,30.13287
2021-12-27,47.40677
2021-12-28,47.32104
2021-12-29,48.39262
2021-12-30,35.87655
2021-12-31,32.3189
2022-01-01,22.80325
2022-01-02,25.71795
2022-01-03,51.95027
2022-01-04,53.49335
2022-01-05,53.02186
2022-01-06,48.69267
2022-01-07,44.36348
2022-01-08,23.18902
2022-01-09,28.71838
2022-01-10,48.13544
2022-01-11,47.021
2022-01-12,48.3069
2022-01-13,45.17788
2022-01-14,39.30561
2022-01-15,21.86026
2022-01-16,25.41791
2022-01-17,45.39219
2022-01-18,44.4492
2022-01-19,45.17788
2022-01-20,42.39177
2022-01-21,37.46249
2022-01-22,21.3459
2022-01-23,23.40334
2022-01-24,44.49207
2022-01-25,43.6348
2022-01-26,45.34933
2022-01-27,35.96228
2022-01-28,30.04714
2022-01-29,19.28846
2022-01-30,18.25975
2022-01-31,17.01671
2022-02-01,19.41705
2022-02-02,22.88898
2022-02-03,33.77625
2022-02-04,37.16245
2022-02-05,21.26018
2022-02-06,23.87483
2022-02-07,44.74924
2022-02-08,41.74882
2022-02-09,41.14873
2022-02-10,38.53407
2022-02-11,38.1483
2022-02-12,21.17445
2022-02-13,22.54607
2022-02-14,40.37719
2022-02-15,45.00642
2022-02-16,41.44877
2022-02-17,40.54864
2022-02-18,38.9627
2022-02-19,23.1033
2022-02-20,22.80325
2022-02-21,42.86326
2022-02-22,41.40591
2022-02-23,36.90527
2022-02-24,35.57651
2022-02-25,36.69095
2022-02-26,23.96056
2022-02-27,21.08872
2022-02-28,30.69009
2022-03-01,25.93227
2022-03-02,49.84997
2022-03-03,52.036
2022-03-04,47.3639
2022-03-05,22.33176
2022-03-06,30.34719
2022-03-07,55.07929
2022-03-08,58.67981
2022-03-09,28.88984
2022-03-10,60.82297
2022-03-11,58.46549
2022-03-12,25.80368
2022-03-13,35.49078
2022-03-14,72.86755
2022-03-15,75.35362
2022-03-16,64.42348
2022-03-17,61.08015
2022-03-18,51.5645
2022-03-19,30.99014
2022-03-20,38.44834
2022-03-21,60.65152
2022-03-22,63.13759
2022-03-23,60.69438
2022-03-24,52.42177
2022-03-25,45.69224
2022-03-26,25.41791
2022-03-27,34.80497
2022-03-28,55.03643
2022-03-29,52.25032
2022-03-30,53.62194
2022-03-31,48.43549
2022-04-01,42.17745
2022-04-02,21.90312
2022-04-03,27.90398
2022-04-04,47.3639
2022-04-05,52.07886
2022-04-06,51.77882
2022-04-07,51.73596
2022-04-08,41.83454
2022-04-09,23.4462
2022-04-10,31.71881
2022-04-11,61.63737
2022-04-12,53.06472
2022-04-13,53.36476
2022-04-14,51.86455
2022-04-15,47.70681
2022-04-16,26.8324
2022-04-17,32.40462
2022-04-18,58.89412
2022-04-19,59.36562
2022-04-20,59.53707
2022-04-21,58.29404
2022-04-22,45.47792
2022-04-23,27.81825
2022-04-24,37.03386
2022-04-25,61.50878
2022-04-26,58.37976
2022-04-27,51.5645
2022-04-28,40.67723
2022-04-29,39.21988
2022-04-30,20.74582
2022-05-01,21.04586
2022-05-02,41.23446
2022-05-03,47.92113
2022-05-04,42.3489
2022-05-05,18.04543
2022-05-06,31.8474
2022-05-07,22.88898
2022-05-08,27.47535
2022-05-09,56.75096
2022-05-10,49.89284
2022-05-11,51.95027
2022-05-12,52.97899
2022-05-13,44.9207
2022-05-14,25.71795
2022-05-15,31.8474
2022-05-16,53.19331
2022-05-17,54.17916
2022-05-18,57.13673
2022-05-19,54.05057
2022-05-20,43.72053
2022-05-21,22.76039
2022-05-22,28.1183
2022-05-23,54.47921
2022-05-24,49.07843
2022-05-25,54.00771
2022-05-26,50.66438
2022-05-27,44.62066
2022-05-28,25.63223
2022-05-29,30.09001
2022-05-30,50.06429
2022-05-31,44.70638
2022-06-01,27.43249
2022-06-02,42.8204
2022-06-03,40.07715
2022-06-04,26.57522
2022-06-05,24.60351
2022-06-06,29.4042
2022-06-07,53.79339
2022-06-08,59.6228
2022-06-09,50.10715
2022-06-10,50.4072
2022-06-11,28.67552
2022-06-12,33.73339
2022-06-13,61.89455
2022-06-14,59.32276
2022-06-15,55.20788
2022-06-16,46.89241
2022-06-17,41.19159
2022-06-18,24.13201
2022-06-19,25.84654
2022-06-20,47.96399
2022-06-21,50.23574
2022-06-22,43.67766
2022-06-23,42.17745
2022-06-24,38.66266
2022-06-25,21.77453
2022-06-26,22.28889
2022-06-27,42.77753
2022-06-28,40.37719
2022-06-29,40.67723
2022-06-30,34.4192
2022-07-01,33.51907
2022-07-02,21.38876
2022-07-03,22.37462
2022-07-04,50.87869
2022-07-05,47.27818
2022-07-06,46.76382
2022-07-07,50.45006
2022-07-08,43.42048
2022-07-09,25.03214
2022-07-10,25.88941
2022-07-11,53.62194
2022-07-12,52.89327
2022-07-13,51.09301
2022-07-14,49.9357
2022-07-15,41.02014
2022-07-16,17.27389
2022-07-17,21.94599
2022-07-18,45.60651
2022-07-19,36.77668
2022-07-20,36.26232
2022-07-21,33.39048
2022-07-22,31.67595
2022-07-23,18.00257
2022-07-24,18.60265
2022-07-25,34.89069
2022-07-26,34.63351
2022-07-27,33.81911
2022-07-28,34.24774
2022-07-29,29.23274
2022-07-30,17.31675
2022-07-31,17.40248
2022-08-01,31.33304
2022-08-02,38.66266
2022-08-03,38.79125
2022-08-04,33.81911
2022-08-05,28.54693
2022-08-06,18.55979
2022-08-07,19.07415
2022-08-08,35.57651
2022-08-09,37.59108
2022-08-10,33.39048
2022-08-11,32.53321
2022-08-12,30.5615
2022-08-13,15.90227
2022-08-14,16.28804
2022-08-15,21.3459
2022-08-16,37.67681
2022-08-17,56.96528
2022-08-18,36.8624
2022-08-19,32.01885
2022-08-20,18.85983
2022-08-21,18.55979
2022-08-22,41.74882
2022-08-23,41.10587
2022-08-24,48.09258
2022-08-25,44.4492
2022-08-26,35.74796
2022-08-27,19.93141
2022-08-28,26.018
2022-08-29,39.56279
2022-08-30,41.27732
2022-08-31,39.13416
2022-09-01,42.006
2022-09-02,33.69052
2022-09-03,18.51693
2022-09-04,22.07458
2022-09-05,46.76382
2022-09-06,45.04929
2022-09-07,47.49249
2022-09-08,40.54864
2022-09-09,17.78825
2022-09-10,17.91684
2022-09-11,20.61723
2022-09-12,28.71838
2022-09-13,58.63694
2022-09-14,69.22417
2022-09-15,56.27946
2022-09-16,45.09215
2022-09-17,23.06043
2022-09-18,25.28932
2022-09-19,51.2216
2022-09-20,47.44963
2022-09-21,46.29232
2022-09-22,46.24946
2022-09-23,38.44834
2022-09-24,33.43334
2022-09-25,25.67509
2022-09-26,45.56365
2022-09-27,47.74967
2022-09-28,45.00642
2022-09-29,40.12001
2022-09-30,35.36219
2022-10-01,19.67423
2022-10-02,17.91684
2022-10-03,22.80325
2022-10-04,42.13459
2022-10-05,45.34933
2022-10-06,45.82083
2022-10-07,35.96228
2022-10-08,18.77411
2022-10-09,21.51735
2022-10-10,26.40377
2022-10-11,47.62108
2022-10-12,45.30647
2022-10-13,50.10715
2022-10-14,39.94856
2022-10-15,23.70338
2022-10-16,26.8324
2022-10-17,52.42177
2022-10-18,55.25075
2022-10-19,59.49421
2022-10-20,58.03686
2022-10-21,48.73553
2022-10-22,24.56065
2022-10-23,30.13287
2022-10-24,56.2366
2022-10-25,54.9507
2022-10-26,53.02186
2022-10-27,50.45006
2022-10-28,41.32018
2022-10-29,23.61765
2022-10-30,24.38919
2022-10-31,46.84954
2022-11-01,44.66352
2022-11-02,45.94942
2022-11-03,44.57779
2022-11-04,38.40548
2022-11-05,22.54607
2022-11-06,23.53193
2022-11-07,44.36348
2022-11-08,51.43591
2022-11-09,48.69267
2022-11-10,47.8354
2022-11-11,34.03343
2022-11-12,21.73167
2022-11-13,24.47492
2022-11-14,43.37762
2022-11-15,46.5495
2022-11-16,46.93527
2022-11-17,43.59194
2022-11-18,40.97728
2022-11-19,23.61765
2022-11-20,24.68924
2022-11-21,42.43463
2022-11-22,48.77839
2022-11-23,46.24946
2022-11-24,47.79254
2022-11-25,39.30561
2022-11-26,23.4462
2022-11-27,27.51821
2022-11-28,44.36348
2022-11-29,48.6498
2022-11-30,49.37848
2022-12-01,46.16373
2022-12-02,39.86283
2022-12-03,20.10287
2022-12-04,25.76082
2022-12-05,45.82083
2022-12-06,44.23489
2022-12-07,49.89284
2022-12-08,43.6348
2022-12-09,40.67723
2022-12-10,23.18902
2022-12-11,25.33219
2022-12-12,48.04972
2022-12-13,46.37805
2022-12-14,44.02057
2022-12-15,44.14916
2022-12-16,36.5195
2022-12-17,19.84569
2022-12-18,21.64594
2022-12-19,42.52036
2022-12-20,41.70595
2022-12-21,36.73381
2022-12-22,35.01928
2022-12-23,29.78996
2022-12-24,15.30218
2022-12-25,18.94556
2022-12-26,33.21903
2022-12-27,37.16245
2022-12-28,34.84783
2022-12-29,28.4612
2022-12-30,21.51735
2022-12-31,13.4162
2023-01-01,15.13073
2023-01-02,30.94727
2023-01-03,37.93399
2023-01-04,35.19074
2023-01-05,38.53407
2023-01-06,34.71924
2023-01-07,18.38834
2023-01-08,19.28846
2023-01-09,40.7201
2023-01-10,44.1063
2023-01-11,34.33347
2023-01-12,35.40505
2023-01-13,31.67595
2023-01-14,19.33133
2023-01-15,20.5315
2023-01-16,32.61894
2023-01-17,37.93399
2023-01-18,39.77711
2023-01-19,34.84783
2023-01-20,25.63223
2023-01-21,13.80197
2023-01-22,13.45906
2023-01-23,13.88769
2023-01-24,20.61723
2023-01-25,34.97642
2023-01-26,36.8624
2023-01-27,35.53364
2023-01-28,19.45992
2023-01-29,20.61723
2023-01-30,40.63437
2023-01-31,36.64809
2023-02-01,38.19117
2023-02-02,39.9057
2023-02-03,31.8474
2023-02-04,18.85983
2023-02-05,22.28889
2023-02-06,41.74882
2023-02-07,42.26318
2023-02-08,42.39177
2023-02-09,39.99142
2023-02-10,35.74796
2023-02-11,19.37419
2023-02-12,20.61723
2023-02-13,40.50578
2023-02-14,42.43463
2023-02-15,40.37719
2023-02-16,37.37676
2023-02-17,34.89069
2023-02-18,18.4312
2023-02-19,18.34547
2023-02-20,38.66266
2023-02-21,37.76253
2023-02-22,38.87698
2023-02-23,39.4342
2023-02-24,29.7471
2023-02-25,17.9597
2023-02-26,26.53236
2023-02-27,34.46206
2023-02-28,30.99014
2023-03-01,20.66009
2023-03-02,41.83454
2023-03-03,37.84826
2023-03-04,21.38876
2023-03-05,22.24603
2023-03-06,48.73553
2023-03-07,50.66438
2023-03-08,54.6078
2023-03-09,56.83669
2023-03-10,52.72181
2023-03-11,24.68924
2023-03-12,30.86155
2023-03-13,60.35147
2023-03-14,62.66609
2023-03-15,58.59408
2023-03-16,51.35019
2023-03-17,41.57736
2023-03-18,22.58894
2023-03-19,25.33219
2023-03-20,56.7081
2023-03-21,51.65023
2023-03-22,49.33561
2023-03-23,40.59151
2023-03-24,37.67681
2023-03-25,20.36005
2023-03-26,24.04629
2023-03-27,51.30732
2023-03-28,48.77839
2023-03-29,45.56365
2023-03-30,44.62066
2023-03-31,37.20531
2023-04-01,18.51693
2023-04-02,24.98928
2023-04-03,44.57779
2023-04-04,51.73596
2023-04-05,51.26446
2023-04-06,39.81997
2023-04-07,36.43377
2023-04-08,20.06
2023-04-09,26.31804
2023-04-10,47.3639
2023-04-11,49.4642
2023-04-12,46.80668
2023-04-13,42.56322
2023-04-14,37.46249
2023-04-15,24.04629
2023-04-16,30.77582
2023-04-17,41.79168
2023-04-18,45.04929
2023-04-19,44.27775
2023-04-20,46.80668
2023-04-21,44.79211
2023-04-22,20.96013
2023-04-23,24.64637
2023-04-24,45.90655
2023-04-25,47.92113
2023-04-26,40.59151
2023-04-27,35.66223
2023-04-28,32.40462
2023-04-29,18.13116
2023-04-30,19.63137
2023-05-01,24.64637
2023-05-02,39.64852
2023-05-03,38.40548
2023-05-04,36.60522
2023-05-05,16.28804
2023-05-06,20.66009
2023-05-07,24.00342
2023-05-08,47.23531
2023-05-09,46.89241
2023-05-10,41.40591
2023-05-11,45.04929
2023-05-12,33.30475
2023-05-13,18.08829
2023-05-14,23.4462
2023-05-15,43.42048
2023-05-16,45.90655
2023-05-17,45.7351
2023-05-18,44.83497
2023-05-19,37.41963
2023-05-20,22.54607
2023-05-21,23.9177
2023-05-22,44.49207
2023-05-23,42.73467
2023-05-24,42.56322
2023-05-25,44.79211
2023-05-26,37.3339
2023-05-27,16.8024
2023-05-28,19.45992
2023-05-29,28.33261
