date,재단법인
2023-05-28,24.7557
2023-05-29,25.40716
2023-05-30,56.67752
2023-05-31,47.557
2023-06-01,57.98045
2023-06-02,43.32247
2023-06-03,31.92182
2023-06-04,26.05863
2023-06-05,46.90553
2023-06-06,23.7785
2023-06-07,50.16286
2023-06-08,59.28338
2023-06-09,55.04885
2023-06-10,22.8013
2023-06-11,27.36156
2023-06-12,58.63192
2023-06-13,52.76872
2023-06-14,56.35179
2023-06-15,55.70032
2023-06-16,52.44299
2023-06-17,19.8697
2023-06-18,25.08143
2023-06-19,45.92833
2023-06-20,50.48859
2023-06-21,46.5798
2023-06-22,34.85342
2023-06-23,43.6482
2023-06-24,21.49837
2023-06-25,17.58957
2023-06-26,51.79153
2023-06-27,49.5114
2023-06-28,42.01954
2023-06-29,44.95114
2023-06-30,56.67752
2023-07-01,20.52117
2023-07-02,22.14983
2023-07-03,43.97394
2023-07-04,54.39739
2023-07-05,43.97394
2023-07-06,46.25407
2023-07-07,36.48208
2023-07-08,21.17263
2023-07-09,19.54397
2023-07-10,42.34527
2023-07-11,50.81433
2023-07-12,44.29967
2023-07-13,48.5342
2023-07-14,39.41368
2023-07-15,15.30944
2023-07-16,19.21824
2023-07-17,49.5114
2023-07-18,46.25407
2023-07-19,52.11726
2023-07-20,44.95114
2023-07-21,41.36807
2023-07-22,19.21824
2023-07-23,20.52117
2023-07-24,45.27687
2023-07-25,46.25407
2023-07-26,51.79153
2023-07-27,40.06514
2023-07-28,42.01954
2023-07-29,20.19543
2023-07-30,16.28664
2023-07-31,43.6482
2023-08-01,41.69381
2023-08-02,42.34527
2023-08-03,43.32247
2023-08-04,36.48208
2023-08-05,16.93811
2023-08-06,17.58957
2023-08-07,44.6254
2023-08-08,51.79153
2023-08-09,39.73941
2023-08-10,37.45928
2023-08-11,40.06514
2023-08-12,14.00651
2023-08-13,17.9153
2023-08-14,37.45928
2023-08-15,16.28664
2023-08-16,42.34527
2023-08-17,49.83713
2023-08-18,36.15635
2023-08-19,20.19543
2023-08-20,13.02931
2023-08-21,40.71661
2023-08-22,43.97394
2023-08-23,46.25407
2023-08-24,44.95114
2023-08-25,47.557
2023-08-26,18.24104
2023-08-27,19.54397
2023-08-28,48.5342
2023-08-29,40.71661
2023-08-30,44.29967
2023-08-31,40.06514
2023-09-01,39.08794
2023-09-02,15.63517
2023-09-03,15.30944
2023-09-04,42.671
2023-09-05,48.5342
2023-09-06,46.25407
2023-09-07,43.6482
2023-09-08,37.45928
2023-09-09,15.30944
2023-09-10,17.26384
2023-09-11,41.69381
2023-09-12,56.67752
2023-09-13,46.90553
2023-09-14,42.34527
2023-09-15,51.46579
2023-09-16,19.54397
2023-09-17,17.26384
2023-09-18,41.69381
2023-09-19,42.99674
2023-09-20,44.95114
2023-09-21,36.48208
2023-09-22,37.45928
2023-09-23,11.07491
2023-09-24,16.28664
2023-09-25,39.08794
2023-09-26,42.99674
2023-09-27,26.38436
2023-09-28,14.33224
2023-09-29,17.26384
2023-09-30,15.63517
2023-10-01,13.02931
2023-10-02,10.09771
2023-10-03,15.63517
2023-10-04,49.5114
2023-10-05,45.27687
2023-10-06,43.6482
2023-10-07,19.54397
2023-10-08,16.28664
2023-10-09,17.9153
2023-10-10,49.18566
2023-10-11,46.90553
2023-10-12,50.81433
2023-10-13,45.27687
2023-10-14,19.21824
2023-10-15,16.61237
2023-10-16,43.6482
2023-10-17,44.95114
2023-10-18,50.16286
2023-10-19,42.99674
2023-10-20,38.76221
2023-10-21,20.52117
2023-10-22,20.52117
2023-10-23,41.69381
2023-10-24,52.11726
2023-10-25,43.32247
2023-10-26,42.99674
2023-10-27,36.80781
2023-10-28,21.49837
2023-10-29,17.9153
2023-10-30,48.20846
2023-10-31,44.29967
2023-11-01,40.06514
2023-11-02,44.29967
2023-11-03,43.6482
2023-11-04,18.24104
2023-11-05,17.9153
2023-11-06,40.71661
2023-11-07,49.83713
2023-11-08,41.36807
2023-11-09,32.57328
2023-11-10,37.13355
2023-11-11,12.70358
2023-11-12,12.05211
2023-11-13,36.15635
2023-11-14,41.36807
2023-11-15,43.6482
2023-11-16,47.88273
2023-11-17,39.08794
2023-11-18,13.02931
2023-11-19,14.65798
2023-11-20,39.08794
2023-11-21,47.557
2023-11-22,41.69381
2023-11-23,42.34527
2023-11-24,26.05863
2023-11-25,15.96091
2023-11-26,14.33224
2023-11-27,43.97394
2023-11-28,42.671
2023-11-29,42.01954
2023-11-30,40.71661
2023-12-01,35.17915
2023-12-02,14.33224
2023-12-03,19.21824
2023-12-04,46.25407
2023-12-05,37.78501
2023-12-06,49.18566
2023-12-07,43.97394
2023-12-08,30.29315
2023-12-09,18.8925
2023-12-10,18.8925
2023-12-11,40.06514
2023-12-12,51.46579
2023-12-13,49.5114
2023-12-14,46.5798
2023-12-15,34.20195
2023-12-16,18.24104
2023-12-17,19.54397
2023-12-18,36.15635
2023-12-19,41.69381
2023-12-20,35.83061
2023-12-21,44.6254
2023-12-22,30.61889
2023-12-23,18.24104
2023-12-24,15.30944
2023-12-25,15.96091
2023-12-26,33.22475
2023-12-27,38.43648
2023-12-28,46.90553
2023-12-29,21.8241
2023-12-30,13.35504
2023-12-31,11.07491
2024-01-01,14.98371
2024-01-02,38.76221
2024-01-03,44.6254
2024-01-04,44.6254
2024-01-05,44.29967
2024-01-06,17.26384
2024-01-07,19.8697
2024-01-08,34.85342
2024-01-09,45.92833
2024-01-10,42.01954
2024-01-11,48.20846
2024-01-12,44.6254
2024-01-13,17.58957
2024-01-14,19.21824
2024-01-15,42.01954
2024-01-16,48.5342
2024-01-17,48.85993
2024-01-18,43.32247
2024-01-19,39.08794
2024-01-20,17.9153
2024-01-21,17.26384
2024-01-22,41.69381
2024-01-23,42.01954
2024-01-24,45.6026
2024-01-25,46.90553
2024-01-26,44.6254
2024-01-27,19.54397
2024-01-28,22.8013
2024-01-29,44.29967
2024-01-30,47.88273
2024-01-31,35.83061
2024-02-01,45.92833
2024-02-02,33.55048
2024-02-03,17.26384
2024-02-04,11.40065
2024-02-05,39.41368
2024-02-06,47.23127
2024-02-07,43.6482
2024-02-08,29.64169
2024-02-09,12.37785
2024-02-10,16.61237
2024-02-11,14.98371
2024-02-12,15.30944
2024-02-13,40.71661
2024-02-14,39.73941
2024-02-15,47.557
2024-02-16,46.25407
2024-02-17,15.30944
2024-02-18,19.54397
2024-02-19,51.46579
2024-02-20,52.76872
2024-02-21,43.32247
2024-02-22,50.16286
2024-02-23,42.01954
2024-02-24,18.56677
2024-02-25,14.65798
2024-02-26,41.36807
2024-02-27,51.14006
2024-02-28,47.23127
2024-02-29,40.39087
2024-03-01,16.61237
2024-03-02,15.30944
2024-03-03,17.58957
2024-03-04,42.99674
2024-03-05,46.5798
2024-03-06,40.06514
2024-03-07,51.79153
2024-03-08,43.97394
2024-03-09,17.26384
2024-03-10,17.9153
2024-03-11,46.90553
2024-03-12,45.92833
2024-03-13,49.5114
2024-03-14,57.32899
2024-03-15,53.74592
2024-03-16,18.24104
2024-03-17,19.21824
2024-03-18,53.74592
2024-03-19,49.83713
2024-03-20,55.37459
