date,증여세
2021-09-07,22.65525
2021-09-08,19.74017
2021-09-09,19.18567
2021-09-10,18.06083
2021-09-11,15.52598
2021-09-12,15.81115
2021-09-13,21.18979
2021-09-14,20.90462
2021-09-15,20.06495
2021-09-16,32.07382
2021-09-17,29.5152
2021-09-18,16.48447
2021-09-19,16.61121
2021-09-20,17.87072
2021-09-21,22.85329
2021-09-22,24.12864
2021-09-23,35.42458
2021-09-24,43.06875
2021-09-25,25.67332
2021-09-26,21.73637
2021-09-27,33.46007
2021-09-28,28.8498
2021-09-29,27.93884
2021-09-30,32.71546
2021-10-01,26.63181
2021-10-02,18.33808
2021-10-03,17.69645
2021-10-04,21.57794
2021-10-05,29.53897
2021-10-06,29.89543
2021-10-07,24.9287
2021-10-08,21.48288
2021-10-09,17.94201
2021-10-10,20.08871
2021-10-11,20.80164
2021-10-12,24.8891
2021-10-13,22.06115
2021-10-14,23.45532
2021-10-15,21.44328
2021-10-16,14.81305
2021-10-17,16.93599
2021-10-18,22.21958
2021-10-19,23.02756
2021-10-20,20.76204
2021-10-21,21.03929
2021-10-22,19.39955
2021-10-23,17.79942
2021-10-24,19.41539
2021-10-25,24.45342
2021-10-26,22.78992
2021-10-27,21.73637
2021-10-28,22.04531
2021-10-29,19.65304
2021-10-30,15.06653
2021-10-31,22.90082
2021-11-01,27.0358
2021-11-02,27.17839
2021-11-03,21.98986
2021-11-04,20.37389
2021-11-05,18.53612
2021-11-06,15.24873
2021-11-07,18.47275
2021-11-08,21.60963
2021-11-09,21.20564
2021-11-10,21.40367
2021-11-11,19.99366
2021-11-12,17.13403
2021-11-13,14.40114
2021-11-14,19.98574
2021-11-15,30.41032
2021-11-16,25.65747
2021-11-17,21.83143
2021-11-18,24.1128
2021-11-19,21.97401
2021-11-20,16.95183
2021-11-21,18.80544
2021-11-22,30.22021
2021-11-23,26.55259
2021-11-24,24.82572
2021-11-25,25.85551
2021-11-26,25.38022
2021-11-27,18.85297
2021-11-28,19.08269
2021-11-29,27.88339
2021-11-30,28.83396
2021-12-01,25.61787
2021-12-02,21.55418
2021-12-03,20.7858
2021-12-04,19.65304
2021-12-05,51.04562
2021-12-06,36.70785
2021-12-07,29.34093
2021-12-08,27.05956
2021-12-09,23.83555
2021-12-10,20.04911
2021-12-11,17.66476
2021-12-12,18.98764
2021-12-13,24.74651
2021-12-14,22.54435
2021-12-15,22.56812
2021-12-16,19.2332
2021-12-17,17.67268
2021-12-18,15.54182
2021-12-19,17.03105
2021-12-20,23.99397
2021-12-21,22.28295
2021-12-22,21.41159
2021-12-23,19.69264
2021-12-24,15.92997
2021-12-25,15.96166
2021-12-26,20.50855
2021-12-27,24.21577
2021-12-28,24.58016
2021-12-29,23.74841
2021-12-30,20.41349
2021-12-31,17.65684
2022-01-01,15.35171
2022-01-02,16.69835
2022-01-03,26.47338
2022-01-04,22.68694
2022-01-05,22.57604
2022-01-06,22.34632
2022-01-07,21.21356
2022-01-08,17.7915
2022-01-09,17.74397
2022-01-10,23.76425
2022-01-11,22.29879
2022-01-12,21.54626
2022-01-13,20.81749
2022-01-14,19.66096
2022-01-15,16.66666
2022-01-16,19.44708
2022-01-17,22.03738
2022-01-18,20.85709
2022-01-19,20.92839
2022-01-20,18.9005
2022-01-21,17.43504
2022-01-22,19.96197
2022-01-23,19.82731
2022-01-24,23.95437
2022-01-25,19.58174
2022-01-26,20.76996
2022-01-27,20.59569
2022-01-28,18.40937
2022-01-29,14.76552
2022-01-30,18.46482
2022-01-31,19.35994
2022-02-01,23.81178
2022-02-02,21.35614
2022-02-03,35.63054
2022-02-04,29.1429
2022-02-05,20.92046
2022-02-06,21.90272
2022-02-07,26.00602
2022-02-08,20.66698
2022-02-09,23.74049
2022-02-10,22.48098
2022-02-11,18.70247
2022-02-12,16.12008
2022-02-13,16.7538
2022-02-14,22.27503
2022-02-15,21.70468
2022-02-16,20.03326
2022-02-17,19.51045
2022-02-18,17.66476
2022-02-19,14.93187
2022-02-20,14.98732
2022-02-21,22.40969
2022-02-22,22.18789
2022-02-23,20.55608
2022-02-24,19.43916
2022-02-25,17.8628
2022-02-26,16.76964
2022-02-27,18.10044
2022-02-28,19.58174
2022-03-01,14.83681
2022-03-02,24.58808
2022-03-03,20.71451
2022-03-04,16.42902
2022-03-05,13.46641
2022-03-06,13.33967
2022-03-07,17.45088
2022-03-08,16.3498
2022-03-09,13.83871
2022-03-10,21.46704
2022-03-11,19.20944
2022-03-12,15.43092
2022-03-13,16.56368
2022-03-14,22.20373
2022-03-15,22.17997
2022-03-16,21.92648
2022-03-17,21.03929
2022-03-18,20.24714
2022-03-19,16.52408
2022-03-20,16.87262
2022-03-21,24.31875
2022-03-22,23.54245
2022-03-23,26.78231
2022-03-24,25.57826
2022-03-25,22.94043
2022-03-26,18.14005
2022-03-27,16.02503
2022-03-28,22.54435
2022-03-29,21.50665
2022-03-30,20.03326
2022-03-31,23.0038
2022-04-01,20.50063
2022-04-02,14.7576
2022-04-03,15.19328
2022-04-04,20.76996
2022-04-05,20.68282
2022-04-06,20.28675
2022-04-07,19.84315
2022-04-08,18.86089
2022-04-09,14.2031
2022-04-10,14.71799
2022-04-11,21.60171
2022-04-12,20.61153
2022-04-13,19.32826
2022-04-14,19.64512
2022-04-15,18.48859
2022-04-16,14.33776
2022-04-17,15.23288
2022-04-18,22.19581
2022-04-19,21.27693
2022-04-20,20.05703
2022-04-21,19.54214
2022-04-22,18.33808
2022-04-23,16.76172
2022-04-24,16.47655
2022-04-25,22.48098
2022-04-26,20.61945
2022-04-27,18.93219
2022-04-28,19.93029
2022-04-29,18.16381
2022-04-30,15.27249
2022-05-01,14.13181
2022-05-02,21.65716
2022-05-03,20.11248
2022-05-04,20.564
2022-05-05,15.99334
2022-05-06,19.43916
2022-05-07,16.92807
2022-05-08,22.55228
2022-05-09,31.69359
2022-05-10,27.79626
2022-05-11,25.53073
2022-05-12,21.76806
2022-05-13,18.9005
2022-05-14,15.36755
2022-05-15,15.58143
2022-05-16,55.49746
2022-05-17,51.16444
2022-05-18,31.25
2022-05-19,27.51901
2022-05-20,23.67712
2022-05-21,17.60139
2022-05-22,16.88846
2022-05-23,25.27724
2022-05-24,24.56432
2022-05-25,22.19581
2022-05-26,23.02756
2022-05-27,19.6768
2022-05-28,16.67458
2022-05-29,16.99936
2022-05-30,25.83174
2022-05-31,22.45722
2022-06-01,15.07446
2022-06-02,20.16793
2022-06-03,21.92648
2022-06-04,19.03517
2022-06-05,16.61121
2022-06-06,18.51235
2022-06-07,23.98605
2022-06-08,22.57604
2022-06-09,20.61153
2022-06-10,19.455
2022-06-11,16.23891
2022-06-12,17.8628
2022-06-13,25.19803
2022-06-14,23.88307
2022-06-15,22.29879
2022-06-16,27.42395
2022-06-17,24.67522
2022-06-18,15.43092
2022-06-19,16.11216
2022-06-20,22.42553
2022-06-21,25.30893
2022-06-22,20.31844
2022-06-23,18.55988
2022-06-24,16.95183
2022-06-25,15.7557
2022-06-26,16.35773
2022-06-27,20.75411
2022-06-28,21.26108
2022-06-29,19.68472
2022-06-30,18.50443
2022-07-01,16.41318
2022-07-02,15.89828
2022-07-03,17.07065
2022-07-04,20.28675
2022-07-05,19.39955
2022-07-06,18.346
2022-07-07,18.37769
2022-07-08,22.76615
2022-07-09,14.63086
2022-07-10,17.237
2022-07-11,23.0038
2022-07-12,23.67712
2022-07-13,19.26489
2022-07-14,22.16413
2022-07-15,21.80766
2022-07-16,15.39131
2022-07-17,16.61913
2022-07-18,24.06527
2022-07-19,21.98986
2022-07-20,22.80576
2022-07-21,27.32097
2022-07-22,26.18029
2022-07-23,17.42712
2022-07-24,18.55988
2022-07-25,28.98447
2022-07-26,21.95817
2022-07-27,20.41349
2022-07-28,19.3441
2022-07-29,18.44898
2022-07-30,14.78929
2022-07-31,16.10424
2022-08-01,23.35234
2022-08-02,19.91444
2022-08-03,18.75792
2022-08-04,19.30449
2022-08-05,17.98162
2022-08-06,15.19328
2022-08-07,14.25855
2022-08-08,19.86692
2022-08-09,18.52027
2022-08-10,19.15399
2022-08-11,18.04499
2022-08-12,16.50823
2022-08-13,13.99714
2022-08-14,12.2782
2022-08-15,14.91603
2022-08-16,21.09474
2022-08-17,19.02724
2022-08-18,19.09854
2022-08-19,18.18757
2022-08-20,15.01901
2022-08-21,16.80133
2022-08-22,23.75633
2022-08-23,21.58586
2022-08-24,20.53231
2022-08-25,20.60361
2022-08-26,20.11248
2022-08-27,14.29024
2022-08-28,15.21704
2022-08-29,21.52249
2022-08-30,20.41349
2022-08-31,18.83713
2022-09-01,20.94423
2022-09-02,20.05703
2022-09-03,15.00316
2022-09-04,15.68441
2022-09-05,18.5678
2022-09-06,17.8628
2022-09-07,18.00538
2022-09-08,16.40525
2022-09-09,15.63688
2022-09-10,20.19169
2022-09-11,18.83713
2022-09-12,21.12642
2022-09-13,28.21609
2022-09-14,24.80196
2022-09-15,23.72465
2022-09-16,20.00158
2022-09-17,16.02503
2022-09-18,15.01901
2022-09-19,23.07509
2022-09-20,22.32256
2022-09-21,22.60773
2022-09-22,22.56812
2022-09-23,20.3422
2022-09-24,14.91603
2022-09-25,14.11596
2022-09-26,21.39575
2022-09-27,19.46292
2022-09-28,20.99968
2022-09-29,21.38783
2022-09-30,21.23732
2022-10-01,16.77756
2022-10-02,16.32604
2022-10-03,24.06527
2022-10-04,25.82382
2022-10-05,22.44138
2022-10-06,23.36026
2022-10-07,20.07287
2022-10-08,14.71799
2022-10-09,23.41571
2022-10-10,24.12864
2022-10-11,25.90304
2022-10-12,24.05735
2022-10-13,23.27313
2022-10-14,23.49493
2022-10-15,17.92617
2022-10-16,17.60139
2022-10-17,24.16825
2022-10-18,24.31875
2022-10-19,23.35234
2022-10-20,21.93441
2022-10-21,21.62547
2022-10-22,16.34188
2022-10-23,21.63339
2022-10-24,27.06749
2022-10-25,24.07319
2022-10-26,22.94835
2022-10-27,22.98795
2022-10-28,20.82541
2022-10-29,14.82097
2022-10-30,11.86628
2022-10-31,20.12832
2022-11-01,25.76837
2022-11-02,26.79024
2022-11-03,21.76806
2022-11-04,22.13244
2022-11-05,16.24683
2022-11-06,18.44106
2022-11-07,26.20405
2022-11-08,25.61787
2022-11-09,28.42205
2022-11-10,29.05576
2022-11-11,22.94835
2022-11-12,17.237
2022-11-13,17.83111
2022-11-14,26.56844
2022-11-15,24.87325
2022-11-16,23.39987
2022-11-17,24.91286
2022-11-18,21.88688
2022-11-19,17.3479
2022-11-20,18.78168
2022-11-21,27.54277
2022-11-22,26.21989
2022-11-23,24.53263
2022-11-24,21.69676
2022-11-25,23.53453
2022-11-26,17.40335
2022-11-27,17.58555
2022-11-28,24.50887
2022-11-29,22.94835
2022-11-30,22.5602
2022-12-01,19.89068
2022-12-02,18.98764
2022-12-03,12.46039
2022-12-04,16.15177
2022-12-05,22.26711
2022-12-06,22.57604
2022-12-07,22.63941
2022-12-08,24.01774
2022-12-09,24.56432
2022-12-10,18.72623
2022-12-11,20.1204
2022-12-12,32.12135
2022-12-13,27.00411
2022-12-14,24.6673
2022-12-15,25.55449
2022-12-16,23.09093
2022-12-17,17.58555
2022-12-18,19.54214
2022-12-19,31.78865
2022-12-20,28.54087
2022-12-21,28.52503
2022-12-22,25.42775
2022-12-23,25.5941
2022-12-24,20.97591
2022-12-25,19.61343
2022-12-26,28.54879
2022-12-27,24.8178
2022-12-28,25.50697
2022-12-29,26.47338
2022-12-30,23.05133
2022-12-31,17.87864
2023-01-01,24.62769
2023-01-02,31.36089
2023-01-03,31.72528
2023-01-04,30.33903
2023-01-05,27.49524
2023-01-06,26.9249
2023-01-07,22.40969
2023-01-08,23.08301
2023-01-09,29.31717
2023-01-10,26.32287
2023-01-11,23.81178
2023-01-12,31.28168
2023-01-13,28.88941
2023-01-14,20.31844
2023-01-15,22.64733
2023-01-16,28.97655
2023-01-17,25.60994
2023-01-18,23.94645
2023-01-19,24.16032
2023-01-20,20.1204
2023-01-21,21.06305
2023-01-22,27.31305
2023-01-23,26.58428
2023-01-24,24.80988
2023-01-25,34.67205
2023-01-26,30.79055
2023-01-27,27.24176
2023-01-28,22.14036
2023-01-29,21.42743
2023-01-30,30.44993
2023-01-31,27.84378
2023-02-01,26.35456
2023-02-02,25.53073
2023-02-03,24.18409
2023-02-04,21.4512
2023-02-05,21.64131
2023-02-06,28.86565
2023-02-07,27.12294
2023-02-08,26.33079
2023-02-09,27.13086
2023-02-10,26.65557
2023-02-11,20.51647
2023-02-12,23.32858
2023-02-13,33.69771
2023-02-14,25.19803
2023-02-15,25.30101
2023-02-16,24.82572
2023-02-17,23.79594
2023-02-18,19.28073
2023-02-19,18.88466
2023-02-20,25.87927
2023-02-21,24.71482
2023-02-22,26.69518
2023-02-23,25.75253
2023-02-24,23.9306
2023-02-25,20.3422
2023-02-26,19.65304
2023-02-27,24.50887
2023-02-28,21.98986
2023-03-01,18.88466
2023-03-02,23.53453
2023-03-03,20.57984
2023-03-04,18.50443
2023-03-05,18.97179
2023-03-06,25.0396
2023-03-07,22.03738
2023-03-08,23.03548
2023-03-09,22.23542
2023-03-10,19.16983
2023-03-11,15.73193
2023-03-12,16.00126
2023-03-13,23.3761
2023-03-14,21.26108
2023-03-15,20.48479
2023-03-16,20.02534
2023-03-17,20.99176
2023-03-18,17.18948
2023-03-19,16.66666
2023-03-20,24.21577
2023-03-21,24.3346
2023-03-22,22.92458
2023-03-23,22.14828
2023-03-24,19.86692
2023-03-25,16.51615
2023-03-26,19.77978
2023-03-27,30.20437
2023-03-28,24.94455
2023-03-29,22.97211
2023-03-30,22.34632
2023-03-31,21.07889
2023-04-01,15.95373
2023-04-02,15.04277
2023-04-03,21.81558
2023-04-04,22.61565
2023-04-05,22.54435
2023-04-06,20.43726
2023-04-07,20.84917
2023-04-08,16.54784
2023-04-09,16.06463
2023-04-10,25.13466
2023-04-11,21.99778
2023-04-12,21.96609
2023-04-13,21.15811
2023-04-14,18.78168
2023-04-15,15.47845
2023-04-16,17.63307
2023-04-17,25.1505
2023-04-18,21.50665
2023-04-19,21.75221
2023-04-20,20.16793
2023-04-21,18.14797
2023-04-22,14.03675
2023-04-23,15.89036
2023-04-24,22.36216
2023-04-25,20.82541
2023-04-26,19.92237
2023-04-27,19.06685
2023-04-28,18.94011
2023-04-29,19.20944
2023-04-30,16.48447
2023-05-01,18.1955
2023-05-02,23.20975
2023-05-03,21.18187
2023-05-04,46.84727
2023-05-05,32.14512
2023-05-06,28.08935
2023-05-07,28.96863
2023-05-08,38.26837
2023-05-09,32.2877
2023-05-10,30.30735
2023-05-11,28.22401
2023-05-12,24.27915
2023-05-13,17.89448
2023-05-14,19.81939
2023-05-15,54.57858
2023-05-16,31.57477
2023-05-17,25.47528
2023-05-18,24.69106
2023-05-19,23.98605
2023-05-20,17.61723
2023-05-21,18.31432
2023-05-22,28.84188
2023-05-23,26.9249
2023-05-24,24.84949
2023-05-25,24.54847
2023-05-26,21.08681
2023-05-27,17.16571
2023-05-28,17.84695
2023-05-29,18.89258
