date,광명전기주가
2020-08-29,0.16113
2020-08-31,1.84834
2020-09-01,1.63033
2020-09-02,1.99052
2020-09-03,1.83886
2020-09-04,1.76303
2020-09-05,0.16113
2020-09-06,0.09478
2020-09-07,1.53554
2020-09-08,1.35545
2020-09-09,1.78199
2020-09-10,1.80094
2020-09-11,1.38388
2020-09-12,0.17061
2020-09-13,0.05687
2020-09-14,1.29857
2020-09-15,1.23222
2020-09-16,1.49763
2020-09-17,1.11848
2020-09-18,1.9526
2020-09-19,0.19905
2020-09-20,0.07582
2020-09-21,1.39336
2020-09-22,0.9763
2020-09-23,1.39336
2020-09-24,1.27962
2020-09-25,1.39336
2020-09-26,0.17061
2020-09-27,0.09478
2020-09-28,1.52606
2020-09-29,1.18483
2020-09-30,0.1327
2020-10-01,0.06635
2020-10-03,0.07582
2020-10-04,0.06635
2020-10-05,1.25118
2020-10-06,1.29857
2020-10-07,1.31753
2020-10-08,1.27014
2020-10-09,0.17061
2020-10-10,0.1327
2020-10-11,0.07582
2020-10-12,1.40284
2020-10-13,1.22274
2020-10-14,3.12796
2020-10-15,5.5071
2020-10-16,4.72985
2020-10-17,0.68246
2020-10-18,0.44549
2020-10-19,3.48815
2020-10-20,2.33175
2020-10-21,2.18957
2020-10-22,2.0
2020-10-23,2.51184
2020-10-24,0.34123
2020-10-25,0.17061
2020-10-26,1.85781
2020-10-27,1.76303
2020-10-28,1.97156
2020-10-29,1.81042
2020-10-30,1.5545
2020-10-31,0.22748
2020-11-01,0.10426
2020-11-02,1.88625
2020-11-03,1.5545
2020-11-04,1.75355
2020-11-05,1.79146
2020-11-06,1.79146
2020-11-07,0.18957
2020-11-08,0.16113
2020-11-09,1.92417
2020-11-10,2.20853
2020-11-11,2.27488
2020-11-12,2.72985
2020-11-13,2.218
2020-11-14,0.23696
2020-11-15,0.19905
2020-11-16,2.33175
2020-11-17,2.40758
2020-11-18,2.57819
2020-11-19,2.2654
2020-11-20,2.00947
2020-11-21,0.18009
2020-11-22,0.18957
2020-11-23,2.25592
2020-11-24,2.78672
2020-11-25,3.01421
2020-11-26,2.67298
2020-11-27,2.50236
2020-11-28,0.18957
2020-11-29,0.31279
2020-11-30,2.40758
2020-12-01,2.04739
2020-12-02,2.11374
2020-12-03,1.91469
2020-12-04,2.10426
2020-12-05,0.28436
2020-12-06,0.12322
2020-12-07,2.27488
2020-12-08,2.31279
2020-12-09,2.44549
2020-12-10,2.51184
2020-12-11,2.73933
2020-12-12,0.28436
2020-12-13,0.15165
2020-12-14,2.12322
2020-12-15,2.14218
2020-12-16,2.07582
2020-12-17,2.7109
2020-12-18,2.54976
2020-12-19,0.30331
2020-12-20,0.18009
2020-12-21,2.34123
2020-12-22,1.82938
2020-12-23,2.30331
2020-12-24,2.16113
2020-12-25,0.29383
2020-12-26,0.1327
2020-12-27,0.09478
2020-12-28,2.7109
2020-12-29,2.43601
2020-12-30,2.76777
2020-12-31,0.56872
2021-01-01,0.22748
2021-01-02,0.17061
2021-01-03,0.1327
2021-01-04,2.77725
2021-01-05,3.17535
2021-01-06,3.18483
2021-01-07,3.86729
2021-01-08,3.73459
2021-01-09,0.61611
2021-01-10,0.43601
2021-01-11,4.1327
2021-01-12,5.08056
2021-01-13,5.75355
2021-01-14,7.67772
2021-01-15,10.68246
2021-01-16,0.7109
2021-01-17,0.64454
2021-01-18,7.11848
2021-01-19,6.54028
2021-01-20,6.36966
2021-01-21,5.73459
2021-01-22,6.56872
2021-01-23,0.65402
2021-01-24,0.8436
2021-01-25,5.84834
2021-01-26,4.56872
2021-01-27,4.36966
2021-01-28,4.23696
2021-01-29,3.45971
2021-01-30,0.40758
2021-01-31,0.34123
2021-02-01,4.37914
2021-02-02,4.3981
2021-02-03,5.29857
2021-02-04,4.90995
2021-02-05,5.63981
2021-02-06,0.73933
2021-02-07,0.51184
2021-02-08,4.76777
2021-02-09,3.88625
2021-02-10,4.18957
2021-02-11,0.2654
2021-02-12,0.2654
2021-02-13,0.218
2021-02-14,0.35071
2021-02-15,4.6635
2021-02-16,4.57819
2021-02-17,17.57345
2021-02-18,91.69668
2021-02-19,36.54976
2021-02-20,4.0853
2021-02-21,2.90995
2021-02-22,23.96208
2021-02-23,17.93364
2021-02-24,21.84834
2021-02-25,17.73459
2021-02-26,12.70142
2021-02-27,1.38388
2021-02-28,1.56398
2021-03-01,1.64928
2021-03-02,14.76777
2021-03-03,14.10426
2021-03-04,12.83412
2021-03-05,11.91469
2021-03-06,1.27014
2021-03-07,1.3744
2021-03-08,11.01421
2021-03-09,8.9763
2021-03-10,8.10426
2021-03-11,9.2417
2021-03-12,8.54976
2021-03-13,0.95734
2021-03-14,0.93838
2021-03-15,7.99052
2021-03-16,7.27962
2021-03-17,12.64454
2021-03-18,13.4218
2021-03-19,11.58293
2021-03-20,1.45023
2021-03-21,0.86255
2021-03-22,8.57819
2021-03-23,6.86255
2021-03-24,6.6635
2021-03-25,6.86255
2021-03-26,5.65876
2021-03-27,1.05213
2021-03-28,0.90995
2021-03-29,6.10426
2021-03-30,5.65876
2021-03-31,5.3744
2021-04-01,5.28909
2021-04-02,4.94786
2021-04-03,0.72985
2021-04-04,0.52132
2021-04-05,6.15165
2021-04-06,5.56398
2021-04-07,8.0
2021-04-08,7.25118
2021-04-09,5.97156
2021-04-10,1.08056
2021-04-11,0.64454
2021-04-12,5.49763
2021-04-13,6.1327
2021-04-14,5.14691
2021-04-15,5.87677
2021-04-16,8.37914
2021-04-17,0.77725
2021-04-18,0.56872
2021-04-19,7.27962
2021-04-20,6.00947
2021-04-21,5.17535
2021-04-22,5.3744
2021-04-23,5.52606
2021-04-24,0.65402
2021-04-25,0.38862
2021-04-26,5.31753
2021-04-27,4.44549
2021-04-28,4.90047
2021-04-29,5.38388
2021-04-30,5.77251
2021-05-01,0.75829
2021-05-02,0.75829
2021-05-03,7.87677
2021-05-04,11.17535
2021-05-05,2.85308
2021-05-06,18.32227
2021-05-07,13.67772
2021-05-08,1.29857
2021-05-09,0.95734
2021-05-10,9.85781
2021-05-11,8.50236
2021-05-12,7.57345
2021-05-13,6.94786
2021-05-14,6.47393
2021-05-15,0.54976
2021-05-16,0.52132
2021-05-17,5.45023
2021-05-18,5.29857
2021-05-19,0.60663
2021-05-20,5.65876
2021-05-21,5.20379
2021-05-22,0.57819
2021-05-23,0.44549
2021-05-24,4.73933
2021-05-25,4.82464
2021-05-26,5.05213
2021-05-27,4.37914
2021-05-28,4.7109
2021-05-29,0.6635
2021-05-30,0.42654
2021-05-31,4.91943
2021-06-01,4.50236
2021-06-02,8.98578
2021-06-03,8.96682
2021-06-04,10.0853
2021-06-05,2.3981
2021-06-06,2.9763
2021-06-07,46.17061
2021-06-08,100.0
2021-06-09,60.0853
2021-06-10,32.29383
2021-06-11,40.16113
2021-06-12,4.07582
2021-06-13,3.46919
2021-06-14,26.85308
2021-06-15,23.59241
2021-06-16,25.71563
2021-06-17,17.89573
2021-06-18,18.09478
2021-06-19,2.41706
2021-06-20,2.68246
2021-06-21,20.42654
2021-06-22,25.00473
2021-06-23,20.63507
2021-06-24,15.29857
2021-06-25,16.17061
2021-06-26,5.62085
2021-06-27,5.39336
2021-06-28,22.60663
2021-06-29,18.34123
2021-06-30,25.61137
2021-07-01,17.63981
2021-07-02,27.40284
2021-07-03,4.45497
2021-07-04,4.05687
2021-07-05,29.49763
2021-07-06,39.99052
2021-07-07,26.43601
2021-07-08,18.56872
2021-07-09,18.58767
2021-07-10,2.90047
2021-07-11,1.84834
2021-07-12,25.47867
2021-07-13,22.56872
2021-07-14,16.85308
2021-07-15,24.96682
2021-07-16,43.79146
2021-07-17,5.69668
2021-07-18,6.6635
2021-07-19,46.69194
2021-07-20,44.90047
2021-07-21,41.72511
2021-07-22,34.00947
2021-07-23,24.9289
2021-07-24,3.07109
2021-07-25,1.97156
2021-07-26,20.55924
2021-07-27,24.7109
2021-07-28,20.67298
2021-07-29,17.29857
2021-07-30,15.84834
2021-07-31,1.59241
2021-08-01,1.16587
2021-08-02,15.66824
2021-08-03,14.83412
2021-08-04,16.34123
2021-08-05,15.04265
2021-08-06,15.77251
2021-08-07,1.01421
2021-08-08,0.98578
2021-08-09,14.87203
2021-08-10,13.13744
2021-08-11,12.36966
2021-08-12,12.0
2021-08-13,10.58767
2021-08-14,0.7962
2021-08-15,0.62559
2021-08-16,1.51658
2021-08-17,10.8436
2021-08-18,13.74407
2021-08-19,11.04265
2021-08-20,11.09952
2021-08-21,0.96682
2021-08-22,1.00473
2021-08-23,10.90047
2021-08-24,11.9526
2021-08-25,10.52132
2021-08-26,10.25592
2021-08-27,9.14691
2021-08-28,0.83412
2021-08-29,0.46445
2021-08-30,10.12322
2021-08-31,8.73933
2021-09-01,24.0
2021-09-02,18.65402
2021-09-03,11.9526
2021-09-04,0.96682
2021-09-05,0.73933
2021-09-06,11.06161
2021-09-07,9.15639
2021-09-08,8.40758
2021-09-09,7.70616
2021-09-10,8.15165
2021-09-11,0.80568
2021-09-12,0.42654
2021-09-13,8.68246
2021-09-14,7.35545
2021-09-15,8.63507
2021-09-16,8.41706
2021-09-17,7.17535
2021-09-18,0.61611
2021-09-19,0.40758
2021-09-20,0.24644
2021-09-21,0.28436
2021-09-22,0.36018
2021-09-23,7.06161
2021-09-24,6.32227
2021-09-25,0.86255
2021-09-26,0.76777
2021-09-27,12.59715
2021-09-28,15.89573
2021-09-29,16.2654
2021-09-30,19.54502
2021-10-01,20.74881
2021-10-02,1.84834
2021-10-03,1.3744
2021-10-04,2.29383
2021-10-05,16.8436
2021-10-06,15.47867
2021-10-07,12.36966
2021-10-08,10.94786
2021-10-09,0.89099
2021-10-10,0.6635
2021-10-11,0.96682
2021-10-12,9.91469
2021-10-13,12.5308
2021-10-14,11.90521
2021-10-15,16.46445
2021-10-16,1.36492
2021-10-17,0.9763
2021-10-18,14.16113
2021-10-19,11.8199
2021-10-20,10.27488
2021-10-21,8.95734
2021-10-22,8.33175
2021-10-23,0.7109
2021-10-24,0.35071
2021-10-25,9.35545
2021-10-26,8.55924
2021-10-27,8.48341
2021-10-28,8.18957
2021-10-29,7.27014
2021-10-30,0.44549
2021-10-31,0.41706
2021-11-01,7.75355
2021-11-02,7.15639
2021-11-03,6.6635
2021-11-04,10.5308
2021-11-05,8.6635
2021-11-06,0.85308
2021-11-07,0.67298
2021-11-08,8.18009
2021-11-09,7.99052
2021-11-10,7.6872
2021-11-11,8.18957
2021-11-12,8.27488
2021-11-13,0.76777
2021-11-14,0.75829
2021-11-15,8.56872
2021-11-16,8.56872
2021-11-17,7.96208
2021-11-18,6.81516
2021-11-19,6.52132
2021-11-20,0.57819
2021-11-21,0.52132
2021-11-22,7.00473
2021-11-23,9.78199
2021-11-24,7.63981
2021-11-25,6.24644
2021-11-26,5.69668
2021-11-27,0.90047
2021-11-28,0.41706
2021-11-29,5.8199
2021-11-30,6.32227
2021-12-01,7.22274
2021-12-02,7.09952
2021-12-03,7.07109
2021-12-04,0.63507
2021-12-05,0.54976
2021-12-06,6.7109
2021-12-07,6.30331
2021-12-08,6.16113
2021-12-09,5.96208
2021-12-10,6.19905
2021-12-11,0.60663
2021-12-12,0.45497
2021-12-13,5.57345
2021-12-14,4.85308
2021-12-15,4.54976
2021-12-16,4.86255
2021-12-17,4.58767
2021-12-18,0.44549
2021-12-19,0.28436
2021-12-20,4.78672
2021-12-21,4.37914
2021-12-22,4.69194
2021-12-23,4.61611
2021-12-24,3.98104
2021-12-25,0.38862
2021-12-26,0.27488
2021-12-27,4.98578
2021-12-28,5.18483
2021-12-29,4.9763
2021-12-30,3.86729
2021-12-31,1.45971
2022-01-01,0.43601
2022-01-02,0.36018
2022-01-03,5.96208
2022-01-04,5.04265
2022-01-05,4.57819
2022-01-06,4.38862
2022-01-07,4.42654
2022-01-08,0.46445
2022-01-09,0.51184
2022-01-10,5.67772
2022-01-11,4.62559
2022-01-12,5.13744
2022-01-13,4.76777
2022-01-14,4.67298
2022-01-15,0.54028
2022-01-16,0.37914
2022-01-17,4.47393
2022-01-18,4.17061
2022-01-19,4.09478
2022-01-20,4.04739
2022-01-21,3.79146
2022-01-22,0.36966
2022-01-23,0.31279
2022-01-24,3.47867
2022-01-25,3.60189
2022-01-26,4.75829
2022-01-27,5.49763
2022-01-28,4.56872
2022-01-29,0.54976
2022-01-30,0.65402
2022-01-31,0.36018
2022-02-01,0.34123
2022-02-02,0.34123
2022-02-03,4.33175
2022-02-04,4.72985
2022-02-05,0.67298
2022-02-06,1.2417
2022-02-07,5.45023
2022-02-08,4.76777
2022-02-09,4.36966
2022-02-10,4.0
2022-02-11,3.52606
2022-02-12,0.52132
2022-02-13,0.32227
2022-02-14,3.62085
2022-02-15,3.75355
2022-02-16,4.37914
2022-02-17,4.10426
2022-02-18,4.31279
2022-02-19,0.32227
2022-02-20,0.40758
2022-02-21,3.6872
2022-02-22,3.04265
2022-02-23,3.65876
2022-02-24,3.5071
2022-02-25,3.40284
2022-02-26,0.51184
2022-02-27,0.40758
2022-02-28,8.28436
2022-03-01,0.65402
2022-03-02,5.58293
2022-03-03,4.90995
2022-03-04,4.61611
2022-03-05,0.69194
2022-03-06,0.58767
2022-03-07,4.2654
2022-03-08,4.00947
2022-03-09,0.85308
2022-03-10,5.109
2022-03-11,9.35545
2022-03-12,2.29383
2022-03-13,3.15639
2022-03-14,8.28436
2022-03-15,9.35545
2022-03-16,8.60663
2022-03-17,7.69668
2022-03-18,6.99526
2022-03-19,1.11848
2022-03-20,1.16587
2022-03-21,6.11374
2022-03-22,6.16113
2022-03-23,9.72511
2022-03-24,13.3744
2022-03-25,9.69668
2022-03-26,0.90047
2022-03-27,0.46445
2022-03-28,6.20853
2022-03-29,6.58767
2022-03-30,5.79146
2022-03-31,6.93838
2022-04-01,5.79146
2022-04-02,0.72985
2022-04-03,0.59715
2022-04-04,5.83886
2022-04-05,5.51658
2022-04-06,5.15639
2022-04-07,4.64454
2022-04-08,4.7109
2022-04-09,0.54976
2022-04-10,0.3981
2022-04-11,4.50236
2022-04-12,4.49289
2022-04-13,4.76777
2022-04-14,4.6635
2022-04-15,4.30331
2022-04-16,0.54976
2022-04-17,0.36018
2022-04-18,5.23222
2022-04-19,4.7109
2022-04-20,5.02369
2022-04-21,7.71563
2022-04-22,5.51658
2022-04-23,0.58767
2022-04-24,0.47393
2022-04-25,4.10426
2022-04-26,5.04265
2022-04-27,4.29383
2022-04-28,4.10426
2022-04-29,4.37914
2022-04-30,0.75829
2022-05-01,0.51184
2022-05-02,4.54028
2022-05-03,4.72037
2022-05-04,4.72985
2022-05-05,0.88151
2022-05-06,7.09952
2022-05-07,2.11374
2022-05-08,2.47393
2022-05-09,8.83412
2022-05-10,6.17061
2022-05-11,9.57345
2022-05-12,29.39336
2022-05-13,41.86729
2022-05-14,8.18957
2022-05-15,23.74407
2022-05-16,72.35071
2022-05-17,83.39336
2022-05-18,48.52132
2022-05-19,38.72985
2022-05-20,33.94312
2022-05-21,6.5308
2022-05-22,5.5071
2022-05-23,34.35071
2022-05-24,28.54976
2022-05-25,29.29857
2022-05-26,22.54976
2022-05-27,27.38388
2022-05-28,4.17061
2022-05-29,3.07109
2022-05-30,23.01421
2022-05-31,20.38862
2022-06-01,3.44075
2022-06-02,24.0
2022-06-03,29.60189
2022-06-04,4.00947
2022-06-05,2.65402
2022-06-06,3.08056
2022-06-07,19.64928
2022-06-08,44.07582
2022-06-09,31.26066
2022-06-10,26.31279
2022-06-11,4.29383
2022-06-12,3.28909
2022-06-13,23.63033
2022-06-14,20.83412
2022-06-15,17.82938
2022-06-16,18.3981
2022-06-17,18.46445
2022-06-18,2.2654
2022-06-19,1.84834
2022-06-20,17.02369
2022-06-21,16.16113
2022-06-22,14.32227
2022-06-23,16.31279
2022-06-24,14.42654
2022-06-25,1.59241
2022-06-26,1.29857
2022-06-27,15.59241
2022-06-28,16.54976
2022-06-29,17.08056
2022-06-30,14.30331
2022-07-01,12.7962
2022-07-02,1.09004
2022-07-03,0.82464
2022-07-04,14.61611
2022-07-05,12.24644
2022-07-06,19.12796
2022-07-07,17.65876
2022-07-08,14.54028
2022-07-09,1.14691
2022-07-10,0.96682
2022-07-11,13.22274
2022-07-12,11.28909
2022-07-13,9.99052
2022-07-14,10.10426
2022-07-15,10.75829
2022-07-16,0.8436
2022-07-17,0.77725
2022-07-18,11.19431
2022-07-19,9.28909
2022-07-20,10.95734
2022-07-21,11.57345
2022-07-22,9.69668
2022-07-23,0.82464
2022-07-24,0.55924
2022-07-25,11.46919
2022-07-26,10.50236
2022-07-27,10.96682
2022-07-28,12.16113
2022-07-29,10.83412
2022-07-30,1.33649
2022-07-31,0.93838
2022-08-01,10.83412
2022-08-02,9.90521
2022-08-03,10.07582
2022-08-04,9.43127
2022-08-05,8.38862
2022-08-06,0.82464
2022-08-07,0.77725
2022-08-08,8.82464
2022-08-09,8.40758
2022-08-10,8.54976
2022-08-11,10.47393
2022-08-12,9.51658
2022-08-13,0.93838
2022-08-14,0.6635
2022-08-15,0.9289
2022-08-16,9.64928
2022-08-17,9.66824
2022-08-18,9.19431
2022-08-19,8.14218
2022-08-20,0.65402
2022-08-21,0.63507
2022-08-22,8.06635
2022-08-23,8.12322
2022-08-24,10.54028
2022-08-25,10.14218
2022-08-26,13.2417
2022-08-27,2.31279
2022-08-28,2.16113
2022-08-29,15.57345
2022-08-30,10.58767
2022-08-31,10.2654
2022-09-01,9.93364
2022-09-02,8.59715
2022-09-03,0.64454
2022-09-04,0.45497
2022-09-05,8.76777
2022-09-06,8.8436
2022-09-07,8.0853
2022-09-08,8.00947
2022-09-09,0.45497
2022-09-10,0.32227
2022-09-11,0.40758
2022-09-12,0.38862
2022-09-13,8.58767
2022-09-14,6.7962
2022-09-15,6.40758
2022-09-16,6.46445
2022-09-17,0.52132
2022-09-18,0.46445
2022-09-19,6.69194
2022-09-20,6.7962
2022-09-21,6.90047
2022-09-22,7.16587
2022-09-23,7.17535
2022-09-24,0.54028
2022-09-25,0.20853
2022-09-26,5.76303
2022-09-27,6.64454
2022-09-28,6.45497
2022-09-29,6.68246
2022-09-30,6.62559
2022-10-01,0.68246
2022-10-02,0.50236
2022-10-03,0.60663
2022-10-04,6.27488
2022-10-05,5.44075
2022-10-06,6.88151
2022-10-07,5.43127
2022-10-08,0.43601
2022-10-09,0.29383
2022-10-10,0.52132
2022-10-11,5.80094
2022-10-12,6.24644
2022-10-13,5.75355
2022-10-14,6.06635
2022-10-15,0.70142
2022-10-16,0.38862
2022-10-17,7.01421
2022-10-18,6.45497
2022-10-19,6.218
2022-10-20,5.91469
2022-10-21,4.90995
2022-10-22,0.43601
2022-10-23,0.36966
2022-10-24,6.05687
2022-10-25,5.27014
2022-10-26,5.60189
2022-10-27,5.81042
2022-10-28,5.77251
2022-10-29,0.44549
2022-10-30,0.35071
2022-10-31,5.3744
2022-11-01,12.00947
2022-11-02,8.83412
2022-11-03,8.14218
2022-11-04,6.19905
2022-11-05,0.83412
2022-11-06,0.60663
2022-11-07,6.96682
2022-11-08,6.69194
2022-11-09,7.109
2022-11-10,6.38862
2022-11-11,8.04739
2022-11-12,0.81516
2022-11-13,1.13744
2022-11-14,6.87203
2022-11-15,6.9289
2022-11-16,7.47867
2022-11-17,9.72511
2022-11-18,8.01895
2022-11-19,0.6635
2022-11-20,0.42654
2022-11-21,6.35071
2022-11-22,6.99526
2022-11-23,6.65402
2022-11-24,6.41706
2022-11-25,5.28909
2022-11-26,0.5308
2022-11-27,0.46445
2022-11-28,4.18957
2022-11-29,5.17535
2022-11-30,4.90047
2022-12-01,5.109
2022-12-02,4.47393
2022-12-03,0.52132
2022-12-04,0.3981
2022-12-05,4.85308
2022-12-06,4.0853
2022-12-07,4.218
2022-12-08,4.17061
2022-12-09,3.8199
2022-12-10,0.45497
2022-12-11,0.35071
2022-12-12,3.84834
2022-12-13,4.24644
2022-12-14,4.27488
2022-12-15,4.22748
2022-12-16,3.58293
2022-12-17,0.38862
2022-12-18,0.2654
2022-12-19,3.62085
2022-12-20,3.30805
2022-12-21,3.76303
2022-12-22,3.8199
2022-12-23,3.19431
2022-12-24,0.40758
2022-12-25,0.2654
2022-12-26,3.67772
2022-12-27,4.51184
2022-12-28,4.37914
2022-12-29,3.49763
2022-12-30,1.22274
2022-12-31,0.22748
2023-01-01,0.1327
2023-01-02,3.9526
2023-01-03,3.93364
2023-01-04,3.99052
2023-01-05,5.6872
2023-01-06,4.70142
2023-01-07,0.48341
2023-01-08,0.45497
2023-01-09,4.52132
2023-01-10,4.218
2023-01-11,6.90995
2023-01-12,7.3744
2023-01-13,5.96208
2023-01-14,0.93838
2023-01-15,0.9763
2023-01-16,6.28436
2023-01-17,4.74881
2023-01-18,3.8199
2023-01-19,4.59715
2023-01-20,3.86729
2023-01-21,0.31279
2023-01-22,0.27488
2023-01-23,0.30331
2023-01-24,0.29383
2023-01-25,4.61611
2023-01-26,5.3744
2023-01-27,5.3744
2023-01-28,0.50236
2023-01-29,0.43601
2023-01-30,4.57819
2023-01-31,4.69194
2023-02-01,4.90047
2023-02-02,4.75829
2023-02-03,4.15165
2023-02-04,0.36018
2023-02-05,0.38862
2023-02-06,3.80094
2023-02-07,4.18957
2023-02-08,4.24644
2023-02-09,4.01895
2023-02-10,3.98104
2023-02-11,0.38862
2023-02-12,0.24644
2023-02-13,5.53554
2023-02-14,5.44075
2023-02-15,5.09952
2023-02-16,5.87677
2023-02-17,5.14691
2023-02-18,0.5308
2023-02-19,0.35071
2023-02-20,4.49289
2023-02-21,5.01421
2023-02-22,4.15165
2023-02-23,3.84834
2023-02-24,3.05213
2023-02-25,0.41706
2023-02-26,0.22748
2023-02-27,3.19431
2023-02-28,2.91943
2023-03-01,0.3981
2023-03-02,3.44075
2023-03-03,3.61137
2023-03-04,0.42654
2023-03-05,0.25592
2023-03-06,4.218
2023-03-07,5.09952
2023-03-08,9.64928
2023-03-09,6.18009
2023-03-10,4.5308
2023-03-11,0.47393
2023-03-12,0.36966
2023-03-13,4.38862
2023-03-14,4.10426
2023-03-15,9.51658
2023-03-16,6.18009
2023-03-17,5.62085
2023-03-18,0.59715
2023-03-19,0.61611
2023-03-20,6.69194
2023-03-21,8.0853
2023-03-22,6.02843
2023-03-23,5.90521
2023-03-24,6.33175
2023-03-25,0.72985
2023-03-26,0.48341
2023-03-27,4.56872
2023-03-28,6.03791
2023-03-29,5.5545
2023-03-30,5.41232
2023-03-31,4.80568
2023-04-01,0.64454
2023-04-02,0.5308
2023-04-03,5.45023
2023-04-04,6.82464
2023-04-05,7.27962
2023-04-06,5.53554
2023-04-07,4.91943
2023-04-08,0.64454
2023-04-09,0.38862
2023-04-10,5.46919
2023-04-11,5.73459
2023-04-12,7.49763
2023-04-13,6.40758
2023-04-14,7.19431
2023-04-15,1.12796
2023-04-16,0.86255
2023-04-17,12.34123
2023-04-18,8.47393
2023-04-19,14.44549
2023-04-20,29.6872
2023-04-21,15.71563
2023-04-22,2.49289
2023-04-23,2.67298
2023-04-24,11.72511
2023-04-25,11.64928
2023-04-26,10.27488
2023-04-27,9.2417
2023-04-28,7.5545
2023-04-29,1.16587
2023-04-30,0.74881
2023-05-01,1.71563
2023-05-02,8.90047
2023-05-03,7.98104
2023-05-04,7.90521
2023-05-05,1.26066
2023-05-06,0.8436
2023-05-07,0.75829
2023-05-08,8.47393
2023-05-09,7.30805
2023-05-10,7.17535
2023-05-11,7.27014
2023-05-12,6.25592
2023-05-13,0.9763
2023-05-14,0.59715
2023-05-15,6.62559
2023-05-16,7.4218
2023-05-17,6.42654
2023-05-18,6.67298
2023-05-19,7.45971
2023-05-20,1.05213
2023-05-21,0.78672
2023-05-22,7.76303
2023-05-23,7.2417
2023-05-24,5.94312
2023-05-25,5.98104
2023-05-26,5.28909
2023-05-27,0.72985
2023-05-28,0.49289
2023-05-29,0.7962
2023-05-30,6.218
2023-05-31,5.41232
2023-06-01,4.6635
