date,테마주
2020-12-20,18.17817
2020-12-21,31.98234
2020-12-22,30.0963
2020-12-23,30.45746
2020-12-24,26.68539
2020-12-25,15.56982
2020-12-26,16.01123
2020-12-27,19.70304
2020-12-28,28.33065
2020-12-29,30.97913
2020-12-30,30.85874
2020-12-31,20.22471
2021-01-01,19.94382
2021-01-02,16.8138
2021-01-03,18.98073
2021-01-04,36.15569
2021-01-05,54.21348
2021-01-06,54.57463
2021-01-07,55.49759
2021-01-08,51.48475
2021-01-09,30.33707
2021-01-10,28.2504
2021-01-11,42.3756
2021-01-12,42.0947
2021-01-13,48.11396
2021-01-14,47.15088
2021-01-15,41.57303
2021-01-16,22.71268
2021-01-17,20.82664
2021-01-18,36.47672
2021-01-19,40.73033
2021-01-20,40.81059
2021-01-21,40.20866
2021-01-22,39.76725
2021-01-23,25.20064
2021-01-24,20.626
2021-01-25,36.67736
2021-01-26,36.27608
2021-01-27,29.57463
2021-01-28,28.49117
2021-01-29,23.99678
2021-01-30,14.92776
2021-01-31,15.20866
2021-02-01,23.8764
2021-02-02,26.44462
2021-02-03,25.64205
2021-02-04,24.67897
2021-02-05,22.67255
2021-02-06,16.01123
2021-02-07,16.37239
2021-02-08,24.87961
2021-02-09,29.69502
2021-02-10,21.82985
2021-02-11,17.41573
2021-02-12,14.1252
2021-02-13,15.52969
2021-02-14,17.41573
2021-02-15,32.14285
2021-02-16,37.7207
2021-02-17,42.49598
2021-02-18,42.13483
2021-02-19,28.81219
2021-02-20,18.61958
2021-02-21,15.24879
2021-02-22,28.17014
2021-02-23,27.1268
2021-02-24,24.91974
2021-02-25,27.32744
2021-02-26,22.11075
2021-02-27,13.8443
2021-02-28,12.96147
2021-03-01,13.8443
2021-03-02,19.30176
2021-03-03,23.11396
2021-03-04,32.50401
2021-03-05,26.72552
2021-03-06,13.72391
2021-03-07,15.85072
2021-03-08,29.61476
2021-03-09,30.21669
2021-03-10,26.00321
2021-03-11,26.8459
2021-03-12,23.55537
2021-03-13,15.93097
2021-03-14,16.29213
2021-03-15,26.68539
2021-03-16,29.21348
2021-03-17,29.61476
2021-03-18,29.29373
2021-03-19,22.55216
2021-03-20,13.96468
2021-03-21,16.252
2021-03-22,25.84269
2021-03-23,32.78491
2021-03-24,29.21348
2021-03-25,32.10272
2021-03-26,29.49438
2021-03-27,14.40609
2021-03-28,14.92776
2021-03-29,26.92616
2021-03-30,35.39325
2021-03-31,34.30979
2021-04-01,26.04333
2021-04-02,23.5955
2021-04-03,17.25521
2021-04-04,17.17495
2021-04-05,24.91974
2021-04-06,29.21348
2021-04-07,29.93579
2021-04-08,35.79454
2021-04-09,25.20064
2021-04-10,12.80096
2021-04-11,14.40609
2021-04-12,28.85232
2021-04-13,27.9695
2021-04-14,28.00963
2021-04-15,26.565
2021-04-16,24.1573
2021-04-17,12.39967
2021-04-18,13.20224
2021-04-19,22.27126
2021-04-20,22.47191
2021-04-21,23.71589
2021-04-22,26.8459
2021-04-23,25.08025
2021-04-24,12.07865
2021-04-25,12.68057
2021-04-26,21.50882
2021-04-27,22.39165
2021-04-28,20.30497
2021-04-29,19.54253
2021-04-30,15.48956
2021-05-01,9.39004
2021-05-02,9.79133
2021-05-03,13.88443
2021-05-04,13.48314
2021-05-05,8.6276
2021-05-06,16.97431
2021-05-07,17.89727
2021-05-08,10.47351
2021-05-09,8.06581
2021-05-10,18.09791
2021-05-11,17.81701
2021-05-12,19.06099
2021-05-13,15.65008
2021-05-14,13.88443
2021-05-15,8.3467
2021-05-16,7.90529
2021-05-17,12.31942
2021-05-18,13.5634
2021-05-19,11.07544
2021-05-20,14.72712
2021-05-21,14.52648
2021-05-22,7.70465
2021-05-23,7.78491
2021-05-24,13.60353
2021-05-25,14.44622
2021-05-26,17.33547
2021-05-27,17.13483
2021-05-28,15.28892
2021-05-29,8.10593
2021-05-30,8.22632
2021-05-31,17.77688
2021-06-01,23.39486
2021-06-02,26.96629
2021-06-03,26.08346
2021-06-04,20.626
2021-06-05,11.75762
2021-06-06,11.23595
2021-06-07,15.81059
2021-06-08,22.83306
2021-06-09,20.46548
2021-06-10,21.82985
2021-06-11,20.54574
2021-06-12,11.31621
2021-06-13,7.82504
2021-06-14,16.05136
2021-06-15,19.34189
2021-06-16,22.35152
2021-06-17,17.93739
2021-06-18,18.98073
2021-06-19,9.79133
2021-06-20,9.67094
2021-06-21,19.86356
2021-06-22,19.98394
2021-06-23,25.96308
2021-06-24,26.92616
2021-06-25,17.81701
2021-06-26,12.76083
2021-06-27,10.71428
2021-06-28,17.49598
2021-06-29,26.36436
2021-06-30,22.91332
2021-07-01,22.67255
2021-07-02,21.30818
2021-07-03,8.22632
2021-07-04,10.07223
2021-07-05,16.45264
2021-07-06,18.29855
2021-07-07,16.17174
2021-07-08,13.2825
2021-07-09,12.19903
2021-07-10,6.17977
2021-07-11,8.30658
2021-07-12,14.04494
2021-07-13,16.61316
2021-07-14,14.88764
2021-07-15,15.20866
2021-07-16,12.68057
2021-07-17,7.50401
2021-07-18,6.86195
2021-07-19,13.20224
2021-07-20,13.52327
2021-07-21,12.60032
2021-07-22,14.76725
2021-07-23,10.23274
2021-07-24,6.62118
2021-07-25,5.89887
2021-07-26,11.31621
2021-07-27,10.15248
2021-07-28,11.67736
2021-07-29,9.30979
2021-07-30,10.0321
2021-07-31,5.21669
2021-08-01,6.05939
2021-08-02,8.54735
2021-08-03,9.22953
2021-08-04,10.87479
2021-08-05,11.35634
2021-08-06,9.71107
2021-08-07,6.5008
2021-08-08,7.02247
2021-08-09,11.11556
2021-08-10,13.36276
2021-08-11,9.63081
2021-08-12,8.98876
2021-08-13,8.9085
2021-08-14,6.17977
2021-08-15,5.53772
2021-08-16,5.69823
2021-08-17,8.70786
2021-08-18,9.39004
2021-08-19,9.51043
2021-08-20,7.86516
2021-08-21,4.13322
2021-08-22,4.65489
2021-08-23,7.0626
2021-08-24,9.02889
2021-08-25,9.02889
2021-08-26,8.6276
2021-08-27,7.14285
2021-08-28,5.01605
2021-08-29,4.57463
2021-08-30,9.22953
2021-08-31,9.4703
2021-09-01,9.06902
2021-09-02,9.87158
2021-09-03,8.66773
2021-09-04,6.01926
2021-09-05,5.77849
2021-09-06,10.15248
2021-09-07,13.44301
2021-09-08,11.55698
2021-09-09,11.31621
2021-09-10,10.19261
2021-09-11,8.10593
2021-09-12,15.6902
2021-09-13,12.4398
2021-09-14,9.51043
2021-09-15,7.02247
2021-09-16,7.54414
2021-09-17,9.79133
2021-09-18,4.45425
2021-09-19,4.13322
2021-09-20,3.00963
2021-09-21,3.65168
2021-09-22,3.69181
2021-09-23,8.18619
2021-09-24,9.10914
2021-09-25,5.77849
2021-09-26,5.49759
2021-09-27,10.95505
2021-09-28,10.95505
2021-09-29,10.99518
2021-09-30,10.39325
2021-10-01,8.18619
2021-10-02,4.97592
2021-10-03,4.01284
2021-10-04,5.73836
2021-10-05,8.38683
2021-10-06,8.58747
2021-10-07,6.7817
2021-10-08,7.34349
2021-10-09,5.01605
2021-10-10,4.8154
2021-10-11,6.05939
2021-10-12,9.14927
2021-10-13,8.46709
2021-10-14,8.94863
2021-10-15,9.06902
2021-10-16,5.33707
2021-10-17,5.81861
2021-10-18,7.86516
2021-10-19,7.98555
2021-10-20,9.55056
2021-10-21,10.23274
2021-10-22,8.38683
2021-10-23,4.41412
2021-10-24,4.93579
2021-10-25,9.14927
2021-10-26,9.26966
2021-10-27,11.31621
2021-10-28,8.46709
2021-10-29,9.22953
2021-10-30,4.97592
2021-10-31,4.97592
2021-11-01,9.83146
2021-11-02,11.75762
2021-11-03,10.71428
2021-11-04,46.66934
2021-11-05,34.83146
2021-11-06,9.63081
2021-11-07,7.82504
2021-11-08,11.83788
2021-11-09,13.24237
2021-11-10,10.99518
2021-11-11,10.55377
2021-11-12,9.91171
2021-11-13,6.58105
2021-11-14,7.54414
2021-11-15,9.95184
2021-11-16,12.11878
2021-11-17,12.68057
2021-11-18,11.07544
2021-11-19,9.4703
2021-11-20,5.25682
2021-11-21,6.74157
2021-11-22,12.23916
2021-11-23,10.71428
2021-11-24,8.54735
2021-11-25,9.87158
2021-11-26,8.3467
2021-11-27,5.17656
2021-11-28,5.69823
2021-11-29,8.74799
2021-11-30,7.66452
2021-12-01,7.66452
2021-12-02,6.90208
2021-12-03,5.89887
2021-12-04,4.09309
2021-12-05,4.29373
2021-12-06,7.38362
2021-12-07,8.30658
2021-12-08,7.02247
2021-12-09,7.70465
2021-12-10,6.09951
2021-12-11,4.41412
2021-12-12,5.01605
2021-12-13,6.94221
2021-12-14,6.98234
2021-12-15,6.58105
2021-12-16,7.46388
2021-12-17,5.53772
2021-12-18,4.57463
2021-12-19,3.45104
2021-12-20,6.09951
2021-12-21,6.38041
2021-12-22,9.1894
2021-12-23,7.50401
2021-12-24,7.94542
2021-12-25,9.39004
2021-12-26,7.50401
2021-12-27,8.02568
2021-12-28,6.66131
2021-12-29,7.98555
2021-12-30,8.26645
2021-12-31,6.01926
2022-01-01,4.41412
2022-01-02,9.02889
2022-01-03,9.26966
2022-01-04,10.35313
2022-01-05,15.00802
2022-01-06,13.68378
2022-01-07,10.51364
2022-01-08,8.66773
2022-01-09,8.22632
2022-01-10,10.313
2022-01-11,9.10914
2022-01-12,8.46709
2022-01-13,9.63081
2022-01-14,7.14285
2022-01-15,3.93258
2022-01-16,6.01926
2022-01-17,11.91813
2022-01-18,9.43017
2022-01-19,7.46388
2022-01-20,7.14285
2022-01-21,7.26324
2022-01-22,4.97592
2022-01-23,5.57784
2022-01-24,5.97913
2022-01-25,6.34028
2022-01-26,7.0626
2022-01-27,7.34349
2022-01-28,6.5008
2022-01-29,4.89566
2022-01-30,4.01284
2022-01-31,4.37399
2022-02-01,3.77207
2022-02-02,6.13964
2022-02-03,8.70786
2022-02-04,9.7512
2022-02-05,6.13964
2022-02-06,5.45746
2022-02-07,7.50401
2022-02-08,7.42375
2022-02-09,7.70465
2022-02-10,7.54414
2022-02-11,6.58105
2022-02-12,4.17335
2022-02-13,5.13643
2022-02-14,6.90208
2022-02-15,6.98234
2022-02-16,6.38041
2022-02-17,6.70144
2022-02-18,7.46388
2022-02-19,5.6581
2022-02-20,5.25682
2022-02-21,8.30658
2022-02-22,7.62439
2022-02-23,6.17977
2022-02-24,8.10593
2022-02-25,7.70465
2022-02-26,3.41091
2022-02-27,6.46067
2022-02-28,8.06581
2022-03-01,6.2199
2022-03-02,8.50722
2022-03-03,16.09149
2022-03-04,11.75762
2022-03-05,6.46067
2022-03-06,6.17977
2022-03-07,14.56661
2022-03-08,18.13804
2022-03-09,11.35634
2022-03-10,20.94703
2022-03-11,12.27929
2022-03-12,10.51364
2022-03-13,8.82825
2022-03-14,8.9085
2022-03-15,7.58426
2022-03-16,7.86516
2022-03-17,9.87158
2022-03-18,7.0626
2022-03-19,6.42054
2022-03-20,5.0963
2022-03-21,8.74799
2022-03-22,8.58747
2022-03-23,15.00802
2022-03-24,15.36918
2022-03-25,12.84109
2022-03-26,6.82182
2022-03-27,6.7817
2022-03-28,11.99839
2022-03-29,10.75441
2022-03-30,14.20545
2022-03-31,12.03852
2022-04-01,9.67094
2022-04-02,5.97913
2022-04-03,5.05617
2022-04-04,10.35313
2022-04-05,9.34991
2022-04-06,9.22953
2022-04-07,9.22953
2022-04-08,7.74478
2022-04-09,4.01284
2022-04-10,3.97271
2022-04-11,6.94221
2022-04-12,7.46388
2022-04-13,5.69823
2022-04-14,6.74157
2022-04-15,8.3467
2022-04-16,4.73515
2022-04-17,5.53772
2022-04-18,9.14927
2022-04-19,8.82825
2022-04-20,11.878
2022-04-21,10.91492
2022-04-22,10.83467
2022-04-23,6.90208
2022-04-24,5.89887
2022-04-25,11.47672
2022-04-26,13.16211
2022-04-27,13.40288
2022-04-28,13.5634
2022-04-29,12.27929
2022-04-30,6.34028
2022-05-01,6.01926
2022-05-02,9.14927
2022-05-03,10.87479
2022-05-04,11.71749
2022-05-05,6.70144
2022-05-06,7.70465
2022-05-07,3.85232
2022-05-08,4.89566
2022-05-09,8.50722
2022-05-10,7.18298
2022-05-11,7.22311
2022-05-12,7.46388
2022-05-13,6.34028
2022-05-14,4.53451
2022-05-15,4.13322
2022-05-16,9.43017
2022-05-17,8.06581
2022-05-18,9.02889
2022-05-19,7.42375
2022-05-20,7.66452
2022-05-21,4.61476
2022-05-22,5.41733
2022-05-23,6.82182
2022-05-24,7.74478
2022-05-25,6.82182
2022-05-26,6.54093
2022-05-27,5.73836
2022-05-28,4.73515
2022-05-29,6.13964
2022-05-30,7.50401
2022-05-31,7.18298
2022-06-01,4.8154
2022-06-02,8.30658
2022-06-03,7.14285
2022-06-04,3.89245
2022-06-05,5.0963
2022-06-06,5.939
2022-06-07,7.0626
2022-06-08,7.66452
2022-06-09,5.73836
2022-06-10,5.3772
2022-06-11,3.41091
2022-06-12,4.49438
2022-06-13,7.0626
2022-06-14,6.70144
2022-06-15,6.34028
2022-06-16,6.42054
2022-06-17,5.89887
2022-06-18,4.05296
2022-06-19,3.21027
2022-06-20,5.939
2022-06-21,6.05939
2022-06-22,6.2199
2022-06-23,7.18298
2022-06-24,6.90208
2022-06-25,2.48796
2022-06-26,3.5313
2022-06-27,5.89887
2022-06-28,5.57784
2022-06-29,5.29695
2022-06-30,4.41412
2022-07-01,4.25361
2022-07-02,2.52808
2022-07-03,3.61155
2022-07-04,4.45425
2022-07-05,6.46067
2022-07-06,4.45425
2022-07-07,5.01605
2022-07-08,6.7817
2022-07-09,2.6886
2022-07-10,2.80898
2022-07-11,4.77528
2022-07-12,5.01605
2022-07-13,4.05296
2022-07-14,4.45425
2022-07-15,5.01605
2022-07-16,2.08667
2022-07-17,2.72873
2022-07-18,4.33386
2022-07-19,4.45425
2022-07-20,4.53451
2022-07-21,5.0963
2022-07-22,4.29373
2022-07-23,2.72873
2022-07-24,2.24719
2022-07-25,3.85232
2022-07-26,3.37078
2022-07-27,3.77207
2022-07-28,4.45425
2022-07-29,3.97271
2022-07-30,3.04975
2022-07-31,2.28731
2022-08-01,4.33386
2022-08-02,4.17335
2022-08-03,5.6581
2022-08-04,5.05617
2022-08-05,4.29373
2022-08-06,2.84911
2022-08-07,2.28731
2022-08-08,4.61476
2022-08-09,5.25682
2022-08-10,5.57784
2022-08-11,5.73836
2022-08-12,3.73194
2022-08-13,2.88924
2022-08-14,2.80898
2022-08-15,2.92937
2022-08-16,5.01605
2022-08-17,4.37399
2022-08-18,5.05617
2022-08-19,3.93258
2022-08-20,2.1268
2022-08-21,2.1268
2022-08-22,4.49438
2022-08-23,4.25361
2022-08-24,5.6581
2022-08-25,4.77528
2022-08-26,4.93579
2022-08-27,2.52808
2022-08-28,2.32744
2022-08-29,3.17014
2022-08-30,3.89245
2022-08-31,4.41412
2022-09-01,4.05296
2022-09-02,3.65168
2022-09-03,2.16693
2022-09-04,3.04975
2022-09-05,5.05617
2022-09-06,3.85232
2022-09-07,3.61155
2022-09-08,3.00963
2022-09-09,1.52487
2022-09-10,1.8459
2022-09-11,2.04654
2022-09-12,2.64847
2022-09-13,4.45425
2022-09-14,4.53451
2022-09-15,5.49759
2022-09-16,4.65489
2022-09-17,2.64847
2022-09-18,2.48796
2022-09-19,4.57463
2022-09-20,5.01605
2022-09-21,4.45425
2022-09-22,5.25682
2022-09-23,4.57463
2022-09-24,1.96629
2022-09-25,2.16693
2022-09-26,3.85232
2022-09-27,4.53451
2022-09-28,3.57142
2022-09-29,3.13001
2022-09-30,3.33065
2022-10-01,1.2841
2022-10-02,1.16372
2022-10-03,2.48796
2022-10-04,4.49438
2022-10-05,4.53451
2022-10-06,4.77528
2022-10-07,2.84911
2022-10-08,1.8459
2022-10-09,2.00642
2022-10-10,2.24719
2022-10-11,2.6886
2022-10-12,2.92937
2022-10-13,3.45104
2022-10-14,2.92937
2022-10-15,1.76565
2022-10-16,2.1268
2022-10-17,3.81219
2022-10-18,3.73194
2022-10-19,3.73194
2022-10-20,2.6886
2022-10-21,2.92937
2022-10-22,1.52487
2022-10-23,1.72552
2022-10-24,2.56821
2022-10-25,2.6886
2022-10-26,3.81219
2022-10-27,3.04975
2022-10-28,2.4077
2022-10-29,1.44462
2022-10-30,2.28731
2022-10-31,2.4077
2022-11-01,3.49117
2022-11-02,3.89245
2022-11-03,3.08988
2022-11-04,2.9695
2022-11-05,2.04654
2022-11-06,1.80577
2022-11-07,4.69502
2022-11-08,4.01284
2022-11-09,4.37399
2022-11-10,4.65489
2022-11-11,3.45104
2022-11-12,2.32744
2022-11-13,3.17014
2022-11-14,5.01605
2022-11-15,4.97592
2022-11-16,4.61476
2022-11-17,4.57463
2022-11-18,4.21348
2022-11-19,2.88924
2022-11-20,2.36757
2022-11-21,4.17335
2022-11-22,3.45104
2022-11-23,4.25361
2022-11-24,3.41091
2022-11-25,12.68057
2022-11-26,1.8459
2022-11-27,2.24719
2022-11-28,3.13001
2022-11-29,3.21027
2022-11-30,3.93258
2022-12-01,3.65168
2022-12-02,2.76886
2022-12-03,1.36436
2022-12-04,2.48796
2022-12-05,3.49117
2022-12-06,4.13322
2022-12-07,3.61155
2022-12-08,4.65489
2022-12-09,3.5313
2022-12-10,2.76886
2022-12-11,3.41091
2022-12-12,4.33386
2022-12-13,5.0963
2022-12-14,4.61476
2022-12-15,4.05296
2022-12-16,3.37078
2022-12-17,2.24719
2022-12-18,1.96629
2022-12-19,3.37078
2022-12-20,3.13001
2022-12-21,3.97271
2022-12-22,4.29373
2022-12-23,3.37078
2022-12-24,1.68539
2022-12-25,1.40449
2022-12-26,3.13001
2022-12-27,3.61155
2022-12-28,4.61476
2022-12-29,2.9695
2022-12-30,2.28731
2022-12-31,1.52487
2023-01-01,1.52487
2023-01-02,2.92937
2023-01-03,4.33386
2023-01-04,3.29052
2023-01-05,3.81219
2023-01-06,3.2504
2023-01-07,2.28731
2023-01-08,2.00642
2023-01-09,4.8154
2023-01-10,4.73515
2023-01-11,5.89887
2023-01-12,5.3772
2023-01-13,3.65168
2023-01-14,2.00642
2023-01-15,2.20706
2023-01-16,4.25361
2023-01-17,4.77528
2023-01-18,4.29373
2023-01-19,3.73194
2023-01-20,3.93258
2023-01-21,2.16693
2023-01-22,2.20706
2023-01-23,3.00963
2023-01-24,2.04654
2023-01-25,6.86195
2023-01-26,6.7817
2023-01-27,6.09951
2023-01-28,3.93258
2023-01-29,3.17014
2023-01-30,5.939
2023-01-31,6.01926
2023-02-01,6.98234
2023-02-02,7.02247
2023-02-03,6.05939
2023-02-04,2.84911
2023-02-05,3.5313
2023-02-06,6.98234
2023-02-07,6.90208
2023-02-08,7.22311
2023-02-09,6.58105
2023-02-10,5.49759
2023-02-11,3.65168
2023-02-12,5.05617
2023-02-13,5.17656
2023-02-14,5.05617
2023-02-15,7.14285
2023-02-16,5.57784
2023-02-17,4.97592
2023-02-18,3.29052
2023-02-19,3.5313
2023-02-20,4.69502
2023-02-21,6.09951
2023-02-22,10.5939
2023-02-23,5.69823
2023-02-24,6.46067
2023-02-25,4.05296
2023-02-26,3.65168
2023-02-27,6.86195
2023-02-28,5.21669
2023-03-01,3.49117
2023-03-02,5.77849
2023-03-03,6.13964
2023-03-04,4.01284
2023-03-05,3.93258
2023-03-06,5.85874
2023-03-07,7.66452
2023-03-08,6.54093
2023-03-09,6.30016
2023-03-10,4.57463
2023-03-11,2.6886
2023-03-12,3.45104
2023-03-13,4.61476
2023-03-14,3.41091
2023-03-15,4.41412
2023-03-16,5.33707
2023-03-17,7.10272
2023-03-18,4.93579
2023-03-19,5.0963
2023-03-20,6.26003
2023-03-21,6.13964
2023-03-22,6.90208
2023-03-23,8.9085
2023-03-24,6.05939
2023-03-25,3.81219
2023-03-26,3.45104
2023-03-27,4.93579
2023-03-28,7.22311
2023-03-29,7.30337
2023-03-30,7.86516
2023-03-31,5.81861
2023-04-01,2.48796
2023-04-02,4.01284
2023-04-03,5.69823
2023-04-04,5.61797
2023-04-05,6.2199
2023-04-06,6.30016
2023-04-07,7.02247
2023-04-08,3.45104
2023-04-09,4.29373
2023-04-10,8.26645
2023-04-11,7.70465
2023-04-12,7.54414
2023-04-13,6.94221
2023-04-14,7.14285
2023-04-15,3.69181
2023-04-16,4.09309
2023-04-17,6.98234
2023-04-18,6.90208
2023-04-19,7.62439
2023-04-20,7.78491
2023-04-21,5.25682
2023-04-22,3.08988
2023-04-23,3.13001
2023-04-24,4.73515
2023-04-25,5.3772
2023-04-26,5.61797
2023-04-27,5.29695
2023-04-28,4.85553
2023-04-29,2.60834
2023-04-30,2.60834
2023-05-01,2.44783
2023-05-02,4.49438
2023-05-03,4.89566
2023-05-04,4.13322
2023-05-05,2.9695
2023-05-06,3.21027
2023-05-07,1.96629
2023-05-08,4.89566
2023-05-09,5.25682
2023-05-10,5.25682
2023-05-11,6.01926
2023-05-12,5.49759
2023-05-13,2.56821
2023-05-14,2.88924
2023-05-15,5.05617
2023-05-16,5.3772
2023-05-17,4.85553
2023-05-18,5.01605
2023-05-19,4.93579
2023-05-20,3.29052
2023-05-21,2.76886
2023-05-22,4.89566
2023-05-23,5.57784
2023-05-24,5.77849
2023-05-25,5.61797
2023-05-26,3.89245
2023-05-27,2.48796
2023-05-28,1.92616
2023-05-29,2.28731
