date,신규상장주식
2021-07-16,43.95555
2021-07-17,9.73333
2021-07-18,8.46666
2021-07-19,22.08888
2021-07-20,22.73333
2021-07-21,27.0
2021-07-22,34.53333
2021-07-23,23.04444
2021-07-24,12.77777
2021-07-25,10.82222
2021-07-26,23.62222
2021-07-27,36.51111
2021-07-28,33.46666
2021-07-29,32.08888
2021-07-30,23.57777
2021-07-31,8.08888
2021-08-01,7.77777
2021-08-02,22.64444
2021-08-03,22.55555
2021-08-04,23.64444
2021-08-05,30.6
2021-08-06,62.42222
2021-08-07,20.84444
2021-08-08,20.86666
2021-08-09,85.95555
2021-08-10,76.93333
2021-08-11,73.57777
2021-08-12,67.28888
2021-08-13,48.26666
2021-08-14,13.4
2021-08-15,10.77777
2021-08-16,16.31111
2021-08-17,51.66666
2021-08-18,45.0
2021-08-19,64.26666
2021-08-20,45.97777
2021-08-21,12.04444
2021-08-22,10.93333
2021-08-23,36.66666
2021-08-24,33.48888
2021-08-25,45.31111
2021-08-26,31.37777
2021-08-27,25.73333
2021-08-28,8.37777
2021-08-29,8.26666
2021-08-30,29.66666
2021-08-31,32.66666
2021-09-01,57.28888
2021-09-02,32.66666
2021-09-03,24.13333
2021-09-04,9.11111
2021-09-05,7.22222
2021-09-06,22.13333
2021-09-07,22.11111
2021-09-08,22.66666
2021-09-09,19.33333
2021-09-10,29.06666
2021-09-11,6.24444
2021-09-12,5.57777
2021-09-13,19.28888
2021-09-14,22.37777
2021-09-15,18.15555
2021-09-16,17.44444
2021-09-17,28.51111
2021-09-18,7.0
2021-09-19,5.0
2021-09-20,3.97777
2021-09-21,4.75555
2021-09-22,6.06666
2021-09-23,19.22222
2021-09-24,17.37777
2021-09-25,8.15555
2021-09-26,7.15555
2021-09-27,28.97777
2021-09-28,29.6
2021-09-29,30.31111
2021-09-30,20.46666
2021-10-01,15.55555
2021-10-02,4.82222
2021-10-03,4.53333
2021-10-04,5.53333
2021-10-05,16.88888
2021-10-06,15.66666
2021-10-07,25.82222
2021-10-08,20.15555
2021-10-09,5.64444
2021-10-10,4.13333
2021-10-11,5.44444
2021-10-12,16.88888
2021-10-13,19.86666
2021-10-14,17.02222
2021-10-15,17.04444
2021-10-16,6.6
2021-10-17,6.71111
2021-10-18,15.48888
2021-10-19,21.17777
2021-10-20,20.86666
2021-10-21,34.88888
2021-10-22,27.42222
2021-10-23,8.86666
2021-10-24,8.04444
2021-10-25,20.73333
2021-10-26,20.15555
2021-10-27,21.37777
2021-10-28,26.6
2021-10-29,28.75555
2021-10-30,7.33333
2021-10-31,7.88888
2021-11-01,35.88888
2021-11-02,27.22222
2021-11-03,55.0
2021-11-04,28.64444
2021-11-05,18.75555
2021-11-06,7.22222
2021-11-07,6.91111
2021-11-08,24.66666
2021-11-09,26.62222
2021-11-10,46.28888
2021-11-11,35.75555
2021-11-12,22.4
2021-11-13,7.48888
2021-11-14,8.31111
2021-11-15,27.51111
2021-11-16,42.04444
2021-11-17,45.71111
2021-11-18,35.55555
2021-11-19,22.75555
2021-11-20,9.24444
2021-11-21,10.44444
2021-11-22,34.59999
2021-11-23,34.53333
2021-11-24,30.53333
2021-11-25,25.33333
2021-11-26,17.57777
2021-11-27,6.66666
2021-11-28,6.33333
2021-11-29,18.13333
2021-11-30,17.51111
2021-12-01,14.4
2021-12-02,15.46666
2021-12-03,15.91111
2021-12-04,6.88888
2021-12-05,6.42222
2021-12-06,15.55555
2021-12-07,16.73333
2021-12-08,19.33333
2021-12-09,24.73333
2021-12-10,25.4
2021-12-11,8.04444
2021-12-12,9.97777
2021-12-13,19.33333
2021-12-14,17.11111
2021-12-15,17.64444
2021-12-16,22.13333
2021-12-17,14.4
2021-12-18,5.66666
2021-12-19,5.37777
2021-12-20,12.4
2021-12-21,12.35555
2021-12-22,13.51111
2021-12-23,12.88888
2021-12-24,10.35555
2021-12-25,4.8
2021-12-26,5.13333
2021-12-27,12.68888
2021-12-28,14.31111
2021-12-29,12.93333
2021-12-30,17.02222
2021-12-31,5.82222
2022-01-01,4.73333
2022-01-02,6.73333
2022-01-03,20.13333
2022-01-04,20.55555
2022-01-05,17.35555
2022-01-06,15.37777
2022-01-07,13.86666
2022-01-08,7.55555
2022-01-09,8.37777
2022-01-10,17.71111
2022-01-11,18.57777
2022-01-12,19.4
2022-01-13,22.11111
2022-01-14,17.84444
2022-01-15,9.93333
2022-01-16,13.42222
2022-01-17,30.42222
2022-01-18,35.17777
2022-01-19,30.91111
2022-01-20,48.88888
2022-01-21,35.97777
2022-01-22,15.91111
2022-01-23,15.37777
2022-01-24,48.51111
2022-01-25,30.91111
2022-01-26,32.64444
2022-01-27,75.97777
2022-01-28,29.26666
2022-01-29,10.62222
2022-01-30,8.35555
2022-01-31,7.24444
2022-02-01,8.15555
2022-02-02,10.51111
2022-02-03,34.86666
2022-02-04,49.64444
2022-02-05,13.02222
2022-02-06,12.8
2022-02-07,42.77777
2022-02-08,33.91111
2022-02-09,25.33333
2022-02-10,22.15555
2022-02-11,18.13333
2022-02-12,6.97777
2022-02-13,7.46666
2022-02-14,19.75555
2022-02-15,19.55555
2022-02-16,20.64444
2022-02-17,19.53333
2022-02-18,16.22222
2022-02-19,6.48888
2022-02-20,7.22222
2022-02-21,29.4
2022-02-22,21.53333
2022-02-23,34.17777
2022-02-24,23.35555
2022-02-25,16.71111
2022-02-26,6.93333
2022-02-27,4.51111
2022-02-28,20.13333
2022-03-01,7.77777
2022-03-02,20.2
2022-03-03,27.46666
2022-03-04,15.68888
2022-03-05,5.66666
2022-03-06,5.06666
2022-03-07,14.75555
2022-03-08,9.66666
2022-03-09,4.64444
2022-03-10,12.2
2022-03-11,11.24444
2022-03-12,4.91111
2022-03-13,4.66666
2022-03-14,12.26666
2022-03-15,12.71111
2022-03-16,12.91111
2022-03-17,16.2
2022-03-18,26.77777
2022-03-19,8.55555
2022-03-20,6.31111
2022-03-21,16.66666
2022-03-22,16.91111
2022-03-23,18.15555
2022-03-24,22.93333
2022-03-25,15.62222
2022-03-26,5.02222
2022-03-27,6.06666
2022-03-28,17.46666
2022-03-29,16.28888
2022-03-30,14.6
2022-03-31,17.35555
2022-04-01,20.26666
2022-04-02,5.24444
2022-04-03,6.06666
2022-04-04,12.88888
2022-04-05,14.26666
2022-04-06,15.06666
2022-04-07,12.42222
2022-04-08,12.31111
2022-04-09,3.04444
2022-04-10,3.46666
2022-04-11,10.91111
2022-04-12,11.17777
2022-04-13,11.24444
2022-04-14,12.08888
2022-04-15,9.44444
2022-04-16,4.02222
2022-04-17,3.13333
2022-04-18,9.82222
2022-04-19,11.55555
2022-04-20,11.33333
2022-04-21,11.82222
2022-04-22,9.64444
2022-04-23,3.46666
2022-04-24,3.95555
2022-04-25,9.64444
2022-04-26,12.13333
2022-04-27,13.06666
2022-04-28,22.28888
2022-04-29,13.22222
2022-04-30,3.91111
2022-05-01,4.0
2022-05-02,11.57777
2022-05-03,11.26666
2022-05-04,8.62222
2022-05-05,4.08888
2022-05-06,7.4
2022-05-07,3.48888
2022-05-08,2.91111
2022-05-09,9.31111
2022-05-10,8.13333
2022-05-11,8.93333
2022-05-12,8.8
2022-05-13,8.59999
2022-05-14,2.71111
2022-05-15,3.02222
2022-05-16,11.28888
2022-05-17,9.73333
2022-05-18,8.97777
2022-05-19,10.15555
2022-05-20,17.35555
2022-05-21,4.48888
2022-05-22,3.51111
2022-05-23,11.62222
2022-05-24,12.17777
2022-05-25,11.17777
2022-05-26,10.22222
2022-05-27,8.68888
2022-05-28,2.66666
2022-05-29,2.66666
2022-05-30,11.0
2022-05-31,11.04444
2022-06-01,3.82222
2022-06-02,9.6
2022-06-03,13.08888
2022-06-04,3.55555
2022-06-05,3.64444
2022-06-06,2.8
2022-06-07,11.11111
2022-06-08,15.68888
2022-06-09,12.37777
2022-06-10,11.13333
2022-06-11,4.08888
2022-06-12,4.22222
2022-06-13,10.68888
2022-06-14,14.55555
2022-06-15,15.95555
2022-06-16,16.08888
2022-06-17,23.08888
2022-06-18,6.06666
2022-06-19,6.31111
2022-06-20,17.64444
2022-06-21,12.4
2022-06-22,12.64444
2022-06-23,16.82222
2022-06-24,22.95555
2022-06-25,4.91111
2022-06-26,4.68888
2022-06-27,14.33333
2022-06-28,13.73333
2022-06-29,14.66666
2022-06-30,14.6
2022-07-01,17.28888
2022-07-02,3.57777
2022-07-03,3.55555
2022-07-04,12.26666
2022-07-05,12.75555
2022-07-06,16.46666
2022-07-07,18.57777
2022-07-08,13.93333
2022-07-09,4.55555
2022-07-10,4.42222
2022-07-11,11.95555
2022-07-12,10.53333
2022-07-13,10.26666
2022-07-14,15.86666
2022-07-15,26.48888
2022-07-16,5.46666
2022-07-17,5.42222
2022-07-18,16.55555
2022-07-19,18.88888
2022-07-20,15.22222
2022-07-21,19.51111
2022-07-22,14.11111
2022-07-23,3.95555
2022-07-24,4.22222
2022-07-25,14.53333
2022-07-26,14.26666
2022-07-27,20.39999
2022-07-28,37.93333
2022-07-29,18.84444
2022-07-30,5.17777
2022-07-31,4.8
2022-08-01,17.06666
2022-08-02,14.15555
2022-08-03,14.4
2022-08-04,25.95555
2022-08-05,12.97777
2022-08-06,4.28888
2022-08-07,3.88888
2022-08-08,13.17777
2022-08-09,21.42222
2022-08-10,14.33333
2022-08-11,13.42222
2022-08-12,14.24444
2022-08-13,5.08888
2022-08-14,4.15555
2022-08-15,5.06666
2022-08-16,13.11111
2022-08-17,11.68888
2022-08-18,12.66666
2022-08-19,11.42222
2022-08-20,3.48888
2022-08-21,4.02222
2022-08-22,23.48888
2022-08-23,12.24444
2022-08-24,11.73333
2022-08-25,9.82222
2022-08-26,10.71111
2022-08-27,3.46666
2022-08-28,3.08888
2022-08-29,7.62222
2022-08-30,12.02222
2022-08-31,10.86666
2022-09-01,10.24444
2022-09-02,7.15555
2022-09-03,2.6
2022-09-04,2.48888
2022-09-05,8.53333
2022-09-06,8.55555
2022-09-07,8.64444
2022-09-08,6.66666
2022-09-09,2.46666
2022-09-10,1.88888
2022-09-11,2.2
2022-09-12,2.62222
2022-09-13,9.13333
2022-09-14,8.62222
2022-09-15,9.86666
2022-09-16,7.75555
2022-09-17,3.31111
2022-09-18,4.08888
2022-09-19,8.44444
2022-09-20,10.06666
2022-09-21,8.53333
2022-09-22,7.84444
2022-09-23,7.0
2022-09-24,2.57777
2022-09-25,3.53333
2022-09-26,10.97777
2022-09-27,10.55555
2022-09-28,11.53333
2022-09-29,17.6
2022-09-30,20.26666
2022-10-01,4.0
2022-10-02,2.35555
2022-10-03,3.64444
2022-10-04,9.4
2022-10-05,10.42222
2022-10-06,8.88888
2022-10-07,16.8
2022-10-08,3.08888
2022-10-09,2.57777
2022-10-10,2.77777
2022-10-11,9.24444
2022-10-12,9.17777
2022-10-13,8.77777
2022-10-14,11.91111
2022-10-15,2.93333
2022-10-16,3.44444
2022-10-17,18.66666
2022-10-18,20.88888
2022-10-19,19.68888
2022-10-20,13.55555
2022-10-21,15.13333
2022-10-22,4.08888
2022-10-23,3.4
2022-10-24,10.08888
2022-10-25,9.22222
2022-10-26,9.88888
2022-10-27,10.62222
2022-10-28,10.08888
2022-10-29,3.13333
2022-10-30,2.17777
2022-10-31,7.51111
2022-11-01,7.44444
2022-11-02,10.84444
2022-11-03,9.68888
2022-11-04,13.42222
2022-11-05,3.2
2022-11-06,2.8
2022-11-07,8.35555
2022-11-08,8.24444
2022-11-09,6.53333
2022-11-10,6.31111
2022-11-11,10.0
2022-11-12,2.37777
2022-11-13,1.91111
2022-11-14,10.19999
2022-11-15,7.71111
2022-11-16,9.84444
2022-11-17,15.95555
2022-11-18,11.93333
2022-11-19,2.93333
2022-11-20,2.6
2022-11-21,7.68888
2022-11-22,9.6
2022-11-23,7.51111
2022-11-24,11.17777
2022-11-25,6.37777
2022-11-26,2.62222
2022-11-27,1.57777
2022-11-28,6.08888
2022-11-29,5.97777
2022-11-30,5.51111
2022-12-01,5.35555
2022-12-02,4.68888
2022-12-03,1.35555
2022-12-04,1.8
2022-12-05,4.77777
2022-12-06,10.37777
2022-12-07,6.88888
2022-12-08,8.62222
2022-12-09,7.53333
2022-12-10,2.71111
2022-12-11,2.64444
2022-12-12,8.37777
2022-12-13,6.28888
2022-12-14,5.97777
2022-12-15,5.37777
2022-12-16,4.77777
2022-12-17,1.91111
2022-12-18,1.84444
2022-12-19,5.06666
2022-12-20,5.28888
2022-12-21,5.68888
2022-12-22,7.86666
2022-12-23,5.64444
2022-12-24,1.08888
2022-12-25,1.57777
2022-12-26,4.57777
2022-12-27,4.84444
2022-12-28,4.02222
2022-12-29,4.57777
2022-12-30,1.51111
2022-12-31,0.95555
2023-01-01,0.97777
2023-01-02,4.77777
2023-01-03,6.17777
2023-01-04,4.4
2023-01-05,4.82222
2023-01-06,4.95555
2023-01-07,1.28888
2023-01-08,1.51111
2023-01-09,5.22222
2023-01-10,5.42222
2023-01-11,4.68888
2023-01-12,3.82222
2023-01-13,4.06666
2023-01-14,1.84444
2023-01-15,1.75555
2023-01-16,5.24444
2023-01-17,5.71111
2023-01-18,6.26666
2023-01-19,12.11111
2023-01-20,8.48888
2023-01-21,3.02222
2023-01-22,2.42222
2023-01-23,1.8
2023-01-24,2.51111
2023-01-25,6.88888
2023-01-26,8.64444
2023-01-27,11.6
2023-01-28,5.31111
2023-01-29,5.06666
2023-01-30,16.95555
2023-01-31,13.2
2023-02-01,12.15555
2023-02-02,12.86666
2023-02-03,14.66666
2023-02-04,5.88888
2023-02-05,4.75555
2023-02-06,14.66666
2023-02-07,20.2
2023-02-08,14.77777
2023-02-09,13.95555
2023-02-10,8.44444
2023-02-11,3.31111
2023-02-12,3.24444
2023-02-13,8.48888
2023-02-14,9.97777
2023-02-15,10.84444
2023-02-16,12.08888
2023-02-17,7.06666
2023-02-18,2.75555
2023-02-19,3.0
2023-02-20,9.53333
2023-02-21,6.93333
2023-02-22,5.6
2023-02-23,6.84444
2023-02-24,6.2
2023-02-25,2.31111
2023-02-26,2.08888
2023-02-27,5.77777
2023-02-28,6.02222
2023-03-01,3.15555
2023-03-02,11.06666
2023-03-03,11.42222
2023-03-04,3.6
2023-03-05,2.62222
2023-03-06,7.8
2023-03-07,10.19999
2023-03-08,6.4
2023-03-09,5.6
2023-03-10,4.57777
2023-03-11,2.02222
2023-03-12,2.33333
2023-03-13,6.91111
2023-03-14,6.42222
2023-03-15,8.62222
2023-03-16,7.95555
2023-03-17,5.93333
2023-03-18,2.88888
2023-03-19,1.75555
2023-03-20,6.11111
2023-03-21,6.46666
2023-03-22,6.73333
2023-03-23,6.2
2023-03-24,5.33333
2023-03-25,3.33333
2023-03-26,3.04444
2023-03-27,6.28888
2023-03-28,7.73333
2023-03-29,10.46666
2023-03-30,12.53333
2023-03-31,9.22222
2023-04-01,2.6
2023-04-02,3.26666
2023-04-03,7.37777
2023-04-04,6.28888
2023-04-05,7.53333
2023-04-06,5.64444
2023-04-07,5.95555
2023-04-08,2.64444
2023-04-09,2.37777
2023-04-10,5.4
2023-04-11,5.88888
2023-04-12,5.28888
2023-04-13,6.28888
2023-04-14,5.8
2023-04-15,2.66666
2023-04-16,2.11111
2023-04-17,5.84444
2023-04-18,5.33333
2023-04-19,5.71111
2023-04-20,6.02222
2023-04-21,4.17777
2023-04-22,1.55555
2023-04-23,1.31111
2023-04-24,5.06666
2023-04-25,5.75555
2023-04-26,8.62222
2023-04-27,6.84444
2023-04-28,4.62222
2023-04-29,1.55555
2023-04-30,1.15555
2023-05-01,1.22222
2023-05-02,4.6
2023-05-03,4.51111
2023-05-04,6.75555
2023-05-05,2.28888
2023-05-06,1.28888
2023-05-07,1.0
2023-05-08,4.51111
2023-05-09,5.02222
2023-05-10,4.73333
2023-05-11,5.02222
2023-05-12,4.04444
2023-05-13,1.62222
2023-05-14,1.48888
2023-05-15,4.55555
2023-05-16,5.28888
2023-05-17,8.44444
2023-05-18,5.75555
2023-05-19,9.6
2023-05-20,2.08888
2023-05-21,2.0
2023-05-22,6.55555
2023-05-23,9.31111
2023-05-24,10.93333
2023-05-25,6.66666
2023-05-26,5.88888
2023-05-27,1.84444
2023-05-28,1.37777
2023-05-29,1.08888
2023-05-30,5.6
2023-05-31,5.86666
2023-06-01,7.42222
2023-06-02,6.31111
2023-06-03,1.75555
2023-06-04,1.71111
2023-06-05,4.82222
2023-06-06,1.68888
2023-06-07,4.57777
