date,스켈핑
2021-01-20,22.03504
2021-01-21,30.72776
2021-01-22,29.04312
2021-01-23,14.82479
2021-01-24,15.22911
2021-01-25,23.18059
2021-01-26,21.96765
2021-01-27,22.03504
2021-01-28,27.08894
2021-01-29,22.70889
2021-01-30,13.4097
2021-01-31,13.54447
2021-02-01,23.04582
2021-02-02,22.91105
2021-02-03,26.95417
2021-02-04,20.95687
2021-02-05,28.63881
2021-02-06,55.72776
2021-02-07,100.0
2021-02-08,78.90835
2021-02-09,55.12129
2021-02-10,49.73045
2021-02-11,28.16711
2021-02-12,22.57412
2021-02-13,24.66307
2021-02-14,38.20754
2021-02-15,50.13477
2021-02-16,51.3477
2021-02-17,48.04582
2021-02-18,55.9973
2021-02-19,49.46091
2021-02-20,34.97304
2021-02-21,31.40161
2021-02-22,40.83557
2021-02-23,46.96765
2021-02-24,50.06738
2021-02-25,44.74393
2021-02-26,38.47708
2021-02-27,22.50673
2021-02-28,18.05929
2021-03-01,20.95687
2021-03-02,25.94339
2021-03-03,29.78436
2021-03-04,27.49326
2021-03-05,23.38274
2021-03-06,16.44204
2021-03-07,14.62264
2021-03-08,22.50673
2021-03-09,21.02425
2021-03-10,27.02156
2021-03-11,26.8194
2021-03-12,28.63881
2021-03-13,18.66576
2021-03-14,22.43935
2021-03-15,33.55795
2021-03-16,32.47978
2021-03-17,32.14285
2021-03-18,34.90566
2021-03-19,31.06469
2021-03-20,21.76549
2021-03-21,20.48517
2021-03-22,33.35579
2021-03-23,28.43665
2021-03-24,30.25606
2021-03-25,27.89757
2021-03-26,29.64959
2021-03-27,21.63072
2021-03-28,20.21563
2021-03-29,27.69541
2021-03-30,33.7601
2021-03-31,34.02964
2021-04-01,32.07547
2021-04-02,29.44743
2021-04-03,24.25876
2021-04-04,20.55256
2021-04-05,32.00808
2021-04-06,31.40161
2021-04-07,45.08086
2021-04-08,37.4663
2021-04-09,45.21563
2021-04-10,30.86253
2021-04-11,25.87601
2021-04-12,32.81671
2021-04-13,31.73854
2021-04-14,27.7628
2021-04-15,32.21024
2021-04-16,37.39892
2021-04-17,22.10242
2021-04-18,27.35849
2021-04-19,37.73584
2021-04-20,41.03773
2021-04-21,38.20754
2021-04-22,36.72506
2021-04-23,42.31805
2021-04-24,25.06738
2021-04-25,21.69811
2021-04-26,31.73854
2021-04-27,32.34501
2021-04-28,27.22371
2021-04-29,28.57142
2021-04-30,17.99191
2021-05-01,11.45552
2021-05-02,12.33153
2021-05-03,20.55256
2021-05-04,21.69811
2021-05-05,16.23989
2021-05-06,19.94609
2021-05-07,22.30458
2021-05-08,17.78975
2021-05-09,16.84636
2021-05-10,27.89757
2021-05-11,25.06738
2021-05-12,24.66307
2021-05-13,28.2345
2021-05-14,29.71698
2021-05-15,18.39622
2021-05-16,17.92452
2021-05-17,23.31536
2021-05-18,23.85444
2021-05-19,19.407
2021-05-20,25.13477
2021-05-21,25.13477
2021-05-22,26.3477
2021-05-23,21.56334
2021-05-24,26.8194
2021-05-25,29.64959
2021-05-26,25.06738
2021-05-27,22.91105
2021-05-28,22.37196
2021-05-29,12.60107
2021-05-30,12.4663
2021-05-31,17.65498
2021-06-01,16.91374
2021-06-02,16.77897
2021-06-03,21.22641
2021-06-04,21.69811
2021-06-05,9.16442
2021-06-06,10.04043
2021-06-07,21.56334
2021-06-08,21.56334
2021-06-09,20.8221
2021-06-10,16.1725
2021-06-11,19.20485
2021-06-12,11.79245
2021-06-13,9.97304
2021-06-14,17.25067
2021-06-15,23.85444
2021-06-16,17.5876
2021-06-17,18.59838
2021-06-18,16.91374
2021-06-19,8.55795
2021-06-20,7.81671
2021-06-21,13.4097
2021-06-22,15.49865
2021-06-23,19.33962
2021-06-24,18.19407
2021-06-25,12.60107
2021-06-26,9.83827
2021-06-27,12.26415
2021-06-28,14.08355
2021-06-29,17.85714
2021-06-30,14.62264
2021-07-01,14.69002
2021-07-02,14.95956
2021-07-03,9.83827
2021-07-04,9.50134
2021-07-05,19.00269
2021-07-06,17.38544
2021-07-07,16.44204
2021-07-08,15.36388
2021-07-09,12.60107
2021-07-10,8.15363
2021-07-11,7.61455
2021-07-12,11.72506
2021-07-13,13.34231
2021-07-14,12.60107
2021-07-15,12.26415
2021-07-16,12.39892
2021-07-17,6.87331
2021-07-18,7.34501
2021-07-19,11.85983
2021-07-20,13.54447
2021-07-21,11.18598
2021-07-22,14.48787
2021-07-23,13.4097
2021-07-24,8.55795
2021-07-25,8.2884
2021-07-26,12.39892
2021-07-27,14.62264
2021-07-28,13.74663
2021-07-29,17.72237
2021-07-30,14.62264
2021-07-31,7.81671
2021-08-01,9.77088
2021-08-02,11.79245
2021-08-03,15.02695
2021-08-04,12.66846
2021-08-05,13.47708
2021-08-06,15.56603
2021-08-07,9.16442
2021-08-08,10.24258
2021-08-09,15.09433
2021-08-10,16.37466
2021-08-11,17.5876
2021-08-12,16.10512
2021-08-13,16.50943
2021-08-14,9.83827
2021-08-15,12.60107
2021-08-16,9.83827
2021-08-17,12.66846
2021-08-18,16.71159
2021-08-19,14.75741
2021-08-20,11.9946
2021-08-21,12.39892
2021-08-22,8.42318
2021-08-23,13.00539
2021-08-24,16.71159
2021-08-25,15.7008
2021-08-26,14.42048
2021-08-27,16.57681
2021-08-28,10.24258
2021-08-29,8.42318
2021-08-30,13.34231
2021-08-31,15.56603
2021-09-01,16.03773
2021-09-02,15.90296
2021-09-03,15.7008
2021-09-04,10.1752
2021-09-05,11.38814
2021-09-06,12.66846
2021-09-07,14.89218
2021-09-08,15.02695
2021-09-09,15.22911
2021-09-10,14.89218
2021-09-11,14.28571
2021-09-12,9.50134
2021-09-13,11.72506
2021-09-14,13.07277
2021-09-15,12.12938
2021-09-16,13.94878
2021-09-17,12.26415
2021-09-18,6.80592
2021-09-19,6.06469
2021-09-20,5.59299
2021-09-21,6.19946
2021-09-22,7.07547
2021-09-23,9.90566
2021-09-24,14.89218
2021-09-25,9.02964
2021-09-26,10.6469
2021-09-27,14.15094
2021-09-28,15.36388
2021-09-29,15.22911
2021-09-30,15.22911
2021-10-01,12.80323
2021-10-02,8.49056
2021-10-03,7.68194
2021-10-04,9.16442
2021-10-05,11.72506
2021-10-06,16.91374
2021-10-07,13.67924
2021-10-08,17.38544
2021-10-09,10.57951
2021-10-10,7.74932
2021-10-11,9.77088
2021-10-12,11.65768
2021-10-13,10.71428
2021-10-14,13.94878
2021-10-15,15.36388
2021-10-16,8.89487
2021-10-17,6.87331
2021-10-18,10.37735
2021-10-19,13.14016
2021-10-20,11.11859
2021-10-21,10.78167
2021-10-22,12.87061
2021-10-23,6.80592
2021-10-24,5.59299
2021-10-25,14.82479
2021-10-26,13.61185
2021-10-27,13.07277
2021-10-28,13.94878
2021-10-29,12.87061
2021-10-30,6.26684
2021-10-31,8.22102
2021-11-01,14.95956
2021-11-02,14.69002
2021-11-03,15.97035
2021-11-04,12.4663
2021-11-05,14.35309
2021-11-06,7.00808
2021-11-07,6.469
2021-11-08,11.05121
2021-11-09,13.94878
2021-11-10,11.85983
2021-11-11,13.81401
2021-11-12,11.92722
2021-11-13,8.35579
2021-11-14,7.41239
2021-11-15,14.42048
2021-11-16,15.16172
2021-11-17,12.938
2021-11-18,13.20754
2021-11-19,17.65498
2021-11-20,13.34231
2021-11-21,8.35579
2021-11-22,11.05121
2021-11-23,12.73584
2021-11-24,14.21832
2021-11-25,13.8814
2021-11-26,11.05121
2021-11-27,6.67115
2021-11-28,8.42318
2021-11-29,10.78167
2021-11-30,10.10781
2021-12-01,11.25336
2021-12-02,11.05121
2021-12-03,12.80323
2021-12-04,8.96226
2021-12-05,5.0539
2021-12-06,11.52291
2021-12-07,12.06199
2021-12-08,11.65768
2021-12-09,11.79245
2021-12-10,9.63611
2021-12-11,8.55795
2021-12-12,7.07547
2021-12-13,11.92722
2021-12-14,12.33153
2021-12-15,11.9946
2021-12-16,12.19676
2021-12-17,10.37735
2021-12-18,6.73854
2021-12-19,5.9973
2021-12-20,8.35579
2021-12-21,11.05121
2021-12-22,11.32075
2021-12-23,10.91644
2021-12-24,11.72506
2021-12-25,5.66037
2021-12-26,5.59299
2021-12-27,8.22102
2021-12-28,9.43396
2021-12-29,10.30997
2021-12-30,9.56873
2021-12-31,7.07547
2022-01-01,4.85175
2022-01-02,7.00808
2022-01-03,12.19676
2022-01-04,10.91644
2022-01-05,11.79245
2022-01-06,11.9946
2022-01-07,11.05121
2022-01-08,7.81671
2022-01-09,5.9973
2022-01-10,9.43396
2022-01-11,9.90566
2022-01-12,9.7035
2022-01-13,13.81401
2022-01-14,9.90566
2022-01-15,6.33423
2022-01-16,6.73854
2022-01-17,11.59029
2022-01-18,10.84905
2022-01-19,9.63611
2022-01-20,10.04043
2022-01-21,8.42318
2022-01-22,6.87331
2022-01-23,6.9407
2022-01-24,7.95148
2022-01-25,9.29919
2022-01-26,11.32075
2022-01-27,11.18598
2022-01-28,8.01886
2022-01-29,4.91913
2022-01-30,4.44743
2022-01-31,4.58221
2022-02-01,3.57142
2022-02-02,5.39083
2022-02-03,10.71428
2022-02-04,10.04043
2022-02-05,9.16442
2022-02-06,7.27762
2022-02-07,11.65768
2022-02-08,10.78167
2022-02-09,11.65768
2022-02-10,11.72506
2022-02-11,9.36657
2022-02-12,6.60377
2022-02-13,4.78436
2022-02-14,6.87331
2022-02-15,7.54716
2022-02-16,9.90566
2022-02-17,8.22102
2022-02-18,8.2884
2022-02-19,6.9407
2022-02-20,4.44743
2022-02-21,8.08625
2022-02-22,8.82749
2022-02-23,7.74932
2022-02-24,10.24258
2022-02-25,8.49056
2022-02-26,5.72776
2022-02-27,5.79514
2022-02-28,7.34501
2022-03-01,8.22102
2022-03-02,9.97304
2022-03-03,10.1752
2022-03-04,9.09703
2022-03-05,6.40161
2022-03-06,6.19946
2022-03-07,7.34501
2022-03-08,8.22102
2022-03-09,4.38005
2022-03-10,6.26684
2022-03-11,8.62533
2022-03-12,6.67115
2022-03-13,5.18867
2022-03-14,10.44474
2022-03-15,11.38814
2022-03-16,10.78167
2022-03-17,11.52291
2022-03-18,11.59029
2022-03-19,6.40161
2022-03-20,7.07547
2022-03-21,11.38814
2022-03-22,11.52291
2022-03-23,15.29649
2022-03-24,12.06199
2022-03-25,14.82479
2022-03-26,7.21024
2022-03-27,8.7601
2022-03-28,10.84905
2022-03-29,12.06199
2022-03-30,9.90566
2022-03-31,14.69002
2022-04-01,14.08355
2022-04-02,7.34501
2022-04-03,8.89487
2022-04-04,13.67924
2022-04-05,14.21832
2022-04-06,13.47708
2022-04-07,11.9946
2022-04-08,10.10781
2022-04-09,5.86253
2022-04-10,5.32345
2022-04-11,8.62533
2022-04-12,9.36657
2022-04-13,9.83827
2022-04-14,13.74663
2022-04-15,8.22102
2022-04-16,3.97574
2022-04-17,4.91913
2022-04-18,8.35579
2022-04-19,7.95148
2022-04-20,8.69272
2022-04-21,11.18598
2022-04-22,10.10781
2022-04-23,5.0539
2022-04-24,5.92991
2022-04-25,8.2884
2022-04-26,11.38814
2022-04-27,9.63611
2022-04-28,9.83827
2022-04-29,10.6469
2022-04-30,5.92991
2022-05-01,3.36927
2022-05-02,10.44474
2022-05-03,11.05121
2022-05-04,9.7035
2022-05-05,7.00808
2022-05-06,10.91644
2022-05-07,4.91913
2022-05-08,4.78436
2022-05-09,10.30997
2022-05-10,10.91644
2022-05-11,11.38814
2022-05-12,10.57951
2022-05-13,9.83827
2022-05-14,6.06469
2022-05-15,5.5256
2022-05-16,10.6469
2022-05-17,11.18598
2022-05-18,10.37735
2022-05-19,11.38814
2022-05-20,12.80323
2022-05-21,9.90566
2022-05-22,10.51212
2022-05-23,12.66846
2022-05-24,14.89218
2022-05-25,12.33153
2022-05-26,9.50134
2022-05-27,10.24258
2022-05-28,6.13207
2022-05-29,5.79514
2022-05-30,10.37735
2022-05-31,8.82749
2022-06-01,8.7601
2022-06-02,11.45552
2022-06-03,12.12938
2022-06-04,5.5256
2022-06-05,6.67115
2022-06-06,5.25606
2022-06-07,13.00539
2022-06-08,11.18598
2022-06-09,9.50134
2022-06-10,9.7035
2022-06-11,6.60377
2022-06-12,16.44204
2022-06-13,26.61725
2022-06-14,15.43126
2022-06-15,13.27493
2022-06-16,11.25336
2022-06-17,9.83827
2022-06-18,6.60377
2022-06-19,7.21024
2022-06-20,10.44474
2022-06-21,10.84905
2022-06-22,12.39892
2022-06-23,10.1752
2022-06-24,8.35579
2022-06-25,6.469
2022-06-26,5.86253
2022-06-27,10.1752
2022-06-28,11.59029
2022-06-29,9.50134
2022-06-30,10.1752
2022-07-01,10.30997
2022-07-02,5.18867
2022-07-03,4.91913
2022-07-04,8.35579
2022-07-05,7.74932
2022-07-06,8.15363
2022-07-07,10.78167
2022-07-08,7.54716
2022-07-09,5.9973
2022-07-10,4.58221
2022-07-11,8.35579
2022-07-12,12.938
2022-07-13,13.34231
2022-07-14,9.77088
2022-07-15,8.7601
2022-07-16,5.66037
2022-07-17,6.13207
2022-07-18,7.74932
2022-07-19,10.71428
2022-07-20,10.91644
2022-07-21,8.7601
2022-07-22,7.88409
2022-07-23,7.07547
2022-07-24,5.66037
2022-07-25,8.89487
2022-07-26,8.15363
2022-07-27,8.96226
2022-07-28,7.68194
2022-07-29,8.08625
2022-07-30,6.469
2022-07-31,5.86253
2022-08-01,9.90566
2022-08-02,9.83827
2022-08-03,10.84905
2022-08-04,11.65768
2022-08-05,9.63611
2022-08-06,4.58221
2022-08-07,4.71698
2022-08-08,7.74932
2022-08-09,9.97304
2022-08-10,8.49056
2022-08-11,9.77088
2022-08-12,9.09703
2022-08-13,6.73854
2022-08-14,3.90835
2022-08-15,4.38005
2022-08-16,9.09703
2022-08-17,9.43396
2022-08-18,8.08625
2022-08-19,11.18598
2022-08-20,6.73854
2022-08-21,6.9407
2022-08-22,10.24258
2022-08-23,9.50134
2022-08-24,8.82749
2022-08-25,9.50134
2022-08-26,12.26415
2022-08-27,4.51482
2022-08-28,4.91913
2022-08-29,7.74932
2022-08-30,8.62533
2022-08-31,9.2318
2022-09-01,7.41239
2022-09-02,9.7035
2022-09-03,5.72776
2022-09-04,3.84097
2022-09-05,10.71428
2022-09-06,8.35579
2022-09-07,7.74932
2022-09-08,6.87331
2022-09-09,5.45822
2022-09-10,3.77358
2022-09-11,3.84097
2022-09-12,5.86253
2022-09-13,8.55795
2022-09-14,9.50134
2022-09-15,10.04043
2022-09-16,8.89487
2022-09-17,4.64959
2022-09-18,4.24528
2022-09-19,8.01886
2022-09-20,11.18598
2022-09-21,7.88409
2022-09-22,10.78167
2022-09-23,7.27762
2022-09-24,4.24528
2022-09-25,4.51482
2022-09-26,6.40161
2022-09-27,7.27762
2022-09-28,7.68194
2022-09-29,6.87331
2022-09-30,6.53638
2022-10-01,4.85175
2022-10-02,3.09973
2022-10-03,4.64959
2022-10-04,6.33423
2022-10-05,7.34501
2022-10-06,7.54716
2022-10-07,8.49056
2022-10-08,3.16711
2022-10-09,4.78436
2022-10-10,4.17789
2022-10-11,6.13207
2022-10-12,6.60377
2022-10-13,8.62533
2022-10-14,6.87331
2022-10-15,5.25606
2022-10-16,4.04312
2022-10-17,7.14285
2022-10-18,6.80592
2022-10-19,7.68194
2022-10-20,5.59299
2022-10-21,8.96226
2022-10-22,3.50404
2022-10-23,3.03234
2022-10-24,6.13207
2022-10-25,5.9973
2022-10-26,7.54716
2022-10-27,6.87331
2022-10-28,7.21024
2022-10-29,4.04312
2022-10-30,3.30188
2022-10-31,6.13207
2022-11-01,5.25606
2022-11-02,6.87331
2022-11-03,6.80592
2022-11-04,7.14285
2022-11-05,5.18867
2022-11-06,3.63881
2022-11-07,7.34501
2022-11-08,6.33423
2022-11-09,9.16442
2022-11-10,10.04043
2022-11-11,9.29919
2022-11-12,5.92991
2022-11-13,3.77358
2022-11-14,8.22102
2022-11-15,10.78167
2022-11-16,8.96226
2022-11-17,9.7035
2022-11-18,7.68194
2022-11-19,3.30188
2022-11-20,3.50404
2022-11-21,7.47978
2022-11-22,9.7035
2022-11-23,14.55525
2022-11-24,8.15363
2022-11-25,6.469
2022-11-26,4.98652
2022-11-27,4.17789
2022-11-28,4.11051
2022-11-29,6.19946
2022-11-30,7.00808
2022-12-01,6.9407
2022-12-02,6.26684
2022-12-03,3.36927
2022-12-04,4.78436
2022-12-05,4.91913
2022-12-06,8.01886
2022-12-07,4.91913
2022-12-08,6.06469
2022-12-09,8.42318
2022-12-10,4.31266
2022-12-11,2.22371
2022-12-12,5.32345
2022-12-13,6.9407
2022-12-14,5.72776
2022-12-15,6.73854
2022-12-16,6.40161
2022-12-17,2.83018
2022-12-18,3.30188
2022-12-19,5.12129
2022-12-20,6.19946
2022-12-21,5.45822
2022-12-22,5.86253
2022-12-23,5.86253
2022-12-24,4.78436
2022-12-25,3.36927
2022-12-26,5.32345
2022-12-27,4.11051
2022-12-28,7.34501
2022-12-29,6.40161
2022-12-30,4.31266
2022-12-31,3.97574
2023-01-01,3.16711
2023-01-02,5.0539
2023-01-03,6.469
2023-01-04,5.9973
2023-01-05,6.53638
2023-01-06,4.85175
2023-01-07,5.0539
2023-01-08,4.11051
2023-01-09,7.68194
2023-01-10,8.62533
2023-01-11,7.21024
2023-01-12,7.68194
2023-01-13,6.469
2023-01-14,6.06469
2023-01-15,5.5256
2023-01-16,6.67115
2023-01-17,7.68194
2023-01-18,5.79514
2023-01-19,6.06469
2023-01-20,6.9407
2023-01-21,3.50404
2023-01-22,2.2911
2023-01-23,3.57142
2023-01-24,4.58221
2023-01-25,8.01886
2023-01-26,7.41239
2023-01-27,9.43396
2023-01-28,5.72776
2023-01-29,5.32345
2023-01-30,5.79514
2023-01-31,8.08625
2023-02-01,9.36657
2023-02-02,8.82749
2023-02-03,10.30997
2023-02-04,6.60377
2023-02-05,4.11051
2023-02-06,9.2318
2023-02-07,9.43396
2023-02-08,10.24258
2023-02-09,9.90566
2023-02-10,9.63611
2023-02-11,5.5256
2023-02-12,4.44743
2023-02-13,8.2884
2023-02-14,9.50134
2023-02-15,8.7601
2023-02-16,8.22102
2023-02-17,8.96226
2023-02-18,6.19946
2023-02-19,5.25606
2023-02-20,9.2318
2023-02-21,10.10781
2023-02-22,8.15363
2023-02-23,8.08625
2023-02-24,9.43396
2023-02-25,5.45822
2023-02-26,4.17789
2023-02-27,8.22102
2023-02-28,7.00808
2023-03-01,7.88409
2023-03-02,7.34501
2023-03-03,10.51212
2023-03-04,4.64959
2023-03-05,4.98652
2023-03-06,7.68194
2023-03-07,11.11859
2023-03-08,9.90566
2023-03-09,9.50134
2023-03-10,7.14285
2023-03-11,5.5256
2023-03-12,4.71698
2023-03-13,6.87331
2023-03-14,9.90566
2023-03-15,7.88409
2023-03-16,8.89487
2023-03-17,8.55795
2023-03-18,7.07547
2023-03-19,5.18867
2023-03-20,11.05121
2023-03-21,9.90566
2023-03-22,13.61185
2023-03-23,10.24258
2023-03-24,8.42318
2023-03-25,4.51482
2023-03-26,3.97574
2023-03-27,8.2884
2023-03-28,9.43396
2023-03-29,10.04043
2023-03-30,10.84905
2023-03-31,10.30997
2023-04-01,5.5256
2023-04-02,4.38005
2023-04-03,7.27762
2023-04-04,10.30997
2023-04-05,10.6469
2023-04-06,10.10781
2023-04-07,8.08625
2023-04-08,6.33423
2023-04-09,4.17789
2023-04-10,8.69272
2023-04-11,10.51212
2023-04-12,11.11859
2023-04-13,11.32075
2023-04-14,11.59029
2023-04-15,5.92991
2023-04-16,4.78436
2023-04-17,8.7601
2023-04-18,9.90566
2023-04-19,15.90296
2023-04-20,15.76819
2023-04-21,10.84905
2023-04-22,5.5256
2023-04-23,4.91913
2023-04-24,10.04043
2023-04-25,8.7601
2023-04-26,8.89487
2023-04-27,9.63611
2023-04-28,10.04043
2023-04-29,6.80592
2023-04-30,4.38005
2023-05-01,5.79514
2023-05-02,9.7035
2023-05-03,7.47978
2023-05-04,7.74932
2023-05-05,5.92991
2023-05-06,5.45822
2023-05-07,5.32345
2023-05-08,7.74932
2023-05-09,7.61455
2023-05-10,6.9407
2023-05-11,7.07547
2023-05-12,9.09703
2023-05-13,4.71698
2023-05-14,4.85175
2023-05-15,8.2884
2023-05-16,9.16442
2023-05-17,10.1752
2023-05-18,10.24258
2023-05-19,9.2318
2023-05-20,5.18867
2023-05-21,5.18867
2023-05-22,7.81671
2023-05-23,11.92722
2023-05-24,9.63611
2023-05-25,8.7601
2023-05-26,6.9407
2023-05-27,4.38005
2023-05-28,4.85175
2023-05-29,4.31266
