date,보험사
2020-09-06,6.28053
2020-09-07,15.98046
2020-09-08,14.37543
2020-09-09,16.39916
2020-09-10,17.02721
2020-09-11,12.97976
2020-09-12,7.2575
2020-09-13,7.81577
2020-09-14,15.98046
2020-09-15,15.49197
2020-09-16,15.70132
2020-09-17,14.72435
2020-09-18,12.49127
2020-09-19,6.35031
2020-09-20,7.39706
2020-09-21,14.0963
2020-09-22,15.3524
2020-09-23,15.14305
2020-09-24,15.28262
2020-09-25,13.18911
2020-09-26,6.14096
2020-09-27,5.93161
2020-09-28,14.0963
2020-09-29,12.56106
2020-09-30,5.16399
2020-10-01,4.2568
2020-10-02,4.95464
2020-10-03,5.86182
2020-10-04,8.72295
2020-10-05,15.07327
2020-10-06,14.02651
2020-10-07,17.02721
2020-10-08,14.86392
2020-10-09,6.83879
2020-10-10,6.07117
2020-10-11,6.28053
2020-10-12,14.02651
2020-10-13,16.32937
2020-10-14,15.28262
2020-10-15,13.67759
2020-10-16,15.56175
2020-10-17,8.58339
2020-10-18,7.04815
2020-10-19,17.16678
2020-10-20,14.58478
2020-10-21,14.86392
2020-10-22,15.84089
2020-10-23,13.39846
2020-10-24,6.48988
2020-10-25,7.11793
2020-10-26,15.07327
2020-10-27,14.65457
2020-10-28,13.25889
2020-10-29,11.72365
2020-10-30,11.65387
2020-10-31,7.18771
2020-11-01,6.28053
2020-11-02,12.90997
2020-11-03,15.21284
2020-11-04,12.97976
2020-11-05,12.70062
2020-11-06,15.49197
2020-11-07,8.86252
2020-11-08,8.02512
2020-11-09,14.72435
2020-11-10,16.81786
2020-11-11,15.91067
2020-11-12,14.515
2020-11-13,11.58408
2020-11-14,7.04815
2020-11-15,5.86182
2020-11-16,13.04954
2020-11-17,15.7711
2020-11-18,14.79413
2020-11-19,14.02651
2020-11-20,12.42149
2020-11-21,6.76901
2020-11-22,7.2575
2020-11-23,14.16608
2020-11-24,12.42149
2020-11-25,15.07327
2020-11-26,16.53872
2020-11-27,13.18911
2020-11-28,6.90858
2020-11-29,6.97836
2020-11-30,15.21284
2020-12-01,14.79413
2020-12-02,14.86392
2020-12-03,13.81716
2020-12-04,16.39916
2020-12-05,7.88555
2020-12-06,5.0942
2020-12-07,13.25889
2020-12-08,16.67829
2020-12-09,15.70132
2020-12-10,17.58548
2020-12-11,13.95673
2020-12-12,7.18771
2020-12-13,8.0949
2020-12-14,13.74738
2020-12-15,17.44591
2020-12-16,14.65457
2020-12-17,14.86392
2020-12-18,13.11933
2020-12-19,7.39706
2020-12-20,6.48988
2020-12-21,15.07327
2020-12-22,15.3524
2020-12-23,16.74808
2020-12-24,13.39846
2020-12-25,5.93161
2020-12-26,5.72226
2020-12-27,7.11793
2020-12-28,16.88764
2020-12-29,17.72505
2020-12-30,16.25959
2020-12-31,13.46824
2021-01-01,6.00139
2021-01-02,5.79204
2021-01-03,8.30425
2021-01-04,16.25959
2021-01-05,16.53872
2021-01-06,15.56175
2021-01-07,18.42288
2021-01-08,19.1905
2021-01-09,9.42079
2021-01-10,7.6762
2021-01-11,16.12002
2021-01-12,16.95743
2021-01-13,14.515
2021-01-14,17.44591
2021-01-15,15.7711
2021-01-16,6.35031
2021-01-17,8.79274
2021-01-18,15.98046
2021-01-19,18.14375
2021-01-20,14.30565
2021-01-21,16.46894
2021-01-22,15.00348
2021-01-23,8.16468
2021-01-24,8.37404
2021-01-25,16.67829
2021-01-26,17.79483
2021-01-27,16.81786
2021-01-28,16.05024
2021-01-29,13.88695
2021-01-30,6.55966
2021-01-31,7.32728
2021-02-01,14.16608
2021-02-02,12.63084
2021-02-03,16.39916
2021-02-04,13.88695
2021-02-05,11.23517
2021-02-06,6.69923
2021-02-07,7.46685
2021-02-08,15.07327
2021-02-09,15.63154
2021-02-10,12.07257
2021-02-11,4.74528
2021-02-12,5.5129
2021-02-13,5.30355
2021-02-14,7.74598
2021-02-15,16.12002
2021-02-16,16.46894
2021-02-17,17.16678
2021-02-18,14.86392
2021-02-19,14.86392
2021-02-20,7.32728
2021-02-21,7.88555
2021-02-22,17.72505
2021-02-23,16.81786
2021-02-24,14.58478
2021-02-25,14.44521
2021-02-26,14.65457
2021-02-27,6.42009
2021-02-28,6.28053
2021-03-01,8.44382
2021-03-02,15.3524
2021-03-03,15.63154
2021-03-04,15.70132
2021-03-05,13.25889
2021-03-06,6.00139
2021-03-07,8.9323
2021-03-08,19.33007
2021-03-09,14.9337
2021-03-10,15.84089
2021-03-11,14.23586
2021-03-12,14.58478
2021-03-13,6.28053
2021-03-14,7.88555
2021-03-15,14.515
2021-03-16,12.56106
2021-03-17,14.65457
2021-03-18,13.67759
2021-03-19,15.98046
2021-03-20,7.60642
2021-03-21,7.18771
2021-03-22,13.11933
2021-03-23,14.16608
2021-03-24,15.70132
2021-03-25,15.28262
2021-03-26,13.95673
2021-03-27,6.90858
2021-03-28,6.00139
2021-03-29,15.07327
2021-03-30,14.79413
2021-03-31,16.60851
2021-04-01,13.11933
2021-04-02,11.44452
2021-04-03,8.02512
2021-04-04,6.62944
2021-04-05,11.5143
2021-04-06,16.53872
2021-04-07,14.72435
2021-04-08,13.46824
2021-04-09,12.70062
2021-04-10,7.46685
2021-04-11,6.42009
2021-04-12,12.21214
2021-04-13,14.515
2021-04-14,14.30565
2021-04-15,13.04954
2021-04-16,12.90997
2021-04-17,7.74598
2021-04-18,6.14096
2021-04-19,13.39846
2021-04-20,13.95673
2021-04-21,14.58478
2021-04-22,13.39846
2021-04-23,15.14305
2021-04-24,7.60642
2021-04-25,6.07117
2021-04-26,13.46824
2021-04-27,12.90997
2021-04-28,13.25889
2021-04-29,12.84019
2021-04-30,12.3517
2021-05-01,5.30355
2021-05-02,5.65247
2021-05-03,11.86322
2021-05-04,13.60781
2021-05-05,7.11793
2021-05-06,12.90997
2021-05-07,12.84019
2021-05-08,6.62944
2021-05-09,7.04815
2021-05-10,14.58478
2021-05-11,13.46824
2021-05-12,13.60781
2021-05-13,17.5157
2021-05-14,11.16538
2021-05-15,5.93161
2021-05-16,6.83879
2021-05-17,15.63154
2021-05-18,14.16608
2021-05-19,8.65317
2021-05-20,14.515
2021-05-21,15.3524
2021-05-22,7.6762
2021-05-23,6.97836
2021-05-24,14.72435
2021-05-25,15.56175
2021-05-26,17.09699
2021-05-27,12.90997
2021-05-28,11.37473
2021-05-29,6.07117
2021-05-30,6.55966
2021-05-31,12.63084
2021-06-01,12.84019
2021-06-02,13.39846
2021-06-03,13.04954
2021-06-04,12.00279
2021-06-05,6.69923
2021-06-06,5.30355
2021-06-07,16.05024
2021-06-08,15.00348
2021-06-09,13.11933
2021-06-10,16.95743
2021-06-11,12.49127
2021-06-12,5.0942
2021-06-13,5.44312
2021-06-14,14.515
2021-06-15,15.00348
2021-06-16,15.21284
2021-06-17,14.86392
2021-06-18,14.86392
2021-06-19,8.44382
2021-06-20,9.14166
2021-06-21,14.79413
2021-06-22,16.46894
2021-06-23,17.16678
2021-06-24,16.67829
2021-06-25,14.9337
2021-06-26,6.07117
2021-06-27,5.0942
2021-06-28,13.32868
2021-06-29,13.95673
2021-06-30,20.9351
2021-07-01,13.39846
2021-07-02,12.77041
2021-07-03,6.42009
2021-07-04,5.65247
2021-07-05,11.5143
2021-07-06,14.16608
2021-07-07,11.30495
2021-07-08,11.44452
2021-07-09,9.56036
2021-07-10,5.93161
2021-07-11,4.74528
2021-07-12,13.18911
2021-07-13,15.14305
2021-07-14,12.56106
2021-07-15,11.933
2021-07-16,11.23517
2021-07-17,6.14096
2021-07-18,5.58269
2021-07-19,14.65457
2021-07-20,12.49127
2021-07-21,12.42149
2021-07-22,12.00279
2021-07-23,10.39776
2021-07-24,5.44312
2021-07-25,6.28053
2021-07-26,11.72365
2021-07-27,13.11933
2021-07-28,9.69993
2021-07-29,12.00279
2021-07-30,10.32798
2021-07-31,4.46615
2021-08-01,5.65247
2021-08-02,11.44452
2021-08-03,15.07327
2021-08-04,12.70062
2021-08-05,12.77041
2021-08-06,11.02581
2021-08-07,4.18702
2021-08-08,5.58269
2021-08-09,14.72435
2021-08-10,12.70062
2021-08-11,13.18911
2021-08-12,11.5143
2021-08-13,11.0956
2021-08-14,7.18771
2021-08-15,4.18702
2021-08-16,7.04815
2021-08-17,11.72365
2021-08-18,13.11933
2021-08-19,10.60711
2021-08-20,11.86322
2021-08-21,7.60642
2021-08-22,6.07117
2021-08-23,16.32937
2021-08-24,17.58548
2021-08-25,15.00348
2021-08-26,13.67759
2021-08-27,12.77041
2021-08-28,5.02442
2021-08-29,6.55966
2021-08-30,16.05024
2021-08-31,12.70062
2021-09-01,11.933
2021-09-02,12.14235
2021-09-03,10.88625
2021-09-04,5.0942
2021-09-05,5.58269
2021-09-06,13.88695
2021-09-07,12.56106
2021-09-08,11.5143
2021-09-09,12.3517
2021-09-10,11.933
2021-09-11,5.16399
2021-09-12,6.28053
2021-09-13,13.32868
2021-09-14,12.70062
2021-09-15,11.72365
2021-09-16,11.02581
2021-09-17,10.74668
2021-09-18,4.88485
2021-09-19,5.72226
2021-09-20,3.55896
2021-09-21,5.02442
2021-09-22,6.97836
2021-09-23,13.88695
2021-09-24,12.00279
2021-09-25,5.58269
2021-09-26,5.44312
2021-09-27,16.74808
2021-09-28,13.32868
2021-09-29,12.97976
2021-09-30,13.18911
2021-10-01,11.65387
2021-10-02,8.02512
2021-10-03,5.65247
2021-10-04,8.44382
2021-10-05,14.58478
2021-10-06,14.37543
2021-10-07,14.58478
2021-10-08,11.5143
2021-10-09,6.28053
2021-10-10,6.21074
2021-10-11,8.0949
2021-10-12,13.74738
2021-10-13,13.18911
2021-10-14,11.44452
2021-10-15,12.70062
2021-10-16,5.93161
2021-10-17,6.14096
2021-10-18,11.933
2021-10-19,12.00279
2021-10-20,8.86252
2021-10-21,10.88625
2021-10-22,10.25819
2021-10-23,5.65247
2021-10-24,7.11793
2021-10-25,12.00279
2021-10-26,12.14235
2021-10-27,11.0956
2021-10-28,12.3517
2021-10-29,11.0956
2021-10-30,7.32728
2021-10-31,6.83879
2021-11-01,12.07257
2021-11-02,9.97906
2021-11-03,12.97976
2021-11-04,10.81646
2021-11-05,10.46755
2021-11-06,6.76901
2021-11-07,4.60572
2021-11-08,10.88625
2021-11-09,12.56106
2021-11-10,10.6769
2021-11-11,11.933
2021-11-12,13.88695
2021-11-13,6.14096
2021-11-14,6.76901
2021-11-15,14.16608
2021-11-16,13.25889
2021-11-17,11.933
2021-11-18,11.16538
2021-11-19,10.74668
2021-11-20,8.58339
2021-11-21,6.48988
2021-11-22,13.25889
2021-11-23,11.0956
2021-11-24,11.86322
2021-11-25,9.63014
2021-11-26,11.02581
2021-11-27,6.07117
2021-11-28,5.79204
2021-11-29,12.3517
2021-11-30,12.56106
2021-12-01,10.25819
2021-12-02,13.32868
2021-12-03,9.83949
2021-12-04,8.58339
2021-12-05,5.58269
2021-12-06,12.77041
2021-12-07,12.21214
2021-12-08,12.77041
2021-12-09,12.90997
2021-12-10,10.11863
2021-12-11,8.02512
2021-12-12,5.16399
2021-12-13,14.0963
2021-12-14,13.74738
2021-12-15,12.49127
2021-12-16,12.63084
2021-12-17,11.37473
2021-12-18,7.04815
2021-12-19,4.95464
2021-12-20,10.53733
2021-12-21,11.933
2021-12-22,10.46755
2021-12-23,12.42149
2021-12-24,7.95533
2021-12-25,4.2568
2021-12-26,6.62944
2021-12-27,12.07257
2021-12-28,11.79344
2021-12-29,13.39846
2021-12-30,11.44452
2021-12-31,10.11863
2022-01-01,5.44312
2022-01-02,7.18771
2022-01-03,11.933
2022-01-04,12.21214
2022-01-05,11.86322
2022-01-06,15.3524
2022-01-07,10.6769
2022-01-08,5.79204
2022-01-09,7.74598
2022-01-10,14.58478
2022-01-11,14.65457
2022-01-12,13.60781
2022-01-13,11.5143
2022-01-14,11.23517
2022-01-15,6.62944
2022-01-16,5.86182
2022-01-17,10.81646
2022-01-18,12.21214
2022-01-19,11.30495
2022-01-20,10.18841
2022-01-21,11.16538
2022-01-22,6.83879
2022-01-23,6.48988
2022-01-24,11.30495
2022-01-25,12.28192
2022-01-26,11.30495
2022-01-27,11.72365
2022-01-28,9.28122
2022-01-29,4.88485
2022-01-30,5.72226
2022-01-31,3.97766
2022-02-01,3.97766
2022-02-02,5.72226
2022-02-03,12.90997
2022-02-04,11.30495
2022-02-05,5.72226
2022-02-06,6.55966
2022-02-07,13.32868
2022-02-08,13.60781
2022-02-09,12.70062
2022-02-10,11.72365
2022-02-11,10.46755
2022-02-12,5.16399
2022-02-13,5.5129
2022-02-14,13.25889
2022-02-15,12.00279
2022-02-16,11.65387
2022-02-17,11.58408
2022-02-18,10.53733
2022-02-19,5.93161
2022-02-20,7.2575
2022-02-21,12.56106
2022-02-22,13.53803
2022-02-23,10.88625
2022-02-24,12.28192
2022-02-25,9.42079
2022-02-26,6.83879
2022-02-27,6.97836
2022-02-28,10.88625
2022-03-01,6.83879
2022-03-02,11.16538
2022-03-03,8.58339
2022-03-04,8.65317
2022-03-05,6.00139
2022-03-06,5.72226
2022-03-07,9.56036
2022-03-08,10.53733
2022-03-09,4.04745
2022-03-10,9.35101
2022-03-11,8.5136
2022-03-12,5.93161
2022-03-13,6.00139
2022-03-14,11.30495
2022-03-15,11.0956
2022-03-16,12.07257
2022-03-17,8.72295
2022-03-18,10.60711
2022-03-19,5.86182
2022-03-20,5.79204
2022-03-21,11.0956
2022-03-22,11.86322
2022-03-23,12.77041
2022-03-24,11.0956
2022-03-25,9.69993
2022-03-26,6.76901
2022-03-27,6.90858
2022-03-28,13.32868
2022-03-29,11.58408
2022-03-30,12.21214
2022-03-31,12.28192
2022-04-01,11.72365
2022-04-02,6.35031
2022-04-03,7.88555
2022-04-04,10.81646
2022-04-05,10.88625
2022-04-06,12.97976
2022-04-07,10.39776
2022-04-08,9.69993
2022-04-09,4.81507
2022-04-10,5.58269
2022-04-11,10.25819
2022-04-12,11.02581
2022-04-13,13.11933
2022-04-14,11.86322
2022-04-15,12.00279
2022-04-16,6.00139
2022-04-17,5.58269
2022-04-18,9.90928
2022-04-19,12.90997
2022-04-20,12.42149
2022-04-21,13.32868
2022-04-22,13.11933
2022-04-23,8.02512
2022-04-24,7.60642
2022-04-25,13.32868
2022-04-26,12.00279
2022-04-27,13.04954
2022-04-28,11.16538
2022-04-29,10.74668
2022-04-30,4.81507
2022-05-01,4.6755
2022-05-02,11.65387
2022-05-03,10.46755
2022-05-04,8.72295
2022-05-05,5.65247
2022-05-06,11.16538
2022-05-07,4.46615
2022-05-08,5.58269
2022-05-09,11.933
2022-05-10,12.63084
2022-05-11,13.67759
2022-05-12,12.42149
2022-05-13,12.14235
2022-05-14,5.65247
2022-05-15,4.32658
2022-05-16,13.74738
2022-05-17,14.23586
2022-05-18,14.02651
2022-05-19,13.95673
2022-05-20,11.58408
2022-05-21,5.5129
2022-05-22,6.28053
2022-05-23,12.21214
2022-05-24,12.97976
2022-05-25,11.44452
2022-05-26,11.933
2022-05-27,9.14166
2022-05-28,5.02442
2022-05-29,5.65247
2022-05-30,13.67759
2022-05-31,13.11933
2022-06-01,7.18771
2022-06-02,11.0956
2022-06-03,12.07257
2022-06-04,5.16399
2022-06-05,4.53593
2022-06-06,7.18771
2022-06-07,11.0956
2022-06-08,12.42149
2022-06-09,15.00348
2022-06-10,11.16538
2022-06-11,6.42009
2022-06-12,5.30355
2022-06-13,11.02581
2022-06-14,11.86322
2022-06-15,11.16538
2022-06-16,11.23517
2022-06-17,10.18841
2022-06-18,4.74528
2022-06-19,4.6755
2022-06-20,13.53803
2022-06-21,11.65387
2022-06-22,13.46824
2022-06-23,12.49127
2022-06-24,10.81646
2022-06-25,5.0942
2022-06-26,5.02442
2022-06-27,12.21214
2022-06-28,12.21214
2022-06-29,12.56106
2022-06-30,12.00279
2022-07-01,10.39776
2022-07-02,4.53593
2022-07-03,3.90788
2022-07-04,12.28192
2022-07-05,10.46755
2022-07-06,12.84019
2022-07-07,10.25819
2022-07-08,9.69993
2022-07-09,5.23377
2022-07-10,5.58269
2022-07-11,8.72295
2022-07-12,12.14235
2022-07-13,11.16538
2022-07-14,9.00209
2022-07-15,9.14166
2022-07-16,6.35031
2022-07-17,5.30355
2022-07-18,12.63084
2022-07-19,11.23517
2022-07-20,10.32798
2022-07-21,11.37473
2022-07-22,9.69993
2022-07-23,5.16399
2022-07-24,5.44312
2022-07-25,10.25819
2022-07-26,11.65387
2022-07-27,11.0956
2022-07-28,11.65387
2022-07-29,8.79274
2022-07-30,5.65247
2022-07-31,5.86182
2022-08-01,9.76971
2022-08-02,10.11863
2022-08-03,11.44452
2022-08-04,10.6769
2022-08-05,9.35101
2022-08-06,5.44312
2022-08-07,7.39706
2022-08-08,15.7711
2022-08-09,40.75366
2022-08-10,29.51849
2022-08-11,21.49337
2022-08-12,14.9337
2022-08-13,8.0949
2022-08-14,8.9323
2022-08-15,8.72295
2022-08-16,13.60781
2022-08-17,14.23586
2022-08-18,12.42149
2022-08-19,11.86322
2022-08-20,6.35031
2022-08-21,6.90858
2022-08-22,13.46824
2022-08-23,13.18911
2022-08-24,13.04954
2022-08-25,13.04954
2022-08-26,10.18841
2022-08-27,6.35031
2022-08-28,5.30355
2022-08-29,12.00279
2022-08-30,11.79344
2022-08-31,13.95673
2022-09-01,12.00279
2022-09-02,11.58408
2022-09-03,5.58269
2022-09-04,5.44312
2022-09-05,12.63084
2022-09-06,11.933
2022-09-07,10.60711
2022-09-08,10.18841
2022-09-09,4.2568
2022-09-10,4.04745
2022-09-11,3.48918
2022-09-12,5.02442
2022-09-13,15.63154
2022-09-14,13.25889
2022-09-15,11.72365
2022-09-16,11.30495
2022-09-17,5.93161
2022-09-18,5.79204
2022-09-19,11.72365
2022-09-20,12.97976
2022-09-21,10.18841
2022-09-22,10.88625
2022-09-23,10.11863
2022-09-24,4.39637
2022-09-25,5.02442
2022-09-26,12.42149
2022-09-27,10.95603
2022-09-28,11.37473
2022-09-29,11.86322
2022-09-30,11.16538
2022-10-01,3.76831
2022-10-02,5.37334
2022-10-03,6.97836
2022-10-04,9.28122
2022-10-05,12.77041
2022-10-06,11.5143
2022-10-07,10.32798
2022-10-08,6.69923
2022-10-09,5.02442
2022-10-10,7.32728
2022-10-11,13.11933
2022-10-12,11.5143
2022-10-13,12.84019
2022-10-14,11.30495
2022-10-15,5.86182
2022-10-16,5.93161
2022-10-17,14.0963
2022-10-18,10.74668
2022-10-19,10.46755
2022-10-20,8.79274
2022-10-21,10.04884
2022-10-22,5.58269
2022-10-23,4.95464
2022-10-24,14.02651
2022-10-25,13.95673
2022-10-26,12.49127
2022-10-27,13.32868
2022-10-28,11.5143
2022-10-29,4.6755
2022-10-30,5.93161
2022-10-31,13.46824
2022-11-01,13.04954
2022-11-02,12.97976
2022-11-03,22.26099
2022-11-04,22.33077
2022-11-05,9.63014
2022-11-06,9.21144
2022-11-07,17.09699
2022-11-08,17.86461
2022-11-09,14.65457
2022-11-10,13.25889
2022-11-11,13.39846
2022-11-12,6.21074
2022-11-13,8.23447
2022-11-14,15.49197
2022-11-15,16.18981
2022-11-16,12.97976
2022-11-17,13.53803
2022-11-18,11.72365
2022-11-19,5.0942
2022-11-20,7.53663
2022-11-21,16.18981
2022-11-22,12.3517
2022-11-23,13.11933
2022-11-24,11.58408
2022-11-25,12.21214
2022-11-26,5.65247
2022-11-27,5.44312
2022-11-28,11.79344
2022-11-29,12.56106
2022-11-30,12.28192
2022-12-01,10.25819
2022-12-02,11.44452
2022-12-03,4.74528
2022-12-04,6.00139
2022-12-05,11.933
2022-12-06,12.3517
2022-12-07,11.16538
2022-12-08,13.88695
2022-12-09,13.11933
2022-12-10,6.00139
2022-12-11,7.18771
2022-12-12,13.18911
2022-12-13,13.88695
2022-12-14,11.44452
2022-12-15,12.49127
2022-12-16,10.32798
2022-12-17,7.6762
2022-12-18,5.79204
2022-12-19,14.30565
2022-12-20,11.37473
2022-12-21,15.00348
2022-12-22,13.18911
2022-12-23,12.14235
2022-12-24,6.48988
2022-12-25,6.14096
2022-12-26,13.04954
2022-12-27,13.25889
2022-12-28,11.79344
2022-12-29,13.32868
2022-12-30,9.69993
2022-12-31,5.37334
2023-01-01,5.02442
2023-01-02,13.25889
2023-01-03,11.44452
2023-01-04,12.56106
2023-01-05,12.70062
2023-01-06,12.63084
2023-01-07,6.14096
2023-01-08,5.93161
2023-01-09,13.53803
2023-01-10,12.77041
2023-01-11,13.18911
2023-01-12,13.32868
2023-01-13,12.56106
2023-01-14,5.93161
2023-01-15,5.93161
2023-01-16,13.11933
2023-01-17,15.56175
2023-01-18,12.42149
2023-01-19,10.32798
2023-01-20,9.83949
2023-01-21,6.14096
2023-01-22,4.39637
2023-01-23,6.28053
2023-01-24,6.69923
2023-01-25,18.49267
2023-01-26,16.81786
2023-01-27,14.23586
2023-01-28,7.46685
2023-01-29,6.28053
2023-01-30,13.88695
2023-01-31,13.95673
2023-02-01,15.28262
2023-02-02,13.46824
2023-02-03,14.44521
2023-02-04,6.69923
2023-02-05,6.07117
2023-02-06,14.58478
2023-02-07,12.84019
2023-02-08,11.86322
2023-02-09,14.37543
2023-02-10,11.02581
2023-02-11,6.76901
2023-02-12,5.65247
2023-02-13,12.00279
2023-02-14,13.74738
2023-02-15,13.11933
2023-02-16,13.53803
2023-02-17,18.70202
2023-02-18,6.90858
2023-02-19,6.21074
2023-02-20,13.39846
2023-02-21,14.58478
2023-02-22,14.0963
2023-02-23,15.14305
2023-02-24,10.11863
2023-02-25,6.48988
2023-02-26,6.76901
2023-02-27,13.88695
2023-02-28,11.30495
2023-03-01,8.16468
2023-03-02,12.00279
2023-03-03,11.23517
2023-03-04,6.14096
2023-03-05,7.11793
2023-03-06,14.16608
2023-03-07,14.02651
2023-03-08,12.97976
2023-03-09,19.12072
2023-03-10,24.84298
2023-03-11,7.6762
2023-03-12,6.21074
2023-03-13,16.60851
2023-03-14,15.28262
2023-03-15,13.95673
2023-03-16,12.90997
2023-03-17,11.44452
2023-03-18,7.39706
2023-03-19,6.00139
2023-03-20,14.65457
2023-03-21,18.3531
2023-03-22,12.21214
2023-03-23,15.21284
2023-03-24,11.16538
2023-03-25,5.23377
2023-03-26,6.35031
2023-03-27,12.49127
2023-03-28,12.84019
2023-03-29,14.30565
2023-03-30,14.37543
2023-03-31,10.74668
2023-04-01,5.23377
2023-04-02,6.42009
2023-04-03,13.39846
2023-04-04,11.0956
2023-04-05,12.84019
2023-04-06,12.14235
2023-04-07,11.5143
2023-04-08,7.39706
2023-04-09,7.18771
2023-04-10,15.7711
2023-04-11,14.16608
2023-04-12,11.933
2023-04-13,11.79344
2023-04-14,12.49127
2023-04-15,4.74528
2023-04-16,7.04815
2023-04-17,15.14305
2023-04-18,11.79344
2023-04-19,11.44452
2023-04-20,11.5143
2023-04-21,13.53803
2023-04-22,6.35031
2023-04-23,6.00139
2023-04-24,12.49127
2023-04-25,13.32868
2023-04-26,10.88625
2023-04-27,12.07257
2023-04-28,10.53733
2023-04-29,4.81507
2023-04-30,5.58269
2023-05-01,8.79274
2023-05-02,13.74738
2023-05-03,11.65387
2023-05-04,11.23517
2023-05-05,6.69923
2023-05-06,4.2568
2023-05-07,7.32728
2023-05-08,14.65457
2023-05-09,11.79344
2023-05-10,14.65457
2023-05-11,12.14235
2023-05-12,15.98046
2023-05-13,6.14096
2023-05-14,7.88555
2023-05-15,14.23586
2023-05-16,13.18911
2023-05-17,14.44521
2023-05-18,15.91067
2023-05-19,14.02651
2023-05-20,6.35031
2023-05-21,8.16468
2023-05-22,12.70062
2023-05-23,15.3524
2023-05-24,12.07257
2023-05-25,12.28192
2023-05-26,9.83949
2023-05-27,6.00139
2023-05-28,4.53593
2023-05-29,7.53663
2023-05-30,16.12002
