date,토지매매
2020-10-03,51.24045
2020-10-04,54.38931
2020-10-05,54.96183
2020-10-06,54.19847
2020-10-07,57.729
2020-10-08,48.0916
2020-10-09,51.43129
2020-10-10,50.09541
2020-10-11,57.91984
2020-10-12,60.1145
2020-10-13,46.37404
2020-10-14,49.90458
2020-10-15,42.84351
2020-10-16,43.03435
2020-10-17,43.32061
2020-10-18,51.81297
2020-10-19,64.50381
2020-10-20,49.5229
2020-10-21,49.90458
2020-10-22,45.51526
2020-10-23,39.31297
2020-10-24,41.22137
2020-10-25,47.70992
2020-10-26,50.57251
2020-10-27,47.80534
2020-10-28,45.229
2020-10-29,48.28244
2020-10-30,44.84732
2020-10-31,38.54961
2020-11-01,48.37786
2020-11-02,49.61832
2020-11-03,42.27099
2020-11-04,41.22137
2020-11-05,41.88931
2020-11-06,43.60687
2020-11-07,40.74427
2020-11-08,48.85496
2020-11-09,56.96564
2020-11-10,46.1832
2020-11-11,50.09541
2020-11-12,46.75572
2020-11-13,41.60305
2020-11-14,50.38167
2020-11-15,50.66793
2020-11-16,56.96564
2020-11-17,52.95801
2020-11-18,58.49236
2020-11-19,52.19465
2020-11-20,47.51908
2020-11-21,48.0916
2020-11-22,52.86259
2020-11-23,54.19847
2020-11-24,54.38931
2020-11-25,53.91221
2020-11-26,50.76335
2020-11-27,49.71374
2020-11-28,46.46946
2020-11-29,55.24809
2020-11-30,56.96564
2020-12-01,48.18702
2020-12-02,49.5229
2020-12-03,54.48473
2020-12-04,51.24045
2020-12-05,51.62213
2020-12-06,53.14885
2020-12-07,55.05725
2020-12-08,51.81297
2020-12-09,54.96183
2020-12-10,54.38931
2020-12-11,47.99618
2020-12-12,48.85496
2020-12-13,50.66793
2020-12-14,60.97328
2020-12-15,47.32824
2020-12-16,52.95801
2020-12-17,49.42748
2020-12-18,49.71374
2020-12-19,50.95419
2020-12-20,55.24809
2020-12-21,58.87404
2020-12-22,54.86641
2020-12-23,52.38549
2020-12-24,46.56488
2020-12-25,55.15267
2020-12-26,57.2519
2020-12-27,66.22137
2020-12-28,66.50763
2020-12-29,63.93129
2020-12-30,58.39694
2020-12-31,51.52671
2021-01-01,57.15648
2021-01-02,64.21755
2021-01-03,66.79389
2021-01-04,77.95801
2021-01-05,66.79389
2021-01-06,66.98473
2021-01-07,60.78244
2021-01-08,55.53435
2021-01-09,69.2748
2021-01-10,71.1832
2021-01-11,73.5687
2021-01-12,77.29007
2021-01-13,74.61832
2021-01-14,70.80152
2021-01-15,71.46946
2021-01-16,65.74427
2021-01-17,73.5687
2021-01-18,71.85114
2021-01-19,69.37022
2021-01-20,70.41984
2021-01-21,65.55343
2021-01-22,65.45801
2021-01-23,69.46564
2021-01-24,77.00381
2021-01-25,88.07251
2021-01-26,83.49236
2021-01-27,68.98854
2021-01-28,62.30916
2021-01-29,60.30534
2021-01-30,63.64503
2021-01-31,65.74427
2021-02-01,74.23664
2021-02-02,71.1832
2021-02-03,65.55343
2021-02-04,58.11068
2021-02-05,61.5458
2021-02-06,70.61068
2021-02-07,74.23664
2021-02-08,65.74427
2021-02-09,58.2061
2021-02-10,56.20229
2021-02-11,53.14885
2021-02-12,62.59541
2021-02-13,80.62977
2021-02-14,100.0
2021-02-15,98.0916
2021-02-16,87.69083
2021-02-17,83.30152
2021-02-18,66.88931
2021-02-19,66.03053
2021-02-20,71.37404
2021-02-21,80.53435
2021-02-22,77.67175
2021-02-23,75.09541
2021-02-24,69.08396
2021-02-25,70.13358
2021-02-26,53.91221
2021-02-27,62.88167
2021-02-28,67.65267
2021-03-01,76.90839
2021-03-02,68.03435
2021-03-03,74.23664
2021-03-04,76.81297
2021-03-05,67.74809
2021-03-06,69.08396
2021-03-07,78.62595
2021-03-08,84.73282
2021-03-09,70.03816
2021-03-10,75.19083
2021-03-11,73.47328
2021-03-12,62.30916
2021-03-13,71.1832
2021-03-14,90.83969
2021-03-15,95.61068
2021-03-16,83.01526
2021-03-17,77.38549
2021-03-18,70.32442
2021-03-19,83.01526
2021-03-20,74.33206
2021-03-21,84.6374
2021-03-22,86.16412
2021-03-23,82.82442
2021-03-24,70.7061
2021-03-25,76.14503
2021-03-26,64.02671
2021-03-27,78.05343
2021-03-28,83.30152
2021-03-29,90.17175
2021-03-30,87.97709
2021-03-31,76.43129
2021-04-01,73.37786
2021-04-02,67.55725
2021-04-03,72.99618
2021-04-04,75.09541
2021-04-05,82.06106
2021-04-06,80.82061
2021-04-07,74.5229
2021-04-08,66.22137
2021-04-09,66.60305
2021-04-10,60.40076
2021-04-11,75.28625
2021-04-12,82.82442
2021-04-13,65.93511
2021-04-14,65.07633
2021-04-15,67.65267
2021-04-16,61.5458
2021-04-17,56.7748
2021-04-18,78.81679
2021-04-19,81.58396
2021-04-20,67.84351
2021-04-21,71.1832
2021-04-22,61.0687
2021-04-23,55.72519
2021-04-24,57.53816
2021-04-25,77.09923
2021-04-26,73.0916
2021-04-27,62.78625
2021-04-28,50.0
2021-04-29,51.33587
2021-04-30,43.60687
2021-05-01,57.63358
2021-05-02,56.01145
2021-05-03,62.78625
2021-05-04,56.7748
2021-05-05,65.83969
2021-05-06,53.33969
2021-05-07,53.62595
2021-05-08,49.42748
2021-05-09,72.04198
2021-05-10,65.07633
2021-05-11,56.39312
2021-05-12,51.43129
2021-05-13,60.97328
2021-05-14,53.43511
2021-05-15,54.10305
2021-05-16,61.0687
2021-05-17,59.25572
2021-05-18,58.2061
2021-05-19,64.31297
2021-05-20,68.70229
2021-05-21,68.22519
2021-05-22,54.48473
2021-05-23,61.92748
2021-05-24,70.41984
2021-05-25,60.30534
2021-05-26,54.48473
2021-05-27,63.26335
2021-05-28,60.40076
2021-05-29,60.01908
2021-05-30,66.50763
2021-05-31,69.65648
2021-06-01,59.25572
2021-06-02,59.73282
2021-06-03,67.65267
2021-06-04,59.54198
2021-06-05,56.10687
2021-06-06,54.58015
2021-06-07,64.59923
2021-06-08,60.01908
2021-06-09,55.82061
2021-06-10,56.96564
2021-06-11,52.00381
2021-06-12,49.61832
2021-06-13,59.1603
2021-06-14,63.16793
2021-06-15,58.2061
2021-06-16,58.49236
2021-06-17,57.06106
2021-06-18,49.42748
2021-06-19,54.67557
2021-06-20,58.77862
2021-06-21,53.62595
2021-06-22,54.00763
2021-06-23,55.82061
2021-06-24,47.99618
2021-06-25,49.23664
2021-06-26,52.00381
2021-06-27,50.66793
2021-06-28,63.83587
2021-06-29,57.63358
2021-06-30,48.95038
2021-07-01,50.57251
2021-07-02,44.08396
2021-07-03,48.18702
2021-07-04,53.91221
2021-07-05,60.40076
2021-07-06,52.29007
2021-07-07,47.70992
2021-07-08,50.57251
2021-07-09,51.14503
2021-07-10,44.2748
2021-07-11,61.0687
2021-07-12,63.16793
2021-07-13,59.82824
2021-07-14,53.24427
2021-07-15,46.46946
2021-07-16,51.90839
2021-07-17,48.85496
2021-07-18,59.54198
2021-07-19,63.54961
2021-07-20,60.5916
2021-07-21,51.62213
2021-07-22,53.33969
2021-07-23,48.28244
2021-07-24,44.37022
2021-07-25,56.48854
2021-07-26,52.57633
2021-07-27,50.76335
2021-07-28,53.24427
2021-07-29,52.00381
2021-07-30,46.56488
2021-07-31,47.90076
2021-08-01,58.6832
2021-08-02,57.34732
2021-08-03,57.2519
2021-08-04,51.24045
2021-08-05,58.30152
2021-08-06,52.29007
2021-08-07,60.01908
2021-08-08,61.73664
2021-08-09,63.74045
2021-08-10,63.83587
2021-08-11,67.17557
2021-08-12,61.16412
2021-08-13,51.43129
2021-08-14,54.48473
2021-08-15,66.12595
2021-08-16,70.51526
2021-08-17,69.2748
2021-08-18,62.5
2021-08-19,69.46564
2021-08-20,57.15648
2021-08-21,59.6374
2021-08-22,68.03435
2021-08-23,68.12977
2021-08-24,66.03053
2021-08-25,66.60305
2021-08-26,67.84351
2021-08-27,53.81679
2021-08-28,54.77099
2021-08-29,60.01908
2021-08-30,67.08015
2021-08-31,67.74809
2021-09-01,64.12213
2021-09-02,62.59541
2021-09-03,54.19847
2021-09-04,52.67175
2021-09-05,57.34732
2021-09-06,63.83587
2021-09-07,63.35877
2021-09-08,54.10305
2021-09-09,55.62977
2021-09-10,50.47709
2021-09-11,49.90458
2021-09-12,62.21374
2021-09-13,61.25954
2021-09-14,60.78244
2021-09-15,58.2061
2021-09-16,56.48854
2021-09-17,47.6145
2021-09-18,45.229
2021-09-19,52.67175
2021-09-20,48.47328
2021-09-21,59.54198
2021-09-22,70.03816
2021-09-23,80.24809
2021-09-24,68.7977
2021-09-25,68.98854
2021-09-26,74.14122
2021-09-27,73.95038
2021-09-28,69.7519
2021-09-29,68.98854
2021-09-30,63.26335
2021-10-01,55.34351
2021-10-02,53.62595
2021-10-03,65.26717
2021-10-04,86.45038
2021-10-05,74.5229
2021-10-06,65.36259
2021-10-07,63.07251
2021-10-08,62.30916
2021-10-09,57.06106
2021-10-10,70.61068
2021-10-11,78.24427
2021-10-12,69.94274
2021-10-13,67.36641
2021-10-14,61.35496
2021-10-15,63.54961
2021-10-16,52.38549
2021-10-17,59.54198
2021-10-18,61.92748
2021-10-19,59.44656
2021-10-20,53.72137
2021-10-21,52.95801
2021-10-22,52.86259
2021-10-23,52.38549
2021-10-24,58.96946
2021-10-25,73.18702
2021-10-26,66.12595
2021-10-27,61.92748
2021-10-28,66.22137
2021-10-29,57.34732
2021-10-30,56.20229
2021-10-31,72.32824
2021-11-01,61.25954
2021-11-02,58.2061
2021-11-03,54.38931
2021-11-04,50.76335
2021-11-05,52.09923
2021-11-06,48.37786
2021-11-07,61.92748
2021-11-08,58.96946
2021-11-09,58.11068
2021-11-10,57.15648
2021-11-11,53.91221
2021-11-12,52.86259
2021-11-13,46.27862
2021-11-14,59.82824
2021-11-15,64.59923
2021-11-16,56.48854
2021-11-17,55.53435
2021-11-18,52.38549
2021-11-19,54.58015
2021-11-20,42.27099
2021-11-21,51.04961
2021-11-22,58.11068
2021-11-23,53.05343
2021-11-24,50.19083
2021-11-25,49.80916
2021-11-26,45.7061
2021-11-27,36.83206
2021-11-28,54.00763
2021-11-29,51.14503
2021-11-30,50.47709
2021-12-01,48.85496
2021-12-02,45.229
2021-12-03,43.89312
2021-12-04,39.88549
2021-12-05,50.0
2021-12-06,49.0458
2021-12-07,53.53053
2021-12-08,45.41984
2021-12-09,48.28244
2021-12-10,44.46564
2021-12-11,44.94274
2021-12-12,51.62213
2021-12-13,53.91221
2021-12-14,52.95801
2021-12-15,45.99236
2021-12-16,50.85877
2021-12-17,44.46564
2021-12-18,39.69465
2021-12-19,43.03435
2021-12-20,57.15648
2021-12-21,52.95801
2021-12-22,47.99618
2021-12-23,48.5687
2021-12-24,37.0229
2021-12-25,34.92366
2021-12-26,45.7061
2021-12-27,45.51526
2021-12-28,44.65648
2021-12-29,46.85114
2021-12-30,43.22519
2021-12-31,37.88167
2022-01-01,41.41221
2022-01-02,47.80534
2022-01-03,48.18702
2022-01-04,47.23282
2022-01-05,52.57633
2022-01-06,47.51908
2022-01-07,44.08396
2022-01-08,49.23664
2022-01-09,47.99618
2022-01-10,56.20229
2022-01-11,52.09923
2022-01-12,52.48091
2022-01-13,51.90839
2022-01-14,49.42748
2022-01-15,41.79389
2022-01-16,56.01145
2022-01-17,53.81679
2022-01-18,53.53053
2022-01-19,51.14503
2022-01-20,52.86259
2022-01-21,44.56106
2022-01-22,44.7519
2022-01-23,54.38931
2022-01-24,57.82442
2022-01-25,52.38549
2022-01-26,46.94656
2022-01-27,49.5229
2022-01-28,44.37022
2022-01-29,45.41984
2022-01-30,50.09541
2022-01-31,46.27862
2022-02-01,51.90839
2022-02-02,63.74045
2022-02-03,60.01908
2022-02-04,60.30534
2022-02-05,56.10687
2022-02-06,61.45038
2022-02-07,60.78244
2022-02-08,62.78625
2022-02-09,64.31297
2022-02-10,58.58778
2022-02-11,52.09923
2022-02-12,53.91221
2022-02-13,59.6374
2022-02-14,64.50381
2022-02-15,56.67938
2022-02-16,58.6832
2022-02-17,50.76335
2022-02-18,51.14503
2022-02-19,54.77099
2022-02-20,71.56488
2022-02-21,57.15648
2022-02-22,60.1145
2022-02-23,60.30534
2022-02-24,51.71755
2022-02-25,45.51526
2022-02-26,52.29007
2022-02-27,54.19847
2022-02-28,58.30152
2022-03-01,58.58778
2022-03-02,53.24427
2022-03-03,54.29389
2022-03-04,54.00763
2022-03-05,50.76335
2022-03-06,56.2977
2022-03-07,61.0687
2022-03-08,54.86641
2022-03-09,48.66412
2022-03-10,47.1374
2022-03-11,62.40458
2022-03-12,53.72137
2022-03-13,64.98091
2022-03-14,66.41221
2022-03-15,51.33587
2022-03-16,64.12213
2022-03-17,62.69083
2022-03-18,61.5458
2022-03-19,53.05343
2022-03-20,58.58778
2022-03-21,59.54198
2022-03-22,56.39312
2022-03-23,61.64122
2022-03-24,56.48854
2022-03-25,46.94656
2022-03-26,49.33206
2022-03-27,49.33206
2022-03-28,59.73282
2022-03-29,65.26717
2022-03-30,60.78244
2022-03-31,50.57251
2022-04-01,54.29389
2022-04-02,53.05343
2022-04-03,53.53053
2022-04-04,63.16793
2022-04-05,60.5916
2022-04-06,57.06106
2022-04-07,54.29389
2022-04-08,60.49618
2022-04-09,50.85877
2022-04-10,48.75954
2022-04-11,58.77862
2022-04-12,53.91221
2022-04-13,55.43893
2022-04-14,58.01526
2022-04-15,53.62595
2022-04-16,49.5229
2022-04-17,58.2061
2022-04-18,60.5916
2022-04-19,55.05725
2022-04-20,55.62977
2022-04-21,57.63358
2022-04-22,51.90839
2022-04-23,48.85496
2022-04-24,59.06488
2022-04-25,61.5458
2022-04-26,60.68702
2022-04-27,56.7748
2022-04-28,51.90839
2022-04-29,51.33587
2022-04-30,46.75572
2022-05-01,49.90458
2022-05-02,56.39312
2022-05-03,50.0
2022-05-04,50.09541
2022-05-05,54.96183
2022-05-06,53.62595
2022-05-07,48.0916
2022-05-08,62.97709
2022-05-09,59.92366
2022-05-10,56.7748
2022-05-11,55.24809
2022-05-12,55.34351
2022-05-13,47.51908
2022-05-14,46.37404
2022-05-15,49.71374
2022-05-16,61.35496
2022-05-17,54.38931
2022-05-18,59.1603
2022-05-19,55.53435
2022-05-20,53.62595
2022-05-21,51.14503
2022-05-22,53.72137
2022-05-23,59.44656
2022-05-24,60.01908
2022-05-25,58.87404
2022-05-26,60.01908
2022-05-27,54.58015
2022-05-28,48.5687
2022-05-29,59.54198
2022-05-30,63.93129
2022-05-31,55.34351
2022-06-01,51.52671
2022-06-02,57.06106
2022-06-03,50.66793
2022-06-04,47.70992
2022-06-05,53.62595
2022-06-06,54.86641
2022-06-07,58.87404
2022-06-08,57.729
2022-06-09,52.86259
2022-06-10,51.81297
2022-06-11,44.94274
2022-06-12,52.48091
2022-06-13,58.96946
2022-06-14,51.24045
2022-06-15,49.14122
2022-06-16,46.56488
2022-06-17,49.23664
2022-06-18,46.08778
2022-06-19,55.34351
2022-06-20,52.95801
2022-06-21,45.13358
2022-06-22,45.99236
2022-06-23,42.93893
2022-06-24,38.45419
2022-06-25,39.59923
2022-06-26,41.50763
2022-06-27,53.81679
2022-06-28,42.17557
2022-06-29,45.41984
2022-06-30,43.60687
2022-07-01,35.87786
2022-07-02,40.64885
2022-07-03,42.84351
2022-07-04,52.29007
2022-07-05,46.46946
2022-07-06,44.7519
2022-07-07,41.98473
2022-07-08,36.25954
2022-07-09,39.21755
2022-07-10,47.32824
2022-07-11,47.32824
2022-07-12,50.57251
2022-07-13,46.27862
2022-07-14,42.17557
2022-07-15,39.40839
2022-07-16,37.40458
2022-07-17,43.89312
2022-07-18,46.94656
2022-07-19,46.85114
2022-07-20,46.6603
2022-07-21,45.89694
2022-07-22,38.74045
2022-07-23,36.92748
2022-07-24,47.51908
2022-07-25,46.6603
2022-07-26,44.65648
2022-07-27,45.61068
2022-07-28,42.27099
2022-07-29,41.12595
2022-07-30,38.93129
2022-07-31,44.7519
2022-08-01,47.6145
2022-08-02,45.13358
2022-08-03,44.56106
2022-08-04,40.55343
2022-08-05,40.17175
2022-08-06,41.50763
2022-08-07,44.56106
2022-08-08,45.51526
2022-08-09,40.93511
2022-08-10,42.65267
2022-08-11,41.31679
2022-08-12,36.64122
2022-08-13,31.2977
2022-08-14,38.16793
2022-08-15,42.36641
2022-08-16,55.24809
2022-08-17,46.08778
2022-08-18,43.89312
2022-08-19,44.56106
2022-08-20,33.87404
2022-08-21,42.36641
2022-08-22,50.85877
2022-08-23,46.6603
2022-08-24,42.74809
2022-08-25,45.41984
2022-08-26,38.64503
2022-08-27,35.1145
2022-08-28,43.51145
2022-08-29,45.99236
2022-08-30,40.36259
2022-08-31,38.93129
2022-09-01,35.87786
2022-09-02,30.34351
2022-09-03,28.24427
2022-09-04,35.1145
2022-09-05,35.01908
2022-09-06,32.44274
2022-09-07,35.78244
2022-09-08,30.43893
2022-09-09,27.57633
2022-09-10,36.16412
2022-09-11,38.83587
2022-09-12,44.17938
2022-09-13,53.62595
2022-09-14,47.1374
2022-09-15,42.93893
2022-09-16,39.88549
2022-09-17,38.07251
2022-09-18,42.36641
2022-09-19,50.28625
2022-09-20,45.03816
2022-09-21,41.69847
2022-09-22,42.74809
2022-09-23,40.74427
2022-09-24,32.91984
2022-09-25,35.30534
2022-09-26,48.37786
2022-09-27,46.1832
2022-09-28,40.17175
2022-09-29,43.89312
2022-09-30,37.11832
2022-10-01,29.86641
2022-10-02,37.59541
2022-10-03,41.60305
2022-10-04,42.84351
2022-10-05,32.34732
2022-10-06,34.73282
2022-10-07,32.06106
2022-10-08,30.05725
2022-10-09,36.45038
2022-10-10,35.87786
2022-10-11,37.69083
2022-10-12,36.92748
2022-10-13,37.78625
2022-10-14,31.96564
2022-10-15,31.20229
2022-10-16,39.98091
2022-10-17,38.45419
2022-10-18,39.02671
2022-10-19,36.5458
2022-10-20,28.05343
2022-10-21,28.33969
2022-10-22,28.62595
2022-10-23,38.35877
2022-10-24,41.50763
2022-10-25,37.40458
2022-10-26,37.5
2022-10-27,34.73282
2022-10-28,31.20229
2022-10-29,28.24427
2022-10-30,26.90839
2022-10-31,37.69083
2022-11-01,34.06488
2022-11-02,32.34732
2022-11-03,34.82824
2022-11-04,31.10687
2022-11-05,26.52671
2022-11-06,35.5916
2022-11-07,36.25954
2022-11-08,35.30534
2022-11-09,38.45419
2022-11-10,35.5916
2022-11-11,35.20992
2022-11-12,27.76717
2022-11-13,32.44274
2022-11-14,38.64503
2022-11-15,32.82442
2022-11-16,37.78625
2022-11-17,35.20992
2022-11-18,32.06106
2022-11-19,26.90839
2022-11-20,37.5
2022-11-21,40.17175
2022-11-22,37.69083
2022-11-23,35.40076
2022-11-24,35.20992
2022-11-25,31.87022
2022-11-26,30.82061
2022-11-27,35.49618
2022-11-28,38.45419
2022-11-29,37.69083
2022-11-30,34.35114
2022-12-01,36.73664
2022-12-02,34.6374
2022-12-03,23.66412
2022-12-04,37.30916
2022-12-05,34.44656
2022-12-06,32.34732
2022-12-07,36.5458
2022-12-08,35.68702
2022-12-09,35.20992
2022-12-10,32.2519
2022-12-11,39.50381
2022-12-12,39.31297
2022-12-13,39.88549
2022-12-14,36.73664
2022-12-15,31.01145
2022-12-16,34.54198
2022-12-17,24.61832
2022-12-18,32.06106
2022-12-19,32.53816
2022-12-20,33.6832
2022-12-21,33.49236
2022-12-22,31.96564
2022-12-23,30.15267
2022-12-24,25.09541
2022-12-25,30.24809
2022-12-26,32.91984
2022-12-27,33.49236
2022-12-28,30.24809
2022-12-29,30.43893
2022-12-30,26.52671
2022-12-31,28.24427
2023-01-01,34.06488
2023-01-02,33.01526
2023-01-03,36.16412
2023-01-04,35.30534
2023-01-05,34.35114
2023-01-06,32.729
2023-01-07,33.6832
2023-01-08,44.08396
2023-01-09,39.21755
2023-01-10,36.73664
2023-01-11,34.6374
2023-01-12,41.69847
2023-01-13,32.729
2023-01-14,32.729
2023-01-15,36.83206
2023-01-16,35.97328
2023-01-17,36.73664
2023-01-18,34.54198
2023-01-19,26.14503
2023-01-20,32.82442
2023-01-21,33.87404
2023-01-22,33.30152
2023-01-23,37.97709
2023-01-24,38.74045
2023-01-25,50.38167
2023-01-26,43.03435
2023-01-27,37.88167
2023-01-28,37.40458
2023-01-29,44.7519
2023-01-30,43.32061
2023-01-31,39.02671
2023-02-01,41.22137
2023-02-02,41.50763
2023-02-03,32.15648
2023-02-04,34.06488
2023-02-05,40.07633
2023-02-06,46.6603
2023-02-07,45.61068
2023-02-08,44.56106
2023-02-09,44.2748
2023-02-10,35.68702
2023-02-11,32.63358
2023-02-12,41.03053
2023-02-13,44.37022
2023-02-14,43.22519
2023-02-15,43.7977
2023-02-16,38.93129
2023-02-17,39.50381
2023-02-18,38.83587
2023-02-19,40.83969
2023-02-20,46.56488
2023-02-21,44.2748
2023-02-22,39.79007
2023-02-23,39.02671
2023-02-24,38.64503
2023-02-25,35.97328
2023-02-26,41.50763
2023-02-27,38.16793
2023-02-28,41.88931
2023-03-01,41.41221
2023-03-02,42.93893
2023-03-03,38.54961
2023-03-04,32.2519
2023-03-05,38.16793
2023-03-06,44.37022
2023-03-07,40.74427
2023-03-08,39.98091
2023-03-09,39.40839
2023-03-10,35.49618
2023-03-11,35.1145
2023-03-12,36.25954
2023-03-13,45.32442
2023-03-14,42.27099
2023-03-15,40.07633
2023-03-16,40.93511
2023-03-17,40.07633
2023-03-18,34.73282
2023-03-19,37.78625
2023-03-20,53.72137
2023-03-21,51.14503
2023-03-22,47.04198
2023-03-23,45.13358
2023-03-24,39.79007
2023-03-25,35.20992
2023-03-26,41.03053
2023-03-27,50.09541
2023-03-28,43.41603
2023-03-29,42.55725
2023-03-30,41.60305
2023-03-31,40.26717
2023-04-01,33.49236
2023-04-02,39.12213
2023-04-03,42.55725
2023-04-04,43.60687
2023-04-05,42.46183
2023-04-06,41.41221
2023-04-07,36.73664
2023-04-08,36.0687
2023-04-09,39.02671
2023-04-10,44.17938
2023-04-11,39.02671
2023-04-12,41.79389
2023-04-13,40.55343
2023-04-14,40.36259
2023-04-15,37.21374
2023-04-16,43.32061
2023-04-17,46.85114
2023-04-18,46.37404
2023-04-19,41.12595
2023-04-20,38.26335
2023-04-21,39.31297
2023-04-22,40.93511
2023-04-23,41.98473
2023-04-24,46.85114
2023-04-25,44.2748
2023-04-26,36.92748
2023-04-27,41.69847
2023-04-28,33.87404
2023-04-29,35.1145
2023-04-30,38.74045
2023-05-01,41.98473
2023-05-02,40.55343
2023-05-03,43.32061
2023-05-04,36.45038
2023-05-05,34.1603
2023-05-06,38.64503
2023-05-07,42.36641
2023-05-08,48.18702
2023-05-09,46.1832
2023-05-10,40.64885
2023-05-11,39.59923
2023-05-12,38.26335
2023-05-13,35.1145
2023-05-14,42.84351
2023-05-15,44.65648
2023-05-16,41.50763
2023-05-17,41.60305
2023-05-18,40.36259
2023-05-19,36.35496
2023-05-20,32.2519
2023-05-21,41.22137
2023-05-22,46.37404
2023-05-23,40.36259
2023-05-24,40.07633
2023-05-25,38.74045
2023-05-26,37.78625
2023-05-27,28.05343
2023-05-28,35.30534
2023-05-29,40.55343
