date,부동산
2020-11-25,61.93016
2020-11-26,61.59159
2020-11-27,59.06937
2020-11-28,56.31406
2020-11-29,55.20649
2020-11-30,65.35834
2020-12-01,61.06333
2020-12-02,61.11437
2020-12-03,62.74169
2020-12-04,59.02258
2020-12-05,56.36085
2020-12-06,55.76113
2020-12-07,65.59908
2020-12-08,60.97316
2020-12-09,62.04585
2020-12-10,65.84322
2020-12-11,64.82582
2020-12-12,57.71426
2020-12-13,53.91859
2020-12-14,63.076
2020-12-15,58.11237
2020-12-16,58.21955
2020-12-17,67.46799
2020-12-18,60.98592
2020-12-19,55.01509
2020-12-20,52.39249
2020-12-21,59.55169
2020-12-22,58.72059
2020-12-23,55.42256
2020-12-24,51.40657
2020-12-25,49.0213
2020-12-26,54.33371
2020-12-27,55.49232
2020-12-28,63.79396
2020-12-29,61.93186
2020-12-30,59.37816
2020-12-31,52.57624
2021-01-01,51.39381
2021-01-02,56.74705
2021-01-03,57.73042
2021-01-04,67.68321
2021-01-05,63.5864
2021-01-06,59.78052
2021-01-07,56.48249
2021-01-08,56.2945
2021-01-09,57.55603
2021-01-10,56.77682
2021-01-11,65.92403
2021-01-12,61.28535
2021-01-13,63.8382
2021-01-14,64.1623
2021-01-15,61.49717
2021-01-16,59.31266
2021-01-17,57.23363
2021-01-18,65.60333
2021-01-19,62.55539
2021-01-20,60.1982
2021-01-21,63.56173
2021-01-22,60.11143
2021-01-23,59.68185
2021-01-24,59.35859
2021-01-25,68.04814
2021-01-26,65.67649
2021-01-27,64.98234
2021-01-28,60.99187
2021-01-29,57.63429
2021-01-30,57.94479
2021-01-31,57.98222
2021-02-01,64.64633
2021-02-02,64.06277
2021-02-03,62.75445
2021-02-04,73.83437
2021-02-05,57.78231
2021-02-06,56.64667
2021-02-07,55.50763
2021-02-08,59.79243
2021-02-09,56.6858
2021-02-10,51.89655
2021-02-11,43.71315
2021-02-12,46.59946
2021-02-13,51.85317
2021-02-14,54.77265
2021-02-15,67.57262
2021-02-16,63.15426
2021-02-17,62.34953
2021-02-18,61.34405
2021-02-19,57.67428
2021-02-20,57.52541
2021-02-21,56.3702
2021-02-22,67.2315
2021-02-23,62.71617
2021-02-24,60.65671
2021-02-25,58.80906
2021-02-26,52.98711
2021-02-27,53.49751
2021-02-28,52.07945
2021-03-01,57.27446
2021-03-02,57.92267
2021-03-03,56.86869
2021-03-04,55.36217
2021-03-05,51.26791
2021-03-06,51.87444
2021-03-07,52.5941
2021-03-08,59.43771
2021-03-09,56.63561
2021-03-10,56.72663
2021-03-11,55.84109
2021-03-12,51.60988
2021-03-13,50.4198
2021-03-14,50.69031
2021-03-15,62.59112
2021-03-16,62.69661
2021-03-17,56.12266
2021-03-18,54.28522
2021-03-19,51.84807
2021-03-20,50.18842
2021-03-21,54.28948
2021-03-22,60.65501
2021-03-23,55.90829
2021-03-24,54.04534
2021-03-25,53.12066
2021-03-26,50.65543
2021-03-27,50.2888
2021-03-28,50.94296
2021-03-29,58.76143
2021-03-30,53.96963
2021-03-31,53.43881
2021-04-01,50.79749
2021-04-02,48.09918
2021-04-03,47.57858
2021-04-04,47.90098
2021-04-05,54.4528
2021-04-06,52.80847
2021-04-07,51.59117
2021-04-08,51.37169
2021-04-09,48.77121
2021-04-10,48.02347
2021-04-11,47.3608
2021-04-12,54.12785
2021-04-13,53.48475
2021-04-14,50.70052
2021-04-15,52.35251
2021-04-16,48.46667
2021-04-17,47.9988
2021-04-18,46.30258
2021-04-19,53.92964
2021-04-20,52.26574
2021-04-21,51.313
2021-04-22,50.65798
2021-04-23,48.48113
2021-04-24,47.4161
2021-04-25,46.93122
2021-04-26,54.48428
2021-04-27,54.68504
2021-04-28,51.61413
2021-04-29,50.95146
2021-04-30,46.16732
2021-05-01,44.78839
2021-05-02,43.04878
2021-05-03,49.10722
2021-05-04,45.9436
2021-05-05,44.37072
2021-05-06,48.254
2021-05-07,46.00229
2021-05-08,45.21628
2021-05-09,46.53056
2021-05-10,55.42341
2021-05-11,50.64182
2021-05-12,48.67593
2021-05-13,48.16383
2021-05-14,45.41278
2021-05-15,44.64378
2021-05-16,44.79945
2021-05-17,50.42575
2021-05-18,48.02773
2021-05-19,47.19578
2021-05-20,50.85789
2021-05-21,48.2506
2021-05-22,44.88622
2021-05-23,44.29756
2021-05-24,53.09854
2021-05-25,50.07188
2021-05-26,49.10722
2021-05-27,52.07349
2021-05-28,47.70532
2021-05-29,45.49955
2021-05-30,45.15843
2021-05-31,54.9632
2021-06-01,53.74675
2021-06-02,50.6146
2021-06-03,57.37994
2021-06-04,51.67878
2021-06-05,47.89332
2021-06-06,47.72574
2021-06-07,56.21368
2021-06-08,49.8405
2021-06-09,48.70656
2021-06-10,48.09153
2021-06-11,45.8228
2021-06-12,43.58215
2021-06-13,42.00757
2021-06-14,50.67585
2021-06-15,48.03964
2021-06-16,48.60022
2021-06-17,48.42584
2021-06-18,48.42329
2021-06-19,46.02271
2021-06-20,43.57109
2021-06-21,52.5303
2021-06-22,51.99438
2021-06-23,49.5232
2021-06-24,49.49427
2021-06-25,45.92318
2021-06-26,45.37535
2021-06-27,43.94623
2021-06-28,54.23674
2021-06-29,50.15949
2021-06-30,49.83539
2021-07-01,47.26128
2021-07-02,46.38339
2021-07-03,45.1763
2021-07-04,46.66581
2021-07-05,54.45195
2021-07-06,50.75156
2021-07-07,49.62358
2021-07-08,50.85619
2021-07-09,45.87469
2021-07-10,45.12951
2021-07-11,45.59737
2021-07-12,54.63315
2021-07-13,54.61528
2021-07-14,50.98634
2021-07-15,50.82301
2021-07-16,48.98813
2021-07-17,48.8903
2021-07-18,47.2936
2021-07-19,54.33626
2021-07-20,52.72765
2021-07-21,50.49296
2021-07-22,52.84334
2021-07-23,47.55476
2021-07-24,44.98149
2021-07-25,44.29926
2021-07-26,50.59078
2021-07-27,52.60261
2021-07-28,55.46595
2021-07-29,51.55714
2021-07-30,46.0159
2021-07-31,44.14699
2021-08-01,42.43205
2021-08-02,50.27008
2021-08-03,50.75581
2021-08-04,49.84135
2021-08-05,52.56348
2021-08-06,50.34834
2021-08-07,47.6058
2021-08-08,44.47109
2021-08-09,54.79732
2021-08-10,53.4201
2021-08-11,53.82586
2021-08-12,54.28352
2021-08-13,50.88937
2021-08-14,49.01195
2021-08-15,47.76912
2021-08-16,56.18391
2021-08-17,56.83892
2021-08-18,57.11199
2021-08-19,57.59942
2021-08-20,55.63183
2021-08-21,49.02641
2021-08-22,50.30496
2021-08-23,60.44064
2021-08-24,59.92258
2021-08-25,57.3238
2021-08-26,56.28939
2021-08-27,52.04627
2021-08-28,51.21177
2021-08-29,51.74684
2021-08-30,62.28403
2021-08-31,55.35961
2021-09-01,53.98834
2021-09-02,57.22768
2021-09-03,52.22491
2021-09-04,51.35128
2021-09-05,49.89494
2021-09-06,55.50338
2021-09-07,54.61188
2021-09-08,51.93909
2021-09-09,52.19259
2021-09-10,48.65297
2021-09-11,46.9091
2021-09-12,48.11364
2021-09-13,52.55242
2021-09-14,49.43983
2021-09-15,49.86857
2021-09-16,48.09408
2021-09-17,42.97307
2021-09-18,39.47343
2021-09-19,37.87843
2021-09-20,36.82871
2021-09-21,43.21041
2021-09-22,48.41818
2021-09-23,58.0911
2021-09-24,53.20913
2021-09-25,50.20373
2021-09-26,48.83161
2021-09-27,57.74403
2021-09-28,55.74667
2021-09-29,54.1253
2021-09-30,51.88805
2021-10-01,49.65165
2021-10-02,46.9712
2021-10-03,48.21572
2021-10-04,58.97749
2021-10-05,58.76228
2021-10-06,53.83607
2021-10-07,50.47594
2021-10-08,46.49653
2021-10-09,43.7157
2021-10-10,44.07213
2021-10-11,51.70175
2021-10-12,50.73199
2021-10-13,50.55335
2021-10-14,51.81659
2021-10-15,48.02262
2021-10-16,40.99017
2021-10-17,39.68695
2021-10-18,47.30041
2021-10-19,46.85126
2021-10-20,44.76713
2021-10-21,44.79265
2021-10-22,41.70388
2021-10-23,40.28157
2021-10-24,43.83309
2021-10-25,51.20326
2021-10-26,49.26034
2021-10-27,47.17026
2021-10-28,46.18859
2021-10-29,42.43885
2021-10-30,40.04763
2021-10-31,41.83828
2021-11-01,47.19237
2021-11-02,47.46969
2021-11-03,45.03423
2021-11-04,44.08914
2021-11-05,41.50737
2021-11-06,39.60444
2021-11-07,39.6189
2021-11-08,45.17544
2021-11-09,43.43158
2021-11-10,43.3261
2021-11-11,42.02883
2021-11-12,38.65509
2021-11-13,37.86738
2021-11-14,39.39772
2021-11-15,48.23784
2021-11-16,45.22053
2021-11-17,42.19812
2021-11-18,41.18412
2021-11-19,40.22457
2021-11-20,36.491
2021-11-21,38.88818
2021-11-22,44.14529
2021-11-23,40.53932
2021-11-24,39.64697
2021-11-25,41.35681
2021-11-26,38.986
2021-11-27,35.63438
2021-11-28,36.64582
2021-11-29,44.53319
2021-11-30,41.82637
2021-12-01,38.51984
2021-12-02,38.47986
2021-12-03,38.58619
2021-12-04,36.64157
2021-12-05,38.78695
2021-12-06,46.30428
2021-12-07,45.39322
2021-12-08,46.1418
2021-12-09,42.25766
2021-12-10,40.3845
2021-12-11,40.64055
2021-12-12,38.81842
2021-12-13,43.7778
2021-12-14,39.93364
2021-12-15,40.20245
2021-12-16,41.2258
2021-12-17,41.44868
2021-12-18,36.8806
2021-12-19,37.90225
2021-12-20,47.06562
2021-12-21,42.02713
2021-12-22,40.01701
2021-12-23,40.74092
2021-12-24,34.66207
2021-12-25,31.17519
2021-12-26,35.09761
2021-12-27,42.85483
2021-12-28,41.91995
2021-12-29,39.7567
2021-12-30,39.50406
2021-12-31,33.64552
2022-01-01,33.15724
2022-01-02,38.5998
2022-01-03,44.56892
2022-01-04,43.92752
2022-01-05,43.78035
2022-01-06,43.93943
2022-01-07,42.40313
2022-01-08,39.82391
2022-01-09,42.70851
2022-01-10,47.68406
2022-01-11,44.18782
2022-01-12,42.68385
2022-01-13,43.54132
2022-01-14,42.76891
2022-01-15,41.0293
2022-01-16,40.46616
2022-01-17,44.20654
2022-01-18,43.1381
2022-01-19,40.84386
2022-01-20,42.47203
2022-01-21,41.24112
2022-01-22,40.4517
2022-01-23,41.70133
2022-01-24,48.41223
2022-01-25,43.94964
2022-01-26,40.28242
2022-01-27,40.51465
2022-01-28,36.74875
2022-01-29,34.16358
2022-01-30,31.94334
2022-01-31,31.56139
2022-02-01,34.83816
2022-02-02,39.70226
2022-02-03,48.6317
2022-02-04,46.68538
2022-02-05,45.52507
2022-02-06,44.74841
2022-02-07,48.07792
2022-02-08,46.78575
2022-02-09,44.01003
2022-02-10,44.45493
2022-02-11,44.55446
2022-02-12,44.12913
2022-02-13,42.92543
2022-02-14,47.18557
2022-02-15,44.97469
2022-02-16,43.17893
2022-02-17,45.05465
2022-02-18,42.15643
2022-02-19,41.58053
2022-02-20,40.97741
2022-02-21,46.60286
2022-02-22,44.10701
2022-02-23,42.00246
2022-02-24,40.97401
2022-02-25,37.53732
2022-02-26,37.27021
2022-02-27,37.02862
2022-02-28,41.01739
2022-03-01,41.56097
2022-03-02,38.52494
2022-03-03,38.43647
2022-03-04,36.1686
2022-03-05,36.58968
2022-03-06,36.56246
2022-03-07,41.07268
2022-03-08,38.2136
2022-03-09,33.62936
2022-03-10,48.26847
2022-03-11,43.99472
2022-03-12,42.15643
2022-03-13,42.8795
2022-03-14,48.80183
2022-03-15,45.96231
2022-03-16,44.84113
2022-03-17,44.20994
2022-03-18,42.49925
2022-03-19,41.29556
2022-03-20,40.94338
2022-03-21,45.3158
2022-03-22,44.20909
2022-03-23,46.5178
2022-03-24,43.46731
2022-03-25,40.66266
2022-03-26,40.45085
2022-03-27,40.39385
2022-03-28,46.09161
2022-03-29,44.25588
2022-03-30,42.63791
2022-03-31,42.86078
2022-04-01,40.49508
2022-04-02,38.72825
2022-04-03,38.79035
2022-04-04,45.64756
2022-04-05,43.55237
2022-04-06,42.90672
2022-04-07,42.14793
2022-04-08,39.943
2022-04-09,37.62153
2022-04-10,37.86142
2022-04-11,44.60125
2022-04-12,41.97439
2022-04-13,40.60142
2022-04-14,40.66522
2022-04-15,40.20075
2022-04-16,37.60622
2022-04-17,38.00518
2022-04-18,45.65522
2022-04-19,43.63574
2022-04-20,41.78639
2022-04-21,41.04716
2022-04-22,37.51095
2022-04-23,36.03079
2022-04-24,38.71039
2022-04-25,46.24388
2022-04-26,46.16562
2022-04-27,43.76079
2022-04-28,41.13733
2022-04-29,37.96265
2022-04-30,36.39913
2022-05-01,35.89638
2022-05-02,40.98251
2022-05-03,40.80983
2022-05-04,37.55518
2022-05-05,36.74024
2022-05-06,40.00425
2022-05-07,36.22389
2022-05-08,37.2532
2022-05-09,47.51052
2022-05-10,45.45702
2022-05-11,44.77393
2022-05-12,43.53366
2022-05-13,38.57598
2022-05-14,36.01378
2022-05-15,36.70962
2022-05-16,46.48122
2022-05-17,42.49755
2022-05-18,40.95784
2022-05-19,41.22665
2022-05-20,38.16766
2022-05-21,35.97975
2022-05-22,35.44043
2022-05-23,42.70681
2022-05-24,42.65152
2022-05-25,41.15435
2022-05-26,42.02968
2022-05-27,40.43469
2022-05-28,37.09072
2022-05-29,39.1119
2022-05-30,44.74331
2022-05-31,41.77533
2022-06-01,39.14337
2022-06-02,39.31606
2022-06-03,38.18978
2022-06-04,36.42039
2022-06-05,34.42643
2022-06-06,42.66088
2022-06-07,42.85228
2022-06-08,41.59074
2022-06-09,42.29679
2022-06-10,39.50236
2022-06-11,35.73901
2022-06-12,39.08978
2022-06-13,47.31487
2022-06-14,43.23082
2022-06-15,41.86976
2022-06-16,43.97005
2022-06-17,41.56522
2022-06-18,37.81463
2022-06-19,37.55944
2022-06-20,46.81893
2022-06-21,50.99145
2022-06-22,43.23252
2022-06-23,39.48194
2022-06-24,37.072
2022-06-25,34.60677
2022-06-26,35.96529
2022-06-27,41.52184
2022-06-28,39.2395
2022-06-29,38.71124
2022-06-30,40.581
2022-07-01,36.38467
2022-07-02,34.73012
2022-07-03,33.67189
2022-07-04,43.74377
2022-07-05,42.41929
2022-07-06,39.52277
2022-07-07,40.8413
2022-07-08,37.8393
2022-07-09,34.36348
2022-07-10,36.24175
2022-07-11,45.29369
2022-07-12,44.01514
2022-07-13,41.80511
2022-07-14,42.77061
2022-07-15,40.93658
2022-07-16,36.18476
2022-07-17,36.3668
2022-07-18,43.9624
2022-07-19,40.0034
2022-07-20,39.99149
2022-07-21,40.59291
2022-07-22,37.49989
2022-07-23,32.93607
2022-07-24,34.65611
2022-07-25,41.01824
2022-07-26,38.65254
2022-07-27,37.82739
2022-07-28,37.47947
2022-07-29,35.80451
2022-07-30,33.50431
2022-07-31,35.01339
2022-08-01,40.70775
2022-08-02,39.26332
2022-08-03,38.91114
2022-08-04,39.57041
2022-08-05,38.38968
2022-08-06,34.88324
2022-08-07,37.41397
2022-08-08,42.57156
2022-08-09,37.41312
2022-08-10,39.21653
2022-08-11,39.10765
2022-08-12,40.19735
2022-08-13,37.09072
2022-08-14,34.83816
2022-08-15,40.55973
2022-08-16,49.8422
2022-08-17,43.0071
2022-08-18,42.12581
2022-08-19,40.35898
2022-08-20,36.67219
2022-08-21,38.52579
2022-08-22,47.57602
2022-08-23,45.01042
2022-08-24,43.10833
2022-08-25,43.3312
2022-08-26,43.65701
2022-08-27,38.14554
2022-08-28,37.97286
2022-08-29,44.05767
2022-08-30,39.68525
2022-08-31,38.41946
2022-09-01,39.33818
2022-09-02,39.07362
2022-09-03,36.19497
2022-09-04,35.10952
2022-09-05,37.65386
2022-09-06,35.93551
2022-09-07,35.56037
2022-09-08,34.42899
2022-09-09,28.96941
2022-09-10,29.30713
2022-09-11,33.4941
2022-09-12,39.84432
2022-09-13,48.22933
2022-09-14,46.4659
2022-09-15,47.42971
2022-09-16,45.13546
2022-09-17,41.33639
2022-09-18,38.60916
2022-09-19,46.71855
2022-09-20,42.626
2022-09-21,47.68916
2022-09-22,45.73008
2022-09-23,40.51295
2022-09-24,38.07494
2022-09-25,37.1358
2022-09-26,46.81723
2022-09-27,42.50691
2022-09-28,42.85568
2022-09-29,42.47713
2022-09-30,41.72089
2022-10-01,46.53141
2022-10-02,46.63859
2022-10-03,56.12266
2022-10-04,53.90583
2022-10-05,53.20148
2022-10-06,55.68457
2022-10-07,49.59635
2022-10-08,46.77214
2022-10-09,49.54957
2022-10-10,55.51188
2022-10-11,58.31993
2022-10-12,59.60358
2022-10-13,61.40444
2022-10-14,56.91548
2022-10-15,57.04308
2022-10-16,56.66794
2022-10-17,63.56088
2022-10-18,59.63506
2022-10-19,61.19348
2022-10-20,62.03053
2022-10-21,57.13751
2022-10-22,51.66007
2022-10-23,54.70715
2022-10-24,61.67751
2022-10-25,58.99281
2022-10-26,59.24205
2022-10-27,59.78648
2022-10-28,55.23372
2022-10-29,52.45204
2022-10-30,41.81106
2022-10-31,55.18523
2022-11-01,56.38892
2022-11-02,56.37956
2022-11-03,58.58364
2022-11-04,55.60971
2022-11-05,52.35166
2022-11-06,55.7892
2022-11-07,61.10076
2022-11-08,59.09148
2022-11-09,60.48828
2022-11-10,69.03066
2022-11-11,58.16511
2022-11-12,53.54004
2022-11-13,56.50971
2022-11-14,64.59189
2022-11-15,65.28943
2022-11-16,62.02543
2022-11-17,59.85538
2022-11-18,56.8117
2022-11-19,53.78758
2022-11-20,56.21198
2022-11-21,62.6949
2022-11-22,60.66096
2022-11-23,58.97069
2022-11-24,58.04942
2022-11-25,56.8755
2022-11-26,53.6166
2022-11-27,53.57066
2022-11-28,59.19782
2022-11-29,55.5357
2022-11-30,52.52435
2022-12-01,54.71396
2022-12-02,51.54778
2022-12-03,44.40814
2022-12-04,48.8197
2022-12-05,57.28807
2022-12-06,54.6995
2022-12-07,57.63344
2022-12-08,59.17315
2022-12-09,58.42371
2022-12-10,55.55697
2022-12-11,57.74658
2022-12-12,69.07149
2022-12-13,65.29199
2022-12-14,63.35162
2022-12-15,61.83148
2022-12-16,62.85993
2022-12-17,58.82438
2022-12-18,61.00888
2022-12-19,65.17885
2022-12-20,61.73365
2022-12-21,64.5417
2022-12-22,61.14924
2022-12-23,57.96435
2022-12-24,54.11254
2022-12-25,55.12398
2022-12-26,63.23678
2022-12-27,62.5035
2022-12-28,61.11862
2022-12-29,61.91399
2022-12-30,56.83041
2022-12-31,51.21942
2023-01-01,59.66228
2023-01-02,76.0393
2023-01-03,77.90821
2023-01-04,73.80034
2023-01-05,69.54106
2023-01-06,65.51741
2023-01-07,63.49368
2023-01-08,68.1885
2023-01-09,73.71528
2023-01-10,71.48568
2023-01-11,72.76764
2023-01-12,72.77104
2023-01-13,66.01845
2023-01-14,64.04151
2023-01-15,62.98413
2023-01-16,71.74343
2023-01-17,67.48585
2023-01-18,64.45578
2023-01-19,61.65624
2023-01-20,54.20526
2023-01-21,48.53642
2023-01-22,52.94883
2023-01-23,61.69112
2023-01-24,67.4178
2023-01-25,77.77806
2023-01-26,77.42843
2023-01-27,71.54778
2023-01-28,69.31393
2023-01-29,70.04806
2023-01-30,78.10471
2023-01-31,75.47701
2023-02-01,72.09476
2023-02-02,71.24069
2023-02-03,68.17234
2023-02-04,68.04219
2023-02-05,69.23057
2023-02-06,78.38713
2023-02-07,76.92484
2023-02-08,75.28986
2023-02-09,74.52511
2023-02-10,68.75845
2023-02-11,71.43464
2023-02-12,72.5907
2023-02-13,79.81965
2023-02-14,73.53494
2023-02-15,72.03181
2023-02-16,70.94636
2023-02-17,67.81081
2023-02-18,67.04181
2023-02-19,65.70116
2023-02-20,73.97303
2023-02-21,69.60911
2023-02-22,67.03925
2023-02-23,67.04606
2023-02-24,61.27855
2023-02-25,62.52817
2023-02-26,63.00114
2023-02-27,67.8678
2023-02-28,66.08055
2023-03-01,68.01327
2023-03-02,64.6693
2023-03-03,59.73969
2023-03-04,61.61881
2023-03-05,64.74246
2023-03-06,65.69945
2023-03-07,65.4349
2023-03-08,61.48951
2023-03-09,61.87741
2023-03-10,53.43115
2023-03-11,53.85904
2023-03-12,52.44438
2023-03-13,62.9467
2023-03-14,61.93441
2023-03-15,61.73365
2023-03-16,61.89188
2023-03-17,60.45255
2023-03-18,58.24422
2023-03-19,61.52269
2023-03-20,70.97784
2023-03-21,66.87848
2023-03-22,66.03887
2023-03-23,65.94785
2023-03-24,59.11615
2023-03-25,56.1771
2023-03-26,60.90425
2023-03-27,66.0729
2023-03-28,63.34481
2023-03-29,60.64055
2023-03-30,59.69971
2023-03-31,54.69865
2023-04-01,52.19854
2023-04-02,54.1253
2023-04-03,62.35464
2023-04-04,59.6929
2023-04-05,59.43771
2023-04-06,57.8963
2023-04-07,56.27068
2023-04-08,54.7029
2023-04-09,56.02569
2023-04-10,64.59954
2023-04-11,61.51673
2023-04-12,59.09063
2023-04-13,59.85878
2023-04-14,56.01718
2023-04-15,56.29279
2023-04-16,57.55263
2023-04-17,66.28897
2023-04-18,62.85313
2023-04-19,61.42146
2023-04-20,59.6257
2023-04-21,56.6807
2023-04-22,53.82927
2023-04-23,55.61651
2023-04-24,63.21806
2023-04-25,59.58572
2023-04-26,56.78363
2023-04-27,56.02909
2023-04-28,52.09561
2023-04-29,51.75704
2023-04-30,52.67747
2023-05-01,61.11692
2023-05-02,58.87797
2023-05-03,56.65007
2023-05-04,53.59023
2023-05-05,51.77576
2023-05-06,52.90544
2023-05-07,55.16821
2023-05-08,61.52439
2023-05-09,61.16456
2023-05-10,59.02939
2023-05-11,58.77844
2023-05-12,55.32304
2023-05-13,53.6149
2023-05-14,54.6374
2023-05-15,63.98962
2023-05-16,61.87401
2023-05-17,58.43392
2023-05-18,58.30972
2023-05-19,55.37408
2023-05-20,52.67917
2023-05-21,50.74135
2023-05-22,62.99689
2023-05-23,60.04253
2023-05-24,58.99791
2023-05-25,57.21662
2023-05-26,52.11007
2023-05-27,49.10382
2023-05-28,49.74437
2023-05-29,59.84602
