date,SCHD
2021-03-27,5.36601
2021-03-28,5.29976
2021-03-29,4.70354
2021-03-30,5.89599
2021-03-31,4.67042
2021-04-01,3.44484
2021-04-02,4.20669
2021-04-03,3.8092
2021-04-04,3.61046
2021-04-05,4.20669
2021-04-06,5.20039
2021-04-07,5.16727
2021-04-08,3.57734
2021-04-09,4.07419
2021-04-10,2.74925
2021-04-11,2.91487
2021-04-12,2.8155
2021-04-13,3.14673
2021-04-14,4.30606
2021-04-15,3.9417
2021-04-16,4.27293
2021-04-17,5.26664
2021-04-18,2.98111
2021-04-19,3.44484
2021-04-20,4.73666
2021-04-21,3.27923
2021-04-22,4.43855
2021-04-23,3.77608
2021-04-24,3.64359
2021-04-25,3.70983
2021-04-26,2.84862
2021-04-27,4.27293
2021-04-28,4.63729
2021-04-29,4.17356
2021-04-30,3.57734
2021-05-01,3.9417
2021-05-02,3.74296
2021-05-03,2.88174
2021-05-04,4.14044
2021-05-05,3.84233
2021-05-06,4.27293
2021-05-07,5.4985
2021-05-08,5.82974
2021-05-09,5.36601
2021-05-10,8.94335
2021-05-11,14.57436
2021-05-12,4.60417
2021-05-13,5.33289
2021-05-14,6.22722
2021-05-15,5.00165
2021-05-16,5.46538
2021-05-17,4.83603
2021-05-18,5.59788
2021-05-19,6.62471
2021-05-20,5.03477
2021-05-21,3.9417
2021-05-22,4.76979
2021-05-23,4.3723
2021-05-24,4.23981
2021-05-25,6.02848
2021-05-26,5.13415
2021-05-27,4.63729
2021-05-28,4.30606
2021-05-29,4.86916
2021-05-30,4.73666
2021-05-31,4.80291
2021-06-01,4.23981
2021-06-02,5.43226
2021-06-03,4.43855
2021-06-04,3.51109
2021-06-05,2.91487
2021-06-06,3.90857
2021-06-07,3.54421
2021-06-08,3.8092
2021-06-09,3.90857
2021-06-10,4.30606
2021-06-11,2.91487
2021-06-12,3.64359
2021-06-13,3.04736
2021-06-14,3.14673
2021-06-15,4.67042
2021-06-16,4.57105
2021-06-17,4.80291
2021-06-18,5.23352
2021-06-19,3.57734
2021-06-20,2.8155
2021-06-21,2.21927
2021-06-22,3.14673
2021-06-23,3.04736
2021-06-24,3.64359
2021-06-25,3.61046
2021-06-26,3.3786
2021-06-27,1.72242
2021-06-28,4.20669
2021-06-29,2.98111
2021-06-30,3.31235
2021-07-01,2.15303
2021-07-02,1.98741
2021-07-03,1.72242
2021-07-04,1.78867
2021-07-05,1.78867
2021-07-06,2.78237
2021-07-07,2.683
2021-07-08,2.05366
2021-07-09,2.05366
2021-07-10,2.55051
2021-07-11,2.61676
2021-07-12,3.04736
2021-07-13,4.10732
2021-07-14,2.35177
2021-07-15,2.71613
2021-07-16,2.8155
2021-07-17,2.61676
2021-07-18,1.98741
2021-07-19,2.683
2021-07-20,2.58363
2021-07-21,2.48426
2021-07-22,3.14673
2021-07-23,3.14673
2021-07-24,3.14673
2021-07-25,2.18615
2021-07-26,3.44484
2021-07-27,2.51738
2021-07-28,4.14044
2021-07-29,2.8155
2021-07-30,2.78237
2021-07-31,4.17356
2021-08-01,3.47797
2021-08-02,3.01424
2021-08-03,4.33918
2021-08-04,7.51904
2021-08-05,8.01589
2021-08-06,5.631
2021-08-07,4.30606
2021-08-08,4.27293
2021-08-09,6.16098
2021-08-10,7.25405
2021-08-11,7.91652
2021-08-12,9.27459
2021-08-13,6.49221
2021-08-14,5.23352
2021-08-15,5.33289
2021-08-16,6.69095
2021-08-17,5.89599
2021-08-18,6.92282
2021-08-19,6.02848
2021-08-20,4.76979
2021-08-21,5.03477
2021-08-22,4.00794
2021-08-23,5.4985
2021-08-24,6.52533
2021-08-25,6.69095
2021-08-26,6.29347
2021-08-27,5.46538
2021-08-28,5.66412
2021-08-29,4.40543
2021-08-30,4.86916
2021-08-31,6.26035
2021-09-01,7.94965
2021-09-02,6.35972
2021-09-03,5.79662
2021-09-04,5.20039
2021-09-05,4.27293
2021-09-06,5.82974
2021-09-07,5.89599
2021-09-08,7.75091
2021-09-09,6.26035
2021-09-10,8.57899
2021-09-11,5.56475
2021-09-12,5.631
2021-09-13,6.32659
2021-09-14,7.85028
2021-09-15,6.7572
2021-09-16,5.99536
2021-09-17,5.79662
2021-09-18,4.63729
2021-09-19,4.27293
2021-09-20,5.33289
2021-09-21,6.52533
2021-09-22,6.79032
2021-09-23,9.97018
2021-09-24,8.84398
2021-09-25,6.79032
2021-09-26,4.5048
2021-09-27,7.12156
2021-09-28,9.50645
2021-09-29,8.81086
2021-09-30,6.98906
2021-10-01,5.56475
2021-10-02,4.73666
2021-10-03,4.20669
2021-10-04,4.5048
2021-10-05,6.1941
2021-10-06,5.33289
2021-10-07,6.7572
2021-10-08,3.77608
2021-10-09,4.83603
2021-10-10,5.39913
2021-10-11,6.22722
2021-10-12,4.53792
2021-10-13,6.16098
2021-10-14,4.70354
2021-10-15,4.76979
2021-10-16,5.20039
2021-10-17,5.10102
2021-10-18,5.33289
2021-10-19,5.631
2021-10-20,6.72408
2021-10-21,5.39913
2021-10-22,4.86916
2021-10-23,4.23981
2021-10-24,8.38025
2021-10-25,7.28718
2021-10-26,7.61841
2021-10-27,8.24776
2021-10-28,7.38655
2021-10-29,6.7572
2021-10-30,5.82974
2021-10-31,6.1941
2021-11-01,7.58529
2021-11-02,7.28718
2021-11-03,7.91652
2021-11-04,8.01589
2021-11-05,6.39284
2021-11-06,4.5048
2021-11-07,4.43855
2021-11-08,5.69725
2021-11-09,6.12785
2021-11-10,6.16098
2021-11-11,4.90228
2021-11-12,4.73666
2021-11-13,4.9354
2021-11-14,3.57734
2021-11-15,5.0679
2021-11-16,4.86916
2021-11-17,5.73037
2021-11-18,5.59788
2021-11-19,4.9354
2021-11-20,4.14044
2021-11-21,4.07419
2021-11-22,5.20039
2021-11-23,5.13415
2021-11-24,7.22093
2021-11-25,7.35342
2021-11-26,5.86286
2021-11-27,5.56475
2021-11-28,5.16727
2021-11-29,6.42596
2021-11-30,7.35342
2021-12-01,8.64524
2021-12-02,7.12156
2021-12-03,5.36601
2021-12-04,3.77608
2021-12-05,3.34547
2021-12-06,3.67671
2021-12-07,5.53163
2021-12-08,16.13116
2021-12-09,15.99867
2021-12-10,13.41503
2021-12-11,9.0096
2021-12-12,5.69725
2021-12-13,10.40079
2021-12-14,8.47962
2021-12-15,7.75091
2021-12-16,9.40708
2021-12-17,8.91023
2021-12-18,6.29347
2021-12-19,6.69095
2021-12-20,8.18151
2021-12-21,10.1358
2021-12-22,7.91652
2021-12-23,9.80457
2021-12-24,14.83935
2021-12-25,7.02219
2021-12-26,7.45279
2021-12-27,9.04272
2021-12-28,9.63895
2021-12-29,9.10897
2021-12-30,9.10897
2021-12-31,7.61841
2022-01-01,5.73037
2022-01-02,7.15468
2022-01-03,8.74461
2022-01-04,10.06955
2022-01-05,11.92447
2022-01-06,10.63265
2022-01-07,9.30771
2022-01-08,8.4465
2022-01-09,10.8314
2022-01-10,10.43391
2022-01-11,11.75886
2022-01-12,14.37562
2022-01-13,11.06326
2022-01-14,9.37396
2022-01-15,11.19576
2022-01-16,9.07585
2022-01-17,8.47962
2022-01-18,9.1421
2022-01-19,11.16263
2022-01-20,8.18151
2022-01-21,11.52699
2022-01-22,8.74461
2022-01-23,9.10897
2022-01-24,10.46704
2022-01-25,11.92447
2022-01-26,14.47499
2022-01-27,10.20205
2022-01-28,15.30308
2022-01-29,10.50016
2022-01-30,10.03643
2022-01-31,15.43557
2022-02-01,13.15004
2022-02-02,23.45147
2022-02-03,20.33786
2022-02-04,16.03179
2022-02-05,14.80622
2022-02-06,17.09175
2022-02-07,15.43557
2022-02-08,15.46869
2022-02-09,13.05067
2022-02-10,14.04438
2022-02-11,15.00496
2022-02-12,25.63762
2022-02-13,22.62338
2022-02-14,14.67373
2022-02-15,14.93872
2022-02-16,14.67373
2022-02-17,14.14375
2022-02-18,12.3882
2022-02-19,12.71944
2022-02-20,9.93706
2022-02-21,9.44021
2022-02-22,13.05067
2022-02-23,13.97813
2022-02-24,12.48757
2022-02-25,12.15634
2022-02-26,13.11692
2022-02-27,12.12321
2022-02-28,12.22259
2022-03-01,13.18317
2022-03-02,12.12321
2022-03-03,11.06326
2022-03-04,9.90394
2022-03-05,8.24776
2022-03-06,11.59324
2022-03-07,9.40708
2022-03-08,11.99072
2022-03-09,8.81086
2022-03-10,9.93706
2022-03-11,10.46704
2022-03-12,9.07585
2022-03-13,11.262
2022-03-14,10.23517
2022-03-15,12.15634
2022-03-16,12.15634
2022-03-17,15.13746
2022-03-18,15.56806
2022-03-19,12.81881
2022-03-20,13.94501
2022-03-21,20.27161
2022-03-22,21.59655
2022-03-23,16.56177
2022-03-24,15.93242
2022-03-25,15.3362
2022-03-26,20.83471
2022-03-27,21.36469
2022-03-28,22.68963
2022-03-29,22.29214
2022-03-30,23.9152
2022-03-31,28.5525
2022-04-01,26.89632
2022-04-02,24.80953
2022-04-03,24.57767
2022-04-04,30.73865
2022-04-05,35.04471
2022-04-06,31.73236
2022-04-07,30.27492
2022-04-08,24.61079
2022-04-09,18.94667
2022-04-10,14.6406
2022-04-11,17.15799
2022-04-12,18.08545
2022-04-13,16.32991
2022-04-14,18.1517
2022-04-15,17.22424
2022-04-16,12.5207
2022-04-17,12.68631
2022-04-18,14.97184
2022-04-19,16.19741
2022-04-20,15.46869
2022-04-21,17.22424
2022-04-22,17.95296
2022-04-23,13.61377
2022-04-24,11.12951
2022-04-25,16.72739
2022-04-26,15.46869
2022-04-27,15.96555
2022-04-28,14.27625
2022-04-29,14.90559
2022-04-30,16.52865
2022-05-01,11.92447
2022-05-02,14.14375
2022-05-03,16.76051
2022-05-04,12.62007
2022-05-05,14.97184
2022-05-06,14.83935
2022-05-07,11.262
2022-05-08,12.05697
2022-05-09,13.48128
2022-05-10,15.13746
2022-05-11,14.54123
2022-05-12,16.06492
2022-05-13,13.61377
2022-05-14,10.06955
2022-05-15,11.16263
2022-05-16,13.97813
2022-05-17,13.97813
2022-05-18,14.30937
2022-05-19,18.48294
2022-05-20,15.40245
2022-05-21,11.52699
2022-05-22,12.85193
2022-05-23,10.46704
2022-05-24,13.28254
2022-05-25,15.50182
2022-05-26,12.3882
2022-05-27,14.01126
2022-05-28,12.5207
2022-05-29,9.53958
2022-05-30,9.77144
2022-05-31,10.66578
2022-06-01,12.09009
2022-06-02,10.20205
2022-06-03,10.53328
2022-06-04,8.64524
2022-06-05,8.94335
2022-06-06,10.43391
2022-06-07,11.3945
2022-06-08,11.89135
2022-06-09,11.3945
2022-06-10,11.65948
2022-06-11,11.56011
2022-06-12,9.87081
2022-06-13,13.41503
2022-06-14,18.2842
2022-06-15,12.15634
2022-06-16,15.3362
2022-06-17,15.73368
2022-06-18,12.48757
2022-06-19,9.93706
2022-06-20,9.97018
2022-06-21,11.32825
2022-06-22,14.44186
2022-06-23,12.22259
2022-06-24,13.91189
2022-06-25,13.91189
2022-06-26,18.94667
2022-06-27,21.76217
2022-06-28,17.65485
2022-06-29,17.22424
2022-06-30,14.97184
2022-07-01,12.5207
2022-07-02,11.99072
2022-07-03,22.0934
2022-07-04,19.87413
2022-07-05,18.18482
2022-07-06,20.37098
2022-07-07,14.70685
2022-07-08,15.17058
2022-07-09,13.44816
2022-07-10,10.46704
2022-07-11,14.47499
2022-07-12,14.83935
2022-07-13,15.8993
2022-07-14,15.23683
2022-07-15,14.24312
2022-07-16,12.05697
2022-07-17,11.8251
2022-07-18,13.44816
2022-07-19,14.24312
2022-07-20,15.96555
2022-07-21,14.60748
2022-07-22,14.11063
2022-07-23,18.1517
2022-07-24,17.22424
2022-07-25,18.25107
2022-07-26,21.03345
2022-07-27,18.2842
2022-07-28,18.78105
2022-07-29,19.21165
2022-07-30,15.83305
2022-07-31,18.48294
2022-08-01,17.62172
2022-08-02,31.06989
2022-08-03,32.42795
2022-08-04,27.12818
2022-08-05,23.55084
2022-08-06,25.93574
2022-08-07,22.29214
2022-08-08,25.43888
2022-08-09,26.06823
2022-08-10,21.96091
2022-08-11,26.13448
2022-08-12,24.54455
2022-08-13,23.98145
2022-08-14,24.61079
2022-08-15,27.62504
2022-08-16,34.7466
2022-08-17,34.15038
2022-08-18,27.22755
2022-08-19,27.89002
2022-08-20,25.6045
2022-08-21,28.45313
2022-08-22,25.50513
2022-08-23,26.39947
2022-08-24,23.08711
2022-08-25,22.72275
2022-08-26,18.88042
2022-08-27,16.59489
2022-08-28,21.46406
2022-08-29,28.18814
2022-08-30,20.10599
2022-08-31,21.19907
2022-09-01,18.2842
2022-09-02,15.86618
2022-09-03,13.34879
2022-09-04,13.15004
2022-09-05,12.98443
2022-09-06,13.58065
2022-09-07,13.74627
2022-09-08,11.09638
2022-09-09,10.59953
2022-09-10,10.00331
2022-09-11,9.80457
2022-09-12,11.92447
2022-09-13,19.70851
2022-09-14,18.74792
2022-09-15,16.85988
2022-09-16,15.26995
2022-09-17,11.29513
2022-09-18,10.00331
2022-09-19,13.97813
2022-09-20,15.30308
2022-09-21,16.13116
2022-09-22,13.71315
2022-09-23,17.12487
2022-09-24,12.05697
2022-09-25,10.86452
2022-09-26,18.64855
2022-09-27,16.56177
2022-09-28,22.06028
2022-09-29,18.88042
2022-09-30,18.2842
2022-10-01,12.42133
2022-10-02,11.09638
2022-10-03,11.49387
2022-10-04,11.9576
2022-10-05,12.45445
2022-10-06,9.90394
2022-10-07,12.42133
2022-10-08,9.77144
2022-10-09,10.23517
2022-10-10,12.55382
2022-10-11,11.92447
2022-10-12,12.78569
2022-10-13,10.86452
2022-10-14,11.69261
2022-10-15,9.07585
2022-10-16,8.31401
2022-10-17,9.60582
2022-10-18,10.63265
2022-10-19,10.2683
2022-10-20,9.90394
2022-10-21,9.40708
2022-10-22,8.61212
2022-10-23,8.24776
2022-10-24,10.96389
2022-10-25,10.89764
2022-10-26,9.83769
2022-10-27,10.76515
2022-10-28,9.37396
2022-10-29,8.51275
2022-10-30,6.1941
2022-10-31,9.80457
2022-11-01,10.16893
2022-11-02,11.3945
2022-11-03,10.89764
2022-11-04,9.60582
2022-11-05,7.15468
2022-11-06,7.35342
2022-11-07,8.21464
2022-11-08,10.63265
2022-11-09,8.14839
2022-11-10,11.32825
2022-11-11,15.56806
2022-11-12,13.24942
2022-11-13,12.55382
2022-11-14,17.65485
2022-11-15,18.81417
2022-11-16,15.30308
2022-11-17,12.85193
2022-11-18,10.36767
2022-11-19,9.20834
2022-11-20,9.97018
2022-11-21,10.56641
2022-11-22,11.49387
2022-11-23,13.84564
2022-11-24,12.28883
2022-11-25,8.57899
2022-11-26,9.83769
2022-11-27,9.24147
2022-11-28,9.67207
2022-11-29,9.7052
2022-11-30,8.71149
2022-12-01,11.32825
2022-12-02,11.89135
2022-12-03,6.59158
2022-12-04,14.27625
2022-12-05,13.11692
2022-12-06,14.0775
2022-12-07,15.43557
2022-12-08,15.17058
2022-12-09,10.96389
2022-12-10,9.90394
2022-12-11,10.43391
2022-12-12,19.74163
2022-12-13,19.54289
2022-12-14,13.31566
2022-12-15,17.0255
2022-12-16,14.37562
2022-12-17,11.16263
2022-12-18,13.58065
2022-12-19,13.05067
2022-12-20,14.90559
2022-12-21,13.77939
2022-12-22,16.95925
2022-12-23,14.83935
2022-12-24,10.79827
2022-12-25,13.24942
2022-12-26,16.03179
2022-12-27,15.43557
2022-12-28,17.5886
2022-12-29,15.46869
2022-12-30,12.09009
2022-12-31,10.53328
2023-01-01,11.3945
2023-01-02,13.5144
2023-01-03,13.54753
2023-01-04,15.13746
2023-01-05,14.44186
2023-01-06,14.40874
2023-01-07,13.81252
2023-01-08,11.12951
2023-01-09,14.57436
2023-01-10,14.40874
2023-01-11,14.6406
2023-01-12,13.81252
2023-01-13,13.91189
2023-01-14,11.06326
2023-01-15,14.01126
2023-01-16,14.93872
2023-01-17,15.36932
2023-01-18,15.43557
2023-01-19,16.09804
2023-01-20,15.2037
2023-01-21,13.97813
2023-01-22,12.45445
2023-01-23,12.02384
2023-01-24,20.07287
2023-01-25,23.08711
2023-01-26,18.38357
2023-01-27,18.74792
2023-01-28,17.85359
2023-01-29,21.82842
2023-01-30,25.50513
2023-01-31,23.02086
2023-02-01,26.23385
2023-02-02,28.42
2023-02-03,25.57138
2023-02-04,36.00529
2023-02-05,36.30341
2023-02-06,31.83173
2023-02-07,33.95163
2023-02-08,35.54157
2023-02-09,32.52732
2023-02-10,33.68665
2023-02-11,25.27326
2023-02-12,24.27956
2023-02-13,33.55415
2023-02-14,29.31434
2023-02-15,25.80324
2023-02-16,25.93574
2023-02-17,25.33951
2023-02-18,24.67704
2023-02-19,24.64392
2023-02-20,24.14706
2023-02-21,25.67075
2023-02-22,24.87578
2023-02-23,22.29214
2023-02-24,24.37893
2023-02-25,22.98774
2023-02-26,20.20536
2023-02-27,21.46406
2023-02-28,23.88208
2023-03-01,24.01457
2023-03-02,24.44518
2023-03-03,24.11394
2023-03-04,21.59655
2023-03-05,23.12023
2023-03-06,25.27326
2023-03-07,32.29546
2023-03-08,25.6045
2023-03-09,22.19277
2023-03-10,24.11394
2023-03-11,18.25107
2023-03-12,19.21165
2023-03-13,28.18814
2023-03-14,35.97217
2023-03-15,28.25438
2023-03-16,31.59986
2023-03-17,33.6204
2023-03-18,28.5525
2023-03-19,22.29214
2023-03-20,27.2938
2023-03-21,27.06194
2023-03-22,22.75587
2023-03-23,39.78138
2023-03-24,33.25604
2023-03-25,20.76846
2023-03-26,18.48294
2023-03-27,23.94832
2023-03-28,31.00364
2023-03-29,32.69294
2023-03-30,36.4359
2023-03-31,34.44849
2023-04-01,25.0414
2023-04-02,21.23219
2023-04-03,25.47201
2023-04-04,23.38522
2023-04-05,21.29844
2023-04-06,20.30473
2023-04-07,19.44352
2023-04-08,13.81252
2023-04-09,16.26366
2023-04-10,19.04604
2023-04-11,21.43093
2023-04-12,21.06657
2023-04-13,17.45611
2023-04-14,20.27161
2023-04-15,15.13746
2023-04-16,15.30308
2023-04-17,20.10599
2023-04-18,18.05233
2023-04-19,17.65485
2023-04-20,16.92613
2023-04-21,16.72739
2023-04-22,12.09009
2023-04-23,13.5144
2023-04-24,14.90559
2023-04-25,15.86618
2023-04-26,20.00662
2023-04-27,22.29214
2023-04-28,16.82676
2023-04-29,12.28883
2023-04-30,14.47499
2023-05-01,14.27625
2023-05-02,17.98608
2023-05-03,22.789
2023-05-04,27.62504
2023-05-05,28.45313
2023-05-06,19.11228
2023-05-07,19.54289
2023-05-08,22.45776
2023-05-09,28.28751
2023-05-10,21.56343
2023-05-11,29.04935
2023-05-12,29.57933
2023-05-13,20.80158
2023-05-14,22.2259
2023-05-15,25.73699
2023-05-16,26.33322
2023-05-17,42.0669
2023-05-18,28.15501
2023-05-19,28.85061
2023-05-20,20.66909
2023-05-21,19.94037
2023-05-22,27.65816
2023-05-23,28.45313
2023-05-24,26.26697
2023-05-25,31.46737
2023-05-26,34.1835
2023-05-27,24.27956
2023-05-28,22.95462
2023-05-29,25.17389
2023-05-30,33.4879
2023-05-31,35.24345
2023-06-01,35.60781
2023-06-02,33.75289
2023-06-03,23.98145
2023-06-04,18.51606
2023-06-05,25.0414
2023-06-06,25.90261
2023-06-07,30.17555
2023-06-08,31.30175
2023-06-09,31.2355
2023-06-10,23.51772
2023-06-11,20.20536
2023-06-12,29.57933
2023-06-13,34.61411
2023-06-14,31.03676
2023-06-15,29.74494
2023-06-16,31.99735
2023-06-17,22.15965
