date,가맹점
2023-05-28,6.76251
2023-05-29,7.82747
2023-05-30,12.03407
2023-05-31,12.67305
2023-06-01,12.14057
2023-06-02,9.79765
2023-06-03,7.56123
2023-06-04,6.869
2023-06-05,10.64962
2023-06-06,8.73269
2023-06-07,11.92758
2023-06-08,11.1821
2023-06-09,11.07561
2023-06-10,8.04046
2023-06-11,8.5197
2023-06-12,12.03407
2023-06-13,11.92758
2023-06-14,12.40681
2023-06-15,13.47177
2023-06-16,11.66134
2023-06-17,7.50798
2023-06-18,7.29499
2023-06-19,10.38338
2023-06-20,10.75612
2023-06-21,12.56656
2023-06-22,10.33013
2023-06-23,8.73269
2023-06-24,6.44302
2023-06-25,5.59105
2023-06-26,11.3951
2023-06-27,10.27689
2023-06-28,11.1821
2023-06-29,12.14057
2023-06-30,9.9574
2023-07-01,6.9755
2023-07-02,6.76251
2023-07-03,11.66134
2023-07-04,12.03407
2023-07-05,11.23535
2023-07-06,10.96911
2023-07-07,8.94568
2023-07-08,6.49627
2023-07-09,7.98722
2023-07-10,10.75612
2023-07-11,12.14057
2023-07-12,11.2886
2023-07-13,11.34185
2023-07-14,9.21192
2023-07-15,6.81576
2023-07-16,7.02875
2023-07-17,10.80937
2023-07-18,12.7263
2023-07-19,12.08732
2023-07-20,12.99254
2023-07-21,11.1821
2023-07-22,6.60276
2023-07-23,6.38977
2023-07-24,11.82108
2023-07-25,11.92758
2023-07-26,12.46006
2023-07-27,10.91586
2023-07-28,10.33013
2023-07-29,6.81576
2023-07-30,6.17678
2023-07-31,10.54313
2023-08-01,9.8509
2023-08-02,12.67305
2023-08-03,9.7444
2023-08-04,9.47816
2023-08-05,6.65601
2023-08-06,6.12353
2023-08-07,11.2886
2023-08-08,12.6198
2023-08-09,10.27689
2023-08-10,10.48988
2023-08-11,9.47816
2023-08-12,7.56123
2023-08-13,6.9755
2023-08-14,8.99893
2023-08-15,7.45473
2023-08-16,10.86261
2023-08-17,10.38338
2023-08-18,10.80937
2023-08-19,5.91054
2023-08-20,5.75079
2023-08-21,10.96911
2023-08-22,11.2886
2023-08-23,10.64962
2023-08-24,10.86261
2023-08-25,10.17039
2023-08-26,5.80404
2023-08-27,6.76251
2023-08-28,11.3951
2023-08-29,12.30031
2023-08-30,11.50159
2023-08-31,11.34185
2023-09-01,11.76783
2023-09-02,6.60276
2023-09-03,9.47816
2023-09-04,13.63152
2023-09-05,9.53141
2023-09-06,10.11714
2023-09-07,11.60809
2023-09-08,10.59637
2023-09-09,5.96379
2023-09-10,9.69116
2023-09-11,12.51331
2023-09-12,12.88604
2023-09-13,12.14057
2023-09-14,11.71458
2023-09-15,10.75612
2023-09-16,8.14696
2023-09-17,7.34824
2023-09-18,13.20553
2023-09-19,11.82108
2023-09-20,11.71458
2023-09-21,10.43663
2023-09-22,11.66134
2023-09-23,7.29499
2023-09-24,5.75079
2023-09-25,11.1821
2023-09-26,11.87433
2023-09-27,9.05218
2023-09-28,4.41959
2023-09-29,4.57933
2023-09-30,5.80404
2023-10-01,5.75079
2023-10-02,6.01703
2023-10-03,7.56123
2023-10-04,12.51331
2023-10-05,10.75612
2023-10-06,11.1821
2023-10-07,8.25346
2023-10-08,7.29499
2023-10-09,7.93397
2023-10-10,12.24707
2023-10-11,10.70287
2023-10-12,11.71458
2023-10-13,11.55484
2023-10-14,7.18849
2023-10-15,6.9755
2023-10-16,10.17039
2023-10-17,9.10543
2023-10-18,10.80937
2023-10-19,10.11714
2023-10-20,9.15867
2023-10-21,5.69755
2023-10-22,6.54952
2023-10-23,10.59637
2023-10-24,12.14057
2023-10-25,11.82108
2023-10-26,10.59637
2023-10-27,9.79765
2023-10-28,5.85729
2023-10-29,5.91054
2023-10-30,11.66134
2023-10-31,10.96911
2023-11-01,12.8328
2023-11-02,11.07561
2023-11-03,10.06389
2023-11-04,5.59105
2023-11-05,7.18849
2023-11-06,11.66134
2023-11-07,11.50159
2023-11-08,8.99893
2023-11-09,10.38338
2023-11-10,8.14696
2023-11-11,6.12353
2023-11-12,6.12353
2023-11-13,8.99893
2023-11-14,9.26517
2023-11-15,9.69116
2023-11-16,8.62619
2023-11-17,11.66134
2023-11-18,5.59105
2023-11-19,7.50798
2023-11-20,11.3951
2023-11-21,11.66134
2023-11-22,11.07561
2023-11-23,10.54313
2023-11-24,10.75612
2023-11-25,6.12353
2023-11-26,8.04046
2023-11-27,10.59637
2023-11-28,11.3951
2023-11-29,10.38338
2023-11-30,10.38338
2023-12-01,8.94568
2023-12-02,6.9755
2023-12-03,7.29499
2023-12-04,10.38338
2023-12-05,10.96911
2023-12-06,10.54313
2023-12-07,10.91586
2023-12-08,9.05218
2023-12-09,6.01703
2023-12-10,7.34824
2023-12-11,10.96911
2023-12-12,9.79765
2023-12-13,10.70287
2023-12-14,8.83919
2023-12-15,8.04046
2023-12-16,4.84558
2023-12-17,6.38977
2023-12-18,8.78594
2023-12-19,9.42492
2023-12-20,10.43663
2023-12-21,9.53141
2023-12-22,7.98722
2023-12-23,5.11182
2023-12-24,4.36634
2023-12-25,4.36634
2023-12-26,10.22364
2023-12-27,9.58466
2023-12-28,8.83919
2023-12-29,7.34824
2023-12-30,4.47284
2023-12-31,5.11182
2024-01-01,5.75079
2024-01-02,11.71458
2024-01-03,12.56656
2024-01-04,10.01064
2024-01-05,11.2886
2024-01-06,6.9755
2024-01-07,5.59105
2024-01-08,10.22364
2024-01-09,10.54313
2024-01-10,10.43663
2024-01-11,11.07561
2024-01-12,10.11714
2024-01-13,5.37806
2024-01-14,5.6443
2024-01-15,10.22364
2024-01-16,11.2886
2024-01-17,11.3951
2024-01-18,11.2886
2024-01-19,11.02236
2024-01-20,6.28328
2024-01-21,8.09371
2024-01-22,10.33013
2024-01-23,10.91586
2024-01-24,12.24707
2024-01-25,9.9574
2024-01-26,10.70287
2024-01-27,5.5378
2024-01-28,6.81576
2024-01-29,10.33013
2024-01-30,11.12886
2024-01-31,10.96911
2024-02-01,13.68477
2024-02-02,10.17039
2024-02-03,5.37806
2024-02-04,6.28328
2024-02-05,8.73269
2024-02-06,9.9574
2024-02-07,9.58466
2024-02-08,8.57294
2024-02-09,5.37806
2024-02-10,4.73908
2024-02-11,5.27156
2024-02-12,5.91054
2024-02-13,11.55484
2024-02-14,11.1821
2024-02-15,9.37167
2024-02-16,9.90415
2024-02-17,5.16506
2024-02-18,5.75079
2024-02-19,11.60809
2024-02-20,11.66134
2024-02-21,11.92758
2024-02-22,9.58466
2024-02-23,9.79765
2024-02-24,7.24174
2024-02-25,7.40149
2024-02-26,11.87433
2024-02-27,9.47816
2024-02-28,10.75612
2024-02-29,10.54313
2024-03-01,5.91054
2024-03-02,6.17678
2024-03-03,4.68583
2024-03-04,11.07561
2024-03-05,9.7444
2024-03-06,10.17039
2024-03-07,8.62619
2024-03-08,8.78594
2024-03-09,4.84558
2024-03-10,6.17678
2024-03-11,11.02236
2024-03-12,10.33013
2024-03-13,12.46006
2024-03-14,10.86261
2024-03-15,10.17039
2024-03-16,5.37806
2024-03-17,5.6443
2024-03-18,8.04046
2024-03-19,10.43663
2024-03-20,10.17039
