date,상속세계산
2020-11-20,27.92452
2020-11-21,30.18867
2020-11-22,21.88679
2020-11-23,29.0566
2020-11-24,27.92452
2020-11-25,28.67924
2020-11-26,24.5283
2020-11-27,19.62264
2020-11-28,15.09433
2020-11-29,16.98113
2020-11-30,21.13207
2020-12-01,25.66037
2020-12-02,22.26415
2020-12-03,24.5283
2020-12-04,27.16981
2020-12-05,19.62264
2020-12-06,14.71698
2020-12-07,32.83018
2020-12-08,33.20754
2020-12-09,28.67924
2020-12-10,22.6415
2020-12-11,25.66037
2020-12-12,14.33962
2020-12-13,18.86792
2020-12-14,34.33962
2020-12-15,21.50943
2020-12-16,34.71698
2020-12-17,35.47169
2020-12-18,23.77358
2020-12-19,16.22641
2020-12-20,18.49056
2020-12-21,35.84905
2020-12-22,38.1132
2020-12-23,33.96226
2020-12-24,31.32075
2020-12-25,18.1132
2020-12-26,16.98113
2020-12-27,21.88679
2020-12-28,33.96226
2020-12-29,27.92452
2020-12-30,27.54716
2020-12-31,27.16981
2021-01-01,21.13207
2021-01-02,15.47169
2021-01-03,13.96226
2021-01-04,25.28301
2021-01-05,19.62264
2021-01-06,35.09433
2021-01-07,22.6415
2021-01-08,15.84905
2021-01-09,10.94339
2021-01-10,16.98113
2021-01-11,24.15094
2021-01-12,19.62264
2021-01-13,26.03773
2021-01-14,26.03773
2021-01-15,26.03773
2021-01-16,19.24528
2021-01-17,25.28301
2021-01-18,26.79245
2021-01-19,30.56603
2021-01-20,34.71698
2021-01-21,30.56603
2021-01-22,34.71698
2021-01-23,19.62264
2021-01-24,20.75471
2021-01-25,25.28301
2021-01-26,26.41509
2021-01-27,40.37735
2021-01-28,26.03773
2021-01-29,23.01886
2021-01-30,18.1132
2021-01-31,21.50943
2021-02-01,37.35849
2021-02-02,35.84905
2021-02-03,29.81132
2021-02-04,25.28301
2021-02-05,20.75471
2021-02-06,15.47169
2021-02-07,21.13207
2021-02-08,27.92452
2021-02-09,19.62264
2021-02-10,24.5283
2021-02-11,13.5849
2021-02-12,20.0
2021-02-13,20.37735
2021-02-14,25.28301
2021-02-15,32.45283
2021-02-16,36.60377
2021-02-17,29.43396
2021-02-18,34.33962
2021-02-19,25.28301
2021-02-20,24.15094
2021-02-21,27.92452
2021-02-22,29.81132
2021-02-23,31.69811
2021-02-24,20.37735
2021-02-25,22.26415
2021-02-26,20.75471
2021-02-27,11.69811
2021-02-28,15.47169
2021-03-01,18.1132
2021-03-02,23.77358
2021-03-03,27.92452
2021-03-04,28.67924
2021-03-05,26.41509
2021-03-06,15.84905
2021-03-07,22.6415
2021-03-08,32.83018
2021-03-09,28.67924
2021-03-10,33.96226
2021-03-11,20.0
2021-03-12,23.77358
2021-03-13,16.60377
2021-03-14,19.62264
2021-03-15,36.60377
2021-03-16,34.71698
2021-03-17,27.16981
2021-03-18,23.77358
2021-03-19,30.56603
2021-03-20,15.47169
2021-03-21,19.24528
2021-03-22,33.96226
2021-03-23,25.66037
2021-03-24,36.22641
2021-03-25,28.67924
2021-03-26,28.67924
2021-03-27,16.98113
2021-03-28,19.62264
2021-03-29,28.30188
2021-03-30,24.15094
2021-03-31,27.92452
2021-04-01,21.50943
2021-04-02,23.01886
2021-04-03,18.86792
2021-04-04,14.71698
2021-04-05,30.94339
2021-04-06,29.81132
2021-04-07,25.66037
2021-04-08,25.66037
2021-04-09,18.86792
2021-04-10,18.86792
2021-04-11,18.49056
2021-04-12,28.30188
2021-04-13,23.77358
2021-04-14,24.90566
2021-04-15,29.0566
2021-04-16,25.66037
2021-04-17,20.75471
2021-04-18,23.39622
2021-04-19,34.71698
2021-04-20,29.0566
2021-04-21,22.6415
2021-04-22,34.71698
2021-04-23,26.03773
2021-04-24,18.1132
2021-04-25,19.24528
2021-04-26,24.5283
2021-04-27,22.6415
2021-04-28,54.71698
2021-04-29,40.37735
2021-04-30,29.43396
2021-05-01,19.24528
2021-05-02,21.50943
2021-05-03,32.07547
2021-05-04,27.16981
2021-05-05,18.49056
2021-05-06,30.56603
2021-05-07,23.39622
2021-05-08,19.62264
2021-05-09,24.15094
2021-05-10,31.69811
2021-05-11,26.41509
2021-05-12,20.75471
2021-05-13,27.92452
2021-05-14,20.0
2021-05-15,26.79245
2021-05-16,20.0
2021-05-17,30.56603
2021-05-18,29.43396
2021-05-19,20.37735
2021-05-20,28.67924
2021-05-21,33.96226
2021-05-22,19.62264
2021-05-23,24.5283
2021-05-24,30.18867
2021-05-25,23.39622
2021-05-26,30.18867
2021-05-27,22.6415
2021-05-28,28.30188
2021-05-29,17.35849
2021-05-30,23.77358
2021-05-31,30.94339
2021-06-01,32.83018
2021-06-02,30.56603
2021-06-03,21.88679
2021-06-04,21.88679
2021-06-05,26.03773
2021-06-06,17.73584
2021-06-07,32.07547
2021-06-08,34.33962
2021-06-09,26.79245
2021-06-10,23.01886
2021-06-11,20.0
2021-06-12,16.22641
2021-06-13,16.60377
2021-06-14,27.16981
2021-06-15,29.0566
2021-06-16,31.69811
2021-06-17,24.15094
2021-06-18,20.37735
2021-06-19,11.69811
2021-06-20,14.71698
2021-06-21,30.94339
2021-06-22,22.26415
2021-06-23,18.86792
2021-06-24,22.26415
2021-06-25,23.39622
2021-06-26,13.20754
2021-06-27,20.0
2021-06-28,24.90566
2021-06-29,26.03773
2021-06-30,20.37735
2021-07-01,24.15094
2021-07-02,19.24528
2021-07-03,10.18867
2021-07-04,10.94339
2021-07-05,27.54716
2021-07-06,23.77358
2021-07-07,28.30188
2021-07-08,28.67924
2021-07-09,18.49056
2021-07-10,12.83018
2021-07-11,12.45283
2021-07-12,25.66037
2021-07-13,33.20754
2021-07-14,28.67924
2021-07-15,20.0
2021-07-16,16.98113
2021-07-17,15.84905
2021-07-18,16.98113
2021-07-19,18.49056
2021-07-20,24.15094
2021-07-21,20.37735
2021-07-22,23.77358
2021-07-23,18.86792
2021-07-24,12.07547
2021-07-25,12.45283
2021-07-26,18.49056
2021-07-27,27.54716
2021-07-28,20.0
2021-07-29,27.16981
2021-07-30,26.03773
2021-07-31,18.49056
2021-08-01,19.24528
2021-08-02,26.03773
2021-08-03,29.81132
2021-08-04,26.79245
2021-08-05,25.66037
2021-08-06,31.32075
2021-08-07,19.62264
2021-08-08,26.03773
2021-08-09,26.03773
2021-08-10,32.07547
2021-08-11,31.32075
2021-08-12,27.54716
2021-08-13,25.66037
2021-08-14,14.33962
2021-08-15,18.86792
2021-08-16,23.01886
2021-08-17,24.5283
2021-08-18,21.50943
2021-08-19,22.6415
2021-08-20,31.32075
2021-08-21,13.20754
2021-08-22,22.6415
2021-08-23,26.79245
2021-08-24,36.60377
2021-08-25,27.16981
2021-08-26,35.09433
2021-08-27,26.79245
2021-08-28,20.75471
2021-08-29,16.98113
2021-08-30,33.96226
2021-08-31,22.26415
2021-09-01,26.79245
2021-09-02,20.75471
2021-09-03,21.13207
2021-09-04,16.98113
2021-09-05,15.47169
2021-09-06,24.15094
2021-09-07,29.0566
2021-09-08,26.41509
2021-09-09,25.28301
2021-09-10,25.28301
2021-09-11,36.22641
2021-09-12,28.30188
2021-09-13,33.96226
2021-09-14,24.5283
2021-09-15,28.67924
2021-09-16,30.94339
2021-09-17,27.16981
2021-09-18,18.49056
2021-09-19,18.1132
2021-09-20,26.41509
2021-09-21,32.45283
2021-09-22,20.75471
2021-09-23,38.49056
2021-09-24,41.13207
2021-09-25,33.96226
2021-09-26,21.13207
2021-09-27,30.56603
2021-09-28,26.03773
2021-09-29,26.41509
2021-09-30,32.83018
2021-10-01,23.01886
2021-10-02,24.90566
2021-10-03,23.01886
2021-10-04,27.54716
2021-10-05,27.16981
2021-10-06,41.50943
2021-10-07,29.0566
2021-10-08,22.6415
2021-10-09,13.5849
2021-10-10,46.79245
2021-10-11,30.56603
2021-10-12,36.22641
2021-10-13,33.5849
2021-10-14,30.18867
2021-10-15,23.01886
2021-10-16,18.1132
2021-10-17,18.49056
2021-10-18,37.35849
2021-10-19,27.54716
2021-10-20,28.30188
2021-10-21,31.69811
2021-10-22,22.6415
2021-10-23,18.86792
2021-10-24,24.15094
2021-10-25,26.41509
2021-10-26,36.22641
2021-10-27,23.77358
2021-10-28,29.43396
2021-10-29,22.26415
2021-10-30,11.32075
2021-10-31,16.60377
2021-11-01,27.16981
2021-11-02,27.54716
2021-11-03,27.16981
2021-11-04,25.66037
2021-11-05,19.24528
2021-11-06,12.45283
2021-11-07,27.16981
2021-11-08,27.16981
2021-11-09,30.18867
2021-11-10,25.28301
2021-11-11,23.01886
2021-11-12,16.22641
2021-11-13,19.62264
2021-11-14,17.73584
2021-11-15,34.33962
2021-11-16,31.69811
2021-11-17,29.81132
2021-11-18,21.13207
2021-11-19,29.81132
2021-11-20,23.77358
2021-11-21,21.88679
2021-11-22,31.69811
2021-11-23,31.69811
2021-11-24,27.92452
2021-11-25,21.88679
2021-11-26,33.5849
2021-11-27,17.35849
2021-11-28,15.84905
2021-11-29,29.43396
2021-11-30,24.15094
2021-12-01,21.88679
2021-12-02,25.66037
2021-12-03,20.37735
2021-12-04,21.88679
2021-12-05,20.37735
2021-12-06,27.54716
2021-12-07,23.39622
2021-12-08,27.54716
2021-12-09,27.16981
2021-12-10,21.13207
2021-12-11,20.0
2021-12-12,19.24528
2021-12-13,33.96226
2021-12-14,25.66037
2021-12-15,30.18867
2021-12-16,29.81132
2021-12-17,17.73584
2021-12-18,16.60377
2021-12-19,14.33962
2021-12-20,26.41509
2021-12-21,23.39622
2021-12-22,20.0
2021-12-23,23.01886
2021-12-24,20.37735
2021-12-25,14.71698
2021-12-26,12.45283
2021-12-27,23.39622
2021-12-28,26.41509
2021-12-29,23.77358
2021-12-30,16.60377
2021-12-31,12.83018
2022-01-01,9.0566
2022-01-02,15.84905
2022-01-03,28.30188
2022-01-04,18.49056
2022-01-05,27.92452
2022-01-06,21.88679
2022-01-07,26.41509
2022-01-08,22.6415
2022-01-09,18.86792
2022-01-10,25.28301
2022-01-11,31.32075
2022-01-12,21.13207
2022-01-13,27.92452
2022-01-14,24.5283
2022-01-15,16.22641
2022-01-16,21.13207
2022-01-17,26.41509
2022-01-18,19.62264
2022-01-19,35.84905
2022-01-20,24.15094
2022-01-21,24.5283
2022-01-22,23.39622
2022-01-23,14.33962
2022-01-24,25.28301
2022-01-25,27.92452
2022-01-26,19.62264
2022-01-27,27.92452
2022-01-28,17.35849
2022-01-29,17.73584
2022-01-30,17.35849
2022-01-31,23.39622
2022-02-01,26.41509
2022-02-02,20.37735
2022-02-03,35.47169
2022-02-04,23.01886
2022-02-05,22.26415
2022-02-06,28.67924
2022-02-07,29.43396
2022-02-08,29.0566
2022-02-09,27.16981
2022-02-10,22.26415
2022-02-11,30.94339
2022-02-12,16.22641
2022-02-13,20.75471
2022-02-14,34.71698
2022-02-15,25.66037
2022-02-16,26.79245
2022-02-17,27.92452
2022-02-18,24.15094
2022-02-19,18.1132
2022-02-20,19.62264
2022-02-21,26.79245
2022-02-22,30.56603
2022-02-23,26.79245
2022-02-24,26.03773
2022-02-25,25.28301
2022-02-26,20.75471
2022-02-27,22.6415
2022-02-28,21.50943
2022-03-01,13.96226
2022-03-02,26.79245
2022-03-03,28.67924
2022-03-04,24.15094
2022-03-05,24.15094
2022-03-06,12.45283
2022-03-07,25.28301
2022-03-08,21.13207
2022-03-09,14.71698
2022-03-10,26.41509
2022-03-11,22.26415
2022-03-12,15.84905
2022-03-13,21.50943
2022-03-14,32.45283
2022-03-15,26.41509
2022-03-16,27.54716
2022-03-17,30.18867
2022-03-18,24.15094
2022-03-19,18.49056
2022-03-20,14.33962
2022-03-21,26.79245
2022-03-22,23.01886
2022-03-23,23.77358
2022-03-24,35.09433
2022-03-25,38.1132
2022-03-26,26.03773
2022-03-27,14.33962
2022-03-28,32.07547
2022-03-29,25.66037
2022-03-30,36.98113
2022-03-31,31.32075
2022-04-01,29.43396
2022-04-02,27.16981
2022-04-03,22.26415
2022-04-04,24.15094
2022-04-05,32.07547
2022-04-06,26.03773
2022-04-07,29.43396
2022-04-08,27.92452
2022-04-09,18.86792
2022-04-10,27.92452
2022-04-11,29.81132
2022-04-12,35.47169
2022-04-13,32.07547
2022-04-14,26.41509
2022-04-15,23.77358
2022-04-16,17.73584
2022-04-17,13.20754
2022-04-18,42.6415
2022-04-19,31.32075
2022-04-20,25.66037
2022-04-21,28.67924
2022-04-22,25.28301
2022-04-23,21.88679
2022-04-24,24.15094
2022-04-25,30.94339
2022-04-26,30.18867
2022-04-27,30.56603
2022-04-28,20.37735
2022-04-29,21.13207
2022-04-30,15.84905
2022-05-01,19.24528
2022-05-02,31.32075
2022-05-03,23.77358
2022-05-04,18.49056
2022-05-05,16.60377
2022-05-06,20.75471
2022-05-07,14.33962
2022-05-08,20.0
2022-05-09,32.83018
2022-05-10,20.0
2022-05-11,30.94339
2022-05-12,23.01886
2022-05-13,22.6415
2022-05-14,18.49056
2022-05-15,9.43396
2022-05-16,27.16981
2022-05-17,30.18867
2022-05-18,29.0566
2022-05-19,21.88679
2022-05-20,23.01886
2022-05-21,19.62264
2022-05-22,15.47169
2022-05-23,25.66037
2022-05-24,24.90566
2022-05-25,30.18867
2022-05-26,21.88679
2022-05-27,25.28301
2022-05-28,18.1132
2022-05-29,15.84905
2022-05-30,31.32075
2022-05-31,33.20754
2022-06-01,16.60377
2022-06-02,17.35849
2022-06-03,24.5283
2022-06-04,15.84905
2022-06-05,13.96226
2022-06-06,23.01886
2022-06-07,28.30188
2022-06-08,21.88679
2022-06-09,26.41509
2022-06-10,31.69811
2022-06-11,20.0
2022-06-12,13.20754
2022-06-13,25.66037
2022-06-14,29.43396
2022-06-15,31.32075
2022-06-16,27.54716
2022-06-17,27.16981
2022-06-18,19.24528
2022-06-19,27.16981
2022-06-20,30.56603
2022-06-21,35.09433
2022-06-22,32.83018
2022-06-23,23.39622
2022-06-24,30.94339
2022-06-25,18.49056
2022-06-26,12.83018
2022-06-27,36.22641
2022-06-28,22.26415
2022-06-29,23.77358
2022-06-30,17.35849
2022-07-01,16.60377
2022-07-02,21.50943
2022-07-03,16.22641
2022-07-04,23.01886
2022-07-05,22.6415
2022-07-06,27.16981
2022-07-07,32.45283
2022-07-08,23.77358
2022-07-09,10.94339
2022-07-10,16.98113
2022-07-11,35.84905
2022-07-12,27.92452
2022-07-13,28.30188
2022-07-14,31.69811
2022-07-15,28.30188
2022-07-16,17.73584
2022-07-17,16.98113
2022-07-18,27.16981
2022-07-19,29.43396
2022-07-20,27.16981
2022-07-21,27.16981
2022-07-22,27.54716
2022-07-23,22.26415
2022-07-24,16.22641
2022-07-25,32.45283
2022-07-26,26.41509
2022-07-27,24.15094
2022-07-28,26.03773
2022-07-29,26.79245
2022-07-30,18.49056
2022-07-31,15.09433
2022-08-01,28.67924
2022-08-02,28.30188
2022-08-03,27.92452
2022-08-04,24.5283
2022-08-05,24.90566
2022-08-06,20.37735
2022-08-07,18.86792
2022-08-08,33.96226
2022-08-09,26.41509
2022-08-10,30.56603
2022-08-11,25.66037
2022-08-12,22.6415
2022-08-13,12.07547
2022-08-14,17.35849
2022-08-15,18.49056
2022-08-16,26.03773
2022-08-17,29.43396
2022-08-18,25.66037
2022-08-19,24.5283
2022-08-20,17.73584
2022-08-21,16.98113
2022-08-22,32.07547
2022-08-23,27.16981
2022-08-24,34.71698
2022-08-25,29.43396
2022-08-26,25.66037
2022-08-27,18.1132
2022-08-28,22.6415
2022-08-29,38.49056
2022-08-30,26.41509
2022-08-31,24.5283
2022-09-01,33.20754
2022-09-02,26.41509
2022-09-03,20.0
2022-09-04,20.75471
2022-09-05,25.28301
2022-09-06,23.77358
2022-09-07,26.79245
2022-09-08,21.13207
2022-09-09,17.35849
2022-09-10,23.39622
2022-09-11,21.13207
2022-09-12,32.45283
2022-09-13,34.33962
2022-09-14,37.73584
2022-09-15,28.67924
2022-09-16,33.20754
2022-09-17,16.98113
2022-09-18,20.37735
2022-09-19,33.5849
2022-09-20,29.81132
2022-09-21,32.45283
2022-09-22,34.71698
2022-09-23,28.30188
2022-09-24,23.77358
2022-09-25,20.75471
2022-09-26,35.09433
2022-09-27,38.1132
2022-09-28,27.16981
2022-09-29,32.07547
2022-09-30,24.5283
2022-10-01,15.84905
2022-10-02,19.24528
2022-10-03,17.73584
2022-10-04,33.5849
2022-10-05,18.1132
2022-10-06,26.41509
2022-10-07,25.28301
2022-10-08,19.24528
2022-10-09,20.37735
2022-10-10,13.96226
2022-10-11,18.86792
2022-10-12,30.18867
2022-10-13,29.43396
2022-10-14,32.07547
2022-10-15,23.01886
2022-10-16,17.73584
2022-10-17,23.01886
2022-10-18,31.32075
2022-10-19,29.81132
2022-10-20,27.54716
2022-10-21,23.01886
2022-10-22,16.22641
2022-10-23,16.22641
2022-10-24,30.18867
2022-10-25,25.66037
2022-10-26,22.26415
2022-10-27,21.88679
2022-10-28,17.73584
2022-10-29,18.1132
2022-10-30,13.20754
2022-10-31,23.01886
2022-11-01,25.66037
2022-11-02,21.50943
2022-11-03,22.6415
2022-11-04,20.37735
2022-11-05,14.33962
2022-11-06,15.47169
2022-11-07,24.90566
2022-11-08,20.75471
2022-11-09,20.0
2022-11-10,20.37735
2022-11-11,19.24528
2022-11-12,10.56603
2022-11-13,11.32075
2022-11-14,25.66037
2022-11-15,30.18867
2022-11-16,24.90566
2022-11-17,26.79245
2022-11-18,21.50943
2022-11-19,15.84905
2022-11-20,10.18867
2022-11-21,29.81132
2022-11-22,18.86792
2022-11-23,26.03773
2022-11-24,18.1132
2022-11-25,27.16981
2022-11-26,10.18867
2022-11-27,15.47169
2022-11-28,24.5283
2022-11-29,25.28301
2022-11-30,23.77358
2022-12-01,23.01886
2022-12-02,13.20754
2022-12-03,9.0566
2022-12-04,12.83018
2022-12-05,18.86792
2022-12-06,20.75471
2022-12-07,25.28301
2022-12-08,20.75471
2022-12-09,23.77358
2022-12-10,13.5849
2022-12-11,15.47169
2022-12-12,27.16981
2022-12-13,27.92452
2022-12-14,25.28301
2022-12-15,27.16981
2022-12-16,24.90566
2022-12-17,16.60377
2022-12-18,20.0
2022-12-19,27.54716
2022-12-20,32.83018
2022-12-21,21.88679
2022-12-22,26.03773
2022-12-23,21.88679
2022-12-24,19.62264
2022-12-25,11.69811
2022-12-26,30.18867
2022-12-27,34.71698
2022-12-28,26.79245
2022-12-29,27.54716
2022-12-30,18.86792
2022-12-31,11.32075
2023-01-01,17.73584
2023-01-02,18.49056
2023-01-03,25.28301
2023-01-04,23.39622
2023-01-05,24.5283
2023-01-06,29.0566
2023-01-07,20.37735
2023-01-08,15.47169
2023-01-09,27.16981
2023-01-10,21.50943
2023-01-11,23.01886
2023-01-12,30.56603
2023-01-13,19.24528
2023-01-14,13.5849
2023-01-15,18.86792
2023-01-16,17.73584
2023-01-17,21.50943
2023-01-18,18.49056
2023-01-19,27.54716
2023-01-20,19.62264
2023-01-21,23.39622
2023-01-22,13.96226
2023-01-23,24.90566
2023-01-24,26.79245
2023-01-25,33.96226
2023-01-26,27.16981
2023-01-27,24.90566
2023-01-28,17.73584
2023-01-29,15.47169
2023-01-30,29.81132
2023-01-31,23.77358
2023-02-01,30.18867
2023-02-02,30.94339
2023-02-03,21.88679
2023-02-04,16.22641
2023-02-05,13.5849
2023-02-06,29.0566
2023-02-07,30.18867
2023-02-08,26.03773
2023-02-09,29.43396
2023-02-10,27.16981
2023-02-11,18.49056
2023-02-12,23.39622
2023-02-13,33.5849
2023-02-14,30.56603
2023-02-15,31.32075
2023-02-16,29.0566
2023-02-17,27.92452
2023-02-18,30.56603
2023-02-19,21.50943
2023-02-20,30.18867
2023-02-21,25.66037
2023-02-22,26.41509
2023-02-23,24.15094
2023-02-24,27.16981
2023-02-25,19.62264
2023-02-26,22.26415
2023-02-27,25.28301
2023-02-28,18.86792
2023-03-01,20.75471
2023-03-02,20.37735
2023-03-03,23.39622
2023-03-04,18.1132
2023-03-05,19.62264
2023-03-06,23.39622
2023-03-07,25.66037
2023-03-08,27.92452
2023-03-09,24.5283
2023-03-10,23.77358
2023-03-11,15.84905
2023-03-12,18.1132
2023-03-13,23.01886
2023-03-14,28.30188
2023-03-15,33.96226
2023-03-16,30.56603
2023-03-17,20.75471
2023-03-18,20.37735
2023-03-19,21.88679
2023-03-20,30.18867
2023-03-21,30.18867
2023-03-22,26.41509
2023-03-23,17.73584
2023-03-24,25.66037
2023-03-25,16.60377
2023-03-26,16.60377
2023-03-27,32.83018
2023-03-28,26.41509
2023-03-29,20.37735
2023-03-30,22.26415
2023-03-31,28.67924
2023-04-01,13.5849
2023-04-02,13.5849
2023-04-03,35.84905
2023-04-04,29.81132
2023-04-05,23.01886
2023-04-06,26.41509
2023-04-07,21.50943
2023-04-08,16.98113
2023-04-09,21.13207
2023-04-10,24.15094
2023-04-11,27.16981
2023-04-12,28.30188
2023-04-13,32.45283
2023-04-14,28.30188
2023-04-15,18.86792
2023-04-16,18.49056
2023-04-17,29.81132
2023-04-18,36.98113
2023-04-19,23.01886
2023-04-20,26.03773
2023-04-21,26.41509
2023-04-22,17.35849
2023-04-23,22.6415
2023-04-24,29.43396
2023-04-25,25.66037
2023-04-26,27.54716
2023-04-27,28.30188
2023-04-28,24.15094
2023-04-29,14.33962
2023-04-30,15.84905
2023-05-01,19.24528
2023-05-02,23.77358
2023-05-03,28.30188
2023-05-04,27.92452
2023-05-05,14.33962
2023-05-06,21.88679
2023-05-07,15.09433
2023-05-08,22.6415
2023-05-09,20.0
2023-05-10,18.49056
2023-05-11,19.62264
2023-05-12,26.03773
2023-05-13,15.47169
2023-05-14,18.1132
2023-05-15,30.94339
2023-05-16,31.69811
2023-05-17,25.66037
2023-05-18,23.77358
2023-05-19,23.77358
2023-05-20,13.20754
2023-05-21,21.88679
2023-05-22,27.54716
2023-05-23,26.03773
2023-05-24,25.28301
2023-05-25,29.0566
2023-05-26,27.16981
2023-05-27,20.0
2023-05-28,16.22641
2023-05-29,12.07547
2023-05-30,24.90566
