date,배당주추천
2021-04-26,8.23218
2021-04-27,8.44327
2021-04-28,7.96833
2021-04-29,9.60422
2021-04-30,8.28496
2021-05-01,6.64907
2021-05-02,3.95778
2021-05-03,5.38258
2021-05-04,9.39313
2021-05-05,10.39577
2021-05-06,6.96569
2021-05-07,9.02374
2021-05-08,6.54353
2021-05-09,6.64907
2021-05-10,6.01583
2021-05-11,8.44327
2021-05-12,6.86015
2021-05-13,5.85751
2021-05-14,6.91292
2021-05-15,6.49076
2021-05-16,4.11609
2021-05-17,6.12137
2021-05-18,7.12401
2021-05-19,11.60949
2021-05-20,7.91556
2021-05-21,6.70184
2021-05-22,6.0686
2021-05-23,9.44591
2021-05-24,7.59894
2021-05-25,11.29287
2021-05-26,8.07387
2021-05-27,6.96569
2021-05-28,7.96833
2021-05-29,5.6992
2021-05-30,6.70184
2021-05-31,8.33773
2021-06-01,8.23218
2021-06-02,8.33773
2021-06-03,7.54617
2021-06-04,6.43799
2021-06-05,5.96306
2021-06-06,5.06596
2021-06-07,6.64907
2021-06-08,7.38786
2021-06-09,8.28496
2021-06-10,8.75989
2021-06-11,7.59894
2021-06-12,6.5963
2021-06-13,4.69656
2021-06-14,7.33509
2021-06-15,7.70448
2021-06-16,7.07124
2021-06-17,8.60158
2021-06-18,6.17414
2021-06-19,4.85488
2021-06-20,4.43271
2021-06-21,7.12401
2021-06-22,7.01846
2021-06-23,9.12928
2021-06-24,7.75725
2021-06-25,8.28496
2021-06-26,5.01319
2021-06-27,5.59366
2021-06-28,17.57255
2021-06-29,7.44063
2021-06-30,6.49076
2021-07-01,6.0686
2021-07-02,6.33245
2021-07-03,3.7467
2021-07-04,3.69393
2021-07-05,5.22427
2021-07-06,6.27968
2021-07-07,5.96306
2021-07-08,5.22427
2021-07-09,3.48284
2021-07-10,3.27176
2021-07-11,4.37994
2021-07-12,4.53825
2021-07-13,3.32453
2021-07-14,4.37994
2021-07-15,3.06068
2021-07-16,3.11345
2021-07-17,4.2744
2021-07-18,3.64116
2021-07-19,5.06596
2021-07-20,4.01055
2021-07-21,4.11609
2021-07-22,6.33245
2021-07-23,5.6992
2021-07-24,3.06068
2021-07-25,2.63852
2021-07-26,3.79947
2021-07-27,4.59102
2021-07-28,4.69656
2021-07-29,7.17678
2021-07-30,4.48548
2021-07-31,2.58575
2021-08-01,2.74406
2021-08-02,4.80211
2021-08-03,6.12137
2021-08-04,6.43799
2021-08-05,6.0686
2021-08-06,6.54353
2021-08-07,3.11345
2021-08-08,4.48548
2021-08-09,6.43799
2021-08-10,5.38258
2021-08-11,7.91556
2021-08-12,5.54089
2021-08-13,6.86015
2021-08-14,5.22427
2021-08-15,4.06332
2021-08-16,3.64116
2021-08-17,8.60158
2021-08-18,8.49604
2021-08-19,10.29023
2021-08-20,6.43799
2021-08-21,4.37994
2021-08-22,6.0686
2021-08-23,6.33245
2021-08-24,4.43271
2021-08-25,7.07124
2021-08-26,6.5963
2021-08-27,6.27968
2021-08-28,4.11609
2021-08-29,4.69656
2021-08-30,6.17414
2021-08-31,6.91292
2021-09-01,9.23482
2021-09-02,9.07651
2021-09-03,6.01583
2021-09-04,5.54089
2021-09-05,5.54089
2021-09-06,7.17678
2021-09-07,7.38786
2021-09-08,6.96569
2021-09-09,10.343
2021-09-10,8.65435
2021-09-11,5.91029
2021-09-12,5.6992
2021-09-13,6.86015
2021-09-14,7.54617
2021-09-15,6.91292
2021-09-16,7.96833
2021-09-17,6.17414
2021-09-18,4.74934
2021-09-19,2.90237
2021-09-20,4.59102
2021-09-21,4.01055
2021-09-22,6.64907
2021-09-23,12.08443
2021-09-24,10.92348
2021-09-25,5.6992
2021-09-26,6.75461
2021-09-27,10.65963
2021-09-28,8.44327
2021-09-29,8.70712
2021-09-30,7.81002
2021-10-01,7.01846
2021-10-02,5.85751
2021-10-03,7.4934
2021-10-04,6.22691
2021-10-05,7.01846
2021-10-06,7.91556
2021-10-07,6.70184
2021-10-08,6.49076
2021-10-09,5.54089
2021-10-10,5.91029
2021-10-11,4.11609
2021-10-12,5.6992
2021-10-13,10.13192
2021-10-14,10.7124
2021-10-15,10.50131
2021-10-16,6.33245
2021-10-17,6.86015
2021-10-18,10.65963
2021-10-19,8.12664
2021-10-20,8.86543
2021-10-21,7.54617
2021-10-22,8.75989
2021-10-23,5.11873
2021-10-24,5.01319
2021-10-25,8.70712
2021-10-26,10.23746
2021-10-27,8.75989
2021-10-28,10.02638
2021-10-29,9.07651
2021-10-30,4.22163
2021-10-31,4.2744
2021-11-01,7.17678
2021-11-02,8.07387
2021-11-03,7.59894
2021-11-04,8.33773
2021-11-05,9.49868
2021-11-06,5.43535
2021-11-07,5.96306
2021-11-08,7.65171
2021-11-09,8.86543
2021-11-10,8.33773
2021-11-11,8.44327
2021-11-12,9.02374
2021-11-13,4.48548
2021-11-14,5.48812
2021-11-15,9.60422
2021-11-16,6.96569
2021-11-17,9.39313
2021-11-18,9.28759
2021-11-19,6.80738
2021-11-20,4.96042
2021-11-21,4.16886
2021-11-22,7.33509
2021-11-23,7.44063
2021-11-24,8.65435
2021-11-25,8.70712
2021-11-26,6.43799
2021-11-27,4.90765
2021-11-28,5.75197
2021-11-29,8.23218
2021-11-30,9.02374
2021-12-01,8.86543
2021-12-02,8.12664
2021-12-03,8.60158
2021-12-04,6.75461
2021-12-05,5.54089
2021-12-06,9.34036
2021-12-07,12.55936
2021-12-08,12.40105
2021-12-09,12.29551
2021-12-10,12.08443
2021-12-11,5.59366
2021-12-12,5.22427
2021-12-13,13.72031
2021-12-14,11.02902
2021-12-15,10.18469
2021-12-16,9.97361
2021-12-17,9.39313
2021-12-18,5.75197
2021-12-19,7.01846
2021-12-20,11.87335
2021-12-21,13.24538
2021-12-22,12.18997
2021-12-23,13.50923
2021-12-24,18.89182
2021-12-25,8.28496
2021-12-26,12.6649
2021-12-27,35.98944
2021-12-28,36.04221
2021-12-29,8.81266
2021-12-30,4.64379
2021-12-31,2.63852
2022-01-01,2.48021
2022-01-02,2.16358
2022-01-03,3.27176
2022-01-04,3.64116
2022-01-05,3.27176
2022-01-06,3.16622
2022-01-07,3.21899
2022-01-08,3.16622
2022-01-09,2.90237
2022-01-10,2.79683
2022-01-11,3.53562
2022-01-12,3.06068
2022-01-13,4.2744
2022-01-14,3.53562
2022-01-15,2.05804
2022-01-16,3.21899
2022-01-17,2.90237
2022-01-18,2.8496
2022-01-19,3.27176
2022-01-20,0.42216
2022-01-21,1.16094
2022-01-22,0.47493
2022-01-23,0.79155
2022-01-24,0.58047
2022-01-25,1.0554
2022-01-26,1.53034
2022-01-27,1.10817
2022-01-28,1.37203
2022-01-29,2.05804
2022-01-30,2.48021
2022-01-31,1.84696
2022-02-01,2.16358
2022-02-02,2.53298
2022-02-03,2.48021
2022-02-04,3.06068
2022-02-05,1.9525
2022-02-06,1.31926
2022-02-07,2.95514
2022-02-08,3.58839
2022-02-09,2.95514
2022-02-10,3.16622
2022-02-11,2.00527
2022-02-12,2.32189
2022-02-13,2.00527
2022-02-14,2.00527
2022-02-15,2.79683
2022-02-16,2.74406
2022-02-17,2.58575
2022-02-18,1.89973
2022-02-19,1.63588
2022-02-20,2.00527
2022-02-21,2.11081
2022-02-22,2.11081
2022-02-23,2.05804
2022-02-24,3.16622
2022-02-25,2.42744
2022-02-26,1.31926
2022-02-27,2.95514
2022-02-28,2.00527
2022-03-01,2.00527
2022-03-02,1.53034
2022-03-03,2.95514
2022-03-04,2.26912
2022-03-05,1.37203
2022-03-06,1.74142
2022-03-07,2.53298
2022-03-08,2.37467
2022-03-09,2.16358
2022-03-10,2.48021
2022-03-11,1.89973
2022-03-12,1.58311
2022-03-13,2.8496
2022-03-14,2.00527
2022-03-15,2.53298
2022-03-16,2.79683
2022-03-17,2.69129
2022-03-18,3.32453
2022-03-19,3.79947
2022-03-20,2.16358
2022-03-21,3.21899
2022-03-22,2.16358
2022-03-23,2.95514
2022-03-24,2.53298
2022-03-25,3.58839
2022-03-26,2.53298
2022-03-27,1.37203
2022-03-28,2.74406
2022-03-29,2.42744
2022-03-30,2.69129
2022-03-31,3.43007
2022-04-01,2.05804
2022-04-02,2.11081
2022-04-03,2.21635
2022-04-04,2.90237
2022-04-05,3.06068
2022-04-06,3.90501
2022-04-07,4.48548
2022-04-08,5.80474
2022-04-09,3.3773
2022-04-10,2.32189
2022-04-11,4.59102
2022-04-12,2.8496
2022-04-13,3.95778
2022-04-14,3.85224
2022-04-15,3.06068
2022-04-16,2.79683
2022-04-17,1.74142
2022-04-18,2.58575
2022-04-19,2.53298
2022-04-20,3.53562
2022-04-21,3.95778
2022-04-22,3.32453
2022-04-23,2.21635
2022-04-24,1.63588
2022-04-25,2.63852
2022-04-26,3.69393
2022-04-27,3.00791
2022-04-28,2.58575
2022-04-29,2.53298
2022-04-30,1.53034
2022-05-01,1.79419
2022-05-02,3.27176
2022-05-03,2.48021
2022-05-04,2.21635
2022-05-05,1.74142
2022-05-06,1.58311
2022-05-07,1.79419
2022-05-08,2.05804
2022-05-09,1.79419
2022-05-10,1.84696
2022-05-11,1.58311
2022-05-12,1.9525
2022-05-13,1.58311
2022-05-14,1.21372
2022-05-15,1.4248
2022-05-16,1.84696
2022-05-17,1.53034
2022-05-18,2.11081
2022-05-19,2.26912
2022-05-20,1.21372
2022-05-21,1.68865
2022-05-22,1.47757
2022-05-23,1.84696
2022-05-24,2.32189
2022-05-25,1.74142
2022-05-26,1.84696
2022-05-27,1.58311
2022-05-28,1.9525
2022-05-29,1.68865
2022-05-30,1.21372
2022-05-31,1.9525
2022-06-01,0.73878
2022-06-02,1.0554
2022-06-03,0.42216
2022-06-04,0.42216
2022-06-05,0.73878
2022-06-06,0.36939
2022-06-07,1.26649
2022-06-08,1.58311
2022-06-09,0.73878
2022-06-10,1.0554
2022-06-11,0.94986
2022-06-12,0.84432
2022-06-13,0.73878
2022-06-14,0.84432
2022-06-15,0.42216
2022-06-16,1.21372
2022-06-17,1.0554
2022-06-18,0.47493
2022-06-19,0.73878
2022-06-20,1.47757
2022-06-21,1.00263
2022-06-22,1.0554
2022-06-23,1.31926
2022-06-24,1.4248
2022-06-25,0.58047
2022-06-26,0.79155
2022-06-27,1.0554
2022-06-28,0.73878
2022-06-29,0.63324
2022-06-30,0.42216
2022-07-01,0.63324
2022-07-02,0.36939
2022-07-03,0.58047
2022-07-04,0.63324
2022-07-06,0.68601
2022-07-07,0.79155
2022-07-08,0.47493
2022-07-09,0.63324
2022-07-10,0.58047
2022-07-12,0.73878
2022-07-13,0.73878
2022-07-14,0.89709
2022-07-15,0.84432
2022-07-16,0.31662
2022-07-17,0.42216
2022-07-18,0.31662
2022-07-19,0.58047
2022-07-20,0.36939
2022-07-21,1.26649
2022-07-22,1.31926
2022-07-23,0.36939
2022-07-24,1.63588
2022-07-25,0.63324
2022-07-26,1.21372
2022-07-27,0.26385
2022-07-28,1.0554
2022-07-29,0.79155
2022-07-30,0.68601
2022-07-31,0.58047
2022-08-01,1.21372
2022-08-02,0.68601
2022-08-03,1.10817
2022-08-04,0.89709
2022-08-05,1.37203
2022-08-06,0.79155
2022-08-07,0.68601
2022-08-08,1.26649
2022-08-09,1.31926
2022-08-10,1.31926
2022-08-11,1.4248
2022-08-12,1.16094
2022-08-13,0.89709
2022-08-14,0.94986
2022-08-15,1.00263
2022-08-16,2.00527
2022-08-17,1.58311
2022-08-18,0.89709
2022-08-19,1.4248
2022-08-20,0.84432
2022-08-21,1.4248
2022-08-22,0.94986
2022-08-23,0.68601
2022-08-24,1.53034
2022-08-25,1.58311
2022-08-26,1.21372
2022-08-27,0.94986
2022-08-28,0.94986
2022-08-29,1.31926
2022-08-30,0.94986
2022-08-31,1.16094
2022-09-01,1.58311
2022-09-02,1.4248
2022-09-03,0.42216
2022-09-04,0.84432
2022-09-05,0.73878
2022-09-06,1.10817
2022-09-07,1.0554
2022-09-08,1.53034
2022-09-09,0.63324
2022-09-10,0.47493
2022-09-11,0.58047
2022-09-12,0.26385
2022-09-13,0.84432
2022-09-14,1.00263
2022-09-15,1.21372
2022-09-16,1.4248
2022-09-17,0.31662
2022-09-18,0.63324
2022-09-19,1.53034
2022-09-20,0.79155
2022-09-21,1.10817
2022-09-22,1.26649
2022-09-23,0.58047
2022-09-24,1.10817
2022-09-25,0.42216
2022-09-26,1.58311
2022-09-27,1.58311
2022-09-28,1.00263
2022-09-29,0.84432
2022-09-30,1.79419
2022-10-01,4.11609
2022-10-02,4.53825
2022-10-03,4.53825
2022-10-04,7.22955
2022-10-05,9.92084
2022-10-06,10.92348
2022-10-07,11.34564
2022-10-08,7.54617
2022-10-09,6.33245
2022-10-10,7.70448
2022-10-11,12.40105
2022-10-12,11.92612
2022-10-13,10.50131
2022-10-14,12.77044
2022-10-15,8.44327
2022-10-16,8.60158
2022-10-17,11.02902
2022-10-18,14.35356
2022-10-19,12.6649
2022-10-20,8.9182
2022-10-21,8.07387
2022-10-22,8.07387
2022-10-23,7.86279
2022-10-24,8.23218
2022-10-25,8.28496
2022-10-26,10.343
2022-10-27,14.82849
2022-10-28,13.82585
2022-10-29,7.4934
2022-10-30,5.1715
2022-10-31,6.96569
2022-11-01,11.13456
2022-11-02,12.18997
2022-11-03,9.86807
2022-11-04,11.29287
2022-11-05,7.17678
2022-11-06,6.96569
2022-11-07,10.76517
2022-11-08,12.50659
2022-11-09,11.82058
2022-11-10,11.87335
2022-11-11,12.29551
2022-11-12,8.0211
2022-11-13,7.81002
2022-11-14,12.18997
2022-11-15,18.99736
2022-11-16,16.25329
2022-11-17,11.71503
2022-11-18,11.97889
2022-11-19,6.5963
2022-11-20,6.17414
2022-11-21,9.60422
2022-11-22,14.56464
2022-11-23,13.40369
2022-11-24,14.14248
2022-11-25,12.18997
2022-11-26,6.12137
2022-11-27,6.75461
2022-11-28,9.49868
2022-11-29,15.09234
2022-11-30,17.62532
2022-12-01,16.93931
2022-12-02,13.45646
2022-12-03,6.54353
2022-12-04,8.28496
2022-12-05,12.40105
2022-12-06,12.50659
2022-12-07,12.34828
2022-12-08,14.51187
2022-12-09,12.24274
2022-12-10,7.38786
2022-12-11,7.75725
2022-12-12,13.50923
2022-12-13,15.77836
2022-12-14,17.51978
2022-12-15,16.25329
2022-12-16,14.82849
2022-12-17,6.01583
2022-12-18,5.38258
2022-12-19,13.98416
2022-12-20,14.77572
2022-12-21,18.94459
2022-12-22,16.35883
2022-12-23,18.99736
2022-12-24,8.23218
2022-12-25,11.29287
2022-12-26,30.81794
2022-12-27,39.89445
2022-12-28,11.60949
2022-12-29,5.06596
2022-12-30,1.74142
2022-12-31,1.0554
2023-01-01,1.9525
2023-01-02,2.37467
2023-01-03,3.43007
2023-01-04,3.64116
2023-01-05,3.64116
2023-01-06,3.27176
2023-01-07,1.79419
2023-01-08,3.27176
2023-01-09,2.74406
2023-01-10,3.58839
2023-01-11,2.90237
2023-01-12,3.95778
2023-01-13,4.11609
2023-01-14,2.48021
2023-01-15,2.00527
2023-01-16,3.64116
2023-01-17,3.90501
2023-01-18,3.64116
2023-01-19,3.58839
2023-01-20,3.11345
2023-01-21,2.21635
2023-01-22,2.79683
2023-01-23,3.85224
2023-01-24,4.2744
2023-01-25,3.95778
2023-01-26,4.43271
2023-01-27,4.90765
2023-01-28,5.48812
2023-01-29,3.90501
2023-01-30,5.48812
2023-01-31,5.59366
2023-02-01,5.54089
2023-02-02,5.43535
2023-02-03,6.01583
2023-02-04,3.27176
2023-02-05,2.53298
2023-02-06,3.27176
2023-02-07,4.90765
2023-02-08,4.43271
2023-02-09,4.74934
2023-02-10,3.58839
2023-02-11,3.06068
2023-02-12,2.58575
2023-02-13,4.64379
2023-02-14,4.80211
2023-02-15,4.96042
2023-02-16,2.90237
2023-02-17,5.11873
2023-02-18,3.32453
2023-02-19,3.48284
2023-02-20,3.85224
2023-02-21,3.90501
2023-02-22,5.01319
2023-02-23,5.38258
2023-02-24,5.22427
2023-02-25,2.58575
2023-02-26,4.59102
2023-02-27,4.53825
2023-02-28,4.43271
2023-03-01,5.01319
2023-03-02,5.11873
2023-03-03,5.11873
2023-03-04,4.2744
2023-03-05,3.85224
2023-03-06,5.59366
2023-03-07,4.74934
2023-03-08,5.59366
2023-03-09,5.75197
2023-03-10,3.48284
2023-03-11,3.27176
2023-03-12,2.63852
2023-03-13,3.3773
2023-03-14,3.7467
2023-03-15,3.69393
2023-03-16,3.69393
2023-03-17,4.06332
2023-03-18,3.16622
2023-03-19,2.26912
2023-03-20,3.85224
2023-03-21,6.54353
2023-03-22,3.58839
2023-03-23,4.59102
2023-03-24,4.32717
2023-03-25,3.43007
2023-03-26,3.06068
2023-03-27,3.3773
2023-03-28,4.80211
2023-03-29,3.58839
2023-03-30,5.64643
2023-03-31,7.4934
2023-04-01,3.69393
2023-04-02,4.22163
2023-04-03,5.91029
2023-04-04,5.01319
2023-04-05,6.96569
2023-04-06,5.6992
2023-04-07,6.17414
2023-04-08,3.69393
2023-04-09,4.59102
2023-04-10,6.33245
2023-04-11,6.70184
2023-04-12,7.33509
2023-04-13,8.0211
2023-04-14,8.12664
2023-04-15,4.01055
2023-04-16,5.06596
2023-04-17,7.33509
2023-04-18,7.96833
2023-04-19,6.5963
2023-04-20,7.75725
2023-04-21,7.44063
2023-04-22,4.37994
2023-04-23,5.01319
2023-04-24,6.43799
2023-04-25,5.64643
2023-04-26,4.48548
2023-04-27,3.79947
2023-04-28,6.22691
2023-04-29,4.96042
2023-04-30,3.48284
2023-05-01,3.64116
2023-05-02,5.64643
2023-05-03,4.69656
2023-05-04,5.80474
2023-05-05,3.64116
2023-05-06,3.53562
2023-05-07,4.32717
2023-05-08,4.43271
2023-05-09,6.0686
2023-05-10,8.0211
2023-05-11,5.85751
2023-05-12,4.90765
2023-05-13,3.69393
2023-05-14,4.06332
2023-05-15,4.22163
2023-05-16,5.75197
2023-05-17,5.96306
2023-05-18,5.85751
2023-05-19,6.17414
2023-05-20,4.96042
2023-05-21,5.32981
2023-05-22,7.70448
2023-05-23,7.81002
2023-05-24,6.91292
2023-05-25,6.22691
2023-05-26,6.75461
2023-05-27,3.95778
2023-05-28,3.69393
2023-05-29,5.11873
2023-05-30,6.0686
