date,신풍제약주가
2020-09-12,3.52942
2020-09-13,3.07034
2020-09-14,23.49313
2020-09-15,20.35185
2020-09-16,23.63775
2020-09-17,21.89213
2020-09-18,100.0
2020-09-19,7.21165
2020-09-20,5.9067
2020-09-21,44.9828
2020-09-22,49.98089
2020-09-23,41.92815
2020-09-24,34.79972
2020-09-25,32.16868
2020-09-26,4.33708
2020-09-27,3.37458
2020-09-28,34.48798
2020-09-29,26.13918
2020-09-30,3.15629
2020-10-01,2.37932
2020-10-02,2.55259
2020-10-03,3.00485
2020-10-04,2.80089
2020-10-05,29.22999
2020-10-06,26.68353
2020-10-07,26.86771
2020-10-08,22.95287
2020-10-09,3.56285
2020-10-10,2.453
2020-10-11,2.31861
2020-10-12,21.5954
2020-10-13,21.93784
2020-10-14,21.76525
2020-10-15,21.04081
2020-10-16,19.58784
2020-10-17,3.22109
2020-10-18,2.13648
2020-10-19,25.76536
2020-10-20,21.06878
2020-10-21,24.42495
2020-10-22,21.67589
2020-10-23,22.90853
2020-10-24,2.76133
2020-10-25,2.21152
2020-10-26,19.73655
2020-10-27,20.36549
2020-10-28,18.19899
2020-10-29,17.89475
2020-10-30,16.33264
2020-10-31,2.15285
2020-11-01,1.86703
2020-11-02,15.3026
2020-11-03,18.15738
2020-11-04,17.05298
2020-11-05,15.80738
2020-11-06,13.72274
2020-11-07,1.86362
2020-11-08,1.68353
2020-11-09,15.46222
2020-11-10,18.59532
2020-11-11,17.02638
2020-11-12,24.4038
2020-11-13,34.45455
2020-11-14,3.79887
2020-11-15,6.80918
2020-11-16,28.96054
2020-11-17,23.71619
2020-11-18,20.25839
2020-11-19,21.56539
2020-11-20,17.64645
2020-11-21,2.55873
2020-11-22,2.49597
2020-11-23,19.33135
2020-11-24,19.04417
2020-11-25,18.18126
2020-11-26,22.94128
2020-11-27,18.35861
2020-11-28,2.36568
2020-11-29,2.30497
2020-11-30,17.6983
2020-12-01,22.42012
2020-12-02,45.57218
2020-12-03,38.32369
2020-12-04,33.66599
2020-12-05,4.78798
2020-12-06,3.96395
2020-12-07,29.69317
2020-12-08,28.76817
2020-12-09,28.86095
2020-12-10,27.24835
2020-12-11,40.09386
2020-12-12,6.18093
2020-12-13,4.94556
2020-12-14,32.74032
2020-12-15,28.25588
2020-12-16,26.05937
2020-12-17,24.59275
2020-12-18,22.19432
2020-12-19,3.37526
2020-12-20,3.26952
2020-12-21,36.18106
2020-12-22,35.50506
2020-12-23,30.06835
2020-12-24,34.23422
2020-12-25,4.33572
2020-12-26,3.40323
2020-12-27,3.35616
2020-12-28,31.51313
2020-12-29,29.66247
2020-12-30,29.45782
2020-12-31,7.39447
2021-01-01,3.83639
2021-01-02,2.87183
2021-01-03,2.78452
2021-01-04,24.88949
2021-01-05,23.97064
2021-01-06,27.46732
2021-01-07,29.32549
2021-01-08,28.74976
2021-01-09,3.84116
2021-01-10,3.20063
2021-01-11,26.14941
2021-01-12,23.48085
2021-01-13,21.77685
2021-01-14,21.63019
2021-01-15,18.91183
2021-01-16,2.71903
2021-01-17,2.29064
2021-01-18,24.51567
2021-01-19,28.71156
2021-01-20,22.34372
2021-01-21,23.36557
2021-01-22,19.33886
2021-01-23,2.75928
2021-01-24,2.49324
2021-01-25,18.70105
2021-01-26,20.53603
2021-01-27,20.11719
2021-01-28,19.61445
2021-01-29,19.62331
2021-01-30,2.62967
2021-01-31,2.13648
2021-02-01,20.16903
2021-02-02,17.56118
2021-02-03,18.00321
2021-02-04,17.33539
2021-02-05,17.49502
2021-02-06,2.82408
2021-02-07,2.20401
2021-02-08,16.64642
2021-02-09,15.86332
2021-02-10,13.3346
2021-02-11,2.07031
2021-02-12,2.10988
2021-02-13,1.5396
2021-02-14,1.63578
2021-02-15,17.2856
2021-02-16,15.54339
2021-02-17,14.89808
2021-02-18,13.73366
2021-02-19,14.6948
2021-02-20,2.10237
2021-02-21,1.6999
2021-02-22,19.77953
2021-02-23,14.92332
2021-02-24,15.00382
2021-02-25,15.81011
2021-02-26,15.06998
2021-02-27,1.8568
2021-02-28,1.51573
2021-03-01,1.73811
2021-03-02,19.16969
2021-03-03,16.89132
2021-03-04,14.42331
2021-03-05,16.4411
2021-03-06,2.15149
2021-03-07,1.72787
2021-03-08,15.96632
2021-03-09,15.50724
2021-03-10,14.31894
2021-03-11,13.08153
2021-03-12,12.4253
2021-03-13,1.66989
2021-03-14,1.53755
2021-03-15,12.96488
2021-03-16,21.90373
2021-03-17,18.67513
2021-03-18,16.65052
2021-03-19,21.35801
2021-03-20,2.66378
2021-03-21,1.99323
2021-03-22,18.41728
2021-03-23,21.48694
2021-03-24,17.21397
2021-03-25,16.85448
2021-03-26,14.9431
2021-03-27,2.13375
2021-03-28,1.71764
2021-03-29,13.99014
2021-03-30,12.69407
2021-03-31,15.18663
2021-04-01,14.66274
2021-04-02,13.1934
2021-04-03,2.02392
2021-04-04,1.58189
2021-04-05,14.02971
2021-04-06,12.25954
2021-04-07,12.39256
2021-04-08,13.97582
2021-04-09,12.56446
2021-04-10,1.98845
2021-04-11,1.41477
2021-04-12,14.46833
2021-04-13,13.00717
2021-04-14,13.01604
2021-04-15,14.49493
2021-04-16,12.85232
2021-04-17,1.74015
2021-04-18,1.53755
2021-04-19,19.3525
2021-04-20,17.08095
2021-04-21,19.61854
2021-04-22,15.60206
2021-04-23,15.24598
2021-04-24,2.37455
2021-04-25,2.13034
2021-04-26,16.34014
2021-04-27,23.42287
2021-04-28,20.15743
2021-04-29,20.72498
2021-04-30,19.95893
2021-05-01,2.73404
2021-05-02,2.20947
2021-05-03,22.98152
2021-05-04,25.18349
2021-05-05,3.74907
2021-05-06,20.2427
2021-05-07,18.43774
2021-05-08,2.27359
2021-05-09,1.86635
2021-05-10,30.23615
2021-05-11,23.40377
2021-05-12,20.13288
2021-05-13,19.0087
2021-05-14,16.64233
2021-05-15,2.02802
2021-05-16,1.82064
2021-05-17,17.34563
2021-05-18,17.54959
2021-05-19,2.33567
2021-05-20,16.0666
2021-05-21,14.85238
2021-05-22,1.63647
2021-05-23,1.52459
2021-05-24,14.78553
2021-05-25,14.34281
2021-05-26,13.92875
2021-05-27,14.65319
2021-05-28,14.80599
2021-05-29,1.74561
2021-05-30,1.37657
2021-05-31,13.54948
2021-06-01,12.98875
2021-06-02,12.51125
2021-06-03,13.69682
2021-06-04,11.61764
2021-06-05,1.52323
2021-06-06,1.52255
2021-06-07,12.4444
2021-06-08,12.03511
2021-06-09,11.69131
2021-06-10,32.9436
2021-06-11,40.66004
2021-06-12,4.17473
2021-06-13,3.28249
2021-06-14,28.4728
2021-06-15,24.42017
2021-06-16,21.05991
2021-06-17,23.89696
2021-06-18,20.82048
2021-06-19,2.32816
2021-06-20,1.91819
2021-06-21,18.43433
2021-06-22,16.55365
2021-06-23,17.86337
2021-06-24,16.35378
2021-06-25,31.79486
2021-06-26,4.33777
2021-06-27,3.23746
2021-06-28,24.83014
2021-06-29,21.69295
2021-06-30,21.22977
2021-07-01,17.85792
2021-07-02,16.82242
2021-07-03,2.15626
2021-07-04,2.12966
2021-07-05,44.39752
2021-07-06,62.87552
2021-07-07,49.5873
2021-07-08,36.13536
2021-07-09,32.84196
2021-07-10,3.4346
2021-07-11,3.32478
2021-07-12,24.96111
2021-07-13,25.55253
2021-07-14,23.58932
2021-07-15,27.87115
2021-07-16,23.23733
2021-07-17,2.54781
2021-07-18,2.23403
2021-07-19,19.47733
2021-07-20,20.07626
2021-07-21,19.14786
2021-07-22,18.11031
2021-07-23,18.44184
2021-07-24,3.09558
2021-07-25,2.21288
2021-07-26,19.80886
2021-07-27,16.52364
2021-07-28,15.47177
2021-07-29,15.65936
2021-07-30,14.49834
2021-07-31,1.8493
2021-08-01,1.49253
2021-08-02,16.71532
2021-08-03,14.61158
2021-08-04,15.77669
2021-08-05,17.27809
2021-08-06,16.45338
2021-08-07,2.14194
2021-08-08,2.4223
2021-08-09,16.76239
2021-08-10,15.93153
2021-08-11,17.34835
2021-08-12,37.32775
2021-08-13,26.15214
2021-08-14,3.12286
2021-08-15,2.2006
2021-08-16,3.88891
2021-08-17,26.96185
2021-08-18,22.42012
2021-08-19,21.40099
2021-08-20,18.62533
2021-08-21,1.93797
2021-08-22,1.48094
2021-08-23,17.79993
2021-08-24,17.49502
2021-08-25,15.72689
2021-08-26,19.72836
2021-08-27,16.50522
2021-08-28,3.66722
2021-08-29,3.23815
2021-08-30,36.78817
2021-08-31,24.7592
2021-09-01,24.721
2021-09-02,20.03397
2021-09-03,18.68332
2021-09-04,2.24017
2021-09-05,2.086
2021-09-06,17.31493
2021-09-07,15.28963
2021-09-08,15.12183
2021-09-09,17.94933
2021-09-10,20.4378
2021-09-11,2.12215
2021-09-12,1.78517
2021-09-13,15.58705
2021-09-14,15.7876
2021-09-15,13.56858
2021-09-16,12.25476
2021-09-17,12.72954
2021-09-18,1.50004
2021-09-19,1.15078
2021-09-20,1.04027
2021-09-21,1.02322
2021-09-22,1.28584
2021-09-23,12.84005
2021-09-24,12.11902
2021-09-25,1.58462
2021-09-26,1.30835
2021-09-27,12.23635
2021-09-28,12.00442
2021-09-29,18.14374
2021-09-30,15.42947
2021-10-01,13.55698
2021-10-02,2.11874
2021-10-03,1.50208
2021-10-04,2.5867
2021-10-05,22.66432
2021-10-06,17.04821
2021-10-07,18.33747
2021-10-08,14.80122
2021-10-09,1.60168
2021-10-10,1.2149
2021-10-11,1.99459
2021-10-12,13.61565
2021-10-13,13.09721
2021-10-14,16.27124
2021-10-15,13.82711
2021-10-16,1.39362
2021-10-17,1.11394
2021-10-18,11.65379
2021-10-19,11.81137
2021-10-20,11.42459
2021-10-21,10.98938
2021-10-22,10.07735
2021-10-23,1.0962
2021-10-24,0.93863
2021-10-25,10.57054
2021-10-26,11.03577
2021-10-27,10.09099
2021-10-28,10.67286
2021-10-29,15.0577
2021-10-30,1.82133
2021-10-31,1.35337
2021-11-01,15.06112
2021-11-02,14.6375
2021-11-03,12.90553
2021-11-04,14.86875
2021-11-05,12.52694
2021-11-06,2.02597
2021-11-07,1.66307
2021-11-08,18.00458
2021-11-09,13.94444
2021-11-10,13.50991
2021-11-11,12.55013
2021-11-12,15.86878
2021-11-13,2.70403
2021-11-14,2.04302
2021-11-15,14.60953
2021-11-16,12.24317
2021-11-17,11.65175
2021-11-18,11.60877
2021-11-19,11.84138
2021-11-20,1.68285
2021-11-21,1.51914
2021-11-22,16.86198
2021-11-23,12.3871
2021-11-24,47.80007
2021-11-25,50.30696
2021-11-26,46.56948
2021-11-27,5.54653
2021-11-28,3.94758
2021-11-29,29.65428
2021-11-30,25.25103
2021-12-01,22.08996
2021-12-02,21.78981
2021-12-03,21.55038
2021-12-04,2.75791
2021-12-05,2.35613
2021-12-06,18.50664
2021-12-07,18.02709
2021-12-08,21.53878
2021-12-09,18.21468
2021-12-10,15.5011
2021-12-11,2.1358
2021-12-12,1.88818
2021-12-13,16.89404
2021-12-14,17.14507
2021-12-15,20.41119
2021-12-16,16.82446
2021-12-17,15.04474
2021-12-18,2.15149
2021-12-19,1.84998
2021-12-20,16.03863
2021-12-21,15.34421
2021-12-22,13.93284
2021-12-23,15.8756
2021-12-24,13.92193
2021-12-25,2.20128
2021-12-26,1.99596
2021-12-27,14.85579
2021-12-28,13.90761
2021-12-29,14.59112
2021-12-30,12.30524
2021-12-31,3.95713
2022-01-01,1.23059
2022-01-02,1.3868
2022-01-03,13.26707
2022-01-04,13.75549
2022-01-05,14.97789
2022-01-06,15.03042
2022-01-07,15.21869
2022-01-08,2.13443
2022-01-09,1.97072
2022-01-10,13.98401
2022-01-11,14.50858
2022-01-12,15.51611
2022-01-13,12.53308
2022-01-14,15.48336
2022-01-15,2.68493
2022-01-16,1.65557
2022-01-17,12.12584
2022-01-18,16.2576
2022-01-19,13.68591
2022-01-20,12.95328
2022-01-21,12.6238
2022-01-22,2.06963
2022-01-23,1.70127
2022-01-24,16.04477
2022-01-25,14.59316
2022-01-26,14.05427
2022-01-27,12.98398
2022-01-28,12.73909
2022-01-29,1.85339
2022-01-30,1.27288
2022-01-31,1.1385
2022-02-01,1.4059
2022-02-02,1.9216
2022-02-03,16.95885
2022-02-04,13.22341
2022-02-05,2.0021
2022-02-06,1.61873
2022-02-07,13.56176
2022-02-08,12.43894
2022-02-09,12.28273
2022-02-10,16.17574
2022-02-11,11.40072
2022-02-12,1.69172
2022-02-13,1.24423
2022-02-14,10.31337
2022-02-15,9.70422
2022-02-16,11.72746
2022-02-17,10.958
2022-02-18,9.07187
2022-02-19,1.25856
2022-02-20,1.18147
2022-02-21,9.6858
2022-02-22,9.69057
2022-02-23,10.42388
2022-02-24,10.88092
2022-02-25,19.8532
2022-02-26,6.06428
2022-02-27,3.48304
2022-02-28,49.04908
2022-03-01,8.69737
2022-03-02,45.87096
2022-03-03,28.48849
2022-03-04,39.33531
2022-03-05,6.51109
2022-03-06,4.79617
2022-03-07,43.4548
2022-03-08,69.08237
2022-03-09,9.58893
2022-03-10,51.91956
2022-03-11,41.2003
2022-03-12,5.84531
2022-03-13,5.18363
2022-03-14,48.34101
2022-03-15,39.40694
2022-03-16,30.05129
2022-03-17,34.10734
2022-03-18,33.05956
2022-03-19,5.06084
2022-03-20,4.53286
2022-03-21,27.83363
2022-03-22,23.71074
2022-03-23,24.40789
2022-03-24,19.93369
2022-03-25,26.90114
2022-03-26,4.94488
2022-03-27,3.36639
2022-03-28,23.94403
2022-03-29,21.38052
2022-03-30,27.13716
2022-03-31,22.31711
2022-04-01,18.28426
2022-04-02,2.23334
2022-04-03,1.91137
2022-04-04,20.06807
2022-04-05,16.59322
2022-04-06,15.08226
2022-04-07,15.1648
2022-04-08,15.16958
2022-04-09,2.13375
2022-04-10,1.6999
2022-04-11,15.14434
2022-04-12,14.5918
2022-04-13,33.63256
2022-04-14,25.44748
2022-04-15,16.56116
2022-04-16,1.9789
2022-04-17,1.75311
2022-04-18,17.9657
2022-04-19,14.6491
2022-04-20,14.23572
2022-04-21,14.43354
2022-04-22,13.65248
2022-04-23,1.85134
2022-04-24,1.55393
2022-04-25,13.12382
2022-04-26,13.8353
2022-04-27,12.31957
2022-04-28,12.28682
2022-04-29,12.18996
2022-04-30,1.59144
2022-05-01,1.29062
2022-05-02,11.08283
2022-05-03,10.77382
2022-05-04,9.99549
2022-05-05,1.62487
2022-05-06,9.61417
2022-05-07,1.15964
2022-05-08,0.96591
2022-05-09,10.11146
2022-05-10,9.96548
2022-05-11,10.78337
2022-05-12,10.43821
2022-05-13,10.65922
2022-05-14,1.37111
2022-05-15,1.12008
2022-05-16,12.42121
2022-05-17,10.76564
2022-05-18,10.2206
2022-05-19,9.13121
2022-05-20,10.18854
2022-05-21,1.24628
2022-05-22,1.13372
2022-05-23,10.94641
2022-05-24,9.92182
2022-05-25,9.87748
2022-05-26,9.99481
2022-05-27,8.98387
2022-05-28,1.1385
2022-05-29,0.96933
2022-05-30,9.53163
2022-05-31,13.84689
2022-06-01,2.37796
2022-06-02,9.71718
2022-06-03,9.03639
2022-06-04,1.10848
2022-06-05,0.8404
2022-06-06,1.07847
2022-06-07,8.09708
2022-06-08,8.44497
2022-06-09,7.83377
2022-06-10,7.26895
2022-06-11,0.97751
2022-06-12,0.82949
2022-06-13,8.35084
2022-06-14,8.71101
2022-06-15,8.43542
2022-06-16,8.84266
2022-06-17,8.48522
2022-06-18,1.17806
2022-06-19,0.93113
2022-06-20,8.48113
2022-06-21,8.62233
2022-06-22,9.90681
2022-06-23,9.50912
2022-06-24,10.90752
2022-06-25,1.47957
2022-06-26,1.1842
2022-06-27,9.91227
2022-06-28,8.64825
2022-06-29,11.56375
2022-06-30,8.98182
2022-07-01,8.42246
2022-07-02,1.01571
2022-07-03,0.82812
2022-07-04,10.72061
2022-07-05,11.30112
2022-07-06,10.67832
2022-07-07,11.516
2022-07-08,10.87887
2022-07-09,1.37998
2022-07-10,1.19443
2022-07-11,13.39327
2022-07-12,12.94305
2022-07-13,12.73636
2022-07-14,11.77453
2022-07-15,13.10131
2022-07-16,1.66921
2022-07-17,1.40454
2022-07-18,13.09176
2022-07-19,34.00229
2022-07-20,38.32301
2022-07-21,33.93612
2022-07-22,21.53469
2022-07-23,1.97276
2022-07-24,1.51982
2022-07-25,18.84771
2022-07-26,16.50181
2022-07-27,18.77131
2022-07-28,14.98471
2022-07-29,13.09312
2022-07-30,1.28993
2022-07-31,1.08938
2022-08-01,12.28273
2022-08-02,10.99893
2022-08-03,11.11626
2022-08-04,11.66334
2022-08-05,13.01331
2022-08-06,1.45911
2022-08-07,1.17602
2022-08-08,10.92799
2022-08-09,10.66877
2022-08-10,10.60192
2022-08-11,10.95937
2022-08-12,11.32431
2022-08-13,1.31449
2022-08-14,1.01844
2022-08-15,1.34519
2022-08-16,10.7554
2022-08-17,10.43684
2022-08-18,9.20761
2022-08-19,8.5739
2022-08-20,0.8786
2022-08-21,0.75786
2022-08-22,8.58072
2022-08-23,8.035
2022-08-24,8.55071
2022-08-25,11.36456
2022-08-26,10.86387
2022-08-27,1.14191
2022-08-28,0.87792
2022-08-29,8.63734
2022-08-30,9.11757
2022-08-31,8.90133
2022-09-01,7.99271
2022-09-02,7.33921
2022-09-03,0.867
2022-09-04,0.64599
2022-09-05,7.29556
2022-09-06,7.09432
2022-09-07,6.58067
2022-09-08,6.69595
2022-09-09,0.75513
2022-09-10,0.56072
2022-09-11,0.58732
2022-09-12,0.73262
2022-09-13,8.62438
2022-09-14,7.36786
2022-09-15,11.57262
2022-09-16,8.64075
2022-09-17,0.9434
2022-09-18,0.77355
2022-09-19,6.85489
2022-09-20,6.75939
2022-09-21,6.12567
2022-09-22,6.24982
2022-09-23,5.79688
2022-09-24,0.64053
2022-09-25,0.53343
2022-09-26,6.64752
2022-09-27,6.56361
2022-09-28,7.50088
2022-09-29,8.29354
2022-09-30,7.24712
2022-10-01,0.9625
2022-10-02,0.67668
2022-10-03,0.94681
2022-10-04,7.70825
2022-10-05,6.99678
2022-10-06,6.55133
2022-10-07,6.09771
2022-10-08,0.78924
2022-10-09,0.62348
2022-10-10,0.87041
2022-10-11,6.55611
2022-10-12,6.56429
2022-10-13,6.45106
2022-10-14,6.81328
2022-10-15,0.86564
2022-10-16,0.63303
2022-10-17,6.801
2022-10-18,8.38426
2022-10-19,7.33444
2022-10-20,6.00152
2022-10-21,5.85418
2022-10-22,0.65758
2022-10-23,0.53616
2022-10-24,7.12979
2022-10-25,6.60795
2022-10-26,6.27711
2022-10-27,6.70209
2022-10-28,5.96537
2022-10-29,0.68965
2022-10-30,0.46658
2022-10-31,7.06158
2022-11-01,6.9156
2022-11-02,6.85284
2022-11-03,5.83099
2022-11-04,5.34803
2022-11-05,0.60642
2022-11-06,0.45567
2022-11-07,6.29416
2022-11-08,6.59772
2022-11-09,7.06704
2022-11-10,6.15705
2022-11-11,8.00703
2022-11-12,0.98774
2022-11-13,0.76264
2022-11-14,26.00412
2022-11-15,30.42443
2022-11-16,17.93091
2022-11-17,12.62039
2022-11-18,10.29837
2022-11-19,0.92294
2022-11-20,0.90111
2022-11-21,9.16941
2022-11-22,9.02821
2022-11-23,9.2847
2022-11-24,8.35698
2022-11-25,6.74233
2022-11-26,0.78242
2022-11-27,0.84722
2022-11-28,8.65985
2022-11-29,8.46339
2022-11-30,7.95451
2022-12-01,15.43152
2022-12-02,9.10188
2022-12-03,0.78719
2022-12-04,0.65008
2022-12-05,7.90881
2022-12-06,6.87194
2022-12-07,6.93402
2022-12-08,7.34331
2022-12-09,7.56364
2022-12-10,0.87451
2022-12-11,0.67396
2022-12-12,7.5882
2022-12-13,8.60801
2022-12-14,8.47976
2022-12-15,8.7533
2022-12-16,7.31466
2022-12-17,0.86905
2022-12-18,0.76127
2022-12-19,6.68162
2022-12-20,6.17274
2022-12-21,6.77712
2022-12-22,6.53837
2022-12-23,5.97697
2022-12-24,0.66782
2022-12-25,0.60574
2022-12-26,6.86239
2022-12-27,6.52337
2022-12-28,8.07047
2022-12-29,6.70209
2022-12-30,2.65832
2022-12-31,0.56754
2023-01-01,0.65008
2023-01-02,6.47084
2023-01-03,6.82692
2023-01-04,7.59093
2023-01-05,7.62435
2023-01-06,9.46137
2023-01-07,1.12213
2023-01-08,0.77764
2023-01-09,8.3215
2023-01-10,6.88354
2023-01-11,6.57521
2023-01-12,6.26347
2023-01-13,6.21913
2023-01-14,0.72716
2023-01-15,0.58255
2023-01-16,6.86171
2023-01-17,6.08406
2023-01-18,5.29277
2023-01-19,5.4292
2023-01-20,5.33165
2023-01-21,0.61666
2023-01-22,0.36631
2023-01-23,0.46113
2023-01-24,0.54708
2023-01-25,6.28189
2023-01-26,6.32145
2023-01-27,6.4763
2023-01-28,1.13782
2023-01-29,0.71011
2023-01-30,6.58135
2023-01-31,5.80711
2023-02-01,6.66048
2023-02-02,6.65979
2023-02-03,6.24641
2023-02-04,0.67805
2023-02-05,0.53275
2023-02-06,5.63112
2023-02-07,5.50356
2023-02-08,5.87055
2023-02-09,5.1884
2023-02-10,5.77914
2023-02-11,0.71966
2023-02-12,0.51638
2023-02-13,5.43193
2023-02-14,5.36986
2023-02-15,5.23615
2023-02-16,6.01312
2023-02-17,4.91213
2023-02-18,0.63848
2023-02-19,0.50001
2023-02-20,5.90807
2023-02-21,5.25662
2023-02-22,4.94829
2023-02-23,4.86779
2023-02-24,4.17473
2023-02-25,0.52116
2023-02-26,0.41815
2023-02-27,4.76138
2023-02-28,4.2832
2023-03-01,0.83426
2023-03-02,4.38756
2023-03-03,4.00693
2023-03-04,0.46658
2023-03-05,0.34721
2023-03-06,4.72523
2023-03-07,4.32617
2023-03-08,3.78386
2023-03-09,3.92234
2023-03-10,3.81047
2023-03-11,0.51843
2023-03-12,0.41338
2023-03-13,10.8359
2023-03-14,6.03836
2023-03-15,5.58541
2023-03-16,5.8344
2023-03-17,6.59294
2023-03-18,0.73194
2023-03-19,0.52934
2023-03-20,5.17749
2023-03-21,4.77571
2023-03-22,4.75797
2023-03-23,4.6461
2023-03-24,4.62904
2023-03-25,0.55663
2023-03-26,0.41065
2023-03-27,4.60312
2023-03-28,4.41894
2023-03-29,4.41076
2023-03-30,5.27299
2023-03-31,4.43259
2023-04-01,0.51433
2023-04-02,0.3895
2023-04-03,4.10447
2023-04-04,4.44555
2023-04-05,5.04993
2023-04-06,4.66929
2023-04-07,4.52877
2023-04-08,0.57095
2023-04-09,0.4086
2023-04-10,4.57038
2023-04-11,4.7034
2023-04-12,5.14952
2023-04-13,5.47559
2023-04-14,10.92117
2023-04-15,1.49526
2023-04-16,0.90452
2023-04-17,6.62023
2023-04-18,5.47354
2023-04-19,5.12292
2023-04-20,4.51308
2023-04-21,4.29002
2023-04-22,0.50751
2023-04-23,0.37108
2023-04-24,4.12289
2023-04-25,4.09288
2023-04-26,4.26409
2023-04-27,4.07241
2023-04-28,3.81934
2023-04-29,0.4393
2023-04-30,0.31992
2023-05-01,0.92499
2023-05-02,3.77295
2023-05-03,3.36503
2023-05-04,4.02193
2023-05-05,0.54776
2023-05-06,0.3629
2023-05-07,0.32811
2023-05-08,3.82957
2023-05-09,3.5724
2023-05-10,3.27294
2023-05-11,3.46871
2023-05-12,3.19108
2023-05-13,0.35744
2023-05-14,0.25512
2023-05-15,3.24565
2023-05-16,3.305
2023-05-17,3.51714
2023-05-18,3.61947
2023-05-19,4.00829
2023-05-20,0.39564
2023-05-21,0.29946
2023-05-22,4.10174
2023-05-23,3.77704
2023-05-24,3.53556
2023-05-25,3.16175
2023-05-26,3.04169
2023-05-27,0.33629
2023-05-28,0.27422
2023-05-29,0.52866
