date,일자리
2020-08-01,14.61669
2020-08-02,14.61669
2020-08-03,24.46337
2020-08-04,24.83816
2020-08-05,26.50766
2020-08-06,23.85008
2020-08-07,23.06643
2020-08-08,16.89948
2020-08-09,17.06984
2020-08-10,28.24531
2020-08-11,29.8126
2020-08-12,25.72402
2020-08-13,27.22316
2020-08-14,23.13458
2020-08-15,14.17376
2020-08-16,15.33219
2020-08-17,21.15843
2020-08-18,25.72402
2020-08-19,26.50766
2020-08-20,25.48551
2020-08-21,20.2385
2020-08-22,14.54855
2020-08-23,17.34241
2020-08-24,27.87052
2020-08-25,25.41737
2020-08-26,24.77001
2020-08-27,25.45144
2020-08-28,22.99829
2020-08-29,17.03577
2020-08-30,16.96763
2020-08-31,30.15332
2020-09-01,30.35775
2020-09-02,31.72061
2020-09-03,25.82623
2020-09-04,24.87223
2020-09-05,14.10562
2020-09-06,16.83134
2020-09-07,28.31345
2020-09-08,28.79045
2020-09-09,24.53151
2020-09-10,32.29982
2020-09-11,23.74787
2020-09-12,15.40034
2020-09-13,16.93356
2020-09-14,29.91482
2020-09-15,26.67802
2020-09-16,26.95059
2020-09-17,23.67972
2020-09-18,22.01022
2020-09-19,14.31005
2020-09-20,16.45655
2020-09-21,25.41737
2020-09-22,22.24872
2020-09-23,21.1925
2020-09-24,21.6695
2020-09-25,19.76149
2020-09-26,11.27768
2020-09-27,14.10562
2020-09-28,19.35264
2020-09-29,16.5247
2020-09-30,10.90289
2020-10-01,9.67632
2020-10-02,10.73253
2020-10-03,13.62862
2020-10-04,17.06984
2020-10-05,29.47189
2020-10-06,28.27938
2020-10-07,24.29301
2020-10-08,21.63543
2020-10-09,15.46848
2020-10-10,13.42419
2020-10-11,17.54684
2020-10-12,29.64224
2020-10-13,25.8603
2020-10-14,24.6678
2020-10-15,28.8586
2020-10-16,25.04258
2020-10-17,15.33219
2020-10-18,16.5247
2020-10-19,32.40204
2020-10-20,32.91311
2020-10-21,28.6201
2020-10-22,25.68994
2020-10-23,22.01022
2020-10-24,14.20783
2020-10-25,15.67291
2020-10-26,28.79045
2020-10-27,26.50766
2020-10-28,33.01533
2020-10-29,25.96252
2020-10-30,21.53321
2020-10-31,14.78705
2020-11-01,18.26235
2020-11-02,30.39182
2020-11-03,28.72231
2020-11-04,25.72402
2020-11-05,23.33901
2020-11-06,20.06814
2020-11-07,14.17376
2020-11-08,17.06984
2020-11-09,28.27938
2020-11-10,26.54173
2020-11-11,26.30323
2020-11-12,25.51959
2020-11-13,22.35093
2020-11-14,13.59454
2020-11-15,16.32027
2020-11-16,27.93867
2020-11-17,25.99659
2020-11-18,26.98466
2020-11-19,23.67972
2020-11-20,21.87393
2020-11-21,14.27597
2020-11-22,19.08006
2020-11-23,29.0971
2020-11-24,26.37137
2020-11-25,26.91652
2020-11-26,26.13287
2020-11-27,24.12265
2020-11-28,15.53662
2020-11-29,18.50085
2020-11-30,32.70868
2020-12-01,28.8586
2020-12-02,25.55366
2020-12-03,27.63202
2020-12-04,24.49744
2020-12-05,17.0017
2020-12-06,18.56899
2020-12-07,27.83645
2020-12-08,26.60988
2020-12-09,27.35945
2020-12-10,25.79216
2020-12-11,22.99829
2020-12-12,14.65076
2020-12-13,18.09199
2020-12-14,41.6695
2020-12-15,35.19591
2020-12-16,29.50596
2020-12-17,30.35775
2020-12-18,25.34923
2020-12-19,17.64906
2020-12-20,17.92163
2020-12-21,31.34582
2020-12-22,28.75638
2020-12-23,30.83475
2020-12-24,23.13458
2020-12-25,16.7632
2020-12-26,19.25042
2020-12-27,24.83816
2020-12-28,37.30834
2020-12-29,31.58432
2020-12-30,30.45996
2020-12-31,25.04258
2021-01-01,17.78534
2021-01-02,22.35093
2021-01-03,25.89437
2021-01-04,42.01022
2021-01-05,34.34412
2021-01-06,34.41226
2021-01-07,29.60817
2021-01-08,29.60817
2021-01-09,17.9557
2021-01-10,22.21465
2021-01-11,39.38671
2021-01-12,35.09369
2021-01-13,39.59114
2021-01-14,36.18398
2021-01-15,29.54003
2021-01-16,19.65928
2021-01-17,23.06643
2021-01-18,35.97955
2021-01-19,33.7649
2021-01-20,31.58432
2021-01-21,31.75468
2021-01-22,27.01873
2021-01-23,19.69335
2021-01-24,20.20442
2021-01-25,34.34412
2021-01-26,30.39182
2021-01-27,32.06132
2021-01-28,27.46166
2021-01-29,26.67802
2021-01-30,17.7172
2021-01-31,20.20442
2021-02-01,33.42419
2021-02-02,29.64224
2021-02-03,27.59795
2021-02-04,25.24701
2021-02-05,21.80579
2021-02-06,14.0034
2021-02-07,15.70698
2021-02-08,25.58773
2021-02-09,23.64565
2021-02-10,30.25553
2021-02-11,17.30834
2021-02-12,14.99148
2021-02-13,15.46848
2021-02-14,22.385
2021-02-15,38.70528
2021-02-16,42.99829
2021-02-17,35.02555
2021-02-18,30.86882
2021-02-19,26.06473
2021-02-20,17.4787
2021-02-21,19.72742
2021-02-22,29.77853
2021-02-23,28.24531
2021-02-24,26.84838
2021-02-25,24.83816
2021-02-26,24.4293
2021-02-27,16.11584
2021-02-28,16.49063
2021-03-01,22.89608
2021-03-02,35.22998
2021-03-03,35.26405
2021-03-04,30.15332
2021-03-05,23.74787
2021-03-06,17.41056
2021-03-07,18.80749
2021-03-08,30.56218
2021-03-09,30.2896
2021-03-10,26.5758
2021-03-11,25.75809
2021-03-12,24.12265
2021-03-13,15.46848
2021-03-14,15.36626
2021-03-15,29.84667
2021-03-16,27.08688
2021-03-17,25.65587
2021-03-18,25.1448
2021-03-19,21.02214
2021-03-20,15.05962
2021-03-21,21.15843
2021-03-22,31.99318
2021-03-23,26.88245
2021-03-24,25.34923
2021-03-25,23.23679
2021-03-26,20.10221
2021-03-27,14.65076
2021-03-28,16.79727
2021-03-29,29.02896
2021-03-30,27.39352
2021-03-31,25.99659
2021-04-01,23.81601
2021-04-02,20.30664
2021-04-03,15.26405
2021-04-04,17.06984
2021-04-05,28.58603
2021-04-06,23.88415
2021-04-07,23.50936
2021-04-08,24.97444
2021-04-09,20.51107
2021-04-10,13.90119
2021-04-11,14.44633
2021-04-12,25.34923
2021-04-13,28.99488
2021-04-14,30.45996
2021-04-15,25.11073
2021-04-16,21.02214
2021-04-17,14.78705
2021-04-18,16.0477
2021-04-19,28.1431
2021-04-20,25.34923
2021-04-21,22.6235
2021-04-22,21.70357
2021-04-23,19.69335
2021-04-24,13.35604
2021-04-25,14.68483
2021-04-26,25.07666
2021-04-27,24.36115
2021-04-28,24.36115
2021-04-29,25.96252
2021-04-30,25.89437
2021-05-01,16.89948
2021-05-02,16.0477
2021-05-03,24.29301
2021-05-04,31.24361
2021-05-05,17.88756
2021-05-06,26.84838
2021-05-07,24.97444
2021-05-08,15.05962
2021-05-09,17.88756
2021-05-10,32.36797
2021-05-11,25.21294
2021-05-12,28.17717
2021-05-13,24.73594
2021-05-14,19.82964
2021-05-15,14.20783
2021-05-16,16.83134
2021-05-17,26.20102
2021-05-18,21.908
2021-05-19,15.57069
2021-05-20,25.58773
2021-05-21,20.54514
2021-05-22,15.09369
2021-05-23,16.59284
2021-05-24,28.10902
2021-05-25,25.00851
2021-05-26,25.92844
2021-05-27,25.75809
2021-05-28,19.55706
2021-05-29,14.10562
2021-05-30,17.30834
2021-05-31,28.41567
2021-06-01,27.25724
2021-06-02,26.26916
2021-06-03,23.95229
2021-06-04,20.85178
2021-06-05,13.66269
2021-06-06,17.0017
2021-06-07,27.12095
2021-06-08,25.17887
2021-06-09,25.72402
2021-06-10,22.52129
2021-06-11,17.88756
2021-06-12,13.08347
2021-06-13,13.49233
2021-06-14,27.25724
2021-06-15,22.65758
2021-06-16,23.10051
2021-06-17,23.37308
2021-06-18,20.37478
2021-06-19,13.7649
2021-06-20,14.51448
2021-06-21,27.18909
2021-06-22,25.31516
2021-06-23,22.72572
2021-06-24,22.93015
2021-06-25,21.15843
2021-06-26,12.53833
2021-06-27,14.51448
2021-06-28,25.6218
2021-06-29,26.67802
2021-06-30,23.67972
2021-07-01,24.29301
2021-07-02,21.49914
2021-07-03,14.37819
2021-07-04,15.60477
2021-07-05,25.79216
2021-07-06,25.8603
2021-07-07,22.24872
2021-07-08,24.6678
2021-07-09,19.45485
2021-07-10,12.43611
2021-07-11,14.10562
2021-07-12,24.87223
2021-07-13,25.1448
2021-07-14,39.86371
2021-07-15,26.16695
2021-07-16,21.39693
2021-07-17,14.17376
2021-07-18,17.27427
2021-07-19,23.57751
2021-07-20,23.10051
2021-07-21,21.49914
2021-07-22,22.48722
2021-07-23,19.62521
2021-07-24,11.85689
2021-07-25,13.01533
2021-07-26,22.86201
2021-07-27,21.02214
2021-07-28,21.63543
2021-07-29,21.15843
2021-07-30,18.33049
2021-07-31,12.64054
2021-08-01,14.78705
2021-08-02,21.49914
2021-08-03,30.08517
2021-08-04,23.95229
2021-08-05,22.75979
2021-08-06,17.9557
2021-08-07,12.87904
2021-08-08,15.77512
2021-08-09,27.29131
2021-08-10,23.78194
2021-08-11,24.87223
2021-08-12,24.02044
2021-08-13,21.73764
2021-08-14,13.39011
2021-08-15,13.39011
2021-08-16,19.45485
2021-08-17,25.51959
2021-08-18,22.52129
2021-08-19,24.22487
2021-08-20,21.46507
2021-08-21,14.68483
2021-08-22,16.35434
2021-08-23,25.21294
2021-08-24,25.75809
2021-08-25,26.67802
2021-08-26,25.34923
2021-08-27,21.87393
2021-08-28,14.82112
2021-08-29,14.99148
2021-08-30,27.22316
2021-08-31,26.98466
2021-09-01,27.35945
2021-09-02,25.99659
2021-09-03,20.64735
2021-09-04,14.44633
2021-09-05,16.42248
2021-09-06,23.50936
2021-09-07,26.64395
2021-09-08,26.23509
2021-09-09,23.06643
2021-09-10,19.96592
2021-09-11,14.85519
2021-09-12,16.72913
2021-09-13,23.95229
2021-09-14,26.60988
2021-09-15,24.6678
2021-09-16,20.68143
2021-09-17,16.83134
2021-09-18,11.00511
2021-09-19,10.63032
2021-09-20,10.7666
2021-09-21,10.93696
2021-09-22,14.54855
2021-09-23,24.6678
2021-09-24,22.86201
2021-09-25,15.67291
2021-09-26,17.98977
2021-09-27,27.80238
2021-09-28,27.22316
2021-09-29,25.82623
2021-09-30,26.37137
2021-10-01,24.02044
2021-10-02,14.31005
2021-10-03,17.17206
2021-10-04,21.09028
2021-10-05,28.99488
2021-10-06,27.35945
2021-10-07,27.42759
2021-10-08,20.40885
2021-10-09,14.58262
2021-10-10,14.78705
2021-10-11,20.30664
2021-10-12,28.24531
2021-10-13,26.43952
2021-10-14,27.93867
2021-10-15,21.60136
2021-10-16,13.42419
2021-10-17,15.22998
2021-10-18,21.56729
2021-10-19,23.44122
2021-10-20,24.25894
2021-10-21,22.01022
2021-10-22,21.53321
2021-10-23,13.15161
2021-10-24,14.13969
2021-10-25,26.50766
2021-10-26,25.8603
2021-10-27,24.25894
2021-10-28,21.87393
2021-10-29,20.13628
2021-10-30,14.13969
2021-10-31,16.45655
2021-11-01,26.91652
2021-11-02,24.25894
2021-11-03,24.08858
2021-11-04,22.72572
2021-11-05,21.49914
2021-11-06,14.75298
2021-11-07,16.83134
2021-11-08,26.06473
2021-11-09,26.47359
2021-11-10,26.20102
2021-11-11,22.35093
2021-11-12,23.10051
2021-11-13,14.88926
2021-11-14,17.30834
2021-11-15,26.5758
2021-11-16,27.87052
2021-11-17,24.46337
2021-11-18,25.82623
2021-11-19,23.03236
2021-11-20,14.13969
2021-11-21,17.4787
2021-11-22,28.65417
2021-11-23,25.58773
2021-11-24,25.92844
2021-11-25,25.28109
2021-11-26,20.51107
2021-11-27,14.75298
2021-11-28,14.7189
2021-11-29,24.46337
2021-11-30,27.29131
2021-12-01,23.37308
2021-12-02,23.50936
2021-12-03,20.64735
2021-12-04,14.27597
2021-12-05,16.2862
2021-12-06,26.64395
2021-12-07,28.65417
2021-12-08,25.75809
2021-12-09,30.01703
2021-12-10,20.74957
2021-12-11,16.49063
2021-12-12,17.17206
2021-12-13,26.95059
2021-12-14,26.98466
2021-12-15,24.29301
2021-12-16,22.69165
2021-12-17,18.02385
2021-12-18,13.39011
2021-12-19,14.75298
2021-12-20,25.79216
2021-12-21,26.54173
2021-12-22,24.22487
2021-12-23,22.11243
2021-12-24,17.92163
2021-12-25,11.95911
2021-12-26,15.70698
2021-12-27,30.35775
2021-12-28,23.88415
2021-12-29,24.94037
2021-12-30,22.65758
2021-12-31,16.55877
2022-01-01,13.2879
2022-01-02,18.56899
2022-01-03,32.94718
2022-01-04,29.02896
2022-01-05,27.73424
2022-01-06,28.34752
2022-01-07,27.63202
2022-01-08,18.26235
2022-01-09,17.9557
2022-01-10,31.17546
2022-01-11,28.17717
2022-01-12,26.84838
2022-01-13,25.55366
2022-01-14,24.05451
2022-01-15,17.54684
2022-01-16,16.32027
2022-01-17,25.1448
2022-01-18,30.08517
2022-01-19,25.58773
2022-01-20,23.78194
2022-01-21,22.96422
2022-01-22,15.33219
2022-01-23,14.41226
2022-01-24,28.68824
2022-01-25,25.51959
2022-01-26,25.72402
2022-01-27,21.56729
2022-01-28,18.50085
2022-01-29,12.64054
2022-01-30,12.5724
2022-01-31,11.99318
2022-02-01,11.34582
2022-02-02,18.50085
2022-02-03,32.47018
2022-02-04,27.22316
2022-02-05,20.17035
2022-02-06,21.70357
2022-02-07,31.61839
2022-02-08,29.43781
2022-02-09,26.71209
2022-02-10,28.00681
2022-02-11,27.97274
2022-02-12,17.51277
2022-02-13,18.02385
2022-02-14,28.55195
2022-02-15,28.3816
2022-02-16,27.08688
2022-02-17,23.74787
2022-02-18,23.78194
2022-02-19,16.96763
2022-02-20,17.27427
2022-02-21,29.02896
2022-02-22,24.22487
2022-02-23,25.51959
2022-02-24,25.21294
2022-02-25,24.53151
2022-02-26,13.86712
2022-02-27,16.0477
2022-02-28,22.96422
2022-03-01,21.12436
2022-03-02,28.75638
2022-03-03,26.3373
2022-03-04,21.1925
2022-03-05,15.22998
2022-03-06,16.93356
2022-03-07,28.41567
2022-03-08,25.96252
2022-03-09,17.17206
2022-03-10,28.44974
2022-03-11,24.4293
2022-03-12,19.28449
2022-03-13,20.85178
2022-03-14,30.73253
2022-03-15,29.3356
2022-03-16,29.02896
2022-03-17,25.75809
2022-03-18,22.11243
2022-03-19,18.80749
2022-03-20,17.58091
2022-03-21,30.7666
2022-03-22,27.18909
2022-03-23,26.23509
2022-03-24,28.17717
2022-03-25,23.37308
2022-03-26,15.91141
2022-03-27,19.52299
2022-03-28,32.47018
2022-03-29,29.26746
2022-03-30,26.5758
2022-03-31,28.24531
2022-04-01,24.25894
2022-04-02,14.85519
2022-04-03,16.93356
2022-04-04,31.44804
2022-04-05,31.41396
2022-04-06,28.27938
2022-04-07,25.48551
2022-04-08,23.13458
2022-04-09,17.64906
2022-04-10,18.63713
2022-04-11,28.00681
2022-04-12,28.27938
2022-04-13,28.34752
2022-04-14,24.77001
2022-04-15,22.75979
2022-04-16,15.57069
2022-04-17,18.94378
2022-04-18,30.56218
2022-04-19,28.31345
2022-04-20,26.91652
2022-04-21,26.81431
2022-04-22,24.9063
2022-04-23,14.88926
2022-04-24,14.99148
2022-04-25,29.5741
2022-04-26,27.22316
2022-04-27,25.04258
2022-04-28,23.64565
2022-04-29,19.89778
2022-04-30,16.93356
2022-05-01,18.05792
2022-05-02,28.10902
2022-05-03,26.20102
2022-05-04,22.69165
2022-05-05,15.57069
2022-05-06,19.79557
2022-05-07,16.01362
2022-05-08,15.57069
2022-05-09,31.92504
2022-05-10,28.44974
2022-05-11,27.18909
2022-05-12,30.69846
2022-05-13,23.03236
2022-05-14,16.66098
2022-05-15,18.39863
2022-05-16,27.90459
2022-05-17,26.84838
2022-05-18,25.45144
2022-05-19,22.41908
2022-05-20,22.1465
2022-05-21,12.98126
2022-05-22,14.68483
2022-05-23,26.3373
2022-05-24,27.93867
2022-05-25,28.68824
2022-05-26,26.64395
2022-05-27,23.47529
2022-05-28,16.45655
2022-05-29,17.34241
2022-05-30,28.75638
2022-05-31,25.51959
2022-06-01,20.10221
2022-06-02,25.99659
2022-06-03,23.61158
2022-06-04,15.87734
2022-06-05,16.86541
2022-06-06,18.94378
2022-06-07,28.31345
2022-06-08,28.27938
2022-06-09,27.83645
2022-06-10,22.65758
2022-06-11,14.4804
2022-06-12,17.34241
2022-06-13,27.15502
2022-06-14,29.0971
2022-06-15,27.52981
2022-06-16,26.16695
2022-06-17,22.86201
2022-06-18,16.2862
2022-06-19,17.30834
2022-06-20,30.5281
2022-06-21,26.67802
2022-06-22,25.17887
2022-06-23,23.95229
2022-06-24,20.37478
2022-06-25,15.22998
2022-06-26,17.58091
2022-06-27,30.39182
2022-06-28,27.12095
2022-06-29,24.02044
2022-06-30,26.26916
2022-07-01,23.16865
2022-07-02,14.85519
2022-07-03,17.44463
2022-07-04,27.66609
2022-07-05,26.95059
2022-07-06,25.07666
2022-07-07,24.29301
2022-07-08,20.20442
2022-07-09,13.5264
2022-07-10,16.59284
2022-07-11,28.6201
2022-07-12,27.59795
2022-07-13,23.88415
2022-07-14,24.56558
2022-07-15,20.20442
2022-07-16,12.5724
2022-07-17,16.93356
2022-07-18,27.87052
2022-07-19,25.89437
2022-07-20,26.78023
2022-07-21,26.30323
2022-07-22,21.15843
2022-07-23,14.0034
2022-07-24,15.57069
2022-07-25,27.80238
2022-07-26,26.47359
2022-07-27,21.908
2022-07-28,21.56729
2022-07-29,21.80579
2022-07-30,16.5247
2022-07-31,17.37649
2022-08-01,24.15672
2022-08-02,24.1908
2022-08-03,21.26064
2022-08-04,23.67972
2022-08-05,20.40885
2022-08-06,16.0477
2022-08-07,17.4787
2022-08-08,25.68994
2022-08-09,23.57751
2022-08-10,24.83816
2022-08-11,22.28279
2022-08-12,20.03407
2022-08-13,16.14991
2022-08-14,15.40034
2022-08-15,20.37478
2022-08-16,28.96081
2022-08-17,25.75809
2022-08-18,25.75809
2022-08-19,21.56729
2022-08-20,16.38841
2022-08-21,18.05792
2022-08-22,28.92674
2022-08-23,28.07495
2022-08-24,25.99659
2022-08-25,24.1908
2022-08-26,21.87393
2022-08-27,13.32197
2022-08-28,14.7189
2022-08-29,25.48551
2022-08-30,25.68994
2022-08-31,25.8603
2022-09-01,22.89608
2022-09-02,20.61328
2022-09-03,14.13969
2022-09-04,13.42419
2022-09-05,22.69165
2022-09-06,20.0
2022-09-07,19.59114
2022-09-08,15.40034
2022-09-09,9.71039
2022-09-10,9.0971
2022-09-11,11.99318
2022-09-12,17.41056
2022-09-13,30.86882
2022-09-14,28.68824
2022-09-15,27.05281
2022-09-16,21.63543
2022-09-17,15.33219
2022-09-18,19.31856
2022-09-19,31.03918
2022-09-20,27.52981
2022-09-21,26.3373
2022-09-22,23.81601
2022-09-23,20.64735
2022-09-24,13.08347
2022-09-25,17.41056
2022-09-26,27.80238
2022-09-27,23.47529
2022-09-28,25.55366
2022-09-29,23.30494
2022-09-30,20.74957
2022-10-01,12.74275
2022-10-02,14.61669
2022-10-03,21.49914
2022-10-04,27.73424
2022-10-05,25.72402
2022-10-06,27.56388
2022-10-07,21.63543
2022-10-08,14.75298
2022-10-09,15.57069
2022-10-10,20.68143
2022-10-11,30.0511
2022-10-12,26.54173
2022-10-13,26.3373
2022-10-14,20.91993
2022-10-15,16.38841
2022-10-16,16.69505
2022-10-17,27.59795
2022-10-18,25.89437
2022-10-19,25.75809
2022-10-20,25.65587
2022-10-21,23.06643
2022-10-22,14.10562
2022-10-23,15.40034
2022-10-24,28.55195
2022-10-25,28.00681
2022-10-26,24.32708
2022-10-27,24.36115
2022-10-28,21.94207
2022-10-29,13.83304
2022-10-30,14.44633
2022-10-31,26.98466
2022-11-01,28.44974
2022-11-02,25.00851
2022-11-03,23.98637
2022-11-04,19.89778
2022-11-05,13.01533
2022-11-06,14.51448
2022-11-07,25.34923
2022-11-08,24.46337
2022-11-09,25.75809
2022-11-10,23.27086
2022-11-11,20.88586
2022-11-12,13.5264
2022-11-13,15.50255
2022-11-14,27.83645
2022-11-15,27.32538
2022-11-16,23.95229
2022-11-17,22.93015
2022-11-18,19.21635
2022-11-19,13.15161
2022-11-20,16.5247
2022-11-21,27.29131
2022-11-22,25.99659
2022-11-23,24.49744
2022-11-24,21.12436
2022-11-25,20.40885
2022-11-26,16.83134
2022-11-27,16.2862
2022-11-28,25.17887
2022-11-29,25.21294
2022-11-30,26.13287
2022-12-01,22.01022
2022-12-02,19.62521
2022-12-03,12.23168
2022-12-04,16.96763
2022-12-05,25.58773
2022-12-06,23.88415
2022-12-07,24.1908
2022-12-08,27.56388
2022-12-09,20.0
2022-12-10,14.75298
2022-12-11,17.58091
2022-12-12,26.5758
2022-12-13,26.98466
2022-12-14,26.26916
2022-12-15,24.02044
2022-12-16,21.36286
2022-12-17,14.44633
2022-12-18,15.50255
2022-12-19,26.30323
2022-12-20,26.88245
2022-12-21,26.26916
2022-12-22,24.73594
2022-12-23,19.62521
2022-12-24,14.41226
2022-12-25,15.43441
2022-12-26,28.44974
2022-12-27,27.01873
2022-12-28,25.31516
2022-12-29,25.00851
2022-12-30,20.85178
2022-12-31,14.31005
2023-01-01,19.11413
2023-01-02,33.25383
2023-01-03,32.77683
2023-01-04,32.19761
2023-01-05,25.45144
2023-01-06,25.24701
2023-01-07,17.75127
2023-01-08,19.65928
2023-01-09,29.06303
2023-01-10,27.52981
2023-01-11,28.17717
2023-01-12,26.88245
2023-01-13,22.6235
2023-01-14,17.61499
2023-01-15,18.09199
2023-01-16,27.12095
2023-01-17,25.1448
2023-01-18,24.02044
2023-01-19,21.1925
2023-01-20,16.45655
2023-01-21,11.75468
2023-01-22,10.42589
2023-01-23,12.67461
2023-01-24,18.53492
2023-01-25,29.13117
2023-01-26,28.92674
2023-01-27,28.04088
2023-01-28,18.60306
2023-01-29,19.45485
2023-01-30,34.10562
2023-01-31,31.82282
2023-02-01,30.59625
2023-02-02,29.3356
2023-02-03,26.64395
2023-02-04,17.2402
2023-02-05,18.12606
2023-02-06,32.40204
2023-02-07,31.58432
2023-02-08,27.59795
2023-02-09,26.81431
2023-02-10,24.9063
2023-02-11,16.49063
2023-02-12,18.33049
2023-02-13,31.37989
2023-02-14,27.29131
2023-02-15,27.90459
2023-02-16,24.94037
2023-02-17,22.01022
2023-02-18,16.11584
2023-02-19,18.16013
2023-02-20,29.64224
2023-02-21,28.04088
2023-02-22,27.90459
2023-02-23,26.5758
2023-02-24,24.63373
2023-02-25,16.14991
2023-02-26,18.02385
2023-02-27,26.16695
2023-02-28,27.25724
2023-03-01,27.46166
2023-03-02,29.77853
2023-03-03,22.79386
2023-03-04,19.72742
2023-03-05,21.09028
2023-03-06,34.88926
2023-03-07,30.22146
2023-03-08,29.77853
2023-03-09,29.67632
2023-03-10,23.10051
2023-03-11,15.22998
2023-03-12,17.44463
2023-03-13,31.89097
2023-03-14,31.27768
2023-03-15,27.29131
2023-03-16,25.89437
2023-03-17,24.02044
2023-03-18,15.63884
2023-03-19,20.17035
2023-03-20,32.64054
2023-03-21,29.13117
2023-03-22,30.08517
2023-03-23,26.26916
2023-03-24,23.13458
2023-03-25,14.88926
2023-03-26,18.22827
2023-03-27,31.82282
2023-03-28,31.75468
2023-03-29,29.16524
2023-03-30,26.50766
2023-03-31,24.08858
2023-04-01,18.16013
2023-04-02,19.38671
2023-04-03,32.91311
2023-04-04,30.2896
2023-04-05,29.74446
2023-04-06,26.88245
2023-04-07,22.86201
2023-04-08,17.44463
2023-04-09,19.04599
2023-04-10,29.60817
2023-04-11,26.95059
2023-04-12,25.75809
2023-04-13,25.92844
2023-04-14,23.78194
2023-04-15,17.92163
2023-04-16,18.1942
2023-04-17,28.75638
2023-04-18,28.34752
2023-04-19,27.25724
2023-04-20,24.56558
2023-04-21,20.37478
2023-04-22,13.79897
2023-04-23,16.5247
2023-04-24,26.91652
2023-04-25,26.37137
2023-04-26,25.31516
2023-04-27,25.11073
2023-04-28,19.96592
2023-04-29,13.83304
2023-04-30,15.80919
2023-05-01,22.55536
2023-05-02,30.08517
2023-05-03,26.13287
2023-05-04,21.53321
2023-05-05,17.58091
2023-05-06,14.13969
2023-05-07,17.0017
2023-05-08,28.48381
2023-05-09,28.3816
2023-05-10,27.18909
2023-05-11,24.22487
2023-05-12,22.18057
2023-05-13,14.2419
2023-05-14,16.55877
2023-05-15,31.14139
2023-05-16,27.49574
2023-05-17,24.29301
2023-05-18,25.96252
2023-05-19,21.1925
2023-05-20,13.49233
2023-05-21,15.36626
2023-05-22,28.3816
2023-05-23,26.98466
2023-05-24,26.67802
2023-05-25,24.56558
2023-05-26,21.22657
2023-05-27,15.16183
2023-05-28,14.13969
2023-05-29,20.20442
