date,집값
2023-05-30,30.77318
2023-05-31,29.3347
2023-06-01,29.3347
2023-06-02,27.61366
2023-06-03,21.88543
2023-06-04,24.7367
2023-06-05,27.45954
2023-06-06,27.5366
2023-06-07,28.61546
2023-06-08,33.7272
2023-06-09,30.05394
2023-06-10,22.73311
2023-06-11,26.12381
2023-06-12,32.10891
2023-06-13,31.26123
2023-06-14,29.5402
2023-06-15,29.61726
2023-06-16,27.43385
2023-06-17,22.16799
2023-06-18,24.60827
2023-06-19,32.05753
2023-06-20,29.77138
2023-06-21,28.64115
2023-06-22,28.02465
2023-06-23,25.96968
2023-06-24,19.98458
2023-06-25,21.98818
2023-06-26,28.69252
2023-06-27,28.15309
2023-06-28,28.25584
2023-06-29,28.17878
2023-06-30,24.65964
2023-07-01,20.62676
2023-07-02,24.76239
2023-07-03,29.02645
2023-07-04,27.38248
2023-07-05,26.14949
2023-07-06,23.99178
2023-07-07,23.32391
2023-07-08,19.11122
2023-07-09,21.24325
2023-07-10,26.27793
2023-07-11,24.40277
2023-07-12,23.42666
2023-07-13,25.43025
2023-07-14,22.1423
2023-07-15,19.21397
2023-07-16,21.98818
2023-07-17,29.38607
2023-07-18,24.58258
2023-07-19,24.42846
2023-07-20,25.43025
2023-07-21,25.12201
2023-07-22,19.52221
2023-07-23,21.39737
2023-07-24,26.35499
2023-07-25,25.84125
2023-07-26,26.56049
2023-07-27,26.58618
2023-07-28,22.60467
2023-07-29,19.3424
2023-07-30,20.08733
2023-07-31,24.99357
2023-08-01,23.45235
2023-08-02,23.1441
2023-08-03,23.24685
2023-08-04,24.30002
2023-08-05,18.1608
2023-08-06,20.08733
2023-08-07,25.04495
2023-08-08,25.58438
2023-08-09,26.84305
2023-08-10,25.27613
2023-08-11,24.81376
2023-08-12,21.06344
2023-08-13,23.91471
2023-08-14,24.91651
2023-08-15,25.45594
2023-08-16,28.28153
2023-08-17,28.82096
2023-08-18,27.35679
2023-08-19,22.09093
2023-08-20,22.39917
2023-08-21,29.10351
2023-08-22,29.3347
2023-08-23,27.89622
2023-08-24,26.86873
2023-08-25,27.25404
2023-08-26,22.27074
2023-08-27,22.60467
2023-08-28,32.34009
2023-08-29,29.61726
2023-08-30,27.20267
2023-08-31,29.10351
2023-09-01,28.87233
2023-09-02,24.27433
2023-09-03,24.76239
2023-09-04,28.74389
2023-09-05,28.17878
2023-09-06,25.63575
2023-09-07,26.66324
2023-09-08,24.89082
2023-09-09,21.62856
2023-09-10,23.63216
2023-09-11,31.38967
2023-09-12,28.87233
2023-09-13,27.97328
2023-09-14,29.87413
2023-09-15,34.29231
2023-09-16,26.12381
2023-09-17,25.66144
2023-09-18,32.7254
2023-09-19,27.89622
2023-09-20,27.99897
2023-09-21,27.17698
2023-09-22,23.01566
2023-09-23,20.16439
2023-09-24,21.9368
2023-09-25,26.27793
2023-09-26,25.78987
2023-09-27,20.78088
2023-09-28,18.5461
2023-09-29,18.10942
2023-09-30,20.47264
2023-10-01,19.77909
2023-10-02,22.63036
2023-10-03,23.52941
2023-10-04,33.59876
2023-10-05,29.00077
2023-10-06,28.56408
2023-10-07,22.09093
2023-10-08,19.16259
2023-10-09,25.55869
2023-10-10,30.05394
2023-10-11,25.84125
2023-10-12,27.92191
2023-10-13,24.71101
2023-10-14,22.16799
2023-10-15,22.86154
2023-10-16,28.35859
2023-10-17,27.76778
2023-10-18,25.81556
2023-10-19,28.71821
2023-10-20,26.58618
2023-10-21,22.01387
2023-10-22,24.19727
2023-10-23,30.59337
2023-10-24,26.56049
2023-10-25,28.40996
2023-10-26,30.18237
2023-10-27,26.17518
2023-10-28,21.1405
2023-10-29,22.19368
2023-10-30,29.69432
2023-10-31,28.66683
2023-11-01,28.07603
2023-11-02,29.66863
2023-11-03,26.66324
2023-11-04,20.65245
2023-11-05,23.9404
2023-11-06,30.67043
2023-11-07,28.51271
2023-11-08,26.04675
2023-11-09,28.23015
2023-11-10,25.96968
2023-11-11,19.3424
2023-11-12,28.79527
2023-11-13,32.44284
2023-11-14,37.22065
2023-11-15,32.90521
2023-11-16,29.46313
2023-11-17,27.38248
2023-11-18,20.88363
2023-11-19,23.83765
2023-11-20,30.79886
2023-11-21,30.95299
2023-11-22,28.56408
2023-11-23,26.99717
2023-11-24,26.56049
2023-11-25,19.62496
2023-11-26,23.22116
2023-11-27,31.33829
2023-11-28,28.20446
2023-11-29,24.65964
2023-11-30,26.3293
2023-12-01,23.86334
2023-12-02,21.73131
2023-12-03,23.81197
2023-12-04,37.37477
2023-12-05,34.75468
2023-12-06,30.56768
2023-12-07,30.59337
2023-12-08,29.38607
2023-12-09,24.5312
2023-12-10,24.96789
2023-12-11,29.87413
2023-12-12,27.63935
2023-12-13,25.89262
2023-12-14,29.38607
2023-12-15,27.02286
2023-12-16,21.60287
2023-12-17,21.80837
2023-12-18,26.97148
2023-12-19,22.83585
2023-12-20,22.70742
2023-12-21,23.68353
2023-12-22,23.52941
2023-12-23,19.05985
2023-12-24,19.00847
2023-12-25,21.52581
2023-12-26,25.04495
2023-12-27,24.60827
2023-12-28,25.09632
2023-12-29,21.39737
2023-12-30,17.41587
2023-12-31,16.67094
2024-01-01,20.26714
2024-01-02,25.07063
2024-01-03,23.96609
2024-01-04,23.91471
2024-01-05,24.32571
2024-01-06,20.3442
2024-01-07,21.50012
2024-01-08,23.91471
2024-01-09,24.60827
2024-01-10,25.32751
2024-01-11,24.22296
2024-01-12,23.91471
2024-01-13,20.7552
2024-01-14,21.73131
2024-01-15,26.71461
2024-01-16,24.7367
2024-01-17,24.96789
2024-01-18,25.12201
2024-01-19,23.55509
2024-01-20,21.67993
2024-01-21,20.90932
2024-01-22,26.50911
2024-01-23,22.96429
2024-01-24,26.27793
2024-01-25,26.14949
2024-01-26,22.06524
2024-01-27,19.23966
2024-01-28,21.85974
2024-01-29,24.1459
2024-01-30,22.32211
2024-01-31,22.03955
2024-02-01,24.35139
2024-02-02,20.06164
2024-02-03,18.5461
2024-02-04,19.90752
2024-02-05,24.45414
2024-02-06,21.01207
2024-02-07,19.70202
2024-02-08,18.41767
2024-02-09,18.64885
2024-02-10,18.03236
2024-02-11,19.52221
2024-02-12,22.03955
2024-02-13,25.71281
2024-02-14,22.75879
2024-02-15,21.70562
2024-02-16,20.47264
2024-02-17,19.62496
2024-02-18,20.60107
2024-02-19,21.67993
2024-02-20,22.63036
2024-02-21,21.32031
2024-02-22,19.7534
2024-02-23,20.08733
2024-02-24,18.36629
2024-02-25,18.64885
2024-02-26,23.19547
2024-02-27,20.98638
2024-02-28,21.9368
2024-02-29,21.52581
2024-03-01,17.92961
2024-03-02,16.85075
2024-03-03,21.67993
2024-03-04,23.42666
2024-03-05,21.346
2024-03-06,20.7552
2024-03-07,18.9571
2024-03-08,18.03236
2024-03-09,16.54251
2024-03-10,19.05985
2024-03-11,20.96069
2024-03-12,18.98278
2024-03-13,19.3424
2024-03-14,21.91112
2024-03-15,19.83046
2024-03-16,16.97919
2024-03-17,18.26354
2024-03-18,21.50012
2024-03-19,21.11482
2024-03-20,18.90572
