date,저렴한자동차보험
2021-11-09,8.20512
2021-11-10,7.94871
2021-11-11,10.0
2021-11-12,10.76923
2021-11-13,4.35897
2021-11-14,4.61538
2021-11-15,9.74358
2021-11-16,11.02564
2021-11-17,13.84615
2021-11-18,8.71794
2021-11-19,6.92307
2021-11-20,7.94871
2021-11-21,3.84615
2021-11-22,11.02564
2021-11-23,9.74358
2021-11-24,16.66666
2021-11-25,4.35897
2021-11-26,8.46153
2021-11-27,2.5641
2021-11-28,6.41025
2021-11-29,14.10256
2021-11-30,12.30769
2021-12-01,7.94871
2021-12-02,10.0
2021-12-03,8.97435
2021-12-04,4.61538
2021-12-05,2.05128
2021-12-06,10.51282
2021-12-07,12.05128
2021-12-08,8.46153
2021-12-09,10.51282
2021-12-10,4.87179
2021-12-11,4.61538
2021-12-12,6.92307
2021-12-13,10.76923
2021-12-14,9.74358
2021-12-15,9.48717
2021-12-16,10.76923
2021-12-17,7.43589
2021-12-18,5.64102
2021-12-19,2.30769
2021-12-20,10.25641
2021-12-21,13.33333
2021-12-22,8.97435
2021-12-23,6.41025
2021-12-24,4.87179
2021-12-25,3.33333
2021-12-26,5.1282
2021-12-27,8.97435
2021-12-28,8.46153
2021-12-29,6.41025
2021-12-30,6.66666
2021-12-31,7.94871
2022-01-01,6.66666
2022-01-02,4.10256
2022-01-03,10.76923
2022-01-04,12.5641
2022-01-05,12.05128
2022-01-06,13.07692
2022-01-07,11.02564
2022-01-08,4.61538
2022-01-09,5.1282
2022-01-10,9.74358
2022-01-11,11.28205
2022-01-12,7.94871
2022-01-13,9.74358
2022-01-14,10.0
2022-01-15,5.64102
2022-01-16,4.87179
2022-01-17,12.05128
2022-01-18,9.23076
2022-01-19,8.97435
2022-01-20,8.97435
2022-01-21,7.6923
2022-01-22,3.84615
2022-01-23,4.10256
2022-01-24,8.20512
2022-01-25,6.92307
2022-01-26,9.74358
2022-01-27,9.23076
2022-01-28,8.20512
2022-01-29,1.79487
2022-01-30,5.38461
2022-01-31,2.05128
2022-02-01,3.58974
2022-02-02,4.35897
2022-02-03,11.02564
2022-02-04,12.05128
2022-02-05,7.43589
2022-02-06,4.87179
2022-02-07,11.53846
2022-02-08,13.07692
2022-02-09,10.0
2022-02-10,11.28205
2022-02-11,9.48717
2022-02-12,8.46153
2022-02-13,7.43589
2022-02-14,11.53846
2022-02-15,8.20512
2022-02-16,10.76923
2022-02-17,9.74358
2022-02-18,8.46153
2022-02-19,3.58974
2022-02-20,4.87179
2022-02-21,16.41025
2022-02-22,9.23076
2022-02-23,14.61538
2022-02-24,8.71794
2022-02-25,9.23076
2022-02-26,2.5641
2022-02-27,5.64102
2022-02-28,12.05128
2022-03-01,9.48717
2022-03-02,11.53846
2022-03-03,9.48717
2022-03-04,6.92307
2022-03-05,5.1282
2022-03-06,6.41025
2022-03-07,6.15384
2022-03-08,6.92307
2022-03-09,5.38461
2022-03-10,13.84615
2022-03-11,9.74358
2022-03-12,6.15384
2022-03-13,6.66666
2022-03-14,13.07692
2022-03-15,13.07692
2022-03-16,13.07692
2022-03-17,10.25641
2022-03-18,9.23076
2022-03-19,4.61538
2022-03-20,3.84615
2022-03-21,13.33333
2022-03-22,13.07692
2022-03-23,14.87179
2022-03-24,10.25641
2022-03-25,8.97435
2022-03-26,7.94871
2022-03-27,6.92307
2022-03-28,7.6923
2022-03-29,11.28205
2022-03-30,7.94871
2022-03-31,4.87179
2022-04-01,5.1282
2022-04-02,3.84615
2022-04-03,2.05128
2022-04-04,9.23076
2022-04-05,8.46153
2022-04-06,9.48717
2022-04-07,8.46153
2022-04-08,10.25641
2022-04-09,2.5641
2022-04-10,2.82051
2022-04-11,11.53846
2022-04-12,9.74358
2022-04-13,9.23076
2022-04-14,9.48717
2022-04-15,6.92307
2022-04-16,6.41025
2022-04-17,4.10256
2022-04-18,8.20512
2022-04-19,10.0
2022-04-20,12.82051
2022-04-21,10.0
2022-04-22,7.94871
2022-04-23,2.82051
2022-04-24,7.43589
2022-04-25,6.41025
2022-04-26,11.28205
2022-04-27,6.92307
2022-04-28,8.71794
2022-04-29,7.6923
2022-04-30,4.87179
2022-05-01,3.33333
2022-05-02,11.02564
2022-05-03,8.46153
2022-05-04,7.94871
2022-05-05,2.05128
2022-05-06,6.41025
2022-05-07,4.61538
2022-05-08,5.89743
2022-05-09,10.0
2022-05-10,10.25641
2022-05-11,6.92307
2022-05-12,9.74358
2022-05-13,6.15384
2022-05-14,4.10256
2022-05-15,3.33333
2022-05-16,8.97435
2022-05-17,9.48717
2022-05-18,7.94871
2022-05-19,8.71794
2022-05-20,10.0
2022-05-21,3.07692
2022-05-22,5.64102
2022-05-23,10.25641
2022-05-24,11.02564
2022-05-25,6.66666
2022-05-26,13.58974
2022-05-27,8.20512
2022-05-28,5.1282
2022-05-29,4.61538
2022-05-30,11.79487
2022-05-31,8.46153
2022-06-01,6.92307
2022-06-02,12.30769
2022-06-03,10.0
2022-06-04,4.87179
2022-06-05,3.07692
2022-06-06,1.53846
2022-06-07,8.46153
2022-06-08,10.25641
2022-06-09,7.94871
2022-06-10,6.92307
2022-06-11,2.5641
2022-06-12,3.07692
2022-06-13,8.71794
2022-06-14,12.30769
2022-06-15,6.41025
2022-06-16,10.25641
2022-06-17,12.30769
2022-06-18,1.53846
2022-06-19,3.07692
2022-06-20,12.5641
2022-06-21,8.46153
2022-06-22,6.92307
2022-06-23,6.92307
2022-06-24,6.41025
2022-06-25,1.53846
2022-06-26,4.61538
2022-06-27,7.17948
2022-06-28,8.97435
2022-06-29,10.25641
2022-06-30,7.43589
2022-07-01,11.28205
2022-07-02,6.15384
2022-07-03,6.41025
2022-07-04,8.20512
2022-07-05,7.94871
2022-07-06,8.20512
2022-07-07,8.46153
2022-07-08,10.76923
2022-07-09,2.82051
2022-07-10,2.5641
2022-07-11,13.58974
2022-07-12,7.94871
2022-07-13,8.20512
2022-07-14,8.71794
2022-07-15,4.35897
2022-07-16,7.6923
2022-07-17,2.5641
2022-07-18,9.74358
2022-07-19,8.46153
2022-07-20,9.23076
2022-07-21,4.61538
2022-07-22,8.97435
2022-07-23,3.07692
2022-07-24,4.10256
2022-07-25,5.64102
2022-07-26,8.46153
2022-07-27,11.53846
2022-07-28,9.48717
2022-07-29,7.6923
2022-07-30,4.35897
2022-07-31,3.33333
2022-08-01,10.51282
2022-08-02,13.58974
2022-08-03,9.48717
2022-08-04,7.43589
2022-08-05,7.94871
2022-08-06,2.05128
2022-08-07,2.30769
2022-08-08,10.0
2022-08-09,7.94871
2022-08-10,7.43589
2022-08-11,9.23076
2022-08-12,8.20512
2022-08-13,3.58974
2022-08-14,3.33333
2022-08-15,4.61538
2022-08-16,8.97435
2022-08-17,10.0
2022-08-18,6.41025
2022-08-19,7.94871
2022-08-20,4.10256
2022-08-21,3.33333
2022-08-22,9.48717
2022-08-23,8.71794
2022-08-24,10.0
2022-08-25,11.79487
2022-08-26,8.71794
2022-08-27,4.35897
2022-08-28,3.84615
2022-08-29,6.66666
2022-08-30,10.51282
2022-08-31,6.92307
2022-09-01,6.15384
2022-09-02,7.17948
2022-09-03,4.10256
2022-09-04,3.84615
2022-09-05,7.6923
2022-09-06,6.41025
2022-09-07,8.46153
2022-09-08,8.20512
2022-09-09,1.79487
2022-09-10,4.10256
2022-09-11,3.07692
2022-09-12,4.87179
2022-09-13,11.28205
2022-09-14,10.51282
2022-09-15,8.71794
2022-09-16,10.25641
2022-09-17,3.33333
2022-09-18,4.61538
2022-09-19,12.82051
2022-09-20,10.51282
2022-09-21,7.43589
2022-09-22,7.43589
2022-09-23,5.89743
2022-09-24,2.5641
2022-09-25,4.10256
2022-09-26,8.97435
2022-09-27,5.64102
2022-09-28,8.71794
2022-09-29,8.46153
2022-09-30,8.46153
2022-10-01,6.15384
2022-10-02,3.33333
2022-10-03,8.20512
2022-10-04,8.71794
2022-10-05,7.43589
2022-10-06,13.58974
2022-10-07,7.43589
2022-10-08,4.61538
2022-10-09,1.79487
2022-10-10,6.15384
2022-10-11,12.05128
2022-10-12,6.92307
2022-10-13,7.6923
2022-10-14,8.97435
2022-10-15,2.5641
2022-10-16,3.33333
2022-10-17,9.23076
2022-10-18,10.76923
2022-10-19,8.46153
2022-10-20,8.71794
2022-10-21,7.43589
2022-10-22,3.33333
2022-10-23,5.1282
2022-10-24,10.51282
2022-10-25,8.20512
2022-10-26,8.97435
2022-10-27,8.46153
2022-10-28,8.20512
2022-10-29,3.07692
2022-10-30,3.58974
2022-10-31,10.25641
2022-11-01,10.25641
2022-11-02,7.94871
2022-11-03,10.51282
2022-11-04,5.1282
2022-11-05,5.1282
2022-11-06,2.30769
2022-11-07,10.25641
2022-11-08,9.23076
2022-11-09,8.71794
2022-11-10,7.6923
2022-11-11,4.87179
2022-11-12,4.87179
2022-11-13,2.30769
2022-11-14,7.6923
2022-11-15,8.46153
2022-11-16,9.23076
2022-11-17,8.20512
2022-11-18,4.87179
2022-11-19,3.58974
2022-11-20,3.84615
2022-11-21,7.43589
2022-11-22,8.71794
2022-11-23,4.35897
2022-11-24,11.02564
2022-11-25,6.66666
2022-11-26,4.61538
2022-11-27,3.33333
2022-11-28,5.1282
2022-11-29,9.23076
2022-11-30,4.87179
2022-12-01,7.94871
2022-12-02,6.41025
2022-12-03,3.33333
2022-12-04,4.61538
2022-12-05,8.20512
2022-12-06,11.53846
2022-12-07,9.48717
2022-12-08,5.64102
2022-12-09,6.92307
2022-12-10,5.89743
2022-12-11,2.5641
2022-12-12,9.23076
2022-12-13,7.94871
2022-12-14,8.20512
2022-12-15,8.71794
2022-12-16,5.89743
2022-12-17,3.58974
2022-12-18,3.33333
2022-12-19,7.6923
2022-12-20,7.43589
2022-12-21,6.66666
2022-12-22,6.66666
2022-12-23,8.71794
2022-12-24,3.58974
2022-12-25,2.30769
2022-12-26,9.48717
2022-12-27,7.94871
2022-12-28,6.92307
2022-12-29,8.46153
2022-12-30,8.97435
2022-12-31,7.6923
2023-01-01,3.84615
2023-01-02,10.0
2023-01-03,11.02564
2023-01-04,8.71794
2023-01-05,7.6923
2023-01-06,11.28205
2023-01-07,3.33333
2023-01-08,2.82051
2023-01-09,9.74358
2023-01-10,10.51282
2023-01-11,7.43589
2023-01-12,10.51282
2023-01-13,5.64102
2023-01-14,3.84615
2023-01-15,5.64102
2023-01-16,8.46153
2023-01-17,9.48717
2023-01-18,8.20512
2023-01-19,7.17948
2023-01-20,7.17948
2023-01-21,2.5641
2023-01-22,2.5641
2023-01-23,1.79487
2023-01-24,4.10256
2023-01-25,12.82051
2023-01-26,10.76923
2023-01-27,8.97435
2023-01-28,3.58974
2023-01-29,5.64102
2023-01-30,10.51282
2023-01-31,7.94871
2023-02-01,12.5641
2023-02-02,10.0
2023-02-03,12.30769
2023-02-04,4.35897
2023-02-05,3.84615
2023-02-06,7.17948
2023-02-07,11.53846
2023-02-08,11.02564
2023-02-09,7.43589
2023-02-10,7.17948
2023-02-11,4.87179
2023-02-12,6.15384
2023-02-13,10.0
2023-02-14,11.79487
2023-02-15,8.46153
2023-02-16,7.43589
2023-02-17,10.0
2023-02-18,3.58974
2023-02-19,5.89743
2023-02-20,6.15384
2023-02-21,8.46153
2023-02-22,11.79487
2023-02-23,8.46153
2023-02-24,13.58974
2023-02-25,5.1282
2023-02-26,3.58974
2023-02-27,12.30769
2023-02-28,11.53846
2023-03-01,4.87179
2023-03-02,10.76923
2023-03-03,8.97435
2023-03-04,6.41025
2023-03-05,6.66666
2023-03-06,9.48717
2023-03-07,5.38461
2023-03-08,10.25641
2023-03-09,10.51282
2023-03-10,10.76923
2023-03-11,3.33333
2023-03-12,3.07692
2023-03-13,6.92307
2023-03-14,8.71794
2023-03-15,12.5641
2023-03-16,5.38461
2023-03-17,8.71794
2023-03-18,5.89743
2023-03-19,6.41025
2023-03-20,11.53846
2023-03-21,8.71794
2023-03-22,9.48717
2023-03-23,6.15384
2023-03-24,7.43589
2023-03-25,7.43589
2023-03-26,6.66666
2023-03-27,6.41025
2023-03-28,6.92307
2023-03-29,3.07692
2023-03-30,3.58974
2023-03-31,10.0
2023-04-01,4.35897
2023-04-02,4.61538
2023-04-03,10.51282
2023-04-04,15.38461
2023-04-05,11.02564
2023-04-06,8.20512
2023-04-07,11.28205
2023-04-08,4.35897
2023-04-09,4.10256
2023-04-10,6.66666
2023-04-11,10.0
2023-04-12,9.23076
2023-04-13,7.17948
2023-04-14,9.23076
2023-04-15,3.33333
2023-04-16,8.97435
2023-04-17,9.23076
2023-04-18,7.6923
2023-04-19,8.97435
2023-04-20,7.94871
2023-04-21,4.61538
2023-04-22,4.10256
2023-04-23,2.82051
2023-04-24,8.46153
2023-04-25,7.94871
2023-04-26,8.46153
2023-04-27,8.71794
2023-04-28,11.53846
2023-04-29,4.35897
2023-04-30,3.84615
2023-05-01,4.10256
2023-05-02,10.25641
2023-05-03,9.74358
2023-05-04,12.30769
2023-05-05,6.41025
2023-05-06,3.58974
2023-05-07,2.30769
2023-05-08,11.53846
2023-05-09,13.07692
2023-05-10,8.20512
2023-05-11,10.51282
2023-05-12,6.66666
2023-05-13,3.84615
2023-05-14,2.82051
2023-05-15,6.92307
2023-05-16,15.38461
2023-05-17,8.20512
2023-05-18,7.6923
2023-05-19,5.1282
2023-05-20,2.30769
2023-05-21,3.58974
2023-05-22,10.76923
2023-05-23,7.6923
2023-05-24,8.20512
2023-05-25,8.46153
2023-05-26,5.38461
2023-05-27,2.5641
2023-05-28,3.33333
2023-05-29,4.61538
2023-05-30,12.82051
2023-05-31,16.15384
2023-06-01,11.53846
