date,주식장
2020-07-09,0.47948
2020-07-10,0.5923
2020-07-11,0.17392
2020-07-12,0.14572
2020-07-13,0.55469
2020-07-14,0.58759
2020-07-15,0.6111
2020-07-16,0.46537
2020-07-17,0.55469
2020-07-18,0.14102
2020-07-19,0.12692
2020-07-20,0.53118
2020-07-21,0.6111
2020-07-22,0.6299
2020-07-23,0.6158
2020-07-24,0.82733
2020-07-25,0.25384
2020-07-26,0.23503
2020-07-27,0.78973
2020-07-28,0.6393
2020-07-29,0.6346
2020-07-30,0.50768
2020-07-31,0.79443
2020-08-01,0.26324
2020-08-02,0.20683
2020-08-03,0.90255
2020-08-04,0.89315
2020-08-05,0.86964
2020-08-06,0.85554
2020-08-07,0.82733
2020-08-08,0.30555
2020-08-09,0.32905
2020-08-10,1.31152
2020-08-11,1.06708
2020-08-12,1.33972
2020-08-13,1.2222
2020-08-14,2.18116
2020-08-15,0.76622
2020-08-16,2.11535
2020-08-17,11.18789
2020-08-18,2.87218
2020-08-19,1.17989
2020-08-20,2.27518
2020-08-21,1.33972
2020-08-22,0.36666
2020-08-23,0.26324
2020-08-24,1.12348
2020-08-25,1.10468
2020-08-26,1.1893
2020-08-27,1.1893
2020-08-28,1.05767
2020-08-29,0.38546
2020-08-30,0.41366
2020-08-31,1.43374
2020-09-01,1.17989
2020-09-02,1.2269
2020-09-03,1.06237
2020-09-04,2.05424
2020-09-05,0.73332
2020-09-06,0.41366
2020-09-07,1.48545
2020-09-08,1.44314
2020-09-09,1.49485
2020-09-10,1.2081
2020-09-11,1.25041
2020-09-12,0.37136
2020-09-13,0.31965
2020-09-14,1.16579
2020-09-15,0.89785
2020-09-16,0.99656
2020-09-17,1.30682
2020-09-18,0.94956
2020-09-19,0.39956
2020-09-20,0.23974
2020-09-21,1.66408
2020-09-22,2.58073
2020-09-23,1.47134
2020-09-24,2.9756
2020-09-25,1.29271
2020-09-26,0.57349
2020-09-27,0.47478
2020-09-28,1.99783
2020-09-29,2.4021
2020-09-30,2.64654
2020-10-01,0.97306
2020-10-02,0.97776
2020-10-03,0.34315
2020-10-04,0.31965
2020-10-05,1.30682
2020-10-06,0.81323
2020-10-07,0.72392
2020-10-08,1.2269
2020-10-09,1.70168
2020-10-10,0.18333
2020-10-11,0.17392
2020-10-12,0.90725
2020-10-13,0.88374
2020-10-14,0.75212
2020-10-15,1.60767
2020-10-16,1.37263
2020-10-17,0.34315
2020-10-18,0.23503
2020-10-19,0.85084
2020-10-20,1.09058
2020-10-21,0.43717
2020-10-22,0.70041
2020-10-23,0.6158
2020-10-24,0.25384
2020-10-25,0.30085
2020-10-26,1.30682
2020-10-27,0.66751
2020-10-28,0.52648
2020-10-29,0.6111
2020-10-30,0.84144
2020-10-31,0.31495
2020-11-01,0.15982
2020-11-02,0.6487
2020-11-03,0.47478
2020-11-04,0.5923
2020-11-05,0.66751
2020-11-06,0.52178
2020-11-07,0.17863
2020-11-08,0.09871
2020-11-09,0.70981
2020-11-10,1.02947
2020-11-11,0.72392
2020-11-12,0.70041
2020-11-13,0.87904
2020-11-14,0.23503
2020-11-15,0.14572
2020-11-16,0.97776
2020-11-17,0.94485
2020-11-18,0.72392
2020-11-19,0.80383
2020-11-20,0.78973
2020-11-21,0.30555
2020-11-22,0.23033
2020-11-23,0.80383
2020-11-24,0.97306
2020-11-25,1.1987
2020-11-26,0.86024
2020-11-27,0.91665
2020-11-28,0.46537
2020-11-29,0.20683
2020-11-30,1.13289
2020-12-01,0.78973
2020-12-02,1.91322
2020-12-03,78.62078
2020-12-04,1.67348
2020-12-05,0.6064
2020-12-06,0.42307
2020-12-07,1.95082
2020-12-08,1.67818
2020-12-09,1.26451
2020-12-10,1.40083
2020-12-11,1.33502
2020-12-12,0.67221
2020-12-13,0.31025
2020-12-14,1.30212
2020-12-15,1.32092
2020-12-16,1.01537
2020-12-17,0.97776
2020-12-18,1.29741
2020-12-19,0.53589
2020-12-20,0.32435
2020-12-21,1.61237
2020-12-22,2.31749
2020-12-23,2.46321
2020-12-24,3.32816
2020-12-25,2.95209
2020-12-26,0.98246
2020-12-27,1.13759
2020-12-28,3.6055
2020-12-29,5.87129
2020-12-30,14.06477
2020-12-31,87.93776
2021-01-01,2.50082
2021-01-02,1.52305
2021-01-03,2.9803
2021-01-04,87.50058
2021-01-05,3.47858
2021-01-06,2.75936
2021-01-07,2.49142
2021-01-08,4.83241
2021-01-09,2.15766
2021-01-10,1.32562
2021-01-11,6.47299
2021-01-12,3.92046
2021-01-13,2.64184
2021-01-14,2.07305
2021-01-15,3.28585
2021-01-16,1.12819
2021-01-17,0.70511
2021-01-18,3.46448
2021-01-19,2.16706
2021-01-20,1.91792
2021-01-21,1.7863
2021-01-22,2.04014
2021-01-23,0.99656
2021-01-24,0.57349
2021-01-25,2.15766
2021-01-26,2.4209
2021-01-27,1.89912
2021-01-28,4.30122
2021-01-29,6.41658
2021-01-30,1.42904
2021-01-31,0.94015
2021-02-01,2.13886
2021-02-02,1.56066
2021-02-03,1.41493
2021-02-04,1.57946
2021-02-05,1.65938
2021-02-06,0.79913
2021-02-07,0.74272
2021-02-08,2.32219
2021-02-09,3.52089
2021-02-10,4.98284
2021-02-11,6.10633
2021-02-12,1.38203
2021-02-13,0.99186
2021-02-14,0.90255
2021-02-15,2.9615
2021-02-16,1.95082
2021-02-17,2.22347
2021-02-18,2.58543
2021-02-19,2.53842
2021-02-20,0.92605
2021-02-21,0.52178
2021-02-22,2.43971
2021-02-23,2.47731
2021-02-24,3.84054
2021-02-25,1.93202
2021-02-26,3.34696
2021-02-27,1.06708
2021-02-28,1.16109
2021-03-01,3.94396
2021-03-02,1.65467
2021-03-03,1.28331
2021-03-04,1.30212
2021-03-05,1.75339
2021-03-06,0.6346
2021-03-07,0.36666
2021-03-08,1.90382
2021-03-09,2.26578
2021-03-10,1.8192
2021-03-11,1.32562
2021-03-12,1.14699
2021-03-13,0.6017
2021-03-14,0.39016
2021-03-15,1.37263
2021-03-16,1.08118
2021-03-17,1.13289
2021-03-18,1.28331
2021-03-19,1.49015
2021-03-20,0.6299
2021-03-21,0.36666
2021-03-22,1.42904
2021-03-23,1.41963
2021-03-24,1.27861
2021-03-25,1.02947
2021-03-26,1.01067
2021-03-27,0.45127
2021-03-28,0.33375
2021-03-29,1.42434
2021-03-30,0.92135
2021-03-31,0.96836
2021-04-01,0.91665
2021-04-02,1.17519
2021-04-03,0.54529
2021-04-04,0.38546
2021-04-05,1.31622
2021-04-06,1.35852
2021-04-07,1.41963
2021-04-08,0.98246
2021-04-09,1.06237
2021-04-10,0.45127
2021-04-11,0.39016
2021-04-12,1.10938
2021-04-13,1.04827
2021-04-14,1.35852
2021-04-15,1.42904
2021-04-16,1.27861
2021-04-17,0.57349
2021-04-18,0.42307
2021-04-19,1.34912
2021-04-20,1.02947
2021-04-21,1.97903
2021-04-22,0.99656
2021-04-23,1.47134
2021-04-24,0.57349
2021-04-25,0.33375
2021-04-26,0.99656
2021-04-27,1.06708
2021-04-28,1.74869
2021-04-29,1.43844
2021-04-30,1.43374
2021-05-01,0.48888
2021-05-02,0.30085
2021-05-03,1.52305
2021-05-04,2.07775
2021-05-05,2.90509
2021-05-06,0.88845
2021-05-07,0.84144
2021-05-08,0.35726
2021-05-09,0.31495
2021-05-10,1.11878
2021-05-11,2.00723
2021-05-12,2.32689
2021-05-13,2.61834
2021-05-14,1.02477
2021-05-15,0.30555
2021-05-16,0.27264
2021-05-17,1.34442
2021-05-18,1.2034
2021-05-19,2.59953
2021-05-20,1.03417
2021-05-21,0.83204
2021-05-22,0.25384
2021-05-23,0.27264
2021-05-24,1.14229
2021-05-25,0.5923
2021-05-26,0.66751
2021-05-27,0.72862
2021-05-28,0.70981
2021-05-29,0.24914
2021-05-30,0.21153
2021-05-31,0.99186
2021-06-01,0.86964
2021-06-02,0.72392
2021-06-03,0.69571
2021-06-04,0.85554
2021-06-05,0.32435
2021-06-06,0.23503
2021-06-07,0.99186
2021-06-08,0.94485
2021-06-09,0.78033
2021-06-10,0.76622
2021-06-11,0.71452
2021-06-12,0.25384
2021-06-13,0.17863
2021-06-14,0.76152
2021-06-15,0.66281
2021-06-16,0.6064
2021-06-17,0.6252
2021-06-18,0.57819
2021-06-19,0.20213
2021-06-20,0.19273
2021-06-21,1.29271
2021-06-22,0.71452
2021-06-23,0.74742
2021-06-24,0.66751
2021-06-25,0.68631
2021-06-26,0.28674
2021-06-27,0.18803
2021-06-28,0.73332
2021-06-29,0.52178
2021-06-30,0.53589
2021-07-01,0.57819
2021-07-02,0.5923
2021-07-03,0.22093
2021-07-04,0.15042
2021-07-05,0.76622
2021-07-06,0.58289
2021-07-07,0.6111
2021-07-08,1.89442
2021-07-09,2.69825
2021-07-10,0.40896
2021-07-11,0.17392
2021-07-12,0.6393
2021-07-13,0.6252
2021-07-14,0.54999
2021-07-15,0.52178
2021-07-16,0.72392
2021-07-17,0.25384
2021-07-18,0.14102
2021-07-19,1.09998
2021-07-20,1.2034
2021-07-21,0.84144
2021-07-22,0.56409
2021-07-23,0.6205
2021-07-24,0.21623
2021-07-25,0.11281
2021-07-26,0.86964
2021-07-27,0.5923
2021-07-28,0.69101
2021-07-29,0.44657
2021-07-30,1.2128
2021-07-31,0.31495
2021-08-01,0.26794
2021-08-02,0.72392
2021-08-03,0.75682
2021-08-04,0.71452
2021-08-05,0.71452
2021-08-06,1.46194
2021-08-07,0.27264
2021-08-08,0.24914
2021-08-09,1.25981
2021-08-10,1.09998
2021-08-11,1.01537
2021-08-12,1.14229
2021-08-13,2.95679
2021-08-14,0.94015
2021-08-15,2.65594
2021-08-16,17.04037
2021-08-17,3.6055
2021-08-18,1.43374
2021-08-19,3.40337
2021-08-20,3.61021
2021-08-21,0.66281
2021-08-22,0.48418
2021-08-23,1.06708
2021-08-24,0.91665
2021-08-25,0.91195
2021-08-26,0.77563
2021-08-27,0.74272
2021-08-28,0.27264
2021-08-29,0.19743
2021-08-30,0.70511
2021-08-31,0.74742
2021-09-01,0.72392
2021-09-02,0.65811
2021-09-03,0.5923
2021-09-04,0.26794
2021-09-05,0.24914
2021-09-06,0.70511
2021-09-07,0.6393
2021-09-08,1.02477
2021-09-09,1.02007
2021-09-10,0.68631
2021-09-11,0.25384
2021-09-12,0.20683
2021-09-13,0.81323
2021-09-14,0.67221
2021-09-15,0.68161
2021-09-16,0.86494
2021-09-17,1.38673
2021-09-18,0.70041
2021-09-19,0.68631
2021-09-20,2.19527
2021-09-21,1.33972
2021-09-22,1.95082
2021-09-23,1.8145
2021-09-24,0.68631
2021-09-25,0.20683
2021-09-26,0.18803
2021-09-27,0.79913
2021-09-28,1.53715
2021-09-29,3.36576
2021-09-30,0.94485
2021-10-01,2.23757
2021-10-02,0.6393
2021-10-03,1.50425
2021-10-04,7.27682
2021-10-05,3.37987
2021-10-06,4.1555
2021-10-07,1.37263
2021-10-08,0.72392
2021-10-09,0.34315
2021-10-10,0.54999
2021-10-11,2.9944
2021-10-12,1.46664
2021-10-13,0.86494
2021-10-14,0.6252
2021-10-15,0.57819
2021-10-16,0.23974
2021-10-17,0.17863
2021-10-18,0.58289
2021-10-19,0.47478
2021-10-20,0.46537
2021-10-21,0.57819
2021-10-22,0.47948
2021-10-23,0.15512
2021-10-24,0.15042
2021-10-25,0.86024
2021-10-26,0.49358
2021-10-27,0.46067
2021-10-28,0.46067
2021-10-29,0.6252
2021-10-30,0.19273
2021-10-31,0.16922
2021-11-01,0.51238
2021-11-02,0.54059
2021-11-03,1.25041
2021-11-04,0.67691
2021-11-05,0.70511
2021-11-06,0.17392
2021-11-07,0.18333
2021-11-08,0.82263
2021-11-09,0.54059
2021-11-10,0.97306
2021-11-11,0.80853
2021-11-12,0.70511
2021-11-13,0.20213
2021-11-14,0.14102
2021-11-15,0.56879
2021-11-16,0.6158
2021-11-17,1.34442
2021-11-18,62.95303
2021-11-19,0.97306
2021-11-20,0.29615
2021-11-21,0.21623
2021-11-22,0.89315
2021-11-23,0.70041
2021-11-24,0.6017
2021-11-25,0.6393
2021-11-26,1.27391
2021-11-27,0.42777
2021-11-28,0.47948
2021-11-29,1.41023
2021-11-30,2.71235
2021-12-01,0.86494
2021-12-02,0.76152
2021-12-03,0.53589
2021-12-04,0.37136
2021-12-05,0.34785
2021-12-06,0.85084
2021-12-07,0.54059
2021-12-08,0.46067
2021-12-09,0.43717
2021-12-10,0.43717
2021-12-11,0.25854
2021-12-12,0.12692
2021-12-13,0.51238
2021-12-14,0.55469
2021-12-15,0.37136
2021-12-16,0.36196
2021-12-17,0.37606
2021-12-18,0.20683
2021-12-19,0.15512
2021-12-20,1.09058
2021-12-21,0.597
2021-12-22,0.6205
2021-12-23,0.93075
2021-12-24,1.08118
2021-12-25,0.41366
2021-12-26,0.47478
2021-12-27,1.63587
2021-12-28,2.01664
2021-12-29,3.99567
2021-12-30,8.41442
2021-12-31,59.09368
2022-01-01,0.85554
2022-01-02,1.8333
2022-01-03,100.0
2022-01-04,0.90725
2022-01-05,1.93202
2022-01-06,2.44911
2022-01-07,0.75212
2022-01-08,0.22563
2022-01-09,0.20683
2022-01-10,1.2081
2022-01-11,0.97306
2022-01-12,0.6064
2022-01-13,0.52178
2022-01-14,0.77093
2022-01-15,0.23503
2022-01-16,0.21153
2022-01-17,1.04827
2022-01-18,1.35852
2022-01-19,1.26451
2022-01-20,0.70041
2022-01-21,1.04827
2022-01-22,0.45597
2022-01-23,0.31495
2022-01-24,2.36449
2022-01-25,4.09439
2022-01-26,1.88501
2022-01-27,7.55887
2022-01-28,2.90509
2022-01-29,1.14699
2022-01-30,1.06708
2022-01-31,2.70295
2022-02-01,2.07775
2022-02-02,3.11662
2022-02-03,2.92389
2022-02-04,0.90255
2022-02-05,0.33375
2022-02-06,0.22093
2022-02-07,0.86024
2022-02-08,0.67221
2022-02-09,0.47478
2022-02-10,0.644
2022-02-11,0.71452
2022-02-12,0.27264
2022-02-13,0.22563
2022-02-14,1.50425
2022-02-15,0.85554
2022-02-16,0.6393
2022-02-17,0.82263
2022-02-18,0.54999
2022-02-19,0.22563
2022-02-20,0.24444
2022-02-21,0.76152
2022-02-22,1.49955
2022-02-23,0.51708
2022-02-24,1.97433
2022-02-25,0.95896
2022-02-26,0.29615
2022-02-27,0.34315
2022-02-28,1.2222
2022-03-01,1.57476
2022-03-02,0.68631
2022-03-03,0.52178
2022-03-04,0.6346
2022-03-05,0.15042
2022-03-06,0.17863
2022-03-07,1.00126
2022-03-08,1.46194
2022-03-09,3.04611
2022-03-10,1.05767
2022-03-11,0.6299
2022-03-12,0.15982
2022-03-13,0.16922
2022-03-14,0.70511
2022-03-15,0.6111
2022-03-16,0.46537
2022-03-17,0.6205
2022-03-18,0.42777
2022-03-19,0.16452
2022-03-20,0.16452
2022-03-21,0.51238
2022-03-22,0.44657
2022-03-23,0.38546
2022-03-24,0.53589
2022-03-25,0.53118
2022-03-26,0.20683
2022-03-27,0.10811
2022-03-28,0.6487
2022-03-29,0.41366
2022-03-30,0.40896
2022-03-31,0.54529
2022-04-01,0.50768
2022-04-02,0.22093
2022-04-03,0.07991
2022-04-04,0.47478
2022-04-05,0.44657
2022-04-06,0.6158
2022-04-07,1.2269
2022-04-08,0.56409
2022-04-09,0.15982
2022-04-10,0.14572
2022-04-11,0.70511
2022-04-12,0.89785
2022-04-13,0.46537
2022-04-14,0.42307
2022-04-15,0.66281
2022-04-16,0.17863
2022-04-17,0.10341
2022-04-18,0.54999
2022-04-19,0.48418
2022-04-20,0.47478
2022-04-21,0.42307
2022-04-22,0.45597
2022-04-23,0.19743
2022-04-24,0.16922
2022-04-25,1.34912
2022-04-26,0.51238
2022-04-27,1.32562
2022-04-28,0.71452
2022-04-29,0.42777
2022-04-30,0.23974
2022-05-01,0.25384
2022-05-02,0.75212
2022-05-03,0.51238
2022-05-04,0.89315
2022-05-05,1.45724
2022-05-06,1.67348
2022-05-07,0.23503
2022-05-08,0.19273
2022-05-09,1.36323
2022-05-10,2.17176
2022-05-11,0.58289
2022-05-12,2.29868
2022-05-13,0.81323
2022-05-14,0.22563
2022-05-15,0.16922
2022-05-16,0.51708
2022-05-17,0.39016
2022-05-18,0.39016
2022-05-19,0.94956
2022-05-20,0.51708
2022-05-21,0.13632
2022-05-22,0.17392
2022-05-23,0.51238
2022-05-24,0.72392
2022-05-25,0.45597
2022-05-26,0.46537
2022-05-27,0.44187
2022-05-28,0.13632
2022-05-29,0.10811
2022-05-30,0.56879
2022-05-31,1.2316
2022-06-01,3.85935
2022-06-02,0.48888
2022-06-03,0.36196
2022-06-04,0.21623
2022-06-05,0.15512
2022-06-06,0.71452
2022-06-07,0.76152
2022-06-08,0.54059
2022-06-09,0.55939
2022-06-10,0.75212
2022-06-11,0.21153
2022-06-12,0.31025
2022-06-13,4.33883
2022-06-14,2.53842
2022-06-15,2.04954
2022-06-16,1.15169
2022-06-17,1.47134
2022-06-18,0.33375
2022-06-19,0.20213
2022-06-20,2.03544
2022-06-21,0.88845
2022-06-22,1.8239
2022-06-23,1.98843
2022-06-24,0.96836
2022-06-25,0.24914
2022-06-26,0.19743
2022-06-27,0.87904
2022-06-28,0.47948
2022-06-29,0.51708
2022-06-30,0.69571
2022-07-01,0.86494
2022-07-02,0.23033
2022-07-03,0.17863
2022-07-04,0.75212
2022-07-05,0.50298
2022-07-06,0.50768
2022-07-07,0.35255
2022-07-08,0.42307
2022-07-09,0.13162
2022-07-10,0.12692
2022-07-11,0.45597
2022-07-12,0.46537
2022-07-13,0.40896
2022-07-14,0.44657
2022-07-15,0.50298
2022-07-16,0.19273
2022-07-17,0.11281
2022-07-18,0.53589
2022-07-19,0.44187
2022-07-20,0.50298
2022-07-21,0.31965
2022-07-22,0.37606
2022-07-23,0.14572
2022-07-24,0.16922
2022-07-25,0.51238
2022-07-26,0.37606
2022-07-27,0.34315
2022-07-28,0.43247
2022-07-29,0.43247
2022-07-30,0.07521
2022-07-31,0.11281
2022-08-01,0.57819
2022-08-02,0.33845
2022-08-03,0.40896
2022-08-04,0.44657
2022-08-05,0.40426
2022-08-06,0.13632
2022-08-07,0.15042
2022-08-08,0.45597
2022-08-09,0.6111
2022-08-10,0.55469
2022-08-11,0.50768
2022-08-12,0.50768
2022-08-13,0.19273
2022-08-14,0.22093
2022-08-15,0.95426
2022-08-16,0.6111
2022-08-17,0.47007
2022-08-18,0.56879
2022-08-19,0.5923
2022-08-20,0.19273
2022-08-21,0.14102
2022-08-22,0.74272
2022-08-23,0.67691
2022-08-24,0.41837
2022-08-25,0.40896
2022-08-26,0.42307
2022-08-27,0.18333
2022-08-28,0.16922
2022-08-29,1.24571
2022-08-30,0.51238
2022-08-31,0.37606
2022-09-01,0.58759
2022-09-02,0.55939
2022-09-03,0.18803
2022-09-04,0.17392
2022-09-05,0.81793
2022-09-06,0.90725
2022-09-07,1.2316
2022-09-08,1.34912
2022-09-09,0.98716
2022-09-10,0.29615
2022-09-11,0.43717
2022-09-12,1.48545
2022-09-13,0.92605
2022-09-14,1.02947
2022-09-15,0.50768
2022-09-16,0.54999
2022-09-17,0.15982
2022-09-18,0.07051
2022-09-19,0.83204
2022-09-20,0.40426
2022-09-21,0.57349
2022-09-22,0.75212
2022-09-23,0.78973
2022-09-24,0.20213
2022-09-25,0.18333
2022-09-26,2.49142
2022-09-27,0.86494
2022-09-28,1.8145
2022-09-29,0.70511
2022-09-30,0.81323
2022-10-01,0.29144
2022-10-02,0.26794
2022-10-03,0.72862
2022-10-04,0.54999
2022-10-05,0.53589
2022-10-06,0.46067
2022-10-07,0.47007
2022-10-08,0.16922
2022-10-09,0.34785
2022-10-10,1.14229
2022-10-11,1.11408
2022-10-12,0.55469
2022-10-13,0.83674
2022-10-14,0.597
2022-10-15,0.34315
2022-10-16,0.48418
2022-10-17,1.13759
2022-10-18,0.53118
2022-10-19,0.50298
2022-10-20,0.47948
2022-10-21,0.43247
2022-10-22,0.13162
2022-10-23,0.17392
2022-10-24,0.48418
2022-10-25,0.39016
2022-10-26,0.42777
2022-10-27,0.47948
2022-10-28,0.39016
2022-10-29,0.15042
2022-10-30,0.15982
2022-10-31,0.41366
2022-11-01,0.53118
2022-11-02,0.42307
2022-11-03,0.49828
2022-11-04,0.37606
2022-11-05,0.17863
2022-11-06,0.11281
2022-11-07,0.34785
2022-11-08,0.56409
2022-11-09,0.44187
2022-11-10,0.57349
2022-11-11,1.53245
2022-11-12,0.36196
2022-11-13,0.18333
2022-11-14,0.70041
2022-11-15,0.48888
2022-11-16,0.81793
2022-11-17,35.14783
2022-11-18,0.51708
2022-11-19,0.17392
2022-11-20,0.12692
2022-11-21,0.58759
2022-11-22,0.51708
2022-11-23,0.40896
2022-11-24,0.40426
2022-11-25,0.44187
2022-11-26,0.13632
2022-11-27,0.10341
2022-11-28,0.55469
2022-11-29,0.35726
2022-11-30,0.30085
2022-12-01,0.39486
2022-12-02,0.44657
2022-12-03,0.07521
2022-12-04,0.08461
2022-12-05,0.35726
2022-12-06,0.54059
2022-12-07,0.43247
2022-12-08,0.31495
2022-12-09,0.31965
2022-12-10,0.14572
2022-12-11,0.09871
2022-12-12,0.50298
2022-12-13,0.42307
2022-12-14,0.34785
2022-12-15,0.43247
2022-12-16,0.39956
2022-12-17,0.13632
2022-12-18,0.15042
2022-12-19,0.35726
2022-12-20,0.52178
2022-12-21,0.37136
2022-12-22,0.46067
2022-12-23,2.06834
2022-12-24,0.24444
2022-12-25,0.40896
2022-12-26,1.241
2022-12-27,1.53715
2022-12-28,3.64311
2022-12-29,7.20161
2022-12-30,53.50914
2022-12-31,0.74742
2023-01-01,2.36449
2023-01-02,54.4916
2023-01-03,1.06708
2023-01-04,0.54529
2023-01-05,0.39956
2023-01-06,0.40896
2023-01-07,0.28204
2023-01-08,0.10341
2023-01-09,0.6346
2023-01-10,0.48418
2023-01-11,0.40426
2023-01-12,0.47007
2023-01-13,0.52178
2023-01-14,0.31025
2023-01-15,0.12692
2023-01-16,0.67221
2023-01-17,0.51238
2023-01-18,0.67691
2023-01-19,1.60297
2023-01-20,1.76279
2023-01-21,0.53589
2023-01-22,0.6252
2023-01-23,2.27518
2023-01-24,2.3786
2023-01-25,1.63117
2023-01-26,0.66751
2023-01-27,0.66751
2023-01-28,0.23503
2023-01-29,0.15982
2023-01-30,0.78973
2023-01-31,0.55939
2023-02-01,0.52178
2023-02-02,0.54529
2023-02-03,0.58759
2023-02-04,0.22093
2023-02-05,0.15982
2023-02-06,0.66751
2023-02-07,0.58759
2023-02-08,0.48418
2023-02-09,0.52648
2023-02-10,0.79443
2023-02-11,0.22093
2023-02-12,0.09871
2023-02-13,0.6017
2023-02-14,0.51708
2023-02-15,0.77563
2023-02-16,0.67691
2023-02-17,0.40426
2023-02-18,0.24444
2023-02-19,0.11281
2023-02-20,0.47478
2023-02-21,0.44187
2023-02-22,0.6017
2023-02-23,0.38546
2023-02-24,0.48888
2023-02-25,0.13162
2023-02-26,0.11751
2023-02-27,0.58289
2023-02-28,0.66751
2023-03-01,1.26451
2023-03-02,0.42307
2023-03-03,0.53589
2023-03-04,0.20683
2023-03-05,0.07991
2023-03-06,0.50768
2023-03-07,0.47007
2023-03-08,0.597
2023-03-09,0.49358
2023-03-10,0.86494
2023-03-11,0.26794
2023-03-12,0.19743
2023-03-13,0.69101
2023-03-14,1.75809
2023-03-15,0.57349
2023-03-16,0.53589
2023-03-17,0.50298
2023-03-18,0.19273
2023-03-19,0.15512
2023-03-20,0.48888
2023-03-21,0.48888
2023-03-22,0.45597
2023-03-23,0.89785
2023-03-24,0.58759
2023-03-25,0.10341
2023-03-26,0.12222
2023-03-27,0.54059
2023-03-28,0.39016
2023-03-29,0.54529
2023-03-30,0.45127
2023-03-31,0.65811
2023-04-01,0.15982
2023-04-02,0.09401
2023-04-03,0.84144
2023-04-04,0.597
2023-04-05,0.6346
2023-04-06,0.65341
2023-04-07,0.6205
2023-04-08,0.19273
2023-04-09,0.15512
2023-04-10,0.75682
2023-04-11,0.75212
2023-04-12,0.78033
2023-04-13,0.597
2023-04-14,0.6017
2023-04-15,0.23033
2023-04-16,0.07991
2023-04-17,0.65341
2023-04-18,0.72862
2023-04-19,0.75682
2023-04-20,0.87434
2023-04-21,0.82263
2023-04-22,0.22093
2023-04-23,0.12222
2023-04-24,0.84144
2023-04-25,1.44314
2023-04-26,0.70511
2023-04-27,0.70981
2023-04-28,1.01067
2023-04-29,0.44657
2023-04-30,2.08715
2023-05-01,20.92323
2023-05-02,0.92135
2023-05-03,0.66281
2023-05-04,0.80383
2023-05-05,0.80383
2023-05-06,0.19273
2023-05-07,0.16922
2023-05-08,0.71452
2023-05-09,0.597
2023-05-10,0.50768
2023-05-11,0.38546
2023-05-12,0.48888
2023-05-13,0.09871
2023-05-14,0.07991
2023-05-15,0.6064
2023-05-16,0.43717
2023-05-17,0.37136
2023-05-18,0.38076
2023-05-19,0.6064
2023-05-20,0.10341
2023-05-21,0.07051
2023-05-22,0.53118
2023-05-23,0.45127
2023-05-24,0.52648
2023-05-25,0.51238
2023-05-26,0.77563
2023-05-27,0.38076
2023-05-28,1.00126
2023-05-29,4.79951
