date,부가가치세법
2021-05-06,33.8688
2021-05-07,28.78179
2021-05-08,7.09504
2021-05-09,6.69344
2021-05-10,42.97188
2021-05-11,40.02677
2021-05-12,34.80589
2021-05-13,30.65595
2021-05-14,29.85274
2021-05-15,7.76439
2021-05-16,5.89022
2021-05-17,36.81392
2021-05-18,38.15261
2021-05-19,8.70147
2021-05-20,37.61713
2021-05-21,30.92369
2021-05-22,6.15796
2021-05-23,7.22891
2021-05-24,35.6091
2021-05-25,38.68808
2021-05-26,35.6091
2021-05-27,37.21552
2021-05-28,29.1834
2021-05-29,9.37081
2021-05-30,7.36278
2021-05-31,37.08165
2021-06-01,42.43641
2021-06-02,43.90896
2021-06-03,42.70414
2021-06-04,31.45917
2021-06-05,7.63052
2021-06-06,7.09504
2021-06-07,42.16867
2021-06-08,47.38955
2021-06-09,43.7751
2021-06-10,41.23159
2021-06-11,33.73493
2021-06-12,7.76439
2021-06-13,4.6854
2021-06-14,34.00267
2021-06-15,45.64926
2021-06-16,37.88487
2021-06-17,45.78313
2021-06-18,35.74297
2021-06-19,7.89825
2021-06-20,5.35475
2021-06-21,43.37349
2021-06-22,43.7751
2021-06-23,46.85408
2021-06-24,41.36546
2021-06-25,35.6091
2021-06-26,6.15796
2021-06-27,6.02409
2021-06-28,34.67202
2021-06-29,45.24765
2021-06-30,39.22356
2021-07-01,41.09772
2021-07-02,35.74297
2021-07-03,6.55957
2021-07-04,7.89825
2021-07-05,42.16867
2021-07-06,40.02677
2021-07-07,36.54618
2021-07-08,42.43641
2021-07-09,32.93172
2021-07-10,7.76439
2021-07-11,7.36278
2021-07-12,41.76706
2021-07-13,56.89424
2021-07-14,65.72958
2021-07-15,56.22489
2021-07-16,53.14591
2021-07-17,8.83534
2021-07-18,12.44979
2021-07-19,70.01338
2021-07-20,74.96653
2021-07-21,74.29718
2021-07-22,75.36813
2021-07-23,61.98125
2021-07-24,9.50468
2021-07-25,9.50468
2021-07-26,57.56358
2021-07-27,44.31057
2021-07-28,32.39625
2021-07-29,38.55421
2021-07-30,31.7269
2021-07-31,4.55153
2021-08-01,7.22891
2021-08-02,33.33333
2021-08-03,34.00267
2021-08-04,29.98661
2021-08-05,30.92369
2021-08-06,32.39625
2021-08-07,7.49665
2021-08-08,5.89022
2021-08-09,35.87684
2021-08-10,41.90093
2021-08-11,35.47523
2021-08-12,29.04953
2021-08-13,29.71887
2021-08-14,3.21285
2021-08-15,4.81927
2021-08-16,7.36278
2021-08-17,25.70281
2021-08-18,37.61713
2021-08-19,33.06559
2021-08-20,31.99464
2021-08-21,7.89825
2021-08-22,5.75635
2021-08-23,37.08165
2021-08-24,37.21552
2021-08-25,33.33333
2021-08-26,38.95582
2021-08-27,30.65595
2021-08-28,6.69344
2021-08-29,6.29183
2021-08-30,33.19946
2021-08-31,35.47523
2021-09-01,38.82195
2021-09-02,38.68808
2021-09-03,35.74297
2021-09-04,8.16599
2021-09-05,7.63052
2021-09-06,35.20749
2021-09-07,40.02677
2021-09-08,37.751
2021-09-09,38.55421
2021-09-10,28.78179
2021-09-11,5.75635
2021-09-12,11.24497
2021-09-13,32.12851
2021-09-14,33.19946
2021-09-15,32.66398
2021-09-16,32.66398
2021-09-17,25.70281
2021-09-18,5.62248
2021-09-19,4.2838
2021-09-20,3.61445
2021-09-21,4.2838
2021-09-22,7.22891
2021-09-23,35.20749
2021-09-24,33.19946
2021-09-25,7.63052
2021-09-26,7.36278
2021-09-27,36.27844
2021-09-28,41.49933
2021-09-29,39.35742
2021-09-30,32.66398
2021-10-01,30.25435
2021-10-02,7.22891
2021-10-03,6.15796
2021-10-04,10.04016
2021-10-05,38.28647
2021-10-06,40.82998
2021-10-07,40.69611
2021-10-08,33.73493
2021-10-09,6.29183
2021-10-10,6.69344
2021-10-11,10.17402
2021-10-12,46.72021
2021-10-13,37.88487
2021-10-14,48.86211
2021-10-15,42.83801
2021-10-16,7.49665
2021-10-17,9.63855
2021-10-18,61.57965
2021-10-19,65.06024
2021-10-20,69.87951
2021-10-21,76.97456
2021-10-22,53.81526
2021-10-23,7.63052
2021-10-24,10.97724
2021-10-25,52.20883
2021-10-26,41.76706
2021-10-27,39.08969
2021-10-28,32.93172
2021-10-29,26.37215
2021-10-30,4.95314
2021-10-31,6.02409
2021-11-01,33.19946
2021-11-02,37.88487
2021-11-03,41.36546
2021-11-04,35.34136
2021-11-05,34.67202
2021-11-06,5.08701
2021-11-07,4.41767
2021-11-08,34.53815
2021-11-09,37.751
2021-11-10,41.49933
2021-11-11,35.74297
2021-11-12,32.12851
2021-11-13,5.08701
2021-11-14,8.43373
2021-11-15,34.67202
2021-11-16,33.4672
2021-11-17,42.30254
2021-11-18,33.73493
2021-11-19,29.71887
2021-11-20,6.55957
2021-11-21,5.75635
2021-11-22,37.34939
2021-11-23,42.16867
2021-11-24,61.57965
2021-11-25,36.94779
2021-11-26,29.45113
2021-11-27,6.4257
2021-11-28,7.76439
2021-11-29,31.19143
2021-11-30,39.08969
2021-12-01,35.47523
2021-12-02,34.13654
2021-12-03,29.04953
2021-12-04,6.96117
2021-12-05,6.4257
2021-12-06,31.19143
2021-12-07,37.08165
2021-12-08,39.8929
2021-12-09,37.61713
2021-12-10,31.86077
2021-12-11,6.02409
2021-12-12,7.89825
2021-12-13,37.751
2021-12-14,39.8929
2021-12-15,38.15261
2021-12-16,42.97188
2021-12-17,35.07362
2021-12-18,5.48862
2021-12-19,5.48862
2021-12-20,37.08165
2021-12-21,47.25568
2021-12-22,38.42034
2021-12-23,45.24765
2021-12-24,25.83668
2021-12-25,4.2838
2021-12-26,3.61445
2021-12-27,34.27041
2021-12-28,33.8688
2021-12-29,34.80589
2021-12-30,30.65595
2021-12-31,19.54484
2022-01-01,3.34672
2022-01-02,7.09504
2022-01-03,35.87684
2022-01-04,48.72824
2022-01-05,51.40562
2022-01-06,44.71218
2022-01-07,44.04283
2022-01-08,9.63855
2022-01-09,12.44979
2022-01-10,46.58634
2022-01-11,56.76037
2022-01-12,52.3427
2022-01-13,61.44578
2022-01-14,43.7751
2022-01-15,17.67068
2022-01-16,14.32396
2022-01-17,59.57161
2022-01-18,71.48594
2022-01-19,65.1941
2022-01-20,85.27443
2022-01-21,78.58099
2022-01-22,21.68674
2022-01-23,19.81258
2022-01-24,81.12449
2022-01-25,54.88621
2022-01-26,37.34939
2022-01-27,30.38821
2022-01-28,22.89156
2022-01-29,6.8273
2022-01-30,6.15796
2022-01-31,4.14993
2022-02-01,5.75635
2022-02-02,7.76439
2022-02-03,36.94779
2022-02-04,34.67202
2022-02-05,7.63052
2022-02-06,9.90629
2022-02-07,38.55421
2022-02-08,38.82195
2022-02-09,38.68808
2022-02-10,40.02677
2022-02-11,30.92369
2022-02-12,9.77242
2022-02-13,7.36278
2022-02-14,30.65595
2022-02-15,36.81392
2022-02-16,37.61713
2022-02-17,38.15261
2022-02-18,31.99464
2022-02-19,7.49665
2022-02-20,7.22891
2022-02-21,31.45917
2022-02-22,29.585
2022-02-23,36.14457
2022-02-24,33.33333
2022-02-25,28.64792
2022-02-26,7.22891
2022-02-27,5.89022
2022-02-28,27.4431
2022-03-01,8.96921
2022-03-02,33.73493
2022-03-03,31.05756
2022-03-04,28.91566
2022-03-05,5.89022
2022-03-06,6.69344
2022-03-07,35.47523
2022-03-08,37.88487
2022-03-09,7.09504
2022-03-10,31.05756
2022-03-11,30.78982
2022-03-12,7.09504
2022-03-13,6.55957
2022-03-14,30.52208
2022-03-15,33.06559
2022-03-16,32.12851
2022-03-17,31.3253
2022-03-18,29.85274
2022-03-19,5.22088
2022-03-20,7.63052
2022-03-21,32.93172
2022-03-22,36.0107
2022-03-23,33.4672
2022-03-24,39.75903
2022-03-25,25.83668
2022-03-26,5.62248
2022-03-27,4.95314
2022-03-28,37.21552
2022-03-29,39.22356
2022-03-30,37.34939
2022-03-31,41.23159
2022-04-01,31.59303
2022-04-02,5.89022
2022-04-03,6.69344
2022-04-04,40.42838
2022-04-05,40.56224
2022-04-06,45.51539
2022-04-07,39.62516
2022-04-08,32.12851
2022-04-09,7.22891
2022-04-10,6.69344
2022-04-11,43.50736
2022-04-12,49.26372
2022-04-13,53.81526
2022-04-14,42.30254
2022-04-15,42.70414
2022-04-16,6.15796
2022-04-17,8.96921
2022-04-18,65.1941
2022-04-19,63.98929
2022-04-20,68.67469
2022-04-21,67.87148
2022-04-22,54.08299
2022-04-23,7.63052
2022-04-24,8.03212
2022-04-25,52.20883
2022-04-26,42.70414
2022-04-27,39.49129
2022-04-28,37.751
2022-04-29,33.33333
2022-04-30,7.49665
2022-05-01,6.02409
2022-05-02,31.99464
2022-05-03,28.78179
2022-05-04,28.78179
2022-05-05,7.22891
2022-05-06,19.81258
2022-05-07,5.22088
2022-05-08,4.95314
2022-05-09,36.27844
2022-05-10,32.66398
2022-05-11,35.87684
2022-05-12,34.13654
2022-05-13,30.38821
2022-05-14,6.4257
2022-05-15,6.4257
2022-05-16,31.59303
2022-05-17,39.08969
2022-05-18,32.66398
2022-05-19,38.01874
2022-05-20,29.585
2022-05-21,6.69344
2022-05-22,5.62248
2022-05-23,36.54618
2022-05-24,38.28647
2022-05-25,38.82195
2022-05-26,40.96385
2022-05-27,34.40428
2022-05-28,7.09504
2022-05-29,7.09504
2022-05-30,33.73493
2022-05-31,34.93975
2022-06-01,8.43373
2022-06-02,38.42034
2022-06-03,28.64792
2022-06-04,7.09504
2022-06-05,6.4257
2022-06-06,7.22891
2022-06-07,32.53012
2022-06-08,43.23962
2022-06-09,43.50736
2022-06-10,32.66398
2022-06-11,6.69344
2022-06-12,8.70147
2022-06-13,34.53815
2022-06-14,38.82195
2022-06-15,32.53012
2022-06-16,37.88487
2022-06-17,28.51405
2022-06-18,6.8273
2022-06-19,7.09504
2022-06-20,38.55421
2022-06-21,38.68808
2022-06-22,42.43641
2022-06-23,39.22356
2022-06-24,35.87684
2022-06-25,4.41767
2022-06-26,5.75635
2022-06-27,40.69611
2022-06-28,45.38152
2022-06-29,46.45247
2022-06-30,46.3186
2022-07-01,36.94779
2022-07-02,8.5676
2022-07-03,5.75635
2022-07-04,39.35742
2022-07-05,42.83801
2022-07-06,47.52342
2022-07-07,50.6024
2022-07-08,39.22356
2022-07-09,8.70147
2022-07-10,7.89825
2022-07-11,51.40562
2022-07-12,63.31994
2022-07-13,62.38286
2022-07-14,65.99732
2022-07-15,62.78447
2022-07-16,13.78848
2022-07-17,11.91432
2022-07-18,72.02141
2022-07-19,88.35341
2022-07-20,99.06291
2022-07-21,78.98259
2022-07-22,83.668
2022-07-23,14.5917
2022-07-24,12.04819
2022-07-25,70.81659
2022-07-26,39.22356
2022-07-27,44.44444
2022-07-28,38.15261
2022-07-29,30.52208
2022-07-30,5.22088
2022-07-31,6.4257
2022-08-01,35.87684
2022-08-02,38.95582
2022-08-03,37.48326
2022-08-04,35.34136
2022-08-05,27.30923
2022-08-06,5.75635
2022-08-07,7.22891
2022-08-08,34.67202
2022-08-09,34.80589
2022-08-10,33.60107
2022-08-11,35.20749
2022-08-12,25.03346
2022-08-13,3.88219
2022-08-14,3.88219
2022-08-15,7.63052
2022-08-16,31.7269
2022-08-17,33.06559
2022-08-18,37.08165
2022-08-19,34.80589
2022-08-20,6.69344
2022-08-21,6.55957
2022-08-22,38.82195
2022-08-23,37.34939
2022-08-24,41.49933
2022-08-25,36.68005
2022-08-26,29.98661
2022-08-27,6.96117
2022-08-28,6.02409
2022-08-29,35.47523
2022-08-30,45.38152
2022-08-31,42.70414
2022-09-01,34.27041
2022-09-02,34.40428
2022-09-03,7.63052
2022-09-04,9.23694
2022-09-05,42.0348
2022-09-06,40.42838
2022-09-07,36.0107
2022-09-08,23.1593
2022-09-09,4.55153
2022-09-10,3.61445
2022-09-11,4.14993
2022-09-12,7.63052
2022-09-13,37.34939
2022-09-14,38.82195
2022-09-15,38.82195
2022-09-16,33.33333
2022-09-17,5.75635
2022-09-18,7.22891
2022-09-19,35.34136
2022-09-20,42.16867
2022-09-21,39.8929
2022-09-22,40.69611
2022-09-23,27.17536
2022-09-24,6.96117
2022-09-25,8.16599
2022-09-26,33.73493
2022-09-27,39.49129
2022-09-28,33.06559
2022-09-29,38.82195
2022-09-30,34.27041
2022-10-01,6.4257
2022-10-02,6.69344
2022-10-03,8.03212
2022-10-04,36.41231
2022-10-05,41.63319
2022-10-06,42.57028
2022-10-07,34.93975
2022-10-08,9.10307
2022-10-09,5.08701
2022-10-10,7.63052
2022-10-11,39.35742
2022-10-12,49.53145
2022-10-13,49.26372
2022-10-14,45.78313
2022-10-15,6.96117
2022-10-16,8.03212
2022-10-17,59.97322
2022-10-18,67.20214
2022-10-19,67.46987
2022-10-20,60.37483
2022-10-21,50.33467
2022-10-22,6.69344
2022-10-23,8.96921
2022-10-24,63.98929
2022-10-25,48.32663
2022-10-26,35.47523
2022-10-27,31.45917
2022-10-28,29.04953
2022-10-29,7.76439
2022-10-30,5.62248
2022-10-31,34.13654
2022-11-01,33.4672
2022-11-02,38.68808
2022-11-03,37.48326
2022-11-04,31.99464
2022-11-05,6.96117
2022-11-06,4.6854
2022-11-07,29.31726
2022-11-08,38.55421
2022-11-09,36.0107
2022-11-10,39.49129
2022-11-11,26.50602
2022-11-12,5.75635
2022-11-13,5.89022
2022-11-14,31.99464
2022-11-15,42.16867
2022-11-16,33.4672
2022-11-17,36.68005
2022-11-18,29.98661
2022-11-19,4.41767
2022-11-20,7.09504
2022-11-21,31.7269
2022-11-22,39.49129
2022-11-23,30.12048
2022-11-24,36.14457
2022-11-25,33.8688
2022-11-26,7.36278
2022-11-27,6.69344
2022-11-28,34.13654
2022-11-29,35.34136
2022-11-30,34.40428
2022-12-01,34.93975
2022-12-02,32.12851
2022-12-03,9.10307
2022-12-04,6.4257
2022-12-05,35.47523
2022-12-06,35.20749
2022-12-07,39.8929
2022-12-08,40.56224
2022-12-09,31.86077
2022-12-10,6.02409
2022-12-11,6.96117
2022-12-12,36.94779
2022-12-13,37.751
2022-12-14,39.08969
2022-12-15,35.47523
2022-12-16,31.05756
2022-12-17,5.08701
2022-12-18,6.29183
2022-12-19,34.27041
2022-12-20,38.28647
2022-12-21,36.0107
2022-12-22,37.21552
2022-12-23,28.51405
2022-12-24,7.49665
2022-12-25,5.22088
2022-12-26,29.585
2022-12-27,41.90093
2022-12-28,38.55421
2022-12-29,31.59303
2022-12-30,24.76572
2022-12-31,5.75635
2023-01-01,5.62248
2023-01-02,35.87684
2023-01-03,42.97188
2023-01-04,44.71218
2023-01-05,38.42034
2023-01-06,39.35742
2023-01-07,10.44176
2023-01-08,10.84337
2023-01-09,45.11378
2023-01-10,49.66532
2023-01-11,51.94109
2023-01-12,57.69745
2023-01-13,52.61044
2023-01-14,14.05622
2023-01-15,14.45783
2023-01-16,65.59571
2023-01-17,83.668
2023-01-18,72.28915
2023-01-19,85.00669
2023-01-20,48.86211
2023-01-21,12.18206
2023-01-22,9.10307
2023-01-23,9.23694
2023-01-24,14.5917
2023-01-25,75.76974
2023-01-26,82.46318
2023-01-27,48.59437
2023-01-28,8.29986
2023-01-29,7.09504
2023-01-30,35.20749
2023-01-31,38.95582
2023-02-01,43.37349
2023-02-02,37.34939
2023-02-03,36.54618
2023-02-04,7.63052
2023-02-05,6.69344
2023-02-06,37.61713
2023-02-07,39.62516
2023-02-08,41.90093
2023-02-09,40.56224
2023-02-10,39.8929
2023-02-11,9.37081
2023-02-12,9.77242
2023-02-13,37.751
2023-02-14,40.16064
2023-02-15,43.50736
2023-02-16,46.85408
2023-02-17,33.8688
2023-02-18,8.83534
2023-02-19,7.49665
2023-02-20,31.45917
2023-02-21,46.98795
2023-02-22,44.31057
2023-02-23,34.40428
2023-02-24,42.43641
2023-02-25,6.69344
2023-02-26,6.96117
2023-02-27,35.6091
2023-02-28,38.82195
2023-03-01,9.23694
2023-03-02,40.16064
2023-03-03,31.19143
2023-03-04,9.50468
2023-03-05,6.4257
2023-03-06,36.27844
2023-03-07,40.42838
2023-03-08,35.74297
2023-03-09,41.36546
2023-03-10,33.19946
2023-03-11,7.36278
2023-03-12,4.55153
2023-03-13,37.61713
2023-03-14,43.50736
2023-03-15,37.751
2023-03-16,34.53815
2023-03-17,32.79785
2023-03-18,7.76439
2023-03-19,7.36278
2023-03-20,41.09772
2023-03-21,42.16867
2023-03-22,33.60107
2023-03-23,41.23159
2023-03-24,31.86077
2023-03-25,4.95314
2023-03-26,5.89022
2023-03-27,33.4672
2023-03-28,33.8688
2023-03-29,37.88487
2023-03-30,45.24765
2023-03-31,32.79785
2023-04-01,5.89022
2023-04-02,5.48862
2023-04-03,44.31057
2023-04-04,37.08165
2023-04-05,51.00401
2023-04-06,46.98795
2023-04-07,39.22356
2023-04-08,7.89825
2023-04-09,6.29183
2023-04-10,50.06693
2023-04-11,54.4846
2023-04-12,46.58634
2023-04-13,53.41365
2023-04-14,40.56224
2023-04-15,7.09504
2023-04-16,7.76439
2023-04-17,55.82329
2023-04-18,67.33601
2023-04-19,68.27309
2023-04-20,66.53279
2023-04-21,53.14591
2023-04-22,5.22088
2023-04-23,6.4257
2023-04-24,69.21017
2023-04-25,50.6024
2023-04-26,39.62516
2023-04-27,42.30254
2023-04-28,32.53012
2023-04-29,6.29183
2023-04-30,7.76439
2023-05-01,14.32396
2023-05-02,38.55421
2023-05-03,33.60107
2023-05-04,35.07362
2023-05-05,8.96921
2023-05-06,6.4257
2023-05-07,8.03212
2023-05-08,30.92369
2023-05-09,42.97188
2023-05-10,39.49129
2023-05-11,40.16064
2023-05-12,33.8688
2023-05-13,7.63052
2023-05-14,4.95314
2023-05-15,38.28647
2023-05-16,34.40428
2023-05-17,42.30254
2023-05-18,37.34939
2023-05-19,31.86077
2023-05-20,8.5676
2023-05-21,8.03212
2023-05-22,40.56224
2023-05-23,44.1767
2023-05-24,35.47523
2023-05-25,37.61713
2023-05-26,34.13654
2023-05-27,6.02409
2023-05-28,8.43373
2023-05-29,8.03212
