date,미국주식
2020-09-16,14.87511
2020-09-17,15.56488
2020-09-18,13.01143
2020-09-19,9.57542
2020-09-20,4.92695
2020-09-21,13.26849
2020-09-22,18.48249
2020-09-23,14.78514
2020-09-24,21.81997
2020-09-25,15.31211
2020-09-26,8.71856
2020-09-27,4.43425
2020-09-28,9.61826
2020-09-29,11.86324
2020-09-30,10.25234
2020-10-01,10.06812
2020-10-02,22.91675
2020-10-03,14.55378
2020-10-04,7.5061
2020-10-05,10.47941
2020-10-06,12.05175
2020-10-07,13.18281
2020-10-08,10.51368
2020-10-09,9.3612
2020-10-10,7.55751
2020-10-11,4.81127
2020-10-12,9.32265
2020-10-13,13.01572
2020-10-14,10.83929
2020-10-15,12.36879
2020-10-16,10.7279
2020-10-17,6.26794
2020-10-18,3.96298
2020-10-19,7.07767
2020-10-20,11.35341
2020-10-21,10.26519
2020-10-22,10.29518
2020-10-23,8.66286
2020-10-24,5.96375
2020-10-25,3.19609
2020-10-26,7.83599
2020-10-27,12.78865
2020-10-28,13.09712
2020-10-29,19.33507
2020-10-30,11.44338
2020-10-31,10.08097
2020-11-01,4.6656
2020-11-02,18.09691
2020-11-03,15.26926
2020-11-04,18.79096
2020-11-05,21.52864
2020-11-06,16.34891
2020-11-07,8.69714
2020-11-08,5.82665
2020-11-09,19.07373
2020-11-10,26.77263
2020-11-11,18.63673
2020-11-12,14.35671
2020-11-13,12.13315
2020-11-14,7.50182
2020-11-15,4.50709
2020-11-16,10.83072
2020-11-17,14.68231
2020-11-18,12.9943
2020-11-19,12.61728
2020-11-20,11.52906
2020-11-21,7.42041
2020-11-22,4.45996
2020-11-23,8.41009
2020-11-24,14.79371
2020-11-25,16.11327
2020-11-26,47.28589
2020-11-27,71.09378
2020-11-28,10.76646
2020-11-29,6.00231
2020-11-30,11.13062
2020-12-01,15.46634
2020-12-02,13.61552
2020-12-03,14.9308
2020-12-04,15.68484
2020-12-05,9.95244
2020-12-06,6.78205
2020-12-07,12.05175
2020-12-08,16.88445
2020-12-09,16.38318
2020-12-10,20.61608
2020-12-11,14.99507
2020-12-12,9.57542
2020-12-13,6.37933
2020-12-14,10.71076
2020-12-15,13.28135
2020-12-16,12.05175
2020-12-17,12.15457
2020-12-18,11.93179
2020-12-19,10.3466
2020-12-20,6.27222
2020-12-21,14.32672
2020-12-22,17.69418
2020-12-23,16.04472
2020-12-24,15.33781
2020-12-25,11.59333
2020-12-26,6.22081
2020-12-27,7.31331
2020-12-28,12.15029
2020-12-29,16.96156
2020-12-30,18.53819
2020-12-31,18.43965
2021-01-01,11.7647
2021-01-02,8.37153
2021-01-03,8.88565
2021-01-04,17.66848
2021-01-05,27.60807
2021-01-06,20.66321
2021-01-07,22.56115
2021-01-08,28.37067
2021-01-09,18.79525
2021-01-10,11.73471
2021-01-11,24.04352
2021-01-12,27.381
2021-01-13,23.9407
2021-01-14,22.9039
2021-01-15,23.24236
2021-01-16,19.45075
2021-01-17,10.19236
2021-01-18,54.87339
2021-01-19,100.0
2021-01-20,22.80964
2021-01-21,24.72901
2021-01-22,21.79426
2021-01-23,15.41921
2021-01-24,9.44689
2021-01-25,18.73955
2021-01-26,33.01058
2021-01-27,34.69431
2021-01-28,56.66852
2021-01-29,47.89426
2021-01-30,64.16605
2021-01-31,16.74307
2021-02-01,26.3442
2021-02-02,26.97827
2021-02-03,23.58939
2021-02-04,21.88423
2021-02-05,22.56115
2021-02-06,16.18611
2021-02-07,9.91388
2021-02-08,16.82875
2021-02-09,25.80009
2021-02-10,26.30992
2021-02-11,31.5582
2021-02-12,24.75472
2021-02-13,19.93487
2021-02-14,14.75515
2021-02-15,43.26292
2021-02-16,39.76693
2021-02-17,32.14515
2021-02-18,30.34145
2021-02-19,26.26708
2021-02-20,15.89906
2021-02-21,9.68253
2021-02-22,18.59817
2021-02-23,55.42607
2021-02-24,43.92699
2021-02-25,25.29883
2021-02-26,40.7566
2021-02-27,16.72164
2021-02-28,8.70571
2021-03-01,17.08153
2021-03-02,20.35474
2021-03-03,19.36506
2021-03-04,26.2328
2021-03-05,31.51535
2021-03-06,22.17985
2021-03-07,8.3244
2021-03-08,16.03187
2021-03-09,24.42483
2021-03-10,23.48656
2021-03-11,23.61509
2021-03-12,22.76252
2021-03-13,12.8572
2021-03-14,8.29441
2021-03-15,15.65057
2021-03-16,18.63244
2021-03-17,18.78668
2021-03-18,19.1637
2021-03-19,20.60323
2021-03-20,10.68506
2021-03-21,5.50533
2021-03-22,10.74932
2021-03-23,14.57949
2021-03-24,15.67199
2021-03-25,20.91598
2021-03-26,13.82117
2021-03-27,8.88993
2021-03-28,5.11974
2021-03-29,11.87609
2021-03-30,16.18182
2021-03-31,13.3199
2021-04-01,14.56235
2021-04-02,39.76264
2021-04-03,17.16293
2021-04-04,6.26794
2021-04-05,11.13919
2021-04-06,14.26674
2021-04-07,12.68583
2021-04-08,11.9275
2021-04-09,10.95068
2021-04-10,7.39899
2021-04-11,4.79842
2021-04-12,9.02274
2021-04-13,12.08602
2021-04-14,14.00968
2021-04-15,13.07998
2021-04-16,12.59157
2021-04-17,7.40328
2021-04-18,4.63133
2021-04-19,8.70999
2021-04-20,13.43986
2021-04-21,14.58806
2021-04-22,11.06207
2021-04-23,13.08855
2021-04-24,6.88488
2021-04-25,4.53708
2021-04-26,7.84028
2021-04-27,11.49051
2021-04-28,10.5094
2021-04-29,10.62079
2021-04-30,9.74251
2021-05-01,5.77524
2021-05-02,3.56025
2021-05-03,6.04087
2021-05-04,12.63013
2021-05-05,15.98046
2021-05-06,10.83501
2021-05-07,10.64221
2021-05-08,6.01945
2021-05-09,3.68878
2021-05-10,8.85137
2021-05-11,27.77087
2021-05-12,16.95728
2021-05-13,24.30487
2021-05-14,13.57268
2021-05-15,7.29188
2021-05-16,3.95869
2021-05-17,7.9988
2021-05-18,9.76821
2021-05-19,12.00462
2021-05-20,11.15633
2021-05-21,9.57542
2021-05-22,5.651
2021-05-23,3.15324
2021-05-24,7.39042
2021-05-25,10.70219
2021-05-26,10.17522
2021-05-27,9.99528
2021-05-28,9.66111
2021-05-29,6.56355
2021-05-30,3.87729
2021-05-31,21.8114
2021-06-01,13.87686
2021-06-02,10.98496
2021-06-03,13.59838
2021-06-04,10.68506
2021-06-05,6.29364
2021-06-06,4.46853
2021-06-07,7.37329
2021-06-08,11.46052
2021-06-09,9.86675
2021-06-10,10.23949
2021-06-11,9.1727
2021-06-12,5.11974
2021-06-13,3.1661
2021-06-14,6.41789
2021-06-15,8.88993
2021-06-16,9.04845
2021-06-17,9.52829
2021-06-18,10.29947
2021-06-19,7.37757
2021-06-20,3.64594
2021-06-21,7.49753
2021-06-22,9.74251
2021-06-23,9.74679
2021-06-24,9.62683
2021-06-25,8.56004
2021-06-26,5.8395
2021-06-27,3.61167
2021-06-28,7.42898
2021-06-29,9.70823
2021-06-30,9.24981
2021-07-01,8.60717
2021-07-02,8.51291
2021-07-03,5.6767
2021-07-04,3.45315
2021-07-05,27.14108
2021-07-06,16.28036
2021-07-07,10.46656
2021-07-08,18.60245
2021-07-09,11.14348
2021-07-10,6.12655
2021-07-11,3.45743
2021-07-12,6.55498
2021-07-13,9.60113
2021-07-14,9.90531
2021-07-15,9.92245
2021-07-16,9.72966
2021-07-17,7.04768
2021-07-18,3.74019
2021-07-19,12.70725
2021-07-20,15.08075
2021-07-21,10.77931
2021-07-22,9.40405
2021-07-23,8.66286
2021-07-24,5.8695
2021-07-25,3.59453
2021-07-26,7.33901
2021-07-27,9.89246
2021-07-28,11.01923
2021-07-29,8.76569
2021-07-30,8.8171
2021-07-31,5.41107
2021-08-01,3.44029
2021-08-02,6.01516
2021-08-03,8.4058
2021-08-04,9.83676
2021-08-05,9.50259
2021-08-06,8.44436
2021-08-07,6.19082
2021-08-08,4.00582
2021-08-09,6.52499
2021-08-10,9.50687
2021-08-11,9.89674
2021-08-12,10.38515
2021-08-13,10.32946
2021-08-14,6.61496
2021-08-15,4.09579
2021-08-16,9.24981
2021-08-17,14.01396
2021-08-18,12.34737
2021-08-19,14.29673
2021-08-20,13.40559
2021-08-21,8.14875
2021-08-22,4.42997
2021-08-23,8.5429
2021-08-24,13.2128
2021-08-25,12.54873
2021-08-26,11.73043
2021-08-27,12.00462
2021-08-28,8.17874
2021-08-29,4.26716
2021-08-30,8.12304
2021-08-31,11.60618
2021-09-01,11.88895
2021-09-02,11.97463
2021-09-03,10.17094
2021-09-04,7.21048
2021-09-05,4.87554
2021-09-06,27.82657
2021-09-07,24.4591
2021-09-08,15.81765
2021-09-09,13.20851
2021-09-10,10.63364
2021-09-11,8.24729
2021-09-12,4.62276
2021-09-13,8.27728
2021-09-14,10.40658
2021-09-15,10.69362
2021-09-16,10.36802
2021-09-17,9.62255
2021-09-18,8.22158
2021-09-19,4.42568
2021-09-20,14.65661
2021-09-21,23.67507
2021-09-22,15.32496
2021-09-23,12.63013
2021-09-24,11.95321
2021-09-25,7.68176
2021-09-26,4.26288
2021-09-27,8.87708
2021-09-28,16.49458
2021-09-29,27.72803
2021-09-30,15.14073
2021-10-01,16.05758
2021-10-02,8.94991
2021-10-03,4.7213
2021-10-04,11.78184
2021-10-05,22.16271
2021-10-06,18.67529
2021-10-07,14.69517
2021-10-08,11.78612
2021-10-09,6.61068
2021-10-10,3.95869
2021-10-11,8.0802
2021-10-12,14.2496
2021-10-13,12.42448
2021-10-14,11.48194
2021-10-15,10.56081
2021-10-16,7.15479
2021-10-17,4.57992
2021-10-18,7.91739
2021-10-19,10.9464
2021-10-20,10.11953
2021-10-21,9.68681
2021-10-22,9.96101
2021-10-23,7.33044
2021-10-24,4.5028
2021-10-25,8.65429
2021-10-26,15.16644
2021-10-27,12.7758
2021-10-28,11.87609
2021-10-29,13.13996
2021-10-30,8.75712
2021-10-31,5.71954
2021-11-01,10.04241
2021-11-02,14.30958
2021-11-03,13.72691
2021-11-04,14.99507
2021-11-05,16.34462
2021-11-06,10.47084
2021-11-07,6.7692
2021-11-08,22.9039
2021-11-09,22.89105
2021-11-10,23.27235
2021-11-11,19.79349
2021-11-12,14.25388
2021-11-13,8.78711
2021-11-14,6.42217
2021-11-15,11.3834
2021-11-16,18.06692
2021-11-17,16.76877
2021-11-18,15.17072
2021-11-19,15.40636
2021-11-20,10.21378
2021-11-21,6.81633
2021-11-22,12.11601
2021-11-23,18.2083
2021-11-24,15.52204
2021-11-25,32.29938
2021-11-26,35.52118
2021-11-27,23.33661
2021-11-28,8.80425
2021-11-29,14.30958
2021-11-30,19.0266
2021-12-01,18.58103
2021-12-02,24.93038
2021-12-03,15.40208
2021-12-04,21.97849
2021-12-05,6.02801
2021-12-06,12.26596
2021-12-07,15.54346
2021-12-08,14.70802
2021-12-09,13.26421
2021-12-10,15.56488
2021-12-11,8.74426
2021-12-12,4.90981
2021-12-13,8.20016
2021-12-14,16.86303
2021-12-15,14.79371
2021-12-16,14.60091
2021-12-17,17.47568
2021-12-18,9.56257
2021-12-19,5.05548
2021-12-20,11.6276
2021-12-21,15.23499
2021-12-22,11.94036
2021-12-23,11.39625
2021-12-24,21.37868
2021-12-25,9.61826
2021-12-26,4.83698
2021-12-27,8.35868
2021-12-28,12.8015
2021-12-29,12.86148
2021-12-30,11.58476
2021-12-31,9.52829
2022-01-01,5.89092
2022-01-02,5.03406
2022-01-03,8.5429
2022-01-04,13.48271
2022-01-05,15.5863
2022-01-06,27.72374
2022-01-07,15.72768
2022-01-08,10.33374
2022-01-09,6.31935
2022-01-10,13.13568
2022-01-11,18.33254
2022-01-12,12.83149
2022-01-13,12.10316
2022-01-14,17.49282
2022-01-15,9.08272
2022-01-16,6.04944
2022-01-17,18.02836
2022-01-18,19.61783
2022-01-19,19.07801
2022-01-20,17.59993
2022-01-21,23.05385
2022-01-22,23.10526
2022-01-23,9.39976
2022-01-24,21.6486
2022-01-25,48.16417
2022-01-26,43.93984
2022-01-27,35.7611
2022-01-28,29.54886
2022-01-29,15.45349
2022-01-30,7.3433
2022-01-31,10.62936
2022-02-01,19.66496
2022-02-02,20.45327
2022-02-03,22.44119
2022-02-04,20.98453
2022-02-05,12.79293
2022-02-06,7.62606
2022-02-07,11.6833
2022-02-08,15.05933
2022-02-09,14.21961
2022-02-10,16.48172
2022-02-11,15.53489
2022-02-12,15.03363
2022-02-13,6.48215
2022-02-14,12.26168
2022-02-15,17.10295
2022-02-16,17.03868
2022-02-17,17.2529
2022-02-18,18.24257
2022-02-19,13.23422
2022-02-20,6.35362
2022-02-21,21.16875
2022-02-22,23.97069
2022-02-23,16.82875
2022-02-24,33.02343
2022-02-25,25.66728
2022-02-26,11.9018
2022-02-27,5.41964
2022-02-28,9.40405
2022-03-01,14.59663
2022-03-02,14.03538
2022-03-03,12.5573
2022-03-04,14.40812
2022-03-05,11.04922
2022-03-06,4.43854
2022-03-07,9.10843
2022-03-08,19.13371
2022-03-09,12.67297
2022-03-10,14.43382
2022-03-11,13.26849
2022-03-12,10.76217
2022-03-13,5.62957
2022-03-14,10.26519
2022-03-15,17.50139
2022-03-16,16.38747
2022-03-17,18.68814
2022-03-18,15.12788
2022-03-19,11.17775
2022-03-20,5.18401
2022-03-21,9.72966
2022-03-22,14.5495
2022-03-23,15.38066
2022-03-24,14.768
2022-03-25,14.54522
2022-03-26,9.61826
2022-03-27,4.17291
2022-03-28,9.18126
2022-03-29,14.65661
2022-03-30,15.69769
2022-03-31,14.01825
2022-04-01,13.5384
2022-04-02,8.1616
2022-04-03,4.22432
2022-04-04,8.3244
2022-04-05,13.48271
2022-04-06,18.41394
2022-04-07,17.75845
2022-04-08,13.73548
2022-04-09,8.25157
2022-04-10,3.88158
2022-04-11,9.45974
2022-04-12,15.35923
2022-04-13,13.24707
2022-04-14,12.62585
2022-04-15,22.03418
2022-04-16,9.82819
2022-04-17,3.56882
2022-04-18,7.93453
2022-04-19,12.64727
2022-04-20,12.0389
2022-04-21,12.19313
2022-04-22,14.44239
2022-04-23,12.52731
2022-04-24,4.89267
2022-04-25,12.45019
2022-04-26,18.07977
2022-04-27,40.2125
2022-04-28,25.51733
2022-04-29,21.28443
2022-04-30,16.47744
2022-05-01,5.34681
2022-05-02,10.47941
2022-05-03,15.5863
2022-05-04,13.4313
2022-05-05,18.42251
2022-05-06,33.20766
2022-05-07,14.17248
2022-05-08,5.62529
2022-05-09,14.60948
2022-05-10,32.44505
2022-05-11,21.81568
2022-05-12,31.07407
2022-05-13,20.25191
2022-05-14,11.42196
2022-05-15,4.8841
2022-05-16,9.72966
2022-05-17,14.74229
2022-05-18,14.04824
2022-05-19,25.23028
2022-05-20,16.18611
2022-05-21,12.04747
2022-05-22,4.64418
2022-05-23,8.6243
2022-05-24,16.69594
2022-05-25,17.02583
2022-05-26,12.93003
2022-05-27,13.18709
2022-05-28,9.17698
2022-05-29,3.94584
2022-05-30,26.01859
2022-05-31,31.00981
2022-06-01,17.08153
2022-06-02,14.91795
2022-06-03,12.59157
2022-06-04,8.22158
2022-06-05,3.32462
2022-06-06,7.11623
2022-06-07,12.01747
2022-06-08,11.6833
2022-06-09,12.48875
2022-06-10,15.23927
2022-06-11,12.55301
2022-06-12,6.58497
2022-06-13,18.99661
2022-06-14,29.32179
2022-06-15,21.64431
2022-06-16,24.11636
2022-06-17,22.63827
2022-06-18,11.3834
2022-06-19,4.89696
2022-06-20,18.15689
2022-06-21,18.55104
2022-06-22,16.72593
2022-06-23,15.642
2022-06-24,13.87686
2022-06-25,9.89674
2022-06-26,4.03581
2022-06-27,9.12985
2022-06-28,14.72087
2022-06-29,15.47919
2022-06-30,14.63519
2022-07-01,13.59838
2022-07-02,8.03735
2022-07-03,3.63737
2022-07-04,12.79293
2022-07-05,14.4124
2022-07-06,14.04395
2022-07-07,12.54873
2022-07-08,12.35165
2022-07-09,7.75031
2022-07-10,3.11469
2022-07-11,7.11194
2022-07-12,12.62585
2022-07-13,13.34133
2022-07-14,13.06713
2022-07-15,11.67473
2022-07-16,7.05625
2022-07-17,2.9733
2022-07-18,7.88312
2022-07-19,13.37132
2022-07-20,14.27959
2022-07-21,13.71406
2022-07-22,13.11426
2022-07-23,8.36725
2022-07-24,3.11469
2022-07-25,6.83346
2022-07-26,11.51621
2022-07-27,12.25311
2022-07-28,14.79371
2022-07-29,13.24279
2022-07-30,8.4058
2022-07-31,3.77018
2022-08-01,7.89169
2022-08-02,12.66012
2022-08-03,12.66869
2022-08-04,14.17677
2022-08-05,13.00715
2022-08-06,8.2173
2022-08-07,3.2475
2022-08-08,8.3801
2022-08-09,12.79722
2022-08-10,13.87258
2022-08-11,15.08075
2022-08-12,13.41416
2022-08-13,8.56004
2022-08-14,3.5474
2022-08-15,8.91564
2022-08-16,14.33957
2022-08-17,14.1939
2022-08-18,14.12535
2022-08-19,13.2128
2022-08-20,9.21125
2022-08-21,3.68021
2022-08-22,8.98847
2022-08-23,14.65232
2022-08-24,12.95145
2022-08-25,12.87434
2022-08-26,12.36879
2022-08-27,15.37637
2022-08-28,4.62276
2022-08-29,11.22059
2022-08-30,15.0679
2022-08-31,13.93256
2022-09-01,14.65661
2022-09-02,13.96255
2022-09-03,9.2798
2022-09-04,3.44458
2022-09-05,17.36857
2022-09-06,14.26674
2022-09-07,13.28991
2022-09-08,12.08602
2022-09-09,9.07844
2022-09-10,7.96881
2022-09-11,4.34
2022-09-12,7.89597
2022-09-13,20.95454
2022-09-14,28.70485
2022-09-15,17.1715
2022-09-16,15.98903
2022-09-17,9.94387
2022-09-18,3.92014
2022-09-19,9.86675
2022-09-20,15.13217
2022-09-21,15.80052
2022-09-22,20.50897
2022-09-23,17.62563
2022-09-24,10.98067
2022-09-25,3.89443
2022-09-26,13.49556
2022-09-27,19.47217
2022-09-28,18.91521
2022-09-29,19.02232
2022-09-30,18.30255
2022-10-01,10.15809
2022-10-02,4.00154
2022-10-03,10.30375
2022-10-04,17.69418
2022-10-05,18.29827
2022-10-06,16.30178
2022-10-07,15.30354
2022-10-08,12.25311
2022-10-09,3.86872
2022-10-10,10.47084
2022-10-11,16.56312
2022-10-12,17.01298
2022-10-13,19.52786
2022-10-14,19.90488
2022-10-15,12.65155
2022-10-16,4.7213
2022-10-17,10.80073
2022-10-18,17.68133
2022-10-19,17.16721
2022-10-20,14.80227
2022-10-21,14.32243
2022-10-22,9.20269
2022-10-23,3.51313
2022-10-24,8.92421
2022-10-25,14.75943
2022-10-26,16.32749
2022-10-27,15.91619
2022-10-28,14.24531
2022-10-29,9.87104
2022-10-30,3.18323
2022-10-31,8.5429
2022-11-01,14.33957
2022-11-02,14.36099
2022-11-03,17.39856
2022-11-04,14.30101
2022-11-05,8.97562
2022-11-06,3.59453
2022-11-07,17.31716
2022-11-08,17.92125
2022-11-09,17.39
2022-11-10,24.52337
2022-11-11,33.40045
2022-11-12,13.80832
2022-11-13,5.37252
2022-11-14,11.9275
2022-11-15,17.50139
2022-11-16,16.72164
2022-11-17,16.37033
2022-11-18,13.42701
2022-11-19,8.57289
2022-11-20,3.41459
2022-11-21,7.81457
2022-11-22,13.48699
2022-11-23,13.80832
2022-11-24,24.84897
2022-11-25,19.78064
2022-11-26,7.28332
2022-11-27,3.11897
2022-11-28,7.10338
2022-11-29,12.36022
2022-11-30,11.32342
2022-12-01,16.39175
2022-12-02,12.8829
2022-12-03,7.27475
2022-12-04,2.9476
2022-12-05,6.32792
2022-12-06,12.74581
2022-12-07,13.64551
2022-12-08,12.13744
2022-12-09,11.66616
2022-12-10,8.29013
2022-12-11,2.90475
2022-12-12,6.30221
2022-12-13,15.07647
2022-12-14,15.08504
2022-12-15,14.10822
2022-12-16,14.15106
2022-12-17,8.90707
2022-12-18,3.48314
2022-12-19,6.9063
2022-12-20,14.36956
2022-12-21,13.83831
2022-12-22,12.94717
2022-12-23,17.93839
2022-12-24,9.06987
2022-12-25,3.38031
2022-12-26,14.26674
2022-12-27,15.28212
2022-12-28,14.45953
2022-12-29,13.33276
2022-12-30,11.67901
2022-12-31,6.25937
2023-01-01,3.10183
2023-01-02,11.56334
2023-01-03,13.13996
2023-01-04,14.06966
2023-01-05,12.90433
2023-01-06,12.57443
2023-01-07,9.96958
2023-01-08,3.47457
2023-01-09,8.69285
2023-01-10,15.5606
2023-01-11,13.48699
2023-01-12,14.86654
2023-01-13,14.33528
2023-01-14,9.21125
2023-01-15,3.97583
2023-01-16,15.90334
2023-01-17,16.45602
2023-01-18,12.57015
2023-01-19,13.17424
2023-01-20,10.77503
2023-01-21,9.15984
2023-01-22,3.98868
2023-01-23,7.15907
2023-01-24,15.09789
2023-01-25,14.66518
2023-01-26,15.54774
2023-01-27,14.45953
2023-01-28,11.8461
2023-01-29,4.28002
2023-01-30,10.63364
2023-01-31,15.25213
2023-02-01,14.97365
2023-02-02,19.06087
2023-02-03,19.41647
2023-02-04,11.41339
2023-02-05,4.43425
2023-02-06,10.77503
2023-02-07,15.87335
2023-02-08,16.8159
2023-02-09,15.92905
2023-02-10,15.79623
2023-02-11,10.0724
2023-02-12,3.96298
2023-02-13,9.84105
2023-02-14,17.48853
2023-02-15,17.99408
2023-02-16,16.95728
2023-02-17,16.13469
2023-02-18,10.31232
2023-02-19,3.80874
2023-02-20,22.53545
2023-02-21,20.07626
2023-02-22,19.60927
2023-02-23,16.9787
2023-02-24,15.49633
2023-02-25,9.93102
2023-02-26,3.68878
2023-02-27,9.42119
2023-02-28,13.68835
2023-03-01,12.91718
2023-03-02,14.10393
2023-03-03,13.02857
2023-03-04,8.64144
2023-03-05,3.61595
2023-03-06,9.41262
2023-03-07,13.80832
2023-03-08,14.95222
2023-03-09,14.38241
2023-03-10,15.98903
2023-03-11,12.02604
2023-03-12,5.35966
2023-03-13,15.05076
2023-03-14,21.03166
2023-03-15,19.82777
2023-03-16,17.97266
2023-03-17,17.88269
2023-03-18,10.91212
2023-03-19,3.95869
2023-03-20,11.12205
2023-03-21,17.2529
2023-03-22,15.80052
2023-03-23,19.7635
2023-03-24,16.31892
2023-03-25,9.30979
2023-03-26,3.45315
2023-03-27,9.81106
2023-03-28,15.55631
2023-03-29,14.69945
2023-03-30,14.72087
2023-03-31,12.9129
2023-04-01,9.08701
2023-04-02,3.68878
2023-04-03,9.70395
2023-04-04,15.80052
2023-04-05,15.55631
2023-04-06,16.42603
2023-04-07,25.42735
2023-04-08,9.90103
2023-04-09,3.21751
2023-04-10,10.1538
2023-04-11,14.8237
2023-04-12,14.96936
2023-04-13,14.95222
2023-04-14,13.40559
2023-04-15,8.67143
2023-04-16,3.35032
2023-04-17,9.07416
2023-04-18,14.19819
2023-04-19,13.93256
2023-04-20,14.12535
2023-04-21,13.61552
2023-04-22,7.73745
2023-04-23,3.33747
2023-04-24,8.18302
2023-04-25,13.96683
2023-04-26,15.29497
2023-04-27,15.74482
2023-04-28,13.26421
2023-04-29,7.90882
2023-04-30,3.17895
2023-05-01,8.4058
2023-05-02,12.96431
2023-05-03,15.08075
2023-05-04,13.87258
2023-05-05,10.40658
2023-05-06,9.42547
2023-05-07,3.67593
2023-05-08,8.48721
2023-05-09,13.50841
2023-05-10,13.82117
2023-05-11,14.12964
2023-05-12,12.09888
2023-05-13,7.48039
2023-05-14,3.03757
2023-05-15,8.26014
2023-05-16,12.86148
2023-05-17,13.07141
2023-05-18,14.66946
2023-05-19,15.19643
2023-05-20,8.00736
2023-05-21,3.12754
2023-05-22,9.06987
2023-05-23,13.77832
2023-05-24,15.17072
2023-05-25,16.94871
2023-05-26,15.642
2023-05-27,10.92498
2023-05-28,4.23289
2023-05-29,30.59423
