date,차용금
2020-10-14,59.70149
2020-10-15,64.1791
2020-10-16,50.0
2020-10-17,17.16417
2020-10-18,9.70149
2020-10-19,46.26865
2020-10-20,48.50746
2020-10-21,58.95522
2020-10-22,55.97014
2020-10-23,44.02985
2020-10-24,19.40298
2020-10-25,14.1791
2020-10-26,47.01492
2020-10-27,51.49253
2020-10-28,49.25373
2020-10-29,46.26865
2020-10-30,48.50746
2020-10-31,9.70149
2020-11-01,15.67164
2020-11-02,63.43283
2020-11-03,67.91044
2020-11-04,55.22388
2020-11-05,44.02985
2020-11-06,46.26865
2020-11-07,14.92537
2020-11-08,7.46268
2020-11-09,49.25373
2020-11-10,55.97014
2020-11-11,55.97014
2020-11-12,32.83582
2020-11-13,44.02985
2020-11-14,17.91044
2020-11-15,14.1791
2020-11-16,55.97014
2020-11-17,50.74626
2020-11-18,74.62686
2020-11-19,47.01492
2020-11-20,78.3582
2020-11-21,19.40298
2020-11-22,11.19402
2020-11-23,48.50746
2020-11-24,64.1791
2020-11-25,62.68656
2020-11-26,44.77611
2020-11-27,50.74626
2020-11-28,18.65671
2020-11-29,16.41791
2020-11-30,75.37313
2020-12-01,42.53731
2020-12-02,58.95522
2020-12-03,49.25373
2020-12-04,47.01492
2020-12-05,26.86567
2020-12-06,21.64179
2020-12-07,53.73134
2020-12-08,59.70149
2020-12-09,55.22388
2020-12-10,73.88059
2020-12-11,63.43283
2020-12-12,17.16417
2020-12-13,17.91044
2020-12-14,72.38805
2020-12-15,66.41791
2020-12-16,60.44776
2020-12-17,58.95522
2020-12-18,57.46268
2020-12-19,23.13432
2020-12-20,24.62686
2020-12-21,51.49253
2020-12-22,57.46268
2020-12-23,57.46268
2020-12-24,53.73134
2020-12-25,14.1791
2020-12-26,17.16417
2020-12-27,16.41791
2020-12-28,68.65671
2020-12-29,75.37313
2020-12-30,71.64179
2020-12-31,60.44776
2021-01-01,12.68656
2021-01-02,25.37313
2021-01-03,26.86567
2021-01-04,63.43283
2021-01-05,77.61194
2021-01-06,70.89552
2021-01-07,53.73134
2021-01-08,68.65671
2021-01-09,20.89552
2021-01-10,20.14925
2021-01-11,61.19402
2021-01-12,65.67164
2021-01-13,50.0
2021-01-14,61.19402
2021-01-15,60.44776
2021-01-16,9.70149
2021-01-17,26.86567
2021-01-18,66.41791
2021-01-19,58.20895
2021-01-20,60.44776
2021-01-21,50.74626
2021-01-22,62.68656
2021-01-23,15.67164
2021-01-24,23.13432
2021-01-25,70.89552
2021-01-26,48.50746
2021-01-27,52.98507
2021-01-28,53.73134
2021-01-29,66.41791
2021-01-30,32.08955
2021-01-31,28.3582
2021-02-01,65.67164
2021-02-02,61.19402
2021-02-03,41.04477
2021-02-04,58.95522
2021-02-05,53.73134
2021-02-06,26.86567
2021-02-07,23.13432
2021-02-08,52.98507
2021-02-09,50.0
2021-02-10,47.76119
2021-02-11,17.91044
2021-02-12,11.94029
2021-02-13,14.1791
2021-02-14,21.64179
2021-02-15,61.19402
2021-02-16,67.16417
2021-02-17,60.44776
2021-02-18,50.74626
2021-02-19,53.73134
2021-02-20,20.89552
2021-02-21,26.86567
2021-02-22,67.91044
2021-02-23,69.40298
2021-02-24,49.25373
2021-02-25,73.88059
2021-02-26,73.13432
2021-02-27,15.67164
2021-02-28,21.64179
2021-03-01,20.89552
2021-03-02,49.25373
2021-03-03,65.67164
2021-03-04,60.44776
2021-03-05,54.47761
2021-03-06,17.16417
2021-03-07,25.37313
2021-03-08,57.46268
2021-03-09,61.19402
2021-03-10,75.37313
2021-03-11,93.28358
2021-03-12,64.1791
2021-03-13,22.38805
2021-03-14,29.85074
2021-03-15,88.80597
2021-03-16,85.07462
2021-03-17,90.2985
2021-03-18,65.67164
2021-03-19,65.67164
2021-03-20,23.88059
2021-03-21,28.3582
2021-03-22,79.10447
2021-03-23,76.86567
2021-03-24,60.44776
2021-03-25,79.85074
2021-03-26,67.16417
2021-03-27,20.14925
2021-03-28,33.58208
2021-03-29,79.10447
2021-03-30,66.41791
2021-03-31,79.85074
2021-04-01,66.41791
2021-04-02,42.53731
2021-04-03,14.1791
2021-04-04,19.40298
2021-04-05,70.89552
2021-04-06,55.97014
2021-04-07,46.26865
2021-04-08,44.02985
2021-04-09,55.22388
2021-04-10,16.41791
2021-04-11,29.10447
2021-04-12,57.46268
2021-04-13,61.19402
2021-04-14,58.95522
2021-04-15,47.76119
2021-04-16,39.55223
2021-04-17,20.89552
2021-04-18,20.89552
2021-04-19,50.0
2021-04-20,68.65671
2021-04-21,62.68656
2021-04-22,62.68656
2021-04-23,44.77611
2021-04-24,20.14925
2021-04-25,15.67164
2021-04-26,62.68656
2021-04-27,54.47761
2021-04-28,69.40298
2021-04-29,67.91044
2021-04-30,81.34328
2021-05-01,20.89552
2021-05-02,25.37313
2021-05-03,67.16417
2021-05-04,44.02985
2021-05-05,29.85074
2021-05-06,58.95522
2021-05-07,54.47761
2021-05-08,17.16417
2021-05-09,11.94029
2021-05-10,59.70149
2021-05-11,64.1791
2021-05-12,63.43283
2021-05-13,34.32835
2021-05-14,45.52238
2021-05-15,14.1791
2021-05-16,8.20895
2021-05-17,54.47761
2021-05-18,44.02985
2021-05-19,20.89552
2021-05-20,61.94029
2021-05-21,46.26865
2021-05-22,16.41791
2021-05-23,18.65671
2021-05-24,50.0
2021-05-25,66.41791
2021-05-26,55.97014
2021-05-27,59.70149
2021-05-28,55.97014
2021-05-29,8.20895
2021-05-30,23.13432
2021-05-31,81.34328
2021-06-01,46.26865
2021-06-02,53.73134
2021-06-03,46.26865
2021-06-04,47.01492
2021-06-05,6.71641
2021-06-06,17.16417
2021-06-07,48.50746
2021-06-08,58.20895
2021-06-09,59.70149
2021-06-10,51.49253
2021-06-11,38.0597
2021-06-12,19.40298
2021-06-13,20.89552
2021-06-14,50.0
2021-06-15,62.68656
2021-06-16,52.2388
2021-06-17,44.02985
2021-06-18,46.26865
2021-06-19,16.41791
2021-06-20,13.43283
2021-06-21,48.50746
2021-06-22,67.16417
2021-06-23,41.04477
2021-06-24,43.28358
2021-06-25,61.94029
2021-06-26,20.14925
2021-06-27,22.38805
2021-06-28,61.94029
2021-06-29,42.53731
2021-06-30,64.92537
2021-07-01,58.20895
2021-07-02,52.2388
2021-07-03,17.91044
2021-07-04,18.65671
2021-07-05,47.01492
2021-07-06,57.46268
2021-07-07,49.25373
2021-07-08,49.25373
2021-07-09,44.02985
2021-07-10,15.67164
2021-07-11,10.44776
2021-07-12,49.25373
2021-07-13,46.26865
2021-07-14,58.95522
2021-07-15,48.50746
2021-07-16,41.79104
2021-07-17,11.94029
2021-07-18,11.94029
2021-07-19,35.82089
2021-07-20,50.74626
2021-07-21,55.22388
2021-07-22,41.04477
2021-07-23,55.97014
2021-07-24,18.65671
2021-07-25,14.1791
2021-07-26,73.13432
2021-07-27,57.46268
2021-07-28,50.0
2021-07-29,37.31343
2021-07-30,53.73134
2021-07-31,20.89552
2021-08-01,11.94029
2021-08-02,64.1791
2021-08-03,50.0
2021-08-04,35.07462
2021-08-05,55.97014
2021-08-06,40.2985
2021-08-07,11.19402
2021-08-08,16.41791
2021-08-09,45.52238
2021-08-10,64.92537
2021-08-11,65.67164
2021-08-12,44.02985
2021-08-13,40.2985
2021-08-14,23.13432
2021-08-15,15.67164
2021-08-16,21.64179
2021-08-17,41.04477
2021-08-18,57.46268
2021-08-19,64.1791
2021-08-20,49.25373
2021-08-21,11.94029
2021-08-22,23.13432
2021-08-23,64.92537
2021-08-24,65.67164
2021-08-25,58.95522
2021-08-26,54.47761
2021-08-27,50.74626
2021-08-28,15.67164
2021-08-29,16.41791
2021-08-30,53.73134
2021-08-31,73.88059
2021-09-01,70.14925
2021-09-02,61.19402
2021-09-03,50.74626
2021-09-04,10.44776
2021-09-05,13.43283
2021-09-06,65.67164
2021-09-07,58.20895
2021-09-08,61.19402
2021-09-09,64.92537
2021-09-10,46.26865
2021-09-11,12.68656
2021-09-12,17.16417
2021-09-13,57.46268
2021-09-14,50.74626
2021-09-15,54.47761
2021-09-16,61.94029
2021-09-17,50.0
2021-09-18,23.13432
2021-09-19,14.92537
2021-09-20,14.1791
2021-09-21,3.73134
2021-09-22,9.70149
2021-09-23,52.2388
2021-09-24,58.95522
2021-09-25,20.89552
2021-09-26,22.38805
2021-09-27,60.44776
2021-09-28,52.2388
2021-09-29,61.19402
2021-09-30,54.47761
2021-10-01,73.88059
2021-10-02,20.14925
2021-10-03,15.67164
2021-10-04,21.64179
2021-10-05,49.25373
2021-10-06,47.76119
2021-10-07,59.70149
2021-10-08,58.20895
2021-10-09,17.16417
2021-10-10,9.70149
2021-10-11,22.38805
2021-10-12,68.65671
2021-10-13,58.95522
2021-10-14,61.94029
2021-10-15,38.80597
2021-10-16,23.88059
2021-10-17,23.88059
2021-10-18,58.20895
2021-10-19,58.20895
2021-10-20,59.70149
2021-10-21,41.04477
2021-10-22,33.58208
2021-10-23,19.40298
2021-10-24,19.40298
2021-10-25,68.65671
2021-10-26,59.70149
2021-10-27,61.19402
2021-10-28,45.52238
2021-10-29,62.68656
2021-10-30,16.41791
2021-10-31,18.65671
2021-11-01,61.94029
2021-11-02,54.47761
2021-11-03,58.20895
2021-11-04,43.28358
2021-11-05,52.2388
2021-11-06,15.67164
2021-11-07,26.86567
2021-11-08,53.73134
2021-11-09,41.04477
2021-11-10,49.25373
2021-11-11,52.2388
2021-11-12,41.79104
2021-11-13,9.70149
2021-11-14,16.41791
2021-11-15,54.47761
2021-11-16,48.50746
2021-11-17,50.74626
2021-11-18,44.02985
2021-11-19,49.25373
2021-11-20,14.1791
2021-11-21,17.91044
2021-11-22,52.98507
2021-11-23,63.43283
2021-11-24,61.94029
2021-11-25,55.97014
2021-11-26,43.28358
2021-11-27,17.16417
2021-11-28,12.68656
2021-11-29,46.26865
2021-11-30,68.65671
2021-12-01,51.49253
2021-12-02,47.76119
2021-12-03,52.98507
2021-12-04,13.43283
2021-12-05,18.65671
2021-12-06,44.77611
2021-12-07,47.01492
2021-12-08,42.53731
2021-12-09,44.77611
2021-12-10,47.01492
2021-12-11,14.1791
2021-12-12,18.65671
2021-12-13,67.91044
2021-12-14,57.46268
2021-12-15,53.73134
2021-12-16,63.43283
2021-12-17,50.0
2021-12-18,11.94029
2021-12-19,15.67164
2021-12-20,67.16417
2021-12-21,48.50746
2021-12-22,49.25373
2021-12-23,50.74626
2021-12-24,58.95522
2021-12-25,10.44776
2021-12-26,17.16417
2021-12-27,75.37313
2021-12-28,56.71641
2021-12-29,55.22388
2021-12-30,51.49253
2021-12-31,46.26865
2022-01-01,11.94029
2022-01-02,15.67164
2022-01-03,50.74626
2022-01-04,55.22388
2022-01-05,42.53731
2022-01-06,50.74626
2022-01-07,58.95522
2022-01-08,20.89552
2022-01-09,16.41791
2022-01-10,57.46268
2022-01-11,57.46268
2022-01-12,50.74626
2022-01-13,57.46268
2022-01-14,59.70149
2022-01-15,16.41791
2022-01-16,11.94029
2022-01-17,39.55223
2022-01-18,55.22388
2022-01-19,46.26865
2022-01-20,55.97014
2022-01-21,44.77611
2022-01-22,11.94029
2022-01-23,21.64179
2022-01-24,67.16417
2022-01-25,78.3582
2022-01-26,72.38805
2022-01-27,56.71641
2022-01-28,66.41791
2022-01-29,15.67164
2022-01-30,11.94029
2022-01-31,8.20895
2022-02-01,11.19402
2022-02-02,14.92537
2022-02-03,60.44776
2022-02-04,49.25373
2022-02-05,23.13432
2022-02-06,13.43283
2022-02-07,35.07462
2022-02-08,64.1791
2022-02-09,49.25373
2022-02-10,69.40298
2022-02-11,35.07462
2022-02-12,19.40298
2022-02-13,11.94029
2022-02-14,61.94029
2022-02-15,61.19402
2022-02-16,44.02985
2022-02-17,65.67164
2022-02-18,54.47761
2022-02-19,23.13432
2022-02-20,24.62686
2022-02-21,61.19402
2022-02-22,56.71641
2022-02-23,64.1791
2022-02-24,65.67164
2022-02-25,79.85074
2022-02-26,11.94029
2022-02-27,19.40298
2022-02-28,86.56716
2022-03-01,26.86567
2022-03-02,55.22388
2022-03-03,64.92537
2022-03-04,66.41791
2022-03-05,20.89552
2022-03-06,23.88059
2022-03-07,74.62686
2022-03-08,54.47761
2022-03-09,26.1194
2022-03-10,69.40298
2022-03-11,65.67164
2022-03-12,23.88059
2022-03-13,17.91044
2022-03-14,86.56716
2022-03-15,78.3582
2022-03-16,69.40298
2022-03-17,78.3582
2022-03-18,76.86567
2022-03-19,38.0597
2022-03-20,24.62686
2022-03-21,79.85074
2022-03-22,70.14925
2022-03-23,70.14925
2022-03-24,67.16417
2022-03-25,71.64179
2022-03-26,20.14925
2022-03-27,20.89552
2022-03-28,88.80597
2022-03-29,70.89552
2022-03-30,61.19402
2022-03-31,78.3582
2022-04-01,67.16417
2022-04-02,22.38805
2022-04-03,23.13432
2022-04-04,60.44776
2022-04-05,59.70149
2022-04-06,67.16417
2022-04-07,56.71641
2022-04-08,57.46268
2022-04-09,21.64179
2022-04-10,17.16417
2022-04-11,59.70149
2022-04-12,71.64179
2022-04-13,64.92537
2022-04-14,62.68656
2022-04-15,61.19402
2022-04-16,29.10447
2022-04-17,11.94029
2022-04-18,72.38805
2022-04-19,61.19402
2022-04-20,67.16417
2022-04-21,50.74626
2022-04-22,69.40298
2022-04-23,13.43283
2022-04-24,11.94029
2022-04-25,90.2985
2022-04-26,57.46268
2022-04-27,52.2388
2022-04-28,68.65671
2022-04-29,59.70149
2022-04-30,34.32835
2022-05-01,20.14925
2022-05-02,60.44776
2022-05-03,71.64179
2022-05-04,48.50746
2022-05-05,17.91044
2022-05-06,64.1791
2022-05-07,17.16417
2022-05-08,26.86567
2022-05-09,70.89552
2022-05-10,76.86567
2022-05-11,64.92537
2022-05-12,67.16417
2022-05-13,75.37313
2022-05-14,21.64179
2022-05-15,14.92537
2022-05-16,55.22388
2022-05-17,61.19402
2022-05-18,46.26865
2022-05-19,54.47761
2022-05-20,52.2388
2022-05-21,16.41791
2022-05-22,12.68656
2022-05-23,52.98507
2022-05-24,58.20895
2022-05-25,68.65671
2022-05-26,55.22388
2022-05-27,50.0
2022-05-28,21.64179
2022-05-29,20.89552
2022-05-30,64.92537
2022-05-31,91.79104
2022-06-01,32.08955
2022-06-02,64.1791
2022-06-03,70.14925
2022-06-04,18.65671
2022-06-05,25.37313
2022-06-06,32.83582
2022-06-07,66.41791
2022-06-08,51.49253
2022-06-09,47.01492
2022-06-10,66.41791
2022-06-11,14.92537
2022-06-12,23.13432
2022-06-13,69.40298
2022-06-14,77.61194
2022-06-15,79.85074
2022-06-16,73.13432
2022-06-17,57.46268
2022-06-18,24.62686
2022-06-19,18.65671
2022-06-20,71.64179
2022-06-21,61.94029
2022-06-22,48.50746
2022-06-23,58.20895
2022-06-24,55.97014
2022-06-25,23.13432
2022-06-26,23.13432
2022-06-27,65.67164
2022-06-28,70.14925
2022-06-29,75.37313
2022-06-30,79.85074
2022-07-01,64.1791
2022-07-02,21.64179
2022-07-03,23.88059
2022-07-04,70.14925
2022-07-05,66.41791
2022-07-06,58.20895
2022-07-07,52.2388
2022-07-08,50.74626
2022-07-09,11.19402
2022-07-10,21.64179
2022-07-11,63.43283
2022-07-12,54.47761
2022-07-13,61.94029
2022-07-14,46.26865
2022-07-15,64.92537
2022-07-16,17.91044
2022-07-17,14.92537
2022-07-18,67.91044
2022-07-19,51.49253
2022-07-20,55.97014
2022-07-21,52.2388
2022-07-22,67.91044
2022-07-23,20.89552
2022-07-24,17.16417
2022-07-25,76.1194
2022-07-26,64.1791
2022-07-27,56.71641
2022-07-28,62.68656
2022-07-29,52.98507
2022-07-30,23.13432
2022-07-31,28.3582
2022-08-01,67.91044
2022-08-02,55.97014
2022-08-03,55.22388
2022-08-04,55.97014
2022-08-05,57.46268
2022-08-06,13.43283
2022-08-07,20.14925
2022-08-08,56.71641
2022-08-09,52.98507
2022-08-10,65.67164
2022-08-11,67.16417
2022-08-12,59.70149
2022-08-13,23.13432
2022-08-14,12.68656
2022-08-15,19.40298
2022-08-16,73.88059
2022-08-17,63.43283
2022-08-18,54.47761
2022-08-19,62.68656
2022-08-20,17.91044
2022-08-21,26.1194
2022-08-22,62.68656
2022-08-23,57.46268
2022-08-24,66.41791
2022-08-25,82.08955
2022-08-26,59.70149
2022-08-27,19.40298
2022-08-28,17.91044
2022-08-29,58.95522
2022-08-30,58.95522
2022-08-31,73.13432
2022-09-01,65.67164
2022-09-02,51.49253
2022-09-03,14.92537
2022-09-04,16.41791
2022-09-05,52.2388
2022-09-06,61.19402
2022-09-07,63.43283
2022-09-08,50.0
2022-09-09,9.70149
2022-09-10,7.46268
2022-09-11,6.71641
2022-09-12,23.13432
2022-09-13,64.92537
2022-09-14,63.43283
2022-09-15,67.16417
2022-09-16,71.64179
2022-09-17,23.88059
2022-09-18,15.67164
2022-09-19,60.44776
2022-09-20,55.22388
2022-09-21,67.16417
2022-09-22,46.26865
2022-09-23,55.97014
2022-09-24,20.89552
2022-09-25,14.1791
2022-09-26,82.83582
2022-09-27,61.19402
2022-09-28,65.67164
2022-09-29,64.92537
2022-09-30,99.25373
2022-10-01,19.40298
2022-10-02,23.88059
2022-10-03,41.79104
2022-10-04,80.59701
2022-10-05,70.14925
2022-10-06,71.64179
2022-10-07,55.97014
2022-10-08,17.16417
2022-10-09,18.65671
2022-10-10,23.88059
2022-10-11,78.3582
2022-10-12,68.65671
2022-10-13,58.20895
2022-10-14,70.14925
2022-10-15,17.16417
2022-10-16,29.85074
2022-10-17,67.16417
2022-10-18,54.47761
2022-10-19,57.46268
2022-10-20,67.16417
2022-10-21,57.46268
2022-10-22,23.13432
2022-10-23,19.40298
2022-10-24,76.1194
2022-10-25,73.88059
2022-10-26,73.13432
2022-10-27,73.13432
2022-10-28,68.65671
2022-10-29,19.40298
2022-10-30,22.38805
2022-10-31,89.55223
2022-11-01,73.88059
2022-11-02,78.3582
2022-11-03,79.10447
2022-11-04,58.95522
2022-11-05,22.38805
2022-11-06,23.13432
2022-11-07,79.85074
2022-11-08,52.98507
2022-11-09,71.64179
2022-11-10,58.20895
2022-11-11,62.68656
2022-11-12,17.16417
2022-11-13,26.1194
2022-11-14,55.97014
2022-11-15,65.67164
2022-11-16,65.67164
2022-11-17,67.91044
2022-11-18,52.2388
2022-11-19,20.14925
2022-11-20,23.88059
2022-11-21,58.20895
2022-11-22,55.97014
2022-11-23,64.92537
2022-11-24,51.49253
2022-11-25,66.41791
2022-11-26,23.88059
2022-11-27,23.13432
2022-11-28,73.13432
2022-11-29,67.91044
2022-11-30,92.53731
2022-12-01,72.38805
2022-12-02,54.47761
2022-12-03,22.38805
2022-12-04,24.62686
2022-12-05,63.43283
2022-12-06,54.47761
2022-12-07,58.20895
2022-12-08,59.70149
2022-12-09,56.71641
2022-12-10,28.3582
2022-12-11,22.38805
2022-12-12,66.41791
2022-12-13,76.86567
2022-12-14,60.44776
2022-12-15,73.13432
2022-12-16,59.70149
2022-12-17,16.41791
2022-12-18,24.62686
2022-12-19,61.19402
2022-12-20,72.38805
2022-12-21,58.95522
2022-12-22,52.2388
2022-12-23,56.71641
2022-12-24,27.61194
2022-12-25,26.86567
2022-12-26,92.53731
2022-12-27,65.67164
2022-12-28,82.08955
2022-12-29,76.86567
2022-12-30,76.86567
2022-12-31,26.86567
2023-01-01,24.62686
2023-01-02,91.79104
2023-01-03,60.44776
2023-01-04,59.70149
2023-01-05,67.91044
2023-01-06,59.70149
2023-01-07,21.64179
2023-01-08,29.10447
2023-01-09,70.89552
2023-01-10,85.82089
2023-01-11,82.08955
2023-01-12,59.70149
2023-01-13,64.1791
2023-01-14,24.62686
2023-01-15,14.1791
2023-01-16,58.20895
2023-01-17,58.20895
2023-01-18,68.65671
2023-01-19,55.22388
2023-01-20,54.47761
2023-01-21,11.94029
2023-01-22,9.70149
2023-01-23,18.65671
2023-01-24,32.08955
2023-01-25,82.83582
2023-01-26,64.1791
2023-01-27,59.70149
2023-01-28,32.08955
2023-01-29,26.86567
2023-01-30,58.95522
2023-01-31,100.0
2023-02-01,70.14925
2023-02-02,69.40298
2023-02-03,70.14925
2023-02-04,28.3582
2023-02-05,22.38805
2023-02-06,66.41791
2023-02-07,50.74626
2023-02-08,66.41791
2023-02-09,65.67164
2023-02-10,90.2985
2023-02-11,10.44776
2023-02-12,34.32835
2023-02-13,73.13432
2023-02-14,75.37313
2023-02-15,83.58208
2023-02-16,58.95522
2023-02-17,54.47761
2023-02-18,26.1194
2023-02-19,20.14925
2023-02-20,79.10447
2023-02-21,67.16417
2023-02-22,71.64179
2023-02-23,58.20895
2023-02-24,84.32835
2023-02-25,24.62686
2023-02-26,23.88059
2023-02-27,91.79104
2023-02-28,100.0
2023-03-01,41.04477
2023-03-02,67.91044
2023-03-03,74.62686
2023-03-04,34.32835
2023-03-05,20.89552
2023-03-06,93.28358
2023-03-07,78.3582
2023-03-08,58.95522
2023-03-09,63.43283
2023-03-10,66.41791
2023-03-11,27.61194
2023-03-12,26.86567
2023-03-13,82.08955
2023-03-14,79.10447
2023-03-15,75.37313
2023-03-16,66.41791
2023-03-17,76.1194
2023-03-18,30.59701
2023-03-19,26.1194
2023-03-20,82.08955
2023-03-21,85.82089
2023-03-22,94.77611
2023-03-23,73.13432
2023-03-24,64.1791
2023-03-25,26.1194
2023-03-26,26.1194
2023-03-27,84.32835
2023-03-28,82.08955
2023-03-29,78.3582
2023-03-30,82.83582
2023-03-31,67.91044
2023-04-01,15.67164
2023-04-02,22.38805
2023-04-03,79.10447
2023-04-04,68.65671
2023-04-05,65.67164
2023-04-06,53.73134
2023-04-07,52.98507
2023-04-08,11.94029
2023-04-09,29.10447
2023-04-10,78.3582
2023-04-11,55.22388
2023-04-12,71.64179
2023-04-13,61.94029
2023-04-14,75.37313
2023-04-15,97.76119
2023-04-16,39.55223
2023-04-17,66.41791
2023-04-18,58.95522
2023-04-19,63.43283
2023-04-20,61.94029
2023-04-21,56.71641
2023-04-22,20.89552
2023-04-23,20.89552
2023-04-24,68.65671
2023-04-25,70.89552
2023-04-26,70.14925
2023-04-27,65.67164
2023-04-28,68.65671
2023-04-29,22.38805
2023-04-30,15.67164
2023-05-01,41.04477
2023-05-02,56.71641
2023-05-03,59.70149
2023-05-04,57.46268
2023-05-05,23.88059
2023-05-06,13.43283
2023-05-07,23.88059
2023-05-08,61.94029
2023-05-09,71.64179
2023-05-10,70.89552
2023-05-11,70.89552
2023-05-12,47.76119
2023-05-13,23.13432
2023-05-14,19.40298
2023-05-15,80.59701
2023-05-16,72.38805
2023-05-17,54.47761
2023-05-18,61.19402
2023-05-19,62.68656
2023-05-20,26.1194
2023-05-21,17.91044
2023-05-22,62.68656
2023-05-23,50.0
2023-05-24,61.94029
2023-05-25,66.41791
2023-05-26,58.20895
2023-05-27,25.37313
2023-05-28,17.16417
2023-05-29,29.85074
2023-05-30,69.40298
