date,해외주식수수료
2020-07-14,25.35569
2020-07-15,23.17073
2020-07-16,19.563
2020-07-17,17.93699
2020-07-18,12.70325
2020-07-19,10.67073
2020-07-20,16.46341
2020-07-21,27.08333
2020-07-22,22.25609
2020-07-23,25.4065
2020-07-24,18.08943
2020-07-25,10.87398
2020-07-26,14.17682
2020-07-27,18.24186
2020-07-28,24.33943
2020-07-29,20.37601
2020-07-30,20.27439
2020-07-31,21.39227
2020-08-01,15.70121
2020-08-02,12.75406
2020-08-03,22.71341
2020-08-04,28.20121
2020-08-05,29.7256
2020-08-06,26.01626
2020-08-07,30.13211
2020-08-08,16.51422
2020-08-09,13.36382
2020-08-10,25.66056
2020-08-11,30.0813
2020-08-12,30.43699
2020-08-13,33.9939
2020-08-14,27.54065
2020-08-15,14.83739
2020-08-16,11.3313
2020-08-17,19.35975
2020-08-18,29.3191
2020-08-19,29.26829
2020-08-20,25.35569
2020-08-21,41.00609
2020-08-22,25.0
2020-08-23,24.18699
2020-08-24,42.83536
2020-08-25,46.08739
2020-08-26,45.57926
2020-08-27,56.04674
2020-08-28,41.97154
2020-08-29,30.33536
2020-08-30,24.89837
2020-08-31,48.37398
2020-09-01,100.0
2020-09-02,75.20325
2020-09-03,59.80691
2020-09-04,48.42479
2020-09-05,30.69105
2020-09-06,18.95325
2020-09-07,28.35365
2020-09-08,29.21747
2020-09-09,43.14024
2020-09-10,42.83536
2020-09-11,30.69105
2020-09-12,22.10365
2020-09-13,16.31097
2020-09-14,26.42276
2020-09-15,44.66463
2020-09-16,41.51422
2020-09-17,29.57317
2020-09-18,24.13617
2020-09-19,19.05487
2020-09-20,14.58333
2020-09-21,24.59349
2020-09-22,23.32317
2020-09-23,23.32317
2020-09-24,20.27439
2020-09-25,17.42886
2020-09-26,15.59959
2020-09-27,12.39837
2020-09-28,18.08943
2020-09-29,22.6626
2020-09-30,17.12398
2020-10-01,24.74593
2020-10-02,25.15243
2020-10-03,19.1565
2020-10-04,14.4817
2020-10-05,21.18902
2020-10-06,29.26829
2020-10-07,24.84756
2020-10-08,23.17073
2020-10-09,23.11991
2020-10-10,20.63008
2020-10-11,17.47967
2020-10-12,24.74593
2020-10-13,32.52032
2020-10-14,25.96544
2020-10-15,19.61382
2020-10-16,17.32723
2020-10-17,13.56707
2020-10-18,10.77235
2020-10-19,17.02235
2020-10-20,16.4126
2020-10-21,19.05487
2020-10-22,20.93495
2020-10-23,15.59959
2020-10-24,11.28048
2020-10-25,9.45121
2020-10-26,17.88617
2020-10-27,16.92073
2020-10-28,16.46341
2020-10-29,15.70121
2020-10-30,13.10975
2020-10-31,11.63617
2020-11-01,9.19715
2020-11-02,12.44918
2020-11-03,13.56707
2020-11-04,14.88821
2020-11-05,18.3943
2020-11-06,20.63008
2020-11-07,13.10975
2020-11-08,10.36585
2020-11-09,18.69918
2020-11-10,26.32113
2020-11-11,20.63008
2020-11-12,20.47764
2020-11-13,16.66666
2020-11-14,14.43089
2020-11-15,11.94105
2020-11-16,16.51422
2020-11-17,22.81504
2020-11-18,22.61178
2020-11-19,26.72764
2020-11-20,25.96544
2020-11-21,16.66666
2020-11-22,12.1443
2020-11-23,22.00203
2020-11-24,32.8252
2020-11-25,35.92479
2020-11-26,29.7256
2020-11-27,24.33943
2020-11-28,21.03658
2020-11-29,15.90447
2020-11-30,24.33943
2020-12-01,30.33536
2020-12-02,32.57113
2020-12-03,30.23373
2020-12-04,26.52439
2020-12-05,20.22357
2020-12-06,18.69918
2020-12-07,25.76219
2020-12-08,40.80284
2020-12-09,39.78658
2020-12-10,32.77439
2020-12-11,32.36788
2020-12-12,22.30691
2020-12-13,17.47967
2020-12-14,25.50813
2020-12-15,29.16666
2020-12-16,32.46951
2020-12-17,28.96341
2020-12-18,31.75813
2020-12-19,20.98577
2020-12-20,18.3943
2020-12-21,26.88008
2020-12-22,38.92276
2020-12-23,42.17479
2020-12-24,33.58739
2020-12-25,24.2378
2020-12-26,16.4126
2020-12-27,18.49593
2020-12-28,34.85772
2020-12-29,40.80284
2020-12-30,43.29268
2020-12-31,38.05894
2021-01-01,27.38821
2021-01-02,24.49186
2021-01-03,24.33943
2021-01-04,47.51016
2021-01-05,53.60772
2021-01-06,52.03252
2021-01-07,54.36991
2021-01-08,93.08943
2021-01-09,69.66463
2021-01-10,49.54268
2021-01-11,66.71747
2021-01-12,60.36585
2021-01-13,65.75203
2021-01-14,66.26016
2021-01-15,60.31504
2021-01-16,32.8252
2021-01-17,24.44105
2021-01-18,30.64024
2021-01-19,41.4126
2021-01-20,56.80894
2021-01-21,63.46544
2021-01-22,56.04674
2021-01-23,44.35975
2021-01-24,30.53861
2021-01-25,59.29878
2021-01-26,65.6504
2021-01-27,59.24796
2021-01-28,73.67886
2021-01-29,56.60569
2021-01-30,45.47764
2021-01-31,28.30284
2021-02-01,43.34349
2021-02-02,53.76016
2021-02-03,54.67479
2021-02-04,51.77845
2021-02-05,46.23983
2021-02-06,35.72154
2021-02-07,29.06504
2021-02-08,36.63617
2021-02-09,55.84349
2021-02-10,58.07926
2021-02-11,55.84349
2021-02-12,51.52439
2021-02-13,46.39227
2021-02-14,30.58943
2021-02-15,47.71341
2021-02-16,48.37398
2021-02-17,54.11585
2021-02-18,43.54674
2021-02-19,37.44918
2021-02-20,28.45528
2021-02-21,20.78252
2021-02-22,28.9126
2021-02-23,31.75813
2021-02-24,36.02642
2021-02-25,38.16056
2021-02-26,31.25
2021-02-27,18.64837
2021-02-28,16.26016
2021-03-01,20.3252
2021-03-02,28.81097
2021-03-03,27.38821
2021-03-04,23.32317
2021-03-05,23.17073
2021-03-06,22.71341
2021-03-07,15.19308
2021-03-08,21.13821
2021-03-09,29.57317
2021-03-10,37.04268
2021-03-11,40.6504
2021-03-12,51.9817
2021-03-13,30.18292
2021-03-14,18.44512
2021-03-15,30.4878
2021-03-16,38.92276
2021-03-17,26.72764
2021-03-18,31.50406
2021-03-19,24.69512
2021-03-20,17.5813
2021-03-21,11.43292
2021-03-22,16.8191
2021-03-23,19.86788
2021-03-24,17.68292
2021-03-25,16.86991
2021-03-26,15.70121
2021-03-27,13.77032
2021-03-28,10.72154
2021-03-29,23.93292
2021-03-30,23.4756
2021-03-31,21.74796
2021-04-01,26.06707
2021-04-02,21.9004
2021-04-03,13.66869
2021-04-04,15.2439
2021-04-05,21.44308
2021-04-06,25.86382
2021-04-07,19.81707
2021-04-08,18.49593
2021-04-09,20.52845
2021-04-10,12.60162
2021-04-11,9.60365
2021-04-12,15.04065
2021-04-13,20.78252
2021-04-14,29.21747
2021-04-15,22.45934
2021-04-16,21.29065
2021-04-17,15.75203
2021-04-18,16.92073
2021-04-19,18.95325
2021-04-20,18.29268
2021-04-21,14.73577
2021-04-22,16.97154
2021-04-23,16.61585
2021-04-24,14.73577
2021-04-25,9.24796
2021-04-26,16.97154
2021-04-27,17.5813
2021-04-28,14.12601
2021-04-29,15.29471
2021-04-30,15.2439
2021-05-01,11.02642
2021-05-02,7.72357
2021-05-03,12.75406
2021-05-04,15.44715
2021-05-05,13.87195
2021-05-06,15.19308
2021-05-07,14.32926
2021-05-08,10.26422
2021-05-09,9.09552
2021-05-10,16.46341
2021-05-11,16.86991
2021-05-12,14.0752
2021-05-13,14.38008
2021-05-14,15.2439
2021-05-15,10.92479
2021-05-16,9.50203
2021-05-17,12.24593
2021-05-18,11.12804
2021-05-19,9.50203
2021-05-20,12.1443
2021-05-21,13.92276
2021-05-22,8.48577
2021-05-23,7.57113
2021-05-24,11.07723
2021-05-25,15.2439
2021-05-26,15.59959
2021-05-27,16.20934
2021-05-28,15.75203
2021-05-29,9.34959
2021-05-30,8.2317
2021-05-31,13.10975
2021-06-01,13.313
2021-06-02,17.88617
2021-06-03,21.79878
2021-06-04,14.58333
2021-06-05,10.67073
2021-06-06,7.26626
2021-06-07,15.95528
2021-06-08,17.42886
2021-06-09,14.22764
2021-06-10,11.48373
2021-06-11,12.80487
2021-06-12,7.21544
2021-06-13,6.04674
2021-06-14,10.82317
2021-06-15,13.36382
2021-06-16,12.34756
2021-06-17,10.72154
2021-06-18,13.61788
2021-06-19,7.26626
2021-06-20,6.09756
2021-06-21,11.28048
2021-06-22,12.5
2021-06-23,18.08943
2021-06-24,15.49796
2021-06-25,13.71951
2021-06-26,10.51829
2021-06-27,8.28252
2021-06-28,13.97357
2021-06-29,16.26016
2021-06-30,12.5
2021-07-01,13.97357
2021-07-02,14.27845
2021-07-03,8.43495
2021-07-04,7.46951
2021-07-05,11.89024
2021-07-06,13.41463
2021-07-07,16.10772
2021-07-08,14.17682
2021-07-09,10.67073
2021-07-10,9.09552
2021-07-11,7.57113
2021-07-12,13.36382
2021-07-13,16.66666
2021-07-14,16.66666
2021-07-15,14.98983
2021-07-16,11.22967
2021-07-17,7.77439
2021-07-18,7.31707
2021-07-19,11.48373
2021-07-20,12.55081
2021-07-21,12.29674
2021-07-22,13.10975
2021-07-23,13.41463
2021-07-24,9.65447
2021-07-25,7.11382
2021-07-26,10.5691
2021-07-27,15.04065
2021-07-28,13.05894
2021-07-29,14.53252
2021-07-30,11.7378
2021-07-31,9.14634
2021-08-01,7.52032
2021-08-02,11.94105
2021-08-03,14.83739
2021-08-04,17.17479
2021-08-05,18.59756
2021-08-06,19.10569
2021-08-07,11.02642
2021-08-08,11.48373
2021-08-09,16.51422
2021-08-10,19.563
2021-08-11,19.25813
2021-08-12,20.42682
2021-08-13,20.37601
2021-08-14,13.36382
2021-08-15,9.95934
2021-08-16,14.02439
2021-08-17,18.64837
2021-08-18,16.26016
2021-08-19,13.56707
2021-08-20,13.05894
2021-08-21,10.67073
2021-08-22,8.84146
2021-08-23,13.41463
2021-08-24,24.28861
2021-08-25,20.93495
2021-08-26,20.63008
2021-08-27,19.71544
2021-08-28,15.2439
2021-08-29,10.06097
2021-08-30,18.80081
2021-08-31,24.79674
2021-09-01,24.39024
2021-09-02,19.20731
2021-09-03,21.59552
2021-09-04,12.95731
2021-09-05,13.26219
2021-09-06,15.39634
2021-09-07,18.64837
2021-09-08,18.80081
2021-09-09,18.03861
2021-09-10,15.59959
2021-09-11,9.14634
2021-09-12,8.58739
2021-09-13,14.02439
2021-09-14,15.2439
2021-09-15,14.4817
2021-09-16,12.85569
2021-09-17,13.51626
2021-09-18,9.29878
2021-09-19,6.70731
2021-09-20,9.80691
2021-09-21,12.9065
2021-09-22,14.73577
2021-09-23,18.08943
2021-09-24,18.29268
2021-09-25,13.56707
2021-09-26,9.95934
2021-09-27,15.70121
2021-09-28,16.4126
2021-09-29,17.68292
2021-09-30,13.92276
2021-10-01,9.80691
2021-10-02,7.67276
2021-10-03,7.92682
2021-10-04,9.24796
2021-10-05,12.34756
2021-10-06,11.68699
2021-10-07,11.7378
2021-10-08,11.12804
2021-10-09,6.96138
2021-10-10,5.8943
2021-10-11,8.9939
2021-10-12,13.21138
2021-10-13,11.3313
2021-10-14,12.29674
2021-10-15,15.19308
2021-10-16,8.89227
2021-10-17,6.60569
2021-10-18,9.4004
2021-10-19,14.98983
2021-10-20,12.80487
2021-10-21,12.80487
2021-10-22,15.44715
2021-10-23,8.89227
2021-10-24,7.67276
2021-10-25,14.68495
2021-10-26,31.70731
2021-10-27,20.12195
2021-10-28,19.05487
2021-10-29,25.50813
2021-10-30,16.00609
2021-10-31,9.95934
2021-11-01,21.34146
2021-11-02,31.85975
2021-11-03,24.84756
2021-11-04,29.7256
2021-11-05,30.4878
2021-11-06,19.05487
2021-11-07,13.61788
2021-11-08,26.5752
2021-11-09,32.26626
2021-11-10,26.72764
2021-11-11,20.68089
2021-11-12,20.3252
2021-11-13,13.00813
2021-11-14,12.09349
2021-11-15,20.98577
2021-11-16,29.26829
2021-11-17,36.17886
2021-11-18,26.27032
2021-11-19,22.25609
2021-11-20,19.10569
2021-11-21,13.41463
2021-11-22,21.13821
2021-11-23,22.86585
2021-11-24,21.9004
2021-11-25,16.36178
2021-11-26,13.00813
2021-11-27,9.09552
2021-11-28,7.67276
2021-11-29,15.90447
2021-11-30,22.40853
2021-12-01,19.20731
2021-12-02,19.86788
2021-12-03,15.39634
2021-12-04,11.94105
2021-12-05,9.4004
2021-12-06,13.51626
2021-12-07,19.563
2021-12-08,23.17073
2021-12-09,19.46138
2021-12-10,16.4126
2021-12-11,11.3313
2021-12-12,8.38414
2021-12-13,15.59959
2021-12-14,15.09146
2021-12-15,16.97154
2021-12-16,16.71747
2021-12-17,14.73577
2021-12-18,9.70528
2021-12-19,8.53658
2021-12-20,13.51626
2021-12-21,15.80284
2021-12-22,16.66666
2021-12-23,21.44308
2021-12-24,15.80284
2021-12-25,8.28252
2021-12-26,11.17886
2021-12-27,15.75203
2021-12-28,22.25609
2021-12-29,18.08943
2021-12-30,16.4126
2021-12-31,12.95731
2022-01-01,9.75609
2022-01-02,11.3313
2022-01-03,17.73373
2022-01-04,27.69308
2022-01-05,19.61382
2022-01-06,18.69918
2022-01-07,15.90447
2022-01-08,11.58536
2022-01-09,9.65447
2022-01-10,13.00813
2022-01-11,16.4126
2022-01-12,17.42886
2022-01-13,18.29268
2022-01-14,13.66869
2022-01-15,10.92479
2022-01-16,10.77235
2022-01-17,15.29471
2022-01-18,13.71951
2022-01-19,16.15853
2022-01-20,18.19105
2022-01-21,18.59756
2022-01-22,12.9065
2022-01-23,9.65447
2022-01-24,15.44715
2022-01-25,21.95121
2022-01-26,21.84959
2022-01-27,19.10569
2022-01-28,24.08536
2022-01-29,17.37804
2022-01-30,9.34959
2022-01-31,14.98983
2022-02-01,28.96341
2022-02-02,33.28252
2022-02-03,33.68902
2022-02-04,30.38617
2022-02-05,18.59756
2022-02-06,14.38008
2022-02-07,21.03658
2022-02-08,20.22357
2022-02-09,21.54471
2022-02-10,22.91666
2022-02-11,18.24186
2022-02-12,13.87195
2022-02-13,10.46747
2022-02-14,15.59959
2022-02-15,14.93902
2022-02-16,19.81707
2022-02-17,18.19105
2022-02-18,16.10772
2022-02-19,10.82317
2022-02-20,8.89227
2022-02-21,11.48373
2022-02-22,18.75
2022-02-23,18.64837
2022-02-24,25.60975
2022-02-25,24.79674
2022-02-26,13.46544
2022-02-27,9.45121
2022-02-28,13.21138
2022-03-01,21.4939
2022-03-02,17.07317
2022-03-03,17.02235
2022-03-04,12.65243
2022-03-05,10.92479
2022-03-06,7.97764
2022-03-07,10.51829
2022-03-08,14.78658
2022-03-09,12.55081
2022-03-10,14.22764
2022-03-11,14.58333
2022-03-12,9.4004
2022-03-13,7.36788
2022-03-14,10.31504
2022-03-15,14.53252
2022-03-16,18.34349
2022-03-17,21.29065
2022-03-18,18.75
2022-03-19,14.27845
2022-03-20,8.9939
2022-03-21,16.66666
2022-03-22,18.24186
2022-03-23,22.6626
2022-03-24,18.08943
2022-03-25,17.93699
2022-03-26,10.41666
2022-03-27,8.68902
2022-03-28,12.75406
2022-03-29,21.74796
2022-03-30,23.32317
2022-03-31,17.02235
2022-04-01,14.22764
2022-04-02,8.07926
2022-04-03,7.21544
2022-04-04,13.51626
2022-04-05,16.15853
2022-04-06,12.95731
2022-04-07,13.41463
2022-04-08,11.22967
2022-04-09,6.25
2022-04-10,4.7256
2022-04-11,8.84146
2022-04-12,12.34756
2022-04-13,13.61788
2022-04-14,10.82317
2022-04-15,10.26422
2022-04-16,3.60772
2022-04-17,5.18292
2022-04-18,9.14634
2022-04-19,10.46747
2022-04-20,11.43292
2022-04-21,14.27845
2022-04-22,10.87398
2022-04-23,6.6565
2022-04-24,4.26829
2022-04-25,9.04471
2022-04-26,11.07723
2022-04-27,14.4817
2022-04-28,11.28048
2022-04-29,12.1443
2022-04-30,7.21544
2022-05-01,5.64024
2022-05-02,8.9939
2022-05-03,11.38211
2022-05-04,8.84146
2022-05-05,8.79065
2022-05-06,11.22967
2022-05-07,5.99593
2022-05-08,5.03048
2022-05-09,8.2317
2022-05-10,10.92479
2022-05-11,10.61991
2022-05-12,9.19715
2022-05-13,9.14634
2022-05-14,6.30081
2022-05-15,3.40447
2022-05-16,7.72357
2022-05-17,8.38414
2022-05-18,11.63617
2022-05-19,9.29878
2022-05-20,8.33333
2022-05-21,6.75813
2022-05-22,3.86178
2022-05-23,7.063
2022-05-24,7.72357
2022-05-25,8.38414
2022-05-26,8.94308
2022-05-27,9.04471
2022-05-28,6.14837
2022-05-29,4.67479
2022-05-30,7.31707
2022-05-31,6.6565
2022-06-01,6.30081
2022-06-02,6.45325
2022-06-03,8.02845
2022-06-04,4.62398
2022-06-05,3.1504
2022-06-06,6.04674
2022-06-07,7.21544
2022-06-08,7.52032
2022-06-09,5.33536
2022-06-10,9.29878
2022-06-11,4.52235
2022-06-12,3.60772
2022-06-13,7.01219
2022-06-14,9.65447
2022-06-15,8.53658
2022-06-16,7.26626
2022-06-17,5.43699
2022-06-18,5.84349
2022-06-19,3.60772
2022-06-20,5.4878
2022-06-21,5.69105
2022-06-22,7.36788
2022-06-23,6.14837
2022-06-24,8.48577
2022-06-25,5.18292
2022-06-26,3.35365
2022-06-27,6.60569
2022-06-28,6.30081
2022-06-29,7.72357
2022-06-30,6.35162
2022-07-01,6.60569
2022-07-02,3.60772
2022-07-03,2.48983
2022-07-04,3.81097
2022-07-05,3.70934
2022-07-06,5.43699
2022-07-07,6.60569
2022-07-08,7.26626
2022-07-09,3.55691
2022-07-10,2.84552
2022-07-11,4.87804
2022-07-12,5.33536
2022-07-13,6.30081
2022-07-14,5.23373
2022-07-15,6.75813
2022-07-16,3.50609
2022-07-17,3.40447
2022-07-18,5.53861
2022-07-19,5.13211
2022-07-20,8.18089
2022-07-21,8.84146
2022-07-22,9.45121
2022-07-23,4.82723
2022-07-24,4.82723
2022-07-25,4.87804
2022-07-26,6.6565
2022-07-27,5.0813
2022-07-28,8.28252
2022-07-29,9.90853
2022-07-30,6.40243
2022-07-31,4.7256
2022-08-01,8.79065
2022-08-02,10.1626
2022-08-03,10.01016
2022-08-04,13.10975
2022-08-05,10.82317
2022-08-06,5.69105
2022-08-07,3.55691
2022-08-08,7.21544
2022-08-09,8.73983
2022-08-10,10.67073
2022-08-11,12.09349
2022-08-12,9.60365
2022-08-13,8.84146
2022-08-14,4.92886
2022-08-15,5.64024
2022-08-16,14.12601
2022-08-17,10.06097
2022-08-18,8.58739
2022-08-19,7.87601
2022-08-20,5.8943
2022-08-21,3.76016
2022-08-22,7.31707
2022-08-23,7.46951
2022-08-24,8.33333
2022-08-25,9.34959
2022-08-26,7.21544
2022-08-27,5.23373
2022-08-28,2.48983
2022-08-29,5.28455
2022-08-30,7.36788
2022-08-31,7.11382
2022-09-01,7.16463
2022-09-02,5.94512
2022-09-03,4.26829
2022-09-04,2.43902
2022-09-05,4.01422
2022-09-06,4.36991
2022-09-07,6.75813
2022-09-08,5.4878
2022-09-09,5.4878
2022-09-10,4.16666
2022-09-11,3.40447
2022-09-12,5.64024
2022-09-13,9.75609
2022-09-14,8.02845
2022-09-15,6.85975
2022-09-16,6.55487
2022-09-17,4.67479
2022-09-18,3.25203
2022-09-19,4.82723
2022-09-20,6.45325
2022-09-21,6.40243
2022-09-22,6.04674
2022-09-23,5.79268
2022-09-24,3.55691
2022-09-25,2.94715
2022-09-26,4.47154
2022-09-27,6.80894
2022-09-28,6.09756
2022-09-29,5.64024
2022-09-30,4.36991
2022-10-01,2.79471
2022-10-02,2.38821
2022-10-03,3.70934
2022-10-04,4.77642
2022-10-05,5.03048
2022-10-06,4.06504
2022-10-07,4.21747
2022-10-08,3.25203
2022-10-09,2.18495
2022-10-10,4.01422
2022-10-11,3.04878
2022-10-12,4.57317
2022-10-13,3.50609
2022-10-14,4.16666
2022-10-15,3.09959
2022-10-16,2.43902
2022-10-17,4.36991
2022-10-18,5.99593
2022-10-19,4.06504
2022-10-20,4.36991
2022-10-21,3.9126
2022-10-22,3.60772
2022-10-23,1.52439
2022-10-24,4.97967
2022-10-25,3.81097
2022-10-26,5.28455
2022-10-27,5.33536
2022-10-28,4.42073
2022-10-29,3.30284
2022-10-30,2.33739
2022-10-31,3.70934
2022-11-01,5.03048
2022-11-02,5.03048
2022-11-03,4.77642
2022-11-04,4.01422
2022-11-05,3.76016
2022-11-06,2.03252
2022-11-07,3.25203
2022-11-08,5.69105
2022-11-09,5.33536
2022-11-10,6.04674
2022-11-11,8.43495
2022-11-12,6.09756
2022-11-13,2.94715
2022-11-14,5.33536
2022-11-15,5.84349
2022-11-16,6.45325
2022-11-17,5.43699
2022-11-18,5.58943
2022-11-19,3.35365
2022-11-20,2.23577
2022-11-21,3.50609
2022-11-22,4.97967
2022-11-23,5.23373
2022-11-24,5.53861
2022-11-25,3.09959
2022-11-26,2.94715
2022-11-27,1.62601
2022-11-28,2.7439
2022-11-29,3.9126
2022-11-30,4.97967
2022-12-01,6.45325
2022-12-02,4.26829
2022-12-03,2.28658
2022-12-04,2.59146
2022-12-05,3.96341
2022-12-06,4.36991
2022-12-07,5.03048
2022-12-08,4.87804
2022-12-09,5.84349
2022-12-10,2.54065
2022-12-11,2.79471
2022-12-12,3.55691
2022-12-13,5.0813
2022-12-14,6.60569
2022-12-15,5.53861
2022-12-16,5.74186
2022-12-17,3.81097
2022-12-18,1.77845
2022-12-19,3.70934
2022-12-20,5.79268
2022-12-21,4.92886
2022-12-22,6.40243
2022-12-23,6.85975
2022-12-24,3.65853
2022-12-25,2.84552
2022-12-26,4.77642
2022-12-27,7.063
2022-12-28,7.62195
2022-12-29,5.99593
2022-12-30,5.79268
2022-12-31,3.60772
2023-01-01,3.60772
2023-01-02,4.21747
2023-01-03,5.28455
2023-01-04,8.53658
2023-01-05,7.21544
2023-01-06,7.26626
2023-01-07,5.94512
2023-01-08,3.20121
2023-01-09,7.52032
2023-01-10,8.68902
2023-01-11,7.57113
2023-01-12,7.31707
2023-01-13,7.26626
2023-01-14,6.30081
2023-01-15,4.01422
2023-01-16,4.82723
2023-01-17,6.19918
2023-01-18,7.97764
2023-01-19,5.4878
2023-01-20,6.60569
2023-01-21,5.58943
2023-01-22,3.55691
2023-01-23,4.92886
2023-01-24,10.46747
2023-01-25,10.51829
2023-01-26,11.28048
2023-01-27,10.31504
2023-01-28,10.46747
2023-01-29,5.38617
2023-01-30,9.04471
2023-01-31,8.33333
2023-02-01,10.21341
2023-02-02,14.83739
2023-02-03,16.61585
2023-02-04,9.65447
2023-02-05,6.19918
2023-02-06,8.33333
2023-02-07,11.68699
2023-02-08,12.09349
2023-02-09,13.41463
2023-02-10,10.67073
2023-02-11,6.35162
2023-02-12,3.86178
2023-02-13,6.19918
2023-02-14,9.34959
2023-02-15,11.78861
2023-02-16,10.06097
2023-02-17,7.46951
2023-02-18,4.47154
2023-02-19,2.38821
2023-02-20,6.25
2023-02-21,4.82723
2023-02-22,7.41869
2023-02-23,7.31707
2023-02-24,6.45325
2023-02-25,3.70934
2023-02-26,3.25203
2023-02-27,4.97967
2023-02-28,7.92682
2023-03-01,6.25
2023-03-02,7.063
2023-03-03,6.50406
2023-03-04,6.30081
2023-03-05,3.35365
2023-03-06,7.11382
2023-03-07,7.36788
2023-03-08,7.62195
2023-03-09,5.94512
2023-03-10,5.84349
2023-03-11,2.84552
2023-03-12,2.69308
2023-03-13,3.86178
2023-03-14,6.85975
2023-03-15,7.01219
2023-03-16,6.75813
2023-03-17,8.53658
2023-03-18,4.87804
2023-03-19,3.40447
2023-03-20,5.43699
2023-03-21,6.91056
2023-03-22,8.68902
2023-03-23,8.33333
2023-03-24,6.30081
2023-03-25,3.65853
2023-03-26,3.09959
2023-03-27,5.33536
2023-03-28,5.64024
2023-03-29,4.97967
2023-03-30,7.21544
2023-03-31,5.94512
2023-04-01,5.03048
2023-04-02,3.1504
2023-04-03,6.25
2023-04-04,6.75813
2023-04-05,7.87601
2023-04-06,5.94512
2023-04-07,4.92886
2023-04-08,2.03252
2023-04-09,2.89634
2023-04-10,4.57317
2023-04-11,5.53861
2023-04-12,5.94512
2023-04-13,6.04674
2023-04-14,6.25
2023-04-15,3.30284
2023-04-16,3.30284
2023-04-17,4.77642
2023-04-18,7.26626
2023-04-19,6.85975
2023-04-20,5.94512
2023-04-21,5.43699
2023-04-22,4.01422
2023-04-23,2.64227
2023-04-24,4.67479
2023-04-25,5.99593
2023-04-26,6.50406
2023-04-27,5.38617
2023-04-28,7.52032
2023-04-29,4.26829
2023-04-30,2.28658
2023-05-01,4.21747
2023-05-02,5.99593
2023-05-03,5.74186
2023-05-04,4.77642
2023-05-05,5.74186
2023-05-06,5.69105
2023-05-07,2.54065
2023-05-08,6.35162
2023-05-09,5.13211
2023-05-10,5.38617
2023-05-11,6.19918
2023-05-12,5.13211
2023-05-13,3.50609
2023-05-14,2.54065
2023-05-15,4.67479
2023-05-16,5.0813
2023-05-17,6.96138
2023-05-18,9.45121
2023-05-19,9.75609
2023-05-20,4.16666
2023-05-21,2.99796
2023-05-22,5.64024
2023-05-23,8.48577
2023-05-24,5.99593
2023-05-25,9.24796
2023-05-26,8.48577
2023-05-27,7.8252
2023-05-28,4.06504
2023-05-29,3.9126
