date,소상공인지원사업
2021-09-16,5.1051
2021-09-17,5.1051
2021-09-18,1.5015
2021-09-20,1.8018
2021-09-22,2.4024
2021-09-23,13.81381
2021-09-24,9.6096
2021-09-25,3.3033
2021-09-26,2.1021
2021-09-27,6.9069
2021-09-28,9.3093
2021-09-29,8.1081
2021-09-30,7.8078
2021-10-01,4.5045
2021-10-02,3.9039
2021-10-05,7.8078
2021-10-06,5.4054
2021-10-07,3.6036
2021-10-08,3.3033
2021-10-09,1.8018
2021-10-11,2.1021
2021-10-12,8.4084
2021-10-13,9.009
2021-10-14,8.4084
2021-10-15,4.8048
2021-10-16,1.8018
2021-10-17,1.5015
2021-10-18,8.1081
2021-10-19,7.2072
2021-10-20,10.21021
2021-10-21,6.006
2021-10-22,3.003
2021-10-23,1.5015
2021-10-25,7.2072
2021-10-26,9.6096
2021-10-27,6.9069
2021-10-28,9.009
2021-10-29,6.006
2021-10-30,1.8018
2021-10-31,1.5015
2021-11-01,6.6066
2021-11-02,9.3093
2021-11-03,7.5075
2021-11-04,5.7057
2021-11-05,5.7057
2021-11-06,2.4024
2021-11-07,2.1021
2021-11-08,7.2072
2021-11-09,11.71171
2021-11-10,9.3093
2021-11-11,7.8078
2021-11-12,2.7027
2021-11-14,1.5015
2021-11-15,9.009
2021-11-16,9.9099
2021-11-17,6.006
2021-11-18,7.2072
2021-11-19,8.1081
2021-11-21,1.5015
2021-11-22,6.006
2021-11-23,6.6066
2021-11-24,10.21021
2021-11-25,5.7057
2021-11-26,5.4054
2021-11-27,3.6036
2021-11-28,3.6036
2021-11-29,7.5075
2021-11-30,5.1051
2021-12-01,6.9069
2021-12-02,7.5075
2021-12-03,9.3093
2021-12-06,3.003
2021-12-07,8.4084
2021-12-08,7.8078
2021-12-09,6.9069
2021-12-10,5.7057
2021-12-11,3.003
2021-12-12,1.8018
2021-12-13,21.02102
2021-12-14,10.81081
2021-12-15,4.5045
2021-12-16,9.009
2021-12-17,10.21021
2021-12-18,3.003
2021-12-19,3.3033
2021-12-20,10.81081
2021-12-21,10.21021
2021-12-22,8.4084
2021-12-23,7.5075
2021-12-24,9.3093
2021-12-25,4.5045
2021-12-26,6.6066
2021-12-27,35.13513
2021-12-28,28.52852
2021-12-29,14.11411
2021-12-30,100.0
2021-12-31,27.62762
2022-01-01,11.41141
2022-01-02,10.51051
2022-01-03,17.41741
2022-01-04,22.82282
2022-01-05,16.81681
2022-01-06,28.52852
2022-01-07,27.62762
2022-01-08,12.31231
2022-01-09,12.31231
2022-01-10,25.82582
2022-01-11,22.22222
2022-01-12,19.21921
2022-01-13,24.32432
2022-01-14,21.62162
2022-01-15,7.2072
2022-01-16,7.2072
2022-01-17,22.82282
2022-01-18,18.31831
2022-01-19,20.12012
2022-01-20,19.21921
2022-01-21,16.81681
2022-01-22,6.006
2022-01-23,3.9039
2022-01-24,20.72072
2022-01-25,17.41741
2022-01-26,12.31231
2022-01-27,10.21021
2022-01-28,8.7087
2022-01-29,7.5075
2022-01-30,1.5015
2022-01-31,1.5015
2022-02-01,5.1051
2022-02-02,6.3063
2022-02-03,15.61561
2022-02-04,21.92192
2022-02-05,11.41141
2022-02-06,10.51051
2022-02-07,19.81981
2022-02-08,13.21321
2022-02-09,18.31831
2022-02-10,14.71471
2022-02-11,9.9099
2022-02-12,8.7087
2022-02-13,4.5045
2022-02-14,12.31231
2022-02-15,9.9099
2022-02-16,13.81381
2022-02-17,8.4084
2022-02-18,9.6096
2022-02-19,2.1021
2022-02-20,3.3033
2022-02-21,10.51051
2022-02-22,13.21321
2022-02-23,20.42042
2022-02-24,21.02102
2022-02-25,12.31231
2022-02-26,6.006
2022-02-27,6.9069
2022-02-28,12.61261
2022-03-01,5.4054
2022-03-02,13.81381
2022-03-03,17.41741
2022-03-04,11.71171
2022-03-05,5.4054
2022-03-06,2.1021
2022-03-07,11.11111
2022-03-08,13.21321
2022-03-09,4.2042
2022-03-10,8.1081
2022-03-11,21.92192
2022-03-12,7.5075
2022-03-13,1.5015
2022-03-14,37.23723
2022-03-15,14.11411
2022-03-16,17.41741
2022-03-17,12.31231
2022-03-18,10.51051
2022-03-19,7.2072
2022-03-20,5.4054
2022-03-21,14.41441
2022-03-22,12.01201
2022-03-23,12.31231
2022-03-24,13.81381
2022-03-25,10.51051
2022-03-26,4.2042
2022-03-27,4.8048
2022-03-28,9.6096
2022-03-29,11.71171
2022-03-30,9.3093
2022-03-31,14.11411
2022-04-01,10.81081
2022-04-02,4.2042
2022-04-03,6.3063
2022-04-04,20.12012
2022-04-05,13.81381
2022-04-06,13.21321
2022-04-07,7.5075
2022-04-08,13.81381
2022-04-09,6.3063
2022-04-10,3.6036
2022-04-11,11.11111
2022-04-12,13.21321
2022-04-13,9.009
2022-04-14,5.7057
2022-04-15,11.11111
2022-04-16,4.8048
2022-04-17,4.5045
2022-04-18,10.51051
2022-04-19,12.31231
2022-04-20,12.31231
2022-04-21,12.61261
2022-04-22,9.6096
2022-04-23,5.4054
2022-04-24,3.9039
2022-04-25,11.11111
2022-04-26,11.71171
2022-04-27,13.21321
2022-04-28,14.41441
2022-04-29,11.41141
2022-04-30,4.2042
2022-05-01,6.6066
2022-05-02,10.21021
2022-05-03,7.5075
2022-05-04,9.6096
2022-05-05,2.4024
2022-05-06,9.009
2022-05-07,3.6036
2022-05-08,2.1021
2022-05-09,11.11111
2022-05-10,9.009
2022-05-11,12.01201
2022-05-12,12.61261
2022-05-13,14.11411
2022-05-14,5.1051
2022-05-15,3.003
2022-05-16,12.01201
2022-05-17,12.01201
2022-05-18,10.81081
2022-05-19,12.01201
2022-05-20,10.81081
2022-05-21,5.4054
2022-05-22,4.2042
2022-05-23,9.3093
2022-05-24,10.21021
2022-05-25,26.12612
2022-05-26,12.01201
2022-05-27,11.71171
2022-05-29,2.4024
2022-05-30,20.42042
2022-05-31,14.11411
2022-06-01,5.7057
2022-06-02,15.31531
2022-06-03,15.61561
2022-06-04,4.5045
2022-06-05,6.006
2022-06-06,6.006
2022-06-07,15.91591
2022-06-08,17.41741
2022-06-09,21.02102
2022-06-10,6.6066
2022-06-11,8.1081
2022-06-12,2.1021
2022-06-13,12.61261
2022-06-14,15.01501
2022-06-15,14.71471
2022-06-16,11.41141
2022-06-17,11.11111
2022-06-18,9.009
2022-06-19,5.7057
2022-06-20,14.11411
2022-06-21,11.71171
2022-06-22,11.71171
2022-06-23,13.21321
2022-06-24,18.31831
2022-06-25,7.2072
2022-06-26,2.7027
2022-06-27,13.81381
2022-06-28,15.91591
2022-06-29,15.91591
2022-06-30,16.21621
2022-07-01,11.71171
2022-07-02,7.5075
2022-07-03,4.2042
2022-07-04,18.31831
2022-07-05,13.81381
2022-07-06,11.41141
2022-07-07,14.71471
2022-07-08,15.01501
2022-07-09,7.8078
2022-07-10,5.1051
2022-07-11,15.61561
2022-07-12,12.61261
2022-07-13,10.51051
2022-07-14,13.81381
2022-07-15,18.01801
2022-07-16,5.7057
2022-07-17,7.5075
2022-07-18,17.11711
2022-07-19,19.21921
2022-07-20,11.11111
2022-07-21,22.52252
2022-07-22,10.51051
2022-07-23,5.4054
2022-07-24,5.1051
2022-07-25,19.51951
2022-07-26,20.12012
2022-07-27,30.63063
2022-07-28,18.91891
2022-07-29,17.11711
2022-07-30,4.5045
2022-07-31,8.1081
2022-08-01,14.11411
2022-08-02,14.71471
2022-08-03,12.01201
2022-08-04,18.91891
2022-08-05,13.81381
2022-08-06,6.6066
2022-08-07,5.7057
2022-08-08,18.01801
2022-08-09,17.11711
2022-08-10,16.51651
2022-08-11,15.91591
2022-08-12,15.01501
2022-08-13,7.2072
2022-08-14,3.6036
2022-08-15,11.41141
2022-08-16,14.11411
2022-08-17,17.71771
2022-08-18,12.01201
2022-08-19,14.71471
2022-08-20,8.1081
2022-08-21,6.3063
2022-08-22,12.91291
2022-08-23,18.01801
2022-08-24,12.61261
2022-08-25,19.51951
2022-08-26,14.41441
2022-08-27,5.4054
2022-08-28,5.1051
2022-08-29,15.01501
2022-08-30,14.11411
2022-08-31,18.01801
2022-09-01,13.21321
2022-09-02,11.41141
2022-09-03,6.006
2022-09-04,4.8048
2022-09-05,14.71471
2022-09-06,15.91591
2022-09-07,12.91291
2022-09-08,9.3093
2022-09-09,6.006
2022-09-10,2.1021
2022-09-11,3.3033
2022-09-12,4.8048
2022-09-13,12.01201
2022-09-14,13.51351
2022-09-15,10.21021
2022-09-16,20.42042
2022-09-17,4.2042
2022-09-18,8.1081
2022-09-19,10.51051
2022-09-20,11.41141
2022-09-21,15.01501
2022-09-22,16.81681
2022-09-23,11.41141
2022-09-24,3.9039
2022-09-25,5.4054
2022-09-26,11.11111
2022-09-27,13.81381
2022-09-28,14.71471
2022-09-29,20.42042
2022-09-30,21.32132
2022-10-01,5.1051
2022-10-02,3.3033
2022-10-03,8.7087
2022-10-04,13.81381
2022-10-05,20.72072
2022-10-06,19.21921
2022-10-07,17.71771
2022-10-08,6.006
2022-10-09,6.9069
2022-10-10,3.6036
2022-10-11,15.31531
2022-10-12,18.91891
2022-10-13,18.91891
2022-10-14,11.11111
2022-10-15,7.2072
2022-10-16,7.2072
2022-10-17,11.41141
2022-10-18,14.71471
2022-10-19,14.71471
2022-10-20,11.71171
2022-10-21,12.91291
2022-10-22,6.6066
2022-10-23,6.9069
2022-10-24,15.61561
2022-10-25,16.21621
2022-10-26,9.009
2022-10-27,13.51351
2022-10-28,8.7087
2022-10-29,4.2042
2022-10-30,2.4024
2022-10-31,10.21021
2022-11-01,11.41141
2022-11-02,12.61261
2022-11-03,8.7087
2022-11-04,8.1081
2022-11-05,3.3033
2022-11-06,6.3063
2022-11-07,9.3093
2022-11-08,20.12012
2022-11-09,15.61561
2022-11-10,8.4084
2022-11-11,12.01201
2022-11-12,4.5045
2022-11-13,3.9039
2022-11-14,15.61561
2022-11-15,15.31531
2022-11-16,9.009
2022-11-17,13.21321
2022-11-18,10.21021
2022-11-19,3.6036
2022-11-20,5.4054
2022-11-21,10.51051
2022-11-22,12.61261
2022-11-23,14.11411
2022-11-24,12.01201
2022-11-25,11.41141
2022-11-26,5.1051
2022-11-27,4.5045
2022-11-28,13.21321
2022-11-29,11.71171
2022-11-30,10.51051
2022-12-01,8.1081
2022-12-02,9.6096
2022-12-03,3.3033
2022-12-04,2.1021
2022-12-05,10.21021
2022-12-06,13.21321
2022-12-07,10.81081
2022-12-08,14.71471
2022-12-09,9.3093
2022-12-10,5.4054
2022-12-11,5.1051
2022-12-12,16.81681
2022-12-13,13.21321
2022-12-14,11.11111
2022-12-15,9.9099
2022-12-16,8.4084
2022-12-17,6.6066
2022-12-18,4.5045
2022-12-19,17.41741
2022-12-20,8.7087
2022-12-21,10.21021
2022-12-22,9.9099
2022-12-23,9.6096
2022-12-24,4.5045
2022-12-25,5.4054
2022-12-26,14.41441
2022-12-27,13.81381
2022-12-28,14.41441
2022-12-29,14.71471
2022-12-30,11.41141
2022-12-31,4.2042
2023-01-01,7.5075
2023-01-02,19.81981
2023-01-03,26.42642
2023-01-04,21.62162
2023-01-05,20.72072
2023-01-06,18.91891
2023-01-07,7.8078
2023-01-08,6.3063
2023-01-09,22.22222
2023-01-10,19.21921
2023-01-11,21.92192
2023-01-12,18.31831
2023-01-13,14.11411
2023-01-14,9.009
2023-01-15,5.1051
2023-01-16,13.51351
2023-01-17,14.71471
2023-01-18,17.71771
2023-01-19,20.12012
2023-01-20,11.11111
2023-01-21,5.1051
2023-01-22,2.7027
2023-01-23,6.6066
2023-01-24,6.9069
2023-01-25,21.02102
2023-01-26,18.91891
2023-01-27,23.72372
2023-01-28,9.6096
2023-01-29,11.41141
2023-01-30,22.22222
2023-01-31,24.62462
2023-02-01,30.33033
2023-02-02,33.63363
2023-02-03,20.42042
2023-02-04,9.6096
2023-02-05,9.009
2023-02-06,20.72072
2023-02-07,19.51951
2023-02-08,24.02402
2023-02-09,28.52852
2023-02-10,22.22222
2023-02-11,10.81081
2023-02-12,6.3063
2023-02-13,20.12012
2023-02-14,18.61861
2023-02-15,21.32132
2023-02-16,20.72072
2023-02-17,21.92192
2023-02-18,9.3093
2023-02-19,5.4054
2023-02-20,21.32132
2023-02-21,25.52552
2023-02-22,21.02102
2023-02-23,19.21921
2023-02-24,17.11711
2023-02-25,8.4084
2023-02-26,6.9069
2023-02-27,18.91891
2023-02-28,15.91591
2023-03-01,9.009
2023-03-02,21.02102
2023-03-03,16.51651
2023-03-04,10.81081
2023-03-05,7.5075
2023-03-06,22.22222
2023-03-07,25.22522
2023-03-08,23.72372
2023-03-09,25.52552
2023-03-10,21.62162
2023-03-11,8.7087
2023-03-12,6.3063
2023-03-13,24.92492
2023-03-14,24.32432
2023-03-15,27.62762
2023-03-16,23.12312
2023-03-17,20.72072
2023-03-18,6.3063
2023-03-19,11.41141
2023-03-20,20.72072
2023-03-21,29.12912
2023-03-22,25.52552
2023-03-23,25.52552
2023-03-24,29.12912
2023-03-25,11.71171
2023-03-26,9.6096
2023-03-27,27.62762
2023-03-28,15.91591
2023-03-29,36.03603
2023-03-30,26.12612
2023-03-31,23.72372
2023-04-01,9.009
2023-04-02,8.1081
2023-04-03,30.33033
2023-04-04,27.92792
2023-04-05,53.45345
2023-04-06,34.53453
2023-04-07,36.03603
2023-04-08,11.71171
2023-04-09,7.2072
2023-04-10,27.62762
2023-04-11,29.12912
2023-04-12,24.92492
2023-04-13,27.62762
2023-04-14,25.22522
2023-04-15,8.7087
2023-04-16,12.01201
2023-04-17,27.02702
2023-04-18,28.52852
2023-04-19,27.92792
2023-04-20,22.82282
2023-04-21,18.61861
2023-04-22,5.7057
2023-04-23,7.5075
2023-04-24,28.22822
2023-04-25,28.82882
2023-04-26,22.52252
2023-04-27,22.82282
2023-04-28,14.11411
2023-04-29,6.6066
2023-04-30,6.3063
2023-05-01,18.01801
2023-05-02,20.12012
2023-05-03,27.02702
2023-05-04,26.72672
2023-05-05,14.41441
2023-05-06,11.41141
2023-05-07,11.41141
2023-05-08,28.52852
2023-05-09,27.92792
2023-05-10,28.22822
2023-05-11,17.71771
2023-05-12,21.92192
2023-05-13,10.81081
2023-05-14,28.22822
2023-05-15,31.83183
2023-05-16,25.52552
2023-05-17,28.52852
2023-05-18,26.12612
2023-05-19,27.02702
2023-05-20,10.21021
2023-05-21,10.81081
2023-05-22,24.62462
2023-05-23,25.22522
2023-05-24,22.82282
2023-05-25,23.12312
2023-05-26,24.02402
2023-05-27,9.009
2023-05-28,9.009
2023-05-29,10.81081
2023-05-30,19.51951
2023-05-31,20.12012
2023-06-01,21.02102
2023-06-02,17.41741
2023-06-03,9.6096
2023-06-04,6.9069
2023-06-05,19.81981
2023-06-06,11.41141
2023-06-07,22.82282
2023-06-08,22.82282
2023-06-09,18.01801
2023-06-10,6.9069
2023-06-11,6.6066
2023-06-12,19.21921
2023-06-13,30.93093
2023-06-14,23.12312
2023-06-15,21.62162
2023-06-16,20.72072
2023-06-17,9.9099
2023-06-18,12.91291
2023-06-19,23.12312
2023-06-20,25.82582
2023-06-21,17.71771
2023-06-22,25.52552
2023-06-23,23.72372
2023-06-24,12.01201
2023-06-25,12.01201
2023-06-26,21.62162
2023-06-27,27.02702
2023-06-28,26.12612
2023-06-29,24.62462
2023-06-30,19.51951
2023-07-01,8.4084
2023-07-02,8.7087
2023-07-03,16.81681
2023-07-04,19.21921
2023-07-05,31.83183
2023-07-06,27.02702
2023-07-07,25.22522
2023-07-08,5.1051
2023-07-09,7.2072
2023-07-10,27.02702
2023-07-11,24.02402
2023-07-12,24.92492
2023-07-13,30.03003
2023-07-14,41.44144
2023-07-15,23.42342
2023-07-16,10.21021
2023-07-17,36.93693
2023-07-18,32.13213
2023-07-19,30.93093
2023-07-20,29.72972
2023-07-21,21.62162
2023-07-22,9.009
2023-07-23,8.7087
2023-07-24,27.32732
2023-07-25,34.53453
2023-07-26,30.33033
2023-07-27,27.02702
2023-07-28,26.12612
2023-07-29,16.81681
2023-07-30,9.6096
