date,법정상속인
2023-05-29,26.86567
2023-05-30,45.52238
2023-05-31,48.50746
2023-06-01,49.25373
2023-06-02,47.76119
2023-06-03,17.16417
2023-06-04,19.40298
2023-06-05,50.0
2023-06-06,25.37313
2023-06-07,34.32835
2023-06-08,49.25373
2023-06-09,51.49253
2023-06-10,20.14925
2023-06-11,24.62686
2023-06-12,56.71641
2023-06-13,56.71641
2023-06-14,53.73134
2023-06-15,66.41791
2023-06-16,50.74626
2023-06-17,25.37313
2023-06-18,20.89552
2023-06-19,55.97014
2023-06-20,57.46268
2023-06-21,58.95522
2023-06-22,38.0597
2023-06-23,42.53731
2023-06-24,35.07462
2023-06-25,23.88059
2023-06-26,44.77611
2023-06-27,52.98507
2023-06-28,52.2388
2023-06-29,51.49253
2023-06-30,48.50746
2023-07-01,23.13432
2023-07-02,20.14925
2023-07-03,47.76119
2023-07-04,41.79104
2023-07-05,46.26865
2023-07-06,44.02985
2023-07-07,44.77611
2023-07-08,25.37313
2023-07-09,9.70149
2023-07-10,44.77611
2023-07-11,52.98507
2023-07-12,67.91044
2023-07-13,48.50746
2023-07-14,48.50746
2023-07-15,32.83582
2023-07-16,20.89552
2023-07-17,47.76119
2023-07-18,52.98507
2023-07-19,38.0597
2023-07-20,53.73134
2023-07-21,41.04477
2023-07-22,19.40298
2023-07-23,20.89552
2023-07-24,47.01492
2023-07-25,38.0597
2023-07-26,55.97014
2023-07-27,45.52238
2023-07-28,45.52238
2023-07-29,17.91044
2023-07-30,16.41791
2023-07-31,54.47761
2023-08-01,43.28358
2023-08-02,51.49253
2023-08-03,50.0
2023-08-04,40.2985
2023-08-05,23.88059
2023-08-06,32.08955
2023-08-07,54.47761
2023-08-08,51.49253
2023-08-09,52.98507
2023-08-10,57.46268
2023-08-11,64.92537
2023-08-12,20.14925
2023-08-13,18.65671
2023-08-14,50.0
2023-08-15,42.53731
2023-08-16,69.40298
2023-08-17,76.1194
2023-08-18,82.83582
2023-08-19,32.83582
2023-08-20,23.13432
2023-08-21,68.65671
2023-08-22,50.0
2023-08-23,68.65671
2023-08-24,60.44776
2023-08-25,61.19402
2023-08-26,29.10447
2023-08-27,28.3582
2023-08-28,55.97014
2023-08-29,60.44776
2023-08-30,57.46268
2023-08-31,71.64179
2023-09-01,61.94029
2023-09-02,31.34328
2023-09-03,29.10447
2023-09-04,67.91044
2023-09-05,78.3582
2023-09-06,67.16417
2023-09-07,63.43283
2023-09-08,48.50746
2023-09-09,22.38805
2023-09-10,30.59701
2023-09-11,55.22388
2023-09-12,88.0597
2023-09-13,95.52238
2023-09-14,56.71641
2023-09-15,48.50746
2023-09-16,40.2985
2023-09-17,34.32835
2023-09-18,62.68656
2023-09-19,62.68656
2023-09-20,51.49253
2023-09-21,67.16417
2023-09-22,55.97014
2023-09-23,22.38805
2023-09-24,28.3582
2023-09-25,50.0
2023-09-26,53.73134
2023-09-27,42.53731
2023-09-28,23.13432
2023-09-29,23.88059
2023-09-30,24.62686
2023-10-01,29.10447
2023-10-02,35.07462
2023-10-03,45.52238
2023-10-04,70.14925
2023-10-05,73.88059
2023-10-06,70.89552
2023-10-07,31.34328
2023-10-08,36.56716
2023-10-09,31.34328
2023-10-10,75.37313
2023-10-11,90.2985
2023-10-12,73.13432
2023-10-13,73.13432
2023-10-14,26.1194
2023-10-15,38.80597
2023-10-16,70.14925
2023-10-17,82.83582
2023-10-18,73.88059
2023-10-19,69.40298
2023-10-20,58.20895
2023-10-21,17.91044
2023-10-22,26.86567
2023-10-23,64.92537
2023-10-24,70.14925
2023-10-25,82.83582
2023-10-26,85.07462
2023-10-27,52.98507
2023-10-28,16.41791
2023-10-29,16.41791
2023-10-30,60.44776
2023-10-31,61.19402
2023-11-01,39.55223
2023-11-02,46.26865
2023-11-03,52.98507
2023-11-04,18.65671
2023-11-05,26.86567
2023-11-06,55.22388
2023-11-07,53.73134
2023-11-08,50.74626
2023-11-09,58.20895
2023-11-10,38.0597
2023-11-11,17.91044
2023-11-12,14.92537
2023-11-13,50.74626
2023-11-14,51.49253
2023-11-15,46.26865
2023-11-16,49.25373
2023-11-17,43.28358
2023-11-18,23.13432
2023-11-19,22.38805
2023-11-20,36.56716
2023-11-21,45.52238
2023-11-22,39.55223
2023-11-23,46.26865
2023-11-24,44.02985
2023-11-25,16.41791
2023-11-26,23.13432
2023-11-27,61.94029
2023-11-28,51.49253
2023-11-29,55.22388
2023-11-30,44.77611
2023-12-01,50.74626
2023-12-02,26.1194
2023-12-03,27.61194
2023-12-04,50.0
2023-12-05,49.25373
2023-12-06,56.71641
2023-12-07,54.47761
2023-12-08,44.02985
2023-12-09,24.62686
2023-12-10,20.89552
2023-12-11,51.49253
2023-12-12,46.26865
2023-12-13,53.73134
2023-12-14,61.94029
2023-12-15,39.55223
2023-12-16,19.40298
2023-12-17,23.13432
2023-12-18,43.28358
2023-12-19,53.73134
2023-12-20,51.49253
2023-12-21,47.01492
2023-12-22,36.56716
2023-12-23,20.14925
2023-12-24,13.43283
2023-12-25,18.65671
2023-12-26,53.73134
2023-12-27,63.43283
2023-12-28,55.97014
2023-12-29,51.49253
2023-12-30,23.13432
2023-12-31,18.65671
2024-01-01,14.92537
2024-01-02,47.01492
2024-01-03,60.44776
2024-01-04,45.52238
2024-01-05,47.76119
2024-01-06,25.37313
2024-01-07,20.14925
2024-01-08,56.71641
2024-01-09,49.25373
2024-01-10,50.0
2024-01-11,46.26865
2024-01-12,48.50746
2024-01-13,23.13432
2024-01-14,29.85074
2024-01-15,55.22388
2024-01-16,51.49253
2024-01-17,58.20895
2024-01-18,48.50746
2024-01-19,55.22388
2024-01-20,26.86567
2024-01-21,15.67164
2024-01-22,61.19402
2024-01-23,55.97014
2024-01-24,51.49253
2024-01-25,55.97014
2024-01-26,56.71641
2024-01-27,29.85074
2024-01-28,29.10447
2024-01-29,63.43283
2024-01-30,58.20895
2024-01-31,64.92537
2024-02-01,53.73134
2024-02-02,50.74626
2024-02-03,14.1791
2024-02-04,26.86567
2024-02-05,50.0
2024-02-06,62.68656
2024-02-07,54.47761
2024-02-08,44.02985
2024-02-09,23.13432
2024-02-10,25.37313
2024-02-11,17.91044
2024-02-12,21.64179
2024-02-13,74.62686
2024-02-14,52.98507
2024-02-15,53.73134
2024-02-16,81.34328
2024-02-17,14.92537
2024-02-18,29.85074
2024-02-19,58.20895
2024-02-20,40.2985
2024-02-21,66.41791
2024-02-22,50.0
2024-02-23,44.77611
2024-02-24,16.41791
2024-02-25,36.56716
2024-02-26,66.41791
2024-02-27,49.25373
2024-02-28,56.71641
2024-02-29,47.76119
2024-03-01,20.89552
2024-03-02,35.82089
2024-03-03,14.92537
2024-03-04,55.22388
2024-03-05,56.71641
2024-03-06,47.01492
2024-03-07,50.0
2024-03-08,48.50746
2024-03-09,22.38805
2024-03-10,23.13432
2024-03-11,50.0
2024-03-12,56.71641
2024-03-13,49.25373
2024-03-14,61.19402
2024-03-15,44.02985
2024-03-16,22.38805
2024-03-17,21.64179
2024-03-18,53.73134
2024-03-19,55.22388
2024-03-20,61.94029
