date,금투자
2020-06-27,17.00468
2020-06-28,19.73478
2020-06-29,21.76287
2020-06-30,22.6989
2020-07-01,27.06708
2020-07-02,30.49921
2020-07-03,25.97503
2020-07-04,16.06864
2020-07-05,25.039
2020-07-06,41.96567
2020-07-07,36.27145
2020-07-08,36.27145
2020-07-09,36.50546
2020-07-10,24.41497
2020-07-11,17.86271
2020-07-12,24.96099
2020-07-13,27.92511
2020-07-14,57.95631
2020-07-15,48.04992
2020-07-16,39.85959
2020-07-17,40.0936
2020-07-18,28.31513
2020-07-19,27.06708
2020-07-20,29.95319
2020-07-21,32.83931
2020-07-22,42.43369
2020-07-23,49.53198
2020-07-24,55.61622
2020-07-25,56.94227
2020-07-26,45.2418
2020-07-27,78.70514
2020-07-28,85.72542
2020-07-29,76.67706
2020-07-30,47.7379
2020-07-31,41.73166
2020-08-01,26.59906
2020-08-02,26.98907
2020-08-03,34.63338
2020-08-04,32.5273
2020-08-05,64.35257
2020-08-06,46.64586
2020-08-07,44.61778
2020-08-08,27.6131
2020-08-09,24.49297
2020-08-10,36.97347
2020-08-11,38.61154
2020-08-12,54.13416
2020-08-13,29.40717
2020-08-14,21.91887
2020-08-15,17.16068
2020-08-16,17.31669
2020-08-17,19.65678
2020-08-18,32.05928
2020-08-19,25.58502
2020-08-20,29.17316
2020-08-21,24.96099
2020-08-22,16.06864
2020-08-23,18.17472
2020-08-24,24.96099
2020-08-25,26.20904
2020-08-26,23.32293
2020-08-27,25.35101
2020-08-28,19.11076
2020-08-29,12.48049
2020-08-30,18.09672
2020-08-31,20.98283
2020-09-01,22.93291
2020-09-02,24.10296
2020-09-03,22.46489
2020-09-04,21.52886
2020-09-05,16.38065
2020-09-06,19.11076
2020-09-07,27.45709
2020-09-08,21.99687
2020-09-09,23.08892
2020-09-10,24.25897
2020-09-11,24.96099
2020-09-12,17.00468
2020-09-13,16.06864
2020-09-14,18.95475
2020-09-15,17.47269
2020-09-16,19.57878
2020-09-17,21.84087
2020-09-18,19.34477
2020-09-19,13.49453
2020-09-20,13.26053
2020-09-21,17.6287
2020-09-22,23.55694
2020-09-23,21.99687
2020-09-24,29.32917
2020-09-25,29.79719
2020-09-26,17.31669
2020-09-27,18.48673
2020-09-28,20.0468
2020-09-29,16.45865
2020-09-30,22.15288
2020-10-01,18.40873
2020-10-02,17.16068
2020-10-03,18.72074
2020-10-04,18.01872
2020-10-05,26.05304
2020-10-06,19.65678
2020-10-07,18.64274
2020-10-08,20.35881
2020-10-09,15.44461
2020-10-10,20.74882
2020-10-11,18.64274
2020-10-12,22.6989
2020-10-13,22.46489
2020-10-14,23.16692
2020-10-15,19.03276
2020-10-16,18.17472
2020-10-17,12.16848
2020-10-18,16.92667
2020-10-19,18.48673
2020-10-20,21.52886
2020-10-21,20.98283
2020-10-22,21.45085
2020-10-23,18.87675
2020-10-24,12.6365
2020-10-25,14.66458
2020-10-26,22.85491
2020-10-27,26.36505
2020-10-28,20.1248
2020-10-29,24.41497
2020-10-30,20.51482
2020-10-31,11.93447
2020-11-01,15.60062
2020-11-02,19.50078
2020-11-03,14.97659
2020-11-04,17.6287
2020-11-05,16.61466
2020-11-06,21.37285
2020-11-07,11.85647
2020-11-08,13.80655
2020-11-09,19.96879
2020-11-10,25.89703
2020-11-11,19.57878
2020-11-12,18.56474
2020-11-13,18.48673
2020-11-14,12.7145
2020-11-15,12.09048
2020-11-16,21.84087
2020-11-17,22.23088
2020-11-18,21.29485
2020-11-19,20.67082
2020-11-20,17.23868
2020-11-21,12.16848
2020-11-22,16.45865
2020-11-23,23.16692
2020-11-24,31.59126
2020-11-25,35.33541
2020-11-26,40.87363
2020-11-27,41.65366
2020-11-28,29.87519
2020-11-29,27.37909
2020-11-30,41.26365
2020-12-01,33.77535
2020-12-02,44.92979
2020-12-03,43.21372
2020-12-04,43.83775
2020-12-05,29.71918
2020-12-06,34.16536
2020-12-07,43.83775
2020-12-08,34.24336
2020-12-09,29.79719
2020-12-10,32.29329
2020-12-11,30.73322
2020-12-12,25.89703
2020-12-13,24.49297
2020-12-14,36.11544
2020-12-15,34.55538
2020-12-16,31.98127
2020-12-17,32.99531
2020-12-18,36.42745
2020-12-19,26.20904
2020-12-20,30.81123
2020-12-21,32.44929
2020-12-22,34.16536
2020-12-23,34.08736
2020-12-24,33.54134
2020-12-25,23.94695
2020-12-26,28.47113
2020-12-27,34.08736
2020-12-28,34.47737
2020-12-29,35.25741
2020-12-30,45.86583
2020-12-31,61.54446
2021-01-01,47.5039
2021-01-02,39.39157
2021-01-03,47.26989
2021-01-04,73.63494
2021-01-05,68.25273
2021-01-06,60.29641
2021-01-07,64.50858
2021-01-08,66.30265
2021-01-09,61.93447
2021-01-10,54.99219
2021-01-11,74.49297
2021-01-12,58.50234
2021-01-13,49.29797
2021-01-14,43.29173
2021-01-15,45.55382
2021-01-16,27.76911
2021-01-17,36.19344
2021-01-18,45.39781
2021-01-19,37.20748
2021-01-20,41.96567
2021-01-21,37.90951
2021-01-22,33.85335
2021-01-23,29.25117
2021-01-24,35.1794
2021-01-25,45.31981
2021-01-26,47.5819
2021-01-27,41.26365
2021-01-28,30.49921
2021-01-29,30.49921
2021-01-30,25.97503
2021-01-31,25.58502
2021-02-01,30.26521
2021-02-02,35.64742
2021-02-03,36.81747
2021-02-04,33.46333
2021-02-05,29.87519
2021-02-06,26.91107
2021-02-07,34.86739
2021-02-08,30.26521
2021-02-09,32.5273
2021-02-10,30.73322
2021-02-11,24.41497
2021-02-12,23.55694
2021-02-13,24.25897
2021-02-14,28.78315
2021-02-15,44.07176
2021-02-16,38.61154
2021-02-17,56.70826
2021-02-18,61.70046
2021-02-19,72.5429
2021-02-20,62.32449
2021-02-21,58.11232
2021-02-22,60.53042
2021-02-23,57.6443
2021-02-24,46.02184
2021-02-25,36.97347
2021-02-26,38.92355
2021-02-27,28.08112
2021-02-28,39.46957
2021-03-01,35.56942
2021-03-02,43.05772
2021-03-03,45.55382
2021-03-04,44.38377
2021-03-05,47.5819
2021-03-06,26.75507
2021-03-07,37.12948
2021-03-08,38.84555
2021-03-09,34.39937
2021-03-10,34.71138
2021-03-11,57.25429
2021-03-12,42.04368
2021-03-13,26.13104
2021-03-14,45.39781
2021-03-15,37.90951
2021-03-16,27.6911
2021-03-17,27.76911
2021-03-18,29.79719
2021-03-19,25.27301
2021-03-20,23.32293
2021-03-21,15.83463
2021-03-22,24.49297
2021-03-23,22.5429
2021-03-24,23.71294
2021-03-25,22.38689
2021-03-26,22.23088
2021-03-27,14.50858
2021-03-28,17.39469
2021-03-29,21.37285
2021-03-30,23.94695
2021-03-31,30.65522
2021-04-01,21.13884
2021-04-02,24.02496
2021-04-03,19.34477
2021-04-04,18.33073
2021-04-05,23.01092
2021-04-06,24.80499
2021-04-07,25.74102
2021-04-08,23.71294
2021-04-09,27.6911
2021-04-10,17.86271
2021-04-11,23.63494
2021-04-12,29.01716
2021-04-13,31.66926
2021-04-14,26.59906
2021-04-15,30.26521
2021-04-16,28.23712
2021-04-17,18.87675
2021-04-18,18.64274
2021-04-19,23.08892
2021-04-20,26.05304
2021-04-21,28.86115
2021-04-22,22.6989
2021-04-23,31.59126
2021-04-24,17.86271
2021-04-25,14.35257
2021-04-26,23.94695
2021-04-27,19.57878
2021-04-28,23.71294
2021-04-29,23.47893
2021-04-30,18.17472
2021-05-01,14.97659
2021-05-02,13.57254
2021-05-03,14.43057
2021-05-04,14.74258
2021-05-05,14.35257
2021-05-06,17.16068
2021-05-07,17.94071
2021-05-08,18.33073
2021-05-09,16.06864
2021-05-10,18.09672
2021-05-11,20.98283
2021-05-12,26.05304
2021-05-13,29.32917
2021-05-14,18.79875
2021-05-15,15.0546
2021-05-16,19.18876
2021-05-17,33.07332
2021-05-18,24.88299
2021-05-19,49.76599
2021-05-20,53.51014
2021-05-21,32.37129
2021-05-22,22.6209
2021-05-23,32.76131
2021-05-24,51.79407
2021-05-25,35.1014
2021-05-26,33.85335
2021-05-27,27.5351
2021-05-28,24.10296
2021-05-29,18.48673
2021-05-30,14.11856
2021-05-31,23.40093
2021-06-01,21.52886
2021-06-02,22.6989
2021-06-03,24.10296
2021-06-04,20.59282
2021-06-05,12.40249
2021-06-06,17.00468
2021-06-07,20.35881
2021-06-08,21.13884
2021-06-09,17.47269
2021-06-10,17.6287
2021-06-11,16.14664
2021-06-12,12.24648
2021-06-13,10.68642
2021-06-14,16.92667
2021-06-15,19.65678
2021-06-16,20.74882
2021-06-17,21.29485
2021-06-18,24.64898
2021-06-19,12.7145
2021-06-20,12.5585
2021-06-21,19.34477
2021-06-22,15.75663
2021-06-23,17.08268
2021-06-24,15.60062
2021-06-25,19.11076
2021-06-26,13.72854
2021-06-27,17.5507
2021-06-28,17.86271
2021-06-29,66.92667
2021-06-30,87.36349
2021-07-01,29.64118
2021-07-02,23.32293
2021-07-03,19.11076
2021-07-04,17.86271
2021-07-05,22.07488
2021-07-06,20.67082
2021-07-07,20.98283
2021-07-08,20.43681
2021-07-09,17.7067
2021-07-10,12.01248
2021-07-11,25.74102
2021-07-12,20.28081
2021-07-13,18.17472
2021-07-14,19.26677
2021-07-15,22.85491
2021-07-16,37.05148
2021-07-17,19.81279
2021-07-18,19.50078
2021-07-19,24.64898
2021-07-20,23.24492
2021-07-21,19.81279
2021-07-22,16.14664
2021-07-23,17.78471
2021-07-24,13.41653
2021-07-25,12.87051
2021-07-26,15.1326
2021-07-27,17.39469
2021-07-28,17.16068
2021-07-29,16.84867
2021-07-30,15.44461
2021-07-31,10.92043
2021-08-01,10.1404
2021-08-02,12.87051
2021-08-03,15.67862
2021-08-04,20.82683
2021-08-05,24.02496
2021-08-06,26.52106
2021-08-07,14.43057
2021-08-08,14.04056
2021-08-09,29.87519
2021-08-10,29.64118
2021-08-11,25.50702
2021-08-12,34.39937
2021-08-13,20.67082
2021-08-14,19.89079
2021-08-15,16.92667
2021-08-16,19.26677
2021-08-17,22.93291
2021-08-18,23.86895
2021-08-19,24.18096
2021-08-20,24.49297
2021-08-21,15.75663
2021-08-22,17.08268
2021-08-23,19.26677
2021-08-24,17.86271
2021-08-25,17.47269
2021-08-26,18.72074
2021-08-27,15.1326
2021-08-28,12.79251
2021-08-29,14.58658
2021-08-30,15.28861
2021-08-31,17.08268
2021-09-01,18.40873
2021-09-02,18.56474
2021-09-03,17.16068
2021-09-04,13.33853
2021-09-05,15.75663
2021-09-06,15.36661
2021-09-07,16.14664
2021-09-08,19.11076
2021-09-09,15.67862
2021-09-10,12.48049
2021-09-11,10.92043
2021-09-12,13.72854
2021-09-13,14.82059
2021-09-14,16.38065
2021-09-15,13.96255
2021-09-16,14.66458
2021-09-17,15.2106
2021-09-18,11.31045
2021-09-19,8.81435
2021-09-20,12.5585
2021-09-21,13.33853
2021-09-22,14.11856
2021-09-23,15.60062
2021-09-24,17.08268
2021-09-25,13.65054
2021-09-26,14.82059
2021-09-27,16.77067
2021-09-28,16.30265
2021-09-29,19.50078
2021-09-30,16.53666
2021-10-01,17.6287
2021-10-02,12.48049
2021-10-03,21.52886
2021-10-04,37.20748
2021-10-05,55.0702
2021-10-06,30.42121
2021-10-07,21.84087
2021-10-08,17.78471
2021-10-09,15.60062
2021-10-10,13.65054
2021-10-11,16.45865
2021-10-12,22.6209
2021-10-13,14.74258
2021-10-14,19.50078
2021-10-15,14.50858
2021-10-16,9.43837
2021-10-17,9.59438
2021-10-18,15.36661
2021-10-19,14.82059
2021-10-20,15.0546
2021-10-21,18.01872
2021-10-22,13.72854
2021-10-23,11.46645
2021-10-24,86.27145
2021-10-25,100.0
2021-10-26,46.48985
2021-10-27,25.195
2021-10-28,26.91107
2021-10-29,16.45865
2021-10-30,11.62246
2021-10-31,14.19656
2021-11-01,15.36661
2021-11-02,17.86271
2021-11-03,17.78471
2021-11-04,14.50858
2021-11-05,13.49453
2021-11-06,9.82839
2021-11-07,24.64898
2021-11-08,29.09516
2021-11-09,22.07488
2021-11-10,19.89079
2021-11-11,19.57878
2021-11-12,18.33073
2021-11-13,14.43057
2021-11-14,15.91263
2021-11-15,24.72698
2021-11-16,23.71294
2021-11-17,28.93915
2021-11-18,25.35101
2021-11-19,23.32293
2021-11-20,19.18876
2021-11-21,16.61466
2021-11-22,23.08892
2021-11-23,26.28705
2021-11-24,25.195
2021-11-25,21.29485
2021-11-26,20.0468
2021-11-27,22.07488
2021-11-28,65.52262
2021-11-29,41.02964
2021-11-30,24.88299
2021-12-01,22.77691
2021-12-02,19.65678
2021-12-03,16.92667
2021-12-04,17.16068
2021-12-05,19.42277
2021-12-06,20.43681
2021-12-07,17.94071
2021-12-08,18.79875
2021-12-09,16.69266
2021-12-10,17.7067
2021-12-11,15.60062
2021-12-12,14.35257
2021-12-13,16.61466
2021-12-14,16.30265
2021-12-15,18.25273
2021-12-16,18.79875
2021-12-17,16.38065
2021-12-18,15.83463
2021-12-19,20.1248
2021-12-20,21.45085
2021-12-21,26.13104
2021-12-22,23.94695
2021-12-23,20.35881
2021-12-24,19.03276
2021-12-25,14.58658
2021-12-26,19.03276
2021-12-27,26.83307
2021-12-28,25.97503
2021-12-29,21.99687
2021-12-30,16.06864
2021-12-31,18.01872
2022-01-01,20.98283
2022-01-02,33.85335
2022-01-03,29.71918
2022-01-04,28.70514
2022-01-05,26.28705
2022-01-06,30.81123
2022-01-07,25.66302
2022-01-08,18.79875
2022-01-09,27.22308
2022-01-10,26.20904
2022-01-11,28.93915
2022-01-12,25.42901
2022-01-13,20.0468
2022-01-14,17.94071
2022-01-15,23.63494
2022-01-16,41.34165
2022-01-17,34.24336
2022-01-18,26.75507
2022-01-19,25.50702
2022-01-20,24.41497
2022-01-21,26.05304
2022-01-22,24.57098
2022-01-23,34.55538
2022-01-24,31.12324
2022-01-25,35.1794
2022-01-26,31.43525
2022-01-27,35.1014
2022-01-28,32.5273
2022-01-29,24.49297
2022-01-30,23.24492
2022-01-31,18.95475
2022-02-01,23.01092
2022-02-02,28.31513
2022-02-03,28.70514
2022-02-04,24.72698
2022-02-05,22.6989
2022-02-06,34.24336
2022-02-07,24.88299
2022-02-08,23.47893
2022-02-09,19.42277
2022-02-10,21.45085
2022-02-11,17.7067
2022-02-12,20.74882
2022-02-13,18.48673
2022-02-14,24.72698
2022-02-15,26.20904
2022-02-16,20.1248
2022-02-17,23.40093
2022-02-18,26.05304
2022-02-19,21.37285
2022-02-20,25.35101
2022-02-21,25.50702
2022-02-22,25.74102
2022-02-23,22.6209
2022-02-24,47.6599
2022-02-25,28.47113
2022-02-26,17.39469
2022-02-27,16.22464
2022-02-28,18.56474
2022-03-01,18.33073
2022-03-02,19.50078
2022-03-03,18.09672
2022-03-04,18.56474
2022-03-05,15.36661
2022-03-06,22.07488
2022-03-07,33.93135
2022-03-08,29.01716
2022-03-09,19.34477
2022-03-10,14.74258
2022-03-11,18.40873
2022-03-12,16.61466
2022-03-13,20.51482
2022-03-14,17.31669
2022-03-15,16.92667
2022-03-16,17.31669
2022-03-17,17.78471
2022-03-18,13.57254
2022-03-19,13.10452
2022-03-20,11.46645
2022-03-21,13.10452
2022-03-22,15.52262
2022-03-23,13.49453
2022-03-24,13.57254
2022-03-25,13.72854
2022-03-26,11.46645
2022-03-27,10.60842
2022-03-28,13.57254
2022-03-29,13.96255
2022-03-30,16.92667
2022-03-31,12.32449
2022-04-01,13.26053
2022-04-02,13.96255
2022-04-03,15.1326
2022-04-04,15.83463
2022-04-05,17.94071
2022-04-06,14.82059
2022-04-07,13.57254
2022-04-08,13.02652
2022-04-09,9.59438
2022-04-10,13.41653
2022-04-11,16.61466
2022-04-12,16.53666
2022-04-13,11.31045
2022-04-14,15.83463
2022-04-15,12.5585
2022-04-16,10.76443
2022-04-17,11.93447
2022-04-18,19.73478
2022-04-19,21.52886
2022-04-20,18.01872
2022-04-21,16.53666
2022-04-22,13.72854
2022-04-23,13.33853
2022-04-24,15.75663
2022-04-25,17.86271
2022-04-26,15.91263
2022-04-27,17.16068
2022-04-28,17.78471
2022-04-29,13.65054
2022-04-30,13.88455
2022-05-01,13.33853
2022-05-02,14.74258
2022-05-03,18.17472
2022-05-04,11.62246
2022-05-05,12.16848
2022-05-06,15.1326
2022-05-07,12.40249
2022-05-08,13.41653
2022-05-09,18.01872
2022-05-10,14.74258
2022-05-11,15.52262
2022-05-12,19.18876
2022-05-13,20.51482
2022-05-14,11.77847
2022-05-15,12.09048
2022-05-16,17.08268
2022-05-17,14.27457
2022-05-18,13.57254
2022-05-19,13.72854
2022-05-20,9.43837
2022-05-21,8.81435
2022-05-22,8.65834
2022-05-23,10.92043
2022-05-24,11.54446
2022-05-25,16.22464
2022-05-26,16.53666
2022-05-27,14.97659
2022-05-28,8.65834
2022-05-29,10.29641
2022-05-30,14.11856
2022-05-31,13.10452
2022-06-01,12.79251
2022-06-02,11.93447
2022-06-03,13.49453
2022-06-04,12.32449
2022-06-05,10.37441
2022-06-06,13.02652
2022-06-07,12.7145
2022-06-08,16.53666
2022-06-09,14.35257
2022-06-10,14.66458
2022-06-11,13.65054
2022-06-12,20.90483
2022-06-13,36.19344
2022-06-14,32.37129
2022-06-15,25.42901
2022-06-16,18.79875
2022-06-17,23.40093
2022-06-18,15.1326
2022-06-19,19.26677
2022-06-20,27.5351
2022-06-21,18.56474
2022-06-22,22.85491
2022-06-23,26.83307
2022-06-24,25.89703
2022-06-25,16.45865
2022-06-26,20.98283
2022-06-27,22.46489
2022-06-28,22.23088
2022-06-29,23.01092
2022-06-30,19.42277
2022-07-01,15.83463
2022-07-02,15.2106
2022-07-03,20.28081
2022-07-04,31.27925
2022-07-05,20.51482
2022-07-06,21.13884
2022-07-07,17.78471
2022-07-08,16.14664
2022-07-09,11.15444
2022-07-10,14.74258
2022-07-11,16.30265
2022-07-12,18.95475
2022-07-13,17.39469
2022-07-14,19.11076
2022-07-15,15.75663
2022-07-16,16.22464
2022-07-17,22.77691
2022-07-18,16.84867
2022-07-19,17.23868
2022-07-20,13.72854
2022-07-21,17.6287
2022-07-22,11.70046
2022-07-23,8.19032
2022-07-24,7.6443
2022-07-25,13.88455
2022-07-26,12.94851
2022-07-27,14.50858
2022-07-28,8.73634
2022-07-29,7.80031
2022-07-30,7.17628
2022-07-31,8.65834
2022-08-01,11.15444
2022-08-02,11.46645
2022-08-03,10.60842
2022-08-04,9.20436
2022-08-05,9.43837
2022-08-06,7.09828
2022-08-07,9.75039
2022-08-08,8.73634
2022-08-09,10.37441
2022-08-10,9.51638
2022-08-11,10.45241
2022-08-12,6.86427
2022-08-13,9.82839
2022-08-14,7.41029
2022-08-15,9.98439
2022-08-16,13.80655
2022-08-17,11.31045
2022-08-18,11.70046
2022-08-19,11.70046
2022-08-20,10.0624
2022-08-21,10.2184
2022-08-22,14.19656
2022-08-23,19.03276
2022-08-24,13.65054
2022-08-25,15.83463
2022-08-26,17.39469
2022-08-27,10.84243
2022-08-28,12.5585
2022-08-29,17.16068
2022-08-30,14.19656
2022-08-31,14.74258
2022-09-01,19.65678
2022-09-02,16.84867
2022-09-03,11.77847
2022-09-04,12.87051
2022-09-05,15.67862
2022-09-06,14.50858
2022-09-07,19.50078
2022-09-08,13.57254
2022-09-09,9.59438
2022-09-10,8.42433
2022-09-11,13.26053
2022-09-12,14.89859
2022-09-13,17.00468
2022-09-14,19.96879
2022-09-15,27.6131
2022-09-16,32.29329
2022-09-17,15.36661
2022-09-18,16.69266
2022-09-19,19.11076
2022-09-20,24.02496
2022-09-21,29.79719
2022-09-22,25.42901
2022-09-23,28.70514
2022-09-24,17.16068
2022-09-25,19.34477
2022-09-26,24.80499
2022-09-27,25.195
2022-09-28,25.89703
2022-09-29,23.24492
2022-09-30,16.38065
2022-10-01,11.77847
2022-10-02,18.33073
2022-10-03,19.26677
2022-10-04,25.27301
2022-10-05,23.63494
2022-10-06,15.1326
2022-10-07,13.72854
2022-10-08,11.85647
2022-10-09,10.60842
2022-10-10,16.14664
2022-10-11,29.48517
2022-10-12,31.04524
2022-10-13,21.60686
2022-10-14,22.5429
2022-10-15,15.83463
2022-10-16,13.02652
2022-10-17,18.01872
2022-10-18,16.45865
2022-10-19,15.2106
2022-10-20,12.6365
2022-10-21,14.82059
2022-10-22,10.53042
2022-10-23,11.85647
2022-10-24,13.65054
2022-10-25,12.6365
2022-10-26,17.16068
2022-10-27,14.04056
2022-10-28,12.5585
2022-10-29,10.2184
2022-10-30,9.51638
2022-10-31,12.87051
2022-11-01,15.44461
2022-11-02,14.89859
2022-11-03,18.01872
2022-11-04,17.39469
2022-11-05,10.37441
2022-11-06,11.93447
2022-11-07,13.96255
2022-11-08,16.06864
2022-11-09,14.35257
2022-11-10,13.88455
2022-11-11,13.10452
2022-11-12,10.99843
2022-11-13,12.79251
2022-11-14,15.91263
2022-11-15,13.57254
2022-11-16,12.5585
2022-11-17,12.40249
2022-11-18,13.57254
2022-11-19,7.48829
2022-11-20,13.80655
2022-11-21,13.18252
2022-11-22,11.15444
2022-11-23,11.85647
2022-11-24,12.6365
2022-11-25,10.0624
2022-11-26,7.33229
2022-11-27,11.23244
2022-11-28,11.77847
2022-11-29,12.48049
2022-11-30,10.45241
2022-12-01,11.85647
2022-12-02,14.27457
2022-12-03,8.89235
2022-12-04,10.45241
2022-12-05,13.80655
2022-12-06,26.98907
2022-12-07,20.0468
2022-12-08,17.94071
2022-12-09,14.35257
2022-12-10,13.18252
2022-12-11,14.66458
2022-12-12,15.1326
2022-12-13,17.78471
2022-12-14,14.66458
2022-12-15,17.7067
2022-12-16,16.53666
2022-12-17,13.65054
2022-12-18,14.82059
2022-12-19,15.1326
2022-12-20,13.10452
2022-12-21,15.52262
2022-12-22,29.01716
2022-12-23,40.56162
2022-12-24,20.82683
2022-12-25,22.6209
2022-12-26,30.1092
2022-12-27,31.20124
2022-12-28,37.83151
2022-12-29,27.14508
2022-12-30,34.94539
2022-12-31,44.14976
2023-01-01,32.6053
2023-01-02,32.44929
2023-01-03,33.54134
2023-01-04,48.36193
2023-01-05,35.64742
2023-01-06,30.73322
2023-01-07,35.33541
2023-01-08,32.37129
2023-01-09,34.16536
2023-01-10,26.36505
2023-01-11,35.0234
2023-01-12,29.64118
2023-01-13,20.67082
2023-01-14,15.75663
2023-01-15,19.89079
2023-01-16,21.06084
2023-01-17,18.72074
2023-01-18,22.07488
2023-01-19,20.51482
2023-01-20,20.51482
2023-01-21,13.57254
2023-01-22,15.28861
2023-01-23,18.01872
2023-01-24,24.57098
2023-01-25,26.05304
2023-01-26,23.08892
2023-01-27,44.38377
2023-01-28,21.29485
2023-01-29,19.18876
2023-01-30,23.94695
2023-01-31,19.57878
2023-02-01,26.59906
2023-02-02,28.47113
2023-02-03,23.32293
2023-02-04,17.39469
2023-02-05,15.28861
2023-02-06,21.06084
2023-02-07,20.98283
2023-02-08,19.11076
2023-02-09,16.69266
2023-02-10,19.57878
2023-02-11,11.62246
2023-02-12,19.03276
2023-02-13,17.16068
2023-02-14,19.65678
2023-02-15,18.95475
2023-02-16,16.45865
2023-02-17,15.52262
2023-02-18,13.26053
2023-02-19,13.80655
2023-02-20,15.52262
2023-02-21,14.89859
2023-02-22,17.94071
2023-02-23,17.31669
2023-02-24,20.74882
2023-02-25,14.35257
2023-02-26,16.06864
2023-02-27,18.56474
2023-02-28,19.57878
2023-03-01,18.87675
2023-03-02,17.7067
2023-03-03,19.65678
2023-03-04,11.70046
2023-03-05,17.23868
2023-03-06,20.28081
2023-03-07,17.86271
2023-03-08,17.00468
2023-03-09,16.84867
2023-03-10,17.6287
2023-03-11,13.96255
2023-03-12,20.0468
2023-03-13,25.89703
2023-03-14,34.24336
2023-03-15,25.195
2023-03-16,25.97503
2023-03-17,22.46489
2023-03-18,22.30889
2023-03-19,21.45085
2023-03-20,34.00936
2023-03-21,30.34321
2023-03-22,24.41497
2023-03-23,22.85491
2023-03-24,24.72698
2023-03-25,18.33073
2023-03-26,17.5507
2023-03-27,24.02496
2023-03-28,28.86115
2023-03-29,23.01092
2023-03-30,17.47269
2023-03-31,17.16068
2023-04-01,13.49453
2023-04-02,17.94071
2023-04-03,18.79875
2023-04-04,19.34477
2023-04-05,31.35725
2023-04-06,33.22932
2023-04-07,23.08892
2023-04-08,11.31045
2023-04-09,23.01092
2023-04-10,22.93291
2023-04-11,25.50702
2023-04-12,19.26677
2023-04-13,21.37285
2023-04-14,18.09672
2023-04-15,11.31045
2023-04-16,14.11856
2023-04-17,18.40873
2023-04-18,16.84867
2023-04-19,14.58658
2023-04-20,13.02652
2023-04-21,12.40249
2023-04-22,10.37441
2023-04-23,12.48049
2023-04-24,14.50858
2023-04-25,19.18876
2023-04-26,21.13884
2023-04-27,18.64274
2023-04-28,13.41653
2023-04-29,12.79251
2023-04-30,10.29641
2023-05-01,11.15444
2023-05-02,13.26053
2023-05-03,15.28861
2023-05-04,16.92667
2023-05-05,16.69266
2023-05-06,16.45865
2023-05-07,15.0546
2023-05-08,18.72074
2023-05-09,18.95475
2023-05-10,16.84867
2023-05-11,13.96255
2023-05-12,13.18252
2023-05-13,12.09048
2023-05-14,14.89859
2023-05-15,20.1248
2023-05-16,17.6287
2023-05-17,17.7067
2023-05-18,15.36661
2023-05-19,19.03276
2023-05-20,11.38845
2023-05-21,14.50858
2023-05-22,18.48673
2023-05-23,16.14664
2023-05-24,15.44461
2023-05-25,19.42277
2023-05-26,14.82059
2023-05-27,10.0624
2023-05-28,12.32449
2023-05-29,12.94851
