date,비상장주식거래
2021-01-07,56.41385
2021-01-08,55.66479
2021-01-09,43.58614
2021-01-10,41.29213
2021-01-11,58.38014
2021-01-12,52.48127
2021-01-13,52.62172
2021-01-14,51.02996
2021-01-15,46.53558
2021-01-16,32.53745
2021-01-17,35.5337
2021-01-18,38.71722
2021-01-19,49.62546
2021-01-20,53.46441
2021-01-21,54.40074
2021-01-22,64.18539
2021-01-23,61.42322
2021-01-24,49.48501
2021-01-25,64.04494
2021-01-26,62.31273
2021-01-27,50.74906
2021-01-28,41.76029
2021-01-29,41.01123
2021-01-30,26.68539
2021-01-31,25.84269
2021-02-01,38.01498
2021-02-02,48.73595
2021-02-03,44.897
2021-02-04,41.05805
2021-02-05,43.39887
2021-02-06,29.58801
2021-02-07,39.18539
2021-02-08,41.52621
2021-02-09,43.30524
2021-02-10,42.08801
2021-02-11,33.09925
2021-02-12,38.62359
2021-02-13,50.84269
2021-02-14,44.28838
2021-02-15,65.40262
2021-02-16,55.75842
2021-02-17,55.71161
2021-02-18,55.66479
2021-02-19,49.01685
2021-02-20,37.07865
2021-02-21,43.86704
2021-02-22,52.8558
2021-02-23,53.4176
2021-02-24,45.78651
2021-02-25,47.23782
2021-02-26,39.84082
2021-02-27,26.35767
2021-02-28,25.37453
2021-03-01,31.13295
2021-03-02,43.4925
2021-03-03,36.79775
2021-03-04,37.54681
2021-03-05,35.90823
2021-03-06,23.22097
2021-03-07,21.95692
2021-03-08,42.83707
2021-03-09,42.93071
2021-03-10,45.78651
2021-03-11,49.81273
2021-03-12,55.14981
2021-03-13,34.12921
2021-03-14,74.90636
2021-03-15,70.50561
2021-03-16,58.14606
2021-03-17,51.35767
2021-03-18,84.41011
2021-03-19,80.52434
2021-03-20,40.44943
2021-03-21,44.24157
2021-03-22,52.8558
2021-03-23,47.37827
2021-03-24,43.7734
2021-03-25,65.6367
2021-03-26,49.95318
2021-03-27,36.32958
2021-03-28,36.9382
2021-03-29,43.11797
2021-03-30,49.7191
2021-03-31,50.84269
2021-04-01,53.6985
2021-04-02,44.75655
2021-04-03,32.9588
2021-04-04,26.02996
2021-04-05,40.3558
2021-04-06,43.11797
2021-04-07,52.52808
2021-04-08,46.39513
2021-04-09,51.82584
2021-04-10,31.74157
2021-04-11,32.91198
2021-04-12,60.20599
2021-04-13,56.03932
2021-04-14,55.66479
2021-04-15,58.94194
2021-04-16,57.35018
2021-04-17,40.82397
2021-04-18,34.69101
2021-04-19,49.81273
2021-04-20,53.08988
2021-04-21,52.0131
2021-04-22,60.90823
2021-04-23,50.88951
2021-04-24,33.38014
2021-04-25,32.16292
2021-04-26,52.66853
2021-04-27,54.82209
2021-04-28,54.30711
2021-04-29,49.57865
2021-04-30,48.68913
2021-05-01,32.06928
2021-05-02,38.01498
2021-05-03,51.02996
2021-05-04,36.32958
2021-05-05,26.91947
2021-05-06,38.90449
2021-05-07,37.54681
2021-05-08,25.09363
2021-05-09,26.54494
2021-05-10,45.27153
2021-05-11,45.08426
2021-05-12,44.00749
2021-05-13,37.73408
2021-05-14,35.39325
2021-05-15,21.81647
2021-05-16,21.62921
2021-05-17,34.73782
2021-05-18,31.97565
2021-05-19,21.30149
2021-05-20,27.05992
2021-05-21,28.1367
2021-05-22,19.6161
2021-05-23,16.71348
2021-05-24,28.65168
2021-05-25,28.6985
2021-05-26,35.44007
2021-05-27,32.1161
2021-05-28,33.09925
2021-05-29,18.44569
2021-05-30,15.9176
2021-05-31,33.66104
2021-06-01,29.40074
2021-06-02,32.30337
2021-06-03,37.92134
2021-06-04,54.07303
2021-06-05,33.19288
2021-06-06,21.76966
2021-06-07,42.93071
2021-06-08,37.59363
2021-06-09,36.04868
2021-06-10,35.5337
2021-06-11,33.09925
2021-06-12,20.97378
2021-06-13,20.50561
2021-06-14,33.61423
2021-06-15,38.24906
2021-06-16,37.68726
2021-06-17,41.57303
2021-06-18,40.49625
2021-06-19,22.14419
2021-06-20,18.53932
2021-06-21,30.85205
2021-06-22,33.05243
2021-06-23,62.2191
2021-06-24,43.53932
2021-06-25,36.47003
2021-06-26,24.85955
2021-06-27,22.84644
2021-06-28,42.64981
2021-06-29,43.72659
2021-06-30,36.6573
2021-07-01,36.56367
2021-07-02,32.25655
2021-07-03,24.85955
2021-07-04,18.96067
2021-07-05,37.12546
2021-07-06,35.06554
2021-07-07,36.79775
2021-07-08,33.56741
2021-07-09,32.1161
2021-07-10,28.32397
2021-07-11,21.20786
2021-07-12,36.89138
2021-07-13,34.97191
2021-07-14,38.24906
2021-07-15,37.54681
2021-07-16,33.52059
2021-07-17,24.57865
2021-07-18,20.83333
2021-07-19,31.60112
2021-07-20,34.64419
2021-07-21,36.56367
2021-07-22,37.45318
2021-07-23,36.3764
2021-07-24,21.86329
2021-07-25,23.22097
2021-07-26,40.68352
2021-07-27,44.28838
2021-07-28,43.07116
2021-07-29,38.71722
2021-07-30,31.60112
2021-07-31,18.91385
2021-08-01,17.50936
2021-08-02,29.77528
2021-08-03,41.1985
2021-08-04,37.35955
2021-08-05,45.03745
2021-08-06,47.65917
2021-08-07,23.22097
2021-08-08,26.12359
2021-08-09,55.57116
2021-08-10,52.15355
2021-08-11,48.64232
2021-08-12,42.27528
2021-08-13,40.68352
2021-08-14,23.3146
2021-08-15,27.62172
2021-08-16,32.6779
2021-08-17,42.97752
2021-08-18,48.36142
2021-08-19,44.42883
2021-08-20,41.71348
2021-08-21,24.29775
2021-08-22,23.12734
2021-08-23,42.13483
2021-08-24,43.21161
2021-08-25,48.73595
2021-08-26,49.67228
2021-08-27,40.87078
2021-08-28,24.90636
2021-08-29,29.82209
2021-08-30,44.14794
2021-08-31,45.31835
2021-09-01,49.1573
2021-09-02,45.59925
2021-09-03,40.77715
2021-09-04,23.82958
2021-09-05,22.05056
2021-09-06,41.05805
2021-09-07,42.41573
2021-09-08,40.44943
2021-09-09,36.47003
2021-09-10,38.85767
2021-09-11,20.69288
2021-09-12,19.0543
2021-09-13,33.14606
2021-09-14,39.04494
2021-09-15,37.40636
2021-09-16,41.71348
2021-09-17,33.14606
2021-09-18,20.69288
2021-09-19,15.87078
2021-09-20,15.16853
2021-09-21,16.43258
2021-09-22,17.18164
2021-09-23,42.88389
2021-09-24,50.14044
2021-09-25,32.35018
2021-09-26,27.38764
2021-09-27,40.0749
2021-09-28,35.2528
2021-09-29,38.62359
2021-09-30,34.22284
2021-10-01,29.07303
2021-10-02,16.15168
2021-10-03,13.81086
2021-10-04,17.18164
2021-10-05,32.63108
2021-10-06,33.09925
2021-10-07,33.61423
2021-10-08,31.64794
2021-10-09,20.59925
2021-10-10,14.46629
2021-10-11,16.1985
2021-10-12,28.65168
2021-10-13,31.36704
2021-10-14,32.77153
2021-10-15,32.30337
2021-10-16,17.55617
2021-10-17,20.59925
2021-10-18,32.06928
2021-10-19,35.20599
2021-10-20,32.58426
2021-10-21,34.36329
2021-10-22,30.71161
2021-10-23,17.97752
2021-10-24,16.52621
2021-10-25,32.9588
2021-10-26,42.97752
2021-10-27,42.04119
2021-10-28,36.14232
2021-10-29,31.36704
2021-10-30,17.69662
2021-10-31,17.88389
2021-11-01,29.91573
2021-11-02,34.59737
2021-11-03,37.45318
2021-11-04,36.04868
2021-11-05,32.30337
2021-11-06,19.00749
2021-11-07,15.6367
2021-11-08,30.38389
2021-11-09,29.49438
2021-11-10,31.74157
2021-11-11,34.97191
2021-11-12,29.77528
2021-11-13,18.39887
2021-11-14,25.09363
2021-11-15,42.08801
2021-11-16,42.08801
2021-11-17,41.61985
2021-11-18,40.3558
2021-11-19,35.5337
2021-11-20,22.47191
2021-11-21,29.68164
2021-11-22,37.31273
2021-11-23,38.62359
2021-11-24,41.15168
2021-11-25,35.95505
2021-11-26,32.25655
2021-11-27,16.76029
2021-11-28,21.44194
2021-11-29,32.06928
2021-11-30,32.397
2021-12-01,34.87827
2021-12-02,33.14606
2021-12-03,34.22284
2021-12-04,16.71348
2021-12-05,18.63295
2021-12-06,31.74157
2021-12-07,34.12921
2021-12-08,38.67041
2021-12-09,35.95505
2021-12-10,31.78838
2021-12-11,18.4925
2021-12-12,42.69662
2021-12-13,42.13483
2021-12-14,39.09176
2021-12-15,41.99438
2021-12-16,34.36329
2021-12-17,30.14981
2021-12-18,21.58239
2021-12-19,27.94943
2021-12-20,35.11235
2021-12-21,32.72471
2021-12-22,34.78464
2021-12-23,34.08239
2021-12-24,29.21348
2021-12-25,18.39887
2021-12-26,20.50561
2021-12-27,32.72471
2021-12-28,36.51685
2021-12-29,34.17602
2021-12-30,35.67415
2021-12-31,27.10674
2022-01-01,22.05056
2022-01-02,22.00374
2022-01-03,37.96816
2022-01-04,34.69101
2022-01-05,36.89138
2022-01-06,31.2734
2022-01-07,36.14232
2022-01-08,25.51498
2022-01-09,30.71161
2022-01-10,39.5131
2022-01-11,37.40636
2022-01-12,41.94756
2022-01-13,39.88764
2022-01-14,34.41011
2022-01-15,24.11048
2022-01-16,24.39138
2022-01-17,35.29962
2022-01-18,40.9176
2022-01-19,43.02434
2022-01-20,44.19475
2022-01-21,36.28277
2022-01-22,21.67602
2022-01-23,21.48876
2022-01-24,35.48689
2022-01-25,32.49063
2022-01-26,32.25655
2022-01-27,36.47003
2022-01-28,31.69475
2022-01-29,20.41198
2022-01-30,20.22471
2022-01-31,18.53932
2022-02-01,18.07116
2022-02-02,22.09737
2022-02-03,37.59363
2022-02-04,33.66104
2022-02-05,21.20786
2022-02-06,21.91011
2022-02-07,35.11235
2022-02-08,36.79775
2022-02-09,32.6779
2022-02-10,28.88576
2022-02-11,31.74157
2022-02-12,19.94382
2022-02-13,15.26217
2022-02-14,33.05243
2022-02-15,34.87827
2022-02-16,29.91573
2022-02-17,35.20599
2022-02-18,30.19662
2022-02-19,17.60299
2022-02-20,19.00749
2022-02-21,34.69101
2022-02-22,31.13295
2022-02-23,31.74157
2022-02-24,31.8352
2022-02-25,25.42134
2022-02-26,17.74344
2022-02-27,14.60674
2022-02-28,22.37827
2022-03-01,15.82397
2022-03-02,26.59176
2022-03-03,28.51123
2022-03-04,21.44194
2022-03-05,13.20224
2022-03-06,19.6161
2022-03-07,21.81647
2022-03-08,24.48501
2022-03-09,14.41947
2022-03-10,22.00374
2022-03-11,24.25093
2022-03-12,15.16853
2022-03-13,12.68726
2022-03-14,24.7191
2022-03-15,27.20037
2022-03-16,28.08988
2022-03-17,30.85205
2022-03-18,27.48127
2022-03-19,16.05805
2022-03-20,17.32209
2022-03-21,27.5749
2022-03-22,34.26966
2022-03-23,35.48689
2022-03-24,33.70786
2022-03-25,36.28277
2022-03-26,19.42883
2022-03-27,18.96067
2022-03-28,35.01872
2022-03-29,37.92134
2022-03-30,39.84082
2022-03-31,48.68913
2022-04-01,32.86516
2022-04-02,17.18164
2022-04-03,18.16479
2022-04-04,30.85205
2022-04-05,35.11235
2022-04-06,32.91198
2022-04-07,32.20973
2022-04-08,26.96629
2022-04-09,15.68352
2022-04-10,15.16853
2022-04-11,30.38389
2022-04-12,28.1367
2022-04-13,34.36329
2022-04-14,35.86142
2022-04-15,31.78838
2022-04-16,17.32209
2022-04-17,15.3558
2022-04-18,31.46067
2022-04-19,30.24344
2022-04-20,32.6779
2022-04-21,32.86516
2022-04-22,32.397
2022-04-23,17.69662
2022-04-24,13.85767
2022-04-25,28.51123
2022-04-26,31.2734
2022-04-27,32.02247
2022-04-28,29.49438
2022-04-29,30.10299
2022-04-30,14.04494
2022-05-01,12.59363
2022-05-02,24.67228
2022-05-03,25.74906
2022-05-04,27.8558
2022-05-05,15.26217
2022-05-06,22.23782
2022-05-07,11.32958
2022-05-08,11.0955
2022-05-09,25.14044
2022-05-10,24.4382
2022-05-11,25.04681
2022-05-12,25.74906
2022-05-13,25.04681
2022-05-14,14.55992
2022-05-15,13.76404
2022-05-16,28.4176
2022-05-17,27.294
2022-05-18,26.63857
2022-05-19,27.20037
2022-05-20,25.93632
2022-05-21,13.57677
2022-05-22,15.54307
2022-05-23,24.48501
2022-05-24,28.27715
2022-05-25,27.48127
2022-05-26,29.11985
2022-05-27,27.10674
2022-05-28,13.06179
2022-05-29,13.67041
2022-05-30,26.63857
2022-05-31,28.18352
2022-06-01,19.85018
2022-06-02,22.70599
2022-06-03,23.22097
2022-06-04,14.98127
2022-06-05,14.18539
2022-06-06,16.80711
2022-06-07,24.95318
2022-06-08,28.46441
2022-06-09,28.08988
2022-06-10,27.94943
2022-06-11,14.37265
2022-06-12,13.62359
2022-06-13,33.19288
2022-06-14,30.61797
2022-06-15,26.82584
2022-06-16,27.34082
2022-06-17,22.00374
2022-06-18,13.81086
2022-06-19,12.31273
2022-06-20,24.48501
2022-06-21,23.82958
2022-06-22,23.50187
2022-06-23,22.89325
2022-06-24,24.06367
2022-06-25,10.76779
2022-06-26,10.86142
2022-06-27,23.3146
2022-06-28,22.89325
2022-06-29,23.73595
2022-06-30,23.8764
2022-07-01,22.19101
2022-07-02,10.34644
2022-07-03,9.92509
2022-07-04,21.06741
2022-07-05,20.36516
2022-07-06,22.47191
2022-07-07,20.55243
2022-07-08,21.16104
2022-07-09,9.78464
2022-07-10,8.52059
2022-07-11,21.11423
2022-07-12,21.53558
2022-07-13,19.75655
2022-07-14,21.25468
2022-07-15,20.31835
2022-07-16,10.48689
2022-07-17,11.3764
2022-07-18,25.09363
2022-07-19,24.48501
2022-07-20,24.67228
2022-07-21,25.51498
2022-07-22,21.76966
2022-07-23,11.56367
2022-07-24,12.12546
2022-07-25,22.37827
2022-07-26,24.01685
2022-07-27,21.44194
2022-07-28,21.72284
2022-07-29,21.53558
2022-07-30,12.64044
2022-07-31,11.51685
2022-08-01,21.95692
2022-08-02,23.97003
2022-08-03,26.91947
2022-08-04,25.09363
2022-08-05,24.25093
2022-08-06,16.43258
2022-08-07,14.65355
2022-08-08,23.64232
2022-08-09,25.0
2022-08-10,25.51498
2022-08-11,26.54494
2022-08-12,24.39138
2022-08-13,12.64044
2022-08-14,11.61048
2022-08-15,13.29588
2022-08-16,26.12359
2022-08-17,27.20037
2022-08-18,26.17041
2022-08-19,24.1573
2022-08-20,12.78089
2022-08-21,13.15543
2022-08-22,25.98314
2022-08-23,27.34082
2022-08-24,29.26029
2022-08-25,26.7322
2022-08-26,26.77902
2022-08-27,12.87453
2022-08-28,13.24906
2022-08-29,24.48501
2022-08-30,27.66853
2022-08-31,29.16666
2022-09-01,26.91947
2022-09-02,23.64232
2022-09-03,12.45318
2022-09-04,12.73408
2022-09-05,23.64232
2022-09-06,22.14419
2022-09-07,23.0337
2022-09-08,17.74344
2022-09-09,8.56741
2022-09-10,9.17602
2022-09-11,8.94194
2022-09-12,14.74719
2022-09-13,27.48127
2022-09-14,26.87265
2022-09-15,30.57116
2022-09-16,27.05992
2022-09-17,15.12172
2022-09-18,16.01123
2022-09-19,28.79213
2022-09-20,25.84269
2022-09-21,25.09363
2022-09-22,22.19101
2022-09-23,19.85018
2022-09-24,11.00187
2022-09-25,11.28277
2022-09-26,21.20786
2022-09-27,23.78277
2022-09-28,21.62921
2022-09-29,26.17041
2022-09-30,19.24157
2022-10-01,9.08239
2022-10-02,8.70786
2022-10-03,13.10861
2022-10-04,26.07677
2022-10-05,23.50187
2022-10-06,24.25093
2022-10-07,23.73595
2022-10-08,11.0955
2022-10-09,9.12921
2022-10-10,11.61048
2022-10-11,22.19101
2022-10-12,23.08052
2022-10-13,21.48876
2022-10-14,19.52247
2022-10-15,12.45318
2022-10-16,11.6573
2022-10-17,20.92696
2022-10-18,26.7322
2022-10-19,24.76591
2022-10-20,24.11048
2022-10-21,19.47565
2022-10-22,8.84831
2022-10-23,7.72471
2022-10-24,17.08801
2022-10-25,19.00749
2022-10-26,16.01123
2022-10-27,18.82022
2022-10-28,22.84644
2022-10-29,8.28651
2022-10-30,13.67041
2022-10-31,18.72659
2022-11-01,20.64606
2022-11-02,18.35205
2022-11-03,18.53932
2022-11-04,16.10486
2022-11-05,10.01872
2022-11-06,10.15917
2022-11-07,19.28838
2022-11-08,21.39513
2022-11-09,19.0543
2022-11-10,20.7397
2022-11-11,19.0543
2022-11-12,9.69101
2022-11-13,10.95505
2022-11-14,22.09737
2022-11-15,21.76966
2022-11-16,20.69288
2022-11-17,21.91011
2022-11-18,18.86704
2022-11-19,9.45692
2022-11-20,9.12921
2022-11-21,18.39887
2022-11-22,18.86704
2022-11-23,20.31835
2022-11-24,18.58614
2022-11-25,17.13483
2022-11-26,9.92509
2022-11-27,12.12546
2022-11-28,21.76966
2022-11-29,21.39513
2022-11-30,30.38389
2022-12-01,31.03932
2022-12-02,24.76591
2022-12-03,10.58052
2022-12-04,12.59363
2022-12-05,24.1573
2022-12-06,20.69288
2022-12-07,26.17041
2022-12-08,23.08052
2022-12-09,22.79962
2022-12-10,10.8146
2022-12-11,16.1985
2022-12-12,23.78277
2022-12-13,22.89325
2022-12-14,23.82958
2022-12-15,23.40823
2022-12-16,20.55243
2022-12-17,11.61048
2022-12-18,10.48689
2022-12-19,20.55243
2022-12-20,19.0543
2022-12-21,23.12734
2022-12-22,21.53558
2022-12-23,20.78651
2022-12-24,9.87827
2022-12-25,10.06554
2022-12-26,22.28464
2022-12-27,23.0337
2022-12-28,18.53932
2022-12-29,19.10112
2022-12-30,15.77715
2022-12-31,8.38014
2023-01-01,9.97191
2023-01-02,18.16479
2023-01-03,21.39513
2023-01-04,23.97003
2023-01-05,24.20411
2023-01-06,18.91385
2023-01-07,11.6573
2023-01-08,12.03183
2023-01-09,22.7528
2023-01-10,22.47191
2023-01-11,23.36142
2023-01-12,20.78651
2023-01-13,17.93071
2023-01-14,13.24906
2023-01-15,11.47003
2023-01-16,21.58239
2023-01-17,23.3146
2023-01-18,19.47565
2023-01-19,21.44194
2023-01-20,16.57303
2023-01-21,11.14232
2023-01-22,9.31647
2023-01-23,7.6779
2023-01-24,11.42322
2023-01-25,25.04681
2023-01-26,28.74531
2023-01-27,25.79588
2023-01-28,15.16853
2023-01-29,13.48314
2023-01-30,27.90262
2023-01-31,25.74906
2023-02-01,26.96629
2023-02-02,28.04307
2023-02-03,25.60861
2023-02-04,14.88764
2023-02-05,14.37265
2023-02-06,26.59176
2023-02-07,28.74531
2023-02-08,32.49063
2023-02-09,30.57116
2023-02-10,27.0131
2023-02-11,16.76029
2023-02-12,28.55805
2023-02-13,33.05243
2023-02-14,31.92883
2023-02-15,27.8558
2023-02-16,32.397
2023-02-17,32.91198
2023-02-18,16.94756
2023-02-19,21.95692
2023-02-20,34.83146
2023-02-21,30.19662
2023-02-22,29.44756
2023-02-23,26.35767
2023-02-24,29.40074
2023-02-25,14.09176
2023-02-26,14.37265
2023-02-27,29.07303
2023-02-28,26.40449
2023-03-01,17.88389
2023-03-02,24.25093
2023-03-03,28.27715
2023-03-04,14.2322
2023-03-05,16.01123
2023-03-06,34.26966
2023-03-07,31.97565
2023-03-08,25.98314
2023-03-09,29.21348
2023-03-10,24.90636
2023-03-11,11.51685
2023-03-12,14.46629
2023-03-13,25.51498
2023-03-14,24.67228
2023-03-15,30.75842
2023-03-16,29.30711
2023-03-17,29.63483
2023-03-18,15.54307
2023-03-19,15.9176
2023-03-20,30.47752
2023-03-21,33.47378
2023-03-22,34.36329
2023-03-23,33.70786
2023-03-24,31.8352
2023-03-25,15.82397
2023-03-26,14.55992
2023-03-27,32.86516
2023-03-28,30.80524
2023-03-29,30.52434
2023-03-30,37.26591
2023-03-31,31.32022
2023-04-01,16.43258
2023-04-02,15.73033
2023-04-03,32.02247
2023-04-04,32.49063
2023-04-05,32.6779
2023-04-06,36.75093
2023-04-07,33.14606
2023-04-08,20.88014
2023-04-09,21.76966
2023-04-10,35.06554
2023-04-11,36.23595
2023-04-12,32.25655
2023-04-13,31.17977
2023-04-14,32.35018
2023-04-15,16.4794
2023-04-16,18.53932
2023-04-17,32.02247
2023-04-18,34.26966
2023-04-19,30.75842
2023-04-20,30.43071
2023-04-21,26.87265
2023-04-22,16.24531
2023-04-23,14.70037
2023-04-24,26.12359
2023-04-25,28.79213
2023-04-26,28.08988
2023-04-27,27.15355
2023-04-28,23.5955
2023-04-29,11.98501
2023-04-30,10.2528
2023-05-01,16.05805
2023-05-02,22.28464
2023-05-03,24.7191
2023-05-04,23.12734
2023-05-05,13.81086
2023-05-06,11.61048
2023-05-07,10.90823
2023-05-08,24.01685
2023-05-09,25.93632
2023-05-10,27.76217
2023-05-11,26.54494
2023-05-12,22.33146
2023-05-13,13.38951
2023-05-14,11.51685
2023-05-15,25.74906
2023-05-16,25.79588
2023-05-17,29.72846
2023-05-18,26.7322
2023-05-19,22.05056
2023-05-20,13.15543
2023-05-21,13.48314
2023-05-22,23.3146
2023-05-23,25.98314
2023-05-24,23.97003
2023-05-25,23.26779
2023-05-26,25.51498
2023-05-27,12.96816
2023-05-28,12.03183
