date,아트포스터
2023-05-27,19.90049
2023-05-28,20.89552
2023-05-29,30.84577
2023-05-30,25.37313
2023-05-31,17.91044
2023-06-01,20.89552
2023-06-02,17.91044
2023-06-03,19.90049
2023-06-04,21.89054
2023-06-05,25.37313
2023-06-06,17.41293
2023-06-07,27.36318
2023-06-08,18.40796
2023-06-09,19.40298
2023-06-10,13.43283
2023-06-11,17.91044
2023-06-12,22.88557
2023-06-13,17.91044
2023-06-14,33.83084
2023-06-15,22.88557
2023-06-16,19.90049
2023-06-17,21.89054
2023-06-18,17.91044
2023-06-19,22.38805
2023-06-20,18.90547
2023-06-21,21.89054
2023-06-22,19.40298
2023-06-23,17.91044
2023-06-24,13.43283
2023-06-25,19.90049
2023-06-26,27.36318
2023-06-27,21.89054
2023-06-28,17.91044
2023-06-29,21.39303
2023-06-30,22.38805
2023-07-01,15.92039
2023-07-02,13.43283
2023-07-03,17.91044
2023-07-04,23.38308
2023-07-05,17.91044
2023-07-06,17.91044
2023-07-07,19.90049
2023-07-08,22.88557
2023-07-09,18.90547
2023-07-10,16.91542
2023-07-11,19.40298
2023-07-12,26.86567
2023-07-13,24.3781
2023-07-14,19.40298
2023-07-15,14.92537
2023-07-16,20.89552
2023-07-17,19.90049
2023-07-18,19.40298
2023-07-19,18.40796
2023-07-20,21.39303
2023-07-21,20.89552
2023-07-22,11.44278
2023-07-23,21.89054
2023-07-24,24.3781
2023-07-25,14.92537
2023-07-26,18.90547
2023-07-27,24.3781
2023-07-28,18.90547
2023-07-29,14.42786
2023-07-30,15.92039
2023-07-31,15.92039
2023-08-01,23.38308
2023-08-02,29.85074
2023-08-03,25.37313
2023-08-04,27.86069
2023-08-05,16.41791
2023-08-06,22.88557
2023-08-07,28.85572
2023-08-08,20.398
2023-08-09,27.86069
2023-08-10,30.34825
2023-08-11,13.93034
2023-08-12,13.93034
2023-08-13,15.92039
2023-08-14,20.89552
2023-08-15,19.90049
2023-08-16,16.41791
2023-08-17,22.88557
2023-08-18,21.39303
2023-08-19,19.40298
2023-08-20,12.43781
2023-08-21,17.91044
2023-08-22,25.37313
2023-08-23,28.3582
2023-08-24,18.90547
2023-08-25,14.92537
2023-08-26,12.93532
2023-08-27,20.398
2023-08-28,23.38308
2023-08-29,21.39303
2023-08-30,15.42288
2023-08-31,30.84577
2023-09-01,16.41791
2023-09-02,14.92537
2023-09-03,20.398
2023-09-04,17.41293
2023-09-05,28.3582
2023-09-06,18.90547
2023-09-07,21.89054
2023-09-08,24.3781
2023-09-09,13.93034
2023-09-10,24.87562
2023-09-11,18.90547
2023-09-12,21.89054
2023-09-13,23.38308
2023-09-14,24.87562
2023-09-15,19.90049
2023-09-16,15.42288
2023-09-17,20.89552
2023-09-18,18.40796
2023-09-19,23.88059
2023-09-20,16.91542
2023-09-21,16.41791
2023-09-22,15.92039
2023-09-23,8.95522
2023-09-24,19.40298
2023-09-25,17.41293
2023-09-26,14.92537
2023-09-27,19.40298
2023-09-28,10.94527
2023-09-29,11.44278
2023-09-30,7.46268
2023-10-01,12.93532
2023-10-02,18.90547
2023-10-03,20.398
2023-10-04,27.86069
2023-10-05,15.42288
2023-10-06,19.90049
2023-10-07,20.89552
2023-10-08,13.93034
2023-10-09,25.37313
2023-10-10,16.41791
2023-10-11,24.87562
2023-10-12,15.92039
2023-10-13,20.89552
2023-10-14,17.91044
2023-10-15,25.87064
2023-10-16,21.89054
2023-10-17,18.90547
2023-10-18,22.88557
2023-10-19,22.38805
2023-10-20,15.42288
2023-10-21,21.89054
2023-10-22,19.40298
2023-10-23,17.41293
2023-10-24,32.83582
2023-10-25,16.41791
2023-10-26,23.88059
2023-10-27,19.40298
2023-10-28,22.88557
2023-10-29,22.88557
2023-10-30,16.41791
2023-10-31,19.40298
2023-11-01,23.88059
2023-11-02,26.86567
2023-11-03,21.39303
2023-11-04,28.85572
2023-11-05,24.87562
2023-11-06,22.38805
2023-11-07,25.37313
2023-11-08,15.42288
2023-11-09,16.41791
2023-11-10,18.90547
2023-11-11,19.40298
2023-11-12,20.398
2023-11-13,23.38308
2023-11-14,21.39303
2023-11-15,24.87562
2023-11-16,24.87562
2023-11-17,23.88059
2023-11-18,17.41293
2023-11-19,30.84577
2023-11-20,27.86069
2023-11-21,31.34328
2023-11-22,17.91044
2023-11-23,24.87562
2023-11-24,22.38805
2023-11-25,23.88059
2023-11-26,19.40298
2023-11-27,24.3781
2023-11-28,30.84577
2023-11-29,18.90547
2023-11-30,19.90049
2023-12-01,18.40796
2023-12-02,19.90049
2023-12-03,26.36815
2023-12-04,28.85572
2023-12-05,32.3383
2023-12-06,33.83084
2023-12-07,27.86069
2023-12-08,22.38805
2023-12-09,17.41293
2023-12-10,24.87562
2023-12-11,27.36318
2023-12-12,24.87562
2023-12-13,23.88059
2023-12-14,25.37313
2023-12-15,27.36318
2023-12-16,18.90547
2023-12-17,23.88059
2023-12-18,30.34825
2023-12-19,23.88059
2023-12-20,17.41293
2023-12-21,25.37313
2023-12-22,24.87562
2023-12-23,10.44776
2023-12-24,16.91542
2023-12-25,12.93532
2023-12-26,19.40298
2023-12-27,19.40298
2023-12-28,19.40298
2023-12-29,20.398
2023-12-30,26.86567
2023-12-31,20.89552
2024-01-01,14.92537
2024-01-02,26.86567
2024-01-03,23.38308
2024-01-04,24.87562
2024-01-05,22.38805
2024-01-06,15.92039
2024-01-07,25.87064
2024-01-08,27.36318
2024-01-09,28.3582
2024-01-10,26.36815
2024-01-11,19.40298
2024-01-12,21.39303
2024-01-13,25.87064
2024-01-14,29.85074
2024-01-15,25.37313
2024-01-16,24.87562
2024-01-17,27.36318
2024-01-18,26.36815
2024-01-19,36.81592
2024-01-20,25.37313
2024-01-21,33.83084
2024-01-22,37.31343
2024-01-23,33.83084
2024-01-24,28.3582
2024-01-25,29.35323
2024-01-26,23.88059
2024-01-27,27.36318
2024-01-28,23.38308
2024-01-29,37.31343
2024-01-30,27.86069
2024-01-31,20.398
2024-02-01,30.84577
2024-02-02,22.88557
2024-02-03,25.37313
2024-02-04,26.36815
2024-02-05,21.89054
2024-02-06,24.87562
2024-02-07,28.85572
2024-02-08,16.41791
2024-02-09,19.90049
2024-02-10,16.91542
2024-02-11,19.40298
2024-02-12,27.36318
2024-02-13,19.40298
2024-02-14,28.85572
2024-02-15,28.3582
2024-02-16,28.3582
2024-02-17,23.38308
2024-02-18,28.3582
2024-02-19,28.85572
2024-02-20,31.34328
2024-02-21,22.38805
2024-02-22,21.39303
2024-02-23,31.34328
2024-02-24,41.79104
2024-02-25,28.85572
2024-02-26,28.3582
2024-02-27,19.40298
2024-02-28,23.38308
2024-02-29,19.40298
2024-03-01,31.34328
2024-03-02,25.87064
2024-03-03,23.88059
2024-03-04,22.38805
2024-03-05,23.38308
2024-03-06,24.3781
2024-03-07,30.34825
2024-03-08,20.398
2024-03-09,26.36815
2024-03-10,24.3781
2024-03-11,29.85074
2024-03-12,21.39303
2024-03-13,30.84577
2024-03-14,33.33333
2024-03-15,20.398
2024-03-16,43.28358
2024-03-17,32.3383
2024-03-18,20.89552
2024-03-19,31.84079
2024-03-20,26.86567
