date,SOXX주가
2021-06-01,5.92538
2021-06-02,8.70519
2021-06-03,7.90051
2021-06-04,8.92465
2021-06-05,7.02267
2021-06-06,2.41404
2021-06-07,4.90124
2021-06-08,8.92465
2021-06-09,8.77834
2021-06-10,8.55888
2021-06-11,10.82662
2021-06-12,8.33942
2021-06-13,2.85296
2021-06-14,5.48646
2021-06-15,10.89978
2021-06-16,11.485
2021-06-17,12.50914
2021-06-18,17.70299
2021-06-19,11.41185
2021-06-20,3.73079
2021-06-21,6.94952
2021-06-22,14.04535
2021-06-23,12.80175
2021-06-24,13.38697
2021-06-25,16.23994
2021-06-26,11.11923
2021-06-27,2.70665
2021-06-28,6.65691
2021-06-29,18.14191
2021-06-30,18.21506
2021-07-01,13.24067
2021-07-02,16.09363
2021-07-03,10.09509
2021-07-04,1.31675
2021-07-05,4.53547
2021-07-06,7.31528
2021-07-07,11.85076
2021-07-08,10.38771
2021-07-09,10.16825
2021-07-10,7.38844
2021-07-11,1.53621
2021-07-12,3.43818
2021-07-13,10.02194
2021-07-14,10.2414
2021-07-15,12.50914
2021-07-16,9.43672
2021-07-17,7.24213
2021-07-18,3.65764
2021-07-19,5.34016
2021-07-20,9.50987
2021-07-21,10.68032
2021-07-22,14.48427
2021-07-23,11.55815
2021-07-24,9.80248
2021-07-25,2.26773
2021-07-26,5.1207
2021-07-27,8.9978
2021-07-28,7.6079
2021-07-29,8.92465
2021-07-30,6.3643
2021-07-31,5.267
2021-08-01,1.53621
2021-08-02,4.0234
2021-08-03,10.46086
2021-08-04,9.65618
2021-08-05,10.60716
2021-08-06,9.07095
2021-08-07,4.97439
2021-08-08,1.60936
2021-08-09,3.95025
2021-08-10,7.38844
2021-08-11,7.53474
2021-08-12,7.02267
2021-08-13,7.53474
2021-08-14,5.1207
2021-08-15,1.46305
2021-08-16,2.92611
2021-08-17,7.09583
2021-08-18,6.29114
2021-08-19,6.14484
2021-08-20,7.90051
2021-08-21,4.09656
2021-08-22,0.87783
2021-08-23,2.56035
2021-08-24,10.31455
2021-08-25,6.80321
2021-08-26,8.85149
2021-08-27,7.46159
2021-08-28,6.14484
2021-08-29,1.68251
2021-08-30,3.29188
2021-08-31,9.14411
2021-09-01,6.58376
2021-09-02,8.33942
2021-09-03,6.43745
2021-09-04,5.92538
2021-09-05,1.09729
2021-09-06,2.85296
2021-09-07,4.53547
2021-09-08,5.77907
2021-09-09,4.82809
2021-09-10,5.92538
2021-09-11,4.38917
2021-09-12,1.31675
2021-09-13,3.36503
2021-09-14,9.36356
2021-09-15,5.99853
2021-09-16,5.63277
2021-09-17,7.24213
2021-09-18,4.0234
2021-09-19,0.65837
2021-09-20,1.09729
2021-09-21,4.90124
2021-09-22,4.75493
2021-09-23,5.92538
2021-09-24,6.58376
2021-09-25,3.8771
2021-09-26,0.43891
2021-09-27,2.56035
2021-09-28,5.34016
2021-09-29,4.97439
2021-09-30,4.53547
2021-10-01,4.75493
2021-10-02,3.58449
2021-10-03,0.73152
2021-10-04,2.04828
2021-10-05,3.58449
2021-10-06,4.16971
2021-10-07,4.53547
2021-10-08,4.97439
2021-10-09,3.07242
2021-10-10,1.09729
2021-10-11,1.53621
2021-10-12,4.60863
2021-10-13,4.75493
2021-10-14,4.90124
2021-10-15,5.267
2021-10-16,4.31602
2021-10-17,0.65837
2021-10-18,1.82882
2021-10-19,4.60863
2021-10-20,4.09656
2021-10-21,4.09656
2021-10-22,5.41331
2021-10-23,2.6335
2021-10-24,0.87783
2021-10-25,2.92611
2021-10-26,4.38917
2021-10-27,4.68178
2021-10-28,3.80395
2021-10-29,3.8771
2021-10-30,2.48719
2021-10-31,1.82882
2021-11-01,3.29188
2021-11-02,3.07242
2021-11-03,5.267
2021-11-04,6.21799
2021-11-05,6.73006
2021-11-06,3.36503
2021-11-07,1.02414
2021-11-08,2.7798
2021-11-09,5.267
2021-11-10,5.70592
2021-11-11,4.60863
2021-11-12,4.38917
2021-11-13,3.36503
2021-11-14,0.51207
2021-11-15,2.26773
2021-11-16,2.85296
2021-11-17,5.85223
2021-11-18,5.19385
2021-11-19,4.82809
2021-11-20,4.68178
2021-11-21,1.75566
2021-11-22,2.92611
2021-11-23,3.8771
2021-11-24,3.51133
2021-11-25,3.21872
2021-11-26,2.6335
2021-11-27,2.70665
2021-11-28,1.53621
2021-11-29,2.34089
2021-11-30,5.1207
2021-12-01,5.48646
2021-12-02,5.19385
2021-12-03,5.48646
2021-12-04,3.95025
2021-12-05,1.46305
2021-12-06,1.60936
2021-12-07,5.04754
2021-12-08,6.43745
2021-12-09,5.19385
2021-12-10,4.46232
2021-12-11,2.99926
2021-12-12,1.31675
2021-12-13,1.75566
2021-12-14,3.80395
2021-12-15,4.09656
2021-12-16,4.09656
2021-12-17,4.82809
2021-12-18,5.04754
2021-12-19,0.65837
2021-12-20,1.68251
2021-12-21,4.60863
2021-12-22,5.1207
2021-12-23,5.99853
2021-12-24,4.31602
2021-12-25,1.3899
2021-12-26,0.80468
2021-12-27,1.02414
2021-12-28,3.8771
2021-12-29,2.6335
2021-12-30,2.92611
2021-12-31,2.92611
2022-01-01,1.31675
2022-01-02,0.58522
2022-01-03,1.09729
2022-01-04,3.29188
2022-01-05,3.65764
2022-01-06,3.58449
2022-01-07,3.80395
2022-01-08,1.97512
2022-01-09,0.95098
2022-01-10,1.46305
2022-01-11,2.6335
2022-01-12,1.97512
2022-01-13,1.68251
2022-01-14,1.90197
2022-01-15,2.34089
2022-01-16,1.02414
2022-01-17,0.80468
2022-01-18,1.60936
2022-01-19,2.92611
2022-01-20,3.29188
2022-01-21,2.48719
2022-01-22,2.04828
2022-01-23,0.73152
2022-01-24,2.19458
2022-01-25,3.58449
2022-01-26,2.7798
2022-01-27,3.43818
2022-01-28,3.51133
2022-01-29,2.70665
2022-01-30,0.65837
2022-01-31,0.87783
2022-02-01,2.7798
2022-02-02,2.48719
2022-02-03,3.21872
2022-02-04,2.85296
2022-02-05,1.90197
2022-02-06,0.43891
2022-02-07,1.02414
2022-02-08,3.14557
2022-02-09,2.12143
2022-02-10,2.70665
2022-02-11,2.85296
2022-02-12,2.41404
2022-02-13,0.80468
2022-02-14,1.68251
2022-02-15,2.92611
2022-02-16,1.75566
2022-02-17,2.7798
2022-02-18,3.14557
2022-02-19,2.85296
2022-02-20,0.80468
2022-02-21,0.95098
2022-02-22,1.82882
2022-02-23,2.34089
2022-02-24,2.7798
2022-02-25,3.58449
2022-02-26,2.04828
2022-02-27,0.73152
2022-02-28,0.87783
2022-03-01,2.34089
2022-03-02,1.75566
2022-03-03,3.29188
2022-03-04,2.12143
2022-03-05,2.34089
2022-03-06,0.51207
2022-03-07,1.46305
2022-03-08,2.48719
2022-03-09,2.12143
2022-03-10,1.82882
2022-03-11,2.48719
2022-03-12,1.90197
2022-03-13,0.43891
2022-03-14,1.09729
2022-03-15,2.48719
2022-03-16,4.24286
2022-03-17,4.24286
2022-03-18,3.43818
2022-03-19,2.6335
2022-03-20,0.51207
2022-03-21,2.04828
2022-03-22,4.31602
2022-03-23,4.38917
2022-03-24,2.6335
2022-03-25,3.73079
2022-03-26,1.60936
2022-03-27,1.46305
2022-03-28,0.87783
2022-03-29,2.85296
2022-03-30,4.31602
2022-03-31,2.56035
2022-04-01,2.48719
2022-04-02,2.56035
2022-04-03,0.51207
2022-04-04,1.53621
2022-04-05,3.36503
2022-04-06,3.07242
2022-04-07,2.7798
2022-04-08,1.82882
2022-04-09,2.41404
2022-04-10,1.31675
2022-04-11,1.68251
2022-04-12,2.7798
2022-04-13,2.85296
2022-04-14,2.19458
2022-04-15,1.82882
2022-04-16,0.73152
2022-04-17,1.02414
2022-04-18,1.02414
2022-04-19,1.82882
2022-04-20,2.92611
2022-04-21,1.97512
2022-04-22,2.7798
2022-04-23,1.17044
2022-04-25,1.60936
2022-04-26,2.85296
2022-04-27,2.48719
2022-04-28,2.70665
2022-04-29,1.75566
2022-04-30,1.82882
2022-05-02,2.12143
2022-05-03,3.07242
2022-05-04,4.16971
2022-05-05,3.51133
2022-05-06,3.29188
2022-05-07,2.12143
2022-05-08,0.36576
2022-05-09,1.24359
2022-05-10,2.56035
2022-05-11,1.97512
2022-05-12,1.97512
2022-05-13,1.82882
2022-05-14,1.68251
2022-05-16,0.43891
2022-05-17,1.82882
2022-05-18,2.12143
2022-05-19,1.53621
2022-05-20,1.97512
2022-05-21,1.53621
2022-05-23,0.73152
2022-05-24,2.19458
2022-05-25,1.60936
2022-05-26,1.3899
2022-05-27,2.12143
2022-05-28,1.75566
2022-05-29,0.51207
2022-05-30,0.87783
2022-05-31,1.53621
2022-06-01,1.97512
2022-06-02,1.3899
2022-06-03,1.90197
2022-06-04,1.09729
2022-06-06,0.51207
2022-06-07,1.90197
2022-06-08,1.53621
2022-06-09,1.68251
2022-06-10,1.31675
2022-06-11,0.80468
2022-06-12,0.58522
2022-06-13,1.02414
2022-06-14,2.12143
2022-06-15,2.12143
2022-06-16,2.26773
2022-06-17,1.90197
2022-06-18,1.90197
2022-06-20,0.43891
2022-06-21,1.31675
2022-06-22,1.68251
2022-06-23,1.68251
2022-06-24,2.04828
2022-06-25,1.46305
2022-06-26,0.58522
2022-06-27,0.87783
2022-06-28,2.26773
2022-06-29,1.68251
2022-06-30,1.46305
2022-07-01,1.82882
2022-07-02,1.60936
2022-07-03,0.43891
2022-07-04,0.73152
2022-07-05,2.19458
2022-07-06,2.48719
2022-07-07,2.41404
2022-07-08,1.97512
2022-07-09,1.53621
2022-07-10,0.43891
2022-07-11,0.80468
2022-07-12,1.82882
2022-07-13,1.90197
2022-07-14,1.68251
2022-07-15,2.7798
2022-07-16,2.19458
2022-07-18,0.65837
2022-07-19,1.53621
2022-07-20,2.41404
2022-07-21,2.12143
2022-07-22,2.26773
2022-07-23,1.17044
2022-07-25,0.58522
2022-07-26,1.82882
2022-07-27,1.3899
2022-07-28,2.85296
2022-07-29,2.6335
2022-07-30,1.75566
2022-07-31,0.36576
2022-08-01,1.31675
2022-08-02,1.75566
2022-08-03,2.6335
2022-08-04,3.21872
2022-08-05,2.70665
2022-08-06,1.75566
2022-08-07,1.3899
2022-08-08,1.46305
2022-08-09,2.19458
2022-08-10,2.85296
2022-08-11,3.73079
2022-08-12,2.34089
2022-08-13,1.82882
2022-08-14,0.43891
2022-08-15,1.09729
2022-08-16,2.56035
2022-08-17,2.19458
2022-08-18,2.48719
2022-08-19,2.48719
2022-08-20,1.09729
2022-08-22,0.95098
2022-08-23,3.65764
2022-08-24,5.70592
2022-08-25,6.07168
2022-08-26,7.38844
2022-08-27,5.48646
2022-08-28,1.24359
2022-08-29,3.21872
2022-08-30,6.3643
2022-08-31,5.77907
2022-09-01,7.24213
2022-09-02,7.31528
2022-09-03,4.31602
2022-09-04,1.02414
2022-09-05,2.26773
2022-09-06,4.09656
2022-09-07,7.31528
2022-09-08,6.14484
2022-09-09,6.07168
2022-09-10,4.31602
2022-09-11,2.04828
2022-09-12,4.53547
2022-09-13,7.82735
2022-09-14,9.94879
2022-09-15,8.26627
2022-09-16,7.6079
2022-09-17,6.3643
2022-09-18,2.70665
2022-09-19,4.60863
2022-09-20,6.65691
2022-09-21,5.92538
2022-09-22,9.29041
2022-09-23,11.55815
2022-09-24,8.48573
2022-09-25,2.04828
2022-09-26,5.34016
2022-09-27,11.11923
2022-09-28,11.6313
2022-09-29,11.33869
2022-09-30,10.53401
2022-10-01,6.21799
2022-10-02,1.97512
2022-10-03,5.48646
2022-10-04,14.19166
2022-10-05,13.24067
2022-10-06,11.33869
2022-10-07,12.50914
2022-10-08,7.24213
2022-10-09,3.07242
2022-10-10,4.53547
2022-10-11,15.3621
2022-10-12,14.77688
2022-10-13,14.55742
2022-10-14,14.77688
2022-10-15,8.11997
2022-10-16,2.92611
2022-10-17,8.41258
2022-10-18,13.53328
2022-10-19,10.31455
2022-10-20,9.87564
2022-10-21,10.16825
2022-10-22,8.11997
2022-10-23,1.53621
2022-10-24,6.29114
2022-10-25,10.16825
2022-10-26,11.55815
2022-10-27,11.26554
2022-10-28,10.09509
2022-10-29,10.09509
2022-10-30,2.12143
2022-10-31,6.5106
2022-11-01,11.55815
2022-11-02,8.63204
2022-11-03,10.16825
2022-11-04,10.02194
2022-11-05,8.04681
2022-11-06,1.82882
2022-11-07,6.3643
2022-11-08,13.09436
2022-11-09,16.02048
2022-11-10,10.68032
2022-11-11,25.16459
2022-11-12,15.65471
2022-11-13,4.75493
2022-11-14,7.6079
2022-11-15,19.38551
2022-11-16,18.94659
2022-11-17,16.97147
2022-11-18,15.43525
2022-11-19,10.89978
2022-11-20,2.7798
2022-11-21,7.46159
2022-11-22,12.50914
2022-11-23,16.75201
2022-11-24,16.97147
2022-11-25,8.19312
2022-11-26,6.58376
2022-11-27,1.75566
2022-11-28,4.60863
2022-11-29,10.09509
2022-11-30,8.41258
2022-12-01,16.09363
2022-12-02,14.77688
2022-12-03,7.46159
2022-12-04,2.12143
2022-12-05,5.85223
2022-12-06,12.21653
2022-12-07,13.09436
2022-12-08,10.2414
2022-12-09,11.55815
2022-12-10,8.55888
2022-12-11,1.24359
2022-12-12,5.1207
2022-12-13,15.2158
2022-12-14,14.85003
2022-12-15,14.33796
2022-12-16,12.36283
2022-12-17,8.26627
2022-12-18,2.12143
2022-12-19,4.38917
2022-12-20,12.28968
2022-12-21,11.04608
2022-12-22,12.36283
2022-12-23,12.36283
2022-12-24,6.80321
2022-12-25,2.85296
2022-12-26,5.1207
2022-12-27,6.94952
2022-12-28,11.6313
2022-12-29,8.77834
2022-12-30,10.97293
2022-12-31,6.94952
2023-01-01,2.70665
2023-01-02,3.36503
2023-01-03,8.11997
2023-01-04,10.16825
2023-01-05,13.31382
2023-01-06,11.04608
2023-01-07,14.1185
2023-01-08,4.16971
2023-01-09,8.70519
2023-01-10,22.31163
2023-01-11,20.70226
2023-01-12,19.31236
2023-01-13,19.16605
2023-01-14,14.85003
2023-01-15,3.07242
2023-01-16,4.97439
2023-01-17,9.87564
2023-01-18,17.70299
2023-01-19,14.85003
2023-01-20,16.02048
2023-01-21,12.43599
2023-01-22,3.51133
2023-01-23,5.41331
2023-01-24,24.72567
2023-01-25,20.77542
2023-01-26,21.79956
2023-01-27,31.01682
2023-01-28,17.62984
2023-01-29,5.1207
2023-01-30,11.33869
2023-01-31,15.50841
2023-02-01,22.16532
2023-02-02,33.50402
2023-02-03,33.86978
2023-02-04,20.77542
2023-02-05,4.60863
2023-02-06,11.04608
2023-02-07,21.14118
2023-02-08,26.7008
2023-02-09,22.38478
2023-02-10,23.99414
2023-02-11,9.07095
2023-02-12,4.24286
2023-02-13,8.92465
2023-02-14,19.89758
2023-02-15,27.28602
2023-02-16,22.89685
2023-02-17,15.65471
2023-02-18,9.87564
2023-02-19,2.7798
2023-02-20,5.92538
2023-02-21,10.75347
2023-02-22,13.16752
2023-02-23,18.94659
2023-02-24,19.75128
2023-02-25,8.92465
2023-02-26,2.48719
2023-02-27,6.58376
2023-02-28,13.16752
2023-03-01,12.7286
2023-03-02,14.85003
2023-03-03,15.3621
2023-03-04,15.72787
2023-03-05,3.14557
2023-03-06,10.46086
2023-03-07,16.02048
2023-03-08,14.48427
2023-03-09,20.26335
2023-03-10,16.53255
2023-03-11,8.48573
2023-03-12,2.34089
2023-03-13,7.97366
2023-03-14,18.43452
2023-03-15,21.28749
2023-03-16,19.31236
2023-03-17,22.53108
2023-03-18,11.92392
2023-03-19,3.14557
2023-03-20,8.9978
2023-03-21,20.77542
2023-03-22,19.45866
2023-03-23,19.89758
2023-03-24,21.06803
2023-03-25,10.53401
2023-03-26,1.90197
2023-03-27,10.89978
2023-03-28,13.89904
2023-03-29,16.82516
2023-03-30,24.72567
2023-03-31,21.94586
2023-04-01,15.50841
2023-04-02,4.90124
2023-04-03,10.2414
2023-04-04,18.65398
2023-04-05,16.6057
2023-04-06,15.50841
2023-04-07,16.75201
2023-04-08,5.77907
2023-04-09,2.92611
2023-04-10,9.29041
2023-04-11,19.89758
2023-04-12,15.06949
2023-04-13,16.09363
2023-04-14,16.82516
2023-04-15,9.21726
2023-04-16,3.14557
2023-04-17,9.43672
2023-04-18,18.21506
2023-04-19,14.70373
2023-04-20,14.85003
2023-04-21,14.33796
2023-04-22,10.02194
2023-04-23,3.07242
2023-04-24,6.80321
2023-04-25,12.94806
2023-04-26,16.6057
2023-04-27,17.26408
2023-04-28,19.31236
2023-04-29,11.485
2023-04-30,2.7798
2023-05-01,7.46159
2023-05-02,15.3621
2023-05-03,15.58156
2023-05-04,14.26481
2023-05-05,15.94732
2023-05-06,13.31382
2023-05-07,2.85296
2023-05-08,7.6079
2023-05-09,17.33723
2023-05-10,15.72787
2023-05-11,16.97147
2023-05-12,13.9722
2023-05-13,7.16898
2023-05-14,1.97512
2023-05-15,5.85223
2023-05-16,18.94659
2023-05-17,22.23847
2023-05-18,25.23774
2023-05-19,28.0907
2023-05-20,12.14337
2023-05-21,3.80395
2023-05-22,8.77834
2023-05-23,20.92172
2023-05-24,14.41111
2023-05-25,29.48061
2023-05-26,44.33065
2023-05-27,30.35844
2023-05-28,8.33942
2023-05-29,9.72933
2023-05-30,32.9188
2023-05-31,33.94294
2023-06-01,25.74981
2023-06-02,28.52962
2023-06-03,18.50768
2023-06-04,3.14557
2023-06-05,14.85003
2023-06-06,24.14045
2023-06-07,28.38332
2023-06-08,22.53108
2023-06-09,28.96854
2023-06-10,14.48427
2023-06-11,5.63277
2023-06-12,13.24067
2023-06-13,34.23555
2023-06-14,33.57717
2023-06-15,31.89465
2023-06-16,30.21214
2023-06-17,15.87417
2023-06-18,5.41331
2023-06-19,8.77834
2023-06-20,16.4594
2023-06-21,22.8237
2023-06-22,21.28749
2023-06-23,21.43379
2023-06-24,11.77761
2023-06-25,2.6335
2023-06-26,12.50914
2023-06-27,19.67812
2023-06-28,26.99341
2023-06-29,26.18873
2023-06-30,24.35991
2023-07-01,17.41038
2023-07-02,5.267
2023-07-03,12.28968
2023-07-04,15.58156
2023-07-05,15.3621
2023-07-06,19.97073
2023-07-07,18.50768
2023-07-08,11.99707
2023-07-09,3.21872
2023-07-10,10.89978
2023-07-11,21.79956
2023-07-12,23.40892
2023-07-13,29.04169
2023-07-14,30.13899
2023-07-15,16.4594
2023-07-16,4.82809
2023-07-17,14.1185
2023-07-18,26.7008
2023-07-19,25.16459
2023-07-20,23.70153
2023-07-21,23.26261
2023-07-22,14.41111
2023-07-23,3.80395
2023-07-24,10.82662
2023-07-25,19.53182
2023-07-26,23.26261
2023-07-27,24.65252
2023-07-28,26.7008
2023-07-29,17.77615
2023-07-30,3.73079
2023-07-31,11.11923
2023-08-01,22.16532
2023-08-02,24.2136
2023-08-03,23.92099
2023-08-04,23.11631
2023-08-05,13.75274
2023-08-06,3.29188
2023-08-07,8.9978
2023-08-08,19.38551
2023-08-09,17.11777
2023-08-10,19.53182
2023-08-11,17.70299
2023-08-12,14.48427
2023-08-13,3.14557
2023-08-14,9.87564
2023-08-15,20.99487
2023-08-16,14.63057
2023-08-17,16.31309
2023-08-18,16.4594
2023-08-19,10.68032
2023-08-20,3.73079
2023-08-21,8.48573
2023-08-22,21.5801
2023-08-23,20.26335
2023-08-24,27.65179
2023-08-25,21.87271
2023-08-26,14.70373
2023-08-27,2.99926
2023-08-28,11.70446
2023-08-29,17.92245
2023-08-30,21.28749
2023-08-31,18.50768
2023-09-01,19.01975
2023-09-02,11.70446
2023-09-03,3.80395
2023-09-04,6.58376
2023-09-05,12.58229
2023-09-06,16.89831
2023-09-07,14.70373
2023-09-08,15.94732
2023-09-09,10.38771
2023-09-10,3.73079
2023-09-11,7.7542
2023-09-12,14.70373
2023-09-13,14.19166
2023-09-14,18.43452
2023-09-15,15.43525
2023-09-16,12.21653
2023-09-17,2.99926
2023-09-18,11.92392
2023-09-19,20.4828
2023-09-20,13.9722
2023-09-21,16.75201
2023-09-22,15.58156
2023-09-23,10.82662
2023-09-24,2.48719
2023-09-25,6.87637
2023-09-26,15.43525
2023-09-27,14.70373
2023-09-28,13.67959
2023-09-29,16.67885
2023-09-30,10.46086
2023-10-01,3.51133
2023-10-02,7.82735
2023-10-03,14.04535
2023-10-04,17.8493
2023-10-05,15.58156
2023-10-06,15.3621
2023-10-07,11.55815
2023-10-08,2.6335
2023-10-09,8.85149
2023-10-10,15.94732
2023-10-11,14.48427
2023-10-12,14.55742
2023-10-13,13.9722
2023-10-14,8.63204
2023-10-15,2.70665
2023-10-16,8.55888
2023-10-17,16.16678
2023-10-18,16.4594
2023-10-19,16.09363
2023-10-20,15.50841
2023-10-21,8.85149
2023-10-22,2.41404
2023-10-23,7.97366
2023-10-24,13.38697
2023-10-25,15.87417
2023-10-26,21.50694
2023-10-27,16.16678
2023-10-28,8.19312
2023-10-29,1.97512
2023-10-30,8.77834
2023-10-31,17.99561
2023-11-01,16.02048
2023-11-02,20.4828
2023-11-03,20.04389
2023-11-04,15.65471
2023-11-05,2.70665
2023-11-06,8.63204
2023-11-07,12.28968
2023-11-08,14.26481
2023-11-09,13.60643
2023-11-10,16.02048
2023-11-11,16.4594
2023-11-12,4.0234
2023-11-13,8.77834
2023-11-14,17.11777
2023-11-15,25.82297
2023-11-16,20.3365
2023-11-17,19.16605
2023-11-18,12.14337
2023-11-19,3.29188
2023-11-20,9.87564
2023-11-21,20.26335
2023-11-22,18.94659
2023-11-23,16.16678
2023-11-24,9.29041
2023-11-25,7.82735
2023-11-26,2.56035
2023-11-27,7.82735
2023-11-28,13.75274
2023-11-29,15.94732
2023-11-30,14.55742
2023-12-01,12.50914
2023-12-02,9.43672
