date,일본주식사는법
2021-11-12,0.94687
2021-11-13,0.89426
2021-11-14,0.52603
2021-11-15,0.73645
2021-11-16,1.10468
2021-11-17,1.15728
2021-11-18,0.78905
2021-11-19,0.94687
2021-11-20,0.78905
2021-11-21,0.84166
2021-11-22,1.57811
2021-11-23,1.10468
2021-11-24,0.26301
2021-11-25,1.31509
2021-11-26,0.84166
2021-11-27,0.57864
2021-11-29,0.73645
2021-11-30,1.15728
2021-12-01,0.42083
2021-12-02,0.94687
2021-12-03,0.94687
2021-12-04,0.42083
2021-12-05,0.63124
2021-12-06,0.73645
2021-12-07,0.47343
2021-12-08,0.84166
2021-12-09,0.63124
2021-12-10,0.52603
2021-12-11,0.89426
2021-12-12,0.63124
2021-12-13,0.47343
2021-12-14,0.31562
2021-12-15,0.89426
2021-12-16,0.68385
2021-12-17,0.36822
2021-12-18,0.31562
2021-12-19,0.63124
2021-12-20,0.52603
2021-12-21,0.78905
2021-12-22,0.78905
2021-12-23,0.89426
2021-12-24,0.52603
2021-12-25,0.63124
2021-12-26,0.78905
2021-12-27,0.63124
2021-12-28,0.36822
2021-12-29,0.42083
2021-12-30,0.84166
2021-12-31,0.94687
2022-01-01,0.68385
2022-01-02,0.52603
2022-01-03,0.57864
2022-01-04,1.20988
2022-01-05,1.26249
2022-01-06,1.31509
2022-01-07,1.15728
2022-01-08,0.94687
2022-01-09,0.99947
2022-01-10,0.68385
2022-01-11,0.68385
2022-01-12,0.47343
2022-01-16,0.42083
2022-01-17,0.42083
2022-01-18,0.26301
2022-01-19,0.47343
2022-01-20,0.52603
2022-01-21,0.63124
2022-01-22,0.84166
2022-01-23,0.26301
2022-01-24,0.47343
2022-01-25,0.42083
2022-01-27,0.36822
2022-01-28,0.89426
2022-01-29,0.73645
2022-01-30,0.84166
2022-01-31,1.05207
2022-02-01,1.20988
2022-02-02,0.84166
2022-02-03,1.05207
2022-02-04,0.68385
2022-02-05,0.73645
2022-02-06,1.26249
2022-02-07,1.10468
2022-02-08,0.47343
2022-02-09,1.10468
2022-02-10,0.99947
2022-02-11,0.52603
2022-02-12,0.63124
2022-02-13,0.52603
2022-02-14,0.68385
2022-02-16,0.68385
2022-02-17,0.84166
2022-02-18,0.89426
2022-02-19,0.99947
2022-02-20,0.73645
2022-02-21,0.89426
2022-02-22,0.52603
2022-02-23,0.47343
2022-02-24,0.26301
2022-02-25,0.57864
2022-02-26,0.31562
2022-02-27,0.36822
2022-02-28,0.78905
2022-03-01,1.10468
2022-03-02,0.68385
2022-03-03,0.47343
2022-03-04,0.52603
2022-03-06,0.47343
2022-03-07,0.52603
2022-03-08,0.78905
2022-03-09,0.31562
2022-03-10,0.94687
2022-03-11,0.52603
2022-03-12,0.31562
2022-03-14,0.36822
2022-03-15,0.42083
2022-03-17,0.57864
2022-03-18,0.42083
2022-03-19,0.47343
2022-03-20,0.68385
2022-03-21,0.47343
2022-03-22,0.84166
2022-03-23,1.52551
2022-03-24,1.10468
2022-03-25,0.52603
2022-03-26,0.89426
2022-03-27,0.89426
2022-03-28,1.20988
2022-03-29,3.31404
2022-03-30,2.05155
2022-03-31,1.68332
2022-04-01,0.68385
2022-04-02,0.78905
2022-04-03,0.99947
2022-04-04,1.4203
2022-04-05,1.20988
2022-04-06,0.78905
2022-04-07,1.4729
2022-04-08,0.47343
2022-04-10,0.94687
2022-04-11,1.52551
2022-04-12,1.15728
2022-04-13,1.26249
2022-04-14,0.94687
2022-04-15,1.05207
2022-04-16,0.68385
2022-04-17,1.20988
2022-04-18,0.63124
2022-04-19,1.84113
2022-04-20,2.10415
2022-04-21,0.99947
2022-04-22,0.94687
2022-04-23,0.47343
2022-04-24,0.47343
2022-04-25,0.89426
2022-04-26,0.94687
2022-04-27,0.47343
2022-04-28,1.3677
2022-04-29,1.31509
2022-04-30,0.52603
2022-05-01,0.94687
2022-05-02,1.05207
2022-05-03,0.84166
2022-05-04,0.94687
2022-05-05,0.68385
2022-05-06,0.63124
2022-05-07,0.42083
2022-05-08,1.52551
2022-05-09,0.57864
2022-05-10,0.47343
2022-05-11,0.63124
2022-05-12,1.26249
2022-05-13,0.57864
2022-05-16,0.47343
2022-05-18,0.31562
2022-05-19,0.78905
2022-05-21,0.26301
2022-05-22,0.31562
2022-05-24,0.42083
2022-05-25,0.36822
2022-05-30,0.52603
2022-05-31,1.31509
2022-06-01,0.68385
2022-06-02,0.26301
2022-06-03,0.26301
2022-06-05,0.31562
2022-06-06,0.68385
2022-06-07,1.68332
2022-06-08,1.4203
2022-06-09,3.05102
2022-06-10,3.36664
2022-06-11,1.57811
2022-06-12,0.99947
2022-06-13,1.15728
2022-06-14,0.68385
2022-06-15,1.10468
2022-06-16,0.57864
2022-06-17,0.68385
2022-06-18,1.15728
2022-06-19,1.10468
2022-06-20,0.47343
2022-06-21,1.10468
2022-06-22,0.89426
2022-06-23,0.84166
2022-06-24,0.99947
2022-06-25,1.05207
2022-06-26,1.05207
2022-06-27,0.63124
2022-06-28,2.20936
2022-06-29,2.26196
2022-06-30,0.94687
2022-07-01,0.63124
2022-07-02,0.63124
2022-07-03,0.89426
2022-07-04,0.84166
2022-07-05,0.94687
2022-07-06,0.89426
2022-07-07,0.68385
2022-07-08,1.99894
2022-07-09,0.68385
2022-07-10,1.68332
2022-07-11,2.10415
2022-07-12,0.73645
2022-07-13,0.94687
2022-07-14,0.99947
2022-07-15,0.78905
2022-07-16,0.94687
2022-07-17,0.84166
2022-07-18,1.26249
2022-07-19,1.52551
2022-07-20,0.73645
2022-07-21,1.31509
2022-07-22,0.94687
2022-07-23,1.05207
2022-07-24,0.94687
2022-07-25,0.78905
2022-07-26,1.3677
2022-07-27,0.31562
2022-07-28,0.52603
2022-07-29,0.52603
2022-07-30,0.78905
2022-07-31,0.84166
2022-08-01,0.26301
2022-08-02,0.63124
2022-08-03,0.73645
2022-08-04,1.05207
2022-08-05,1.10468
2022-08-06,0.84166
2022-08-07,0.84166
2022-08-08,0.94687
2022-08-09,0.84166
2022-08-10,0.78905
2022-08-11,0.68385
2022-08-12,1.10468
2022-08-13,0.94687
2022-08-14,0.63124
2022-08-15,0.99947
2022-08-16,0.42083
2022-08-17,0.31562
2022-08-18,0.52603
2022-08-19,0.52603
2022-08-20,0.57864
2022-08-21,0.78905
2022-08-22,0.68385
2022-08-23,0.94687
2022-08-24,0.57864
2022-08-25,0.99947
2022-08-26,1.05207
2022-08-27,0.47343
2022-08-28,0.68385
2022-08-29,0.94687
2022-08-30,1.68332
2022-08-31,0.99947
2022-09-01,1.3677
2022-09-02,0.73645
2022-09-03,0.84166
2022-09-04,0.63124
2022-09-05,0.94687
2022-09-06,1.20988
2022-09-07,0.73645
2022-09-08,0.89426
2022-09-09,0.94687
2022-09-10,1.78853
2022-09-11,11.73066
2022-09-12,3.99789
2022-09-13,2.15675
2022-09-14,1.15728
2022-09-15,1.20988
2022-09-16,0.63124
2022-09-17,0.89426
2022-09-18,0.94687
2022-09-19,0.68385
2022-09-20,1.20988
2022-09-21,1.10468
2022-09-22,0.84166
2022-09-23,1.63072
2022-09-24,0.63124
2022-09-25,0.89426
2022-09-26,1.20988
2022-09-27,1.10468
2022-09-28,1.10468
2022-09-29,1.10468
2022-09-30,1.15728
2022-10-01,2.10415
2022-10-02,3.05102
2022-10-03,2.52498
2022-10-04,1.94634
2022-10-05,3.05102
2022-10-06,2.7354
2022-10-07,2.10415
2022-10-08,1.89374
2022-10-09,1.10468
2022-10-10,1.4729
2022-10-11,2.94581
2022-10-12,2.31457
2022-10-13,2.7354
2022-10-14,1.20988
2022-10-15,1.05207
2022-10-16,0.78905
2022-10-17,0.84166
2022-10-18,1.05207
2022-10-19,0.63124
2022-10-20,0.57864
2022-10-21,0.63124
2022-10-22,0.52603
2022-10-23,0.63124
2022-10-24,0.57864
2022-10-25,0.84166
2022-10-26,0.99947
2022-10-27,0.78905
2022-10-28,0.31562
2022-10-29,1.15728
2022-10-30,3.78748
2022-10-31,2.20936
2022-11-01,4.31351
2022-11-02,7.46975
2022-11-03,3.78748
2022-11-04,2.20936
2022-11-05,1.73592
2022-11-06,2.10415
2022-11-07,1.99894
2022-11-08,2.94581
2022-11-09,3.47185
2022-11-10,2.52498
2022-11-11,3.05102
2022-11-12,2.63019
2022-11-13,2.68279
2022-11-14,2.63019
2022-11-15,3.05102
2022-11-16,2.20936
2022-11-17,1.26249
2022-11-18,1.4203
2022-11-19,0.52603
2022-11-20,0.78905
2022-11-21,1.20988
2022-11-22,3.47185
2022-11-23,3.15623
2022-11-24,2.94581
2022-11-25,0.84166
2022-11-26,0.73645
2022-11-27,1.4729
2022-11-28,1.89374
2022-11-29,1.57811
2022-11-30,1.52551
2022-12-01,2.7354
2022-12-02,1.57811
2022-12-03,1.4203
2022-12-04,2.47238
2022-12-05,1.68332
2022-12-06,1.52551
2022-12-07,1.31509
2022-12-08,1.78853
2022-12-09,2.10415
2022-12-10,1.31509
2022-12-11,1.73592
2022-12-12,1.89374
2022-12-13,2.15675
2022-12-14,2.788
2022-12-15,1.89374
2022-12-16,1.52551
2022-12-17,1.57811
2022-12-18,1.4729
2022-12-19,1.26249
2022-12-20,2.05155
2022-12-21,2.31457
2022-12-22,2.41977
2022-12-23,2.36717
2022-12-24,0.94687
2022-12-25,1.15728
2022-12-26,1.52551
2022-12-27,1.94634
2022-12-28,2.31457
2022-12-29,2.41977
2022-12-30,1.84113
2022-12-31,1.31509
2023-01-01,1.05207
2023-01-02,1.73592
2023-01-03,2.05155
2023-01-04,2.10415
2023-01-05,2.15675
2023-01-06,2.10415
2023-01-07,2.05155
2023-01-08,1.63072
2023-01-09,1.78853
2023-01-10,4.05049
2023-01-11,3.84008
2023-01-12,2.41977
2023-01-13,3.15623
2023-01-14,1.20988
2023-01-15,1.4203
2023-01-16,1.78853
2023-01-17,3.05102
2023-01-18,3.31404
2023-01-19,2.26196
2023-01-20,1.68332
2023-01-21,1.15728
2023-01-22,1.4203
2023-01-23,1.52551
2023-01-24,2.41977
2023-01-25,2.63019
2023-01-26,2.31457
2023-01-27,2.41977
2023-01-28,1.99894
2023-01-29,2.26196
2023-01-30,3.36664
2023-01-31,2.10415
2023-02-01,1.31509
2023-02-02,2.10415
2023-02-03,2.20936
2023-02-04,1.4729
2023-02-05,1.84113
2023-02-06,2.20936
2023-02-07,2.99842
2023-02-08,3.05102
2023-02-09,2.31457
2023-02-10,1.84113
2023-02-11,1.4203
2023-02-12,1.63072
2023-02-13,2.10415
2023-02-14,2.05155
2023-02-15,2.10415
2023-02-16,2.10415
2023-02-17,3.15623
2023-02-18,1.68332
2023-02-19,1.4729
2023-02-20,0.84166
2023-02-21,2.20936
2023-02-22,2.94581
2023-02-23,1.52551
2023-02-24,1.20988
2023-02-25,1.99894
2023-02-26,0.78905
2023-02-27,1.52551
2023-02-28,1.52551
2023-03-01,1.89374
2023-03-02,1.4729
2023-03-03,1.15728
2023-03-04,0.94687
2023-03-05,1.68332
2023-03-06,1.63072
2023-03-07,1.78853
2023-03-08,1.15728
2023-03-09,1.31509
2023-03-10,0.57864
2023-03-11,0.63124
2023-03-12,0.47343
2023-03-13,0.63124
2023-03-14,1.26249
2023-03-15,1.26249
2023-03-16,1.99894
2023-03-17,1.57811
2023-03-18,0.31562
2023-03-19,1.31509
2023-03-20,1.78853
2023-03-21,1.84113
2023-03-22,2.10415
2023-03-23,2.15675
2023-03-24,1.89374
2023-03-25,1.99894
2023-03-26,0.99947
2023-03-27,3.47185
2023-03-28,1.89374
2023-03-29,1.57811
2023-03-30,1.94634
2023-03-31,1.89374
2023-04-01,1.15728
2023-04-02,1.57811
2023-04-03,2.05155
2023-04-04,1.68332
2023-04-05,1.3677
2023-04-06,2.31457
2023-04-07,2.47238
2023-04-08,1.26249
2023-04-09,1.4729
2023-04-10,2.89321
2023-04-11,3.73487
2023-04-12,10.36296
2023-04-13,6.73329
2023-04-14,5.83903
2023-04-15,3.62966
2023-04-16,6.25986
2023-04-17,4.83955
2023-04-18,4.62914
2023-04-19,9.88953
2023-04-20,13.94003
2023-04-21,5.4708
2023-04-22,3.94529
2023-04-23,4.89216
2023-04-24,4.41872
2023-04-25,5.20778
2023-04-26,2.99842
2023-04-27,2.68279
2023-04-28,2.47238
2023-04-29,2.26196
2023-04-30,2.10415
2023-05-01,3.10362
2023-05-02,4.89216
2023-05-03,2.47238
2023-05-04,2.94581
2023-05-05,2.36717
2023-05-06,2.20936
2023-05-07,3.73487
2023-05-08,5.26038
2023-05-09,5.89163
2023-05-10,4.78695
2023-05-11,6.20725
2023-05-12,3.94529
2023-05-13,3.05102
2023-05-14,2.7354
2023-05-15,3.05102
2023-05-16,3.99789
2023-05-17,9.88953
2023-05-18,11.20462
2023-05-19,17.14886
2023-05-20,7.57496
2023-05-21,11.36244
2023-05-22,15.88637
2023-05-23,18.04313
2023-05-24,12.57233
2023-05-25,10.67859
2023-05-26,10.73119
2023-05-27,12.51972
2023-05-28,5.57601
2023-05-29,11.04681
2023-05-30,18.20094
2023-05-31,13.83482
2023-06-01,12.2567
2023-06-02,13.88742
2023-06-03,15.93897
2023-06-04,10.09994
2023-06-05,20.72593
2023-06-06,14.9395
2023-06-07,12.99316
2023-06-08,11.62546
2023-06-09,13.30878
2023-06-10,7.68016
2023-06-11,6.99631
2023-06-12,15.41294
2023-06-13,23.51394
2023-06-14,30.14203
2023-06-15,22.9879
2023-06-16,33.92951
2023-06-17,21.19936
2023-06-18,38.92688
2023-06-19,75.32877
2023-06-20,100.0
2023-06-21,49.60547
2023-06-22,27.45923
2023-06-23,24.14518
2023-06-24,12.09889
2023-06-25,13.41399
2023-06-26,17.93792
2023-06-27,16.51762
2023-06-28,17.35928
2023-06-29,15.41294
2023-06-30,13.30878
2023-07-01,7.46975
2023-07-02,9.67911
2023-07-03,17.25407
2023-07-04,23.56654
2023-07-05,19.09521
2023-07-06,17.20147
2023-07-07,14.25565
2023-07-08,7.99579
2023-07-09,7.57496
2023-07-10,11.62546
2023-07-11,9.5739
2023-07-12,11.36244
2023-07-13,13.5192
2023-07-14,12.2041
2023-07-15,6.68069
2023-07-16,9.99473
2023-07-17,9.94213
2023-07-18,11.15202
2023-07-19,17.20147
2023-07-20,10.36296
2023-07-21,7.15412
2023-07-22,3.99789
2023-07-23,5.4708
2023-07-24,7.89058
2023-07-25,21.62019
2023-07-26,10.889
2023-07-27,8.04839
2023-07-28,6.73329
2023-07-29,4.26091
2023-07-30,4.78695
2023-07-31,11.15202
2023-08-01,13.67701
2023-08-02,11.09942
2023-08-03,6.20725
2023-08-04,5.04997
2023-08-05,4.1031
2023-08-06,5.73382
2023-08-07,6.47027
2023-08-08,5.68122
2023-08-09,7.25933
2023-08-10,6.73329
2023-08-11,6.62809
2023-08-12,4.36612
2023-08-13,4.1557
2023-08-14,4.94476
2023-08-15,6.8385
2023-08-16,6.20725
2023-08-17,7.46975
2023-08-18,5.10257
2023-08-19,3.94529
2023-08-20,9.4687
2023-08-21,5.89163
2023-08-22,6.20725
2023-08-23,7.73277
2023-08-24,7.99579
2023-08-25,5.4708
2023-08-26,3.78748
2023-08-27,4.41872
2023-08-28,6.57548
2023-08-29,6.10205
2023-08-30,9.10047
2023-08-31,7.10152
2023-09-01,10.99421
2023-09-02,5.68122
2023-09-03,4.89216
2023-09-04,7.04892
2023-09-05,6.94371
2023-09-06,7.25933
2023-09-07,5.4182
2023-09-08,4.78695
2023-09-09,3.47185
2023-09-10,4.73435
2023-09-11,4.73435
2023-09-12,6.36507
2023-09-13,4.20831
2023-09-14,5.15518
2023-09-15,5.94423
2023-09-16,4.1031
2023-09-17,3.84008
2023-09-18,4.1031
2023-09-19,7.25933
2023-09-20,5.89163
2023-09-21,5.4708
2023-09-22,3.36664
2023-09-23,2.788
2023-09-24,2.788
2023-09-25,4.1557
2023-09-26,3.94529
2023-09-27,3.47185
2023-09-28,2.41977
2023-09-29,2.57759
2023-09-30,3.84008
2023-10-01,3.10362
2023-10-02,3.99789
2023-10-03,4.31351
2023-10-04,2.94581
2023-10-05,4.83955
2023-10-06,2.788
2023-10-07,1.4203
2023-10-08,1.73592
2023-10-09,2.47238
2023-10-10,3.62966
2023-10-11,3.62966
2023-10-12,4.41872
2023-10-13,4.47133
2023-10-14,2.7354
2023-10-15,2.26196
2023-10-16,2.31457
2023-10-17,1.89374
2023-10-18,2.99842
2023-10-19,2.52498
2023-10-20,2.89321
2023-10-21,2.20936
2023-10-22,1.68332
2023-10-23,3.15623
2023-10-24,3.47185
2023-10-25,3.26144
2023-10-26,3.52446
2023-10-27,3.47185
2023-10-28,2.20936
2023-10-29,2.31457
2023-10-30,3.15623
2023-10-31,3.94529
2023-11-01,4.20831
2023-11-02,4.57653
2023-11-03,6.68069
2023-11-04,4.1557
2023-11-05,4.89216
2023-11-06,9.5739
2023-11-07,8.89005
2023-11-08,9.31088
2023-11-09,9.20568
2023-11-10,5.4708
2023-11-11,2.94581
2023-11-12,3.10362
2023-11-13,5.04997
2023-11-14,6.36507
2023-11-15,8.89005
2023-11-16,12.62493
2023-11-17,9.04786
2023-11-18,4.73435
