date,금형사출
2021-02-05,11.8644
2021-02-06,11.8644
2021-02-07,23.72881
2021-02-08,44.06779
2021-02-09,62.71186
2021-02-10,30.50847
2021-02-11,15.25423
2021-02-14,23.72881
2021-02-15,54.23728
2021-02-16,40.67796
2021-02-17,42.37288
2021-02-18,57.62711
2021-02-19,79.66101
2021-02-20,18.64406
2021-02-21,37.28813
2021-02-22,57.62711
2021-02-23,57.62711
2021-02-24,55.9322
2021-02-25,61.01694
2021-02-26,40.67796
2021-02-27,10.16949
2021-03-01,13.55932
2021-03-02,32.20338
2021-03-03,49.15254
2021-03-04,57.62711
2021-03-05,42.37288
2021-03-07,18.64406
2021-03-08,38.98305
2021-03-09,50.84745
2021-03-10,47.45762
2021-03-11,52.54237
2021-03-12,32.20338
2021-03-13,16.94915
2021-03-14,16.94915
2021-03-15,40.67796
2021-03-16,49.15254
2021-03-17,42.37288
2021-03-18,45.76271
2021-03-19,38.98305
2021-03-20,11.8644
2021-03-21,22.03389
2021-03-22,37.28813
2021-03-23,62.71186
2021-03-24,40.67796
2021-03-25,40.67796
2021-03-26,35.59322
2021-03-27,11.8644
2021-03-29,47.45762
2021-03-30,42.37288
2021-03-31,16.94915
2021-04-01,30.50847
2021-04-02,44.06779
2021-04-03,8.47457
2021-04-05,44.06779
2021-04-06,37.28813
2021-04-07,35.59322
2021-04-08,52.54237
2021-04-09,54.23728
2021-04-10,22.03389
2021-04-11,8.47457
2021-04-12,40.67796
2021-04-13,50.84745
2021-04-14,57.62711
2021-04-15,15.25423
2021-04-16,32.20338
2021-04-19,32.20338
2021-04-20,42.37288
2021-04-21,37.28813
2021-04-22,42.37288
2021-04-23,22.03389
2021-04-25,33.8983
2021-04-26,44.06779
2021-04-27,55.9322
2021-04-28,28.81355
2021-04-29,33.8983
2021-04-30,30.50847
2021-05-01,10.16949
2021-05-03,11.8644
2021-05-04,23.72881
2021-05-06,38.98305
2021-05-07,32.20338
2021-05-09,8.47457
2021-05-10,28.81355
2021-05-11,49.15254
2021-05-12,40.67796
2021-05-13,38.98305
2021-05-14,30.50847
2021-05-15,11.8644
2021-05-16,10.16949
2021-05-17,55.9322
2021-05-18,42.37288
2021-05-20,35.59322
2021-05-21,18.64406
2021-05-23,8.47457
2021-05-24,27.11864
2021-05-25,47.45762
2021-05-26,40.67796
2021-05-27,42.37288
2021-05-28,38.98305
2021-05-30,8.47457
2021-05-31,25.42372
2021-06-01,28.81355
2021-06-02,49.15254
2021-06-03,27.11864
2021-06-04,42.37288
2021-06-06,10.16949
2021-06-07,49.15254
2021-06-08,32.20338
2021-06-09,30.50847
2021-06-10,45.76271
2021-06-11,30.50847
2021-06-12,11.8644
2021-06-14,32.20338
2021-06-15,62.71186
2021-06-16,49.15254
2021-06-17,33.8983
2021-06-18,44.06779
2021-06-21,28.81355
2021-06-22,50.84745
2021-06-23,38.98305
2021-06-24,23.72881
2021-06-25,33.8983
2021-06-27,15.25423
2021-06-28,44.06779
2021-06-29,27.11864
2021-06-30,33.8983
2021-07-01,42.37288
2021-07-02,22.03389
2021-07-05,62.71186
2021-07-06,22.03389
2021-07-07,50.84745
2021-07-08,55.9322
2021-07-09,33.8983
2021-07-10,11.8644
2021-07-12,37.28813
2021-07-13,42.37288
2021-07-14,42.37288
2021-07-15,42.37288
2021-07-16,33.8983
2021-07-17,8.47457
2021-07-18,40.67796
2021-07-19,28.81355
2021-07-20,28.81355
2021-07-21,33.8983
2021-07-22,61.01694
2021-07-23,25.42372
2021-07-24,10.16949
2021-07-25,10.16949
2021-07-26,18.64406
2021-07-27,28.81355
2021-07-28,25.42372
2021-07-29,40.67796
2021-07-30,23.72881
2021-08-01,22.03389
2021-08-02,13.55932
2021-08-04,20.33898
2021-08-05,20.33898
2021-08-06,10.16949
2021-08-09,27.11864
2021-08-10,15.25423
2021-08-11,18.64406
2021-08-12,33.8983
2021-08-13,15.25423
2021-08-17,16.94915
2021-08-18,33.8983
2021-08-19,37.28813
2021-08-20,11.8644
2021-08-22,11.8644
2021-08-23,33.8983
2021-08-24,62.71186
2021-08-25,44.06779
2021-08-26,30.50847
2021-08-27,11.8644
2021-08-30,18.64406
2021-08-31,15.25423
2021-09-01,55.9322
2021-09-02,35.59322
2021-09-03,38.98305
2021-09-04,8.47457
2021-09-06,25.42372
2021-09-07,25.42372
2021-09-08,11.8644
2021-09-09,25.42372
2021-09-10,37.28813
2021-09-11,8.47457
2021-09-13,55.9322
2021-09-14,27.11864
2021-09-15,16.94915
2021-09-16,27.11864
2021-09-17,8.47457
2021-09-22,10.16949
2021-09-23,8.47457
2021-09-24,27.11864
2021-09-27,40.67796
2021-09-28,50.84745
2021-09-29,35.59322
2021-09-30,37.28813
2021-10-01,22.03389
2021-10-02,11.8644
2021-10-04,8.47457
2021-10-05,33.8983
2021-10-06,27.11864
2021-10-07,20.33898
2021-10-08,13.55932
2021-10-12,18.64406
2021-10-13,35.59322
2021-10-14,23.72881
2021-10-15,30.50847
2021-10-16,8.47457
2021-10-17,8.47457
2021-10-18,35.59322
2021-10-19,22.03389
2021-10-20,30.50847
2021-10-21,45.76271
2021-10-22,23.72881
2021-10-23,10.16949
2021-10-25,37.28813
2021-10-26,35.59322
2021-10-27,22.03389
2021-10-28,27.11864
2021-10-29,20.33898
2021-11-01,28.81355
2021-11-02,69.49152
2021-11-03,40.67796
2021-11-04,47.45762
2021-11-05,33.8983
2021-11-06,10.16949
2021-11-08,50.84745
2021-11-09,62.71186
2021-11-10,42.37288
2021-11-11,44.06779
2021-11-12,38.98305
2021-11-14,32.20338
2021-11-15,38.98305
2021-11-16,62.71186
2021-11-17,64.40677
2021-11-18,47.45762
2021-11-19,59.32203
2021-11-20,22.03389
2021-11-21,8.47457
2021-11-22,44.06779
2021-11-23,38.98305
2021-11-24,49.15254
2021-11-25,35.59322
2021-11-26,33.8983
2021-11-28,22.03389
2021-11-29,45.76271
2021-11-30,45.76271
2021-12-01,50.84745
2021-12-02,45.76271
2021-12-03,40.67796
2021-12-04,8.47457
2021-12-06,37.28813
2021-12-07,18.64406
2021-12-08,40.67796
2021-12-09,32.20338
2021-12-10,47.45762
2021-12-11,8.47457
2021-12-13,38.98305
2021-12-14,45.76271
2021-12-15,35.59322
2021-12-16,27.11864
2021-12-17,25.42372
2021-12-19,8.47457
2021-12-20,28.81355
2021-12-21,33.8983
2021-12-22,33.8983
2021-12-23,40.67796
2021-12-24,27.11864
2021-12-25,8.47457
2021-12-27,28.81355
2021-12-28,42.37288
2021-12-29,23.72881
2021-12-30,40.67796
2021-12-31,8.47457
2022-01-02,13.55932
2022-01-03,40.67796
2022-01-04,52.54237
2022-01-05,30.50847
2022-01-06,27.11864
2022-01-07,37.28813
2022-01-08,16.94915
2022-01-09,11.8644
2022-01-10,50.84745
2022-01-11,50.84745
2022-01-12,55.9322
2022-01-13,22.03389
2022-01-14,44.06779
2022-01-15,20.33898
2022-01-16,10.16949
2022-01-17,42.37288
2022-01-18,44.06779
2022-01-19,66.10169
2022-01-20,27.11864
2022-01-21,52.54237
2022-01-23,8.47457
2022-01-24,52.54237
2022-01-25,42.37288
2022-01-26,38.98305
2022-01-27,27.11864
2022-01-28,23.72881
2022-01-30,10.16949
2022-02-01,18.64406
2022-02-03,30.50847
2022-02-04,30.50847
2022-02-05,11.8644
2022-02-06,11.8644
2022-02-07,45.76271
2022-02-08,42.37288
2022-02-09,49.15254
2022-02-10,47.45762
2022-02-11,32.20338
2022-02-12,13.55932
2022-02-13,15.25423
2022-02-14,45.76271
2022-02-15,38.98305
2022-02-16,49.15254
2022-02-17,35.59322
2022-02-18,44.06779
2022-02-19,8.47457
2022-02-21,38.98305
2022-02-22,25.42372
2022-02-23,38.98305
2022-02-24,37.28813
2022-02-25,38.98305
2022-02-26,11.8644
2022-02-28,32.20338
2022-03-02,35.59322
2022-03-03,35.59322
2022-03-04,30.50847
2022-03-06,13.55932
2022-03-07,40.67796
2022-03-08,25.42372
2022-03-10,44.06779
2022-03-11,30.50847
2022-03-13,10.16949
2022-03-14,50.84745
2022-03-15,35.59322
2022-03-16,49.15254
2022-03-17,25.42372
2022-03-18,47.45762
2022-03-20,8.47457
2022-03-21,49.15254
2022-03-22,55.9322
2022-03-23,44.06779
2022-03-24,71.18644
2022-03-25,52.54237
2022-03-26,13.55932
2022-03-27,8.47457
2022-03-28,42.37288
2022-03-29,61.01694
2022-03-30,27.11864
2022-03-31,49.15254
2022-04-01,32.20338
2022-04-02,11.8644
2022-04-03,8.47457
2022-04-04,44.06779
2022-04-05,47.45762
2022-04-06,52.54237
2022-04-07,30.50847
2022-04-08,44.06779
2022-04-09,13.55932
2022-04-10,8.47457
2022-04-11,32.20338
2022-04-12,33.8983
2022-04-13,40.67796
2022-04-14,32.20338
2022-04-15,32.20338
2022-04-16,10.16949
2022-04-17,13.55932
2022-04-18,47.45762
2022-04-19,72.88135
2022-04-20,47.45762
2022-04-21,66.10169
2022-04-22,37.28813
2022-04-23,22.03389
2022-04-24,15.25423
2022-04-25,45.76271
2022-04-26,40.67796
2022-04-27,50.84745
2022-04-28,42.37288
2022-04-29,33.8983
2022-05-01,13.55932
2022-05-02,32.20338
2022-05-03,38.98305
2022-05-04,38.98305
2022-05-05,18.64406
2022-05-06,32.20338
2022-05-08,27.11864
2022-05-09,40.67796
2022-05-10,25.42372
2022-05-11,35.59322
2022-05-12,42.37288
2022-05-13,25.42372
2022-05-14,10.16949
2022-05-16,42.37288
2022-05-17,28.81355
2022-05-18,32.20338
2022-05-19,61.01694
2022-05-20,25.42372
2022-05-23,50.84745
2022-05-24,33.8983
2022-05-25,22.03389
2022-05-26,38.98305
2022-05-27,49.15254
2022-05-28,10.16949
2022-05-30,32.20338
2022-05-31,13.55932
2022-06-01,13.55932
2022-06-02,37.28813
2022-06-03,27.11864
2022-06-05,8.47457
2022-06-06,23.72881
2022-06-07,42.37288
2022-06-08,44.06779
2022-06-09,32.20338
2022-06-10,28.81355
2022-06-11,13.55932
2022-06-13,40.67796
2022-06-14,52.54237
2022-06-15,23.72881
2022-06-16,28.81355
2022-06-17,25.42372
2022-06-18,8.47457
2022-06-20,28.81355
2022-06-21,40.67796
2022-06-22,28.81355
2022-06-23,52.54237
2022-06-24,20.33898
2022-06-26,13.55932
2022-06-27,33.8983
2022-06-28,28.81355
2022-06-29,27.11864
2022-06-30,44.06779
2022-07-01,27.11864
2022-07-03,8.47457
2022-07-04,49.15254
2022-07-05,32.20338
2022-07-06,52.54237
2022-07-07,49.15254
2022-07-08,30.50847
2022-07-09,8.47457
2022-07-10,13.55932
2022-07-11,35.59322
2022-07-12,33.8983
2022-07-13,28.81355
2022-07-14,40.67796
2022-07-15,33.8983
2022-07-18,32.20338
2022-07-19,44.06779
2022-07-20,57.62711
2022-07-21,27.11864
2022-07-22,8.47457
2022-07-23,10.16949
2022-07-24,8.47457
2022-07-25,35.59322
2022-07-26,47.45762
2022-07-27,45.76271
2022-07-28,28.81355
2022-07-29,40.67796
2022-07-31,8.47457
2022-08-01,37.28813
2022-08-02,28.81355
2022-08-03,25.42372
2022-08-04,38.98305
2022-08-05,18.64406
2022-08-06,10.16949
2022-08-08,42.37288
2022-08-09,32.20338
2022-08-10,30.50847
2022-08-11,28.81355
2022-08-12,22.03389
2022-08-16,10.16949
2022-08-17,23.72881
2022-08-18,23.72881
2022-08-19,45.76271
2022-08-22,25.42372
2022-08-23,37.28813
2022-08-24,100.0
2022-08-25,50.84745
2022-08-26,27.11864
2022-08-29,20.33898
2022-08-30,52.54237
2022-08-31,40.67796
2022-09-01,38.98305
2022-09-02,42.37288
2022-09-04,20.33898
2022-09-05,23.72881
2022-09-06,45.76271
2022-09-07,10.16949
2022-09-08,27.11864
2022-09-10,8.47457
2022-09-11,10.16949
2022-09-13,33.8983
2022-09-14,42.37288
2022-09-15,37.28813
2022-09-16,30.50847
2022-09-18,15.25423
2022-09-19,49.15254
2022-09-20,35.59322
2022-09-21,27.11864
2022-09-22,30.50847
2022-09-23,20.33898
2022-09-25,8.47457
2022-09-26,30.50847
2022-09-27,28.81355
2022-09-28,32.20338
2022-09-29,35.59322
2022-09-30,20.33898
2022-10-03,18.64406
2022-10-04,35.59322
2022-10-05,37.28813
2022-10-06,44.06779
2022-10-07,28.81355
2022-10-08,10.16949
2022-10-11,45.76271
2022-10-12,38.98305
2022-10-13,37.28813
2022-10-14,40.67796
2022-10-15,13.55932
2022-10-16,13.55932
2022-10-17,35.59322
2022-10-18,33.8983
2022-10-19,20.33898
2022-10-20,38.98305
2022-10-21,45.76271
2022-10-22,18.64406
2022-10-23,13.55932
2022-10-24,33.8983
2022-10-25,38.98305
2022-10-26,47.45762
2022-10-27,35.59322
2022-10-28,23.72881
2022-10-29,8.47457
2022-10-31,33.8983
2022-11-01,30.50847
2022-11-02,37.28813
2022-11-03,71.18644
2022-11-04,25.42372
2022-11-06,11.8644
2022-11-07,64.40677
2022-11-08,33.8983
2022-11-09,59.32203
2022-11-10,55.9322
2022-11-11,23.72881
2022-11-13,22.03389
2022-11-14,35.59322
2022-11-15,57.62711
2022-11-16,32.20338
2022-11-17,38.98305
2022-11-18,30.50847
2022-11-19,13.55932
2022-11-20,10.16949
2022-11-21,28.81355
2022-11-22,38.98305
2022-11-23,42.37288
2022-11-24,33.8983
2022-11-25,28.81355
2022-11-26,13.55932
2022-11-28,40.67796
2022-11-29,54.23728
2022-11-30,57.62711
2022-12-01,47.45762
2022-12-02,37.28813
2022-12-03,10.16949
2022-12-05,11.8644
2022-12-06,33.8983
2022-12-07,50.84745
2022-12-08,66.10169
2022-12-09,33.8983
2022-12-10,11.8644
2022-12-12,44.06779
2022-12-13,33.8983
2022-12-14,49.15254
2022-12-15,32.20338
2022-12-16,28.81355
2022-12-17,23.72881
2022-12-19,37.28813
2022-12-20,25.42372
2022-12-21,38.98305
2022-12-22,16.94915
2022-12-23,42.37288
2022-12-26,32.20338
2022-12-27,16.94915
2022-12-28,62.71186
2022-12-29,37.28813
2022-12-30,23.72881
2022-12-31,8.47457
2023-01-02,38.98305
2023-01-03,32.20338
2023-01-04,52.54237
2023-01-05,30.50847
2023-01-06,20.33898
2023-01-07,16.94915
2023-01-08,8.47457
2023-01-09,25.42372
2023-01-10,35.59322
2023-01-11,32.20338
2023-01-12,28.81355
2023-01-13,25.42372
2023-01-14,16.94915
2023-01-16,38.98305
2023-01-17,47.45762
2023-01-18,47.45762
2023-01-19,23.72881
2023-01-20,32.20338
2023-01-21,13.55932
2023-01-23,10.16949
2023-01-25,28.81355
2023-01-26,50.84745
2023-01-27,30.50847
2023-01-29,10.16949
2023-01-30,32.20338
2023-01-31,30.50847
2023-02-01,52.54237
2023-02-02,57.62711
2023-02-03,37.28813
2023-02-04,8.47457
2023-02-05,13.55932
2023-02-06,40.67796
2023-02-07,47.45762
2023-02-08,44.06779
2023-02-09,37.28813
2023-02-10,40.67796
2023-02-11,23.72881
2023-02-12,8.47457
2023-02-13,40.67796
2023-02-14,40.67796
2023-02-15,50.84745
2023-02-16,52.54237
2023-02-17,44.06779
2023-02-18,10.16949
2023-02-19,8.47457
2023-02-20,33.8983
2023-02-21,52.54237
2023-02-22,42.37288
2023-02-23,47.45762
2023-02-24,32.20338
2023-02-26,11.8644
2023-02-27,50.84745
2023-02-28,37.28813
2023-03-02,44.06779
2023-03-03,37.28813
2023-03-04,23.72881
2023-03-05,25.42372
2023-03-06,38.98305
2023-03-07,71.18644
2023-03-08,49.15254
2023-03-09,72.88135
2023-03-10,42.37288
2023-03-11,32.20338
2023-03-12,8.47457
2023-03-13,54.23728
2023-03-14,40.67796
2023-03-15,45.76271
2023-03-16,52.54237
2023-03-17,30.50847
2023-03-20,44.06779
2023-03-21,50.84745
2023-03-22,45.76271
2023-03-23,52.54237
2023-03-24,22.03389
2023-03-25,11.8644
2023-03-26,18.64406
2023-03-27,55.9322
2023-03-28,37.28813
2023-03-29,45.76271
2023-03-30,42.37288
2023-03-31,35.59322
2023-04-02,13.55932
2023-04-03,35.59322
2023-04-04,35.59322
2023-04-05,30.50847
2023-04-06,35.59322
2023-04-07,30.50847
2023-04-08,8.47457
2023-04-09,16.94915
2023-04-10,28.81355
2023-04-11,44.06779
2023-04-12,27.11864
2023-04-13,28.81355
2023-04-14,32.20338
2023-04-15,13.55932
2023-04-16,22.03389
2023-04-17,42.37288
2023-04-18,44.06779
2023-04-19,35.59322
2023-04-20,40.67796
2023-04-21,47.45762
2023-04-22,8.47457
2023-04-24,37.28813
2023-04-25,28.81355
2023-04-26,35.59322
2023-04-27,32.20338
2023-04-28,35.59322
2023-05-01,18.64406
2023-05-02,35.59322
2023-05-03,54.23728
2023-05-04,30.50847
2023-05-08,54.23728
2023-05-09,30.50847
2023-05-10,15.25423
2023-05-11,40.67796
2023-05-12,23.72881
2023-05-15,38.98305
2023-05-16,16.94915
2023-05-17,33.8983
2023-05-18,38.98305
2023-05-19,38.98305
2023-05-22,45.76271
2023-05-23,62.71186
2023-05-24,57.62711
2023-05-25,18.64406
2023-05-26,35.59322
2023-05-27,13.55932
2023-05-28,13.55932
2023-05-30,47.45762
2023-05-31,30.50847
2023-06-01,49.15254
2023-06-02,49.15254
2023-06-04,8.47457
2023-06-05,15.25423
2023-06-06,13.55932
2023-06-07,38.98305
2023-06-08,35.59322
2023-06-09,22.03389
2023-06-10,8.47457
2023-06-12,35.59322
2023-06-13,32.20338
2023-06-14,44.06779
2023-06-15,32.20338
2023-06-16,25.42372
2023-06-19,28.81355
2023-06-20,35.59322
2023-06-21,35.59322
2023-06-22,40.67796
2023-06-23,27.11864
2023-06-26,38.98305
2023-06-27,52.54237
2023-06-28,37.28813
2023-06-29,40.67796
2023-06-30,30.50847
2023-07-01,13.55932
2023-07-03,28.81355
2023-07-04,35.59322
2023-07-05,15.25423
2023-07-06,42.37288
2023-07-07,22.03389
2023-07-08,8.47457
2023-07-09,8.47457
2023-07-10,28.81355
2023-07-11,30.50847
2023-07-12,32.20338
2023-07-13,28.81355
2023-07-14,27.11864
2023-07-17,33.8983
2023-07-18,25.42372
2023-07-19,33.8983
2023-07-20,33.8983
2023-07-21,32.20338
2023-07-24,27.11864
2023-07-25,32.20338
2023-07-26,33.8983
2023-07-27,37.28813
2023-07-28,27.11864
2023-07-29,8.47457
2023-07-30,13.55932
2023-07-31,28.81355
2023-08-01,13.55932
2023-08-02,20.33898
2023-08-03,20.33898
2023-08-04,16.94915
2023-08-07,40.67796
2023-08-08,54.23728
2023-08-09,38.98305
2023-08-10,15.25423
2023-08-11,22.03389
2023-08-13,8.47457
2023-08-14,23.72881
2023-08-16,25.42372
2023-08-17,25.42372
2023-08-18,38.98305
2023-08-19,16.94915
2023-08-20,8.47457
2023-08-21,25.42372
2023-08-22,23.72881
2023-08-23,57.62711
2023-08-24,40.67796
2023-08-25,10.16949
2023-08-26,8.47457
2023-08-28,20.33898
2023-08-29,47.45762
2023-08-30,30.50847
2023-08-31,32.20338
2023-09-01,37.28813
2023-09-02,10.16949
2023-09-04,35.59322
2023-09-05,62.71186
2023-09-06,47.45762
2023-09-07,45.76271
2023-09-08,25.42372
2023-09-10,18.64406
2023-09-11,30.50847
2023-09-12,61.01694
2023-09-13,38.98305
2023-09-14,42.37288
2023-09-15,28.81355
2023-09-16,15.25423
2023-09-18,49.15254
2023-09-19,40.67796
2023-09-20,10.16949
2023-09-21,32.20338
2023-09-22,33.8983
2023-09-25,30.50847
2023-09-26,28.81355
2023-09-27,10.16949
2023-09-29,8.47457
2023-10-04,52.54237
2023-10-05,35.59322
2023-10-06,25.42372
2023-10-07,10.16949
2023-10-09,8.47457
2023-10-10,37.28813
2023-10-11,42.37288
2023-10-12,23.72881
2023-10-13,28.81355
2023-10-15,16.94915
2023-10-16,44.06779
2023-10-17,32.20338
2023-10-18,38.98305
2023-10-19,37.28813
2023-10-20,32.20338
2023-10-22,18.64406
2023-10-23,28.81355
2023-10-24,57.62711
2023-10-25,32.20338
2023-10-26,32.20338
2023-10-27,52.54237
2023-10-28,13.55932
2023-10-30,38.98305
2023-10-31,23.72881
2023-11-01,55.9322
2023-11-02,35.59322
2023-11-03,8.47457
2023-11-04,10.16949
2023-11-05,10.16949
2023-11-06,44.06779
2023-11-07,20.33898
2023-11-08,23.72881
2023-11-09,33.8983
2023-11-10,28.81355
2023-11-11,11.8644
2023-11-12,10.16949
2023-11-13,18.64406
2023-11-14,38.98305
2023-11-15,32.20338
2023-11-16,32.20338
2023-11-17,30.50847
2023-11-19,8.47457
2023-11-20,27.11864
2023-11-21,27.11864
2023-11-22,40.67796
2023-11-23,45.76271
2023-11-24,37.28813
2023-11-25,8.47457
2023-11-27,27.11864
2023-11-28,20.33898
2023-11-29,27.11864
2023-11-30,13.55932
2023-12-01,20.33898
2023-12-02,23.72881
2023-12-03,8.47457
2023-12-04,27.11864
2023-12-05,37.28813
2023-12-06,32.20338
2023-12-07,33.8983
2023-12-08,30.50847
2023-12-10,23.72881
2023-12-11,42.37288
2023-12-12,25.42372
2023-12-13,40.67796
2023-12-14,30.50847
2023-12-15,10.16949
2023-12-16,8.47457
2023-12-17,11.8644
