date,대외활동
2020-10-06,51.17328
2020-10-07,46.20938
2020-10-08,45.39711
2020-10-09,30.05415
2020-10-10,31.6787
2020-10-11,35.37906
2020-10-12,46.66064
2020-10-13,42.23826
2020-10-14,44.85559
2020-10-15,43.05054
2020-10-16,38.89891
2020-10-17,35.01805
2020-10-18,34.11552
2020-10-19,41.15523
2020-10-20,45.12635
2020-10-21,46.29963
2020-10-22,40.43321
2020-10-23,39.35018
2020-10-24,31.40794
2020-10-25,36.19133
2020-10-26,47.02166
2020-10-27,47.83393
2020-10-28,48.10469
2020-10-29,45.75812
2020-10-30,46.57039
2020-10-31,30.77617
2020-11-01,34.65703
2020-11-02,50.1805
2020-11-03,51.7148
2020-11-04,46.29963
2020-11-05,50.27075
2020-11-06,40.16245
2020-11-07,31.8592
2020-11-08,36.01083
2020-11-09,51.80505
2020-11-10,58.12274
2020-11-11,48.19494
2020-11-12,48.91696
2020-11-13,48.73646
2020-11-14,33.3935
2020-11-15,40.88447
2020-11-16,57.85198
2020-11-17,52.79783
2020-11-18,49.54873
2020-11-19,53.97111
2020-11-20,49.45848
2020-11-21,35.55956
2020-11-22,41.69675
2020-11-23,52.16606
2020-11-24,48.82671
2020-11-25,58.66425
2020-11-26,47.83393
2020-11-27,53.15884
2020-11-28,38.98916
2020-11-29,42.05776
2020-11-30,53.88086
2020-12-01,53.6101
2020-12-02,51.08303
2020-12-03,50.27075
2020-12-04,53.33935
2020-12-05,35.01805
2020-12-06,37.27436
2020-12-07,55.05415
2020-12-08,50.0
2020-12-09,53.88086
2020-12-10,54.24187
2020-12-11,54.15162
2020-12-12,38.89891
2020-12-13,36.46209
2020-12-14,56.6787
2020-12-15,52.34657
2020-12-16,59.65703
2020-12-17,53.4296
2020-12-18,55.77617
2020-12-19,44.40433
2020-12-20,60.19855
2020-12-21,72.02166
2020-12-22,73.37545
2020-12-23,77.25631
2020-12-24,51.80505
2020-12-25,35.19855
2020-12-26,51.80505
2020-12-27,67.87003
2020-12-28,92.59927
2020-12-29,81.22743
2020-12-30,76.80505
2020-12-31,68.32129
2021-01-01,54.96389
2021-01-02,67.96028
2021-01-03,78.51985
2021-01-04,91.51624
2021-01-05,87.72563
2021-01-06,83.3935
2021-01-07,81.76895
2021-01-08,74.81949
2021-01-09,52.25631
2021-01-10,57.94223
2021-01-11,83.03249
2021-01-12,74.72924
2021-01-13,65.52346
2021-01-14,77.79783
2021-01-15,70.57761
2021-01-16,49.72924
2021-01-17,52.16606
2021-01-18,67.50902
2021-01-19,71.48014
2021-01-20,68.41155
2021-01-21,75.90252
2021-01-22,64.89169
2021-01-23,49.36823
2021-01-24,59.74729
2021-01-25,72.83393
2021-01-26,67.05776
2021-01-27,62.81588
2021-01-28,67.96028
2021-01-29,73.55595
2021-01-30,53.24909
2021-01-31,48.82671
2021-02-01,72.11191
2021-02-02,64.62093
2021-02-03,73.55595
2021-02-04,64.89169
2021-02-05,60.74007
2021-02-06,42.59927
2021-02-07,45.84837
2021-02-08,65.34296
2021-02-09,55.77617
2021-02-10,55.05415
2021-02-11,40.61371
2021-02-12,34.29602
2021-02-13,34.47653
2021-02-14,48.73646
2021-02-15,70.39711
2021-02-16,67.77978
2021-02-17,68.05054
2021-02-18,64.16967
2021-02-19,64.07942
2021-02-20,45.48736
2021-02-21,56.58844
2021-02-22,72.38267
2021-02-23,68.05054
2021-02-24,70.66787
2021-02-25,59.65703
2021-02-26,58.93501
2021-02-27,41.51624
2021-02-28,44.31407
2021-03-01,59.47653
2021-03-02,75.36101
2021-03-03,72.29241
2021-03-04,82.12996
2021-03-05,61.10108
2021-03-06,48.82671
2021-03-07,53.15884
2021-03-08,69.94584
2021-03-09,72.20216
2021-03-10,69.13357
2021-03-11,68.05054
2021-03-12,61.55234
2021-03-13,43.14079
2021-03-14,54.60288
2021-03-15,71.57039
2021-03-16,68.86281
2021-03-17,68.86281
2021-03-18,53.97111
2021-03-19,58.66425
2021-03-20,44.49458
2021-03-21,52.34657
2021-03-22,70.75812
2021-03-23,68.23104
2021-03-24,62.72563
2021-03-25,60.64981
2021-03-26,47.29241
2021-03-27,36.28158
2021-03-28,49.72924
2021-03-29,59.74729
2021-03-30,66.06498
2021-03-31,56.58844
2021-04-01,53.24909
2021-04-02,47.56317
2021-04-03,39.35018
2021-04-04,38.3574
2021-04-05,53.6101
2021-04-06,57.03971
2021-04-07,54.60288
2021-04-08,50.09025
2021-04-09,47.74368
2021-04-10,34.47653
2021-04-11,40.34296
2021-04-12,58.30324
2021-04-13,54.24187
2021-04-14,51.08303
2021-04-15,53.4296
2021-04-16,47.02166
2021-04-17,35.01805
2021-04-18,37.18411
2021-04-19,46.38989
2021-04-20,46.57039
2021-04-21,48.10469
2021-04-22,46.57039
2021-04-23,44.22382
2021-04-24,34.20577
2021-04-25,38.71841
2021-04-26,48.82671
2021-04-27,49.72924
2021-04-28,51.62454
2021-04-29,51.7148
2021-04-30,49.45848
2021-05-01,35.55956
2021-05-02,39.89169
2021-05-03,58.3935
2021-05-04,49.54873
2021-05-05,34.20577
2021-05-06,52.16606
2021-05-07,48.01444
2021-05-08,32.49097
2021-05-09,34.47653
2021-05-10,53.88086
2021-05-11,55.3249
2021-05-12,58.84476
2021-05-13,53.6101
2021-05-14,47.20216
2021-05-15,33.84476
2021-05-16,44.04332
2021-05-17,58.30324
2021-05-18,52.34657
2021-05-19,43.59205
2021-05-20,55.23465
2021-05-21,55.3249
2021-05-22,39.71119
2021-05-23,37.63537
2021-05-24,55.1444
2021-05-25,55.50541
2021-05-26,55.41516
2021-05-27,56.58844
2021-05-28,50.1805
2021-05-29,37.72563
2021-05-30,41.787
2021-05-31,54.33212
2021-06-01,52.61732
2021-06-02,51.35379
2021-06-03,51.44404
2021-06-04,49.81949
2021-06-05,32.31046
2021-06-06,35.01805
2021-06-07,49.27797
2021-06-08,50.81227
2021-06-09,45.75812
2021-06-10,48.28519
2021-06-11,48.4657
2021-06-12,32.85198
2021-06-13,34.29602
2021-06-14,50.1805
2021-06-15,52.25631
2021-06-16,54.60288
2021-06-17,50.27075
2021-06-18,46.57039
2021-06-19,41.9675
2021-06-20,43.68231
2021-06-21,59.74729
2021-06-22,59.65703
2021-06-23,63.26714
2021-06-24,64.98194
2021-06-25,66.24548
2021-06-26,49.45848
2021-06-27,47.92418
2021-06-28,60.1083
2021-06-29,61.01083
2021-06-30,56.8592
2021-07-01,49.36823
2021-07-02,49.63898
2021-07-03,35.01805
2021-07-04,40.0722
2021-07-05,53.6101
2021-07-06,53.4296
2021-07-07,47.56317
2021-07-08,41.60649
2021-07-09,42.96028
2021-07-10,32.49097
2021-07-11,44.40433
2021-07-12,48.91696
2021-07-13,46.57039
2021-07-14,57.03971
2021-07-15,53.88086
2021-07-16,44.85559
2021-07-17,37.09386
2021-07-18,34.11552
2021-07-19,56.76895
2021-07-20,52.70758
2021-07-21,51.08303
2021-07-22,46.66064
2021-07-23,43.32129
2021-07-24,29.15162
2021-07-25,35.2888
2021-07-26,43.68231
2021-07-27,49.18772
2021-07-28,47.02166
2021-07-29,44.58483
2021-07-30,43.5018
2021-07-31,29.24187
2021-08-01,36.37184
2021-08-02,43.86281
2021-08-03,41.69675
2021-08-04,44.49458
2021-08-05,45.39711
2021-08-06,37.54512
2021-08-07,29.06137
2021-08-08,33.3935
2021-08-09,45.2166
2021-08-10,44.31407
2021-08-11,44.49458
2021-08-12,42.32851
2021-08-13,42.05776
2021-08-14,30.41516
2021-08-15,34.65703
2021-08-16,35.64981
2021-08-17,44.94584
2021-08-18,42.14801
2021-08-19,44.22382
2021-08-20,40.43321
2021-08-21,32.58122
2021-08-22,32.58122
2021-08-23,48.10469
2021-08-24,50.1805
2021-08-25,45.30685
2021-08-26,44.49458
2021-08-27,43.41155
2021-08-28,32.76173
2021-08-29,36.10108
2021-08-30,47.56317
2021-08-31,53.88086
2021-09-01,47.65342
2021-09-02,48.91696
2021-09-03,47.83393
2021-09-04,32.49097
2021-09-05,34.47653
2021-09-06,53.33935
2021-09-07,48.01444
2021-09-08,43.05054
2021-09-09,39.89169
2021-09-10,35.37906
2021-09-11,29.69314
2021-09-12,28.6101
2021-09-13,48.4657
2021-09-14,45.0361
2021-09-15,47.47292
2021-09-16,45.12635
2021-09-17,32.31046
2021-09-18,19.76534
2021-09-19,18.77256
2021-09-20,18.59205
2021-09-21,18.68231
2021-09-22,24.45848
2021-09-23,40.2527
2021-09-24,34.92779
2021-09-25,27.70758
2021-09-26,27.97833
2021-09-27,40.70397
2021-09-28,43.77256
2021-09-29,39.98194
2021-09-30,36.46209
2021-10-01,35.55956
2021-10-02,26.26353
2021-10-03,24.00722
2021-10-04,31.04693
2021-10-05,41.51624
2021-10-06,36.91335
2021-10-07,36.91335
2021-10-08,33.3935
2021-10-09,20.2166
2021-10-10,22.65342
2021-10-11,33.12274
2021-10-12,33.21299
2021-10-13,33.21299
2021-10-14,38.3574
2021-10-15,32.40072
2021-10-16,23.55595
2021-10-17,24.72924
2021-10-18,32.85198
2021-10-19,31.58844
2021-10-20,29.69314
2021-10-21,31.6787
2021-10-22,31.6787
2021-10-23,22.47292
2021-10-24,20.66787
2021-10-25,35.92057
2021-10-26,36.01083
2021-10-27,37.09386
2021-10-28,35.64981
2021-10-29,29.87364
2021-10-30,22.92418
2021-10-31,25.99277
2021-11-01,42.96028
2021-11-02,41.9675
2021-11-03,43.68231
2021-11-04,37.36462
2021-11-05,35.74007
2021-11-06,24.45848
2021-11-07,24.90974
2021-11-08,43.68231
2021-11-09,39.98194
2021-11-10,36.28158
2021-11-11,36.64259
2021-11-12,34.74729
2021-11-13,23.55595
2021-11-14,22.74368
2021-11-15,38.80866
2021-11-16,38.44765
2021-11-17,35.92057
2021-11-18,33.12274
2021-11-19,35.74007
2021-11-20,28.97111
2021-11-21,29.60288
2021-11-22,40.43321
2021-11-23,44.58483
2021-11-24,38.3574
2021-11-25,37.00361
2021-11-26,31.6787
2021-11-27,26.62454
2021-11-28,32.49097
2021-11-29,45.75812
2021-11-30,44.22382
2021-12-01,42.77978
2021-12-02,39.80144
2021-12-03,39.16967
2021-12-04,25.09025
2021-12-05,27.43682
2021-12-06,36.91335
2021-12-07,42.05776
2021-12-08,39.07942
2021-12-09,37.09386
2021-12-10,34.83754
2021-12-11,26.35379
2021-12-12,28.79061
2021-12-13,37.27436
2021-12-14,39.25992
2021-12-15,45.57761
2021-12-16,40.70397
2021-12-17,39.53068
2021-12-18,26.8953
2021-12-19,35.74007
2021-12-20,49.36823
2021-12-21,49.72924
2021-12-22,44.58483
2021-12-23,46.02888
2021-12-24,36.28158
2021-12-25,23.82671
2021-12-26,34.11552
2021-12-27,56.40794
2021-12-28,53.51985
2021-12-29,52.88808
2021-12-30,54.69314
2021-12-31,36.64259
2022-01-01,29.78339
2022-01-02,47.20216
2022-01-03,66.06498
2022-01-04,65.52346
2022-01-05,64.71119
2022-01-06,61.91335
2022-01-07,52.25631
2022-01-08,41.60649
2022-01-09,46.11913
2022-01-10,60.19855
2022-01-11,62.54512
2022-01-12,56.94945
2022-01-13,52.79783
2022-01-14,53.51985
2022-01-15,35.55956
2022-01-16,40.61371
2022-01-17,58.84476
2022-01-18,61.19133
2022-01-19,58.30324
2022-01-20,53.33935
2022-01-21,44.04332
2022-01-22,33.12274
2022-01-23,38.44765
2022-01-24,51.17328
2022-01-25,51.53429
2022-01-26,48.73646
2022-01-27,51.44404
2022-01-28,43.05054
2022-01-29,29.69314
2022-01-30,28.88086
2022-01-31,29.24187
2022-02-01,31.40794
2022-02-02,37.36462
2022-02-03,53.4296
2022-02-04,51.80505
2022-02-05,33.66425
2022-02-06,41.87725
2022-02-07,56.58844
2022-02-08,51.26353
2022-02-09,49.45848
2022-02-10,48.37545
2022-02-11,44.58483
2022-02-12,32.67148
2022-02-13,37.00361
2022-02-14,49.45848
2022-02-15,58.574
2022-02-16,53.79061
2022-02-17,54.42238
2022-02-18,53.51985
2022-02-19,36.55234
2022-02-20,43.41155
2022-02-21,61.8231
2022-02-22,56.6787
2022-02-23,59.65703
2022-02-24,54.69314
2022-02-25,53.33935
2022-02-26,41.9675
2022-02-27,42.32851
2022-02-28,56.49819
2022-03-01,51.62454
2022-03-02,61.55234
2022-03-03,68.23104
2022-03-04,57.94223
2022-03-05,39.62093
2022-03-06,51.62454
2022-03-07,58.84476
2022-03-08,51.35379
2022-03-09,40.79422
2022-03-10,53.70036
2022-03-11,51.17328
2022-03-12,38.08664
2022-03-13,34.92779
2022-03-14,63.62815
2022-03-15,63.89891
2022-03-16,55.77617
2022-03-17,53.79061
2022-03-18,55.68592
2022-03-19,39.62093
2022-03-20,40.52346
2022-03-21,58.75451
2022-03-22,53.97111
2022-03-23,54.42238
2022-03-24,51.8953
2022-03-25,45.75812
2022-03-26,33.93501
2022-03-27,39.71119
2022-03-28,52.07581
2022-03-29,48.28519
2022-03-30,49.63898
2022-03-31,44.94584
2022-04-01,39.80144
2022-04-02,28.79061
2022-04-03,32.40072
2022-04-04,53.88086
2022-04-05,61.91335
2022-04-06,61.91335
2022-04-07,50.54151
2022-04-08,40.52346
2022-04-09,26.35379
2022-04-10,27.97833
2022-04-11,42.14801
2022-04-12,45.39711
2022-04-13,42.05776
2022-04-14,48.10469
2022-04-15,37.45487
2022-04-16,29.15162
2022-04-17,30.3249
2022-04-18,39.71119
2022-04-19,39.53068
2022-04-20,37.27436
2022-04-21,40.61371
2022-04-22,37.09386
2022-04-23,28.88086
2022-04-24,28.51985
2022-04-25,43.68231
2022-04-26,46.48014
2022-04-27,47.83393
2022-04-28,45.66787
2022-04-29,36.10108
2022-04-30,24.72924
2022-05-01,32.31046
2022-05-02,46.66064
2022-05-03,47.11191
2022-05-04,40.0722
2022-05-05,28.97111
2022-05-06,33.84476
2022-05-07,23.82671
2022-05-08,32.03971
2022-05-09,46.66064
2022-05-10,49.81949
2022-05-11,42.68953
2022-05-12,43.86281
2022-05-13,39.25992
2022-05-14,27.25631
2022-05-15,30.86642
2022-05-16,46.48014
2022-05-17,48.01444
2022-05-18,43.86281
2022-05-19,40.88447
2022-05-20,40.34296
2022-05-21,27.25631
2022-05-22,34.11552
2022-05-23,47.74368
2022-05-24,45.0361
2022-05-25,48.19494
2022-05-26,49.27797
2022-05-27,41.51624
2022-05-28,31.22743
2022-05-29,35.01805
2022-05-30,49.63898
2022-05-31,45.39711
2022-06-01,41.87725
2022-06-02,48.10469
2022-06-03,42.05776
2022-06-04,31.13718
2022-06-05,27.61732
2022-06-06,31.40794
2022-06-07,48.28519
2022-06-08,44.58483
2022-06-09,45.30685
2022-06-10,40.0722
2022-06-11,31.13718
2022-06-12,35.74007
2022-06-13,50.09025
2022-06-14,45.75812
2022-06-15,44.31407
2022-06-16,43.32129
2022-06-17,37.54512
2022-06-18,31.31768
2022-06-19,36.46209
2022-06-20,50.63176
2022-06-21,51.53429
2022-06-22,47.38267
2022-06-23,46.11913
2022-06-24,43.77256
2022-06-25,38.17689
2022-06-26,37.09386
2022-06-27,55.95667
2022-06-28,62.54512
2022-06-29,54.33212
2022-06-30,52.07581
2022-07-01,53.15884
2022-07-02,34.65703
2022-07-03,41.24548
2022-07-04,57.22021
2022-07-05,54.78339
2022-07-06,52.97833
2022-07-07,48.6462
2022-07-08,45.39711
2022-07-09,32.03971
2022-07-10,34.56678
2022-07-11,52.43682
2022-07-12,48.55595
2022-07-13,50.45126
2022-07-14,46.29963
2022-07-15,46.02888
2022-07-16,27.07581
2022-07-17,31.94945
2022-07-18,46.9314
2022-07-19,55.41516
2022-07-20,50.99277
2022-07-21,44.58483
2022-07-22,36.01083
2022-07-23,30.50541
2022-07-24,31.76895
2022-07-25,42.87003
2022-07-26,40.97472
2022-07-27,40.70397
2022-07-28,39.62093
2022-07-29,38.80866
2022-07-30,28.88086
2022-07-31,29.51263
2022-08-01,46.66064
2022-08-02,40.61371
2022-08-03,42.23826
2022-08-04,43.05054
2022-08-05,35.1083
2022-08-06,25.36101
2022-08-07,29.69314
2022-08-08,44.94584
2022-08-09,42.68953
2022-08-10,47.74368
2022-08-11,42.14801
2022-08-12,39.62093
2022-08-13,27.88808
2022-08-14,29.87364
2022-08-15,33.48375
2022-08-16,47.83393
2022-08-17,46.7509
2022-08-18,43.86281
2022-08-19,41.15523
2022-08-20,32.85198
2022-08-21,32.94223
2022-08-22,45.48736
2022-08-23,45.0361
2022-08-24,47.29241
2022-08-25,44.13357
2022-08-26,43.32129
2022-08-27,28.6101
2022-08-28,26.98555
2022-08-29,42.05776
2022-08-30,41.87725
2022-08-31,43.95306
2022-09-01,44.13357
2022-09-02,38.62815
2022-09-03,28.51985
2022-09-04,30.41516
2022-09-05,43.5018
2022-09-06,43.86281
2022-09-07,40.16245
2022-09-08,29.96389
2022-09-09,22.20216
2022-09-10,19.58483
2022-09-11,24.81949
2022-09-12,30.23465
2022-09-13,45.30685
2022-09-14,45.84837
2022-09-15,40.61371
2022-09-16,35.1083
2022-09-17,29.42238
2022-09-18,33.12274
2022-09-19,44.13357
2022-09-20,44.76534
2022-09-21,46.20938
2022-09-22,34.92779
2022-09-23,31.6787
2022-09-24,23.4657
2022-09-25,26.7148
2022-09-26,41.9675
2022-09-27,43.14079
2022-09-28,43.14079
2022-09-29,37.99638
2022-09-30,39.07942
2022-10-01,28.24909
2022-10-02,27.25631
2022-10-03,36.28158
2022-10-04,48.55595
2022-10-05,45.93862
2022-10-06,41.87725
2022-10-07,34.29602
2022-10-08,24.90974
2022-10-09,29.78339
2022-10-10,35.46931
2022-10-11,41.42599
2022-10-12,46.02888
2022-10-13,42.41877
2022-10-14,39.62093
2022-10-15,30.05415
2022-10-16,33.21299
2022-10-17,43.05054
2022-10-18,40.97472
2022-10-19,40.2527
2022-10-20,40.88447
2022-10-21,36.55234
2022-10-22,27.34657
2022-10-23,31.58844
2022-10-24,44.40433
2022-10-25,39.07942
2022-10-26,40.88447
2022-10-27,38.98916
2022-10-28,36.8231
2022-10-29,29.33212
2022-10-30,29.33212
2022-10-31,47.20216
2022-11-01,48.37545
2022-11-02,49.72924
2022-11-03,44.76534
2022-11-04,38.5379
2022-11-05,29.15162
2022-11-06,29.87364
2022-11-07,49.63898
2022-11-08,47.02166
2022-11-09,48.28519
2022-11-10,47.11191
2022-11-11,44.40433
2022-11-12,30.05415
2022-11-13,36.10108
2022-11-14,44.85559
2022-11-15,49.00722
2022-11-16,47.20216
2022-11-17,47.74368
2022-11-18,40.2527
2022-11-19,28.97111
2022-11-20,37.00361
2022-11-21,49.90974
2022-11-22,49.63898
2022-11-23,53.15884
2022-11-24,43.14079
2022-11-25,41.33574
2022-11-26,33.48375
2022-11-27,35.46931
2022-11-28,53.51985
2022-11-29,50.54151
2022-11-30,51.17328
2022-12-01,53.88086
2022-12-02,49.63898
2022-12-03,26.17328
2022-12-04,35.37906
2022-12-05,51.7148
2022-12-06,49.90974
2022-12-07,51.62454
2022-12-08,47.74368
2022-12-09,45.57761
2022-12-10,36.91335
2022-12-11,36.46209
2022-12-12,54.33212
2022-12-13,51.44404
2022-12-14,47.56317
2022-12-15,45.75812
2022-12-16,48.4657
2022-12-17,37.99638
2022-12-18,39.25992
2022-12-19,48.28519
2022-12-20,49.63898
2022-12-21,57.58122
2022-12-22,57.31046
2022-12-23,55.68592
2022-12-24,32.67148
2022-12-25,32.03971
2022-12-26,64.98194
2022-12-27,70.93862
2022-12-28,66.24548
2022-12-29,63.98916
2022-12-30,55.59566
2022-12-31,41.51624
2023-01-01,49.90974
2023-01-02,78.79061
2023-01-03,74.72924
2023-01-04,67.59927
2023-01-05,70.30685
2023-01-06,66.60649
2023-01-07,44.13357
2023-01-08,50.27075
2023-01-09,71.57039
2023-01-10,71.11913
2023-01-11,67.96028
2023-01-12,71.11913
2023-01-13,62.72563
2023-01-14,47.20216
2023-01-15,47.56317
2023-01-16,65.2527
2023-01-17,71.20938
2023-01-18,61.55234
2023-01-19,62.18411
2023-01-20,59.83754
2023-01-21,43.59205
2023-01-22,35.01805
2023-01-23,38.62815
2023-01-24,48.10469
2023-01-25,67.96028
2023-01-26,66.15523
2023-01-27,64.44043
2023-01-28,48.4657
2023-01-29,46.02888
2023-01-30,73.4657
2023-01-31,74.00722
2023-02-01,72.56317
2023-02-02,67.77978
2023-02-03,64.98194
2023-02-04,55.23465
2023-02-05,47.92418
2023-02-06,72.20216
2023-02-07,73.6462
2023-02-08,73.91696
2023-02-09,70.75812
2023-02-10,62.90613
2023-02-11,46.48014
2023-02-12,45.57761
2023-02-13,67.50902
2023-02-14,70.12635
2023-02-15,68.95306
2023-02-16,66.33574
2023-02-17,66.60649
2023-02-18,47.38267
2023-02-19,58.21299
2023-02-20,74.00722
2023-02-21,74.45848
2023-02-22,71.7509
2023-02-23,67.96028
2023-02-24,69.76534
2023-02-25,58.574
2023-02-26,60.1083
2023-02-27,81.31768
2023-02-28,88.98916
2023-03-01,93.68231
2023-03-02,100.0
2023-03-03,96.7509
2023-03-04,71.20938
2023-03-05,81.76895
2023-03-06,84.74729
2023-03-07,88.80866
2023-03-08,88.80866
2023-03-09,82.49097
2023-03-10,67.14801
2023-03-11,48.73646
2023-03-12,61.64259
2023-03-13,81.04693
2023-03-14,77.70758
2023-03-15,73.28519
2023-03-16,69.85559
2023-03-17,59.74729
2023-03-18,47.65342
2023-03-19,57.12996
2023-03-20,75.54151
2023-03-21,72.29241
2023-03-22,75.72202
2023-03-23,69.40433
2023-03-24,59.20577
2023-03-25,39.35018
2023-03-26,47.29241
2023-03-27,62.72563
2023-03-28,66.06498
2023-03-29,60.55956
2023-03-30,63.71841
2023-03-31,49.09747
2023-04-01,33.84476
2023-04-02,39.62093
2023-04-03,60.19855
2023-04-04,58.48375
2023-04-05,59.65703
2023-04-06,55.77617
2023-04-07,52.43682
2023-04-08,36.8231
2023-04-09,38.26714
2023-04-10,54.69314
2023-04-11,57.22021
2023-04-12,54.15162
2023-04-13,48.37545
2023-04-14,48.91696
2023-04-15,39.25992
2023-04-16,39.07942
2023-04-17,58.84476
2023-04-18,53.15884
2023-04-19,48.37545
2023-04-20,45.30685
2023-04-21,41.9675
2023-04-22,34.02527
2023-04-23,32.12996
2023-04-24,50.72202
2023-04-25,49.18772
2023-04-26,47.02166
2023-04-27,48.91696
2023-04-28,42.96028
2023-04-29,33.21299
2023-04-30,33.75451
2023-05-01,46.84115
2023-05-02,62.63537
2023-05-03,54.15162
2023-05-04,46.84115
2023-05-05,31.04693
2023-05-06,30.50541
2023-05-07,37.09386
2023-05-08,58.75451
2023-05-09,58.30324
2023-05-10,57.85198
2023-05-11,58.30324
2023-05-12,40.79422
2023-05-13,30.95667
2023-05-14,40.70397
2023-05-15,58.66425
2023-05-16,53.88086
2023-05-17,56.04693
2023-05-18,50.27075
2023-05-19,49.72924
2023-05-20,32.76173
2023-05-21,39.35018
2023-05-22,60.83032
2023-05-23,65.43321
2023-05-24,56.8592
2023-05-25,51.35379
2023-05-26,43.5018
2023-05-27,33.48375
2023-05-28,40.43321
2023-05-29,46.9314
