date,오늘의환율
2023-05-28,10.54918
2023-05-29,18.81471
2023-05-30,43.48187
2023-05-31,44.64681
2023-06-01,40.90236
2023-06-02,43.75
2023-06-03,14.92233
2023-06-04,10.26257
2023-06-05,41.54031
2023-06-06,18.98113
2023-06-07,45.50665
2023-06-08,41.01331
2023-06-09,43.92566
2023-06-10,16.56804
2023-06-11,11.73261
2023-06-12,44.85946
2023-06-13,49.80584
2023-06-14,53.45784
2023-06-15,53.11575
2023-06-16,48.68713
2023-06-17,17.82544
2023-06-18,12.6017
2023-06-19,47.84578
2023-06-20,48.18786
2023-06-21,46.08912
2023-06-22,47.45747
2023-06-23,46.44045
2023-06-24,17.61279
2023-06-25,13.12869
2023-06-26,48.36353
2023-06-27,45.14607
2023-06-28,43.84245
2023-06-29,46.78254
2023-06-30,47.17085
2023-07-01,17.56656
2023-07-02,11.28883
2023-07-03,44.42492
2023-07-04,44.17529
2023-07-05,45.67307
2023-07-06,43.5281
2023-07-07,41.00406
2023-07-08,15.24593
2023-07-09,10.60465
2023-07-10,41.27218
2023-07-11,45.06286
2023-07-12,45.94119
2023-07-13,50.54548
2023-07-14,48.44674
2023-07-15,17.76072
2023-07-16,12.24112
2023-07-17,46.0244
2023-07-18,43.50961
2023-07-19,43.92566
2023-07-20,41.78069
2023-07-21,44.18454
2023-07-22,16.04105
2023-07-23,11.66789
2023-07-24,44.34171
2023-07-25,43.38942
2023-07-26,42.78846
2023-07-27,45.39571
2023-07-28,41.64201
2023-07-29,14.43232
2023-07-30,10.19785
2023-07-31,41.77144
2023-08-01,41.38313
2023-08-02,46.46819
2023-08-03,49.40828
2023-08-04,47.72559
2023-08-05,17.54807
2023-08-06,12.1764
2023-08-07,45.95044
2023-08-08,48.6409
2023-08-09,47.2818
2023-08-10,43.86094
2023-08-11,45.34023
2023-08-12,19.11057
2023-08-13,12.55547
2023-08-14,48.49297
2023-08-15,23.75184
2023-08-16,53.05103
2023-08-17,55.14053
2023-08-18,51.08173
2023-08-19,20.83025
2023-08-20,12.85133
2023-08-21,48.37278
2023-08-22,45.76553
2023-08-23,45.4142
2023-08-24,47.59615
2023-08-25,43.54659
2023-08-26,16.63276
2023-08-27,11.27958
2023-08-28,42.76072
2023-08-29,41.4571
2023-08-30,40.04252
2023-08-31,40.28291
2023-09-01,38.07322
2023-09-02,15.25517
2023-09-03,10.25332
2023-09-04,38.41531
2023-09-05,41.1335
2023-09-06,45.09985
2023-09-07,41.53106
2023-09-08,38.51701
2023-09-09,15.08875
2023-09-10,10.48446
2023-09-11,38.65569
2023-09-12,39.73742
2023-09-13,37.74963
2023-09-14,37.36131
2023-09-15,37.11168
2023-09-16,13.28587
2023-09-17,9.28254
2023-09-18,36.61242
2023-09-19,38.17492
2023-09-20,36.52921
2023-09-21,44.70229
2023-09-22,40.78217
2023-09-23,14.09948
2023-09-24,10.44748
2023-09-25,37.20414
2023-09-26,44.1568
2023-09-27,43.19526
2023-09-28,18.14903
2023-09-29,14.46005
2023-09-30,13.79437
2023-10-01,11.55695
2023-10-02,17.22448
2023-10-03,20.08136
2023-10-04,51.55325
2023-10-05,47.01368
2023-10-06,40.74519
2023-10-07,16.61427
2023-10-08,11.01146
2023-10-09,19.45266
2023-10-10,45.25702
2023-10-11,42.76072
2023-10-12,39.01627
2023-10-13,37.84208
2023-10-14,15.22744
2023-10-15,11.31656
2023-10-16,41.65125
2023-10-17,39.62647
2023-10-18,38.60946
2023-10-19,43.43565
2023-10-20,43.03809
2023-10-21,15.19045
2023-10-22,10.68786
2023-10-23,36.52921
2023-10-24,35.99297
2023-10-25,36.446
2023-10-26,37.20414
2023-10-27,35.46597
2023-10-28,13.78513
2023-10-29,9.55066
2023-10-30,34.27329
2023-10-31,34.9852
2023-11-01,36.77884
2023-11-02,39.05325
2023-11-03,44.14755
2023-11-04,17.46486
2023-11-05,12.34282
2023-11-06,53.51331
2023-11-07,51.15569
2023-11-08,48.13239
2023-11-09,43.15828
2023-11-10,40.8284
2023-11-11,14.82988
2023-11-12,11.15939
2023-11-13,39.82063
2023-11-14,38.84985
2023-11-15,46.81952
2023-11-16,46.52366
2023-11-17,43.15828
2023-11-18,16.04105
2023-11-19,11.33505
2023-11-20,44.53587
2023-11-21,43.92566
2023-11-22,42.89016
2023-11-23,41.10576
2023-11-24,38.35983
2023-11-25,14.33062
2023-11-26,10.55843
2023-11-27,37.63868
2023-11-28,38.3321
2023-11-29,39.29363
2023-11-30,38.97004
2023-12-01,37.97152
2023-12-02,14.95007
2023-12-03,10.38276
2023-12-04,39.08099
2023-12-05,41.19822
2023-12-06,40.45857
2023-12-07,41.27218
2023-12-08,39.34911
2023-12-09,16.26294
2023-12-10,11.43676
2023-12-11,38.56323
2023-12-12,35.47522
2023-12-13,34.16235
2023-12-14,43.5281
2023-12-15,41.37389
2023-12-16,15.97633
2023-12-17,11.31656
2023-12-18,38.97928
2023-12-19,39.90384
2023-12-20,38.04548
2023-12-21,37.4815
2023-12-22,33.5244
2023-12-23,13.11945
2023-12-24,8.75554
2023-12-25,11.15014
2023-12-26,35.85428
2023-12-27,34.4767
2023-12-28,37.03772
2023-12-29,32.57211
2023-12-30,13.61871
2023-12-31,9.49519
2024-01-01,9.77255
2024-01-02,39.33062
2024-01-03,41.74371
2024-01-04,36.53846
2024-01-05,36.31656
2024-01-06,14.55251
2024-01-07,10.57692
2024-01-08,35.54918
2024-01-09,34.77255
2024-01-10,36.29807
2024-01-11,34.4767
2024-01-12,32.58136
2024-01-13,13.68343
2024-01-14,9.19008
2024-01-15,34.64312
2024-01-16,36.446
2024-01-17,44.85022
2024-01-18,42.00258
2024-01-19,33.96819
2024-01-20,14.2659
2024-01-21,9.75406
2024-01-22,36.77884
2024-01-23,34.36575
2024-01-24,35.78032
2024-01-25,33.20081
2024-01-26,32.1838
2024-01-27,12.20414
2024-01-28,8.77403
2024-01-29,30.65828
2024-01-30,32.17455
2024-01-31,31.46264
2024-02-01,31.88794
2024-02-02,29.81693
2024-02-03,12.86982
2024-02-04,9.34726
2024-02-05,33.10835
2024-02-06,29.92788
2024-02-07,29.4656
2024-02-08,25.02773
2024-02-09,11.82507
2024-02-10,8.29326
2024-02-11,7.67381
2024-02-12,10.73409
2024-02-13,29.57655
2024-02-14,32.40569
2024-02-15,30.38091
2024-02-16,27.22818
2024-02-17,10.96523
2024-02-18,7.96042
2024-02-19,28.81841
2024-02-20,28.88313
2024-02-21,25.79511
2024-02-22,29.23446
2024-02-23,29.31767
2024-02-24,10.22559
2024-02-25,7.72928
2024-02-26,27.45931
2024-02-27,27.40384
2024-02-28,27.48705
2024-02-29,28.04178
2024-03-01,13.15643
2024-03-02,9.2548
2024-03-03,7.71079
2024-03-04,29.02181
2024-03-05,29.90014
2024-03-06,28.35613
2024-03-07,26.9693
2024-03-08,30.41789
2024-03-09,12.38905
2024-03-10,8.848
2024-03-11,33.55214
2024-03-12,31.44415
2024-03-13,29.55806
2024-03-14,29.95562
2024-03-15,29.96486
2024-03-16,12.00073
2024-03-17,8.2193
2024-03-18,32.22078
2024-03-19,33.71856
2024-03-20,33.86649
