date,경매
2020-12-19,42.86049
2020-12-20,47.7062
2020-12-21,61.52763
2020-12-22,55.70808
2020-12-23,52.70444
2020-12-24,43.84606
2020-12-25,41.53467
2020-12-26,48.36325
2020-12-27,55.08623
2020-12-28,59.92021
2020-12-29,56.59978
2020-12-30,56.57632
2020-12-31,50.01759
2021-01-01,45.94626
2021-01-02,54.38225
2021-01-03,60.28393
2021-01-04,61.82095
2021-01-05,59.59169
2021-01-06,55.16836
2021-01-07,50.42825
2021-01-08,48.36325
2021-01-09,46.22785
2021-01-10,51.84794
2021-01-11,60.87058
2021-01-12,58.26586
2021-01-13,60.63592
2021-01-14,55.86061
2021-01-15,53.05643
2021-01-16,46.39211
2021-01-17,52.72791
2021-01-18,60.21353
2021-01-19,60.81192
2021-01-20,58.91118
2021-01-21,56.96351
2021-01-22,55.42649
2021-01-23,50.26399
2021-01-24,55.22703
2021-01-25,62.54839
2021-01-26,63.56916
2021-01-27,59.19277
2021-01-28,57.32723
2021-01-29,52.92737
2021-01-30,46.54464
2021-01-31,50.09973
2021-02-01,61.51589
2021-02-02,64.58993
2021-02-03,57.91388
2021-02-04,60.21353
2021-02-05,52.15299
2021-02-06,46.50944
2021-02-07,46.75583
2021-02-08,57.46802
2021-02-09,52.62231
2021-02-10,46.12225
2021-02-11,38.74222
2021-02-12,40.19711
2021-02-13,48.02299
2021-02-14,54.03027
2021-02-15,65.5755
2021-02-16,60.26047
2021-02-17,59.19277
2021-02-18,58.34799
2021-02-19,52.68098
2021-02-20,44.31538
2021-02-21,48.64484
2021-02-22,58.0312
2021-02-23,58.86424
2021-02-24,56.34166
2021-02-25,51.16742
2021-02-26,45.46521
2021-02-27,41.03015
2021-02-28,48.09339
2021-03-01,53.38495
2021-03-02,61.08177
2021-03-03,55.9662
2021-03-04,57.23336
2021-03-05,49.95893
2021-03-06,41.24134
2021-03-07,48.30458
2021-03-08,61.77402
2021-03-09,57.01044
2021-03-10,56.09527
2021-03-11,57.99601
2021-03-12,53.71348
2021-03-13,44.44444
2021-03-14,51.58981
2021-03-15,60.88231
2021-03-16,62.36067
2021-03-17,56.71711
2021-03-18,55.29743
2021-03-19,49.72427
2021-03-20,44.97242
2021-03-21,49.58347
2021-03-22,63.66302
2021-03-23,60.38953
2021-03-24,59.47436
2021-03-25,55.42649
2021-03-26,51.35515
2021-03-27,44.49137
2021-03-28,50.68637
2021-03-29,59.62689
2021-03-30,61.04657
2021-03-31,55.06277
2021-04-01,53.06816
2021-04-02,50.14666
2021-04-03,47.47154
2021-04-04,50.08799
2021-04-05,57.94907
2021-04-06,57.18643
2021-04-07,54.37052
2021-04-08,51.62501
2021-04-09,46.41558
2021-04-10,40.32617
2021-04-11,44.56177
2021-04-12,59.00504
2021-04-13,57.72615
2021-04-14,54.08893
2021-04-15,54.042
2021-04-16,49.48961
2021-04-17,41.72239
2021-04-18,42.53197
2021-04-19,54.88677
2021-04-20,53.24416
2021-04-21,50.39305
2021-04-22,51.06183
2021-04-23,45.96972
2021-04-24,39.05901
2021-04-25,41.80452
2021-04-26,53.72521
2021-04-27,54.51132
2021-04-28,51.60154
2021-04-29,49.11416
2021-04-30,45.86413
2021-05-01,39.75126
2021-05-02,40.80722
2021-05-03,52.54018
2021-05-04,50.74504
2021-05-05,42.22691
2021-05-06,48.8443
2021-05-07,46.75583
2021-05-08,36.36043
2021-05-09,42.98955
2021-05-10,56.69365
2021-05-11,53.53748
2021-05-12,48.28112
2021-05-13,46.41558
2021-05-14,45.6764
2021-05-15,39.76299
2021-05-16,42.74316
2021-05-17,51.0149
2021-05-18,48.23418
2021-05-19,41.80452
2021-05-20,54.41745
2021-05-21,49.39575
2021-05-22,37.99131
2021-05-23,40.5843
2021-05-24,54.37052
2021-05-25,54.54652
2021-05-26,54.71078
2021-05-27,55.1097
2021-05-28,49.79467
2021-05-29,38.76569
2021-05-30,43.02475
2021-05-31,54.42919
2021-06-01,53.52575
2021-06-02,51.66021
2021-06-03,52.65751
2021-06-04,46.00492
2021-06-05,36.74762
2021-06-06,41.30001
2021-06-07,55.41476
2021-06-08,52.55191
2021-06-09,51.81274
2021-06-10,50.21705
2021-06-11,46.32171
2021-06-12,36.85322
2021-06-13,40.77202
2021-06-14,53.60788
2021-06-15,55.33262
2021-06-16,53.49055
2021-06-17,53.50228
2021-06-18,45.04282
2021-06-19,34.60049
2021-06-20,38.31984
2021-06-21,56.51765
2021-06-22,54.86331
2021-06-23,51.9418
2021-06-24,49.13762
2021-06-25,44.70256
2021-06-26,38.85955
2021-06-27,39.65739
2021-06-28,52.38765
2021-06-29,50.32265
2021-06-30,48.50404
2021-07-01,44.98416
2021-07-02,42.30904
2021-07-03,36.71242
2021-07-04,40.30271
2021-07-05,53.70174
2021-07-06,52.07086
2021-07-07,49.12589
2021-07-08,47.69447
2021-07-09,43.6466
2021-07-10,36.10231
2021-07-11,40.88935
2021-07-12,77.43752
2021-07-13,62.90038
2021-07-14,56.42379
2021-07-15,52.61058
2021-07-16,49.39575
2021-07-17,39.58699
2021-07-18,52.58711
2021-07-19,61.35163
2021-07-20,59.80288
2021-07-21,53.09163
2021-07-22,50.96796
2021-07-23,46.82623
2021-07-24,40.10325
2021-07-25,43.86952
2021-07-26,51.88313
2021-07-27,50.68637
2021-07-28,47.48328
2021-07-29,49.85333
2021-07-30,47.82353
2021-07-31,46.7089
2021-08-01,44.6791
2021-08-02,53.9716
2021-08-03,54.35879
2021-08-04,51.74234
2021-08-05,57.05737
2021-08-06,53.80734
2021-08-07,49.45441
2021-08-08,52.95083
2021-08-09,62.2316
2021-08-10,59.0989
2021-08-11,61.77402
2021-08-12,59.02851
2021-08-13,52.9743
2021-08-14,46.79103
2021-08-15,49.14936
2021-08-16,61.25777
2021-08-17,64.46087
2021-08-18,61.96175
2021-08-19,58.77038
2021-08-20,54.54652
2021-08-21,46.76757
2021-08-22,51.43728
2021-08-23,67.72263
2021-08-24,66.34987
2021-08-25,60.95271
2021-08-26,58.0312
2021-08-27,54.45265
2021-08-28,44.30364
2021-08-29,54.66385
2021-08-30,63.28757
2021-08-31,59.57996
2021-09-01,54.83984
2021-09-02,56.44726
2021-09-03,50.85063
2021-09-04,49.71254
2021-09-05,47.90566
2021-09-06,57.55015
2021-09-07,55.64941
2021-09-08,51.77754
2021-09-09,49.56001
2021-09-10,44.12765
2021-09-11,36.58336
2021-09-12,41.59333
2021-09-13,53.20896
2021-09-14,53.0799
2021-09-15,49.50134
2021-09-16,47.96433
2021-09-17,42.79009
2021-09-18,32.46509
2021-09-19,33.74398
2021-09-20,33.86131
2021-09-21,38.08518
2021-09-22,47.41288
2021-09-23,60.96444
2021-09-24,55.0393
2021-09-25,46.20438
2021-09-26,46.86143
2021-09-27,60.29567
2021-09-28,58.82905
2021-09-29,58.11334
2021-09-30,51.34342
2021-10-01,44.69083
2021-10-02,38.08518
2021-10-03,43.35327
2021-10-04,53.26762
2021-10-05,55.32089
2021-10-06,53.95987
2021-10-07,55.29743
2021-10-08,48.92643
2021-10-09,36.55989
2021-10-10,43.15381
2021-10-11,53.45535
2021-10-12,59.28663
2021-10-13,56.11873
2021-10-14,54.92197
2021-10-15,48.09339
2021-10-16,38.15557
2021-10-17,39.14114
2021-10-18,49.86507
2021-10-19,47.71793
2021-10-20,46.13399
2021-10-21,45.52387
2021-10-22,43.88126
2021-10-23,33.99037
2021-10-24,54.0068
2021-10-25,59.22797
2021-10-26,55.53208
2021-10-27,49.53654
2021-10-28,47.03742
2021-10-29,42.5789
2021-10-30,34.74128
2021-10-31,41.07708
2021-11-01,49.59521
2021-11-02,50.25225
2021-11-03,49.54828
2021-11-04,49.17282
2021-11-05,39.35234
2021-11-06,34.03731
2021-11-07,37.85052
2021-11-08,51.68367
2021-11-09,50.66291
2021-11-10,46.50944
2021-11-11,44.20978
2021-11-12,42.5789
2021-11-13,32.53549
2021-11-14,37.43986
2021-11-15,51.33169
2021-11-16,50.06453
2021-11-17,46.55637
2021-11-18,45.606
2021-11-19,41.00668
2021-11-20,32.24216
2021-11-21,37.05268
2021-11-22,50.8389
2021-11-23,46.83796
2021-11-24,45.59427
2021-11-25,45.95799
2021-11-26,38.97688
2021-11-27,30.41182
2021-11-28,34.98768
2021-11-29,49.25495
2021-11-30,46.86143
2021-12-01,40.32617
2021-12-02,42.97782
2021-12-03,41.17094
2021-12-04,32.44162
2021-12-05,38.63663
2021-12-06,50.96796
2021-12-07,51.93007
2021-12-08,48.63311
2021-12-09,45.06629
2021-12-10,39.38753
2021-12-11,39.10594
2021-12-12,40.92455
2021-12-13,47.78833
2021-12-14,47.43634
2021-12-15,44.17458
2021-12-16,44.76123
2021-12-17,38.95342
2021-12-18,34.58875
2021-12-19,38.04998
2021-12-20,50.8389
2021-12-21,50.70984
2021-12-22,48.36325
2021-12-23,47.35421
2021-12-24,37.2756
2021-12-25,37.08787
2021-12-26,57.66748
2021-12-27,50.74504
2021-12-28,49.63041
2021-12-29,50.55731
2021-12-30,47.37768
2021-12-31,38.04998
2022-01-01,35.05807
2022-01-02,43.43541
2022-01-03,50.55731
2022-01-04,51.82447
2022-01-05,52.19992
2022-01-06,53.54921
2022-01-07,46.36864
2022-01-08,41.21788
2022-01-09,48.49231
2022-01-10,62.38413
2022-01-11,63.96808
2022-01-12,55.74328
2022-01-13,71.54757
2022-01-14,60.80018
2022-01-15,52.39938
2022-01-16,57.60882
2022-01-17,60.10794
2022-01-18,60.44819
2022-01-19,59.82635
2022-01-20,57.32723
2022-01-21,57.2451
2022-01-22,44.72603
2022-01-23,51.77754
2022-01-24,59.26317
2022-01-25,57.49149
2022-01-26,57.51495
2022-01-27,52.57538
2022-01-28,47.64754
2022-01-29,40.5139
2022-01-30,40.98322
2022-01-31,43.79913
2022-02-01,52.50498
2022-02-02,56.01314
2022-02-03,65.09445
2022-02-04,61.2695
2022-02-05,58.59439
2022-02-06,66.02135
2022-02-07,69.20098
2022-02-08,67.31197
2022-02-09,66.97172
2022-02-10,63.07638
2022-02-11,61.62149
2022-02-12,53.81907
2022-02-13,56.44726
2022-02-14,64.69552
2022-02-15,66.40854
2022-02-16,62.91212
2022-02-17,63.53396
2022-02-18,58.85251
2022-02-19,51.60154
2022-02-20,54.37052
2022-02-21,67.4293
2022-02-22,63.12331
2022-02-23,58.88771
2022-02-24,54.56998
2022-02-25,52.02393
2022-02-26,45.05455
2022-02-27,48.92643
2022-02-28,53.03296
2022-03-01,51.75407
2022-03-02,54.66385
2022-03-03,53.18549
2022-03-04,48.24592
2022-03-05,44.40924
2022-03-06,48.60964
2022-03-07,56.47072
2022-03-08,53.17376
2022-03-09,40.56083
2022-03-10,52.9039
2022-03-11,51.09703
2022-03-12,45.43001
2022-03-13,53.06816
2022-03-14,60.19007
2022-03-15,58.58265
2022-03-16,58.95811
2022-03-17,52.78657
2022-03-18,54.06546
2022-03-19,49.27842
2022-03-20,51.74234
2022-03-21,67.22984
2022-03-22,62.16121
2022-03-23,65.08271
2022-03-24,60.62419
2022-03-25,53.33802
2022-03-26,50.32265
2022-03-27,52.95083
2022-03-28,64.34354
2022-03-29,59.0989
2022-03-30,57.84348
2022-03-31,55.40302
2022-04-01,49.56001
2022-04-02,48.43365
2022-04-03,49.95893
2022-04-04,60.19007
2022-04-05,61.98521
2022-04-06,65.4347
2022-04-07,60.06101
2022-04-08,52.65751
2022-04-09,44.62043
2022-04-10,44.36231
2022-04-11,56.2478
2022-04-12,58.61785
2022-04-13,57.35069
2022-04-14,54.41745
2022-04-15,52.28206
2022-04-16,48.7387
2022-04-17,50.19359
2022-04-18,69.57644
2022-04-19,62.4428
2022-04-20,56.97524
2022-04-21,53.40842
2022-04-22,49.7712
2022-04-23,42.55543
2022-04-24,46.8145
2022-04-25,58.61785
2022-04-26,61.08177
2022-04-27,54.66385
2022-04-28,54.80464
2022-04-29,49.52481
2022-04-30,38.20251
2022-05-01,40.98322
2022-05-02,52.11779
2022-05-03,50.89757
2022-05-04,46.96703
2022-05-05,40.63123
2022-05-06,53.66654
2022-05-07,39.79819
2022-05-08,46.12225
2022-05-09,59.22797
2022-05-10,57.08084
2022-05-11,59.35703
2022-05-12,55.08623
2022-05-13,46.89663
2022-05-14,38.10864
2022-05-15,40.70163
2022-05-16,57.62055
2022-05-17,54.20626
2022-05-18,54.06546
2022-05-19,53.76041
2022-05-20,49.02029
2022-05-21,36.99401
2022-05-22,40.19711
2022-05-23,55.19183
2022-05-24,54.85157
2022-05-25,52.36419
2022-05-26,53.02123
2022-05-27,50.17012
2022-05-28,37.18174
2022-05-29,41.73413
2022-05-30,56.61152
2022-05-31,51.89487
2022-06-01,42.97782
2022-06-02,50.48691
2022-06-03,47.24862
2022-06-04,37.35773
2022-06-05,40.4083
2022-06-06,47.30728
2022-06-07,53.24416
2022-06-08,54.20626
2022-06-09,52.11779
2022-06-10,47.847
2022-06-11,39.25847
2022-06-12,42.36771
2022-06-13,59.33356
2022-06-14,56.57632
2022-06-15,53.42015
2022-06-16,52.91564
2022-06-17,47.8822
2022-06-18,38.29637
2022-06-19,41.5464
2022-06-20,56.90484
2022-06-21,54.39399
2022-06-22,53.58441
2022-06-23,49.82987
2022-06-24,45.65293
2022-06-25,37.05268
2022-06-26,38.36677
2022-06-27,53.9364
2022-06-28,55.47342
2022-06-29,52.49325
2022-06-30,50.42825
2022-07-01,41.93359
2022-07-02,34.63569
2022-07-03,40.81896
2022-07-04,55.73154
2022-07-05,54.08893
2022-07-06,51.26129
2022-07-07,53.06816
2022-07-08,43.97512
2022-07-09,37.29907
2022-07-10,43.25941
2022-07-11,56.70538
2022-07-12,57.51495
2022-07-13,56.71711
2022-07-14,50.34612
2022-07-15,47.82353
2022-07-16,36.99401
2022-07-17,43.00129
2022-07-18,56.95177
2022-07-19,53.94814
2022-07-20,54.54652
2022-07-21,51.07356
2022-07-22,48.44538
2022-07-23,44.96069
2022-07-24,51.08529
2022-07-25,53.76041
2022-07-26,51.42555
2022-07-27,53.866
2022-07-28,50.22879
2022-07-29,47.09609
2022-07-30,37.67452
2022-07-31,46.09879
2022-08-01,53.24416
2022-08-02,53.61961
2022-08-03,52.72791
2022-08-04,52.52845
2022-08-05,52.49325
2022-08-06,53.56095
2022-08-07,49.48961
2022-08-08,61.04657
2022-08-09,56.0014
2022-08-10,54.48785
2022-08-11,56.37686
2022-08-12,57.80828
2022-08-13,41.25307
2022-08-14,42.34424
2022-08-15,54.05373
2022-08-16,66.11521
2022-08-17,66.25601
2022-08-18,64.87152
2022-08-19,56.65845
2022-08-20,44.39751
2022-08-21,49.20802
2022-08-22,62.98251
2022-08-23,60.84711
2022-08-24,58.46532
2022-08-25,56.32993
2022-08-26,53.43189
2022-08-27,38.26117
2022-08-28,43.08342
2022-08-29,59.90848
2022-08-30,60.3074
2022-08-31,53.42015
2022-09-01,52.88044
2022-09-02,53.0095
2022-09-03,42.00398
2022-09-04,41.34694
2022-09-05,58.05467
2022-09-06,53.79561
2022-09-07,54.1124
2022-09-08,47.07262
2022-09-09,33.83785
2022-09-10,36.74762
2022-09-11,42.52023
2022-09-12,56.36512
2022-09-13,70.24521
2022-09-14,70.17482
2022-09-15,63.74516
2022-09-16,57.80828
2022-09-17,47.50674
2022-09-18,46.88489
2022-09-19,64.60166
2022-09-20,63.69822
2022-09-21,58.91118
2022-09-22,58.35973
2022-09-23,50.75677
2022-09-24,39.80992
2022-09-25,47.97606
2022-09-26,62.85345
2022-09-27,70.84359
2022-09-28,66.34987
2022-09-29,64.60166
2022-09-30,51.27302
2022-10-01,43.22421
2022-10-02,44.5735
2022-10-03,60.28393
2022-10-04,60.72978
2022-10-05,55.26223
2022-10-06,56.32993
2022-10-07,50.56904
2022-10-08,37.60413
2022-10-09,47.62407
2022-10-10,54.38225
2022-10-11,62.29027
2022-10-12,61.56282
2022-10-13,59.90848
2022-10-14,57.15123
2022-10-15,47.24862
2022-10-16,48.36325
2022-10-17,63.49876
2022-10-18,59.35703
2022-10-19,56.52939
2022-10-20,55.54382
2022-10-21,50.09973
2022-10-22,38.28464
2022-10-23,44.6791
2022-10-24,61.52763
2022-10-25,58.82905
2022-10-26,61.78575
2022-10-27,56.04833
2022-10-28,50.13492
2022-10-29,38.92995
2022-10-30,36.07884
2022-10-31,55.41476
2022-11-01,55.90754
2022-11-02,55.97794
2022-11-03,54.47612
2022-11-04,54.10066
2022-11-05,42.62583
2022-11-06,42.02745
2022-11-07,59.59169
2022-11-08,62.91212
2022-11-09,61.52763
2022-11-10,57.96081
2022-11-11,53.39669
2022-11-12,43.55273
2022-11-13,46.6033
2022-11-14,62.58359
2022-11-15,62.79479
2022-11-16,63.11158
2022-11-17,63.81555
2022-11-18,63.74516
2022-11-19,45.26575
2022-11-20,49.58347
2022-11-21,61.92655
2022-11-22,61.73882
2022-11-23,58.05467
2022-11-24,54.9337
2022-11-25,57.11603
2022-11-26,41.68719
2022-11-27,45.84066
2022-11-28,61.08177
2022-11-29,59.79115
2022-11-30,55.55555
2022-12-01,55.15663
2022-12-02,54.54652
2022-12-03,32.72321
2022-12-04,41.52293
2022-12-05,58.66478
2022-12-06,63.17024
2022-12-07,66.45547
2022-12-08,62.92385
2022-12-09,57.12777
2022-12-10,43.91646
2022-12-11,55.23876
2022-12-12,68.5674
2022-12-13,71.96996
2022-12-14,76.24076
2022-12-15,60.68285
2022-12-16,58.52399
2022-12-17,53.83081
2022-12-18,56.107
2022-12-19,67.13598
2022-12-20,79.70198
2022-12-21,69.71723
2022-12-22,64.16754
2022-12-23,58.89944
2022-12-24,42.75489
2022-12-25,50.8037
2022-12-26,64.19101
2022-12-27,64.56646
2022-12-28,61.25777
2022-12-29,61.49243
2022-12-30,50.7333
2022-12-31,43.99859
2023-01-01,46.62677
2023-01-02,68.66126
2023-01-03,68.54393
2023-01-04,64.75419
2023-01-05,61.17564
2023-01-06,55.66115
2023-01-07,46.02839
2023-01-08,52.65751
2023-01-09,70.92573
2023-01-10,74.89147
2023-01-11,72.627
2023-01-12,68.57913
2023-01-13,64.22621
2023-01-14,51.46075
2023-01-15,61.78575
2023-01-16,68.45007
2023-01-17,62.478
2023-01-18,65.49337
2023-01-19,58.84078
2023-01-20,47.64754
2023-01-21,41.45254
2023-01-22,52.69271
2023-01-23,57.71441
2023-01-24,63.79209
2023-01-25,71.33638
2023-01-26,65.68109
2023-01-27,64.01501
2023-01-28,51.41382
2023-01-29,62.29027
2023-01-30,80.45289
2023-01-31,79.11533
2023-02-01,72.77953
2023-02-02,66.42027
2023-02-03,62.25507
2023-02-04,50.38132
2023-02-05,56.82271
2023-02-06,71.85263
2023-02-07,68.41487
2023-02-08,74.34002
2023-02-09,71.26598
2023-02-10,65.5403
2023-02-11,51.61328
2023-02-12,58.05467
2023-02-13,77.87164
2023-02-14,70.76146
2023-02-15,66.45547
2023-02-16,59.77942
2023-02-17,64.51953
2023-02-18,51.03836
2023-02-19,53.53748
2023-02-20,66.76053
2023-02-21,66.17388
2023-02-22,62.77132
2023-02-23,64.42567
2023-02-24,60.24873
2023-02-25,48.21072
2023-02-26,50.48691
2023-02-27,63.89768
2023-02-28,58.28933
2023-03-01,52.43458
2023-03-02,59.1341
2023-03-03,55.37956
2023-03-04,45.35961
2023-03-05,51.43728
2023-03-06,66.22081
2023-03-07,61.59802
2023-03-08,58.41839
2023-03-09,57.2099
2023-03-10,46.32171
2023-03-11,37.22867
2023-03-12,44.03379
2023-03-13,59.96714
2023-03-14,60.19007
2023-03-15,55.98967
2023-03-16,59.47436
2023-03-17,55.39129
2023-03-18,42.35597
2023-03-19,46.7793
2023-03-20,63.90942
2023-03-21,63.04118
2023-03-22,55.60248
2023-03-23,58.1016
2023-03-24,49.82987
2023-03-25,40.97148
2023-03-26,43.56447
2023-03-27,60.61246
2023-03-28,58.51226
2023-03-29,55.97794
2023-03-30,56.0718
2023-03-31,52.44632
2023-04-01,36.51296
2023-04-02,41.18268
2023-04-03,53.20896
2023-04-04,53.58441
2023-04-05,58.93464
2023-04-06,55.20356
2023-04-07,50.53384
2023-04-08,37.66279
2023-04-09,43.14208
2023-04-10,72.34541
2023-04-11,78.41135
2023-04-12,60.53032
2023-04-13,60.65939
2023-04-14,53.34975
2023-04-15,46.39211
2023-04-16,46.94356
2023-04-17,68.96632
2023-04-18,78.32922
2023-04-19,76.87434
2023-04-20,71.55931
2023-04-21,59.77942
2023-04-22,39.71606
2023-04-23,44.76123
2023-04-24,64.05021
2023-04-25,63.14677
2023-04-26,56.62325
2023-04-27,53.84254
2023-04-28,46.53291
2023-04-29,39.31714
2023-04-30,38.49583
2023-05-01,49.92373
2023-05-02,54.67558
2023-05-03,52.00046
2023-05-04,48.50404
2023-05-05,42.56717
2023-05-06,39.01208
2023-05-07,40.3731
2023-05-08,51.95353
2023-05-09,54.38225
2023-05-10,54.042
2023-05-11,49.63041
2023-05-12,45.62947
2023-05-13,35.62126
2023-05-14,37.21694
2023-05-15,60.01407
2023-05-16,54.80464
2023-05-17,57.73788
2023-05-18,55.47342
2023-05-19,48.03472
2023-05-20,33.42719
2023-05-21,37.32253
2023-05-22,55.16836
2023-05-23,55.0041
2023-05-24,50.09973
2023-05-25,49.90026
2023-05-26,43.04822
2023-05-27,33.63839
2023-05-28,37.01748
2023-05-29,45.04282
