date,기아차주가
2020-06-12,4.69202
2020-06-13,0.40981
2020-06-14,0.28769
2020-06-15,4.8108
2020-06-16,5.13165
2020-06-17,4.53159
2020-06-18,4.18374
2020-06-19,3.76493
2020-06-20,0.33551
2020-06-21,0.24167
2020-06-22,3.70399
2020-06-23,3.88628
2020-06-24,4.84628
2020-06-25,3.93641
2020-06-26,3.91019
2020-06-27,0.36019
2020-06-28,0.2247
2020-06-29,3.369
2020-06-30,3.43481
2020-07-01,3.20137
2020-07-02,3.07025
2020-07-03,2.97178
2020-07-04,0.27946
2020-07-05,0.22418
2020-07-06,3.61787
2020-07-07,3.2425
2020-07-08,3.58264
2020-07-09,3.27258
2020-07-10,2.74245
2020-07-11,0.25195
2020-07-12,0.19796
2020-07-13,3.93872
2020-07-14,3.64898
2020-07-15,4.83394
2020-07-16,4.44315
2020-07-17,5.3471
2020-07-18,0.5435
2020-07-19,0.42755
2020-07-20,6.04306
2020-07-21,5.95179
2020-07-22,5.07381
2020-07-23,5.36793
2020-07-24,5.06584
2020-07-25,0.41546
2020-07-26,0.34399
2020-07-27,4.83496
2020-07-28,4.90387
2020-07-29,6.57577
2020-07-30,7.41905
2020-07-31,5.73429
2020-08-01,0.51419
2020-08-02,0.40184
2020-08-03,4.92083
2020-08-04,5.74792
2020-08-05,5.7564
2020-08-06,6.75471
2020-08-07,6.25851
2020-08-08,0.63091
2020-08-09,0.51008
2020-08-10,10.78111
2020-08-11,10.7284
2020-08-12,8.4171
2020-08-13,7.57768
2020-08-14,6.53052
2020-08-15,0.57923
2020-08-16,0.42652
2020-08-17,1.07389
2020-08-18,6.26108
2020-08-19,6.36264
2020-08-20,6.729
2020-08-21,6.1076
2020-08-22,0.48308
2020-08-23,0.35016
2020-08-24,5.57026
2020-08-25,6.92311
2020-08-26,6.01247
2020-08-27,5.28463
2020-08-28,6.02378
2020-08-29,0.50802
2020-08-30,0.4476
2020-08-31,5.84279
2020-09-01,5.51601
2020-09-02,5.15171
2020-09-03,5.15042
2020-09-04,4.59098
2020-09-05,0.44477
2020-09-06,0.31005
2020-09-07,4.55807
2020-09-08,4.50537
2020-09-09,4.26369
2020-09-10,4.17422
2020-09-11,3.86314
2020-09-12,0.41855
2020-09-13,0.34065
2020-09-14,6.077
2020-09-15,6.18292
2020-09-16,8.86368
2020-09-17,11.4547
2020-09-18,8.2703
2020-09-19,0.79905
2020-09-20,0.58541
2020-09-21,8.32274
2020-09-22,7.36583
2020-09-23,7.00049
2020-09-24,6.42871
2020-09-25,5.89446
2020-09-26,0.59183
2020-09-27,0.4458
2020-09-28,6.06517
2020-09-29,5.67182
2020-09-30,0.52473
2020-10-01,0.42086
2020-10-02,0.43732
2020-10-03,0.38153
2020-10-04,0.54144
2020-10-05,10.3952
2020-10-06,10.48673
2020-10-07,8.44975
2020-10-08,8.26875
2020-10-09,1.03044
2020-10-10,0.60417
2020-10-11,0.53296
2020-10-12,7.59079
2020-10-13,7.4319
2020-10-14,6.98815
2020-10-15,6.55289
2020-10-16,7.06117
2020-10-17,0.72809
2020-10-18,0.48617
2020-10-19,6.63644
2020-10-20,7.82423
2020-10-21,6.74957
2020-10-22,5.95848
2020-10-23,6.3143
2020-10-24,0.6088
2020-10-25,0.43115
2020-10-26,7.04677
2020-10-27,17.55588
2020-10-28,12.47126
2020-10-29,9.49511
2020-10-30,8.27595
2020-10-31,0.86847
2020-11-01,0.74043
2020-11-02,7.78927
2020-11-03,7.80135
2020-11-04,8.51043
2020-11-05,8.19857
2020-11-06,7.8304
2020-11-07,0.85099
2020-11-08,0.60289
2020-11-09,7.87617
2020-11-10,9.45937
2020-11-11,14.04624
2020-11-12,14.59926
2020-11-13,15.05098
2020-11-14,1.42431
2020-11-15,0.99907
2020-11-16,12.99908
2020-11-17,12.72965
2020-11-18,11.28348
2020-11-19,10.82687
2020-11-20,9.62134
2020-11-21,0.97336
2020-11-22,0.77669
2020-11-23,10.8117
2020-11-24,10.94951
2020-11-25,10.14916
2020-11-26,9.45012
2020-11-27,8.83848
2020-11-28,1.07595
2020-11-29,0.83042
2020-11-30,10.27283
2020-12-01,10.35227
2020-12-02,11.58094
2020-12-03,15.59165
2020-12-04,16.92522
2020-12-05,1.58423
2020-12-06,1.4094
2020-12-07,14.16528
2020-12-08,12.30544
2020-12-09,12.46767
2020-12-10,12.18512
2020-12-11,10.886
2020-12-12,1.10963
2020-12-13,0.86153
2020-12-14,9.98796
2020-12-15,9.7265
2020-12-16,9.73755
2020-12-17,8.79683
2020-12-18,8.33688
2020-12-19,0.90138
2020-12-20,0.74789
2020-12-21,9.19328
2020-12-22,9.1943
2020-12-23,10.57029
2020-12-24,9.84733
2020-12-25,1.12505
2020-12-26,0.82888
2020-12-27,0.83556
2020-12-28,10.66876
2020-12-29,9.49125
2020-12-30,10.42066
2020-12-31,2.16244
2021-01-01,0.84944
2021-01-02,0.80625
2021-01-03,0.83659
2021-01-04,13.92361
2021-01-05,14.15474
2021-01-06,13.20656
2021-01-07,14.07838
2021-01-08,31.37382
2021-01-09,4.31846
2021-01-10,3.08825
2021-01-11,31.60032
2021-01-12,23.6843
2021-01-13,25.61176
2021-01-14,26.61726
2021-01-15,22.45152
2021-01-16,2.38663
2021-01-17,1.68707
2021-01-18,20.99789
2021-01-19,76.37097
2021-01-20,93.72143
2021-01-21,58.16592
2021-01-22,48.4443
2021-01-23,5.86027
2021-01-24,4.53699
2021-01-25,47.73728
2021-01-26,41.89963
2021-01-27,44.38679
2021-01-28,38.47381
2021-01-29,39.11476
2021-01-30,4.70102
2021-01-31,3.5847
2021-02-01,43.38
2021-02-02,40.2411
2021-02-03,69.8808
2021-02-04,62.83891
2021-02-05,54.15237
2021-02-06,14.42675
2021-02-07,11.61796
2021-02-08,100.0
2021-02-09,73.24698
2021-02-10,49.31946
2021-02-11,5.69907
2021-02-12,3.73587
2021-02-13,3.4852
2021-02-14,3.54665
2021-02-15,41.55795
2021-02-16,36.69496
2021-02-17,35.4375
2021-02-18,35.96429
2021-02-19,36.17588
2021-02-20,4.2547
2021-02-21,3.33095
2021-02-22,32.90586
2021-02-23,34.38546
2021-02-24,35.4267
2021-02-25,35.20328
2021-02-26,47.60771
2021-02-27,5.14014
2021-02-28,3.86622
2021-03-01,4.36319
2021-03-02,34.85749
2021-03-03,29.68058
2021-03-04,27.10498
2021-03-05,33.88232
2021-03-06,4.08347
2021-03-07,3.16486
2021-03-08,32.7804
2021-03-09,31.85562
2021-03-10,29.54123
2021-03-11,29.62196
2021-03-12,26.88465
2021-03-13,3.03657
2021-03-14,2.54731
2021-03-15,34.57262
2021-03-16,30.11481
2021-03-17,25.76756
2021-03-18,35.85142
2021-03-19,31.87464
2021-03-20,3.72302
2021-03-21,2.88977
2021-03-22,27.29472
2021-03-23,25.94341
2021-03-24,25.55802
2021-03-25,25.53849
2021-03-26,24.58157
2021-03-27,3.05971
2021-03-28,2.31541
2021-03-29,24.96773
2021-03-30,29.26742
2021-03-31,25.85677
2021-04-01,24.72092
2021-04-02,33.54398
2021-04-03,3.72508
2021-04-04,2.77176
2021-04-05,27.04045
2021-04-06,25.17649
2021-04-07,23.66707
2021-04-08,25.75033
2021-04-09,22.81428
2021-04-10,2.41774
2021-04-11,1.86883
2021-04-12,22.32708
2021-04-13,22.99991
2021-04-14,23.79588
2021-04-15,21.51466
2021-04-16,25.19963
2021-04-17,2.64424
2021-04-18,1.9547
2021-04-19,23.31665
2021-04-20,21.32672
2021-04-21,20.60505
2021-04-22,20.95599
2021-04-23,22.81505
2021-04-24,2.42931
2021-04-25,1.95393
2021-04-26,21.60284
2021-04-27,19.68258
2021-04-28,18.62154
2021-04-29,21.72239
2021-04-30,22.13837
2021-05-01,2.45784
2021-05-02,1.97836
2021-05-03,26.41981
2021-05-04,23.02022
2021-05-05,2.94273
2021-05-06,20.53743
2021-05-07,18.91155
2021-05-08,1.62871
2021-05-09,1.25669
2021-05-10,23.12357
2021-05-11,19.66561
2021-05-12,22.02268
2021-05-13,21.10613
2021-05-14,20.05589
2021-05-15,1.73951
2021-05-16,1.36698
2021-05-17,17.21265
2021-05-18,17.41987
2021-05-19,1.98658
2021-05-20,18.1963
2021-05-21,20.64695
2021-05-22,1.64413
2021-05-23,1.2009
2021-05-24,17.31343
2021-05-25,15.98501
2021-05-26,15.39163
2021-05-27,15.79013
2021-05-28,23.7496
2021-05-29,2.13082
2021-05-30,1.50967
2021-05-31,20.46622
2021-06-01,20.30244
2021-06-02,22.09801
2021-06-03,22.66697
2021-06-04,24.69881
2021-06-05,2.38097
2021-06-06,1.86883
2021-06-07,27.2163
2021-06-08,25.73594
2021-06-09,23.8707
2021-06-10,21.38688
2021-06-11,21.19406
2021-06-12,1.82641
2021-06-13,1.431
2021-06-14,20.0762
2021-06-15,18.64648
2021-06-16,18.78968
2021-06-17,17.40573
2021-06-18,17.9752
2021-06-19,1.61199
2021-06-20,1.46056
2021-06-21,17.25996
2021-06-22,20.42611
2021-06-23,20.12788
2021-06-24,23.94423
2021-06-25,19.90909
2021-06-26,1.75237
2021-06-27,1.35747
2021-06-28,18.10246
2021-06-29,17.16946
2021-06-30,16.60359
2021-07-01,17.01777
2021-07-02,16.5843
2021-07-03,1.3968
2021-07-04,1.09137
2021-07-05,16.88999
2021-07-06,16.42028
2021-07-07,16.36757
2021-07-08,15.84695
2021-07-09,16.21511
2021-07-10,1.39783
2021-07-11,1.03301
2021-07-12,16.57839
2021-07-13,15.39729
2021-07-14,14.128
2021-07-15,14.5463
2021-07-16,13.33794
2021-07-17,1.14845
2021-07-18,0.89469
2021-07-19,13.15154
2021-07-20,15.27542
2021-07-21,14.45477
2021-07-22,16.23774
2021-07-23,15.11037
2021-07-24,1.38523
2021-07-25,0.90575
2021-07-26,12.87979
2021-07-27,12.84765
2021-07-28,12.27896
2021-07-29,11.90154
2021-07-30,12.68645
2021-07-31,1.21709
2021-08-01,0.82502
2021-08-02,12.7767
2021-08-03,13.40941
2021-08-04,15.1042
2021-08-05,13.22379
2021-08-06,12.07919
2021-08-07,1.04175
2021-08-08,0.83453
2021-08-09,13.21273
2021-08-10,12.44993
2021-08-11,12.87645
2021-08-12,18.08858
2021-08-13,14.8705
2021-08-14,1.21606
2021-08-15,0.82219
2021-08-16,1.90611
2021-08-17,13.15052
2021-08-18,13.28806
2021-08-19,13.73387
2021-08-20,14.2622
2021-08-21,1.23817
2021-08-22,0.92734
2021-08-23,14.35502
2021-08-24,14.65479
2021-08-25,13.51405
2021-08-26,12.67206
2021-08-27,11.48915
2021-08-28,1.02761
2021-08-29,0.72629
2021-08-30,12.01466
2021-08-31,13.98377
2021-09-01,14.7368
2021-09-02,12.10362
2021-09-03,13.47343
2021-09-04,1.20835
2021-09-05,0.85099
2021-09-06,12.9073
2021-09-07,10.85335
2021-09-08,14.17428
2021-09-09,12.57076
2021-09-10,16.11227
2021-09-11,1.26877
2021-09-12,0.94406
2021-09-13,12.19668
2021-09-14,12.93892
2021-09-15,11.51306
2021-09-16,10.87675
2021-09-17,10.76465
2021-09-18,0.8641
2021-09-19,0.54607
2021-09-20,0.50853
2021-09-21,0.53707
2021-09-22,0.63143
2021-09-23,10.51655
2021-09-24,10.16125
2021-09-25,0.94277
2021-09-26,0.73864
2021-09-27,10.08643
2021-09-28,9.95454
2021-09-29,12.18512
2021-09-30,10.85669
2021-10-01,10.69781
2021-10-02,1.01939
2021-10-03,0.69184
2021-10-04,1.69401
2021-10-05,12.27201
2021-10-06,12.24965
2021-10-07,14.75583
2021-10-08,14.5391
2021-10-09,1.13791
2021-10-10,0.78414
2021-10-11,1.34667
2021-10-12,12.83403
2021-10-13,13.74492
2021-10-14,13.13586
2021-10-15,11.43131
2021-10-16,0.93326
2021-10-17,0.74378
2021-10-18,10.94179
2021-10-19,10.46025
2021-10-20,10.36615
2021-10-21,9.96148
2021-10-22,9.01536
2021-10-23,0.7047
2021-10-24,0.57332
2021-10-25,10.42503
2021-10-26,10.41783
2021-10-27,10.85155
2021-10-28,14.94582
2021-10-29,11.45213
2021-10-30,0.91089
2021-10-31,0.7011
2021-11-01,10.16716
2021-11-02,11.41999
2021-11-03,10.06612
2021-11-04,12.11981
2021-11-05,13.01631
2021-11-06,1.04895
2021-11-07,0.79365
2021-11-08,12.14629
2021-11-09,10.67004
2021-11-10,9.63317
2021-11-11,9.7031
2021-11-12,11.17652
2021-11-13,0.98751
2021-11-14,0.79545
2021-11-15,10.69035
2021-11-16,10.15636
2021-11-17,9.73704
2021-11-18,9.14828
2021-11-19,9.7756
2021-11-20,0.89521
2021-11-21,0.70521
2021-11-22,13.08213
2021-11-23,11.02201
2021-11-24,10.43505
2021-11-25,9.10663
2021-11-26,9.50308
2021-11-27,0.96411
2021-11-28,0.71935
2021-11-29,10.46359
2021-11-30,11.20995
2021-12-01,12.44221
2021-12-02,11.63724
2021-12-03,10.7374
2021-12-04,0.90343
2021-12-05,0.73401
2021-12-06,11.47064
2021-12-07,11.14876
2021-12-08,10.98113
2021-12-09,10.63765
2021-12-10,10.82121
2021-12-11,0.96488
2021-12-12,0.71961
2021-12-13,12.83711
2021-12-14,10.1813
2021-12-15,9.42826
2021-12-16,9.90723
2021-12-17,8.95855
2021-12-18,0.81242
2021-12-19,0.64197
2021-12-20,8.92718
2021-12-21,9.43263
2021-12-22,9.21359
2021-12-23,9.38353
2021-12-24,9.90106
2021-12-25,0.91757
2021-12-26,0.82656
2021-12-27,9.29946
2021-12-28,9.00585
2021-12-29,8.85519
2021-12-30,8.47572
2021-12-31,2.26965
2022-01-01,0.54633
2022-01-02,0.64377
2022-01-03,9.1362
2022-01-04,9.55064
2022-01-05,12.25068
2022-01-06,11.0562
2022-01-07,11.27191
2022-01-08,0.95845
2022-01-09,0.7628
2022-01-10,10.40266
2022-01-11,10.13091
2022-01-12,9.86044
2022-01-13,8.7994
2022-01-14,7.92244
2022-01-15,0.68387
2022-01-16,0.5543
2022-01-17,8.09161
2022-01-18,7.9227
2022-01-19,8.21168
2022-01-20,8.75801
2022-01-21,8.24279
2022-01-22,0.80034
2022-01-23,0.66253
2022-01-24,8.66031
2022-01-25,10.26383
2022-01-26,10.6883
2022-01-27,12.6898
2022-01-28,12.30184
2022-01-29,1.05949
2022-01-30,0.71575
2022-01-31,0.59723
2022-02-01,0.61986
2022-02-02,0.86538
2022-02-03,11.10196
2022-02-04,9.74861
2022-02-05,0.90369
2022-02-06,0.64685
2022-02-07,10.21395
2022-02-08,9.78023
2022-02-09,9.60643
2022-02-10,9.45551
2022-02-11,8.76392
2022-02-12,0.8443
2022-02-13,0.61317
2022-02-14,8.64643
2022-02-15,8.79786
2022-02-16,9.56478
2022-02-17,9.41361
2022-02-18,7.9916
2022-02-19,0.70367
2022-02-20,0.55558
2022-02-21,8.4752
2022-02-22,7.72731
2022-02-23,8.04945
2022-02-24,10.36821
2022-02-25,9.78794
2022-02-26,0.85073
2022-02-27,0.61291
2022-02-28,9.05958
2022-03-01,1.22198
2022-03-02,9.80902
2022-03-03,10.17873
2022-03-04,8.839
2022-03-05,0.89109
2022-03-06,0.67796
2022-03-07,9.55398
2022-03-08,9.473
2022-03-09,1.00756
2022-03-10,9.27298
2022-03-11,8.5837
2022-03-12,0.83093
2022-03-13,0.66408
2022-03-14,9.14417
2022-03-15,8.53793
2022-03-16,9.91443
2022-03-17,10.35613
2022-03-18,9.20947
2022-03-19,0.87464
2022-03-20,0.64325
2022-03-21,8.1438
2022-03-22,8.28444
2022-03-23,8.94029
2022-03-24,7.96178
2022-03-25,7.78053
2022-03-26,0.74429
2022-03-27,0.58155
2022-03-28,7.83195
2022-03-29,7.70648
2022-03-30,9.53162
2022-03-31,8.62201
2022-04-01,7.60519
2022-04-02,0.68902
2022-04-03,0.51496
2022-04-04,7.63681
2022-04-05,7.12364
2022-04-06,9.54678
2022-04-07,8.85314
2022-04-08,7.67537
2022-04-09,0.66151
2022-04-10,0.50956
2022-04-11,10.12037
2022-04-12,8.59321
2022-04-13,9.5149
2022-04-14,8.54745
2022-04-15,7.61033
2022-04-16,0.64994
2022-04-17,0.46483
2022-04-18,8.26387
2022-04-19,8.38188
2022-04-20,10.63919
2022-04-21,10.47748
2022-04-22,8.65851
2022-04-23,0.74738
2022-04-24,0.55198
2022-04-25,8.61584
2022-04-26,13.38319
2022-04-27,10.88497
2022-04-28,10.05275
2022-04-29,9.62057
2022-04-30,0.80522
2022-05-01,0.64557
2022-05-02,9.48765
2022-05-03,8.48214
2022-05-04,7.67717
2022-05-05,0.94817
2022-05-06,7.80778
2022-05-07,0.6741
2022-05-08,0.49594
2022-05-09,7.48332
2022-05-10,8.56416
2022-05-11,10.07872
2022-05-12,9.71595
2022-05-13,9.92317
2022-05-14,0.91063
2022-05-15,0.66819
2022-05-16,8.3937
2022-05-17,8.12607
2022-05-18,8.00343
2022-05-19,7.9029
2022-05-20,8.68577
2022-05-21,0.81242
2022-05-22,0.63503
2022-05-23,8.07799
2022-05-24,7.25888
2022-05-25,7.13213
2022-05-26,7.06991
2022-05-27,6.95165
2022-05-28,0.7029
2022-05-29,0.58566
2022-05-30,7.60287
2022-05-31,8.69528
2022-06-01,1.14305
2022-06-02,6.74828
2022-06-03,7.16478
2022-06-04,0.61369
2022-06-05,0.44297
2022-06-06,0.60006
2022-06-07,6.28396
2022-06-08,6.70509
2022-06-09,6.30865
2022-06-10,6.26905
2022-06-11,0.59749
2022-06-12,0.41238
2022-06-13,7.68669
2022-06-14,7.67306
2022-06-15,8.06076
2022-06-16,7.32701
2022-06-17,7.05037
2022-06-18,0.60135
2022-06-19,0.46765
2022-06-20,6.97118
2022-06-21,7.09485
2022-06-22,6.72206
2022-06-23,6.79173
2022-06-24,6.77913
2022-06-25,0.57795
2022-06-26,0.43269
2022-06-27,8.77498
2022-06-28,8.22068
2022-06-29,9.13749
2022-06-30,8.37159
2022-07-01,7.3013
2022-07-02,0.598
2022-07-03,0.39515
2022-07-04,6.94368
2022-07-05,6.83621
2022-07-06,6.81101
2022-07-07,6.98173
2022-07-08,6.61176
2022-07-09,0.51033
2022-07-10,0.35248
2022-07-11,7.08765
2022-07-12,6.27008
2022-07-13,7.14498
2022-07-14,6.28885
2022-07-15,6.38526
2022-07-16,0.54813
2022-07-17,0.39233
2022-07-18,7.02955
2022-07-19,7.62087
2022-07-20,7.40388
2022-07-21,7.23728
2022-07-22,7.61804
2022-07-23,0.65225
2022-07-24,0.45711
2022-07-25,7.84403
2022-07-26,6.53335
2022-07-27,6.69609
2022-07-28,6.6583
2022-07-29,6.27265
2022-07-30,0.5435
2022-07-31,0.39258
2022-08-01,5.76051
2022-08-02,5.60368
2022-08-03,5.74997
2022-08-04,5.74149
2022-08-05,5.57566
2022-08-06,0.50442
2022-08-07,0.33885
2022-08-08,5.79394
2022-08-09,5.65536
2022-08-10,5.20261
2022-08-11,5.78931
2022-08-12,6.28114
2022-08-13,0.54273
2022-08-14,0.34142
2022-08-15,0.52396
2022-08-16,5.89832
2022-08-17,6.61408
2022-08-18,6.81101
2022-08-19,6.32253
2022-08-20,0.48617
2022-08-21,0.34091
2022-08-22,5.53555
2022-08-23,5.15685
2022-08-24,5.26097
2022-08-25,5.90063
2022-08-26,5.52373
2022-08-27,0.435
2022-08-28,0.26609
2022-08-29,5.09772
2022-08-30,6.32176
2022-08-31,6.05952
2022-09-01,5.38515
2022-09-02,5.77877
2022-09-03,0.43886
2022-09-04,0.32574
2022-09-05,5.39466
2022-09-06,5.10363
2022-09-07,5.71604
2022-09-08,4.86325
2022-09-09,0.39001
2022-09-10,0.2918
2022-09-11,0.28177
2022-09-12,0.3805
2022-09-13,5.99447
2022-09-14,5.17922
2022-09-15,4.65705
2022-09-16,4.67762
2022-09-17,0.42549
2022-09-18,0.28049
2022-09-19,4.3673
2022-09-20,4.18194
2022-09-21,3.98089
2022-09-22,4.05596
2022-09-23,3.9107
2022-09-24,0.43423
2022-09-25,0.27715
2022-09-26,4.62594
2022-09-27,4.74421
2022-09-28,4.96506
2022-09-29,4.69099
2022-09-30,4.54342
2022-10-01,0.4476
2022-10-02,0.30234
2022-10-03,0.41752
2022-10-04,4.68251
2022-10-05,5.19953
2022-10-06,4.59329
2022-10-07,4.11509
2022-10-08,0.36944
2022-10-09,0.22547
2022-10-10,0.35093
2022-10-11,4.82365
2022-10-12,4.47451
2022-10-13,4.2583
2022-10-14,4.43826
2022-10-15,0.39515
2022-10-16,0.2756
2022-10-17,4.4524
2022-10-18,4.67376
2022-10-19,4.48788
2022-10-20,3.81275
2022-10-21,3.53045
2022-10-22,0.34836
2022-10-23,0.22675
2022-10-24,4.52208
2022-10-25,4.30689
2022-10-26,4.2475
2022-10-27,4.22667
2022-10-28,3.9706
2022-10-29,0.34065
2022-10-30,0.20773
2022-10-31,3.93101
2022-11-01,4.17654
2022-11-02,3.86931
2022-11-03,3.88602
2022-11-04,3.8292
2022-11-05,0.32728
2022-11-06,0.21184
2022-11-07,4.43184
2022-11-08,4.51308
2022-11-09,4.45343
2022-11-10,3.96495
2022-11-11,5.08409
2022-11-12,0.46765
2022-11-13,0.30388
2022-11-14,5.45663
2022-11-15,4.4902
2022-11-16,4.20251
2022-11-17,3.74333
2022-11-18,3.82946
2022-11-19,0.3044
2022-11-20,0.24552
2022-11-21,3.65926
2022-11-22,3.4127
2022-11-23,3.77418
2022-11-24,3.68163
2022-11-25,3.24482
2022-11-26,0.28023
2022-11-27,0.20927
2022-11-28,3.20471
2022-11-29,3.66312
2022-11-30,3.91147
2022-12-01,4.07987
2022-12-02,3.34303
2022-12-03,0.30954
2022-12-04,0.23061
2022-12-05,3.5248
2022-12-06,3.13838
2022-12-07,3.21808
2022-12-08,3.12681
2022-12-09,3.31552
2022-12-10,0.29874
2022-12-11,0.24372
2022-12-12,3.1137
2022-12-13,3.91404
2022-12-14,3.87265
2022-12-15,3.41116
2022-12-16,3.17052
2022-12-17,0.30286
2022-12-18,0.20413
2022-12-19,3.41605
2022-12-20,3.25664
2022-12-21,3.09313
2022-12-22,3.34663
2022-12-23,2.97564
2022-12-24,0.26738
2022-12-25,0.22881
2022-12-26,3.19931
2022-12-27,3.20882
2022-12-28,3.65952
2022-12-29,3.33789
2022-12-30,1.28394
2022-12-31,0.23858
2023-01-01,0.18253
2023-01-02,3.67828
2023-01-03,3.82097
2023-01-04,3.83177
2023-01-05,3.45307
2023-01-06,3.59936
2023-01-07,0.31854
2023-01-08,0.20953
2023-01-09,4.29377
2023-01-10,3.71479
2023-01-11,3.49317
2023-01-12,3.45769
2023-01-13,3.88268
2023-01-14,0.32754
2023-01-15,0.22187
2023-01-16,3.53714
2023-01-17,3.21731
2023-01-18,2.84272
2023-01-19,2.84915
2023-01-20,2.66275
2023-01-21,0.21107
2023-01-22,0.16068
2023-01-23,0.17791
2023-01-24,0.23987
2023-01-25,3.57827
2023-01-26,5.2201
2023-01-27,5.60291
2023-01-28,0.51547
2023-01-29,0.35865
2023-01-30,4.52825
2023-01-31,3.78395
2023-02-01,4.69485
2023-02-02,4.59072
2023-02-03,4.67865
2023-02-04,0.37947
2023-02-05,0.26403
2023-02-06,3.93384
2023-02-07,3.76184
2023-02-08,4.12846
2023-02-09,3.84154
2023-02-10,3.77238
2023-02-11,0.33833
2023-02-12,0.23241
2023-02-13,4.0485
2023-02-14,4.12846
2023-02-15,3.53971
2023-02-16,5.36433
2023-02-17,4.47837
2023-02-18,0.42343
2023-02-19,0.26249
2023-02-20,4.07961
2023-02-21,3.7765
2023-02-22,3.47158
2023-02-23,4.17525
2023-02-24,3.4361
2023-02-25,0.30363
2023-02-26,0.21416
2023-02-27,3.34123
2023-02-28,3.66286
2023-03-01,0.46251
2023-03-02,4.48454
2023-03-03,4.07216
2023-03-04,0.35736
2023-03-05,0.25812
2023-03-06,4.07833
2023-03-07,3.76801
2023-03-08,3.87342
2023-03-09,3.84154
2023-03-10,3.2713
2023-03-11,0.28769
2023-03-12,0.20207
2023-03-13,3.76287
2023-03-14,3.45795
2023-03-15,4.68353
2023-03-16,3.93847
2023-03-17,4.16703
2023-03-18,0.37639
2023-03-19,0.25966
2023-03-20,3.6482
2023-03-21,3.56413
2023-03-22,3.7351
2023-03-23,3.5955
2023-03-24,3.24019
2023-03-25,0.25246
2023-03-26,0.17328
2023-03-27,3.23582
2023-03-28,3.19726
2023-03-29,3.93847
2023-03-30,3.90222
2023-03-31,4.48557
2023-04-01,0.44529
2023-04-02,0.29154
2023-04-03,4.16163
2023-04-04,3.84617
2023-04-05,4.05827
2023-04-06,4.33645
2023-04-07,4.00865
2023-04-08,0.32702
2023-04-09,0.28589
2023-04-10,4.42052
2023-04-11,6.6475
2023-04-12,6.70869
2023-04-13,5.47822
2023-04-14,4.83728
2023-04-15,0.39901
2023-04-16,0.28949
2023-04-17,4.16728
2023-04-18,4.47246
2023-04-19,4.72158
2023-04-20,3.83948
2023-04-21,3.46181
2023-04-22,0.30028
2023-04-23,0.23807
2023-04-24,3.76184
2023-04-25,4.91929
2023-04-26,6.12456
2023-04-27,5.35687
2023-04-28,4.31229
2023-04-29,0.3679
2023-04-30,0.24552
2023-05-01,0.9636
2023-05-02,4.33337
2023-05-03,3.81943
2023-05-04,3.44201
2023-05-05,0.40724
2023-05-06,0.24295
2023-05-07,0.22958
2023-05-08,4.02305
2023-05-09,3.77058
2023-05-10,5.49185
2023-05-11,5.64533
2023-05-12,4.22873
2023-05-13,0.37664
2023-05-14,0.28512
2023-05-15,4.04696
2023-05-16,4.2061
2023-05-17,4.08398
2023-05-18,4.40535
2023-05-19,4.23284
2023-05-20,0.36404
2023-05-21,0.25246
2023-05-22,4.24955
2023-05-23,3.85851
2023-05-24,3.46978
2023-05-25,3.4091
2023-05-26,3.56208
2023-05-27,0.30568
2023-05-28,0.2337
2023-05-29,0.63168
