date,자동차보험추천
2020-08-28,18.3908
2020-08-29,13.33333
2020-08-30,15.63218
2020-08-31,31.72413
2020-09-01,25.51724
2020-09-02,28.04597
2020-09-03,26.20689
2020-09-04,24.13793
2020-09-05,14.48275
2020-09-06,16.09195
2020-09-07,34.02298
2020-09-08,24.5977
2020-09-09,30.57471
2020-09-10,25.05747
2020-09-11,22.52873
2020-09-12,10.11494
2020-09-13,13.7931
2020-09-14,23.44827
2020-09-15,29.65517
2020-09-16,29.88505
2020-09-17,21.14942
2020-09-18,21.83908
2020-09-19,14.25287
2020-09-20,13.56321
2020-09-21,29.88505
2020-09-22,36.55172
2020-09-23,24.13793
2020-09-24,23.44827
2020-09-25,18.16091
2020-09-26,8.96551
2020-09-27,13.7931
2020-09-28,27.12643
2020-09-29,22.75862
2020-09-30,8.96551
2020-10-01,11.49425
2020-10-02,11.03448
2020-10-03,10.34482
2020-10-04,12.1839
2020-10-05,37.01149
2020-10-06,28.27586
2020-10-07,31.49425
2020-10-08,25.51724
2020-10-09,11.49425
2020-10-10,16.32183
2020-10-11,13.7931
2020-10-12,31.03448
2020-10-13,27.5862
2020-10-14,32.41379
2020-10-15,25.97701
2020-10-16,18.3908
2020-10-17,10.34482
2020-10-18,14.25287
2020-10-19,27.5862
2020-10-20,30.80459
2020-10-21,29.88505
2020-10-22,29.88505
2020-10-23,18.85057
2020-10-24,12.1839
2020-10-25,16.32183
2020-10-26,26.43678
2020-10-27,23.90804
2020-10-28,27.5862
2020-10-29,23.90804
2020-10-30,25.51724
2020-10-31,12.41379
2020-11-01,15.86206
2020-11-02,27.81609
2020-11-03,26.89655
2020-11-04,24.36781
2020-11-05,21.37931
2020-11-06,21.83908
2020-11-07,13.33333
2020-11-08,16.55172
2020-11-09,26.20689
2020-11-10,25.05747
2020-11-11,24.5977
2020-11-12,23.44827
2020-11-13,17.93103
2020-11-14,8.96551
2020-11-15,15.63218
2020-11-16,28.04597
2020-11-17,28.50574
2020-11-18,25.05747
2020-11-19,22.75862
2020-11-20,22.29885
2020-11-21,12.41379
2020-11-22,13.10344
2020-11-23,25.05747
2020-11-24,20.68965
2020-11-25,26.89655
2020-11-26,24.36781
2020-11-27,22.52873
2020-11-28,12.41379
2020-11-29,12.41379
2020-11-30,31.72413
2020-12-01,25.97701
2020-12-02,25.74712
2020-12-03,24.13793
2020-12-04,29.1954
2020-12-05,14.94252
2020-12-06,15.17241
2020-12-07,33.33333
2020-12-08,23.21839
2020-12-09,27.12643
2020-12-10,28.96551
2020-12-11,28.50574
2020-12-12,15.63218
2020-12-13,20.68965
2020-12-14,29.1954
2020-12-15,33.33333
2020-12-16,25.97701
2020-12-17,26.20689
2020-12-18,17.24137
2020-12-19,14.02298
2020-12-20,12.87356
2020-12-21,27.35632
2020-12-22,28.27586
2020-12-23,25.97701
2020-12-24,20.91954
2020-12-25,12.64367
2020-12-26,12.87356
2020-12-27,14.94252
2020-12-28,34.48275
2020-12-29,30.57471
2020-12-30,22.29885
2020-12-31,22.52873
2021-01-01,15.40229
2021-01-02,17.70114
2021-01-03,18.62068
2021-01-04,35.63218
2021-01-05,35.17241
2021-01-06,34.71264
2021-01-07,28.73563
2021-01-08,22.9885
2021-01-09,19.08045
2021-01-10,14.02298
2021-01-11,26.20689
2021-01-12,28.96551
2021-01-13,23.44827
2021-01-14,28.27586
2021-01-15,25.97701
2021-01-16,14.71264
2021-01-17,17.93103
2021-01-18,24.36781
2021-01-19,26.89655
2021-01-20,21.14942
2021-01-21,19.08045
2021-01-22,18.3908
2021-01-23,10.57471
2021-01-24,13.10344
2021-01-25,27.81609
2021-01-26,34.02298
2021-01-27,21.60919
2021-01-28,27.12643
2021-01-29,22.06896
2021-01-30,13.56321
2021-01-31,14.25287
2021-02-01,29.88505
2021-02-02,22.52873
2021-02-03,25.28735
2021-02-04,25.28735
2021-02-05,20.91954
2021-02-06,11.49425
2021-02-07,13.56321
2021-02-08,24.13793
2021-02-09,26.43678
2021-02-10,23.44827
2021-02-11,18.16091
2021-02-12,10.57471
2021-02-13,11.49425
2021-02-14,12.41379
2021-02-15,28.96551
2021-02-16,31.95402
2021-02-17,23.44827
2021-02-18,21.83908
2021-02-19,19.77011
2021-02-20,14.71264
2021-02-21,15.40229
2021-02-22,26.66666
2021-02-23,20.91954
2021-02-24,19.77011
2021-02-25,24.13793
2021-02-26,18.16091
2021-02-27,11.95402
2021-02-28,7.5862
2021-03-01,18.85057
2021-03-02,27.81609
2021-03-03,28.50574
2021-03-04,25.97701
2021-03-05,31.72413
2021-03-06,17.70114
2021-03-07,16.32183
2021-03-08,28.04597
2021-03-09,25.05747
2021-03-10,30.57471
2021-03-11,20.0
2021-03-12,22.29885
2021-03-13,11.03448
2021-03-14,15.40229
2021-03-15,31.03448
2021-03-16,21.60919
2021-03-17,18.3908
2021-03-18,20.91954
2021-03-19,17.93103
2021-03-20,14.94252
2021-03-21,12.87356
2021-03-22,21.37931
2021-03-23,23.67816
2021-03-24,25.05747
2021-03-25,20.45977
2021-03-26,16.7816
2021-03-27,16.09195
2021-03-28,11.49425
2021-03-29,25.97701
2021-03-30,25.28735
2021-03-31,19.31034
2021-04-01,22.06896
2021-04-02,17.01149
2021-04-03,15.63218
2021-04-04,11.95402
2021-04-05,22.29885
2021-04-06,20.91954
2021-04-07,22.9885
2021-04-08,22.06896
2021-04-09,18.85057
2021-04-10,12.87356
2021-04-11,10.34482
2021-04-12,24.5977
2021-04-13,23.21839
2021-04-14,22.06896
2021-04-15,17.70114
2021-04-16,22.06896
2021-04-17,11.95402
2021-04-18,13.10344
2021-04-19,20.68965
2021-04-20,24.82758
2021-04-21,22.29885
2021-04-22,17.24137
2021-04-23,17.47126
2021-04-24,11.03448
2021-04-25,14.94252
2021-04-26,20.68965
2021-04-27,29.1954
2021-04-28,21.60919
2021-04-29,24.13793
2021-04-30,17.47126
2021-05-01,11.72413
2021-05-02,11.95402
2021-05-03,25.74712
2021-05-04,24.82758
2021-05-05,14.25287
2021-05-06,24.5977
2021-05-07,18.16091
2021-05-08,12.87356
2021-05-09,15.63218
2021-05-10,24.13793
2021-05-11,23.21839
2021-05-12,28.96551
2021-05-13,20.0
2021-05-14,23.44827
2021-05-15,11.49425
2021-05-16,12.64367
2021-05-17,30.34482
2021-05-18,20.0
2021-05-19,12.87356
2021-05-20,23.67816
2021-05-21,22.29885
2021-05-22,11.72413
2021-05-23,13.33333
2021-05-24,28.27586
2021-05-25,22.29885
2021-05-26,19.08045
2021-05-27,18.62068
2021-05-28,24.36781
2021-05-29,8.50574
2021-05-30,13.56321
2021-05-31,22.52873
2021-06-01,23.67816
2021-06-02,25.97701
2021-06-03,20.91954
2021-06-04,22.29885
2021-06-05,10.34482
2021-06-06,9.1954
2021-06-07,22.75862
2021-06-08,20.68965
2021-06-09,23.44827
2021-06-10,25.97701
2021-06-11,20.22988
2021-06-12,12.64367
2021-06-13,9.1954
2021-06-14,28.96551
2021-06-15,16.32183
2021-06-16,20.45977
2021-06-17,16.32183
2021-06-18,22.06896
2021-06-19,7.5862
2021-06-20,11.95402
2021-06-21,21.14942
2021-06-22,22.06896
2021-06-23,21.37931
2021-06-24,18.16091
2021-06-25,20.22988
2021-06-26,10.34482
2021-06-27,12.1839
2021-06-28,22.29885
2021-06-29,18.85057
2021-06-30,21.83908
2021-07-01,24.36781
2021-07-02,22.75862
2021-07-03,9.88505
2021-07-04,15.17241
2021-07-05,27.81609
2021-07-06,22.06896
2021-07-07,23.67816
2021-07-08,17.70114
2021-07-09,15.17241
2021-07-10,9.65517
2021-07-11,11.03448
2021-07-12,25.74712
2021-07-13,22.9885
2021-07-14,25.05747
2021-07-15,20.68965
2021-07-16,16.55172
2021-07-17,12.87356
2021-07-18,12.1839
2021-07-19,26.20689
2021-07-20,25.28735
2021-07-21,25.74712
2021-07-22,22.06896
2021-07-23,19.08045
2021-07-24,10.34482
2021-07-25,12.87356
2021-07-26,23.44827
2021-07-27,19.31034
2021-07-28,18.16091
2021-07-29,24.36781
2021-07-30,14.71264
2021-07-31,8.27586
2021-08-01,12.1839
2021-08-02,19.54022
2021-08-03,20.22988
2021-08-04,22.9885
2021-08-05,17.47126
2021-08-06,16.32183
2021-08-07,10.11494
2021-08-08,11.49425
2021-08-09,25.05747
2021-08-10,24.82758
2021-08-11,22.52873
2021-08-12,17.01149
2021-08-13,20.22988
2021-08-14,9.88505
2021-08-15,8.50574
2021-08-16,19.31034
2021-08-17,21.60919
2021-08-18,28.27586
2021-08-19,28.50574
2021-08-20,20.0
2021-08-21,10.11494
2021-08-22,10.34482
2021-08-23,22.75862
2021-08-24,19.31034
2021-08-25,22.29885
2021-08-26,18.62068
2021-08-27,19.54022
2021-08-28,11.49425
2021-08-29,15.63218
2021-08-30,22.75862
2021-08-31,21.83908
2021-09-01,19.77011
2021-09-02,19.54022
2021-09-03,20.91954
2021-09-04,8.73563
2021-09-05,12.41379
2021-09-06,23.21839
2021-09-07,22.52873
2021-09-08,19.77011
2021-09-09,13.7931
2021-09-10,20.68965
2021-09-11,12.64367
2021-09-12,12.41379
2021-09-13,19.54022
2021-09-14,25.51724
2021-09-15,24.5977
2021-09-16,20.45977
2021-09-17,14.25287
2021-09-18,8.04597
2021-09-19,6.43678
2021-09-20,6.43678
2021-09-21,8.96551
2021-09-22,11.72413
2021-09-23,24.13793
2021-09-24,19.54022
2021-09-25,12.41379
2021-09-26,13.56321
2021-09-27,20.45977
2021-09-28,25.05747
2021-09-29,26.20689
2021-09-30,21.14942
2021-10-01,17.70114
2021-10-02,11.49425
2021-10-03,9.65517
2021-10-04,13.7931
2021-10-05,26.66666
2021-10-06,24.5977
2021-10-07,26.43678
2021-10-08,18.62068
2021-10-09,13.56321
2021-10-10,13.56321
2021-10-11,15.40229
2021-10-12,28.04597
2021-10-13,23.21839
2021-10-14,25.51724
2021-10-15,18.3908
2021-10-16,9.88505
2021-10-17,13.56321
2021-10-18,25.28735
2021-10-19,25.28735
2021-10-20,18.3908
2021-10-21,19.31034
2021-10-22,18.3908
2021-10-23,9.42528
2021-10-24,7.81609
2021-10-25,21.14942
2021-10-26,18.62068
2021-10-27,16.32183
2021-10-28,15.63218
2021-10-29,17.47126
2021-10-30,7.5862
2021-10-31,10.34482
2021-11-01,20.22988
2021-11-02,19.77011
2021-11-03,20.45977
2021-11-04,20.0
2021-11-05,14.25287
2021-11-06,10.34482
2021-11-07,9.1954
2021-11-08,20.91954
2021-11-09,27.35632
2021-11-10,19.31034
2021-11-11,16.7816
2021-11-12,15.86206
2021-11-13,7.5862
2021-11-14,14.94252
2021-11-15,24.82758
2021-11-16,25.05747
2021-11-17,18.16091
2021-11-18,17.01149
2021-11-19,19.31034
2021-11-20,8.96551
2021-11-21,11.49425
2021-11-22,23.44827
2021-11-23,22.9885
2021-11-24,17.70114
2021-11-25,17.93103
2021-11-26,16.09195
2021-11-27,8.27586
2021-11-28,9.42528
2021-11-29,20.22988
2021-11-30,22.9885
2021-12-01,21.60919
2021-12-02,17.93103
2021-12-03,20.45977
2021-12-04,9.42528
2021-12-05,11.95402
2021-12-06,25.97701
2021-12-07,26.89655
2021-12-08,20.22988
2021-12-09,20.91954
2021-12-10,24.36781
2021-12-11,11.72413
2021-12-12,11.95402
2021-12-13,22.29885
2021-12-14,28.50574
2021-12-15,23.90804
2021-12-16,20.45977
2021-12-17,20.22988
2021-12-18,10.11494
2021-12-19,14.94252
2021-12-20,23.90804
2021-12-21,22.52873
2021-12-22,22.75862
2021-12-23,22.75862
2021-12-24,15.86206
2021-12-25,9.88505
2021-12-26,14.71264
2021-12-27,22.9885
2021-12-28,19.77011
2021-12-29,17.24137
2021-12-30,20.22988
2021-12-31,16.32183
2022-01-01,12.64367
2022-01-02,17.01149
2022-01-03,26.89655
2022-01-04,24.36781
2022-01-05,23.90804
2022-01-06,21.60919
2022-01-07,23.90804
2022-01-08,14.71264
2022-01-09,11.72413
2022-01-10,28.27586
2022-01-11,24.36781
2022-01-12,25.05747
2022-01-13,20.45977
2022-01-14,19.77011
2022-01-15,8.96551
2022-01-16,14.71264
2022-01-17,30.11494
2022-01-18,22.06896
2022-01-19,18.85057
2022-01-20,20.91954
2022-01-21,20.68965
2022-01-22,11.03448
2022-01-23,11.03448
2022-01-24,20.68965
2022-01-25,23.21839
2022-01-26,23.21839
2022-01-27,21.83908
2022-01-28,17.47126
2022-01-29,8.96551
2022-01-30,13.7931
2022-01-31,11.72413
2022-02-01,12.64367
2022-02-02,14.48275
2022-02-03,29.42528
2022-02-04,31.95402
2022-02-05,11.95402
2022-02-06,17.70114
2022-02-07,25.97701
2022-02-08,21.37931
2022-02-09,21.14942
2022-02-10,18.62068
2022-02-11,25.51724
2022-02-12,11.72413
2022-02-13,11.95402
2022-02-14,20.91954
2022-02-15,26.89655
2022-02-16,29.65517
2022-02-17,26.43678
2022-02-18,27.12643
2022-02-19,13.7931
2022-02-20,14.02298
2022-02-21,24.36781
2022-02-22,25.05747
2022-02-23,23.44827
2022-02-24,21.60919
2022-02-25,19.08045
2022-02-26,12.41379
2022-02-27,13.33333
2022-02-28,15.63218
2022-03-01,14.71264
2022-03-02,22.75862
2022-03-03,28.96551
2022-03-04,21.37931
2022-03-05,11.26436
2022-03-06,17.24137
2022-03-07,21.60919
2022-03-08,22.9885
2022-03-09,11.26436
2022-03-10,18.62068
2022-03-11,21.60919
2022-03-12,10.57471
2022-03-13,13.10344
2022-03-14,25.74712
2022-03-15,21.83908
2022-03-16,22.06896
2022-03-17,24.5977
2022-03-18,21.14942
2022-03-19,12.87356
2022-03-20,10.80459
2022-03-21,28.27586
2022-03-22,22.52873
2022-03-23,22.75862
2022-03-24,22.9885
2022-03-25,22.29885
2022-03-26,12.87356
2022-03-27,8.73563
2022-03-28,19.31034
2022-03-29,20.91954
2022-03-30,17.93103
2022-03-31,23.44827
2022-04-01,16.32183
2022-04-02,14.02298
2022-04-03,13.56321
2022-04-04,19.54022
2022-04-05,22.29885
2022-04-06,22.06896
2022-04-07,21.14942
2022-04-08,22.9885
2022-04-09,9.1954
2022-04-10,14.25287
2022-04-11,25.28735
2022-04-12,23.90804
2022-04-13,23.90804
2022-04-14,22.29885
2022-04-15,18.85057
2022-04-16,11.03448
2022-04-17,13.10344
2022-04-18,19.31034
2022-04-19,25.05747
2022-04-20,20.91954
2022-04-21,22.9885
2022-04-22,21.37931
2022-04-23,11.49425
2022-04-24,9.65517
2022-04-25,19.54022
2022-04-26,22.06896
2022-04-27,20.45977
2022-04-28,16.7816
2022-04-29,17.24137
2022-04-30,8.27586
2022-05-01,13.7931
2022-05-02,25.05747
2022-05-03,19.08045
2022-05-04,19.08045
2022-05-05,9.65517
2022-05-06,16.55172
2022-05-07,9.88505
2022-05-08,11.26436
2022-05-09,25.74712
2022-05-10,22.52873
2022-05-11,23.90804
2022-05-12,22.06896
2022-05-13,21.37931
2022-05-14,14.02298
2022-05-15,11.03448
2022-05-16,22.52873
2022-05-17,25.28735
2022-05-18,23.44827
2022-05-19,15.86206
2022-05-20,19.54022
2022-05-21,9.42528
2022-05-22,8.96551
2022-05-23,20.22988
2022-05-24,17.24137
2022-05-25,19.08045
2022-05-26,18.85057
2022-05-27,20.0
2022-05-28,8.27586
2022-05-29,10.34482
2022-05-30,27.81609
2022-05-31,12.41379
2022-06-01,13.7931
2022-06-02,21.60919
2022-06-03,20.0
2022-06-04,13.10344
2022-06-05,11.95402
2022-06-06,9.88505
2022-06-07,24.5977
2022-06-08,18.85057
2022-06-09,17.93103
2022-06-10,20.22988
2022-06-11,9.65517
2022-06-12,13.33333
2022-06-13,25.74712
2022-06-14,22.75862
2022-06-15,26.43678
2022-06-16,20.0
2022-06-17,21.14942
2022-06-18,11.03448
2022-06-19,10.34482
2022-06-20,22.06896
2022-06-21,22.52873
2022-06-22,17.01149
2022-06-23,21.37931
2022-06-24,19.31034
2022-06-25,8.27586
2022-06-26,12.87356
2022-06-27,27.35632
2022-06-28,18.16091
2022-06-29,19.77011
2022-06-30,18.3908
2022-07-01,17.70114
2022-07-02,11.03448
2022-07-03,17.24137
2022-07-04,17.01149
2022-07-05,25.97701
2022-07-06,18.62068
2022-07-07,21.60919
2022-07-08,18.85057
2022-07-09,7.35632
2022-07-10,11.03448
2022-07-11,22.06896
2022-07-12,20.22988
2022-07-13,25.05747
2022-07-14,22.52873
2022-07-15,21.83908
2022-07-16,9.42528
2022-07-17,10.11494
2022-07-18,25.28735
2022-07-19,20.91954
2022-07-20,25.28735
2022-07-21,21.60919
2022-07-22,13.56321
2022-07-23,9.42528
2022-07-24,14.71264
2022-07-25,29.1954
2022-07-26,25.74712
2022-07-27,18.3908
2022-07-28,20.68965
2022-07-29,20.22988
2022-07-30,11.72413
2022-07-31,11.03448
2022-08-01,21.14942
2022-08-02,22.06896
2022-08-03,20.91954
2022-08-04,19.54022
2022-08-05,16.55172
2022-08-06,8.73563
2022-08-07,11.95402
2022-08-08,23.67816
2022-08-09,18.3908
2022-08-10,21.83908
2022-08-11,24.5977
2022-08-12,19.08045
2022-08-13,10.80459
2022-08-14,13.10344
2022-08-15,12.41379
2022-08-16,20.91954
2022-08-17,24.82758
2022-08-18,21.14942
2022-08-19,22.29885
2022-08-20,8.50574
2022-08-21,10.57471
2022-08-22,22.06896
2022-08-23,22.75862
2022-08-24,18.16091
2022-08-25,21.37931
2022-08-26,17.47126
2022-08-27,10.57471
2022-08-28,12.1839
2022-08-29,19.31034
2022-08-30,17.93103
2022-08-31,17.70114
2022-09-01,18.16091
2022-09-02,12.1839
2022-09-03,9.65517
2022-09-04,15.17241
2022-09-05,22.9885
2022-09-06,18.16091
2022-09-07,23.21839
2022-09-08,15.17241
2022-09-09,8.27586
2022-09-10,7.12643
2022-09-11,9.1954
2022-09-12,12.1839
2022-09-13,26.89655
2022-09-14,27.35632
2022-09-15,24.5977
2022-09-16,21.14942
2022-09-17,11.72413
2022-09-18,13.10344
2022-09-19,22.06896
2022-09-20,20.22988
2022-09-21,22.9885
2022-09-22,17.47126
2022-09-23,15.40229
2022-09-24,7.5862
2022-09-25,11.49425
2022-09-26,26.20689
2022-09-27,19.54022
2022-09-28,19.08045
2022-09-29,22.06896
2022-09-30,16.09195
2022-10-01,11.49425
2022-10-02,8.04597
2022-10-03,13.33333
2022-10-04,25.51724
2022-10-05,22.9885
2022-10-06,18.62068
2022-10-07,20.91954
2022-10-08,11.03448
2022-10-09,13.10344
2022-10-10,15.17241
2022-10-11,22.52873
2022-10-12,25.28735
2022-10-13,26.43678
2022-10-14,23.90804
2022-10-15,11.95402
2022-10-16,8.73563
2022-10-17,25.74712
2022-10-18,22.9885
2022-10-19,25.28735
2022-10-20,22.06896
2022-10-21,18.16091
2022-10-22,8.96551
2022-10-23,10.34482
2022-10-24,23.90804
2022-10-25,21.83908
2022-10-26,18.62068
2022-10-27,20.0
2022-10-28,25.97701
2022-10-29,8.04597
2022-10-30,9.1954
2022-10-31,20.45977
2022-11-01,24.82758
2022-11-02,21.60919
2022-11-03,18.3908
2022-11-04,24.82758
2022-11-05,11.95402
2022-11-06,11.72413
2022-11-07,21.37931
2022-11-08,23.67816
2022-11-09,22.29885
2022-11-10,22.52873
2022-11-11,12.64367
2022-11-12,11.03448
2022-11-13,13.56321
2022-11-14,27.12643
2022-11-15,25.28735
2022-11-16,28.50574
2022-11-17,25.51724
2022-11-18,18.3908
2022-11-19,9.42528
2022-11-20,13.33333
2022-11-21,26.43678
2022-11-22,28.96551
2022-11-23,20.91954
2022-11-24,25.51724
2022-11-25,23.44827
2022-11-26,8.73563
2022-11-27,11.03448
2022-11-28,25.97701
2022-11-29,19.31034
2022-11-30,29.1954
2022-12-01,24.13793
2022-12-02,22.06896
2022-12-03,14.94252
2022-12-04,15.40229
2022-12-05,20.0
2022-12-06,22.52873
2022-12-07,24.36781
2022-12-08,24.36781
2022-12-09,17.24137
2022-12-10,11.95402
2022-12-11,9.88505
2022-12-12,28.96551
2022-12-13,26.43678
2022-12-14,25.74712
2022-12-15,23.90804
2022-12-16,19.08045
2022-12-17,11.26436
2022-12-18,12.87356
2022-12-19,20.68965
2022-12-20,22.29885
2022-12-21,28.27586
2022-12-22,24.13793
2022-12-23,20.45977
2022-12-24,12.1839
2022-12-25,11.49425
2022-12-26,33.56321
2022-12-27,22.52873
2022-12-28,26.43678
2022-12-29,25.28735
2022-12-30,23.67816
2022-12-31,10.34482
2023-01-01,13.10344
2023-01-02,32.41379
2023-01-03,28.27586
2023-01-04,27.12643
2023-01-05,24.5977
2023-01-06,25.97701
2023-01-07,17.70114
2023-01-08,16.7816
2023-01-09,23.21839
2023-01-10,31.72413
2023-01-11,27.81609
2023-01-12,26.89655
2023-01-13,26.43678
2023-01-14,16.32183
2023-01-15,15.63218
2023-01-16,32.87356
2023-01-17,22.9885
2023-01-18,19.08045
2023-01-19,23.21839
2023-01-20,15.40229
2023-01-21,11.03448
2023-01-22,8.27586
2023-01-23,9.42528
2023-01-24,15.86206
2023-01-25,34.94252
2023-01-26,27.35632
2023-01-27,24.5977
2023-01-28,12.87356
2023-01-29,11.03448
2023-01-30,24.5977
2023-01-31,27.12643
2023-02-01,28.96551
2023-02-02,23.21839
2023-02-03,18.3908
2023-02-04,10.11494
2023-02-05,12.41379
2023-02-06,28.50574
2023-02-07,30.34482
2023-02-08,19.08045
2023-02-09,27.12643
2023-02-10,25.97701
2023-02-11,15.86206
2023-02-12,11.03448
2023-02-13,26.20689
2023-02-14,20.68965
2023-02-15,24.5977
2023-02-16,23.67816
2023-02-17,20.68965
2023-02-18,11.95402
2023-02-19,14.94252
2023-02-20,28.96551
2023-02-21,28.50574
2023-02-22,32.1839
2023-02-23,32.64367
2023-02-24,21.83908
2023-02-25,10.34482
2023-02-26,16.55172
2023-02-27,27.5862
2023-02-28,26.20689
2023-03-01,25.28735
2023-03-02,28.96551
2023-03-03,25.97701
2023-03-04,14.25287
2023-03-05,14.94252
2023-03-06,31.72413
2023-03-07,25.74712
2023-03-08,24.5977
2023-03-09,27.81609
2023-03-10,22.52873
2023-03-11,12.87356
2023-03-12,17.47126
2023-03-13,32.41379
2023-03-14,28.27586
2023-03-15,29.1954
2023-03-16,31.26436
2023-03-17,22.29885
2023-03-18,13.7931
2023-03-19,17.47126
2023-03-20,34.71264
2023-03-21,34.25287
2023-03-22,27.35632
2023-03-23,25.28735
2023-03-24,22.06896
2023-03-25,14.48275
2023-03-26,11.49425
2023-03-27,31.03448
2023-03-28,24.5977
2023-03-29,28.27586
2023-03-30,23.67816
2023-03-31,21.37931
2023-04-01,13.10344
2023-04-02,13.7931
2023-04-03,25.51724
2023-04-04,30.57471
2023-04-05,27.35632
2023-04-06,25.05747
2023-04-07,23.44827
2023-04-08,16.7816
2023-04-09,14.25287
2023-04-10,29.42528
2023-04-11,28.96551
2023-04-12,32.87356
2023-04-13,30.57471
2023-04-14,21.14942
2023-04-15,11.49425
2023-04-16,15.17241
2023-04-17,29.42528
2023-04-18,36.09195
2023-04-19,31.26436
2023-04-20,24.5977
2023-04-21,23.67816
2023-04-22,15.17241
2023-04-23,14.25287
2023-04-24,32.64367
2023-04-25,31.03448
2023-04-26,27.81609
2023-04-27,26.66666
2023-04-28,22.29885
2023-04-29,11.72413
2023-04-30,14.02298
2023-05-01,14.25287
2023-05-02,23.21839
2023-05-03,24.36781
2023-05-04,21.37931
2023-05-05,11.95402
2023-05-06,11.95402
2023-05-07,8.27586
2023-05-08,18.3908
2023-05-09,22.52873
2023-05-10,28.96551
2023-05-11,21.60919
2023-05-12,16.7816
2023-05-13,13.10344
2023-05-14,10.34482
2023-05-15,31.26436
2023-05-16,29.42528
2023-05-17,21.37931
2023-05-18,25.05747
2023-05-19,22.9885
2023-05-20,14.94252
2023-05-21,9.42528
2023-05-22,22.29885
2023-05-23,28.50574
2023-05-24,23.44827
2023-05-25,25.97701
2023-05-26,21.37931
2023-05-27,10.34482
2023-05-28,11.03448
2023-05-29,15.40229
