date,인도주식
2020-10-02,13.54166
2020-10-03,6.72348
2020-10-04,7.19696
2020-10-05,19.50757
2020-10-06,25.18939
2020-10-07,26.51515
2020-10-08,25.28409
2020-10-09,18.08712
2020-10-10,7.57575
2020-10-11,41.28787
2020-10-12,38.82575
2020-10-13,68.37121
2020-10-14,81.1553
2020-10-15,45.64393
2020-10-16,33.61742
2020-10-17,12.97348
2020-10-18,9.94318
2020-10-19,32.10227
2020-10-20,27.8409
2020-10-21,29.45075
2020-10-22,22.53787
2020-10-23,19.50757
2020-10-24,8.42803
2020-10-25,7.19696
2020-10-26,19.60227
2020-10-27,18.37121
2020-10-28,16.00378
2020-10-29,15.5303
2020-10-30,11.07954
2020-10-31,4.92424
2020-11-01,3.97727
2020-11-02,13.63636
2020-11-03,18.75
2020-11-04,18.93939
2020-11-05,21.5909
2020-11-06,19.60227
2020-11-07,5.68181
2020-11-08,7.95454
2020-11-09,23.01136
2020-11-10,25.28409
2020-11-11,25.18939
2020-11-12,21.96969
2020-11-13,18.6553
2020-11-14,8.52272
2020-11-15,10.32196
2020-11-16,21.30681
2020-11-17,23.76893
2020-11-18,23.20075
2020-11-19,19.79166
2020-11-20,22.72727
2020-11-21,11.64772
2020-11-22,9.84848
2020-11-23,26.04166
2020-11-24,23.01136
2020-11-25,23.57954
2020-11-26,25.75757
2020-11-27,27.17803
2020-11-28,13.16287
2020-11-29,11.07954
2020-11-30,29.54545
2020-12-01,29.35606
2020-12-02,29.07196
2020-12-03,27.08333
2020-12-04,25.56818
2020-12-05,9.56439
2020-12-06,10.13257
2020-12-07,26.89393
2020-12-08,28.97727
2020-12-09,30.68181
2020-12-10,24.9053
2020-12-11,25.0
2020-12-12,7.85984
2020-12-13,8.33333
2020-12-14,26.13636
2020-12-15,27.27272
2020-12-16,28.69318
2020-12-17,28.40909
2020-12-18,29.16666
2020-12-19,15.4356
2020-12-20,13.73106
2020-12-21,28.125
2020-12-22,32.10227
2020-12-23,30.39772
2020-12-24,25.56818
2020-12-25,10.03787
2020-12-26,20.45454
2020-12-27,14.10984
2020-12-28,32.76515
2020-12-29,42.32954
2020-12-30,31.81818
2020-12-31,33.52272
2021-01-01,22.06439
2021-01-02,20.07575
2021-01-03,18.18181
2021-01-04,46.96969
2021-01-05,49.05303
2021-01-06,49.24242
2021-01-07,41.38257
2021-01-08,49.7159
2021-01-09,24.14772
2021-01-10,21.40151
2021-01-11,59.75378
2021-01-12,60.70075
2021-01-13,67.04545
2021-01-14,51.13636
2021-01-15,50.28409
2021-01-16,23.01136
2021-01-17,20.64393
2021-01-18,40.5303
2021-01-19,50.47348
2021-01-20,46.21212
2021-01-21,59.2803
2021-01-22,44.98106
2021-01-23,19.60227
2021-01-24,16.19318
2021-01-25,47.53787
2021-01-26,42.51893
2021-01-27,46.02272
2021-01-28,30.9659
2021-01-29,35.03787
2021-01-30,15.3409
2021-01-31,12.59469
2021-02-01,42.80303
2021-02-02,50.94696
2021-02-03,46.40151
2021-02-04,44.50757
2021-02-05,47.34848
2021-02-06,36.55303
2021-02-07,38.82575
2021-02-08,57.19696
2021-02-09,50.0
2021-02-10,45.64393
2021-02-11,28.78787
2021-02-12,30.11363
2021-02-13,21.40151
2021-02-14,21.96969
2021-02-15,41.28787
2021-02-16,55.9659
2021-02-17,45.45454
2021-02-18,38.82575
2021-02-19,34.2803
2021-02-20,19.03409
2021-02-21,17.70833
2021-02-22,33.42803
2021-02-23,37.12121
2021-02-24,36.45833
2021-02-25,36.17424
2021-02-26,30.87121
2021-02-27,12.87878
2021-02-28,14.86742
2021-03-01,19.31818
2021-03-02,28.40909
2021-03-03,34.0909
2021-03-04,29.35606
2021-03-05,25.37878
2021-03-06,15.24621
2021-03-07,12.02651
2021-03-08,26.79924
2021-03-09,30.01893
2021-03-10,26.89393
2021-03-11,29.45075
2021-03-12,29.16666
2021-03-13,16.66666
2021-03-14,13.54166
2021-03-15,28.50378
2021-03-16,27.65151
2021-03-17,28.21969
2021-03-18,25.09469
2021-03-19,25.09469
2021-03-20,21.96969
2021-03-21,16.47727
2021-03-22,26.13636
2021-03-23,23.39015
2021-03-24,22.82196
2021-03-25,21.6856
2021-03-26,25.94696
2021-03-27,10.60606
2021-03-28,11.74242
2021-03-29,21.875
2021-03-30,26.04166
2021-03-31,22.63257
2021-04-01,20.26515
2021-04-02,23.29545
2021-04-03,11.45833
2021-04-04,10.41666
2021-04-05,28.125
2021-04-06,23.67424
2021-04-07,25.56818
2021-04-08,23.29545
2021-04-09,22.15909
2021-04-10,24.43181
2021-04-11,13.16287
2021-04-12,30.9659
2021-04-13,31.53409
2021-04-14,29.92424
2021-04-15,25.94696
2021-04-16,23.29545
2021-04-17,12.02651
2021-04-18,9.46969
2021-04-19,25.85227
2021-04-20,33.23863
2021-04-21,28.31439
2021-04-22,25.18939
2021-04-23,25.75757
2021-04-24,10.32196
2021-04-25,26.13636
2021-04-26,55.30303
2021-04-27,61.93181
2021-04-28,57.10227
2021-04-29,46.11742
2021-04-30,45.73863
2021-05-01,33.14393
2021-05-02,23.95833
2021-05-03,35.41666
2021-05-04,39.67803
2021-05-05,30.87121
2021-05-06,33.14393
2021-05-07,35.03787
2021-05-08,26.13636
2021-05-09,20.26515
2021-05-10,39.29924
2021-05-11,37.87878
2021-05-12,33.04924
2021-05-13,27.36742
2021-05-14,25.47348
2021-05-15,16.09848
2021-05-16,26.23106
2021-05-17,29.82954
2021-05-18,27.9356
2021-05-19,25.94696
2021-05-20,27.74621
2021-05-21,26.98863
2021-05-22,29.92424
2021-05-23,15.90909
2021-05-24,29.16666
2021-05-25,31.91287
2021-05-26,37.87878
2021-05-27,36.17424
2021-05-28,28.125
2021-05-29,14.20454
2021-05-30,13.16287
2021-05-31,25.94696
2021-06-01,31.25
2021-06-02,32.29166
2021-06-03,30.20833
2021-06-04,32.48106
2021-06-05,34.56439
2021-06-06,35.70075
2021-06-07,45.73863
2021-06-08,37.78409
2021-06-09,30.39772
2021-06-10,30.77651
2021-06-11,30.77651
2021-06-12,20.73863
2021-06-13,19.88636
2021-06-14,30.77651
2021-06-15,27.65151
2021-06-16,26.32575
2021-06-17,24.43181
2021-06-18,23.01136
2021-06-19,10.41666
2021-06-20,10.41666
2021-06-21,24.33712
2021-06-22,27.65151
2021-06-23,26.70454
2021-06-24,28.21969
2021-06-25,24.9053
2021-06-26,13.73106
2021-06-27,11.36363
2021-06-28,20.45454
2021-06-29,22.06439
2021-06-30,22.44318
2021-07-01,20.26515
2021-07-02,19.41287
2021-07-03,8.33333
2021-07-04,7.95454
2021-07-05,23.29545
2021-07-06,22.72727
2021-07-07,19.12878
2021-07-08,21.02272
2021-07-09,18.93939
2021-07-10,7.00757
2021-07-11,5.39772
2021-07-12,19.60227
2021-07-13,21.30681
2021-07-14,21.21212
2021-07-15,18.4659
2021-07-16,15.24621
2021-07-17,5.49242
2021-07-18,7.48106
2021-07-19,17.32954
2021-07-20,19.12878
2021-07-21,19.88636
2021-07-22,18.75
2021-07-23,20.92803
2021-07-24,11.74242
2021-07-25,10.03787
2021-07-26,26.89393
2021-07-27,21.96969
2021-07-28,19.69696
2021-07-29,19.31818
2021-07-30,28.31439
2021-07-31,15.5303
2021-08-01,15.4356
2021-08-02,23.67424
2021-08-03,25.18939
2021-08-04,28.97727
2021-08-05,28.59848
2021-08-06,24.7159
2021-08-07,13.54166
2021-08-08,10.79545
2021-08-09,30.87121
2021-08-10,29.73484
2021-08-11,26.79924
2021-08-12,26.13636
2021-08-13,25.66287
2021-08-14,9.2803
2021-08-15,9.375
2021-08-16,25.0
2021-08-17,35.70075
2021-08-18,29.54545
2021-08-19,29.73484
2021-08-20,26.70454
2021-08-21,15.05681
2021-08-22,11.26893
2021-08-23,35.79545
2021-08-24,36.83712
2021-08-25,35.51136
2021-08-26,29.54545
2021-08-27,27.36742
2021-08-28,12.59469
2021-08-29,9.84848
2021-08-30,29.45075
2021-08-31,32.95454
2021-09-01,64.20454
2021-09-02,63.54166
2021-09-03,39.20454
2021-09-04,16.19318
2021-09-05,14.48863
2021-09-06,37.87878
2021-09-07,39.29924
2021-09-08,40.3409
2021-09-09,37.12121
2021-09-10,33.23863
2021-09-11,14.20454
2021-09-12,11.74242
2021-09-13,28.88257
2021-09-14,34.2803
2021-09-15,33.80681
2021-09-16,33.04924
2021-09-17,35.32196
2021-09-18,14.01515
2021-09-19,10.51136
2021-09-20,24.33712
2021-09-21,100.0
2021-09-22,79.82954
2021-09-23,58.90151
2021-09-24,47.91666
2021-09-25,24.14772
2021-09-26,28.59848
2021-09-27,56.34469
2021-09-28,50.85227
2021-09-29,40.3409
2021-09-30,33.71212
2021-10-01,29.64015
2021-10-02,12.2159
2021-10-03,9.75378
2021-10-04,30.20833
2021-10-05,38.82575
2021-10-06,38.16287
2021-10-07,34.375
2021-10-08,31.81818
2021-10-09,10.89015
2021-10-10,13.35227
2021-10-11,25.75757
2021-10-12,35.79545
2021-10-13,36.26893
2021-10-14,34.1856
2021-10-15,32.00757
2021-10-16,13.44696
2021-10-17,13.06818
2021-10-18,36.83712
2021-10-19,39.96212
2021-10-20,41.85606
2021-10-21,34.75378
2021-10-22,33.04924
2021-10-23,14.77272
2021-10-24,14.20454
2021-10-25,37.12121
2021-10-26,43.27651
2021-10-27,41.95075
2021-10-28,38.06818
2021-10-29,42.14015
2021-10-30,15.24621
2021-10-31,13.25757
2021-11-01,46.49621
2021-11-02,46.96969
2021-11-03,40.3409
2021-11-04,37.02651
2021-11-05,37.59469
2021-11-06,16.00378
2021-11-07,14.67803
2021-11-08,43.6553
2021-11-09,43.37121
2021-11-10,35.89015
2021-11-11,34.65909
2021-11-12,31.1553
2021-11-13,13.16287
2021-11-14,12.3106
2021-11-15,34.65909
2021-11-16,30.49242
2021-11-17,30.01893
2021-11-18,30.49242
2021-11-19,23.48484
2021-11-20,10.03787
2021-11-21,11.83712
2021-11-22,33.71212
2021-11-23,31.81818
2021-11-24,31.62878
2021-11-25,32.85984
2021-11-26,26.70454
2021-11-27,9.0909
2021-11-28,14.29924
2021-11-29,30.68181
2021-11-30,33.71212
2021-12-01,32.95454
2021-12-02,34.2803
2021-12-03,30.9659
2021-12-04,8.61742
2021-12-05,7.76515
2021-12-06,24.43181
2021-12-07,29.82954
2021-12-08,30.49242
2021-12-09,30.01893
2021-12-10,23.57954
2021-12-11,7.38636
2021-12-12,8.90151
2021-12-13,26.89393
2021-12-14,22.82196
2021-12-15,22.34848
2021-12-16,26.23106
2021-12-17,22.91666
2021-12-18,8.23863
2021-12-19,7.29166
2021-12-20,23.57954
2021-12-21,29.64015
2021-12-22,27.46212
2021-12-23,29.26136
2021-12-24,21.96969
2021-12-25,8.42803
2021-12-26,6.62878
2021-12-27,25.09469
2021-12-28,32.57575
2021-12-29,32.57575
2021-12-30,28.69318
2021-12-31,24.14772
2022-01-01,11.55303
2022-01-02,13.82575
2022-01-03,32.85984
2022-01-04,38.25757
2022-01-05,33.71212
2022-01-06,33.33333
2022-01-07,31.25
2022-01-08,12.12121
2022-01-09,12.87878
2022-01-10,28.40909
2022-01-11,33.14393
2022-01-12,33.14393
2022-01-13,32.76515
2022-01-14,29.26136
2022-01-15,12.02651
2022-01-16,13.44696
2022-01-17,27.8409
2022-01-18,30.9659
2022-01-19,28.50378
2022-01-20,27.08333
2022-01-21,29.92424
2022-01-22,13.35227
2022-01-23,9.56439
2022-01-24,33.33333
2022-01-25,39.01515
2022-01-26,32.10227
2022-01-27,31.91287
2022-01-28,36.64772
2022-01-29,16.57196
2022-01-30,10.22727
2022-01-31,16.66666
2022-02-01,22.82196
2022-02-02,59.75378
2022-02-03,62.87878
2022-02-04,44.22348
2022-02-05,17.14015
2022-02-06,15.81439
2022-02-07,35.03787
2022-02-08,43.93939
2022-02-09,35.22727
2022-02-10,31.0606
2022-02-11,30.30303
2022-02-12,11.93181
2022-02-13,11.55303
2022-02-14,27.17803
2022-02-15,30.01893
2022-02-16,33.90151
2022-02-17,28.31439
2022-02-18,25.28409
2022-02-19,11.36363
2022-02-20,8.71212
2022-02-21,28.78787
2022-02-22,29.07196
2022-02-23,33.33333
2022-02-24,33.71212
2022-02-25,30.9659
2022-02-26,10.51136
2022-02-27,7.00757
2022-02-28,31.25
2022-03-01,22.25378
2022-03-02,28.125
2022-03-03,25.28409
2022-03-04,22.34848
2022-03-05,11.55303
2022-03-06,9.375
2022-03-07,28.21969
2022-03-08,27.17803
2022-03-09,20.64393
2022-03-10,32.67045
2022-03-11,28.59848
2022-03-12,10.22727
2022-03-13,8.99621
2022-03-14,27.08333
2022-03-15,32.67045
2022-03-16,32.57575
2022-03-17,36.45833
2022-03-18,28.40909
2022-03-19,10.70075
2022-03-20,8.71212
2022-03-21,27.08333
2022-03-22,23.76893
2022-03-23,26.70454
2022-03-24,20.45454
2022-03-25,20.54924
2022-03-26,7.48106
2022-03-27,7.29166
2022-03-28,21.5909
2022-03-29,21.11742
2022-03-30,21.30681
2022-03-31,22.34848
2022-04-01,20.26515
2022-04-02,7.38636
2022-04-03,5.87121
2022-04-04,24.33712
2022-04-05,30.11363
2022-04-06,29.16666
2022-04-07,21.02272
2022-04-08,21.7803
2022-04-09,6.0606
2022-04-10,4.92424
2022-04-11,18.37121
2022-04-12,19.88636
2022-04-13,19.31818
2022-04-14,18.4659
2022-04-15,13.35227
2022-04-16,7.10227
2022-04-17,5.49242
2022-04-18,15.90909
2022-04-19,33.80681
2022-04-20,27.65151
2022-04-21,25.09469
2022-04-22,17.14015
2022-04-23,9.84848
2022-04-24,6.72348
2022-04-25,18.84469
2022-04-26,17.23484
2022-04-27,18.4659
2022-04-28,18.27651
2022-04-29,16.47727
2022-04-30,9.0909
2022-05-01,6.91287
2022-05-02,17.99242
2022-05-03,14.20454
2022-05-04,15.625
2022-05-05,12.3106
2022-05-06,16.85606
2022-05-07,7.76515
2022-05-08,5.01893
2022-05-09,16.28787
2022-05-10,16.19318
2022-05-11,18.27651
2022-05-12,17.42424
2022-05-13,16.00378
2022-05-14,8.23863
2022-05-15,8.99621
2022-05-16,17.04545
2022-05-17,17.23484
2022-05-18,17.04545
2022-05-19,14.67803
2022-05-20,14.86742
2022-05-21,5.20833
2022-05-22,7.67045
2022-05-23,15.4356
2022-05-24,14.39393
2022-05-25,14.67803
2022-05-26,16.19318
2022-05-27,13.63636
2022-05-28,6.34469
2022-05-29,5.58712
2022-05-30,18.93939
2022-05-31,14.10984
2022-06-01,10.79545
2022-06-02,15.3409
2022-06-03,13.44696
2022-06-04,7.19696
2022-06-05,5.01893
2022-06-06,9.94318
2022-06-07,12.87878
2022-06-08,17.14015
2022-06-09,15.24621
2022-06-10,12.4053
2022-06-11,7.19696
2022-06-12,7.38636
2022-06-13,19.41287
2022-06-14,18.18181
2022-06-15,17.14015
2022-06-16,15.4356
2022-06-17,16.28787
2022-06-18,5.30303
2022-06-19,7.85984
2022-06-20,16.19318
2022-06-21,16.19318
2022-06-22,15.90909
2022-06-23,15.05681
2022-06-24,13.82575
2022-06-25,6.81818
2022-06-26,7.76515
2022-06-27,14.67803
2022-06-28,14.58333
2022-06-29,12.87878
2022-06-30,13.35227
2022-07-01,10.22727
2022-07-02,5.01893
2022-07-03,13.54166
2022-07-04,16.09848
2022-07-05,15.71969
2022-07-06,13.35227
2022-07-07,17.80303
2022-07-08,17.32954
2022-07-09,9.2803
2022-07-10,8.23863
2022-07-11,15.24621
2022-07-12,19.50757
2022-07-13,14.58333
2022-07-14,12.3106
2022-07-15,8.80681
2022-07-16,6.62878
2022-07-17,6.25
2022-07-18,13.16287
2022-07-19,17.51893
2022-07-20,15.3409
2022-07-21,14.96212
2022-07-22,14.48863
2022-07-23,6.25
2022-07-24,6.62878
2022-07-25,11.07954
2022-07-26,17.14015
2022-07-27,12.78409
2022-07-28,16.95075
2022-07-29,16.47727
2022-07-30,10.03787
2022-07-31,18.37121
2022-08-01,21.6856
2022-08-02,22.63257
2022-08-03,25.18939
2022-08-04,27.46212
2022-08-05,24.14772
2022-08-06,8.14393
2022-08-07,7.57575
2022-08-08,21.6856
2022-08-09,18.08712
2022-08-10,17.80303
2022-08-11,21.7803
2022-08-12,21.02272
2022-08-13,6.53409
2022-08-14,7.38636
2022-08-15,12.87878
2022-08-16,25.28409
2022-08-17,22.53787
2022-08-18,21.49621
2022-08-19,19.79166
2022-08-20,5.30303
2022-08-21,8.23863
2022-08-22,37.59469
2022-08-23,26.32575
2022-08-24,21.02272
2022-08-25,26.42045
2022-08-26,18.93939
2022-08-27,11.64772
2022-08-28,9.1856
2022-08-29,18.4659
2022-08-30,20.45454
2022-08-31,19.60227
2022-09-01,26.60984
2022-09-02,23.39015
2022-09-03,16.85606
2022-09-04,18.18181
2022-09-05,30.39772
2022-09-06,24.33712
2022-09-07,23.48484
2022-09-08,27.65151
2022-09-09,21.875
2022-09-10,14.39393
2022-09-11,11.93181
2022-09-12,18.18181
2022-09-13,33.33333
2022-09-14,37.5
2022-09-15,33.23863
2022-09-16,25.09469
2022-09-17,16.85606
2022-09-18,16.38257
2022-09-19,26.23106
2022-09-20,30.30303
2022-09-21,22.63257
2022-09-22,27.55681
2022-09-23,20.54924
2022-09-24,10.32196
2022-09-25,10.89015
2022-09-26,32.38636
2022-09-27,32.85984
2022-09-28,29.45075
2022-09-29,26.04166
2022-09-30,20.92803
2022-10-01,10.22727
2022-10-02,8.90151
2022-10-03,16.09848
2022-10-04,21.40151
2022-10-05,20.92803
2022-10-06,24.7159
2022-10-07,16.66666
2022-10-08,14.67803
2022-10-09,8.33333
2022-10-10,15.15151
2022-10-11,18.4659
2022-10-12,17.89772
2022-10-13,21.30681
2022-10-14,16.47727
2022-10-15,12.12121
2022-10-16,9.0909
2022-10-17,21.40151
2022-10-18,26.13636
2022-10-19,23.39015
2022-10-20,19.22348
2022-10-21,15.90909
2022-10-22,7.19696
2022-10-23,6.34469
2022-10-24,18.37121
2022-10-25,21.5909
2022-10-26,19.69696
2022-10-27,17.23484
2022-10-28,24.24242
2022-10-29,10.89015
2022-10-30,8.99621
2022-10-31,23.95833
2022-11-01,24.14772
2022-11-02,22.72727
2022-11-03,23.01136
2022-11-04,22.44318
2022-11-05,11.93181
2022-11-06,9.46969
2022-11-07,28.31439
2022-11-08,22.25378
2022-11-09,20.45454
2022-11-10,18.18181
2022-11-11,19.50757
2022-11-12,11.64772
2022-11-13,8.80681
2022-11-14,24.62121
2022-11-15,23.67424
2022-11-16,21.6856
2022-11-17,17.23484
2022-11-18,16.38257
2022-11-19,6.25
2022-11-20,5.49242
2022-11-21,14.10984
2022-11-22,14.86742
2022-11-23,15.05681
2022-11-24,25.09469
2022-11-25,20.92803
2022-11-26,8.33333
2022-11-27,10.60606
2022-11-28,22.44318
2022-11-29,17.70833
2022-11-30,17.32954
2022-12-01,22.72727
2022-12-02,77.17803
2022-12-03,26.32575
2022-12-04,19.98106
2022-12-05,30.87121
2022-12-06,27.8409
2022-12-07,21.49621
2022-12-08,23.95833
2022-12-09,22.15909
2022-12-10,12.68939
2022-12-11,13.16287
2022-12-12,36.64772
2022-12-13,30.39772
2022-12-14,24.62121
2022-12-15,22.63257
2022-12-16,20.92803
2022-12-17,11.07954
2022-12-18,25.66287
2022-12-19,23.76893
2022-12-20,21.49621
2022-12-21,18.4659
2022-12-22,27.65151
2022-12-23,20.17045
2022-12-24,14.96212
2022-12-25,12.5
2022-12-26,20.35984
2022-12-27,24.7159
2022-12-28,20.92803
2022-12-29,16.28787
2022-12-30,14.10984
2022-12-31,9.84848
2023-01-01,12.68939
2023-01-02,19.41287
2023-01-03,25.0
2023-01-04,22.53787
2023-01-05,22.91666
2023-01-06,26.42045
2023-01-07,12.3106
2023-01-08,14.77272
2023-01-09,23.01136
2023-01-10,22.72727
2023-01-11,21.6856
2023-01-12,24.7159
2023-01-13,20.92803
2023-01-14,13.82575
2023-01-15,12.97348
2023-01-16,20.73863
2023-01-17,21.30681
2023-01-18,24.24242
2023-01-19,24.62121
2023-01-20,25.0
2023-01-21,14.48863
2023-01-22,16.76136
2023-01-23,25.56818
2023-01-24,28.125
2023-01-25,31.81818
2023-01-26,29.64015
2023-01-27,30.39772
2023-01-28,18.93939
2023-01-29,17.99242
2023-01-30,23.86363
2023-01-31,21.40151
2023-02-01,22.06439
2023-02-02,27.17803
2023-02-03,23.10606
2023-02-04,16.57196
2023-02-05,15.3409
2023-02-06,30.49242
2023-02-07,25.56818
2023-02-08,27.74621
2023-02-09,19.79166
2023-02-10,17.89772
2023-02-11,22.44318
2023-02-12,21.49621
2023-02-13,15.90909
2023-02-14,17.61363
2023-02-15,29.26136
2023-02-16,19.88636
2023-02-17,21.7803
2023-02-18,20.26515
2023-02-19,16.00378
2023-02-20,24.62121
2023-02-21,26.70454
2023-02-22,16.09848
2023-02-23,19.98106
2023-02-24,16.85606
2023-02-25,10.51136
2023-02-26,13.73106
2023-02-27,13.54166
2023-02-28,17.32954
2023-03-01,16.76136
2023-03-02,15.90909
2023-03-03,14.67803
2023-03-04,11.55303
2023-03-05,12.02651
2023-03-06,13.92045
2023-03-07,14.29924
2023-03-08,11.64772
2023-03-09,12.4053
2023-03-10,11.55303
2023-03-11,6.81818
2023-03-12,7.19696
2023-03-13,11.17424
2023-03-14,10.79545
2023-03-15,12.4053
2023-03-16,11.07954
2023-03-17,12.12121
2023-03-18,5.49242
2023-03-19,8.04924
2023-03-20,11.64772
2023-03-21,12.4053
2023-03-22,12.4053
2023-03-23,10.98484
2023-03-24,12.5
2023-03-25,7.29166
2023-03-26,15.625
2023-03-27,13.73106
2023-03-28,16.28787
2023-03-29,17.42424
2023-03-30,17.32954
2023-03-31,13.82575
2023-04-01,9.65909
2023-04-02,7.76515
2023-04-03,14.01515
2023-04-04,15.90909
2023-04-05,14.48863
2023-04-06,16.38257
2023-04-07,13.82575
2023-04-08,7.85984
2023-04-09,8.52272
2023-04-10,15.05681
2023-04-11,16.38257
2023-04-12,15.3409
2023-04-13,16.09848
2023-04-14,14.20454
2023-04-15,10.70075
2023-04-16,8.52272
2023-04-17,15.5303
2023-04-18,20.92803
2023-04-19,19.79166
2023-04-20,21.6856
2023-04-21,17.61363
2023-04-22,15.625
2023-04-23,15.5303
2023-04-24,19.22348
2023-04-25,20.64393
2023-04-26,16.47727
2023-04-27,16.09848
2023-04-28,19.88636
2023-04-29,15.625
2023-04-30,8.04924
2023-05-01,15.05681
2023-05-02,21.96969
2023-05-03,19.50757
2023-05-04,17.14015
2023-05-05,13.16287
2023-05-06,12.4053
2023-05-07,15.15151
2023-05-08,19.50757
2023-05-09,18.93939
2023-05-10,19.79166
2023-05-11,53.31439
2023-05-12,27.08333
2023-05-13,28.78787
2023-05-14,28.69318
2023-05-15,18.84469
2023-05-16,28.40909
2023-05-17,24.33712
2023-05-18,31.1553
2023-05-19,30.77651
2023-05-20,16.66666
2023-05-21,14.67803
2023-05-22,23.10606
2023-05-23,21.11742
2023-05-24,19.98106
2023-05-25,19.88636
2023-05-26,20.83333
2023-05-27,11.74242
2023-05-28,9.56439
2023-05-29,20.92803
2023-05-30,28.78787
2023-05-31,30.20833
