date,SK주가
2020-10-13,18.94668
2020-10-14,18.06785
2020-10-15,16.74313
2020-10-16,16.85298
2020-10-17,2.63651
2020-10-18,2.42326
2020-10-19,16.98222
2020-10-20,18.88852
2020-10-21,19.06946
2020-10-22,14.95315
2020-10-23,15.83844
2020-10-24,2.27463
2020-10-25,2.00969
2020-10-26,15.56704
2020-10-27,17.021
2020-10-28,16.47172
2020-10-29,18.38449
2020-10-30,19.34733
2020-10-31,3.31502
2020-11-01,3.05654
2020-11-02,19.23747
2020-11-03,18.59127
2020-11-04,18.95315
2020-11-05,20.32956
2020-11-06,17.89337
2020-11-07,2.31987
2020-11-08,2.26817
2020-11-09,20.62035
2020-11-10,20.16801
2020-11-11,28.99515
2020-11-12,35.57996
2020-11-13,38.95315
2020-11-14,6.41033
2020-11-15,3.96122
2020-11-16,39.37318
2020-11-17,34.71405
2020-11-18,28.21324
2020-11-19,25.57673
2020-11-20,22.8239
2020-11-21,3.44426
2020-11-22,3.21809
2020-11-23,26.44264
2020-11-24,27.48949
2020-11-25,36.89822
2020-11-26,30.46203
2020-11-27,25.62197
2020-11-28,4.45234
2020-11-29,4.03877
2020-11-30,27.05008
2020-12-01,36.07108
2020-12-02,60.02584
2020-12-03,48.89176
2020-12-04,46.11308
2020-12-05,7.36672
2020-12-06,5.91922
2020-12-07,38.95961
2020-12-08,46.57835
2020-12-09,43.83198
2020-12-10,38.44911
2020-12-11,48.49757
2020-12-12,8.30371
2020-12-13,7.23101
2020-12-14,41.14378
2020-12-15,36.39418
2020-12-16,33.76413
2020-12-17,35.98061
2020-12-18,34.49434
2020-12-19,7.04361
2020-12-20,5.77059
2020-12-21,33.96445
2020-12-22,33.37641
2020-12-23,37.021
2020-12-24,35.74151
2020-12-25,6.21001
2020-12-26,5.58319
2020-12-27,5.50565
2020-12-28,33.48626
2020-12-29,35.12762
2020-12-30,37.73828
2020-12-31,8.47172
2021-01-01,5.31179
2021-01-02,5.31825
2021-01-03,4.72374
2021-01-04,47.87075
2021-01-05,51.27625
2021-01-06,88.51696
2021-01-07,100.0
2021-01-08,98.01615
2021-01-09,19.65105
2021-01-10,17.33117
2021-01-11,86.5525
2021-01-12,72.05169
2021-01-13,77.28594
2021-01-14,82.32633
2021-01-15,72.2714
2021-01-16,10.28756
2021-01-17,9.7189
2021-01-18,59.85137
2021-01-19,58.97899
2021-01-20,88.01938
2021-01-21,90.07431
2021-01-22,71.45718
2021-01-23,13.49273
2021-01-24,12.39418
2021-01-25,88.2714
2021-01-26,87.14054
2021-01-27,67.00484
2021-01-28,69.02746
2021-01-29,66.042
2021-01-30,11.60581
2021-01-31,8.94345
2021-02-01,65.82229
2021-02-02,57.91922
2021-02-03,53.57027
2021-02-04,49.11147
2021-02-05,47.23747
2021-02-06,7.10823
2021-02-07,6.93376
2021-02-08,47.14701
2021-02-09,49.57027
2021-02-10,45.91276
2021-02-11,13.44103
2021-02-12,7.82552
2021-02-13,6.62358
2021-02-14,7.54119
2021-02-15,58.08077
2021-02-16,47.17285
2021-02-17,45.72536
2021-02-18,47.3861
2021-02-19,50.81744
2021-02-20,8.69789
2021-02-21,7.72213
2021-02-22,51.71567
2021-02-23,48.82067
2021-02-24,51.83844
2021-02-25,51.41841
2021-02-26,46.48142
2021-02-27,8.80129
2021-02-28,8.4588
2021-03-01,8.84652
2021-03-02,52.31663
2021-03-03,57.78352
2021-03-04,44.69789
2021-03-05,46.84975
2021-03-06,11.04361
2021-03-07,9.38933
2021-03-08,51.68982
2021-03-09,47.20516
2021-03-10,42.73344
2021-03-11,45.52504
2021-03-12,42.66235
2021-03-13,6.79806
2021-03-14,6.9273
2021-03-15,40.01938
2021-03-16,44.55573
2021-03-17,44.65912
2021-03-18,45.08562
2021-03-19,39.79321
2021-03-20,7.13408
2021-03-21,5.95799
2021-03-22,36.49757
2021-03-23,32.47172
2021-03-24,33.20193
2021-03-25,45.67366
2021-03-26,72.03231
2021-03-27,11.88368
2021-03-28,10.25525
2021-03-29,52.44588
2021-03-30,68.42003
2021-03-31,57.49919
2021-04-01,60.42649
2021-04-02,52.78836
2021-04-03,8.01292
2021-04-04,6.35864
2021-04-05,48.16801
2021-04-06,49.18255
2021-04-07,44.6462
2021-04-08,42.65589
2021-04-09,62.7399
2021-04-10,9.41518
2021-04-11,13.43457
2021-04-12,67.27625
2021-04-13,56.84652
2021-04-14,56.43941
2021-04-15,63.02423
2021-04-16,54.42972
2021-04-17,13.60904
2021-04-18,11.86429
2021-04-19,57.82875
2021-04-20,53.49273
2021-04-21,65.27302
2021-04-22,58.4168
2021-04-23,48.21324
2021-04-24,8.82714
2021-04-25,13.9063
2021-04-26,49.20193
2021-04-27,48.2714
2021-04-28,48.19386
2021-04-29,48.99515
2021-04-30,39.18578
2021-05-01,6.70113
2021-05-02,5.18255
2021-05-03,42.99192
2021-05-04,47.01777
2021-05-05,8.05169
2021-05-06,43.29563
2021-05-07,40.47172
2021-05-08,5.92568
2021-05-09,8.24555
2021-05-10,50.13893
2021-05-11,41.86106
2021-05-12,43.67689
2021-05-13,41.44749
2021-05-14,39.50888
2021-05-15,5.68659
2021-05-16,5.19547
2021-05-17,35.20516
2021-05-18,32.18739
2021-05-19,6.49434
2021-05-20,33.09208
2021-05-21,33.31825
2021-05-22,5.38287
2021-05-23,5.49273
2021-05-24,32.36833
2021-05-25,31.79967
2021-05-26,29.51211
2021-05-27,33.37641
2021-05-28,34.93376
2021-05-29,4.67851
2021-05-30,3.66397
2021-05-31,32.47172
2021-06-01,35.14054
2021-06-02,32.71728
2021-06-03,37.42164
2021-06-04,30.77867
2021-06-05,4.40064
2021-06-06,3.48303
2021-06-07,32.01938
2021-06-08,29.95799
2021-06-09,28.56219
2021-06-10,59.00484
2021-06-11,55.85137
2021-06-12,7.8966
2021-06-13,6.61712
2021-06-14,45.3441
2021-06-15,41.50565
2021-06-16,37.32471
2021-06-17,37.8546
2021-06-18,36.98869
2021-06-19,4.95638
2021-06-20,3.81906
2021-06-21,34.44264
2021-06-22,32.94991
2021-06-23,43.63812
2021-06-24,47.96768
2021-06-25,44.5105
2021-06-26,5.96445
2021-06-27,4.55573
2021-06-28,34.86914
2021-06-29,30.28109
2021-06-30,31.9483
2021-07-01,32.71082
2021-07-02,30.35218
2021-07-03,4.5105
2021-07-04,3.7092
2021-07-05,31.10823
2021-07-06,30.3651
2021-07-07,30.15831
2021-07-08,30.8239
2021-07-09,32.00646
2021-07-10,6.57189
2021-07-11,5.63489
2021-07-12,38.30048
2021-07-13,40.89176
2021-07-14,33.54442
2021-07-15,32.80129
2021-07-16,29.45395
2021-07-17,3.6252
2021-07-18,3.51534
2021-07-19,27.21163
2021-07-20,27.47657
2021-07-21,32.80129
2021-07-22,38.08723
2021-07-23,30.28109
2021-07-24,4.4071
2021-07-25,3.74151
2021-07-26,25.88691
2021-07-27,29.01453
2021-07-28,26.2294
2021-07-29,26.6042
2021-07-30,22.8756
2021-07-31,2.94668
2021-08-01,2.40387
2021-08-02,25.91276
2021-08-03,24.43941
2021-08-04,30.22294
2021-08-05,28.6462
2021-08-06,25.64781
2021-08-07,3.32148
2021-08-08,2.97899
2021-08-09,24.96284
2021-08-10,25.27302
2021-08-11,24.84006
2021-08-12,25.62197
2021-08-13,25.41518
2021-08-14,3.26978
2021-08-15,2.61712
2021-08-16,4.20678
2021-08-17,25.43457
2021-08-18,27.65105
2021-08-19,26.37802
2021-08-20,29.32471
2021-08-21,10.042
2021-08-22,6.65589
2021-08-23,58.06138
2021-08-24,45.22778
2021-08-25,33.59612
2021-08-26,31.7609
2021-08-27,28.03231
2021-08-28,4.96284
2021-08-29,4.35541
2021-08-30,31.48949
2021-08-31,35.08239
2021-09-01,31.06946
2021-09-02,29.51211
2021-09-03,28.96284
2021-09-04,3.90306
2021-09-05,3.44426
2021-09-06,28.52988
2021-09-07,24.41357
2021-09-08,25.60258
2021-09-09,30.59773
2021-09-10,24.9693
2021-09-11,3.34087
2021-09-12,2.6042
2021-09-13,23.66397
2021-09-14,27.25686
2021-09-15,37.19547
2021-09-16,33.11147
2021-09-17,33.33117
2021-09-18,4.21324
2021-09-19,2.97253
2021-09-20,2.77221
2021-09-21,2.84329
2021-09-22,4.28432
2021-09-23,28.61389
2021-09-24,25.51857
2021-09-25,3.89014
2021-09-26,4.23909
2021-09-27,25.43457
2021-09-28,24.49111
2021-09-29,24.77544
2021-09-30,27.99353
2021-10-01,23.85783
2021-10-02,3.63812
2021-10-03,2.68174
2021-10-04,3.99353
2021-10-05,24.43941
2021-10-06,23.45072
2021-10-07,22.96607
2021-10-08,22.05492
2021-10-09,2.91437
2021-10-10,2.84329
2021-10-11,3.6252
2021-10-12,21.77059
2021-10-13,24.29079
2021-10-14,23.80613
2021-10-15,21.04038
2021-10-16,2.71405
2021-10-17,2.61066
2021-10-18,19.01777
2021-10-19,20.06462
2021-10-20,18.63651
2021-10-21,19.81906
2021-10-22,19.43134
2021-10-23,3.00484
2021-10-24,2.66235
2021-10-25,23.39256
2021-10-26,21.07269
2021-10-27,19.05008
2021-10-28,22.79806
2021-10-29,21.78998
2021-10-30,3.26978
2021-10-31,2.50726
2021-11-01,19.83844
2021-11-02,23.87075
2021-11-03,20.65912
2021-11-04,21.35702
2021-11-05,18.10662
2021-11-06,2.7399
2021-11-07,2.50726
2021-11-08,19.52827
2021-11-09,19.10823
2021-11-10,20.8336
2021-11-11,20.36187
2021-11-12,27.87075
2021-11-13,4.19386
2021-11-14,3.39903
2021-11-15,25.105
2021-11-16,29.2084
2021-11-17,30.41033
2021-11-18,23.88368
2021-11-19,21.48626
2021-11-20,3.31502
2021-11-21,3.0113
2021-11-22,23.74151
2021-11-23,20.86591
2021-11-24,40.81421
2021-11-25,30.86268
2021-11-26,25.01453
2021-11-27,3.79967
2021-11-28,3.39903
2021-11-29,25.36995
2021-11-30,28.46526
2021-12-01,27.05654
2021-12-02,26.57835
2021-12-03,27.10823
2021-12-04,3.78029
2021-12-05,2.96607
2021-12-06,24.62035
2021-12-07,23.00484
2021-12-08,25.4281
2021-12-09,23.7092
2021-12-10,19.74798
2021-12-11,2.5525
2021-12-12,2.2294
2021-12-13,23.34733
2021-12-14,19.41195
2021-12-15,21.97738
2021-12-16,22.61066
2021-12-17,22.05492
2021-12-18,2.88206
2021-12-19,2.74636
2021-12-20,19.82552
2021-12-21,19.88368
2021-12-22,21.01453
2021-12-23,21.51857
2021-12-24,20.78836
2021-12-25,2.93376
2021-12-26,3.30856
2021-12-27,21.08562
2021-12-28,20.09693
2021-12-29,20.30371
2021-12-30,18.81744
2021-12-31,5.75121
2022-01-01,2.79159
2022-01-02,2.54604
2022-01-03,23.9483
2022-01-04,23.02423
2022-01-05,21.11793
2022-01-06,22.54604
2022-01-07,23.16639
2022-01-08,3.90306
2022-01-09,4.12277
2022-01-10,22.91437
2022-01-11,22.2294
2022-01-12,26.03554
2022-01-13,22.67528
2022-01-14,19.18578
2022-01-15,2.85621
2022-01-16,2.85621
2022-01-17,17.91276
2022-01-18,18.04846
2022-01-19,19.10177
2022-01-20,19.51534
2022-01-21,18.72051
2022-01-22,2.85621
2022-01-23,2.40387
2022-01-24,18.89499
2022-01-25,20.93699
2022-01-26,20.70436
2022-01-27,21.49919
2022-01-28,23.84491
2022-01-29,3.12116
2022-01-30,2.13247
2022-01-31,2.07431
2022-02-01,2.23586
2022-02-02,2.84329
2022-02-03,25.72536
2022-02-04,19.95476
2022-02-05,3.09531
2022-02-06,4.3231
2022-02-07,21.27948
2022-02-08,19.26978
2022-02-09,27.67043
2022-02-10,25.18901
2022-02-11,18.39095
2022-02-12,3.10823
2022-02-13,2.53957
2022-02-14,17.84168
2022-02-15,17.68659
2022-02-16,18.78513
2022-02-17,21.18901
2022-02-18,17.58966
2022-02-19,4.42649
2022-02-20,2.64297
2022-02-21,17.88045
2022-02-22,15.44426
2022-02-23,19.98061
2022-02-24,19.02423
2022-02-25,17.70597
2022-02-26,2.44264
2022-02-27,6.62358
2022-02-28,30.3651
2022-03-01,5.05331
2022-03-02,26.8239
2022-03-03,24.69143
2022-03-04,19.61873
2022-03-05,2.73344
2022-03-06,2.11954
2022-03-07,18.66235
2022-03-08,20.94345
2022-03-09,3.41841
2022-03-10,22.38449
2022-03-11,26.49434
2022-03-12,4.76898
2022-03-13,3.54765
2022-03-14,23.55411
2022-03-15,19.15993
2022-03-16,20.12924
2022-03-17,22.8756
2022-03-18,19.92891
2022-03-19,3.08885
2022-03-20,2.21647
2022-03-21,17.64135
2022-03-22,19.32794
2022-03-23,19.50242
2022-03-24,17.93214
2022-03-25,16.77544
2022-03-26,2.43618
2022-03-27,1.78352
2022-03-28,15.83198
2022-03-29,25.75767
2022-03-30,23.49596
2022-03-31,20.34248
2022-04-01,16.48465
2022-04-02,2.6882
2022-04-03,2.34571
2022-04-04,21.05977
2022-04-05,18.8239
2022-04-06,17.89337
2022-04-07,17.1567
2022-04-08,17.18901
2022-04-09,2.55896
2022-04-10,2.07431
2022-04-11,16.94345
2022-04-12,18.26171
2022-04-13,18.77221
2022-04-14,17.65428
2022-04-15,16.69143
2022-04-16,2.7399
2022-04-17,3.16639
2022-04-18,17.8029
2022-04-19,17.72536
2022-04-20,23.67689
2022-04-21,33.07915
2022-04-22,23.77382
2022-04-23,3.59289
2022-04-24,3.05008
2022-04-25,19.34087
2022-04-26,20.1357
2022-04-27,22.73344
2022-04-28,29.98384
2022-04-29,23.5218
2022-04-30,3.50242
2022-05-01,2.88852
2022-05-02,21.02746
2022-05-03,20.73667
2022-05-04,18.06785
2022-05-05,3.07592
2022-05-06,15.26978
2022-05-07,2.56542
2022-05-08,1.99676
2022-05-09,18.21647
2022-05-10,18.46203
2022-05-11,17.89337
2022-05-12,16.5945
2022-05-13,16.97576
2022-05-14,2.68174
2022-05-15,1.88045
2022-05-16,16.20032
2022-05-17,16.57512
2022-05-18,16.56865
2022-05-19,14.66235
2022-05-20,16.96284
2022-05-21,3.01777
2022-05-22,2.35218
2022-05-23,15.83844
2022-05-24,24.98222
2022-05-25,18.92084
2022-05-26,17.38933
2022-05-27,16.01292
2022-05-28,2.18416
2022-05-29,1.75121
2022-05-30,18.08077
2022-05-31,17.66074
2022-06-01,3.34733
2022-06-02,15.14701
2022-06-03,15.78029
2022-06-04,2.32633
2022-06-05,1.76413
2022-06-06,2.11954
2022-06-07,13.44749
2022-06-08,13.56381
2022-06-09,14.06138
2022-06-10,12.78836
2022-06-11,1.87399
2022-06-12,1.38933
2022-06-13,14.95961
2022-06-14,15.3021
2022-06-15,15.08239
2022-06-16,15.12762
2022-06-17,15.22455
2022-06-18,2.38449
2022-06-19,2.10016
2022-06-20,14.90791
2022-06-21,13.96445
2022-06-22,15.65751
2022-06-23,14.81098
2022-06-24,15.61873
2022-06-25,2.18416
2022-06-26,1.89983
2022-06-27,16.65912
2022-06-28,14.40387
2022-06-29,14.08077
2022-06-30,13.31825
2022-07-01,13.36995
2022-07-02,2.05492
2022-07-03,1.6155
2022-07-04,13.31179
2022-07-05,14.8756
2022-07-06,15.66397
2022-07-07,15.32148
2022-07-08,14.35864
2022-07-09,1.8029
2022-07-10,1.29886
2022-07-11,13.21486
2022-07-12,12.35541
2022-07-13,12.61389
2022-07-14,12.67205
2022-07-15,14.42326
2022-07-16,1.6672
2022-07-17,1.4798
2022-07-18,14.30048
2022-07-19,13.8029
2022-07-20,15.20516
2022-07-21,14.30694
2022-07-22,12.67205
2022-07-23,1.58319
2022-07-24,1.82229
2022-07-25,13.00161
2022-07-26,12.93053
2022-07-27,15.26332
2022-07-28,14.3651
2022-07-29,13.89337
2022-07-30,1.89337
2022-07-31,1.49273
2022-08-01,12.97576
2022-08-02,11.67043
2022-08-03,12.4588
2022-08-04,13.75121
2022-08-05,14.27463
2022-08-06,1.66074
2022-08-07,1.33117
2022-08-08,13.42164
2022-08-09,14.26171
2022-08-10,16.45234
2022-08-11,17.88045
2022-08-12,16.54927
2022-08-13,2.29402
2022-08-14,1.81583
2022-08-15,2.81744
2022-08-16,19.54119
2022-08-17,22.53311
2022-08-18,17.29886
2022-08-19,15.0113
2022-08-20,2.27463
2022-08-21,1.65428
2022-08-22,13.82875
2022-08-23,12.07754
2022-08-24,15.86429
2022-08-25,16.31663
2022-08-26,14.00969
2022-08-27,1.70597
2022-08-28,1.20193
2022-08-29,12.36187
2022-08-30,15.51534
2022-08-31,20.20678
2022-09-01,16.12924
2022-09-02,13.29886
2022-09-03,1.70597
2022-09-04,1.35702
2022-09-05,12.98869
2022-09-06,12.29079
2022-09-07,11.61873
2022-09-08,10.96607
2022-09-09,1.77059
2022-09-10,1.22132
2022-09-11,1.31179
2022-09-12,1.64135
2022-09-13,17.83521
2022-09-14,14.17124
2022-09-15,14.31987
2022-09-16,12.35541
2022-09-17,2.04846
2022-09-18,1.68012
2022-09-19,10.97899
2022-09-20,12.71728
2022-09-21,10.8756
2022-09-22,10.77867
2022-09-23,11.07592
2022-09-24,1.55088
2022-09-25,1.54442
2022-09-26,12.84652
2022-09-27,13.21486
2022-09-28,13.49919
2022-09-29,13.88691
2022-09-30,12.09693
2022-10-01,1.69305
2022-10-02,1.5315
2022-10-03,1.66074
2022-10-04,13.51211
2022-10-05,12.03877
2022-10-06,12.02584
2022-10-07,11.72859
2022-10-08,1.40872
2022-10-09,1.30533
2022-10-10,1.65428
2022-10-11,11.19224
2022-10-12,11.96122
2022-10-13,10.61066
2022-10-14,12.89176
2022-10-15,3.54765
2022-10-16,3.78675
2022-10-17,29.21486
2022-10-18,17.87399
2022-10-19,16.15508
2022-10-20,11.41841
2022-10-21,11.74798
2022-10-22,1.7189
2022-10-23,1.38933
2022-10-24,12.82714
2022-10-25,11.50888
2022-10-26,10.91437
2022-10-27,13.19547
2022-10-28,12.4071
2022-10-29,1.62197
2022-10-30,1.04684
2022-10-31,12.03231
2022-11-01,13.64781
2022-11-02,13.5315
2022-11-03,12.60743
2022-11-04,11.69628
2022-11-05,1.3441
2022-11-06,1.39579
2022-11-07,14.50726
2022-11-08,14.15185
2022-11-09,13.56381
2022-11-10,11.63166
2022-11-11,15.89014
2022-11-12,2.06785
2022-11-13,1.76413
2022-11-14,14.28109
2022-11-15,12.31663
2022-11-16,12.76252
2022-11-17,11.39903
2022-11-18,11.63812
2022-11-19,2.11954
2022-11-20,1.56381
2022-11-21,10.58481
2022-11-22,10.54604
2022-11-23,12.01292
2022-11-24,11.86429
2022-11-25,10.21647
2022-11-26,1.46688
2022-11-27,1.40872
2022-11-28,9.66074
2022-11-29,10.84329
2022-11-30,11.87075
2022-12-01,12.8336
2022-12-02,10.30694
2022-12-03,1.13731
2022-12-04,1.70597
2022-12-05,10.61066
2022-12-06,12.85298
2022-12-07,12.084
2022-12-08,10.51373
2022-12-09,11.07592
2022-12-10,1.51211
2022-12-11,1.07269
2022-12-12,9.73828
2022-12-13,9.72536
2022-12-14,11.24394
2022-12-15,9.3441
2022-12-16,9.51211
2022-12-17,1.52504
2022-12-18,1.32471
2022-12-19,9.92568
2022-12-20,8.90468
2022-12-21,9.86752
2022-12-22,9.021
2022-12-23,8.9176
2022-12-24,1.30533
2022-12-25,1.1567
2022-12-26,9.73182
2022-12-27,10.01615
2022-12-28,10.56542
2022-12-29,10.64297
2022-12-30,3.63166
2022-12-31,1.021
2023-01-01,0.88529
2023-01-02,11.0113
2023-01-03,11.23101
2023-01-04,11.43134
2023-01-05,11.09531
2023-01-06,10.93376
2023-01-07,1.82229
2023-01-08,1.70597
2023-01-09,13.11147
2023-01-10,12.58804
2023-01-11,11.68336
2023-01-12,11.59289
2023-01-13,12.82714
2023-01-14,1.91922
2023-01-15,1.49273
2023-01-16,12.9693
2023-01-17,10.3651
2023-01-18,10.00969
2023-01-19,9.94507
2023-01-20,9.02746
2023-01-21,1.44103
2023-01-22,0.98869
2023-01-23,1.15024
2023-01-24,1.46688
2023-01-25,11.8126
2023-01-26,12.62681
2023-01-27,15.32148
2023-01-28,2.31987
2023-01-29,1.92568
2023-01-30,11.70274
2023-01-31,11.14701
2023-02-01,12.41357
2023-02-02,13.07915
2023-02-03,11.47011
2023-02-04,1.6155
2023-02-05,1.50565
2023-02-06,10.72697
2023-02-07,11.72213
2023-02-08,13.60258
2023-02-09,12.25848
2023-02-10,10.63651
2023-02-11,1.60904
2023-02-12,1.29886
2023-02-13,10.4168
2023-02-14,12.10339
2023-02-15,19.85783
2023-02-16,16.05815
2023-02-17,11.65105
2023-02-18,1.8546
2023-02-19,1.51857
2023-02-20,12.15508
2023-02-21,12.57512
2023-02-22,12.06462
2023-02-23,13.69951
2023-02-24,12.6462
2023-02-25,1.98384
2023-02-26,1.87399
2023-02-27,12.50403
2023-02-28,11.78675
2023-03-01,2.27463
2023-03-02,11.50242
2023-03-03,11.15347
2023-03-04,1.47334
2023-03-05,1.58319
2023-03-06,12.16801
2023-03-07,13.7189
2023-03-08,14.56542
2023-03-09,15.41841
2023-03-10,13.13085
2023-03-11,2.06138
2023-03-12,1.82875
2023-03-13,13.8029
2023-03-14,15.1987
2023-03-15,16.80775
2023-03-16,15.35379
2023-03-17,14.88852
2023-03-18,2.24878
2023-03-19,1.94507
2023-03-20,13.64781
2023-03-21,14.21001
2023-03-22,14.04846
2023-03-23,14.59773
2023-03-24,13.5315
2023-03-25,1.84814
2023-03-26,1.54442
2023-03-27,11.94184
2023-03-28,12.65266
2023-03-29,14.08077
2023-03-30,20.58804
2023-03-31,16.65266
2023-04-01,2.042
2023-04-02,2.00969
2023-04-03,14.39741
2023-04-04,15.41841
2023-04-05,13.84168
2023-04-06,12.90468
2023-04-07,14.6042
2023-04-08,2.11308
2023-04-09,1.86752
2023-04-10,14.20355
2023-04-11,15.70274
2023-04-12,17.95153
2023-04-13,15.45718
2023-04-14,14.33279
2023-04-15,1.84168
2023-04-16,2.02261
2023-04-17,15.03069
2023-04-18,14.16478
2023-04-19,13.28594
2023-04-20,12.14862
2023-04-21,11.3861
2023-04-22,1.73182
2023-04-23,1.30533
2023-04-24,11.60581
2023-04-25,13.2084
2023-04-26,12.52342
2023-04-27,12.68497
2023-04-28,12.14862
2023-04-29,2.126
2023-04-30,1.67366
2023-05-01,3.02423
2023-05-02,11.90953
2023-05-03,9.97092
2023-05-04,9.41518
2023-05-05,1.69305
2023-05-06,1.36348
2023-05-07,1.28594
2023-05-08,11.91599
2023-05-09,11.6252
2023-05-10,10.63004
2023-05-11,10.88206
2023-05-12,8.87883
2023-05-13,1.35056
2023-05-14,1.18255
2023-05-15,9.66074
2023-05-16,11.12762
2023-05-17,10.69466
2023-05-18,12.24555
2023-05-19,13.05331
2023-05-20,1.77705
2023-05-21,1.57027
2023-05-22,14.33925
2023-05-23,12.49111
2023-05-24,10.79806
2023-05-25,11.48949
2023-05-26,11.85783
2023-05-27,1.82875
2023-05-28,1.48626
2023-05-29,2.35864
