date,채권소멸시효
2020-11-12,37.30684
2020-11-13,32.5607
2020-11-14,17.21854
2020-11-15,14.67991
2020-11-16,38.18984
2020-11-17,35.87196
2020-11-18,33.33333
2020-11-19,35.32008
2020-11-20,29.58057
2020-11-21,13.90728
2020-11-22,13.57615
2020-11-23,29.69094
2020-11-24,38.07947
2020-11-25,33.66445
2020-11-26,29.47019
2020-11-27,30.90507
2020-11-28,13.3554
2020-11-29,12.14128
2020-11-30,30.57395
2020-12-01,27.81456
2020-12-02,32.45033
2020-12-03,36.64459
2020-12-04,33.8852
2020-12-05,18.54304
2020-12-06,16.22516
2020-12-07,32.1192
2020-12-08,34.76821
2020-12-09,35.43046
2020-12-10,39.18322
2020-12-11,34.21633
2020-12-12,23.1788
2020-12-13,24.28256
2020-12-14,34.10596
2020-12-15,39.73509
2020-12-16,52.98013
2020-12-17,41.83222
2020-12-18,42.71523
2020-12-19,19.20529
2020-12-20,15.56291
2020-12-21,35.09933
2020-12-22,40.72847
2020-12-23,39.18322
2020-12-24,30.46357
2020-12-25,15.78366
2020-12-26,15.45253
2020-12-27,16.66666
2020-12-28,35.20971
2020-12-29,81.2362
2020-12-30,69.86754
2020-12-31,37.52759
2021-01-01,25.60706
2021-01-02,18.32229
2021-01-03,28.14569
2021-01-04,45.80573
2021-01-05,45.91611
2021-01-06,40.50772
2021-01-07,40.6181
2021-01-08,38.30022
2021-01-09,20.19867
2021-01-10,19.86754
2021-01-11,39.29359
2021-01-12,39.73509
2021-01-13,40.1766
2021-01-14,41.72185
2021-01-15,37.96909
2021-01-16,19.31567
2021-01-17,22.62693
2021-01-18,38.18984
2021-01-19,36.97571
2021-01-20,41.16997
2021-01-21,44.70198
2021-01-22,36.97571
2021-01-23,18.76379
2021-01-24,23.39955
2021-01-25,44.59161
2021-01-26,45.36423
2021-01-27,39.84547
2021-01-28,47.68211
2021-01-29,36.20309
2021-01-30,20.0883
2021-01-31,18.43267
2021-02-01,37.96909
2021-02-02,42.49448
2021-02-03,35.20971
2021-02-04,40.39735
2021-02-05,36.31346
2021-02-06,21.8543
2021-02-07,27.70419
2021-02-08,39.62472
2021-02-09,40.39735
2021-02-10,29.13907
2021-02-11,17.88079
2021-02-12,18.21192
2021-02-13,22.95805
2021-02-14,18.98454
2021-02-15,41.83222
2021-02-16,47.90286
2021-02-17,45.36423
2021-02-18,36.53421
2021-02-19,34.87858
2021-02-20,20.30905
2021-02-21,18.10154
2021-02-22,33.8852
2021-02-23,38.74172
2021-02-24,36.86534
2021-02-25,35.87196
2021-02-26,33.55408
2021-02-27,19.97792
2021-02-28,17.88079
2021-03-01,14.45916
2021-03-02,30.13245
2021-03-03,35.09933
2021-03-04,32.33995
2021-03-05,32.45033
2021-03-06,16.99779
2021-03-07,16.00441
2021-03-08,33.4437
2021-03-09,33.4437
2021-03-10,31.89845
2021-03-11,34.54746
2021-03-12,36.42384
2021-03-13,18.54304
2021-03-14,19.09492
2021-03-15,34.76821
2021-03-16,35.43046
2021-03-17,37.63796
2021-03-18,41.9426
2021-03-19,38.74172
2021-03-20,16.55629
2021-03-21,17.43929
2021-03-22,44.03973
2021-03-23,40.39735
2021-03-24,44.70198
2021-03-25,38.18984
2021-03-26,34.21633
2021-03-27,17.99116
2021-03-28,21.96467
2021-03-29,40.72847
2021-03-30,43.2671
2021-03-31,39.40397
2021-04-01,33.55408
2021-04-02,32.33995
2021-04-03,18.65342
2021-04-04,18.87417
2021-04-05,29.91169
2021-04-06,25.82781
2021-04-07,28.80794
2021-04-08,29.69094
2021-04-09,26.60044
2021-04-10,15.67328
2021-04-11,18.21192
2021-04-12,32.33995
2021-04-13,28.69757
2021-04-14,32.22958
2021-04-15,33.55408
2021-04-16,32.89183
2021-04-17,14.01766
2021-04-18,15.34216
2021-04-19,30.57395
2021-04-20,24.50331
2021-04-21,32.5607
2021-04-22,31.01545
2021-04-23,31.45695
2021-04-24,12.36203
2021-04-25,12.25165
2021-04-26,31.45695
2021-04-27,32.89183
2021-04-28,31.56732
2021-04-29,29.58057
2021-04-30,29.13907
2021-05-01,14.34878
2021-05-02,14.12803
2021-05-03,27.04194
2021-05-04,28.80794
2021-05-05,15.34216
2021-05-06,30.7947
2021-05-07,28.91832
2021-05-08,14.23841
2021-05-09,17.88079
2021-05-10,32.5607
2021-05-11,30.24282
2021-05-12,30.7947
2021-05-13,29.80132
2021-05-14,30.57395
2021-05-15,16.55629
2021-05-16,15.34216
2021-05-17,38.74172
2021-05-18,33.77483
2021-05-19,19.31567
2021-05-20,29.13907
2021-05-21,34.54746
2021-05-22,14.90066
2021-05-23,16.88741
2021-05-24,37.96909
2021-05-25,39.73509
2021-05-26,38.85209
2021-05-27,37.96909
2021-05-28,35.43046
2021-05-29,18.10154
2021-05-30,16.22516
2021-05-31,33.0022
2021-06-01,34.10596
2021-06-02,27.37306
2021-06-03,35.32008
2021-06-04,28.14569
2021-06-05,17.99116
2021-06-06,15.45253
2021-06-07,32.22958
2021-06-08,34.98896
2021-06-09,43.92935
2021-06-10,53.0905
2021-06-11,33.4437
2021-06-12,20.0883
2021-06-13,17.66004
2021-06-14,35.98233
2021-06-15,38.85209
2021-06-16,37.19646
2021-06-17,41.39072
2021-06-18,30.24282
2021-06-19,13.7969
2021-06-20,14.90066
2021-06-21,35.98233
2021-06-22,35.54083
2021-06-23,38.18984
2021-06-24,33.55408
2021-06-25,28.14569
2021-06-26,12.69315
2021-06-27,12.36203
2021-06-28,30.3532
2021-06-29,29.69094
2021-06-30,31.2362
2021-07-01,31.01545
2021-07-02,29.91169
2021-07-03,15.12141
2021-07-04,17.77041
2021-07-05,29.47019
2021-07-06,28.14569
2021-07-07,34.54746
2021-07-08,27.70419
2021-07-09,32.89183
2021-07-10,15.23178
2021-07-11,17.88079
2021-07-12,31.2362
2021-07-13,32.22958
2021-07-14,30.7947
2021-07-15,28.69757
2021-07-16,29.13907
2021-07-17,17.10816
2021-07-18,10.59602
2021-07-19,31.2362
2021-07-20,32.67108
2021-07-21,31.01545
2021-07-22,29.80132
2021-07-23,31.78807
2021-07-24,15.12141
2021-07-25,16.00441
2021-07-26,30.57395
2021-07-27,25.93818
2021-07-28,27.48344
2021-07-29,27.70419
2021-07-30,22.07505
2021-07-31,11.69977
2021-08-01,9.93377
2021-08-02,21.08167
2021-08-03,23.6203
2021-08-04,26.93156
2021-08-05,27.26269
2021-08-06,22.95805
2021-08-07,13.68653
2021-08-08,13.13465
2021-08-09,24.72406
2021-08-10,29.13907
2021-08-11,29.24944
2021-08-12,28.36644
2021-08-13,23.73068
2021-08-14,14.34878
2021-08-15,13.7969
2021-08-16,17.43929
2021-08-17,26.60044
2021-08-18,29.24944
2021-08-19,37.41721
2021-08-20,27.81456
2021-08-21,16.66666
2021-08-22,18.32229
2021-08-23,30.57395
2021-08-24,28.14569
2021-08-25,35.98233
2021-08-26,33.99558
2021-08-27,24.94481
2021-08-28,16.11479
2021-08-29,16.00441
2021-08-30,31.01545
2021-08-31,29.24944
2021-09-01,31.01545
2021-09-02,31.45695
2021-09-03,30.3532
2021-09-04,16.44591
2021-09-05,13.24503
2021-09-06,25.60706
2021-09-07,29.69094
2021-09-08,25.60706
2021-09-09,31.12582
2021-09-10,24.83443
2021-09-11,17.99116
2021-09-12,13.3554
2021-09-13,28.25607
2021-09-14,29.91169
2021-09-15,26.49006
2021-09-16,28.47682
2021-09-17,23.73068
2021-09-18,13.13465
2021-09-19,10.37527
2021-09-20,12.0309
2021-09-21,12.80353
2021-09-22,9.60264
2021-09-23,32.5607
2021-09-24,27.59381
2021-09-25,14.23841
2021-09-26,14.79028
2021-09-27,26.15894
2021-09-28,30.13245
2021-09-29,28.69757
2021-09-30,33.77483
2021-10-01,22.95805
2021-10-02,13.90728
2021-10-03,14.23841
2021-10-04,14.90066
2021-10-05,29.47019
2021-10-06,27.48344
2021-10-07,25.71743
2021-10-08,25.71743
2021-10-09,12.4724
2021-10-10,11.36865
2021-10-11,13.13465
2021-10-12,28.03532
2021-10-13,27.04194
2021-10-14,33.99558
2021-10-15,27.81456
2021-10-16,12.4724
2021-10-17,11.03752
2021-10-18,21.96467
2021-10-19,28.14569
2021-10-20,33.99558
2021-10-21,30.68432
2021-10-22,26.93156
2021-10-23,12.80353
2021-10-24,12.14128
2021-10-25,26.82119
2021-10-26,27.48344
2021-10-27,25.82781
2021-10-28,24.61368
2021-10-29,23.73068
2021-10-30,11.92052
2021-10-31,10.7064
2021-11-01,23.28918
2021-11-02,29.13907
2021-11-03,29.91169
2021-11-04,23.84105
2021-11-05,22.7373
2021-11-06,12.36203
2021-11-07,12.9139
2021-11-08,24.61368
2021-11-09,27.37306
2021-11-10,29.80132
2021-11-11,28.69757
2021-11-12,23.95143
2021-11-13,12.9139
2021-11-14,9.16114
2021-11-15,27.15231
2021-11-16,29.58057
2021-11-17,30.46357
2021-11-18,32.22958
2021-11-19,24.61368
2021-11-20,11.81015
2021-11-21,11.36865
2021-11-22,21.08167
2021-11-23,25.38631
2021-11-24,23.73068
2021-11-25,25.38631
2021-11-26,28.14569
2021-11-27,11.1479
2021-11-28,9.60264
2021-11-29,28.58719
2021-11-30,22.62693
2021-12-01,22.40618
2021-12-02,24.61368
2021-12-03,20.86092
2021-12-04,11.69977
2021-12-05,14.45916
2021-12-06,26.60044
2021-12-07,29.69094
2021-12-08,29.58057
2021-12-09,31.34657
2021-12-10,27.37306
2021-12-11,11.25827
2021-12-12,15.45253
2021-12-13,24.72406
2021-12-14,29.02869
2021-12-15,28.58719
2021-12-16,29.13907
2021-12-17,23.28918
2021-12-18,11.36865
2021-12-19,11.1479
2021-12-20,29.13907
2021-12-21,29.24944
2021-12-22,29.35982
2021-12-23,34.10596
2021-12-24,25.60706
2021-12-25,10.48565
2021-12-26,13.3554
2021-12-27,25.93818
2021-12-28,24.06181
2021-12-29,27.26269
2021-12-30,24.39293
2021-12-31,20.30905
2022-01-01,13.46578
2022-01-02,13.57615
2022-01-03,25.82781
2022-01-04,32.33995
2022-01-05,24.61368
2022-01-06,23.50993
2022-01-07,21.74392
2022-01-08,15.12141
2022-01-09,14.79028
2022-01-10,30.46357
2022-01-11,30.7947
2022-01-12,28.91832
2022-01-13,35.54083
2022-01-14,28.14569
2022-01-15,15.23178
2022-01-16,12.36203
2022-01-17,27.59381
2022-01-18,27.26269
2022-01-19,26.37969
2022-01-20,28.69757
2022-01-21,22.40618
2022-01-22,13.3554
2022-01-23,11.69977
2022-01-24,26.04856
2022-01-25,27.48344
2022-01-26,25.93818
2022-01-27,26.71081
2022-01-28,22.7373
2022-01-29,11.81015
2022-01-30,9.16114
2022-01-31,12.4724
2022-02-01,9.93377
2022-02-02,10.92715
2022-02-03,25.38631
2022-02-04,28.14569
2022-02-05,12.4724
2022-02-06,15.12141
2022-02-07,26.93156
2022-02-08,28.47682
2022-02-09,25.71743
2022-02-10,24.17218
2022-02-11,24.61368
2022-02-12,8.27814
2022-02-13,11.81015
2022-02-14,24.72406
2022-02-15,29.24944
2022-02-16,27.92494
2022-02-17,29.24944
2022-02-18,25.93818
2022-02-19,14.45916
2022-02-20,10.15452
2022-02-21,29.69094
2022-02-22,29.69094
2022-02-23,22.07505
2022-02-24,26.60044
2022-02-25,25.38631
2022-02-26,12.25165
2022-02-27,15.67328
2022-02-28,24.06181
2022-03-01,20.75055
2022-03-02,26.82119
2022-03-03,29.58057
2022-03-04,37.52759
2022-03-05,20.64017
2022-03-06,20.9713
2022-03-07,41.0596
2022-03-08,34.43708
2022-03-09,16.55629
2022-03-10,29.91169
2022-03-11,34.65783
2022-03-12,15.01103
2022-03-13,14.34878
2022-03-14,32.00883
2022-03-15,32.22958
2022-03-16,30.68432
2022-03-17,28.14569
2022-03-18,26.93156
2022-03-19,13.46578
2022-03-20,16.99779
2022-03-21,37.08609
2022-03-22,30.24282
2022-03-23,24.50331
2022-03-24,27.37306
2022-03-25,23.06843
2022-03-26,12.14128
2022-03-27,14.12803
2022-03-28,26.60044
2022-03-29,28.25607
2022-03-30,30.7947
2022-03-31,24.83443
2022-04-01,23.50993
2022-04-02,10.48565
2022-04-03,13.02428
2022-04-04,19.75717
2022-04-05,24.06181
2022-04-06,27.15231
2022-04-07,22.40618
2022-04-08,20.86092
2022-04-09,11.25827
2022-04-10,7.28476
2022-04-11,30.57395
2022-04-12,19.64679
2022-04-13,26.93156
2022-04-14,24.83443
2022-04-15,20.5298
2022-04-16,11.36865
2022-04-17,10.37527
2022-04-18,24.28256
2022-04-19,20.30905
2022-04-20,27.81456
2022-04-21,28.36644
2022-04-22,22.95805
2022-04-23,12.80353
2022-04-24,11.25827
2022-04-25,24.17218
2022-04-26,26.93156
2022-04-27,23.73068
2022-04-28,21.30242
2022-04-29,18.65342
2022-04-30,9.16114
2022-05-01,9.16114
2022-05-02,18.98454
2022-05-03,23.1788
2022-05-04,19.86754
2022-05-05,13.02428
2022-05-06,17.10816
2022-05-07,13.57615
2022-05-08,8.38852
2022-05-09,24.06181
2022-05-10,22.7373
2022-05-11,23.95143
2022-05-12,29.13907
2022-05-13,25.82781
2022-05-14,11.25827
2022-05-15,13.46578
2022-05-16,30.3532
2022-05-17,30.24282
2022-05-18,27.81456
2022-05-19,28.25607
2022-05-20,24.94481
2022-05-21,10.48565
2022-05-22,15.89403
2022-05-23,24.06181
2022-05-24,26.60044
2022-05-25,28.47682
2022-05-26,26.49006
2022-05-27,29.02869
2022-05-28,11.36865
2022-05-29,12.9139
2022-05-30,24.17218
2022-05-31,21.4128
2022-06-01,13.68653
2022-06-02,23.50993
2022-06-03,21.52317
2022-06-04,12.4724
2022-06-05,9.60264
2022-06-06,9.71302
2022-06-07,23.50993
2022-06-08,29.02869
2022-06-09,26.71081
2022-06-10,24.06181
2022-06-11,9.82339
2022-06-12,13.02428
2022-06-13,27.15231
2022-06-14,30.46357
2022-06-15,33.8852
2022-06-16,31.45695
2022-06-17,20.75055
2022-06-18,10.7064
2022-06-19,9.82339
2022-06-20,27.15231
2022-06-21,22.95805
2022-06-22,25.05518
2022-06-23,25.49668
2022-06-24,20.64017
2022-06-25,12.14128
2022-06-26,6.95364
2022-06-27,24.28256
2022-06-28,25.38631
2022-06-29,22.84768
2022-06-30,23.73068
2022-07-01,20.75055
2022-07-02,10.92715
2022-07-03,11.36865
2022-07-04,21.63355
2022-07-05,24.72406
2022-07-06,24.17218
2022-07-07,21.19205
2022-07-08,18.65342
2022-07-09,9.27152
2022-07-10,9.16114
2022-07-11,20.5298
2022-07-12,22.51655
2022-07-13,21.52317
2022-07-14,25.82781
2022-07-15,22.40618
2022-07-16,11.03752
2022-07-17,9.38189
2022-07-18,24.17218
2022-07-19,24.50331
2022-07-20,27.26269
2022-07-21,20.0883
2022-07-22,18.54304
2022-07-23,9.38189
2022-07-24,8.05739
2022-07-25,21.30242
2022-07-26,21.74392
2022-07-27,24.39293
2022-07-28,23.95143
2022-07-29,18.65342
2022-07-30,8.94039
2022-07-31,8.94039
2022-08-01,16.88741
2022-08-02,23.73068
2022-08-03,18.32229
2022-08-04,17.77041
2022-08-05,20.41942
2022-08-06,9.16114
2022-08-07,7.17439
2022-08-08,21.4128
2022-08-09,20.41942
2022-08-10,20.30905
2022-08-11,17.21854
2022-08-12,18.43267
2022-08-13,9.38189
2022-08-14,7.72626
2022-08-15,6.40176
2022-08-16,19.31567
2022-08-17,24.50331
2022-08-18,21.74392
2022-08-19,21.52317
2022-08-20,9.16114
2022-08-21,8.83002
2022-08-22,19.31567
2022-08-23,25.93818
2022-08-24,19.97792
2022-08-25,21.08167
2022-08-26,17.99116
2022-08-27,10.48565
2022-08-28,6.62251
2022-08-29,20.30905
2022-08-30,21.19205
2022-08-31,19.20529
2022-09-01,17.77041
2022-09-02,16.77704
2022-09-03,10.2649
2022-09-04,8.27814
2022-09-05,18.65342
2022-09-06,16.33554
2022-09-07,19.31567
2022-09-08,13.68653
2022-09-09,8.94039
2022-09-10,7.28476
2022-09-11,5.73951
2022-09-12,8.60927
2022-09-13,20.75055
2022-09-14,29.91169
2022-09-15,22.84768
2022-09-16,23.95143
2022-09-17,9.49227
2022-09-18,10.59602
2022-09-19,22.18543
2022-09-20,25.82781
2022-09-21,23.84105
2022-09-22,22.18543
2022-09-23,18.65342
2022-09-24,9.16114
2022-09-25,13.68653
2022-09-26,21.4128
2022-09-27,20.64017
2022-09-28,23.73068
2022-09-29,26.60044
2022-09-30,22.84768
2022-10-01,6.29139
2022-10-02,6.73289
2022-10-03,8.16777
2022-10-04,16.33554
2022-10-05,17.10816
2022-10-06,16.55629
2022-10-07,13.68653
2022-10-08,7.94701
2022-10-09,6.84326
2022-10-10,7.17439
2022-10-11,12.9139
2022-10-12,20.30905
2022-10-13,21.96467
2022-10-14,17.32891
2022-10-15,7.94701
2022-10-16,7.83664
2022-10-17,17.43929
2022-10-18,18.32229
2022-10-19,17.66004
2022-10-20,19.31567
2022-10-21,16.00441
2022-10-22,5.84988
2022-10-23,8.83002
2022-10-24,15.67328
2022-10-25,17.66004
2022-10-26,18.54304
2022-10-27,17.88079
2022-10-28,16.55629
2022-10-29,5.73951
2022-10-30,4.96688
2022-10-31,15.23178
2022-11-01,16.88741
2022-11-02,15.78366
2022-11-03,20.0883
2022-11-04,14.90066
2022-11-05,6.29139
2022-11-06,5.29801
2022-11-07,16.00441
2022-11-08,17.54966
2022-11-09,15.56291
2022-11-10,18.43267
2022-11-11,15.45253
2022-11-12,6.40176
2022-11-13,6.18101
2022-11-14,16.33554
2022-11-15,17.88079
2022-11-16,16.11479
2022-11-17,17.77041
2022-11-18,15.01103
2022-11-19,12.36203
2022-11-20,8.49889
2022-11-21,17.32891
2022-11-22,18.76379
2022-11-23,17.21854
2022-11-24,18.76379
2022-11-25,17.21854
2022-11-26,8.27814
2022-11-27,7.28476
2022-11-28,16.44591
2022-11-29,15.56291
2022-11-30,14.01766
2022-12-01,16.44591
2022-12-02,13.13465
2022-12-03,4.52538
2022-12-04,5.07726
2022-12-05,14.34878
2022-12-06,18.76379
2022-12-07,18.10154
2022-12-08,18.10154
2022-12-09,17.32891
2022-12-10,8.83002
2022-12-11,10.2649
2022-12-12,18.65342
2022-12-13,16.88741
2022-12-14,19.31567
2022-12-15,17.32891
2022-12-16,17.32891
2022-12-17,6.40176
2022-12-18,7.28476
2022-12-19,15.12141
2022-12-20,17.10816
2022-12-21,20.19867
2022-12-22,19.09492
2022-12-23,15.45253
2022-12-24,7.61589
2022-12-25,7.06401
2022-12-26,15.45253
2022-12-27,19.31567
2022-12-28,14.56953
2022-12-29,17.88079
2022-12-30,14.34878
2022-12-31,9.49227
2023-01-01,8.83002
2023-01-02,16.22516
2023-01-03,19.97792
2023-01-04,21.63355
2023-01-05,20.75055
2023-01-06,15.34216
2023-01-07,8.60927
2023-01-08,7.39514
2023-01-09,21.8543
2023-01-10,21.96467
2023-01-11,22.07505
2023-01-12,21.30242
2023-01-13,21.08167
2023-01-14,11.03752
2023-01-15,8.05739
2023-01-16,21.74392
2023-01-17,18.65342
2023-01-18,17.10816
2023-01-19,21.30242
2023-01-20,16.55629
2023-01-21,7.50551
2023-01-22,4.96688
2023-01-23,6.95364
2023-01-24,7.50551
2023-01-25,20.5298
2023-01-26,24.72406
2023-01-27,17.54966
2023-01-28,9.60264
2023-01-29,6.95364
2023-01-30,18.65342
2023-01-31,19.09492
2023-02-01,19.75717
2023-02-02,21.08167
2023-02-03,14.90066
2023-02-04,7.72626
2023-02-05,9.82339
2023-02-06,16.22516
2023-02-07,22.51655
2023-02-08,16.99779
2023-02-09,21.63355
2023-02-10,16.88741
2023-02-11,9.71302
2023-02-12,8.60927
2023-02-13,21.30242
2023-02-14,19.64679
2023-02-15,21.08167
2023-02-16,22.07505
2023-02-17,19.64679
2023-02-18,9.38189
2023-02-19,7.39514
2023-02-20,19.31567
2023-02-21,21.96467
2023-02-22,22.40618
2023-02-23,18.21192
2023-02-24,19.31567
2023-02-25,10.2649
2023-02-26,9.27152
2023-02-27,20.0883
2023-02-28,16.66666
2023-03-01,8.94039
2023-03-02,19.09492
2023-03-03,16.11479
2023-03-04,9.93377
2023-03-05,8.71964
2023-03-06,21.52317
2023-03-07,23.1788
2023-03-08,20.5298
2023-03-09,21.52317
2023-03-10,15.67328
2023-03-11,8.60927
2023-03-12,6.40176
2023-03-13,21.63355
2023-03-14,26.82119
2023-03-15,26.26931
2023-03-16,21.96467
2023-03-17,18.76379
2023-03-18,10.04415
2023-03-19,9.49227
2023-03-20,18.76379
2023-03-21,20.19867
2023-03-22,24.61368
2023-03-23,20.86092
2023-03-24,21.08167
2023-03-25,7.72626
2023-03-26,9.05077
2023-03-27,17.54966
2023-03-28,17.99116
2023-03-29,17.10816
2023-03-30,21.4128
2023-03-31,14.90066
2023-04-01,7.06401
2023-04-02,4.96688
2023-04-03,19.75717
2023-04-04,19.86754
2023-04-05,21.96467
2023-04-06,20.30905
2023-04-07,12.9139
2023-04-08,7.39514
2023-04-09,7.94701
2023-04-10,18.87417
2023-04-11,22.18543
2023-04-12,19.53642
2023-04-13,17.99116
2023-04-14,17.21854
2023-04-15,10.04415
2023-04-16,8.83002
2023-04-17,19.53642
2023-04-18,24.17218
2023-04-19,20.86092
2023-04-20,22.18543
2023-04-21,17.88079
2023-04-22,9.27152
2023-04-23,8.71964
2023-04-24,20.9713
2023-04-25,19.97792
2023-04-26,15.89403
2023-04-27,16.11479
2023-04-28,14.79028
2023-04-29,5.73951
2023-04-30,6.07064
2023-05-01,10.2649
2023-05-02,17.54966
2023-05-03,21.30242
2023-05-04,14.56953
2023-05-05,9.27152
2023-05-06,6.73289
2023-05-07,6.62251
2023-05-08,13.13465
2023-05-09,17.43929
2023-05-10,17.54966
2023-05-11,20.41942
2023-05-12,15.89403
2023-05-13,10.37527
2023-05-14,7.61589
2023-05-15,16.00441
2023-05-16,21.19205
2023-05-17,19.42604
2023-05-18,17.99116
2023-05-19,15.45253
2023-05-20,8.71964
2023-05-21,6.07064
2023-05-22,18.87417
2023-05-23,21.19205
2023-05-24,16.77704
2023-05-25,16.99779
2023-05-26,15.45253
2023-05-27,6.62251
2023-05-28,6.62251
