date,금융
2021-02-28,23.38476
2021-03-01,32.01542
2021-03-02,49.63837
2021-03-03,46.93828
2021-03-04,47.37222
2021-03-05,44.96142
2021-03-06,26.71166
2021-03-07,27.70009
2021-03-08,54.02603
2021-03-09,62.41562
2021-03-10,53.27868
2021-03-11,52.26615
2021-03-12,51.01253
2021-03-13,25.50626
2021-03-14,23.89103
2021-03-15,49.20443
2021-03-16,42.55062
2021-03-17,42.16489
2021-03-18,46.52844
2021-03-19,41.51398
2021-03-20,25.40983
2021-03-21,24.08389
2021-03-22,42.91224
2021-03-23,43.6837
2021-03-24,41.5863
2021-03-25,38.66923
2021-03-26,37.75313
2021-03-27,20.44358
2021-03-28,21.35969
2021-03-29,38.06653
2021-03-30,38.04243
2021-03-31,37.00578
2021-04-01,35.34233
2021-04-02,32.88331
2021-04-03,19.31051
2021-04-04,21.14271
2021-04-05,37.10221
2021-04-06,39.05496
2021-04-07,37.82545
2021-04-08,37.63259
2021-04-09,34.13693
2021-04-10,18.65959
2021-04-11,18.46673
2021-04-12,39.36837
2021-04-13,38.23529
2021-04-14,38.06653
2021-04-15,39.89874
2021-04-16,38.06653
2021-04-17,18.97299
2021-04-18,20.25072
2021-04-19,39.70588
2021-04-20,41.00771
2021-04-21,41.00771
2021-04-22,43.90067
2021-04-23,44.96142
2021-04-24,23.19189
2021-04-25,26.39826
2021-04-26,47.78206
2021-04-27,50.74734
2021-04-28,52.07328
2021-04-29,47.44455
2021-04-30,47.68563
2021-05-01,23.74638
2021-05-02,21.33558
2021-05-03,50.45805
2021-05-04,44.52748
2021-05-05,25.84378
2021-05-06,50.81967
2021-05-07,43.78013
2021-05-08,22.08293
2021-05-09,22.56509
2021-05-10,54.07425
2021-05-11,61.21022
2021-05-12,64.36837
2021-05-13,63.66923
2021-05-14,50.16875
2021-05-15,23.96335
2021-05-16,25.43394
2021-05-17,52.98939
2021-05-18,46.38379
2021-05-19,25.74734
2021-05-20,49.85535
2021-05-21,47.75795
2021-05-22,24.32497
2021-05-23,22.97492
2021-05-24,53.18225
2021-05-25,51.06075
2021-05-26,54.33944
2021-05-27,53.49566
2021-05-28,50.07232
2021-05-29,25.43394
2021-05-30,23.62584
2021-05-31,52.89296
2021-06-01,54.19479
2021-06-02,57.37704
2021-06-03,55.59305
2021-06-04,52.50723
2021-06-05,22.56509
2021-06-06,24.66248
2021-06-07,55.30376
2021-06-08,60.12536
2021-06-09,60.27
2021-06-10,57.78688
2021-06-11,50.72324
2021-06-12,22.27579
2021-06-13,24.03567
2021-06-14,53.35101
2021-06-15,59.69141
2021-06-16,60.07714
2021-06-17,59.18514
2021-06-18,52.24204
2021-06-19,22.17936
2021-06-20,20.54001
2021-06-21,54.99035
2021-06-22,52.53134
2021-06-23,57.44937
2021-06-24,55.135
2021-06-25,49.34908
2021-06-26,21.45612
2021-06-27,21.35969
2021-06-28,54.17068
2021-06-29,50.77145
2021-06-30,49.01157
2021-07-01,46.04628
2021-07-02,44.50337
2021-07-03,18.90067
2021-07-04,21.45612
2021-07-05,52.45901
2021-07-06,51.95274
2021-07-07,53.56798
2021-07-08,55.64127
2021-07-09,52.60366
2021-07-10,20.8052
2021-07-11,20.99807
2021-07-12,49.59016
2021-07-13,51.2054
2021-07-14,49.108
2021-07-15,50.6268
2021-07-16,52.91706
2021-07-17,21.6972
2021-07-18,22.70973
2021-07-19,47.92671
2021-07-20,48.8187
2021-07-21,48.57762
2021-07-22,50.07232
2021-07-23,42.09257
2021-07-24,20.15429
2021-07-25,19.50337
2021-07-26,45.37126
2021-07-27,43.85245
2021-07-28,46.31147
2021-07-29,46.57666
2021-07-30,42.71938
2021-07-31,19.02121
2021-08-01,16.89971
2021-08-02,40.09161
2021-08-03,48.09546
2021-08-04,47.92671
2021-08-05,47.99903
2021-08-06,63.71745
2021-08-07,22.10703
2021-08-08,22.37222
2021-08-09,59.83606
2021-08-10,60.70395
2021-08-11,61.13789
2021-08-12,62.56027
2021-08-13,63.28351
2021-08-14,23.91513
2021-08-15,23.11957
2021-08-16,31.00289
2021-08-17,67.91224
2021-08-18,64.34426
2021-08-19,74.13211
2021-08-20,70.58823
2021-08-21,25.45805
2021-08-22,24.95178
2021-08-23,62.9701
2021-08-24,63.09064
2021-08-25,65.93539
2021-08-26,68.80424
2021-08-27,64.22372
2021-08-28,22.97492
2021-08-29,24.37319
2021-08-30,59.71552
2021-08-31,58.38958
2021-09-01,62.68081
2021-09-02,61.04146
2021-09-03,55.27965
2021-09-04,24.01157
2021-09-05,24.108
2021-09-06,55.93056
2021-09-07,60.02892
2021-09-08,67.64705
2021-09-09,64.4648
2021-09-10,57.44937
2021-09-11,26.59112
2021-09-12,24.61427
2021-09-13,63.81388
2021-09-14,61.04146
2021-09-15,57.71456
2021-09-16,55.66538
2021-09-17,56.0511
2021-09-18,20.22661
2021-09-19,17.7917
2021-09-20,23.26422
2021-09-21,24.90356
2021-09-22,28.97782
2021-09-23,63.16297
2021-09-24,59.0405
2021-09-25,23.09546
2021-09-26,23.91513
2021-09-27,58.65477
2021-09-28,64.39247
2021-09-29,70.10607
2021-09-30,64.12729
2021-10-01,63.11475
2021-10-02,24.01157
2021-10-03,22.10703
2021-10-04,28.88138
2021-10-05,71.0945
2021-10-06,75.28929
2021-10-07,65.93539
2021-10-08,60.27
2021-10-09,23.86692
2021-10-10,21.19093
2021-10-11,26.92864
2021-10-12,66.34522
2021-10-13,59.6673
2021-10-14,57.64223
2021-10-15,52.84474
2021-10-16,24.92767
2021-10-17,22.44455
2021-10-18,54.29122
2021-10-19,56.43683
2021-10-20,62.46383
2021-10-21,59.23336
2021-10-22,49.03567
2021-10-23,21.64898
2021-10-24,21.81774
2021-10-25,63.11475
2021-10-26,59.42622
2021-10-27,60.31822
2021-10-28,56.6297
2021-10-29,55.4243
2021-10-30,20.37126
2021-10-31,20.2025
2021-11-01,51.37415
2021-11-02,52.53134
2021-11-03,59.6432
2021-11-04,57.76277
2021-11-05,54.89392
2021-11-06,23.26422
2021-11-07,21.84185
2021-11-08,57.71456
2021-11-09,57.49758
2021-11-10,58.1485
2021-11-11,60.14946
2021-11-12,54.62873
2021-11-13,22.27579
2021-11-14,22.73384
2021-11-15,60.80038
2021-11-16,58.22082
2021-11-17,55.47251
2021-11-18,56.87078
2021-11-19,53.25458
2021-11-20,20.63645
2021-11-21,22.58919
2021-11-22,59.28158
2021-11-23,57.49758
2021-11-24,53.97782
2021-11-25,52.29026
2021-11-26,54.48408
2021-11-27,22.25168
2021-11-28,27.04918
2021-11-29,65.52555
2021-11-30,70.41947
2021-12-01,58.96817
2021-12-02,59.40212
2021-12-03,51.2295
2021-12-04,24.15621
2021-12-05,20.27483
2021-12-06,53.66441
2021-12-07,51.2054
2021-12-08,53.20636
2021-12-09,48.72227
2021-12-10,48.64995
2021-12-11,20.63645
2021-12-12,21.19093
2021-12-13,50.67502
2021-12-14,49.75891
2021-12-15,49.01157
2021-12-16,49.32497
2021-12-17,45.73288
2021-12-18,20.05785
2021-12-19,19.57569
2021-12-20,49.49373
2021-12-21,55.49662
2021-12-22,50.16875
2021-12-23,48.43297
2021-12-24,44.21407
2021-12-25,17.45419
2021-12-26,18.05689
2021-12-27,52.65188
2021-12-28,52.60366
2021-12-29,52.7242
2021-12-30,46.72131
2021-12-31,25.04821
2022-01-01,18.85245
2022-01-02,21.96239
2022-01-03,57.35294
2022-01-04,55.83413
2022-01-05,65.47733
2022-01-06,63.54869
2022-01-07,56.84667
2022-01-08,22.66152
2022-01-09,22.95081
2022-01-10,58.4378
2022-01-11,58.63066
2022-01-12,59.61909
2022-01-13,60.00482
2022-01-14,55.01446
2022-01-15,23.57762
2022-01-16,22.37222
2022-01-17,55.20732
2022-01-18,55.18322
2022-01-19,59.25747
2022-01-20,56.82256
2022-01-21,57.01542
2022-01-22,25.65091
2022-01-23,20.68466
2022-01-24,64.39247
2022-01-25,75.3134
2022-01-26,67.38187
2022-01-27,100.0
2022-01-28,71.67309
2022-01-29,23.8187
2022-01-30,17.09257
2022-01-31,16.85149
2022-02-01,22.44455
2022-02-02,26.49469
2022-02-03,67.35776
2022-02-04,62.0781
2022-02-05,25.67502
2022-02-06,23.45708
2022-02-07,62.99421
2022-02-08,62.31918
2022-02-09,65.3809
2022-02-10,61.08968
2022-02-11,58.99228
2022-02-12,26.15718
2022-02-13,20.61234
2022-02-14,60.05303
2022-02-15,60.82449
2022-02-16,61.62005
2022-02-17,65.42912
2022-02-18,56.87078
2022-02-19,23.57762
2022-02-20,21.0945
2022-02-21,56.43683
2022-02-22,65.69431
2022-02-23,62.12632
2022-02-24,77.50723
2022-02-25,65.83895
2022-02-26,24.78302
2022-02-27,19.69623
2022-02-28,54.243
2022-03-01,28.23047
2022-03-02,60.46287
2022-03-03,54.79749
2022-03-04,60.02892
2022-03-05,24.03567
2022-03-06,21.4079
2022-03-07,64.1755
2022-03-08,60.51108
2022-03-09,28.0376
2022-03-10,60.8486
2022-03-11,60.80038
2022-03-12,25.21697
2022-03-13,22.63741
2022-03-14,62.10221
2022-03-15,63.91031
2022-03-16,62.53616
2022-03-17,68.29797
2022-03-18,57.64223
2022-03-19,22.87849
2022-03-20,21.86595
2022-03-21,59.78784
2022-03-22,56.14754
2022-03-23,61.30665
2022-03-24,56.6297
2022-03-25,56.60559
2022-03-26,22.56509
2022-03-27,22.42044
2022-03-28,59.32979
2022-03-29,62.58437
2022-03-30,64.7782
2022-03-31,62.02989
2022-04-01,57.8592
2022-04-02,23.02314
2022-04-03,20.99807
2022-04-04,57.52169
2022-04-05,61.23432
2022-04-06,62.39151
2022-04-07,61.35486
2022-04-08,50.55448
2022-04-09,21.96239
2022-04-10,19.93731
2022-04-11,59.6673
2022-04-12,56.55737
2022-04-13,55.11089
2022-04-14,54.43587
2022-04-15,53.10993
2022-04-16,18.41851
2022-04-17,20.15429
2022-04-18,52.26615
2022-04-19,58.41369
2022-04-20,57.35294
2022-04-21,57.52169
2022-04-22,50.86788
2022-04-23,22.80617
2022-04-24,21.86595
2022-04-25,60.77627
2022-04-26,58.17261
2022-04-27,65.35679
2022-04-28,61.35486
2022-04-29,55.23143
2022-04-30,23.77049
2022-05-01,18.73191
2022-05-02,56.027
2022-05-03,51.68756
2022-05-04,50.09643
2022-05-05,25.26518
2022-05-06,54.41176
2022-05-07,21.62487
2022-05-08,19.21407
2022-05-09,57.88331
2022-05-10,61.83702
2022-05-11,57.93153
2022-05-12,63.66923
2022-05-13,54.55641
2022-05-14,24.03567
2022-05-15,21.14271
2022-05-16,52.19382
2022-05-17,54.09836
2022-05-18,59.25747
2022-05-19,60.19768
2022-05-20,53.66441
2022-05-21,22.0106
2022-05-22,18.61137
2022-05-23,52.94117
2022-05-24,52.38669
2022-05-25,50.24108
2022-05-26,51.2295
2022-05-27,46.72131
2022-05-28,18.65959
2022-05-29,18.37029
2022-05-30,47.05882
2022-05-31,46.89006
2022-06-01,23.64995
2022-06-02,49.08389
2022-06-03,40.54966
2022-06-04,17.88813
2022-06-05,16.24879
2022-06-06,21.52844
2022-06-07,48.62584
2022-06-08,48.09546
2022-06-09,48.60173
2022-06-10,46.48023
2022-06-11,20.87753
2022-06-12,21.0945
2022-06-13,61.95756
2022-06-14,66.48987
2022-06-15,65.50144
2022-06-16,61.28254
2022-06-17,60.5593
2022-06-18,22.99903
2022-06-19,19.43105
2022-06-20,63.45226
2022-06-21,54.38765
2022-06-22,63.33172
2022-06-23,66.51398
2022-06-24,57.93153
2022-06-25,21.07039
2022-06-26,16.85149
2022-06-27,55.11089
2022-06-28,56.29218
2022-06-29,54.38765
2022-06-30,53.54387
2022-07-01,50.98842
2022-07-02,18.94889
2022-07-03,17.21311
2022-07-04,48.69816
2022-07-05,48.28833
2022-07-06,59.76374
2022-07-07,52.96528
2022-07-08,49.4214
2022-07-09,19.06943
2022-07-10,16.32111
2022-07-11,51.37415
2022-07-12,51.56702
2022-07-13,53.85728
2022-07-14,54.48408
2022-07-15,48.98746
2022-07-16,17.74349
2022-07-17,16.82738
2022-07-18,53.10993
2022-07-19,51.08486
2022-07-20,52.38669
2022-07-21,50.98842
2022-07-22,43.53905
2022-07-23,16.85149
2022-07-24,14.85053
2022-07-25,46.64898
2022-07-26,45.27483
2022-07-27,46.14271
2022-07-28,50.33751
2022-07-29,45.70877
2022-07-30,18.75602
2022-07-31,14.72999
2022-08-01,44.57569
2022-08-02,39.70588
2022-08-03,41.08003
2022-08-04,44.55159
2022-08-05,40.59787
2022-08-06,16.5863
2022-08-07,14.44069
2022-08-08,40.30858
2022-08-09,44.5998
2022-08-10,44.45515
2022-08-11,46.67309
2022-08-12,41.56219
2022-08-13,16.82738
2022-08-14,13.45226
2022-08-15,18.78013
2022-08-16,45.34715
2022-08-17,45.08196
2022-08-18,41.51398
2022-08-19,41.39344
2022-08-20,17.64705
2022-08-21,16.22468
2022-08-22,43.46673
2022-08-23,48.45708
2022-08-24,45.61234
2022-08-25,43.6837
2022-08-26,39.58534
2022-08-27,19.35872
2022-08-28,13.98264
2022-08-29,45.66055
2022-08-30,45.90163
2022-08-31,41.97203
2022-09-01,44.26229
2022-09-02,40.81485
2022-09-03,16.44165
2022-09-04,14.27193
2022-09-05,40.42912
2022-09-06,39.15139
2022-09-07,43.92478
2022-09-08,36.98167
2022-09-09,14.89874
2022-09-10,13.50048
2022-09-11,12.9701
2022-09-12,18.58727
2022-09-13,50.50626
2022-09-14,55.11089
2022-09-15,47.42044
2022-09-16,46.86595
2022-09-17,18.92478
2022-09-18,16.03182
2022-09-19,43.24975
2022-09-20,40.95949
2022-09-21,39.4648
2022-09-22,48.33654
2022-09-23,43.081
2022-09-24,16.99614
2022-09-25,14.44069
2022-09-26,56.19575
2022-09-27,48.31243
2022-09-28,57.08775
2022-09-29,48.36065
2022-09-30,37.72902
2022-10-01,17.23722
2022-10-02,14.65766
2022-10-03,18.90067
2022-10-04,45.39537
2022-10-05,40.16393
2022-10-06,34.01639
2022-10-07,31.53326
2022-10-08,16.39344
2022-10-09,13.50048
2022-10-10,18.65959
2022-10-11,41.00771
2022-10-12,37.87367
2022-10-13,35.41465
2022-10-14,33.41369
2022-10-15,22.44455
2022-10-16,22.03471
2022-10-17,57.95564
2022-10-18,48.36065
2022-10-19,40.33269
2022-10-20,36.13789
2022-10-21,31.41272
2022-10-22,16.68273
2022-10-23,16.99614
2022-10-24,38.8621
2022-10-25,38.13886
2022-10-26,36.64416
2022-10-27,34.78784
2022-10-28,33.10028
2022-10-29,15.79074
2022-10-30,13.83799
2022-10-31,35.8727
2022-11-01,38.59691
2022-11-02,35.8727
2022-11-03,38.62102
2022-11-04,36.11378
2022-11-05,18.29797
2022-11-06,19.93731
2022-11-07,40.13982
2022-11-08,42.21311
2022-11-09,43.78013
2022-11-10,45.27483
2022-11-11,51.32594
2022-11-12,23.24011
2022-11-13,19.69623
2022-11-14,50.07232
2022-11-15,44.79267
2022-11-16,45.58823
2022-11-17,47.05882
2022-11-18,38.37994
2022-11-19,19.47926
2022-11-20,19.79267
2022-11-21,43.70781
2022-11-22,40.83895
2022-11-23,39.92285
2022-11-24,43.56316
2022-11-25,34.83606
2022-11-26,17.26133
2022-11-27,17.71938
2022-11-28,39.48891
2022-11-29,38.78977
2022-11-30,43.63548
2022-12-01,41.75506
2022-12-02,36.54773
2022-12-03,15.91128
2022-12-04,17.28543
2022-12-05,37.29508
2022-12-06,39.70588
2022-12-07,37.72902
2022-12-08,37.56027
2022-12-09,35.80038
2022-12-10,17.64705
2022-12-11,18.97299
2022-12-12,35.00482
2022-12-13,34.59498
2022-12-14,35.31822
2022-12-15,35.53519
2022-12-16,32.40115
2022-12-17,16.51398
2022-12-18,15.62198
2022-12-19,33.58244
2022-12-20,32.08775
2022-12-21,32.73866
2022-12-22,33.29315
2022-12-23,31.87078
2022-12-24,13.69334
2022-12-25,12.17454
2022-12-26,27.79652
2022-12-27,27.4108
2022-12-28,32.32883
2022-12-29,29.45998
2022-12-30,19.91321
2022-12-31,11.4754
2023-01-01,12.84956
2023-01-02,30.47251
2023-01-03,28.13404
2023-01-04,28.80906
2023-01-05,28.25458
2023-01-06,26.95274
2023-01-07,15.95949
2023-01-08,14.72999
2023-01-09,30.35197
2023-01-10,32.18418
2023-01-11,31.67791
2023-01-12,30.64127
2023-01-13,27.36258
2023-01-14,15.30858
2023-01-15,14.97107
2023-01-16,28.39922
2023-01-17,27.36258
2023-01-18,26.01253
2023-01-19,25.6268
2023-01-20,21.81774
2023-01-21,12.29508
2023-01-22,10.31822
2023-01-23,11.81292
2023-01-24,15.16393
2023-01-25,31.50916
2023-01-26,29.94214
2023-01-27,29.07425
2023-01-28,15.64609
2023-01-29,16.36933
2023-01-30,34.11282
2023-01-31,31.82256
2023-02-01,32.47348
2023-02-02,31.9431
2023-02-03,30.49662
2023-02-04,15.28447
2023-02-05,13.64513
2023-02-06,28.37512
2023-02-07,31.12343
2023-02-08,31.6297
2023-02-09,28.39922
2023-02-10,28.10993
2023-02-11,14.03085
2023-02-12,13.88621
2023-02-13,29.79749
2023-02-14,30.32786
2023-02-15,33.65477
2023-02-16,31.99132
2023-02-17,30.49662
2023-02-18,15.23625
2023-02-19,13.69334
2023-02-20,27.04918
2023-02-21,28.18225
2023-02-22,30.97878
2023-02-23,29.70106
2023-02-24,27.14561
2023-02-25,14.7782
2023-02-26,14.87463
2023-02-27,27.96528
2023-02-28,26.78399
2023-03-01,18.15332
2023-03-02,30.61716
2023-03-03,29.00192
2023-03-04,16.53809
2023-03-05,16.65863
2023-03-06,30.32786
2023-03-07,31.17164
2023-03-08,32.06364
2023-03-09,33.79942
2023-03-10,31.19575
2023-03-11,17.45419
2023-03-12,18.10511
2023-03-13,41.5863
2023-03-14,40.95949
2023-03-15,33.65477
2023-03-16,35.67984
2023-03-17,31.31629
2023-03-18,19.16586
2023-03-19,15.9836
2023-03-20,33.36547
2023-03-21,34.81195
2023-03-22,30.88235
2023-03-23,33.72709
2023-03-24,29.70106
2023-03-25,15.59787
2023-03-26,15.6702
2023-03-27,34.6432
2023-03-28,31.99132
2023-03-29,32.16007
2023-03-30,32.90742
2023-03-31,30.56894
2023-04-01,17.45419
2023-04-02,15.81485
2023-04-03,32.71456
2023-04-04,33.91996
2023-04-05,33.4378
2023-04-06,32.78688
2023-04-07,29.19479
2023-04-08,15.35679
2023-04-09,17.26133
2023-04-10,32.28061
2023-04-11,34.83606
2023-04-12,32.78688
2023-04-13,34.37801
2023-04-14,34.01639
2023-04-15,16.97203
2023-04-16,16.46576
2023-04-17,33.79942
2023-04-18,33.22082
2023-04-19,34.30568
2023-04-20,32.47348
2023-04-21,30.25554
2023-04-22,17.06846
2023-04-23,15.79074
2023-04-24,31.79845
2023-04-25,34.40212
2023-04-26,33.51012
2023-04-27,33.96817
2023-04-28,31.6297
2023-04-29,13.78977
2023-04-30,13.83799
2023-05-01,17.45419
2023-05-02,29.79749
2023-05-03,31.00289
2023-05-04,29.60462
2023-05-05,15.86306
2023-05-06,14.65766
2023-05-07,15.18804
2023-05-08,32.49758
2023-05-09,35.05303
2023-05-10,30.85824
2023-05-11,32.88331
2023-05-12,27.91706
2023-05-13,14.15139
2023-05-14,14.48891
2023-05-15,29.2189
2023-05-16,32.59402
2023-05-17,28.6403
2023-05-18,27.98939
2023-05-19,24.80713
2023-05-20,13.76567
2023-05-21,12.9701
2023-05-22,29.17068
2023-05-23,28.25458
2023-05-24,29.17068
2023-05-25,26.63934
2023-05-26,24.97589
2023-05-27,12.6567
2023-05-28,10.8727
2023-05-29,15.16393
2023-05-30,29.67695
